Frame#,Time,L.Biceps.Lateral.x,L.Biceps.Lateral.y,L.Biceps.Lateral.z,L.Elbow.x,L.Elbow.y,L.Elbow.z,L.Elbow.Medial.x,L.Elbow.Medial.y,L.Elbow.Medial.z
1,0,-45.82999,242.76372,1054.88086,111.36105,257.25143,1029.63525,100.30527,211.33237,971.20886
2,0.008,-45.39798,242.2699,1055.26721,111.44205,256.90656,1029.97852,100.45899,210.72017,971.55945
3,0.017,-45.36708,242.19421,1055.36829,111.21915,256.37051,1030.11121,100.93008,210.47438,971.72369
4,0.025,-45.53394,241.30727,1055.8064,111.48643,256.26837,1030.18005,100.68585,210.59987,973.33203
5,0.033,-45.75219,241.20058,1055.99854,111.48643,256.26837,1030.18005,100.68585,210.59987,973.33203
6,0.042,-44.75778,241.25607,1056.30762,112.92844,254.52081,1030.56763,100.31145,210.25165,973.16461
7,0.05,-44.77496,240.94635,1056.56885,112.92844,254.52081,1030.56763,100.76996,210.43079,973.68481
8,0.058,-44.66599,240.79411,1056.74829,112.39375,255.05055,1032.45728,101.01622,209.25943,974.09497
9,0.067,-44.41679,240.47331,1057.46973,112.75591,253.98509,1032.71375,101.28825,208.8403,974.69702
10,0.075,-44.41679,240.47331,1057.46973,112.20001,252.97479,1032.61816,100.6355,207.70886,974.91022
11,0.083,-44.39682,239.86755,1057.67151,112.56876,252.73286,1032.82324,100.66269,207.28474,975.07562
12,0.092,-43.85873,239.65903,1057.9071,112.54913,252.58965,1032.98328,100.85056,207.21077,975.1333
13,0.1,-43.71774,239.62921,1058.1543,112.83675,252.09497,1033.76855,101.20414,206.69894,975.26367
14,0.108,-43.71774,239.62921,1058.1543,112.74177,251.99806,1034.74268,101.02174,206.58269,975.35461
15,0.117,-43.79118,239.62582,1058.83545,112.74177,251.99806,1034.74268,101.15334,206.63153,976.04669
16,0.125,-43.79118,239.62582,1058.83545,112.72216,251.85471,1034.90259,101.59125,206.35007,976.29791
17,0.133,-43.82026,239.63057,1059.20801,112.72216,251.85471,1034.90259,101.59998,206.3549,976.30475
18,0.142,-43.82026,239.63057,1059.20801,112.653,251.61311,1035.22131,101.59998,206.3549,976.30475
19,0.15,-44.29687,238.80946,1059.22046,112.653,251.61311,1035.22131,101.59998,206.3549,976.30475
20,0.158,-43.65108,238.95407,1059.28479,113.66228,251.3735,1035.16296,102.2508,205.91068,976.42169
21,0.167,-43.65108,238.95407,1059.28479,113.66228,251.3735,1035.16296,102.2508,205.91068,976.42169
