Frame#,Time,R.Wrist.x,R.Wrist.y,R.Wrist.z,R.Thumb.M1.x,R.Thumb.M1.y,R.Thumb.M1.z,R.Thumb.M2.x,R.Thumb.M2.y,R.Thumb.M2.z,R.Thumb.M3.x,R.Thumb.M3.y,R.Thumb.M3.z,R.Finger3.M1.x,R.Finger3.M1.y,R.Finger3.M1.z,R.Finger3.M2.x,R.Finger3.M2.y,R.Finger3.M2.z,R.Finger3.M3.x,R.Finger3.M3.y,R.Finger3.M3.z
1,0,32.3519,-127.14457,964.92108,10.32108,-101.11583,996.25513,-2.03736,-76.94217,1024.74219,-10.48953,-48.76493,1058.06677,59.15565,-47.58304,983.14795,73.79981,1.51791,983.6637,82.81758,48.14307,981.54706
2,0.008,32.34575,-127.10363,964.79407,10.32108,-101.11583,996.25513,-1.71402,-77.01931,1024.72253,-10.48953,-48.76493,1058.06677,59.15565,-47.58304,983.14795,73.18689,1.69103,983.82703,82.80057,47.97609,981.33746
3,0.017,32.34575,-127.10363,964.79407,10.32108,-101.11583,996.25513,-1.71402,-77.01931,1024.72253,-10.48953,-48.76493,1058.06677,60.03914,-48.04218,981.86755,72.31395,2.01043,982.80084,82.80057,47.97609,981.33746
4,0.025,32.34575,-127.10363,964.79407,10.32108,-101.11583,996.25513,-1.71402,-77.01931,1024.72253,-10.48953,-48.76493,1058.06677,60.03914,-48.04218,981.86755,72.18795,1.70929,982.51263,82.80057,47.97609,981.33746
5,0.033,32.4223,-127.65568,964.94049,9.91898,-100.5468,996.37018,-1.71402,-77.01931,1024.72253,-10.48953,-48.76493,1058.06677,59.15565,-47.58304,983.14795,73.79981,1.51791,983.6637,82.80057,47.97609,981.33746
6,0.042,32.19613,-126.94334,964.93256,9.93473,-100.5293,996.34399,-1.93058,-76.87639,1024.65161,-10.48953,-48.76493,1058.06677,59.15565,-47.58304,983.14795,73.79981,1.51791,983.6637,82.80057,47.97609,981.33746
7,0.05,32.34575,-127.10363,964.79407,9.92866,-100.31307,996.61133,-1.71402,-77.01931,1024.72253,-10.48953,-48.76493,1058.06677,59.15565,-47.58304,983.14795,73.79981,1.51791,983.6637,83.14505,47.0085,980.19189
8,0.058,32.3519,-127.14457,964.92108,9.73474,-100.05032,996.55487,-2.03736,-76.94217,1024.74219,-10.48953,-48.76493,1058.06677,59.15565,-47.58304,983.14795,73.79981,1.51791,983.6637,83.14505,47.0085,980.19189
9,0.067,32.00423,-126.90507,964.96576,9.96255,-100.1573,996.7002,-2.03736,-76.94217,1024.74219,-10.48953,-48.76493,1058.06677,59.15565,-47.58304,983.14795,73.79981,1.51791,983.6637,83.64359,46.59277,980.65582
10,0.075,32.14299,-126.92516,965.05292,10.38154,-100.2775,996.71259,-1.93058,-76.87639,1024.65161,-10.48953,-48.76493,1058.06677,59.47314,-47.71347,983.24994,73.79981,1.51791,983.6637,83.64359,46.59277,980.65582
11,0.083,32.30405,-126.95434,965.01538,10.31079,-100.26575,996.71747,-1.68767,-76.86823,1024.8313,-10.48953,-48.76493,1058.06677,59.72617,-47.82463,983.21832,73.79981,1.51791,983.6637,83.64359,46.59277,980.65582
12,0.092,32.66528,-127.04376,965.09686,10.27788,-100.48265,996.81879,-1.6065,-76.83447,1024.93713,-10.48953,-48.76493,1058.06677,59.72617,-47.82463,983.21832,73.79981,1.51791,983.6637,83.64359,46.59277,980.65582
13,0.1,32.9077,-127.00286,965.25598,10.21833,-100.45979,996.80664,-1.92047,-76.75089,1025.14014,-10.43521,-48.62787,1058.15503,60.60291,-48.07102,981.89276,72.46207,1.53976,982.72827,84.08453,46.6855,981.12402
14,0.108,32.8289,-127.37002,965.48505,10.37122,-100.33209,997.1134,-1.77725,-76.54228,1025.66968,-10.43521,-48.62787,1058.15503,59.93973,-47.68869,983.45837,73.41802,1.54907,984.03937,84.08453,46.6855,981.12402
15,0.117,32.91936,-127.2758,965.48633,10.32664,-100.48169,996.99066,-1.44649,-76.84926,1025.61499,-9.81407,-48.8372,1058.65186,60.1978,-47.55199,983.52875,72.15476,2.03652,984.58728,83.94675,46.53479,981.41864
16,0.125,32.95599,-127.46153,965.57037,10.37122,-100.33209,997.1134,-1.64066,-76.68316,1025.90234,-9.81407,-48.8372,1058.65186,60.11251,-47.39382,983.70544,72.15476,2.03652,984.58728,83.66904,46.92777,981.68744
17,0.133,32.96893,-127.24094,965.76251,10.55634,-100.27995,997.43768,-1.60578,-76.53532,1025.97559,-10.21919,-48.84437,1058.89355,60.11251,-47.39382,983.70544,72.15476,2.03652,984.58728,83.2386,47.51333,982.82416
18,0.142,32.87839,-127.89996,965.30823,10.55634,-100.27995,997.43768,-1.38803,-76.57358,1026.13342,-9.78244,-48.96691,1058.94897,60.11251,-47.39382,983.70544,72.5009,1.75481,985.8316,83.5698,46.81973,982.01514
19,0.15,33.01733,-127.49493,965.55829,10.55634,-100.27995,997.43768,-1.15932,-77.02296,1026.82068,-9.64297,-48.81728,1059.03284,60.26361,-47.44501,983.91888,72.90767,2.02382,985.97192,83.79757,46.58511,982.86938
20,0.158,33.17787,-127.81654,965.54974,10.84384,-100.56129,997.72925,-1.05606,-76.98939,1026.59485,-9.64297,-48.81728,1059.03284,60.37424,-47.18797,983.95416,72.90767,2.02382,985.97192,83.79757,46.58511,982.86938
21,0.167,33.42318,-127.81234,966.00134,10.84384,-100.56129,997.72925,-1.09461,-77.22667,1026.97314,-9.56782,-48.68754,1059.2854,60.68678,-47.34739,984.30115,72.90767,2.02382,985.97192,83.79757,46.58511,982.86938
22,0.175,33.02499,-127.21743,966.30652,11.0392,-100.42604,997.78644,-0.72233,-77.10416,1027.08459,-9.67962,-48.72416,1059.46326,60.90174,-47.54794,982.57129,72.90767,2.02382,985.97192,84.23384,46.16305,983.08417
23,0.183,33.26072,-127.13094,966.45532,11.0392,-100.42604,997.78644,-0.73918,-77.03909,1027.19043,-9.11002,-48.70555,1060.19946,61.34973,-47.48917,982.70435,72.92678,1.85079,985.11804,85.13538,46.49668,983.31793
24,0.192,33.50973,-126.98238,966.62445,11.2133,-100.55157,998.01874,-0.73918,-77.03909,1027.19043,-9.18839,-48.823,1060.21606,61.34973,-47.48917,982.70435,73.8227,2.32031,986.05389,84.60706,46.25842,983.39288
25,0.2,33.50973,-126.98238,966.62445,11.39295,-100.30418,998.08618,-0.73918,-77.03909,1027.19043,-9.11333,-48.69327,1060.46851,61.51948,-47.83616,983.34546,74.22253,2.31071,985.68378,84.60706,46.25842,983.39288
26,0.208,33.9799,-126.35615,967.4649,11.39295,-100.30418,998.08618,-0.62963,-76.92657,1027.36548,-8.84478,-48.58215,1060.87903,61.51948,-47.83616,983.34546,74.63509,2.3964,986.65845,84.60706,46.25842,983.39288
27,0.217,33.83909,-126.33656,967.52924,11.56814,-100.20335,998.216,-0.58595,-77.16062,1027.5708,-9.021,-48.30884,1060.79773,61.51948,-47.83616,983.34546,74.63509,2.3964,986.65845,84.87989,46.77333,983.48065
28,0.225,33.83909,-126.33656,967.52924,11.64343,-100.23779,998.74762,-0.49361,-76.63044,1027.3811,-8.70935,-48.3378,1061.1217,60.78204,-47.02922,985.93347,74.63509,2.3964,986.65845,84.35149,46.53506,983.5556
29,0.233,33.83909,-126.33656,967.52924,11.75508,-100.16662,998.28009,-0.49195,-76.99307,1027.72253,-8.70935,-48.3378,1061.1217,61.5503,-47.34202,985.38379,74.63509,2.3964,986.65845,84.35149,46.53506,983.5556
30,0.242,33.83909,-126.33656,967.52924,11.86179,-100.42001,998.53613,-0.40803,-76.89223,1027.85938,-8.72573,-48.5285,1061.32935,60.78204,-47.02922,985.93347,74.63509,2.3964,986.65845,84.32161,46.42318,984.0423
31,0.25,33.80795,-126.36848,967.6532,11.86179,-100.42001,998.53613,-0.40803,-76.89223,1027.85938,-8.72573,-48.5285,1061.32935,61.03375,-47.12995,985.2226,74.63509,2.3964,986.65845,84.32161,46.42318,984.0423
32,0.258,33.73556,-126.08634,967.31824,11.68221,-100.03032,998.82733,-0.2564,-76.75097,1027.8938,-8.43082,-48.82122,1061.73901,60.51033,-46.85319,985.44141,74.63509,2.3964,986.65845,84.96132,46.73172,983.85492
33,0.267,33.89082,-125.79097,967.31012,11.64343,-100.23779,998.74762,-0.2564,-76.75097,1027.8938,-8.39565,-48.64939,1062.02551,61.86901,-47.54342,983.79053,72.33242,2.89091,985.88,83.71805,47.52715,983.6593
34,0.275,34.01106,-125.68481,967.56842,11.90841,-100.22481,998.61444,-0.2564,-76.75097,1027.8938,-8.44259,-48.49911,1061.44031,61.86901,-47.54342,983.79053,74.63509,2.3964,986.65845,83.71805,47.52715,983.6593
35,0.283,33.92468,-125.61625,967.43646,11.81455,-100.04616,998.59625,-0.2564,-76.75097,1027.8938,-8.41013,-48.69432,1061.50684,61.40677,-46.17063,983.53583,74.63509,2.3964,986.65845,83.71805,47.52715,983.6593
36,0.292,33.67098,-125.51178,967.34216,12.02725,-99.67646,998.49689,-0.2564,-76.75097,1027.8938,-8.50209,-48.21162,1061.55884,61.42096,-46.01183,983.72211,73.40628,3.6678,986.60632,83.85432,48.02465,983.35651
37,0.3,33.42475,-124.93684,967.1485,11.70782,-99.79279,998.34021,-0.34232,-76.60947,1027.91089,-8.58623,-48.37894,1061.41333,61.42096,-46.01183,983.72211,73.81278,3.93678,986.74664,83.32573,47.78632,983.43152
38,0.308,33.59979,-125.01397,967.229,11.9205,-99.42307,998.24091,-0.38597,-76.37541,1027.70557,-8.70935,-48.3378,1061.1217,60.80062,-45.68141,983.50446,73.81278,3.93678,986.74664,83.57638,48.41784,983.62524
39,0.317,33.57948,-124.96037,967.08423,11.9205,-99.42307,998.24091,-0.38597,-76.37541,1027.70557,-8.70935,-48.3378,1061.1217,60.80062,-45.68141,983.50446,73.81278,3.93678,986.74664,82.80015,49.22691,983.43042
40,0.325,33.59954,-124.97963,966.83136,11.9205,-99.42307,998.24091,-0.34396,-76.2468,1027.56946,-8.70935,-48.3378,1061.1217,60.80062,-45.68141,983.50446,73.81278,3.93678,986.74664,82.80015,49.22691,983.43042
41,0.333,33.48342,-124.73286,966.87067,11.69638,-99.13595,997.9328,-0.42789,-76.34765,1027.43262,-9.33991,-48.18579,1061.10278,60.98503,-45.75979,983.3548,71.59945,4.39809,985.97815,82.80015,49.22691,983.43042
42,0.342,33.46814,-124.86929,966.61145,11.69638,-99.13595,997.9328,-0.42789,-76.34765,1027.43262,-9.00211,-48.17992,1060.90149,60.98503,-45.75979,983.3548,73.81278,3.93678,986.74664,82.26,49.59607,982.86658
43,0.35,33.6754,-124.50838,966.00006,11.69638,-99.13595,997.9328,-0.42789,-76.34765,1027.43262,-8.70935,-48.3378,1061.1217,61.1809,-45.44909,983.16431,73.07752,4.02581,985.74969,82.2664,49.78886,982.72437
44,0.358,33.79722,-124.54807,966.14966,11.69638,-99.13595,997.9328,-0.24619,-76.24745,1027.41296,-8.70935,-48.3378,1061.1217,61.61666,-45.70383,982.4964,73.07752,4.02581,985.74969,81.50938,50.01363,983.12299
45,0.367,33.69036,-124.4507,965.95215,11.69638,-99.13595,997.9328,-0.20138,-75.96021,1027.33777,-8.70935,-48.3378,1061.1217,60.03067,-45.15569,982.49316,73.07752,4.02581,985.74969,82.2664,49.78886,982.72437
46,0.375,33.46529,-124.37608,965.89471,11.73864,-99.18697,997.80463,-0.24023,-75.84087,1027.24097,-8.86261,-48.03037,1060.98547,60.03067,-45.15569,982.49316,73.07752,4.02581,985.74969,82.2664,49.78886,982.72437
47,0.383,33.46529,-124.37608,965.89471,11.87828,-99.23871,997.70837,-0.19172,-76.07758,1027.16516,-8.4487,-48.08708,1061.07971,60.6147,-45.21513,982.08606,73.07752,4.02581,985.74969,81.51579,50.20643,982.98077
48,0.392,33.69036,-124.4507,965.95215,11.91764,-99.16054,997.4314,0.16114,-75.67226,1026.84229,-7.80847,-48.46697,1061.09448,60.6147,-45.21513,982.08606,71.28895,4.17031,984.68903,81.28714,50.21718,982.44971
49,0.4,33.29559,-125.05247,964.66522,11.99578,-99.10746,997.62555,0.16114,-75.67226,1026.84229,-7.80847,-48.46697,1061.09448,61.16919,-45.05932,981.48242,73.12498,3.66727,985.15411,82.03777,49.79961,982.19342
50,0.408,33.75523,-124.18342,965.32581,11.98512,-98.86765,997.27283,0.20595,-75.38494,1026.76697,-7.51308,-48.23005,1060.68445,61.18225,-45.2899,981.05615,73.84518,4.25663,984.50061,82.03777,49.79961,982.19342
51,0.417,33.75523,-124.18342,965.32581,11.92421,-99.0167,997.17285,0.16114,-75.67226,1026.84229,-7.36873,-48.32838,1060.82825,61.21094,-45.06024,980.77637,73.84518,4.25663,984.50061,81.82843,49.55837,982.08496
52,0.425,33.29559,-125.05247,964.66522,11.98512,-98.86765,997.27283,0.5882,-75.87016,1026.79944,-7.16356,-48.413,1060.69226,61.21094,-45.06024,980.77637,73.18015,3.88191,984.35803,81.07774,49.97594,982.34125
53,0.433,33.70037,-124.26463,965.20837,11.92421,-99.0167,997.17285,0.85225,-75.83795,1026.62842,-7.2427,-48.59742,1060.85498,61.21094,-45.06024,980.77637,73.18015,3.88191,984.35803,81.82843,49.55837,982.08496
54,0.442,33.24082,-125.13361,964.54773,11.92421,-99.0167,997.17285,0.49186,-75.75925,1026.61768,-7.07853,-48.81625,1061.02515,61.21714,-44.8028,980.46783,73.18015,3.88191,984.35803,81.82843,49.55837,982.08496
