Frame#,Time,R.Clavicle.x,R.Clavicle.y,R.Clavicle.z,L.Clavicle.x,L.Clavicle.y,L.Clavicle.z,R.Scapula.x,R.Scapula.y,R.Scapula.z,L.Scapula.x,L.Scapula.y,L.Scapula.z,R.Scap.Inf.x,R.Scap.Inf.y,R.Scap.Inf.z
1,0,-202.95859,-42.3595,1040.05322,-200.69514,177.26439,1034.74219,-338.22992,-22.57779,1037.6626,-337.71915,161.53467,1031.16406,-384.92599,-40.90593,927.71613
2,0.008,-202.95859,-42.3595,1040.05322,-200.93022,176.76534,1034.16406,-338.17911,-22.88161,1037.55249,-337.71915,161.53467,1031.16406,-384.97281,-40.99902,927.61578
3,0.017,-202.95859,-42.3595,1040.05322,-201.32372,176.78792,1034.04761,-338.0629,-22.64126,1037.5072,-337.71915,161.53467,1031.16406,-384.84409,-40.83684,927.10284
4,0.025,-202.95859,-42.3595,1040.05322,-201.32372,176.78792,1034.04761,-338.11371,-22.33738,1037.61731,-337.95926,161.82082,1030.55664,-384.84409,-40.83684,927.10284
5,0.033,-202.95859,-42.3595,1040.05322,-201.3148,176.6275,1033.73035,-338.28531,-22.5893,1037.55078,-338.19849,161.74944,1030.1792,-384.7897,-41.03356,926.93964
6,0.042,-202.95859,-42.3595,1040.05322,-200.93022,176.76534,1034.16406,-338.28531,-22.5893,1037.55078,-337.44586,161.03342,1030.39038,-384.7897,-41.03356,926.93964
7,0.05,-202.95859,-42.3595,1040.05322,-201.3148,176.6275,1033.73035,-338.28531,-22.5893,1037.55078,-338.1637,161.4894,1030.35669,-384.7897,-41.03356,926.93964
8,0.058,-202.95859,-42.3595,1040.05322,-201.3148,176.6275,1033.73035,-338.28531,-22.5893,1037.55078,-338.1637,161.4894,1030.35669,-384.7897,-41.03356,926.93964
9,0.067,-202.95859,-42.3595,1040.05322,-201.03198,177.12785,1033.91223,-338.2345,-22.89312,1037.44067,-338.1637,161.4894,1030.35669,-384.7897,-41.03356,926.93964
10,0.075,-202.95859,-42.3595,1040.05322,-201.01151,177.40787,1034.31567,-338.11371,-22.33738,1037.61731,-338.1637,161.4894,1030.35669,-384.7897,-41.03356,926.93964
11,0.083,-202.95859,-42.3595,1040.05322,-201.14104,176.86563,1033.94751,-338.2345,-22.89312,1037.44067,-338.1637,161.4894,1030.35669,-384.7897,-41.03356,926.93964
12,0.092,-202.95859,-42.3595,1040.05322,-201.13213,176.70517,1033.63025,-338.2345,-22.89312,1037.44067,-338.26355,161.30707,1030.08044,-384.64499,-40.8407,926.8067
13,0.1,-202.95859,-42.3595,1040.05322,-201.13213,176.70517,1033.63025,-338.2345,-22.89312,1037.44067,-338.26355,161.30707,1030.08044,-384.58423,-40.94549,926.55707
14,0.108,-202.95859,-42.3595,1040.05322,-201.13213,176.70517,1033.63025,-338.28531,-22.5893,1037.55078,-338.33801,161.38591,1029.8418,-384.43521,-40.75949,926.59564
15,0.117,-202.95859,-42.3595,1040.05322,-201.13213,176.70517,1033.63025,-338.28531,-22.5893,1037.55078,-337.62018,160.92992,1029.87549,-384.44427,-41.09925,926.57385
16,0.125,-202.95859,-42.3595,1040.05322,-201.13213,176.70517,1033.63025,-338.2345,-22.89312,1037.44067,-338.30325,161.12587,1030.01929,-384.47049,-41.35354,926.58704
17,0.133,-202.53398,-42.79957,1040.45227,-201.21378,177.03143,1034.03015,-338.0629,-22.64126,1037.5072,-338.33801,161.38591,1029.8418,-384.33054,-41.50727,926.60376
18,0.142,-202.53398,-42.79957,1040.45227,-201.13213,176.70517,1033.63025,-338.2345,-22.89312,1037.44067,-338.30325,161.12587,1030.01929,-384.05475,-41.72744,926.63953
19,0.15,-202.53398,-42.79957,1040.45227,-201.13213,176.70517,1033.63025,-338.2345,-22.89312,1037.44067,-337.58533,160.66975,1030.05298,-383.93353,-41.70579,926.72876
20,0.158,-202.53398,-42.79957,1040.45227,-201.03198,177.12785,1033.91223,-338.37183,-23.15624,1037.3396,-337.58533,160.66975,1030.05298,-383.87137,-41.74573,926.83734
21,0.167,-202.53398,-42.79957,1040.45227,-201.32372,176.78792,1034.04761,-337.92606,-23.05451,1037.26807,-337.62018,160.92992,1029.87549,-383.55887,-41.88862,926.51141
22,0.175,-202.53398,-42.79957,1040.45227,-201.13213,176.70517,1033.63025,-338.18564,-23.07956,1037.35901,-338.30325,161.12587,1030.01929,-383.82492,-42.1032,926.55518
23,0.183,-202.53398,-42.79957,1040.45227,-201.03111,177.17088,1033.8877,-338.18564,-23.07956,1037.35901,-337.58533,160.66975,1030.05298,-383.7037,-42.08155,926.64441
24,0.192,-202.53398,-42.79957,1040.45227,-201.04012,177.33118,1034.20496,-338.00803,-23.30614,1037.27881,-337.52551,160.56482,1029.89685,-383.7037,-42.08155,926.64441
25,0.2,-202.53398,-42.79957,1040.45227,-201.22275,177.25351,1034.30505,-338.00803,-23.30614,1037.27881,-337.52551,160.56482,1029.89685,-383.79141,-42.4347,926.69379
26,0.208,-202.47006,-42.70225,1040.91492,-201.21378,177.03143,1034.03015,-338.00803,-23.30614,1037.27881,-337.52551,160.56482,1029.89685,-383.64246,-42.24889,926.73236
27,0.217,-202.47006,-42.70225,1040.91492,-201.21378,177.03143,1034.03015,-338.00803,-23.30614,1037.27881,-337.52551,160.56482,1029.89685,-383.64246,-42.24889,926.73236
28,0.225,-202.47006,-42.70225,1040.91492,-201.14958,178.07957,1034.15259,-338.26761,-23.33115,1037.36963,-337.58533,160.66975,1030.05298,-383.5524,-42.41357,927.11841
29,0.233,-202.47006,-42.70225,1040.91492,-201.14958,178.07957,1034.15259,-338.00803,-23.30614,1037.27881,-337.52551,160.56482,1029.89685,-383.70135,-42.59937,927.07977
30,0.242,-202.47006,-42.70225,1040.91492,-201.14958,178.07957,1034.15259,-338.00803,-23.30614,1037.27881,-337.52551,160.56482,1029.89685,-383.70135,-42.59937,927.07977
31,0.25,-201.98872,-42.75092,1040.94958,-201.19328,177.31139,1034.43347,-338.00803,-23.30614,1037.27881,-337.52551,160.56482,1029.89685,-383.84778,-42.70316,927.46283
32,0.258,-201.98872,-42.75092,1040.94958,-201.14958,178.07957,1034.15259,-338.26761,-23.33115,1037.36963,-337.52551,160.56482,1029.89685,-383.81137,-42.8981,927.61646
33,0.267,-201.98872,-42.75092,1040.94958,-201.14958,178.07957,1034.15259,-337.76859,-23.5759,1037.44653,-337.73514,160.33902,1030.17908,-383.87833,-42.99953,927.63947
34,0.275,-201.98872,-42.75092,1040.94958,-201.14958,178.07957,1034.15259,-337.76859,-23.5759,1037.44653,-337.73514,160.33902,1030.17908,-384.09811,-43.38494,927.49097
35,0.283,-202.47006,-42.70225,1040.91492,-201.14958,178.07957,1034.15259,-337.81363,-23.77149,1037.36621,-337.50964,160.37761,1030.07007,-383.94049,-43.40147,927.7113
36,0.292,-202.47006,-42.70225,1040.91492,-201.14958,178.07957,1034.15259,-337.81363,-23.77149,1037.36621,-337.73514,160.33902,1030.17908,-383.67099,-43.87165,927.86871
37,0.3,-201.98872,-42.75092,1040.94958,-201.19328,177.31139,1034.43347,-337.93506,-23.49058,1037.21887,-337.73514,160.33902,1030.17908,-383.86273,-43.75273,927.35809
38,0.308,-201.62396,-42.88805,1040.83533,-201.19328,177.31139,1034.43347,-337.81363,-23.77149,1037.36621,-337.62155,159.79015,1030.42761,-384.009,-43.8563,927.74091
39,0.317,-201.98872,-42.75092,1040.94958,-201.19328,177.31139,1034.43347,-337.75894,-24.20479,1037.37244,-337.62155,159.79015,1030.42761,-383.89081,-44.25706,927.72021
40,0.325,-201.62396,-42.88805,1040.83533,-201.19328,177.31139,1034.43347,-337.71802,-24.382,1037.20325,-337.61859,160.04517,1030.41699,-383.67099,-43.87165,927.86871
41,0.333,-201.03394,-43.72811,1040.82617,-201.14958,178.07957,1034.15259,-337.81363,-23.77149,1037.36621,-337.62155,159.79015,1030.42761,-383.78918,-43.47092,927.8894
42,0.342,-201.03394,-43.72811,1040.82617,-201.19328,177.31139,1034.43347,-337.81363,-23.77149,1037.36621,-337.79318,159.98103,1030.60132,-384.009,-43.8563,927.74091
43,0.35,-201.03394,-43.72811,1040.82617,-201.14958,178.07957,1034.15259,-337.82278,-23.87077,1037.64636,-337.69818,159.98576,1031.17737,-384.009,-43.8563,927.74091
44,0.358,-201.03394,-43.72811,1040.82617,-201.14958,178.07957,1034.15259,-337.7681,-24.30402,1037.65247,-337.62155,159.79015,1030.42761,-383.89081,-44.25706,927.72021
45,0.367,-201.62396,-42.88805,1040.83533,-201.14958,178.07957,1034.15259,-337.71802,-24.382,1037.20325,-337.62155,159.79015,1030.42761,-383.89081,-44.25706,927.72021
46,0.375,-201.03394,-43.72811,1040.82617,-201.19328,177.31139,1034.43347,-337.92432,-24.41455,1037.31128,-337.6246,159.53511,1030.43848,-384.04211,-44.18761,927.54205
47,0.383,-201.67409,-43.62669,1040.39771,-201.19328,177.31139,1034.43347,-337.81363,-23.77149,1037.36621,-337.70126,159.73077,1031.18811,-384.009,-43.8563,927.74091
48,0.392,-202.17703,-42.94255,1040.328,-201.14958,178.07957,1034.15259,-337.81363,-23.77149,1037.36621,-337.69818,159.98576,1031.17737,-384.009,-43.8563,927.74091
49,0.4,-201.82365,-43.85198,1040.42493,-201.14958,178.07957,1034.15259,-337.82278,-23.87077,1037.64636,-337.69818,159.98576,1031.17737,-384.19669,-43.59195,927.40918
50,0.408,-202.17703,-42.94255,1040.328,-201.19328,177.31139,1034.43347,-338.05991,-23.92233,1037.80981,-338.40759,160.5858,1030.62158,-383.94049,-43.40147,927.7113
51,0.417,-201.67409,-43.62669,1040.39771,-201.19328,177.31139,1034.43347,-338.23962,-23.71117,1037.22961,-338.17505,160.25262,1030.98438,-384.16028,-43.78688,927.56281
52,0.425,-202.17703,-42.94255,1040.328,-201.19328,177.31139,1034.43347,-338.31259,-23.52672,1037.28943,-337.69522,160.24075,1031.1665,-384.19669,-43.59195,927.40918
