Frame#,Time,L.Heel.x,L.Heel.y,L.Heel.z,L.Toe.x,L.Toe.y,L.Toe.z,L.MedFoot.x,L.MedFoot.y,L.MedFoot.z
1,0,273.89072,107.26868,51.72147,499.30865,178.99928,48.01882,446.7095,132.77321,71.87157
2,0.008,274.07123,107.17559,51.64327,499.38037,179.0598,47.99687,446.5563,132.56601,71.55559
3,0.017,274.11151,106.96886,51.73011,499.26138,179.28778,48.1946,446.57404,132.63553,71.67929
4,0.025,274.07123,107.17559,51.64327,499.4985,179.20436,48.18775,446.29898,132.88127,71.82242
5,0.033,274.15698,107.28645,51.76929,499.50296,179.15993,48.0858,446.90515,132.62827,71.72928
6,0.042,274.15698,107.28645,51.76929,499.43124,179.09941,48.10776,446.71246,132.7243,71.77554
7,0.05,273.91327,107.15388,51.81739,499.43124,179.09941,48.10776,446.76968,132.49059,71.53699
8,0.058,274.15698,107.28645,51.76929,499.4985,179.20436,48.18775,446.36362,132.66205,71.60185
9,0.067,274.15698,107.28645,51.76929,499.66232,179.37321,48.19055,446.7095,132.77321,71.87157
10,0.075,274.21985,106.96492,51.95207,499.59061,179.31268,48.2125,446.69177,132.7037,71.74786
11,0.083,274.03931,107.05799,52.03025,499.59061,179.31268,48.2125,446.69177,132.7037,71.74786
12,0.092,274.19727,107.07972,51.85614,499.4985,179.20436,48.18775,446.36362,132.66205,71.60185
13,0.1,274.15698,107.28645,51.76929,499.4985,179.20436,48.18775,446.5563,132.56601,71.55559
14,0.108,274.17953,107.17166,51.86522,499.52173,179.20758,48.13598,446.90515,132.62827,71.72928
15,0.117,274.17953,107.17166,51.86522,499.4985,179.20436,48.18775,447.05533,132.56656,71.75147
16,0.125,274.25906,106.83588,52.01564,499.59061,179.31268,48.2125,447.05533,132.56656,71.75147
17,0.133,274.05597,107.04375,51.99789,499.66232,179.37321,48.19055,445.79922,133.26059,71.37474
