Frame#,Time,L.Biceps.Lateral.x,L.Biceps.Lateral.y,L.Biceps.Lateral.z,L.Elbow.x,L.Elbow.y,L.Elbow.z,L.Elbow.Medial.x,L.Elbow.Medial.y,L.Elbow.Medial.z
1,0,-215.82214,340.00793,1005.47723,-125.23276,479.74707,942.25128,-132.94528,448.8804,844.44806
2,0.008,-215.80692,339.91205,1004.97156,-125.42489,479.61917,941.72241,-132.85495,448.69061,844.57269
3,0.017,-215.64606,340.01004,1004.76056,-125.24998,479.78061,941.55841,-132.85495,448.69061,844.57269
4,0.025,-215.46562,339.76459,1004.53082,-125.40486,479.65964,941.16626,-132.74727,448.68936,844.31238
5,0.033,-215.46562,339.76459,1004.53082,-124.73767,479.60101,941.25671,-132.10663,448.53235,843.72937
6,0.042,-215.24159,339.82138,1004.41644,-124.54317,479.44919,940.94843,-132.02634,448.22055,843.33087
7,0.05,-215.34499,339.86258,1004.28375,-124.41937,479.43372,940.5965,-132.42075,447.82404,843.20337
8,0.058,-215.35397,339.94614,1004.18115,-124.55563,479.39948,940.51465,-132.63211,447.92398,842.76184
9,0.067,-215.58437,339.96838,1004.01465,-124.57651,479.46494,940.44824,-132.39754,447.53214,842.59186
10,0.075,-215.38489,339.95102,1003.99548,-124.45331,479.66071,939.86047,-132.39754,447.53214,842.59186
11,0.083,-215.38489,339.95102,1003.99548,-124.67513,479.44199,939.64996,-132.30762,447.34225,842.71643
12,0.092,-215.84737,339.94022,1003.59216,-124.96587,479.3851,939.1673,-132.39754,447.53214,842.59186
13,0.1,-215.43231,340.0755,1003.67975,-124.82993,479.2099,939.14709,-132.39754,447.53214,842.59186
14,0.108,-215.79947,339.84009,1003.68329,-124.82993,479.2099,939.14709,-132.60492,447.91791,842.55225
15,0.117,-215.7388,339.94818,1003.76581,-124.9809,479.23328,939.16272,-132.60492,447.91791,842.55225
16,0.125,-215.91936,339.81485,1003.60376,-125.00983,479.25885,938.92609,-132.60492,447.91791,842.55225
17,0.133,-215.91936,339.81485,1003.60376,-125.23683,479.353,939.22253,-132.60492,447.91791,842.55225
18,0.142,-215.91936,339.81485,1003.60376,-125.82771,479.28287,939.11975,-132.60492,447.91791,842.55225
19,0.15,-215.91936,339.81485,1003.60376,-125.82771,479.28287,939.11975,-132.89987,448.46552,842.60327
20,0.158,-215.91936,339.81485,1003.60376,-125.76286,479.4642,939.0484,-132.83072,448.30756,842.65234
21,0.167,-216.35225,339.7446,1003.52277,-126.0756,479.7045,938.84613,-132.89987,448.46552,842.60327
22,0.175,-216.35225,339.7446,1003.52277,-126.76763,479.8262,938.76776,-133.3878,448.61893,842.74042
23,0.183,-216.35225,339.7446,1003.52277,-126.55656,479.6564,939.15308,-133.64586,448.36945,842.72125
24,0.192,-216.45872,339.70078,1003.41168,-126.83481,479.70126,938.9917,-133.64586,448.36945,842.72125
25,0.2,-216.35225,339.7446,1003.52277,-126.7065,479.69446,939.1524,-133.64586,448.36945,842.72125
26,0.208,-216.35225,339.7446,1003.52277,-126.61485,479.7825,939.40479,-133.64586,448.36945,842.72125
27,0.217,-216.35225,339.7446,1003.52277,-126.87141,479.63077,939.3457,-133.64586,448.36945,842.72125
28,0.225,-216.35225,339.7446,1003.52277,-126.91057,479.69055,939.29059,-133.64586,448.36945,842.72125
29,0.233,-216.56177,339.58231,1003.63544,-127.15899,479.71457,939.12604,-133.64586,448.36945,842.72125
30,0.242,-216.68073,339.54459,1003.52509,-127.71224,479.93387,939.03357,-133.64586,448.36945,842.72125
31,0.25,-216.56177,339.58231,1003.63544,-127.79456,480.03589,939.09998,-133.86061,448.40576,842.74591
32,0.258,-216.56177,339.58231,1003.63544,-127.79456,480.03589,939.09998,-134.01424,448.38623,842.81335
33,0.267,-216.56177,339.58231,1003.63544,-128.24017,479.51453,939.48279,-134.39886,448.33453,842.94885
34,0.275,-216.68073,339.54459,1003.52509,-128.50244,479.33652,939.32263,-134.39886,448.33453,842.94885
35,0.283,-216.76132,339.59973,1003.6546,-128.06171,479.90265,939.22479,-134.53377,448.20526,842.70154
36,0.292,-216.96214,339.58246,1003.77667,-128.19356,479.61499,939.26868,-134.53377,448.20526,842.70154
37,0.3,-216.96214,339.58246,1003.77667,-128.34479,479.46716,939.37372,-135.17444,448.5679,842.75549
38,0.308,-217.43343,339.2348,1003.97467,-128.37181,479.33633,939.31085,-135.03615,448.53989,842.89893
39,0.317,-217.43343,339.2348,1003.97467,-128.34479,479.46716,939.37372,-135.34274,448.41965,842.91089
40,0.325,-217.20964,339.66541,1004.17584,-128.84442,479.25754,939.36652,-135.34274,448.41965,842.91089
41,0.333,-217.20964,339.66541,1004.17584,-128.83183,479.11169,939.29388,-135.70555,448.53238,843.23669
42,0.342,-217.37283,339.50571,1004.30756,-129.44054,479.17334,939.50092,-135.72972,448.54694,843.04858
43,0.35,-217.62883,339.34103,1004.40112,-129.41194,479.29773,939.55682,-135.53719,448.68066,843.0813
44,0.358,-217.62883,339.34103,1004.40112,-129.45512,479.38962,939.67786,-136.09068,448.25833,843.34979
45,0.367,-217.62883,339.34103,1004.40112,-129.259,479.3642,939.79944,-135.89809,448.39865,843.20404
46,0.375,-217.77551,339.31146,1004.46686,-128.8105,479.43811,939.88013,-135.89809,448.39865,843.20404
47,0.383,-217.77551,339.31146,1004.46686,-129.17542,479.27432,940.18292,-136.09068,448.25833,843.34979
48,0.392,-217.90643,339.34769,1004.66675,-129.39296,479.29449,940.03778,-136.09068,448.25833,843.34979
49,0.4,-217.63596,339.59042,1004.67688,-128.75479,479.41306,940.19971,-135.89809,448.39865,843.20404
50,0.408,-217.7878,339.68713,1004.71423,-128.75479,479.41306,940.19971,-135.89809,448.39865,843.20404
51,0.417,-217.7878,339.68713,1004.71423,-128.65822,479.35162,940.50226,-135.75989,448.36401,843.52588
52,0.425,-218.05824,339.4444,1004.7041,-128.65822,479.35162,940.50226,-135.75989,448.36401,843.52588
53,0.433,-217.90643,339.34769,1004.66675,-128.73384,479.33127,940.64001,-135.75989,448.36401,843.52588
54,0.442,-217.67572,339.5365,1004.58923,-128.9274,479.37982,940.3269,-135.72646,448.29126,843.59528
55,0.45,-217.86435,339.69788,1004.84113,-128.73384,479.33127,940.64001,-135.53384,448.43161,843.44952
56,0.458,-217.67873,339.78339,1005.06158,-128.94565,479.61844,941.11005,-135.68275,448.36389,843.7052
57,0.467,-217.67873,339.78339,1005.06158,-128.90154,479.71707,941.19055,-135.68275,448.36389,843.7052
58,0.475,-217.45033,339.67596,1004.8974,-128.47153,479.3576,940.81805,-135.68275,448.36389,843.7052
59,0.483,-217.60217,339.77264,1004.93475,-128.43793,479.23972,941.06494,-135.68275,448.36389,843.7052
60,0.492,-217.60217,339.77264,1004.93475,-128.59705,479.45499,941.41742,-135.68275,448.36389,843.7052
