Frame#,Time,R.Wrist.x,R.Wrist.y,R.Wrist.z,R.Thumb.M3.x,R.Thumb.M3.y,R.Thumb.M3.z,R.Finger3.M3.x,R.Finger3.M3.y,R.Finger3.M3.z
63,0.517,1134.53662,-101.17935,1345.94897,1200.52759,161.74332,1342.42358,1183.82947,-223.39558,1356.33301
64,0.525,1128.90784,-102.11034,1346.375,1195.43396,159.1519,1341.41174,1176.1825,-223.30576,1356.75549
65,0.533,1123.25037,-101.47374,1346.15479,1189.59924,158.67261,1341.85669,1170.71863,-223.75784,1357.18848
66,0.542,1115.40161,-104.05393,1345.24023,1184.51685,158.85568,1341.54419,1164.57751,-225.15195,1357.53174
67,0.55,1111.39075,-103.63212,1344.99585,1180.41553,157.37543,1340.59387,1158.70862,-224.67914,1356.61841
68,0.558,1103.49487,-105.81812,1344.27478,1172.97607,157.71088,1341.0752,1150.61218,-225.1144,1355.36243
69,0.567,1098.15271,-105.30833,1344.67554,1166.98975,156.60645,1340.06042,1145.00781,-225.23088,1356.44202
70,0.575,1090.78833,-105.25455,1343.58411,1161.30408,157.24568,1339.63525,1140.29102,-226.26927,1355.86768
71,0.583,1084.64465,-105.39638,1342.96118,1155.22571,155.9312,1339.32629,1132.58679,-226.7341,1355.44397
72,0.592,1079.47705,-105.21513,1343.20703,1149.50134,156.23128,1339.45337,1127.01282,-227.33385,1354.4292
73,0.6,1073.0968,-105.01386,1342.08752,1143.27417,155.27299,1339.29907,1121.23828,-227.56546,1354.41626
74,0.608,1067.15198,-105.18896,1342.92041,1136.20886,154.48294,1338.32263,1112.94128,-227.56374,1354.76807
75,0.617,1060.75244,-104.61566,1341.70166,1130.01648,155.7285,1338.41748,1107.7251,-227.40044,1353.03552
76,0.625,1053.46484,-105.40388,1342.16211,1124.34998,155.44421,1338.12903,1102.00452,-228.9664,1353.17822
77,0.633,1047.47302,-106.13425,1340.2688,1117.55774,154.80392,1336.76526,1095.11096,-227.93628,1351.82446
78,0.642,1041.06665,-106.41581,1340.46765,1111.59534,155.43378,1336.50891,1088.26648,-227.70432,1351.62134
79,0.65,1034.95544,-105.72115,1339.19531,1105.50085,156.24489,1335.29517,1081.98779,-227.74138,1351.41016
80,0.658,1028.3844,-105.04013,1338.63269,1098.35767,155.9828,1334.51672,1076.57361,-226.18536,1351.13855
81,0.667,1022.84204,-105.74451,1338.33215,1091.28394,156.12941,1332.69666,1068.55408,-226.61218,1349.53223
82,0.675,1015.96692,-105.32774,1336.80371,1085.45361,156.1461,1332.77136,1062.97815,-225.90508,1348.67615
83,0.683,1009.27399,-104.10198,1336.51904,1078.47729,156.95612,1331.48328,1057.30774,-226.99669,1347.79199
84,0.692,1003.7868,-105.19982,1334.9314,1071.14722,157.00238,1329.87415,1051.46338,-226.07637,1347.67383
85,0.7,997.67896,-103.06215,1334.79968,1064.71558,157.90004,1328.39209,1046.30591,-223.95251,1347.03308
86,0.708,990.78027,-103.18893,1332.17407,1057.40747,157.78104,1327.047,1038.75562,-224.3121,1345.94714
87,0.717,984.38434,-101.91772,1331.93896,1051.73877,158.13568,1325.95483,1034.30298,-223.64244,1345.20313
88,0.725,977.4906,-103.72279,1331.13,1044.7655,160.27042,1324.25146,1026.92822,-222.82854,1343.04114
89,0.733,971.44043,-101.47282,1330.5238,1036.95129,159.83673,1324.15491,1022.11395,-221.25816,1342.79541
90,0.742,963.97211,-101.06666,1329.29956,1030.8855,161.37047,1322.96545,1015.72882,-221.86467,1341.92603
91,0.75,958.75616,-100.19543,1328.45264,1025.36414,162.25764,1321.82202,1009.27075,-221.79733,1341.57996
92,0.758,952.25568,-98.14585,1327.68616,1016.28735,161.98067,1320.63818,1003.10925,-220.04233,1340.66248
93,0.767,945.85028,-98.76161,1326.89075,1010.18353,164.06274,1318.95544,997.26855,-217.83073,1340.40784
94,0.775,938.84192,-97.1214,1326.59607,1004.04895,165.37512,1318.19849,990.7041,-218.15489,1339.31836
95,0.783,931.27692,-95.86473,1325.93359,996.64319,165.46924,1316.77319,983.46039,-216.28596,1338.43054
96,0.792,925.46606,-95.62185,1325.21704,990.20892,167.93239,1316.78918,977.25769,-215.86145,1337.4458
97,0.8,917.85736,-93.65929,1325.18262,983.40247,170.16841,1315.75623,969.1864,-215.11682,1336.49219
98,0.808,911.18591,-92.6308,1325.15576,976.81421,170.52116,1315.89099,963.01245,-212.2084,1336.5481
99,0.817,905.42627,-91.16943,1326.39746,970.95996,171.49823,1315.48096,956.57294,-212.29318,1336.38562
100,0.825,896.96326,-89.88999,1326.80713,962.4812,172.23511,1316.61475,949.13538,-210.64365,1338.22839
101,0.833,889.4505,-88.37729,1327.26526,956.36096,173.40198,1316.88477,941.04944,-210.04135,1338.43738
102,0.842,882.7641,-87.51542,1328.72168,950.59753,175.51328,1317.65466,934.52332,-208.61826,1339.63733
103,0.85,874.88,-87.57081,1328.99304,942.31714,175.14183,1318.97522,926.47144,-208.28783,1341.11401
104,0.858,869.1228,-86.10692,1330.93481,935.85876,176.42906,1319.44934,919.23962,-207.2878,1341.77832
105,0.867,861.21057,-85.75693,1332.33704,929.06635,176.66068,1321.16504,912.27673,-205.89896,1343.47095
106,0.875,854.73285,-82.60074,1333.09692,921.28485,177.94044,1322.58423,904.43573,-204.18158,1343.77954
107,0.883,847.32813,-81.59367,1334.67517,915.25104,179.98529,1323.25659,897.52319,-202.90631,1346.41296
108,0.892,840.33588,-81.62488,1334.896,907.53381,180.77979,1324.17078,890.86139,-202.65506,1346.4198
109,0.9,832.95642,-78.7842,1336.56592,900.53595,181.82414,1326.38684,883.96863,-201.79636,1348.49658
110,0.908,826.82355,-79.65921,1338.43176,893.78748,182.79964,1326.89832,876.77454,-201.16211,1349.42651
111,0.917,819.60358,-77.97019,1339.06909,884.65088,182.73671,1327.41492,870.85529,-199.53879,1349.70422
112,0.925,812.71973,-78.65971,1339.58716,878.13892,184.21628,1328.11511,864.77777,-198.83136,1351.35754
113,0.933,806.25354,-77.61076,1340.13147,870.29175,185.46045,1330.51331,857.15948,-198.42172,1350.89587
114,0.942,799.13495,-76.97506,1340.9314,863.48175,186.92094,1329.9519,852.32782,-196.33629,1351.27197
115,0.95,792.10077,-76.13076,1341.67126,854.27582,186.16695,1329.62744,846.11829,-197.12703,1352.4917
116,0.958,785.34912,-76.69472,1341.4541,847.51935,187.48839,1330.15186,840.59973,-195.77646,1352.72559
117,0.967,779.86786,-75.66353,1341.06055,838.42438,187.89323,1329.60779,834.61047,-194.51199,1353.0564
118,0.975,772.44104,-76.31388,1341.83606,829.05243,188.3631,1330.1897,828.80023,-194.6422,1353.86255
119,0.983,766.07684,-74.44069,1341.79297,823.00946,189.55305,1331.0625,824.01886,-193.17197,1354.65515
120,0.992,759.77893,-75.48024,1341.63391,814.54626,190.3887,1330.55725,816.72919,-193.15073,1353.99438
121,1,753.64893,-74.05746,1341.60791,806.24017,191.00742,1329.77051,811.13818,-192.07643,1354.65662
122,1.008,746.43201,-74.44032,1342.06299,798.48157,192.88139,1330.63538,805.60217,-191.47729,1355.26099
123,1.017,740.54187,-72.85843,1341.89844,790.95929,191.34641,1329.64111,799.38745,-191.062,1355.72058
124,1.025,734.45233,-73.04762,1341.6676,784.29309,193.12236,1329.96631,793.97052,-190.49385,1355.84314
125,1.033,728.07532,-73.16589,1342.03857,775.7616,193.68803,1331.43542,789.10205,-190.72345,1357.42322
126,1.042,723.06256,-72.51312,1341.4718,767.92657,192.73668,1331.38062,783.49249,-190.1163,1357.32788
127,1.05,717.22272,-73.47596,1342.83521,760.35168,194.56725,1330.84912,777.96112,-190.14764,1356.9574
128,1.058,711.474,-72.48084,1342.61255,753.12714,193.8938,1331.89392,772.33984,-189.10263,1357.73926
129,1.067,705.23804,-73.53215,1342.86707,745.79163,194.75708,1331.91541,767.77612,-187.65129,1358.54346
130,1.075,699.37286,-72.97559,1343.52332,739.38947,192.87686,1331.28015,760.91248,-188.22403,1358.26343
131,1.083,692.26862,-73.53568,1344.42249,733.21832,195.15906,1331.57043,757.07874,-187.68073,1358.11133
132,1.092,687.77753,-72.48152,1344.0437,724.44043,195.54495,1333.20496,752.29614,-187.90488,1358.71777
133,1.1,681.22369,-73.45563,1343.37732,720.05957,195.55,1333.33447,745.86279,-188.41231,1358.39111
134,1.108,675.36243,-72.08105,1343.47583,710.46161,195.11603,1331.79626,739.59906,-187.6514,1358.89783
135,1.117,669.78424,-73.06293,1343.24304,704.82635,195.81081,1331.85034,734.80743,-187.06183,1359.02856
136,1.125,664.29681,-72.8115,1344.0387,696.06036,195.15787,1332.54785,729.40778,-187.10272,1359.44971
137,1.133,658.5108,-73.27128,1343.73315,692.07648,195.62125,1332.12671,723.24237,-187.96013,1358.59033
138,1.142,652.03992,-74.09071,1343.25476,684.37152,195.62749,1331.23584,718.66699,-186.0764,1358.92395
139,1.15,645.62872,-73.25761,1342.96021,676.82971,194.68713,1331.94763,712.63867,-186.73302,1358.7876
140,1.158,640.39905,-73.84074,1342.45935,671.46765,195.27859,1332.23755,706.52899,-187.16118,1358.354
141,1.167,632.4989,-74.40141,1342.67798,662.84198,194.52084,1331.84412,700.48651,-187.65375,1357.51697
142,1.175,626.67188,-72.72096,1342.97144,658.21954,195.43181,1331.26514,694.77014,-186.17198,1357.16296
143,1.183,619.78876,-75.15815,1342.65112,652.22003,194.52312,1330.83557,688.20245,-186.98409,1357.3584
144,1.192,612.14789,-76.47343,1342.88098,646.20599,194.43176,1330.80518,682.75122,-187.14017,1357.57483
145,1.2,608.36243,-73.82312,1341.77441,638.20459,194.25252,1331.14368,676.39063,-187.16447,1356.81641
146,1.208,601.83643,-74.37023,1340.50708,633.49237,195.52728,1331.1499,669.74969,-187.17177,1356.09473
147,1.217,595.60638,-73.93728,1340.18884,627.40948,192.99207,1330.06543,663.14441,-187.83447,1355.97241
148,1.225,588.63184,-75.92325,1340.36951,619.63611,193.57623,1329.39563,656.35187,-187.48538,1355.06958
149,1.233,583.64722,-76.0672,1340.11987,614.71844,192.30833,1329.39209,650.91089,-189.22424,1354.83752
150,1.242,576.45685,-77.46717,1339.95361,609.95959,192.0553,1328.1123,643.48846,-189.54524,1354.01501
151,1.25,569.62659,-78.14791,1338.2168,604.35748,192.20036,1328.05591,636.71527,-190.31235,1353.19165
152,1.258,564.29187,-78.21852,1338.49573,598.28217,191.26775,1328.26221,630.41333,-191.20116,1352.91956
153,1.267,557.30896,-78.66886,1337.54004,591.53424,190.05478,1326.7179,623.42822,-191.97342,1351.77856
154,1.275,549.97076,-80.41331,1337.9325,586.99188,189.39835,1326.6886,616.91217,-193.02061,1351.00195
155,1.283,545.4101,-79.09075,1336.89429,580.76263,190.18745,1326.34412,609.74561,-194.06941,1350.17285
156,1.292,537.91168,-80.72075,1336.14453,575.01758,188.18941,1326.46277,602.58588,-194.97627,1349.07214
157,1.3,532.42761,-79.60836,1335.31909,570.19006,187.08427,1325.51587,596.96967,-195.23457,1348.38831
158,1.308,526.62677,-81.15425,1335.13208,565.47144,187.08357,1325.08423,589.00665,-196.34955,1348.02722
159,1.317,519.00928,-82.62578,1334.10059,560.13043,185.32561,1324.66956,582.46875,-197.5705,1346.63391
160,1.325,512.79633,-83.01833,1334.52087,553.53284,183.541,1323.69727,575.49176,-198.19257,1346.9364
161,1.333,505.79706,-83.71714,1333.18958,547.31696,184.15855,1323.2793,568.87311,-200.38365,1345.5033
162,1.342,498.46808,-87.25526,1333.7937,543.17743,182.46011,1323.06445,561.78967,-201.26035,1344.20813
163,1.35,492.52731,-86.9148,1332.96362,538.74823,179.86983,1323.18359,554.00159,-203.6188,1342.95886
164,1.358,487.33954,-88.09692,1332.53418,533.11298,178.74738,1321.76294,547.84369,-203.63326,1342.09851
165,1.367,479.85052,-90.3383,1331.92871,527.96887,177.18016,1321.62732,541.8764,-205.42763,1342.03296
166,1.375,472.79236,-91.95605,1332.64331,523.5816,176.46823,1322.23132,534.25116,-207.66708,1341.46033
167,1.383,466.75751,-91.9556,1332.19714,517.90521,175.05934,1323.32959,527.28113,-209.48482,1341.01062
168,1.392,460.19016,-95.06387,1332.68018,510.44382,173.01862,1322.2948,521.23535,-210.29834,1341.31958
169,1.4,453.49075,-95.36797,1333.36694,504.57416,172.98091,1323.40344,513.47974,-212.27921,1341.79919
170,1.408,447.15396,-97.60971,1334,499.04462,170.90497,1324.12756,506.69577,-213.33182,1341.96863
171,1.417,439.84164,-98.07465,1335.60193,490.72421,168.38896,1325.21594,499.80615,-215.24785,1343.04712
172,1.425,434.32593,-98.27948,1336.84595,485.22736,167.38785,1326.77136,493.28061,-216.46252,1343.91956
173,1.433,427.16248,-99.36337,1338.25952,479.87234,167.89011,1328.54675,486.78787,-216.69672,1345.36438
174,1.442,420.00677,-102.61739,1339.63586,471.22589,166.30748,1329.34021,479.93506,-218.8465,1346.72253
175,1.45,414.12805,-102.35228,1340.04504,465.1322,164.50259,1330.77539,473.72424,-219.40755,1348.49146
176,1.458,407.68423,-103.4221,1342.10901,458.56653,162.68523,1333.35095,466.18503,-219.29759,1348.99548
177,1.467,400.30627,-105.71691,1343.86963,452.58762,161.8846,1334.15588,460.07297,-222.31113,1350.60803
178,1.475,394.55399,-105.70066,1344.12878,446.14914,159.6306,1335.80518,453.10809,-223.64771,1351.62817
179,1.483,388.01697,-106.13568,1345.77026,440.34119,159.00063,1336.73193,445.32056,-223.8589,1353.0769
180,1.492,380.98514,-108.26292,1347.17944,434.15378,157.95009,1337.19116,438.91953,-224.8419,1353.02917
181,1.5,373.78613,-108.57233,1347.37158,429.72974,156.34543,1338.07751,431.37634,-226.2477,1354.2373
182,1.508,367.24551,-108.89387,1347.84412,422.75897,154.73763,1339.76611,424.38379,-227.25493,1355.49524
183,1.517,360.52936,-109.59558,1347.87024,418.00424,154.11983,1340.52173,416.37265,-229.29335,1354.63074
184,1.525,353.38907,-112.28497,1349.59985,413.83566,153.02309,1341.33276,408.80682,-231.83633,1354.84155
185,1.533,346.3941,-112.04764,1349.4552,408.32806,153.22034,1341.07568,401.05762,-231.18686,1354.62744
186,1.542,338.67737,-112.7617,1347.64148,402.7377,151.97372,1341.91528,393.17447,-232.27109,1355.02454
187,1.55,331.79343,-113.56171,1348.53796,398.13034,150.05777,1341.72192,385.17169,-232.5526,1355.55957
188,1.558,324.53326,-114.25444,1348.00989,392.5029,149.5627,1341.74329,377.62192,-234.80893,1354.90332
189,1.567,317.4425,-113.92313,1347.56079,386.25742,146.94333,1341.75903,368.93695,-235.12469,1354.77686
190,1.575,311.69119,-113.91134,1346.71838,381.16833,146.33398,1341.3114,361.332,-236.35698,1354.47095
191,1.583,304.24289,-114.24328,1346.90125,374.32401,145.98476,1341.76318,354.3002,-236.0632,1354.77881
192,1.592,296.36194,-115.58579,1347.39648,368.80011,145.4549,1342.88928,346.64499,-237.4782,1354.68359
193,1.6,291.08243,-115.60123,1347.02258,363.69797,145.70972,1342.44397,339.62219,-238.32216,1355.6001
194,1.608,284.74167,-115.60908,1346.92444,359.25983,144.49002,1342.4884,331.98969,-239.28175,1355.71814
195,1.617,277.54309,-115.62141,1347.35645,353.45193,142.75824,1342.90466,324.25159,-239.75768,1355.28491
196,1.625,272.08578,-117.90932,1346.7677,345.81061,143.10338,1342.10681,317.65973,-238.61858,1355.64026
197,1.633,265.3259,-117.15796,1347.24414,340.64038,143.63512,1341.67383,311.33124,-239.59679,1355.31006
198,1.642,257.6088,-117.88136,1347.5802,335.21585,141.54788,1341.35571,304.41553,-241.14539,1355.7196
199,1.65,251.9093,-117.59891,1347.5415,330.23318,140.49702,1341.59277,296.32047,-240.95505,1356.59863
200,1.658,245.3376,-119.82885,1347.81055,324.09317,142.28511,1342.36462,289.62201,-241.82982,1357.11584
201,1.667,238.76224,-119.45961,1347.53772,317.81955,140.08896,1342.55713,282.19675,-241.8232,1356.12732
202,1.675,232.32712,-119.0384,1347.03455,311.80023,140.46942,1342.5271,275.73849,-243.44325,1356.89807
203,1.683,225.81895,-119.33368,1346.68884,306.34616,138.88623,1341.63269,270.1134,-242.3989,1356.58887
204,1.692,219.6743,-118.94189,1346.82996,300.36172,138.75328,1341.52734,262.01404,-243.09787,1356.89539
205,1.7,212.70245,-119.84254,1346.91956,295.53812,139.18398,1341.34546,255.10835,-243.5609,1356.56787
206,1.708,205.62369,-120.66296,1347.21094,289.78973,137.57295,1341.03662,248.56412,-242.47005,1356.48596
207,1.717,199.66084,-120.30199,1346.2616,284.56451,138.6395,1341.29602,242.14818,-243.62956,1355.76843
208,1.725,193.55203,-119.7901,1346.49646,276.94543,138.30713,1341.07397,233.89015,-244.53392,1355.62048
209,1.733,186.96115,-119.71555,1345.9259,270.58878,137.54012,1340.84045,228.0676,-244.03067,1356.05762
210,1.742,180.79028,-119.38808,1345.28699,265.56027,138.35948,1340.07483,221.40401,-243.11166,1356.42908
211,1.75,173.78795,-119.75694,1345.21777,260.00476,136.50571,1338.85999,214.23268,-244.79741,1355.62488
212,1.758,166.45987,-121.03159,1344.10205,253.177,136.58707,1338.20605,208.23279,-243.34805,1355.18933
213,1.767,160.55605,-120.21475,1343.32507,247.35281,136.20444,1337.16052,201.41937,-242.95311,1354.47217
214,1.775,154.01237,-120.07935,1343.03503,240.67854,137.41634,1336.37109,193.95505,-243.42038,1354.44263
215,1.783,147.7431,-119.92957,1341.88196,234.59195,137.49057,1336.85327,188.09065,-243.90143,1353.96545
216,1.792,142.06453,-117.85097,1341.62549,227.09737,135.84583,1336.30688,181.48251,-242.89508,1353.80957
217,1.8,134.80809,-118.16662,1340.94507,220.9417,137.75987,1334.83936,174.20757,-242.36452,1351.97437
218,1.808,128.6573,-118.04476,1340.56177,215.38242,136.66861,1333.51892,168.00212,-242.01939,1351.40442
219,1.817,121.73649,-118.63466,1340.89746,207.35091,138.69199,1333.89099,160.85742,-241.66295,1351.15942
220,1.825,114.89928,-118.92478,1339.84485,200.90373,137.38174,1332.8241,154.50136,-242.19868,1350.47778
221,1.833,107.65066,-117.65582,1338.59692,194.9684,139.31297,1332.4043,147.65143,-241.24446,1349.40088
222,1.842,101.58623,-116.72287,1338.21838,190.30815,140.14349,1331.37146,141.92831,-240.56657,1348.85632
223,1.85,96.16702,-116.58088,1337.42346,180.41695,139.70685,1329.43884,134.89963,-238.90773,1348.0144
224,1.858,90.32859,-115.67348,1335.93286,176.99895,140.45024,1329.14941,128.36409,-239.61713,1347.42493
225,1.867,82.64762,-115.15494,1334.98523,168.83624,140.85156,1328.44836,123.24812,-238.48575,1346.89392
226,1.875,76.66718,-114.32897,1333.86951,162.84241,141.43329,1327.16125,115.55735,-238.17946,1345.90637
227,1.883,70.12183,-114.23358,1332.75488,156.42706,143.89185,1325.73425,111.20576,-236.48357,1344.29163
228,1.892,63.92591,-112.42523,1331.87927,146.68611,144.26741,1323.11292,103.31051,-235.86568,1343.04089
229,1.9,57.06725,-111.9873,1330.8385,141.97186,144.7726,1323.14575,98.65987,-233.98518,1342.47058
230,1.908,51.09087,-111.18944,1329.84521,136.5582,145.47156,1322.73987,91.22285,-233.42709,1341.49683
231,1.917,43.97374,-109.39009,1328.6427,131.45509,146.67223,1319.92371,85.73534,-232.93623,1339.67065
232,1.925,37.57328,-109.62006,1328.00317,123.63532,147.57611,1319.82471,79.20125,-231.84174,1339.31494
233,1.933,31.67124,-108.22421,1327.08801,118.49606,149.32823,1317.66187,73.25772,-232.13101,1337.64478
234,1.942,24.36064,-107.29203,1326.2865,109.70144,151.30646,1316.88599,66.93018,-229.16521,1336.75293
235,1.95,18.4689,-105.79202,1325.10156,103.69132,149.88268,1315.15381,60.67685,-228.82111,1335.31628
236,1.958,11.0632,-104.82036,1324.58472,97.60398,152.44362,1313.9906,54.56807,-226.2681,1333.6875
237,1.967,4.751,-102.69642,1323.40515,89.74961,154.59024,1313.40234,47.03869,-225.12636,1333.46472
238,1.975,-1.88464,-101.70181,1323.45923,83.44183,156.06442,1311.66504,41.29907,-224.6902,1333.68225
239,1.983,-9.60887,-100.80621,1322.72498,75.39254,157.85822,1310.89624,33.83396,-223.32027,1332.55835
240,1.992,-16.30254,-99.50514,1322.91724,69.44162,157.10182,1309.75037,27.06517,-222.59708,1332.96216
241,2,-23.71335,-97.69759,1321.92773,62.0537,159.91318,1309.99951,19.88961,-221.06538,1332.57544
