Frame#,Time,R.ASIS.x,R.ASIS.y,R.ASIS.z
109,0.9,944.11145,229.06599,1022.17767
110,0.908,936.42297,229.59573,1022.01654
111,0.917,926.87286,230.8468,1023.38831
112,0.925,919.71252,233.61003,1025.49792
113,0.933,909.83386,233.65211,1025.44275
114,0.942,901.58215,234.36501,1025.7594
115,0.95,893.80853,234.63097,1025.40759
116,0.958,885.66571,235.16846,1025.91797
117,0.967,876.74231,236.34746,1025.63538
118,0.975,868.06946,238.30104,1025.42712
119,0.983,860.52911,238.78152,1026.41992
120,0.992,851.34491,239.94975,1025.7002
121,1,842.14227,240.02765,1025.24707
122,1.008,832.71997,241.08318,1025.79419
123,1.017,824.87012,242.35146,1025.27576
124,1.025,816.35071,242.02023,1026.05994
125,1.033,806.25336,243.42346,1024.93945
126,1.042,798.43738,243.84238,1025.875
127,1.05,789.18506,244.02562,1025.75806
128,1.058,780.53369,244.17256,1025.86719
129,1.067,771.54413,244.51756,1025.62268
130,1.075,763.42889,244.75725,1025.33911
131,1.083,754.55579,247.04407,1026.36279
132,1.092,746.18677,246.25052,1026.12561
133,1.1,737.62689,247.09833,1025.33618
134,1.108,730.6026,247.45096,1025.94983
135,1.117,722.25305,246.98276,1027.05627
136,1.125,714.16986,247.04767,1026.61023
137,1.133,706.54541,247.37115,1026.25891
138,1.142,699.216,247.16989,1024.97644
139,1.15,691.55157,246.97707,1025.05273
140,1.158,684.54834,246.50974,1025.68115
141,1.167,676.52869,246.20445,1024.86633
142,1.175,669.28064,246.73842,1023.80823
143,1.183,662.3587,247.23781,1023.5459
144,1.192,655.18988,247.15323,1023.85803
145,1.2,648.16669,247.97752,1023.30804
146,1.208,641.04175,247.09988,1022.4024
147,1.217,633.75958,246.03824,1022.48969
148,1.225,628.30963,245.82732,1022.15216
149,1.233,620.65027,245.20505,1021.32965
150,1.242,614.03595,246.21405,1021.12799
151,1.25,608.56873,243.32509,1020.91095
152,1.258,601.034,242.88632,1021.07977
153,1.267,596.02557,240.75832,1020.19519
154,1.275,588.76508,241.04784,1018.93384
155,1.283,581.7561,239.12677,1018.39813
156,1.292,577.1593,239.65828,1018.57458
157,1.3,570.26807,238.06091,1017.8645
158,1.308,564.21118,238.16357,1017.96368
159,1.317,558.62579,236.13547,1016.68427
160,1.325,552.82367,234.95865,1016.86786
161,1.333,545.784,235.08107,1016.09027
162,1.342,540.65125,233.84206,1015.05255
163,1.35,534.30792,231.55339,1014.56171
164,1.358,529.12451,230.25612,1014.49133
165,1.367,522.89423,229.00067,1014.51556
166,1.375,518.32727,227.88043,1014.29132
167,1.383,512.94354,226.00891,1013.75488
168,1.392,507.31686,225.32182,1014.52026
169,1.4,502.16672,224.32054,1015.28711
170,1.408,495.72409,222.66368,1016.71802
171,1.417,489.86188,221.00545,1017.30066
172,1.425,484.98618,220.46704,1018.61243
173,1.433,479.40411,219.29546,1020.82434
174,1.442,475.68634,217.08861,1022.9549
175,1.45,469.8927,215.23898,1024.1687
176,1.458,464.41684,214.92435,1026.92859
177,1.467,459.87045,213.89771,1028.04138
178,1.475,455.45773,212.46928,1029.00757
179,1.483,451.2923,211.58386,1030.35193
180,1.492,445.93033,211.92488,1032.51453
181,1.5,440.42926,210.59821,1033.78516
182,1.508,436.27615,209.36053,1034.19434
183,1.517,431.5379,209.04703,1034.7583
184,1.525,425.74829,208.24281,1034.50854
185,1.533,421.49646,207.22624,1035.49951
186,1.542,415.67554,207.53087,1035.70447
187,1.55,412.82944,204.66472,1036.79016
188,1.558,407.73981,205.86629,1037.20386
189,1.567,403.26144,204.97472,1037.40112
190,1.575,398.67474,203.94713,1037.55493
191,1.583,394.5838,202.658,1037.26135
192,1.592,390.95682,203.0025,1037.85266
193,1.6,386.44891,201.3689,1037.16687
194,1.608,382.98694,201.65137,1038.04578
195,1.617,378.97595,199.80009,1037.69714
196,1.625,375.60648,199.58865,1037.95154
197,1.633,371.30994,199.05995,1038.58838
198,1.642,367.09094,198.11752,1038.42236
199,1.65,364.44073,197.64061,1039.32581
200,1.658,360.01498,196.46442,1039.51807
201,1.667,355.47626,196.98935,1039.79187
202,1.675,352.82101,196.56017,1039.73486
203,1.683,347.82358,194.73401,1039.64453
204,1.692,343.71893,193.63635,1039.85669
205,1.7,339.40393,193.14272,1039.91125
206,1.708,335.48718,192.91962,1040.04663
207,1.717,331.15015,191.71524,1040.03064
208,1.725,327.54089,190.43216,1040.20386
209,1.733,322.89481,190.60779,1040.08545
210,1.742,318.95935,190.94806,1039.91675
211,1.75,313.98245,190.30373,1040.02844
212,1.758,309.6243,190.06996,1039.36353
213,1.767,303.9761,189.83742,1039.11572
214,1.775,300.03076,190.08603,1039.10718
215,1.783,294.97412,190.3065,1038.49146
216,1.792,290.63754,190.18929,1038.40015
217,1.8,285.57159,189.4505,1038.15796
218,1.808,280.31854,189.79265,1037.646
219,1.817,273.85175,190.12386,1036.33289
220,1.825,270.30386,190.75601,1036.3031
221,1.833,263.5589,191.29587,1036.10803
222,1.842,258.375,190.75981,1035.88403
223,1.85,252.04861,191.5123,1034.89685
224,1.858,246.30849,191.38542,1033.57971
225,1.867,241.74344,191.50226,1032.42651
226,1.875,234.53117,191.94818,1031.43982
227,1.883,229.12325,192.77306,1030.20984
228,1.892,223.03325,193.17027,1029.08582
229,1.9,215.18883,194.16704,1026.99829
230,1.908,208.84204,195.42131,1026.22083
231,1.917,201.39064,197.24382,1025.86951
232,1.925,194.73129,198.7377,1023.62994
233,1.933,187.66389,199.39467,1021.61505
234,1.942,180.03642,199.58862,1020.16864
235,1.95,172.79503,200.87955,1018.81921
236,1.958,164.66487,202.0067,1017.35638
237,1.967,157.58911,202.97015,1016.04169
238,1.975,149.95433,204.9162,1015.02832
239,1.983,141.34227,205.75108,1014.03162
240,1.992,133.8441,205.8203,1013.61438
241,2,124.61328,209.03673,1013.16364
242,2.008,116.00542,210.26952,1012.12872
243,2.017,106.68638,211.03058,1012.32703
244,2.025,98.803,211.67693,1013.06616
245,2.033,90.31319,210.75293,1012.0918
246,2.042,79.26663,212.6424,1014.66461
247,2.05,71.90998,215.81401,1015.06842
248,2.058,63.44662,217.19832,1015.74377
249,2.067,53.90866,217.87231,1016.3078
250,2.075,44.0122,220.00993,1016.39276
251,2.083,35.52434,221.73376,1017.8941
252,2.092,27.60504,221.70776,1018.71857
253,2.1,18.57606,223.15778,1018.80823
254,2.108,9.97574,224.71014,1019.48669
255,2.117,0.68055,225.57191,1019.664
256,2.125,-8.3566,228.63666,1021.08984
257,2.133,-17.17116,228.76465,1021.62762
258,2.142,-26.83122,230.28703,1020.81769
259,2.15,-35.24007,231.90236,1020.29065
260,2.158,-44.62325,231.83287,1020.71924
261,2.167,-54.73425,234.65533,1020.82794
262,2.175,-62.24153,233.77443,1020.76349
263,2.183,-71.72572,236.27136,1021.12354
264,2.192,-80.38693,239.28551,1021.69965
265,2.2,-90.08806,238.97597,1021.23071
266,2.208,-99.16187,240.43622,1020.81354
267,2.217,-108.49361,239.44354,1020.91522
268,2.225,-118.2578,241.39857,1021.20557
269,2.233,-127.67724,242.07373,1021.3324
270,2.242,-134.87758,242.85902,1021.98865
271,2.25,-143.88365,242.87679,1021.64697
272,2.258,-153.36514,243.79941,1021.32074
273,2.267,-161.80666,243.81169,1021.59662
274,2.275,-169.98483,244.81857,1021.85785
275,2.283,-179.49422,245.33829,1022.3028
276,2.292,-188.31178,245.7234,1022.06885
277,2.3,-195.93736,245.88499,1022.2937
278,2.308,-203.76352,245.49826,1022.4173
279,2.317,-212.34851,245.79109,1021.47656
280,2.325,-219.03499,245.95132,1020.7486
281,2.333,-227.04599,245.9823,1020.81256
282,2.342,-234.8461,245.89317,1020.47717
283,2.35,-243.78072,245.92032,1019.88593
284,2.358,-250.48619,245.89117,1019.61096
285,2.367,-258.7229,246.79776,1018.68329
286,2.375,-265.63309,246.17839,1018.86938
287,2.383,-273.89221,245.6884,1017.87427
288,2.392,-281.10709,246.59862,1017.91052
289,2.4,-287.41122,245.47934,1017.33026
290,2.408,-295.63962,244.95503,1016.69965
291,2.417,-301.40579,243.68408,1015.44366
292,2.425,-309.47781,243.28699,1014.96039
293,2.433,-316.81049,243.88908,1014.71899
294,2.442,-322.96503,243.04128,1014.80188
295,2.45,-329.01523,242.2668,1013.08167
296,2.458,-335.29022,241.02936,1012.51654
297,2.467,-342.57672,240.36012,1011.90277
298,2.475,-348.85825,239.75546,1011.5451
299,2.483,-355.76749,239.2509,1010.69373
300,2.492,-362.51492,237.23787,1010.29816
301,2.5,-368.29297,236.88098,1009.72437
302,2.508,-373.49142,236.37228,1008.59985
303,2.517,-380.16379,234.28671,1008.12701
304,2.525,-386.09622,233.63422,1008.03662
305,2.533,-391.16077,232.86235,1007.98389
306,2.542,-396.71591,230.27333,1007.30383
307,2.55,-403.42834,229.54115,1006.91241
308,2.558,-409.05258,227.95505,1006.97046
309,2.567,-415.2081,225.56816,1006.99213
310,2.575,-421.18976,224.47255,1007.11005
311,2.583,-427.39896,223.36179,1007.47845
312,2.592,-432.70508,221.41927,1008.91077
313,2.6,-437.29144,219.63214,1011.23346
314,2.608,-441.92502,218.05408,1012.42096
315,2.617,-446.828,217.69357,1014.50922
316,2.625,-452.71115,215.64185,1015.71228
317,2.633,-458.2767,213.73509,1017.89612
318,2.642,-461.61636,212.09592,1020.6012
319,2.65,-466.70926,211.70587,1021.73035
320,2.658,-471.63773,210.33243,1023.79749
321,2.667,-476.03848,209.72244,1024.39209
322,2.675,-480.1315,209.89943,1026.47766
323,2.683,-485.67053,208.58827,1026.69531
324,2.692,-489.36957,208.2355,1028.07251
325,2.7,-494.37332,208.11404,1027.4137
326,2.708,-499.7803,207.47704,1029.00647
327,2.717,-503.60843,207.3145,1029.05994
328,2.725,-509.02502,205.85822,1029.36414
329,2.733,-513.81573,204.68649,1029.35608
330,2.742,-518.46399,204.27159,1030.13843
331,2.75,-523.07904,204.40033,1030.26062
332,2.758,-527.21472,203.04681,1030.53259
333,2.767,-531.29724,202.42747,1031.39709
334,2.775,-536.38391,201.94133,1031.30603
335,2.783,-540.13171,201.71667,1031.61682
336,2.792,-543.54047,202.2659,1032.83948
337,2.8,-549.97772,200.73703,1031.67737
338,2.808,-554.8822,200.978,1031.99451
339,2.817,-556.66931,198.64632,1032.92859
340,2.825,-561.82104,198.16936,1033.2373
341,2.833,-565.34119,198.20357,1034.04688
342,2.842,-569.32465,196.6564,1034.24878
343,2.85,-572.93964,196.65326,1034.08313
344,2.858,-577.59137,194.24745,1033.7467
345,2.867,-581.59015,194.35794,1034.2262
346,2.875,-586.15869,194.68393,1034.2395
347,2.883,-590.60645,193.46495,1033.62012
348,2.892,-595.026,193.27434,1035.03809
349,2.9,-599.94812,191.88481,1033.61401
350,2.908,-605.14996,193.07368,1033.70703
351,2.917,-609.28644,191.95741,1032.90881
352,2.925,-614.16058,191.99419,1032.41101
353,2.933,-620.35126,192.03665,1032.08032
354,2.942,-624.58289,190.10648,1032.29663
355,2.95,-629.68292,190.29333,1032.04736
356,2.958,-635.26758,190.75395,1031.57764
357,2.967,-639.71783,190.76563,1031.56836
358,2.975,-645.38409,190.81636,1031.15527
359,2.983,-650.43762,190.94333,1030.03638
360,2.992,-656.81616,191.70633,1029.48486
361,3,-663.22131,192.14073,1028.96643
362,3.008,-668.16638,192.59702,1028.50586
363,3.017,-673.16296,191.65398,1027.98071
364,3.025,-678.74487,192.83382,1027.60352
365,3.033,-684.54425,192.53355,1026.53552
366,3.042,-691.63806,193.90898,1025.69409
367,3.05,-696.77588,195.44942,1024.47913
368,3.058,-703.45129,195.44505,1024.02942
369,3.067,-709.91302,196.28091,1023.18304
370,3.075,-715.57294,196.62988,1021.53961
371,3.083,-721.32562,198.49339,1020.73096
372,3.092,-727.81604,198.85379,1019.18768
373,3.1,-733.98212,200.5141,1017.55182
374,3.108,-741.95703,201.66631,1016.10693
375,3.117,-747.508,203.63,1015.16364
376,3.125,-755.92419,205.43387,1012.9679
377,3.133,-761.72772,204.86964,1011.45569
378,3.142,-769.95667,208.76898,1010.52484
379,3.15,-776.82654,208.69806,1009.71899
380,3.158,-785.36926,210.653,1007.98553
381,3.167,-790.63269,211.32303,1007.17712
382,3.175,-800.10999,212.44608,1006.6272
383,3.183,-807.84442,214.36765,1007.01355
384,3.192,-816.16046,215.73927,1007.4071
385,3.2,-825.23712,218.79315,1008.07294
386,3.208,-833.39581,218.5172,1008.54077
387,3.217,-841.74548,220.92955,1009.57385
388,3.225,-850.21143,221.72136,1009.21747
389,3.233,-859.16779,224.34535,1010.30878
390,3.242,-868.21497,225.41557,1011.24219
391,3.25,-874.87177,226.15215,1011.35583
392,3.258,-885.32886,229.80443,1012.41205
393,3.267,-892.10126,229.01534,1013.11218
394,3.275,-899.69672,232.13538,1013.46838
395,3.283,-910.29144,232.39117,1014.89758
396,3.292,-916.83154,234.69839,1015.08478
397,3.3,-927.12708,237.06517,1014.86353
398,3.308,-934.82977,238.86597,1015.82904
399,3.317,-942.47668,240.56357,1017.10828
400,3.325,-952.66229,241.50449,1015.88416
401,3.333,-959.67682,243.2365,1016.98578
402,3.342,-970.15259,245.54355,1016.81921
403,3.35,-977.72327,247.44958,1017.51697
404,3.358,-985.81262,247.97433,1017.0827
405,3.367,-995.34344,249.97029,1017.81659
406,3.375,-1002.15918,252.43286,1018.44659
407,3.383,-1010.5965,252.79689,1018.3222
408,3.392,-1020.42188,255.00758,1018.27942
409,3.4,-1028.97595,255.56175,1018.44989
410,3.408,-1037.32556,256.39288,1018.96667
411,3.417,-1047.18188,258.55939,1018.9704
412,3.425,-1053.97314,260.146,1019.39221
413,3.433,-1061.93542,260.67596,1019.64197
414,3.442,-1070.47107,261.57446,1019.5882
415,3.45,-1081.0929,262.56375,1020.59784
416,3.458,-1087.71289,263.85773,1020.38947
417,3.467,-1094.91455,264.78336,1020.20264
418,3.475,-1100.50037,263.70129,1019.82513
419,3.483,-1108.84766,264.96811,1019.87115
420,3.492,-1115.82434,266.22226,1019.21759
421,3.5,-1122.80151,266.77505,1018.94592
422,3.508,-1130.08472,267.42288,1019.09277
423,3.517,-1136.44482,267.50757,1018.73486
424,3.525,-1144.45544,267.97403,1018.62347
425,3.533,-1151.474,269.00888,1018.44824
426,3.542,-1156.48645,268.06851,1017.58893
427,3.55,-1164.45679,267.76147,1017.44843
428,3.558,-1170.82019,268.20169,1017.9248
429,3.567,-1176.79578,267.89456,1016.67432
430,3.575,-1182.7251,267.61783,1015.93018
431,3.583,-1189.7417,267.98389,1016.63129
432,3.592,-1195.46973,267.92395,1015.77905
433,3.6,-1199.52661,266.52652,1015.29944
434,3.608,-1206.38843,266.55945,1014.57062
435,3.617,-1210.51611,265.54697,1014.25153
436,3.625,-1215.6593,265.32663,1013.83099
437,3.633,-1222.18799,265.32352,1012.71545
438,3.642,-1225.43274,264.36646,1011.53186
439,3.65,-1231.49854,263.76038,1011.646
440,3.658,-1235.64526,262.65512,1011.33203
441,3.667,-1236.65588,260.81219,1010.74768
442,3.675,-1243.36743,261.14508,1009.70697
443,3.683,-1250.4967,261.11868,1009.34985
444,3.692,-1257.53589,260.43723,1008.87885
445,3.7,-1263.30176,258.30301,1007.95148
446,3.708,-1272.99365,259.01645,1006.87537
447,3.717,-1284.17822,257.07819,1006.2146
448,3.725,-1279.59924,256.52441,1007.72064
449,3.733,-1275.13171,255.02324,1006.15833
450,3.742,-1279.30811,254.30568,1005.57703
451,3.75,-1284.70349,253.57954,1005.3241
452,3.758,-1288.61902,252.55772,1004.37994
453,3.767,-1290.78174,251.06215,1005.45502
454,3.775,-1295.974,249.52142,1006.59937
455,3.783,-1299.95349,247.7253,1007.42603
456,3.792,-1303.71484,246.35297,1008.62012
457,3.8,-1308.07275,245.80226,1010.37335
458,3.808,-1310.96753,243.85294,1011.14154
459,3.817,-1314.61414,243.3898,1012.80524
460,3.825,-1317.29553,240.91017,1013.06946
461,3.833,-1320.77246,240.44844,1014.90802
462,3.842,-1324.87048,239.61166,1016.41998
463,3.85,-1328.26746,238.76935,1017.13257
