Frame#,Time,Top.Head.x,Top.Head.y,Top.Head.z,Jaw.x,Jaw.y,Jaw.z
61,0.5,1128.26233,-44.79193,1637.78796,1019.47192,-52.3235,1522.9541
62,0.508,1121.47021,-44.52037,1638.58972,1014.52606,-56.73293,1521.45459
63,0.517,1114.68945,-44.62122,1638.14954,1009.05896,-56.05902,1520.82825
64,0.525,1110.35278,-46.91949,1636.71509,1002.61536,-58.06429,1520.03162
65,0.533,1103.52344,-45.99634,1636.04858,996.52295,-56.66155,1519.58777
66,0.542,1096.03076,-46.94694,1638.00305,990.67407,-59.36541,1520.21033
67,0.55,1091.37195,-48.00921,1637.03528,985.49365,-57.63879,1519.646
68,0.558,1084.70618,-48.61311,1635.8429,975.6048,-56.66896,1521.37598
69,0.567,1078.12756,-48.65099,1635.46191,971.21899,-56.78759,1518.60693
70,0.575,1070.95447,-48.24941,1633.86646,963.05817,-57.64288,1518.58301
71,0.583,1065.61255,-49.61182,1635.83472,958.58398,-57.92873,1517.66089
72,0.592,1060.60193,-50.04681,1635.10449,950.80225,-57.85802,1517.42273
73,0.6,1053.12085,-49.41922,1634.06372,945.21497,-56.5458,1518.34705
74,0.608,1046.08459,-49.02039,1633.41089,936.99646,-57.32413,1516.39709
75,0.617,1040.90283,-48.71688,1632.29529,932.84869,-57.36871,1517.31299
76,0.625,1036.56702,-49.90917,1632.76514,926.14166,-57.70821,1516.47607
77,0.633,1027.98291,-48.88586,1632.52832,920.64807,-56.30252,1515.2699
78,0.642,1021.4834,-49.36394,1631.4491,914.341,-57.80665,1514.9823
79,0.65,1015.02063,-49.48438,1631.56165,907.92365,-57.38264,1514.80908
80,0.658,1009.0788,-47.65047,1630.14185,901.03137,-57.23257,1513.3252
81,0.667,1002.2785,-47.32965,1629.37183,894.42401,-56.49817,1512.75818
82,0.675,995.46777,-47.10449,1628.14111,888.31635,-55.15621,1511.09155
83,0.683,990.49194,-47.47388,1628.03064,879.36078,-56.62725,1509.47656
84,0.692,984.35901,-48.10322,1626.5116,875.98541,-54.23752,1509.37646
85,0.7,978.35406,-48.2264,1625.95569,869.56885,-55.35956,1509.43286
86,0.708,972.3349,-45.99524,1624.56653,864.14752,-53.57901,1509.04285
87,0.717,966.24994,-45.21606,1622.93433,858.03949,-52.86079,1506.00916
88,0.725,957.57196,-45.57782,1621.02551,850.1803,-52.37465,1505.90808
89,0.733,951.94476,-43.77269,1621.71643,844.18988,-51.01128,1504.94202
90,0.742,945.11206,-42.79758,1620.38171,837.4231,-51.87875,1503.94849
91,0.75,939.25549,-41.97456,1619.57288,831.99286,-49.94647,1502.58472
92,0.758,931.77368,-42.38342,1618.1355,823.50146,-50.22289,1501.89355
93,0.767,925.80994,-40.64325,1617.52039,816.67267,-49.06089,1501.01782
94,0.775,919.49585,-38.30898,1616.67358,811.49646,-44.83899,1500.56104
95,0.783,912.86761,-37.12746,1616.14441,806.28522,-42.06715,1500.68079
96,0.792,906.92084,-36.70507,1616.49341,799.2337,-43.05186,1498.99121
97,0.8,899.70929,-36.05162,1616.0083,791.69757,-41.12889,1498.92749
98,0.808,892.90192,-34.96325,1615.67297,783.53424,-42.44094,1498.27869
99,0.817,886.55444,-32.903,1616.35767,778.65698,-40.1635,1500.50574
100,0.825,880.06604,-31.73156,1618.38232,770.28076,-41.60609,1501.52185
101,0.833,872.07446,-30.52753,1617.36365,764.12402,-36.96278,1502.72485
102,0.842,864.36511,-27.94331,1618.04651,757.2757,-36.85901,1502.91382
103,0.85,857.43292,-27.07898,1619.73364,749.56073,-36.9751,1504.01843
104,0.858,851.30042,-25.1478,1619.89844,744.10278,-33.44191,1505.30664
105,0.867,844.25983,-24.43823,1622.98303,734.16577,-34.4822,1505.42798
106,0.875,838.19421,-23.06497,1623.01929,730.62073,-29.95711,1508.28906
107,0.883,831.33228,-22.89405,1623.52637,722.48291,-31.02287,1509.11084
108,0.892,824.53259,-22.72989,1624.14343,715.89569,-29.47612,1509.4967
109,0.9,819.72272,-19.20512,1626.82288,711.23242,-26.95355,1511.32654
110,0.908,811.61908,-19.77605,1627.15771,703.07697,-27.68785,1513.76367
111,0.917,804.91119,-19.19835,1628.30981,696.10553,-26.26273,1512.36169
112,0.925,798.12982,-18.07635,1630.13904,688.24384,-26.98166,1513.6731
113,0.933,792.3031,-18.38248,1629.72156,682.22083,-25.05199,1515.55823
114,0.942,785.72906,-17.0027,1629.82129,675.41321,-22.70556,1516.19189
115,0.95,778.31464,-17.15499,1631.88513,670.40198,-21.07013,1516.70264
116,0.958,772.33228,-15.60631,1631.0332,662.16241,-22.70452,1516.8302
117,0.967,766.45557,-14.67902,1630.58142,654.95441,-22.02475,1518.36267
118,0.975,759.87823,-13.80559,1631.48657,647.4162,-21.92312,1519.14587
119,0.983,753.54834,-13.27863,1632.98291,642.87579,-19.90459,1519.76318
120,0.992,746.15588,-11.21393,1631.82703,635.32507,-22.34242,1519.47717
121,1,740.59729,-12.55411,1631.73865,628.57275,-20.28943,1520.05237
122,1.008,733.80914,-11.82309,1633.10669,621.77832,-19.21664,1520.57776
123,1.017,725.36951,-10.45076,1633.24951,613.64362,-18.13935,1521.40491
124,1.025,719.82568,-9.08016,1632.50574,607.42664,-20.58001,1521.0697
125,1.033,711.65094,-7.08697,1634.10071,602.34039,-17.46688,1520.96179
126,1.042,705.01581,-6.12316,1633.86914,594.0755,-17.55775,1520.4093
127,1.05,698.62195,-6.94655,1633.83264,587.70343,-15.47316,1520.69238
128,1.058,690.34753,-7.44826,1633.79883,580.31921,-16.99485,1519.53064
129,1.067,684.52972,-6.39665,1634.08081,575.65381,-14.13809,1522.26526
130,1.075,678.42261,-6.06047,1633.91223,568.38403,-16.4103,1521.51709
131,1.083,671.50513,-6.56859,1634.46021,562.57196,-15.97252,1520.50378
132,1.092,664.26318,-6.69339,1635.25977,555.5329,-15.69875,1520.41895
133,1.1,658.92975,-6.06282,1634.78284,547.39862,-18.48612,1519.1604
134,1.108,653.26453,-4.13942,1635.06653,543.23193,-16.6073,1519.65002
135,1.117,646.40997,-4.80163,1634.90112,535.91028,-17.40076,1519.79651
136,1.125,639.58929,-7.97041,1633.92615,530.9267,-16.01752,1519.38403
137,1.133,633.72882,-6.18965,1634.46655,524.79114,-17.38741,1520.62769
138,1.142,629.89496,-6.79681,1634.20471,519.0965,-16.78916,1520.93848
139,1.15,622.63574,-6.3042,1635.37573,512.65424,-17.75161,1520.35461
140,1.158,617.39105,-6.64227,1633.55786,508.48102,-16.60373,1522.58081
141,1.167,611.4538,-4.79376,1634.84216,500.07858,-18.1213,1521.13513
142,1.175,605.85675,-6.63482,1633.59851,495.62878,-16.87766,1520.7356
143,1.183,600.8551,-6.43223,1632.92993,488.41705,-18.81161,1520.83948
144,1.192,595.08569,-7.16879,1631.78467,483.15927,-17.33227,1521.79553
145,1.2,590.33337,-7.10461,1632.85925,476.63889,-17.87291,1522.85254
146,1.208,583.12982,-9.06684,1632.53857,469.10373,-20.41931,1522.08765
147,1.217,578.16559,-6.28886,1632.55249,463.98059,-18.72532,1521.62354
148,1.225,572.22406,-6.98944,1632.38892,458.43515,-19.67959,1522.30664
149,1.233,566.93591,-7.30342,1632.39355,453.00702,-18.36576,1521.49475
150,1.242,562.00171,-9.65584,1632.27625,447.5918,-19.75203,1521.28979
151,1.25,554.85309,-9.98897,1631.71729,441.04877,-17.87164,1521.12463
152,1.258,549.7984,-9.98722,1630.54944,434.0228,-20.11112,1520.79187
153,1.267,542.96014,-10.28153,1630.24744,428.01389,-20.84323,1520.80127
154,1.275,537.69739,-11.58515,1628.60315,422.88629,-19.74904,1521.0907
155,1.283,532.31842,-13.51258,1628.84692,416.9285,-23.2025,1520.37268
156,1.292,527.06354,-12.43538,1629.44714,411.78336,-22.98586,1520.03223
157,1.3,520.13629,-14.93555,1627.75879,405.02664,-23.14389,1520.69983
158,1.308,514.42682,-15.28234,1627.08691,397.74451,-27.08687,1518.59045
159,1.317,508.65115,-16.1185,1627.63293,393.88199,-25.42868,1518.49084
160,1.325,502.27975,-17.95586,1626.15015,387.10071,-27.0365,1518.23889
161,1.333,496.08899,-20.28757,1626.17834,380.83401,-27.92279,1517.5929
162,1.342,490.95547,-19.80468,1625.1123,375.86472,-27.89375,1517.14856
163,1.35,483.97766,-20.42444,1625.31628,369.41315,-30.54337,1516.9187
164,1.358,479.5014,-22.5288,1624.2959,362.90973,-31.89189,1515.95496
165,1.367,473.79443,-24.90361,1624.22571,358.09711,-30.58735,1516.32336
166,1.375,467.73169,-26.63214,1625.95654,351.10626,-34.19885,1516.16052
167,1.383,462.49136,-26.70409,1625.76733,344.86133,-34.86385,1518.28015
168,1.392,456.82312,-28.6342,1626.6394,339.50769,-34.53692,1518.64783
169,1.4,449.44278,-30.18202,1626.61792,332.60971,-36.62093,1519.25769
170,1.408,443.98517,-31.97161,1628.68347,326.86063,-38.1251,1520.76733
171,1.417,436.95529,-33.07816,1628.64197,319.91321,-43.26237,1521.75671
172,1.425,431.32913,-34.39658,1630.37268,313.29898,-43.34017,1523.30994
173,1.433,424.64877,-36.1794,1631.70789,308.18256,-43.41598,1524.15845
174,1.442,418.29318,-38.78554,1632.30908,301.36365,-45.3299,1525.99597
175,1.45,413.03458,-41.31815,1633.72449,295.10965,-46.69606,1526.30505
176,1.458,406.24731,-41.69249,1634.52026,289.0242,-47.57115,1528.30847
177,1.467,398.91455,-43.85109,1635.25037,283.07169,-49.7052,1528.28955
178,1.475,393.72256,-42.95853,1637.93396,275.59271,-50.47274,1530.89368
179,1.483,386.52518,-45.31062,1637.32336,268.96964,-52.08447,1530.67346
180,1.492,380.72992,-47.10034,1638.58704,262.50061,-53.08496,1531.30286
181,1.5,373.92786,-49.65828,1639.06384,257.24414,-53.93105,1530.94922
182,1.508,367.88672,-49.95605,1640.05591,251.61922,-55.72111,1533.06213
183,1.517,361.56342,-50.89238,1640.14001,244.26794,-58.4001,1533.28467
184,1.525,354.93671,-51.95029,1641.34009,238.51953,-58.63018,1534.14966
185,1.533,349.38156,-52.88299,1640.58215,231.98163,-59.01963,1534.70496
186,1.542,343.34149,-53.11594,1641.49438,224.52733,-59.48595,1534.87012
187,1.55,336.28864,-54.89051,1641.9668,217.74051,-60.81185,1536.36279
188,1.558,330.30856,-56.28263,1642.48279,211.95332,-59.32554,1536.05579
189,1.567,324.07452,-55.54179,1642.2207,206.3688,-60.60929,1536.18237
190,1.575,317.56241,-57.33492,1641.94263,198.60866,-62.39302,1537.27246
191,1.583,311.27896,-56.79419,1642.09973,192.12138,-63.1204,1536.43298
192,1.592,305.41885,-57.83911,1642.25818,185.94759,-62.55293,1535.4646
193,1.6,297.88083,-60.34481,1642.21289,179.43689,-64.07711,1536.70374
194,1.608,292.11301,-59.81242,1641.96265,173.02621,-66.83746,1536.76147
195,1.617,284.46927,-61.43465,1642.32788,167.1924,-64.65765,1536.42603
196,1.625,277.96878,-60.1488,1642.01025,159.40753,-65.93385,1535.41052
197,1.633,271.06973,-60.94552,1642.56506,151.95981,-68.4115,1535.76782
198,1.642,265.07733,-62.22242,1641.87329,146.49092,-66.73882,1536.03906
199,1.65,257.6676,-61.92665,1642.67273,140.29585,-66.90866,1535.03345
200,1.658,251.38969,-63.08697,1642.33472,133.51521,-68.78973,1535.16321
201,1.667,244.22151,-62.77353,1642.95435,127.00344,-67.73975,1534.85034
202,1.675,237.5966,-63.12045,1641.81567,119.85651,-67.09121,1534.64551
203,1.683,231.07924,-64.29904,1641.90039,113.19646,-67.23332,1534.90857
204,1.692,224.59125,-62.5442,1641.74475,107.46201,-68.35505,1534.5564
205,1.7,217.92413,-62.08052,1642.06384,101.5618,-67.90414,1534.25488
206,1.708,211.83894,-63.86825,1640.80005,94.73796,-67.6333,1533.8031
207,1.717,204.94429,-64.04317,1641.01489,86.38531,-66.63162,1533.8645
208,1.725,198.08832,-62.94231,1640.41309,81.13628,-66.6279,1532.65784
209,1.733,191.00156,-63.12323,1639.97778,74.39197,-67.80154,1533.02051
210,1.742,184.6655,-62.0816,1639.34656,68.13177,-65.9246,1531.9729
211,1.75,178.29332,-62.56659,1639.63159,62.07324,-66.25941,1532.08069
212,1.758,171.50903,-63.41621,1639.39087,53.14647,-67.47007,1531.20471
213,1.767,164.20178,-63.09341,1638.81152,48.24015,-65.91287,1530.88354
214,1.775,158.31812,-60.63227,1638.48657,41.59839,-65.75508,1530.44409
215,1.783,151.54776,-61.99419,1637.58862,33.99375,-65.28101,1529.3446
216,1.792,144.82835,-61.73544,1636.44312,27.56119,-64.41661,1529.46692
217,1.8,137.94031,-62.15398,1635.54895,20.93574,-64.49018,1529.33435
218,1.808,131.78423,-60.15758,1634.85754,15.02122,-64.69482,1527.4928
219,1.817,124.49014,-61.91059,1633.37915,8.16231,-63.98833,1527.09143
220,1.825,117.17005,-62.05326,1633.55261,1.36716,-64.61346,1526.22424
221,1.833,110.81676,-59.38502,1632.22705,-6.4977,-63.37457,1525.43591
222,1.842,103.85808,-59.15005,1631.61707,-13.36477,-62.83887,1523.46875
223,1.85,98.7554,-57.98731,1631.53882,-18.76134,-62.96156,1523.48926
224,1.858,90.82005,-57.14317,1629.58643,-26.82188,-60.96983,1521.92651
225,1.867,84.3972,-57.33008,1628.54773,-32.31888,-59.04903,1520.78516
226,1.875,78.00302,-56.45747,1627.32788,-38.60184,-60.19664,1518.77844
227,1.883,70.30354,-55.61162,1626.19238,-45.90932,-58.44127,1518.32813
228,1.892,63.18058,-53.88997,1625.24487,-52.22268,-58.54745,1517.03796
229,1.9,56.47448,-53.06646,1623.8783,-58.17234,-56.66218,1514.11218
230,1.908,50.03173,-52.64981,1622.30225,-66.17388,-57.31393,1513.48999
231,1.917,43.15898,-51.39948,1622.12915,-72.36295,-55.13039,1512.31982
232,1.925,37.26499,-50.83667,1620.00842,-79.07858,-53.39377,1511.30762
233,1.933,29.43289,-48.27756,1619.13623,-86.55251,-53.46023,1509.37073
234,1.942,23.14459,-46.27274,1618.84241,-91.25277,-50.59128,1508.61218
235,1.95,17.21387,-45.76024,1616.73315,-97.78316,-50.82467,1506.92603
236,1.958,9.32615,-45.92157,1616.5658,-105.2218,-48.67944,1506.2915
237,1.967,4.14711,-44.59153,1616.13342,-111.55392,-47.25299,1505.93884
238,1.975,-4.13063,-43.10506,1615.24988,-117.81766,-46.67613,1506.17151
239,1.983,-9.07667,-41.48759,1615.22229,-124.91709,-44.88522,1505.37305
240,1.992,-16.49629,-38.771,1615.93567,-131.22562,-43.97947,1505.10168
241,2,-24.6514,-39.48916,1614.94397,-139.01123,-42.10801,1506.67542
242,2.008,-30.05413,-37.2896,1616.35242,-144.90337,-40.41162,1507.28455
243,2.017,-37.33482,-36.31964,1615.64832,-152.81967,-39.3651,1507.12976
244,2.025,-43.25439,-33.20156,1617.97888,-160.06923,-38.86548,1509.6792
245,2.033,-51.40586,-33.2424,1619.12878,-166.45689,-34.79968,1510.55103
246,2.042,-56.89889,-31.06116,1618.62732,-173.20992,-34.26993,1511.2793
247,2.05,-63.90945,-27.5183,1621.3894,-182.29012,-34.02202,1511.67322
248,2.058,-71.36939,-26.49878,1621.66846,-187.21939,-32.15493,1512.36829
249,2.067,-78.93221,-26.74578,1621.8208,-195.00958,-30.65615,1514.06799
250,2.075,-85.4227,-26.1104,1623.95398,-201.72974,-30.05702,1514.49548
251,2.083,-92.56255,-24.58226,1624.5929,-209.30479,-27.59793,1515.32983
252,2.092,-100.46443,-23.15758,1624.33411,-215.73007,-27.80572,1516.50671
253,2.1,-106.71344,-20.74616,1627.2572,-223.30246,-26.22618,1516.62634
254,2.108,-113.55999,-20.42017,1626.76892,-229.50691,-25.21168,1517.11951
255,2.117,-122.16027,-21.41302,1626.17761,-237.38791,-23.51455,1518.11829
256,2.125,-126.54036,-18.43615,1625.44482,-243.06438,-23.3961,1517.51672
257,2.133,-134.34366,-19.55237,1628.12878,-250.50887,-21.95688,1519.20789
258,2.142,-141.65521,-17.82283,1627.8999,-258.45386,-22.23815,1519.36377
259,2.15,-147.74658,-16.59657,1628.30847,-266.30325,-21.80203,1519.08435
260,2.158,-154.42781,-15.48061,1626.33435,-271.44702,-20.91446,1519.03149
261,2.167,-163.19501,-15.59929,1628.19507,-279.64499,-18.64958,1519.97668
262,2.175,-169.21164,-14.44196,1629.14575,-286.22693,-19.66591,1519.3645
263,2.183,-175.25023,-15.06896,1629.14966,-293.70917,-20.06177,1520.34131
264,2.192,-184.03403,-15.694,1626.99329,-300.90479,-18.82643,1521.33643
265,2.2,-190.56189,-13.57087,1628.5199,-307.13486,-19.75924,1520.20984
266,2.208,-197.16792,-13.98024,1629.2677,-313.99387,-16.9308,1520.95068
267,2.217,-204.24336,-11.48043,1629.50635,-321.35403,-19.53898,1519.89868
268,2.225,-213.35497,-11.93185,1628.53027,-329.5665,-18.92126,1520.1709
269,2.233,-221.95132,-12.7771,1628.2572,-335.66818,-18.0225,1519.32507
270,2.242,-228.27745,-9.81007,1630.05103,-343.93521,-18.03669,1519.16125
271,2.25,-235.70309,-10.66955,1629.52039,-350.26559,-18.94275,1518.65247
272,2.258,-242.33183,-10.64263,1628.54248,-357.66052,-18.07199,1518.16541
273,2.267,-250.40155,-10.456,1628.30908,-364.27924,-17.4955,1517.60364
274,2.275,-257.65137,-12.36808,1628.79895,-371.15393,-17.67308,1517.83801
275,2.283,-264.70609,-10.77523,1630.39355,-378.5762,-18.18291,1517.83423
276,2.292,-271.73886,-11.93244,1630.67444,-383.43564,-19.92325,1516.34119
277,2.3,-279.7475,-11.41319,1628.63013,-392.53061,-18.26308,1515.49023
278,2.308,-285.46576,-11.5464,1628.32007,-398.11267,-18.89178,1514.80225
279,2.317,-292.823,-13.03499,1628.42212,-405.64154,-19.68381,1515.0918
280,2.325,-301.08383,-13.2108,1627.78711,-412.78787,-20.07855,1514.97095
281,2.333,-307.05582,-11.71227,1627.81213,-419.81522,-19.21449,1514.19421
282,2.342,-314.52249,-11.88525,1628.8075,-426.25101,-20.0911,1514.05347
283,2.35,-321.48129,-11.41336,1627.74829,-433.56665,-20.86955,1512.74402
284,2.358,-328.17334,-12.98613,1626.95483,-439.96857,-19.5892,1511.21924
285,2.367,-334.49408,-13.27289,1625.50073,-447.76993,-20.71515,1511.15771
286,2.375,-341.19189,-14.20924,1625.14185,-453.41531,-19.95805,1511.57898
287,2.383,-350.84442,-14.54042,1623.89319,-460.78766,-20.73771,1510.89331
288,2.392,-355.91754,-14.63467,1623.24573,-468.27448,-21.26561,1510.85205
289,2.4,-362.14621,-14.94659,1624.03442,-474.39682,-22.11212,1509.69031
290,2.408,-369.44418,-14.1333,1622.24036,-481.6091,-21.37514,1508.10669
291,2.417,-377.89633,-13.90916,1622.26257,-488.06461,-22.33803,1507.12585
292,2.425,-385.35156,-15.90916,1622.11511,-495.63019,-22.46289,1506.9259
293,2.433,-390.80432,-14.72793,1622.34875,-502.09872,-23.33847,1505.6698
294,2.442,-398.77798,-15.2645,1620.89148,-509.63,-23.50275,1505.49866
295,2.45,-404.80869,-16.67038,1620.54468,-515.37494,-24.19741,1503.92358
296,2.458,-413.83096,-15.91062,1619.41138,-522.26605,-24.97695,1503.29688
297,2.467,-420.53479,-16.56409,1618.2876,-529.28137,-25.63706,1502.39417
298,2.475,-424.67673,-16.31308,1616.7594,-536.78668,-26.20889,1501.28394
299,2.483,-429.54147,-19.71041,1616.70801,-543.26343,-27.29088,1500.80298
300,2.492,-436.31778,-20.72904,1616.6886,-549.91394,-26.85714,1500.29724
301,2.5,-444.74252,-21.05719,1615.64844,-556.83374,-27.50127,1499.77917
302,2.508,-452.21744,-21.72264,1612.93433,-563.32666,-27.66627,1498.82288
303,2.517,-459.46207,-22.32878,1612.99036,-569.17444,-29.41604,1497.53271
304,2.525,-467.72284,-22.23683,1612.89941,-575.75635,-29.91943,1497.88684
305,2.533,-474.87457,-23.16419,1613.88782,-583.02118,-31.79342,1497.53345
306,2.542,-479.18564,-25.57475,1613.02991,-588.91998,-33.34095,1497.11536
307,2.55,-485.91846,-27.4514,1613.12842,-597.02246,-33.77892,1496.21741
308,2.558,-493.72687,-28.86596,1613.42615,-602.2489,-35.34261,1495.31873
309,2.567,-500.36877,-29.5762,1614.33813,-608.93268,-36.30561,1497.08862
310,2.575,-504.46527,-32.66875,1613.83142,-616.01849,-37.05294,1498.11243
311,2.583,-512.15997,-33.87428,1615.51465,-622.85858,-39.15096,1499.44727
312,2.592,-519.59753,-34.00341,1616.85925,-628.50604,-39.71772,1500.51428
313,2.6,-526.23999,-35.87984,1616.96729,-636.73334,-40.52522,1502.27612
314,2.608,-530.95734,-38.75449,1618.9668,-642.4682,-42.69698,1503.72131
315,2.617,-538.23975,-39.31739,1620.83289,-647.92444,-44.10349,1504.51648
316,2.625,-544.84052,-41.19408,1620.94348,-654.80743,-45.80978,1506.0072
317,2.633,-550.61676,-43.73266,1622.19128,-661.5625,-46.91421,1507.22729
318,2.642,-556.81506,-44.99177,1623.39746,-667.2724,-48.61086,1508.44922
319,2.65,-562.65234,-44.71362,1623.35913,-674.08813,-49.3112,1509.52698
320,2.658,-570.35065,-47.46679,1623.58557,-680.09473,-50.97762,1510.23425
321,2.667,-575.71594,-49.37337,1625.92358,-687.34729,-52.74228,1510.57666
322,2.675,-581.08771,-50.37271,1625.93152,-693.50293,-53.87725,1511.33008
323,2.683,-588.21057,-50.82264,1625.33203,-699.35913,-54.47372,1512.46448
324,2.692,-593.74896,-51.00558,1626.02417,-706.7746,-55.43056,1513.00659
325,2.7,-598.9032,-53.74691,1627.19128,-712.90619,-55.67601,1513.98779
326,2.708,-605.47284,-55.15074,1628.27319,-719.14856,-57.79687,1515.3678
327,2.717,-612.17084,-55.69598,1628.57556,-725.6936,-58.7633,1515.13977
328,2.725,-618.86407,-57.25035,1628.69019,-732.26447,-59.70128,1515.17603
329,2.733,-626.81995,-57.0916,1628.97437,-738.71002,-60.24542,1516.04565
330,2.742,-632.18658,-58.47299,1628.59119,-745.12866,-60.74615,1516.16968
331,2.75,-639.80212,-58.7599,1629.48853,-751.9931,-60.78118,1515.97131
332,2.758,-646.54401,-59.28004,1629.2511,-759.21814,-61.78334,1516.7373
333,2.767,-650.87872,-59.88144,1629.20044,-764.69202,-61.50528,1516.8606
334,2.775,-657.65033,-60.47783,1629.29175,-771.03601,-62.39571,1517.05359
335,2.783,-664.1897,-62.20088,1628.77051,-777.84326,-62.42981,1516.86194
336,2.792,-670.91492,-61.20855,1630.79419,-784.30084,-62.91673,1515.37366
337,2.8,-678.76166,-62.67131,1630.99744,-791.15643,-63.41012,1515.19409
338,2.808,-684.61267,-61.87835,1630.53027,-796.13556,-63.26965,1515.44617
339,2.817,-691.36359,-62.71548,1629.07996,-803.7959,-64.04369,1514.91333
