Frame#,Time,L.Elbow.Medial.x,L.Elbow.Medial.y,L.Elbow.Medial.z
185,1.533,491.90979,50.72055,1349.91113
186,1.542,486.43063,49.94985,1349.55823
187,1.55,480.16922,49.25396,1349.48474
188,1.558,473.47708,47.24726,1350.52075
189,1.567,467.19989,45.54129,1351.07239
190,1.575,461.45453,44.11041,1351.5116
191,1.583,455.81927,43.37792,1351.56812
192,1.592,448.25107,43.06992,1351.20349
193,1.6,443.04605,41.7433,1352.33984
194,1.608,437.49539,40.18136,1352.85901
195,1.617,431.44534,38.43644,1353.67761
196,1.625,424.63986,39.53365,1353.2041
197,1.633,419.55481,37.68115,1352.44556
198,1.642,412.84851,37.86699,1353.32886
199,1.65,407.03986,36.09908,1353.9762
200,1.658,400.7598,36.19071,1354.47498
201,1.667,394.75925,35.22562,1354.12512
202,1.675,388.8367,32.89791,1353.26953
203,1.683,381.70801,34.72923,1353.36633
204,1.692,376.03934,33.38165,1354.38745
205,1.7,369.88019,31.64741,1354.42529
206,1.708,364.19113,32.99757,1354.30652
207,1.717,357.2128,31.7672,1353.54321
208,1.725,351.69177,30.07072,1353.70801
209,1.733,344.36862,31.22078,1354.02332
210,1.742,338.82025,30.08204,1352.30127
211,1.75,332.05215,29.21727,1352.8158
212,1.758,325.52811,30.89604,1351.50281
213,1.767,318.91849,29.42299,1351.90344
214,1.775,313.27664,29.20072,1351.87134
215,1.783,306.72211,30.42501,1350.89771
216,1.792,299.89609,28.82228,1350.87817
217,1.8,293.4881,30.02432,1350.00183
218,1.808,287.52298,31.16466,1349.7937
219,1.817,279.84583,31.22968,1348.92383
220,1.825,273.17834,31.58491,1347.70068
221,1.833,267.87982,31.94569,1347.17944
222,1.842,261.00281,31.65321,1346.44006
223,1.85,253.77908,34.22223,1344.93921
224,1.858,247.27635,32.93656,1343.79773
225,1.867,242.35548,33.3239,1342.93567
226,1.875,234.32994,35.29147,1341.10181
227,1.883,227.37317,36.97341,1341.08545
228,1.892,222.25212,37.37216,1338.47742
229,1.9,214.4075,39.24074,1336.9668
230,1.908,208.75952,40.26105,1335.51587
231,1.917,201.84612,40.96713,1333.89844
232,1.925,196.3291,41.33809,1332.43958
233,1.933,188.25485,42.52098,1331.2113
234,1.942,181.93803,45.08792,1329.74841
235,1.95,176.61574,45.2788,1327.58911
236,1.958,168.68268,47.44899,1326.85632
237,1.967,161.93578,48.26961,1325.45117
238,1.975,155.54086,48.25599,1325.02588
239,1.983,148.35992,51.29211,1324.62183
240,1.992,139.89186,52.04863,1325.4032
241,2,132.41328,54.62003,1324.48645
242,2.008,126.94631,54.97599,1324.53418
243,2.017,118.91537,56.12882,1325.56042
244,2.025,112.58195,56.29651,1326.42261
245,2.033,105.51906,57.21574,1326.69238
246,2.042,96.41624,60.4118,1327.04944
247,2.05,91.17083,59.77051,1328.02661
248,2.058,83.15034,62.72846,1328.14429
249,2.067,75.79816,62.49285,1329.55139
250,2.075,69.2623,64.46411,1329.92346
251,2.083,61.4957,65.1001,1331.45996
252,2.092,52.60386,65.6841,1330.42529
253,2.1,45.22034,67.36064,1331.37122
254,2.108,40.04195,67.9365,1332.1781
255,2.117,30.68977,70.52446,1331.86328
256,2.125,25.07962,69.91761,1332.11633
257,2.133,16.50239,72.53434,1333.16833
258,2.142,9.69017,72.75388,1333.03113
259,2.15,0.72676,73.98593,1333.27466
260,2.158,-5.4756,75.80434,1334.04785
261,2.167,-14.27018,77.16793,1333.85999
262,2.175,-20.44774,79.47813,1334.14441
263,2.183,-28.89688,79.63077,1334.69019
264,2.192,-35.3938,81.04803,1335.92944
265,2.2,-44.01272,82.8943,1336.46729
266,2.208,-49.65285,82.14036,1337.29089
267,2.217,-57.33256,84.53158,1338.90344
268,2.225,-65.44341,83.98804,1338.03577
269,2.233,-70.87097,86.62222,1338.6239
270,2.242,-79.64306,88.98061,1339.61609
271,2.25,-85.96632,88.92189,1339.81836
272,2.258,-92.56506,88.5643,1340.81982
273,2.267,-100.03399,91.79103,1340.62952
274,2.275,-106.87067,90.03289,1340.48572
275,2.283,-113.71307,90.73197,1340.26672
276,2.292,-121.04856,92.30877,1341.20374
277,2.3,-127.96597,92.04268,1340.94568
278,2.308,-133.20921,93.51678,1340.75061
279,2.317,-141.67877,93.94219,1341.13037
280,2.325,-149.3958,94.2996,1341.56067
281,2.333,-156.72655,96.26553,1341.82141
282,2.342,-162.8822,94.66187,1340.52832
283,2.35,-169.1277,96.59242,1340.07117
284,2.358,-175.26984,94.98296,1340.12061
285,2.367,-184.00269,97.26191,1340.22961
286,2.375,-189.84189,95.89695,1339.31458
287,2.383,-196.27483,95.37122,1340.32898
288,2.392,-201.74977,95.47021,1339.0459
289,2.4,-211.68547,97.82427,1339.98364
290,2.408,-217.14519,94.58859,1337.75745
291,2.417,-223.14473,94.50574,1336.4259
292,2.425,-229.67612,93.93409,1337.37317
293,2.433,-238.18347,92.95961,1336.29517
294,2.442,-244.52972,95.11209,1335.3125
295,2.45,-250.15837,91.89742,1333.95593
296,2.458,-256.90582,90.02586,1334.09094
297,2.467,-262.25467,92.12514,1333.83557
298,2.475,-269.02707,89.32385,1331.9314
299,2.483,-275.7027,87.91352,1330.70117
300,2.492,-282.2327,88.04029,1331.49219
301,2.5,-288.3418,86.04102,1330.54956
302,2.508,-296.0311,84.30074,1330.4668
303,2.517,-302.07623,82.45375,1328.54102
304,2.525,-307.8056,81.68267,1328.47461
305,2.533,-314.13849,80.31907,1328.03137
306,2.542,-320.61523,76.78446,1326.36682
307,2.55,-326.33844,74.93848,1325.64819
308,2.558,-332.27161,74.22061,1325.96484
309,2.567,-339.21509,72.2538,1325.39465
310,2.575,-345.71841,69.27715,1326.35767
311,2.583,-351.66306,68.61247,1327.53711
312,2.592,-358.04373,68.34613,1327.67908
313,2.6,-365.14185,65.14236,1330.06763
314,2.608,-371.20908,61.75104,1331.45593
315,2.617,-377.65652,62.62627,1333.00562
316,2.625,-383.83899,61.75448,1333.31812
317,2.633,-390.44769,58.54665,1334.44824
318,2.642,-397.08588,59.20677,1336.50903
319,2.65,-404.6431,58.56042,1337.53674
320,2.658,-412.10123,57.47991,1337.36206
321,2.667,-419.04318,54.9818,1338.03992
322,2.675,-422.86166,53.94885,1338.58875
323,2.683,-429.59048,51.90236,1339.14075
324,2.692,-435.04871,47.79622,1338.45422
325,2.7,-441.51352,47.28131,1340.04395
326,2.708,-446.61639,46.43654,1340.46887
327,2.717,-453.13705,43.08519,1341.07813
328,2.725,-460.17908,43.60446,1341.94446
329,2.733,-465.5123,42.58006,1341.92041
330,2.742,-472.6535,39.85296,1342.45972
331,2.75,-477.36279,41.39021,1343.42053
332,2.758,-484.1102,39.60209,1343.32056
333,2.767,-491.15244,36.53424,1343.31494
334,2.775,-496.52179,38.37115,1344.79321
335,2.783,-503.40659,36.22469,1345.19507
336,2.792,-507.80151,36.09145,1344.88611
337,2.8,-514.5249,34.54525,1345.00745
338,2.808,-520.11298,35.44918,1345.94006
339,2.817,-526.01428,32.89075,1346.12146
340,2.825,-530.12842,33.28405,1346.09338
341,2.833,-537.87836,32.48282,1344.73315
342,2.842,-541.1048,33.05958,1344.78699
343,2.85,-547.88574,30.09687,1345.03149
344,2.858,-553.69885,31.87078,1344.90869
345,2.867,-560.22534,30.55972,1345.12268
346,2.875,-565.56,31.73522,1345.34668
347,2.883,-572.66876,29.81877,1346.57263
348,2.892,-577.67548,31.96861,1346.50354
349,2.9,-584.88721,29.59435,1345.58557
350,2.908,-590.72772,30.39082,1343.63892
351,2.917,-597.70422,28.646,1343.70447
352,2.925,-602.95941,31.28163,1344.71155
353,2.933,-610.19525,29.12964,1344.7915
354,2.942,-615.22314,31.002,1344.01672
355,2.95,-622.97333,28.3712,1343.12671
356,2.958,-628.83429,31.25339,1342.57776
357,2.967,-634.58221,29.9434,1343.17908
358,2.975,-641.92096,32.07026,1342.25317
359,2.983,-645.8067,33.49741,1341.56274
360,2.992,-653.57251,30.66476,1339.83801
361,3,-659.52863,33.62234,1340.96912
362,3.008,-665.46576,32.45413,1340.44885
363,3.017,-672.08472,33.73171,1339.16565
364,3.025,-677.27789,35.36806,1339.34326
365,3.033,-683.57117,36.52515,1336.64001
366,3.042,-690.23969,36.84418,1336.44824
367,3.05,-695.698,37.43103,1333.77368
368,3.058,-703.62885,38.87514,1333.99805
369,3.067,-707.92145,39.05357,1332.78992
370,3.075,-714.20001,41.90876,1331.36902
371,3.083,-721.02563,41.4317,1329.73645
372,3.092,-726.21198,41.97547,1328.50146
373,3.1,-732.74127,45.86821,1326.91089
374,3.108,-739.4787,42.38291,1325.34631
375,3.117,-746.29333,45.62219,1325.08899
376,3.125,-751.1087,47.94291,1324.15125
377,3.133,-757.27679,51.41288,1320.89148
378,3.142,-765.4339,50.18508,1321.03882
379,3.15,-771.12079,52.59215,1320.42847
380,3.158,-777.90247,56.37977,1320.39355
381,3.167,-787.03009,54.01889,1318.18152
382,3.175,-792.07611,57.62982,1319.42249
383,3.183,-797.92468,60.44071,1320.20483
384,3.192,-805.88727,58.31465,1320.08118
385,3.2,-811.89783,60.95643,1320.85547
386,3.208,-817.90643,63.61324,1321.78259
387,3.217,-826.23663,62.10849,1322.47498
388,3.225,-832.34045,65.00403,1323.27295
389,3.233,-839.47601,70.46803,1325.80444
390,3.242,-846.50854,67.54996,1325.52002
391,3.25,-852.67566,68.84758,1326.00586
392,3.258,-858.98047,72.88847,1326.81482
393,3.267,-867.30878,70.77523,1325.61157
394,3.275,-872.99481,72.93616,1325.52466
395,3.283,-882.11511,78.07487,1326.94055
396,3.292,-888.60626,76.34095,1326.62549
397,3.3,-895.39447,79.88131,1327.79993
398,3.308,-899.82178,81.01958,1327.60974
399,3.317,-908.71039,80.13877,1328.51599
400,3.325,-916.12909,83.21845,1329.12598
401,3.333,-922.50989,86.99838,1330.83789
402,3.342,-930.57111,85.33064,1330.12695
403,3.35,-937.7793,89.26498,1332.08289
404,3.358,-943.27551,90.23032,1332.16687
405,3.367,-951.21747,89.81788,1331.81494
406,3.375,-957.91333,90.8742,1330.64246
407,3.383,-962.68866,94.12191,1332.49707
408,3.392,-969.32764,94.02972,1333.43384
409,3.4,-976.77924,95.10965,1333.20215
410,3.408,-982.87183,97.84766,1333.36279
411,3.417,-989.07648,100.7937,1334.93652
412,3.425,-996.67169,98.41736,1335.07239
413,3.433,-1002.27924,100.80997,1336.4668
414,3.442,-1007.23865,104.29697,1337.88489
415,3.45,-1014.43225,104.11901,1337.67419
416,3.458,-1019.89587,104.53148,1336.78406
417,3.467,-1026.46692,104.88754,1336.81873
418,3.475,-1032.73401,106.37204,1338.38123
419,3.483,-1037.88318,108.72577,1337.25916
420,3.492,-1043.8313,109.51292,1336.42688
421,3.5,-1050.62073,112.97054,1337.55273
422,3.508,-1057.20544,110.17494,1338.66357
423,3.517,-1063.95862,112.43824,1339.00659
424,3.525,-1066.68176,113.6532,1338.146
425,3.533,-1073.15137,112.90215,1337.87415
426,3.542,-1080.24976,113.15329,1336.49719
427,3.55,-1086.17773,115.60568,1335.71899
428,3.558,-1090.30798,115.01841,1336.88184
429,3.567,-1094.88049,112.61938,1335.83423
430,3.575,-1099.48254,114.58408,1335.42175
431,3.583,-1106.01318,114.44573,1336.90649
432,3.592,-1110.98474,112.96871,1336.77539
433,3.6,-1118.87329,115.46129,1335.06348
434,3.608,-1124.7168,114.19061,1334.60815
435,3.617,-1130.35718,114.14414,1333.55225
436,3.625,-1133.53394,113.25387,1335.55798
437,3.633,-1138.24561,111.08583,1334.14197
438,3.642,-1144.57446,113.99787,1332.87024
439,3.65,-1150.80273,113.06142,1333.87451
440,3.658,-1152.68079,108.82165,1330.55127
441,3.667,-1159.22583,109.8819,1330.9978
442,3.675,-1164.65088,107.50126,1329.8938
443,3.683,-1171.02454,109.5108,1330.21826
444,3.692,-1177.75745,110.37694,1331.11938
445,3.7,-1182.88916,110.1246,1330.37354
446,3.708,-1187.48938,108.64909,1329.19043
447,3.717,-1191.97241,106.14171,1328.0946
448,3.725,-1196.36389,103.0879,1327.19238
449,3.733,-1200.68994,99.97314,1326.58972
450,3.742,-1204.9762,97.28289,1326.39282
451,3.75,-1209.45728,95.39276,1326.38477
452,3.758,-1214.58936,94.18327,1325.76306
453,3.767,-1219.43274,93.17331,1325.78918
454,3.775,-1224.90869,92.12987,1326.67236
455,3.783,-1230.08557,91.30383,1327.63904
456,3.792,-1236.0426,89.14779,1327.62476
457,3.8,-1241.67859,89.35176,1329.5614
458,3.808,-1247.11377,87.80692,1329.69263
459,3.817,-1253.70569,87.52054,1331.60901
460,3.825,-1258.57715,86.92159,1333.05005
461,3.833,-1263.48364,85.7619,1331.04236
462,3.842,-1269.74561,85.8107,1332.07092
463,3.85,-1275.84534,84.99754,1332.33081
