Frame#,Time,R.Forearm.x,R.Forearm.y,R.Forearm.z
62,0.508,1138.45349,38.11887,1338.74548
63,0.517,1132.71619,36.48737,1338.47253
64,0.525,1127.99829,35.79918,1338.66919
65,0.533,1121.4707,37.11276,1337.13904
66,0.542,1116.3313,35.08174,1336.69214
67,0.55,1110.95972,34.97074,1336.15625
68,0.558,1104.29541,34.66971,1335.8606
69,0.567,1097.73987,34.43867,1335.21069
70,0.575,1092.26526,34.27153,1335.5542
71,0.583,1087.39734,33.60334,1334.48462
72,0.592,1079.69446,33.92126,1334.05505
73,0.6,1072.43884,32.14535,1333.86279
74,0.608,1066.2439,31.73557,1332.91003
75,0.617,1059.79614,32.4578,1332.0542
76,0.625,1053.83862,32.24118,1332.0802
77,0.633,1047.93945,32.30457,1331.98364
78,0.642,1040.21313,32.94441,1331.40649
79,0.65,1034.57751,33.3398,1330.94373
80,0.658,1027.78601,33.19293,1329.79883
81,0.667,1022.6391,33.76237,1330.07263
82,0.675,1016.38477,32.16923,1327.53479
83,0.683,1009.89191,33.77806,1327.77075
84,0.692,1001.94012,32.87341,1325.40662
85,0.7,995.69586,35.80343,1324.78137
86,0.708,989.08337,34.11449,1323.76221
87,0.717,982.66602,36.61774,1322.47437
88,0.725,975.28296,36.51236,1320.98254
89,0.733,969.46149,37.56754,1321.19763
90,0.742,963.0387,38.5962,1319.21094
91,0.75,955.70868,38.86166,1318.47363
92,0.758,948.53888,39.07862,1316.87708
93,0.767,941.98792,39.79641,1316.34326
94,0.775,935.6795,41.6228,1315.91931
95,0.783,929.06421,43.1432,1314.90051
96,0.792,922.98474,44.4894,1314.32678
97,0.8,915.4375,44.30868,1314.34961
98,0.808,909.20801,47.98656,1314.8678
99,0.817,901.37378,47.80273,1315.24731
100,0.825,894.58337,49.67477,1315.68884
101,0.833,887.49036,50.18554,1316.51599
102,0.842,880.83295,50.86042,1316.91296
103,0.85,873.48108,52.69171,1318.3468
104,0.858,867.47614,53.40784,1319.45898
105,0.867,859.76709,54.76185,1320.21436
106,0.875,853.60272,55.10079,1321.71277
107,0.883,847.09668,56.93602,1324.54199
108,0.892,838.81055,56.95313,1324.19238
109,0.9,830.19385,58.36451,1325.12891
110,0.908,824.34027,58.76989,1326.73425
111,0.917,817.05133,58.74815,1326.75378
112,0.925,810.11743,60.44911,1328.45276
113,0.933,802.93762,59.90015,1329.021
114,0.942,795.46527,62.14431,1329.60938
115,0.95,787.98694,62.71793,1330.40112
116,0.958,780.92859,62.37687,1330.78503
117,0.967,773.02539,62.63472,1331.04736
118,0.975,765.82733,63.8511,1330.66089
119,0.983,758.81543,63.56818,1330.47961
120,0.992,751.27509,63.94597,1329.9104
121,1,744.39337,63.84569,1329.92273
122,1.008,738.01624,63.16378,1329.83508
123,1.017,730.64917,64.43929,1329.60962
124,1.025,723.46552,63.79696,1329.9425
125,1.033,717.57465,64.90098,1329.99585
126,1.042,710.58856,65.33604,1330.07263
127,1.05,705.27216,64.64241,1330.76758
128,1.058,696.51306,64.03941,1330.45874
129,1.067,691.07159,64.35963,1331.31335
130,1.075,684.25305,64.2119,1331.08069
131,1.083,678.85107,65.30804,1330.98657
132,1.092,670.98126,65.34504,1332.18713
133,1.1,664.94666,65.46506,1332.0105
134,1.108,658.81458,64.54519,1332.72034
135,1.117,652.39282,65.30672,1331.90881
136,1.125,645.56482,64.31396,1331.1814
137,1.133,639.4483,64.49696,1330.6969
138,1.142,633.95538,63.45596,1330.7146
139,1.15,627.03687,63.38987,1330.40979
140,1.158,620.51392,63.58174,1330.10559
141,1.167,614.45416,63.2368,1329.63245
142,1.175,607.68829,63.94988,1328.71594
143,1.183,601.81561,62.12569,1329.46521
144,1.192,595.80615,63.75896,1328.82788
145,1.2,589.2467,62.74403,1328.80164
146,1.208,582.59729,62.16859,1328.69617
147,1.217,577.14362,62.37554,1328.03174
148,1.225,570.64612,61.75526,1327.72327
149,1.233,564.5752,62.02721,1327.5957
150,1.242,557.97589,61.38363,1326.92383
151,1.25,551.38342,61.6299,1325.97949
152,1.258,545.36731,59.76573,1326.6012
153,1.267,539.78839,59.67957,1326.36621
154,1.275,534.11176,59.10799,1326.31421
155,1.283,527.83459,59.48986,1325.1637
156,1.292,521.85974,58.38973,1324.39661
157,1.3,515.87384,56.68922,1323.85596
158,1.308,510.74255,56.78049,1324.42725
159,1.317,503.83865,55.71207,1323.99084
160,1.325,498.64545,54.29679,1323.73987
161,1.333,491.7858,53.1473,1322.80298
162,1.342,486.37433,53.2206,1322.87402
163,1.35,481.60721,52.3341,1322.33167
164,1.358,475.11954,50.9538,1321.78967
165,1.367,468.26007,49.95634,1322.52356
166,1.375,462.35623,48.93071,1324.02356
167,1.383,457.16605,47.78765,1323.9646
168,1.392,450.34494,45.98357,1323.34326
169,1.4,443.16666,43.85981,1324.26599
170,1.408,438.01007,43.62395,1324.61438
171,1.417,430.69717,43.18005,1327.25903
172,1.425,423.405,39.46441,1327.56641
173,1.433,416.99307,39.72279,1328.33972
174,1.442,410.72934,39.92685,1331.05627
175,1.45,404.35199,36.50679,1332.27441
176,1.458,397.88535,34.98663,1332.99731
177,1.467,391.97736,34.77366,1335.41919
178,1.475,386.32416,32.14694,1336.4635
179,1.483,378.88211,31.69568,1337.78967
180,1.492,373.41547,31.04448,1339.08191
181,1.5,367.11722,31.39042,1339.82629
182,1.508,360.8551,28.72021,1340.13159
183,1.517,354.6384,28.47041,1339.88062
184,1.525,348.65613,28.68725,1341.49768
185,1.533,341.92365,27.69448,1341.70349
186,1.542,336.35013,27.06908,1341.13611
187,1.55,329.23727,25.29511,1340.95239
188,1.558,323.20163,25.70221,1341.4314
189,1.567,317.51941,25.15273,1340.5592
190,1.575,311.07004,25.5516,1340.93201
191,1.583,304.9982,23.60801,1340.98962
192,1.592,299.95743,24.72631,1340.63232
193,1.6,291.92435,23.05742,1341.55127
194,1.608,286.10666,22.48837,1340.53918
195,1.617,280.10083,23.47382,1340.30127
196,1.625,274.67075,21.94059,1339.94592
197,1.633,268.33493,21.16893,1339.85132
198,1.642,261.88873,20.89439,1339.37769
199,1.65,255.44456,20.55655,1340.21082
200,1.658,250.43883,21.24517,1340.43982
201,1.667,244.3367,20.45682,1340.39258
202,1.675,238.21266,21.03314,1339.4259
203,1.683,232.06799,20.4511,1339.81726
204,1.692,225.3233,18.48806,1339.64526
205,1.7,219.91467,19.53391,1339.14368
206,1.708,214.08955,18.96108,1338.76221
207,1.717,206.61133,18.81802,1337.52502
208,1.725,201.4657,20.4377,1336.88428
209,1.733,194.19186,20.00925,1337.04407
210,1.742,188.13712,19.49316,1337.09802
211,1.75,181.35837,18.23206,1336.41699
212,1.758,174.79677,18.47089,1336.01782
213,1.767,169.7394,18.76436,1335.45227
214,1.775,162.96512,19.26371,1334.83398
215,1.783,156.23192,19.7667,1334.03589
216,1.792,149.58151,19.97435,1333.17371
217,1.8,143.77667,19.60352,1332.77649
218,1.808,137.6357,21.23764,1331.85449
219,1.817,129.8,21.44029,1330.75037
220,1.825,123.53193,21.99633,1330.38635
221,1.833,117.0993,21.58961,1329.72571
222,1.842,110.76126,21.90901,1328.3335
223,1.85,104.97147,23.40698,1327.27625
224,1.858,97.00874,23.65198,1326.74121
225,1.867,90.84358,24.12479,1326.05835
226,1.875,84.46564,24.29974,1323.68518
227,1.883,77.25007,25.36658,1323.06104
228,1.892,72.04965,26.34938,1322.00024
229,1.9,64.51009,27.42098,1320.58215
230,1.908,58.27779,29.70337,1320.26184
231,1.917,51.23206,30.28366,1318.90613
232,1.925,45.01408,31.50816,1317.59082
233,1.933,39.44628,31.73218,1316.51074
234,1.942,32.84336,32.98417,1315.34839
235,1.95,25.07783,33.92099,1314.21118
236,1.958,18.64487,35.79993,1314.07629
237,1.967,11.65812,37.6655,1313.22827
238,1.975,4.3246,38.91858,1312.35242
239,1.983,-2.3869,40.74072,1311.65723
240,1.992,-10.06793,40.93508,1311.30566
241,2,-17.08609,43.60127,1311.87769
242,2.008,-24.53925,44.86679,1312.04346
243,2.017,-30.97884,46.22535,1312.44324
244,2.025,-38.6612,47.20263,1313.32068
245,2.033,-46.05704,47.51538,1313.849
246,2.042,-52.53983,48.49779,1315.65613
247,2.05,-59.55999,49.38957,1317.08496
248,2.058,-67.07273,50.9688,1317.27295
249,2.067,-74.64549,51.44191,1318.99207
250,2.075,-81.61292,52.18832,1319.66174
251,2.083,-89.77494,52.87358,1320.6593
252,2.092,-96.21892,53.83322,1321.22363
253,2.1,-103.48938,54.63677,1322.229
254,2.108,-112.01343,54.97115,1323.02307
255,2.117,-119.02431,56.41512,1323.08191
256,2.125,-125.44957,56.96844,1323.99109
257,2.133,-133.42111,57.38437,1324.07703
258,2.142,-140.81682,57.69594,1324.73169
259,2.15,-148.5542,58.52211,1324.11194
260,2.158,-155.55516,58.71332,1324.20398
261,2.167,-162.8679,59.36359,1323.95544
262,2.175,-170.34769,59.3068,1324.59814
263,2.183,-177.63512,59.66196,1323.92627
264,2.192,-184.74153,60.23866,1323.81641
265,2.2,-191.84831,60.31766,1324.03027
266,2.208,-199.45076,59.95177,1323.8335
267,2.217,-206.59351,60.71724,1323.68726
268,2.225,-213.31677,60.90508,1324.17847
269,2.233,-220.32639,59.81421,1323.94666
270,2.242,-226.96101,60.51659,1324.10815
271,2.25,-234.17276,60.88546,1324.6936
272,2.258,-240.7662,61.48726,1324.9137
273,2.267,-247.68066,61.22453,1324.47205
274,2.275,-254.19243,61.27362,1324.92078
275,2.283,-260.83392,61.19114,1325.13147
276,2.292,-267.99899,61.91508,1325.28198
277,2.3,-274.21643,61.49999,1325.38147
278,2.308,-281.05429,61.7275,1325.02454
279,2.317,-287.97614,62.16245,1325.0658
280,2.325,-294.9325,62.38664,1324.33838
281,2.333,-302.81015,61.57399,1324.06848
282,2.342,-308.49164,62.54202,1323.71667
283,2.35,-314.87451,62.57692,1323.42749
284,2.358,-322.02335,61.90157,1322.58533
285,2.367,-328.79575,61.60162,1322.15417
286,2.375,-335.24567,61.60135,1321.68054
287,2.383,-342.6626,61.73159,1321.526
288,2.392,-349.27426,61.6115,1321.05933
289,2.4,-356.20245,61.39154,1320.4906
290,2.408,-362.13715,61.08382,1319.36804
291,2.417,-369.83102,60.6914,1318.84863
292,2.425,-375.5798,60.59032,1318.76111
293,2.433,-382.63428,60.10044,1317.51184
294,2.442,-389.90683,59.40827,1316.65686
295,2.45,-396.51614,58.63367,1315.74402
296,2.458,-403.07697,58.35077,1315.16431
297,2.467,-409.23328,57.96067,1314.14172
298,2.475,-415.48251,56.94567,1313.58374
299,2.483,-422.08511,55.83093,1313.0542
300,2.492,-428.37079,54.40245,1312.08997
301,2.5,-434.96655,54.13225,1312.04736
302,2.508,-441.64114,53.36658,1312.18652
303,2.517,-447.62357,51.3507,1311.14648
304,2.525,-454.41769,50.76149,1310.47546
305,2.533,-460.52612,49.55456,1309.71423
306,2.542,-467.52194,47.97419,1309.58887
307,2.55,-473.36981,46.5944,1310.35657
308,2.558,-480.11755,44.92206,1310.58032
309,2.567,-486.36813,44.13549,1310.62146
310,2.575,-493.56042,42.98913,1311.87976
311,2.583,-500.71777,41.59936,1312.09924
312,2.592,-507.21222,41.1081,1313.76257
313,2.6,-513.58344,39.27483,1314.93311
314,2.608,-520.47205,38.25521,1316.3927
315,2.617,-527.17969,36.36868,1317.81433
316,2.625,-533.72583,35.21329,1320.15747
317,2.633,-540.59589,33.25409,1321.30798
318,2.642,-546.45746,32.67872,1322.5708
319,2.65,-554.06586,30.61561,1323.66443
320,2.658,-561.61676,30.3913,1325.39795
321,2.667,-566.38525,29.44446,1325.60254
322,2.675,-573.23645,28.11832,1326.87109
323,2.683,-578.56445,27.45863,1326.77307
324,2.692,-585.00964,27.66997,1327.26025
325,2.7,-591.61932,25.73125,1327.724
326,2.708,-597.51526,25.38417,1328.37329
327,2.717,-603.49609,26.17039,1328.67603
328,2.725,-610.21234,24.06747,1328.38977
329,2.733,-616.52429,24.52768,1328.21655
330,2.742,-622.5235,24.04518,1328.28516
331,2.75,-627.68024,24.10495,1328.32361
332,2.758,-634.00983,22.46898,1328.08154
333,2.767,-640.64813,22.05952,1328.32507
334,2.775,-645.49786,21.77873,1328.61096
335,2.783,-651.44977,22.25009,1329.68176
336,2.792,-657.2467,21.05255,1328.9729
337,2.8,-662.79962,20.38601,1329.18726
338,2.808,-669.47479,20.53471,1329.27515
339,2.817,-675.21002,19.63402,1329.10291
340,2.825,-680.65729,19.75152,1329.44897
341,2.833,-686.28442,19.34035,1328.75134
342,2.842,-692.30017,18.93819,1328.37305
343,2.85,-698.40137,19.10472,1328.27637
344,2.858,-705.08252,18.88071,1329.18359
345,2.867,-710.74768,18.54248,1329.01611
346,2.875,-716.88495,18.72122,1328.53235
347,2.883,-721.80469,18.68311,1327.67725
348,2.892,-728.47821,18.95842,1327.06885
349,2.9,-734.4278,19.61717,1326.02515
350,2.908,-740.29523,18.78502,1325.797
351,2.917,-746.08789,19.91898,1325.63599
352,2.925,-752.86792,19.93197,1324.84949
353,2.933,-758.91138,19.66043,1324.8208
354,2.942,-765.13477,20.3521,1324.10742
355,2.95,-771.04358,20.1516,1323.06897
356,2.958,-777.06665,20.33593,1322.26697
357,2.967,-783.39844,21.13097,1321.61047
358,2.975,-789.33191,21.78526,1321.00427
359,2.983,-795.71216,20.74838,1320.67712
360,2.992,-802.24512,20.99733,1319.90308
361,3,-809.15515,22.22997,1319.38281
362,3.008,-813.79144,23.35898,1319.21753
363,3.017,-820.67999,24.06996,1318.30237
364,3.025,-826.66864,23.89004,1317.54871
365,3.033,-832.72083,24.40653,1316.71069
366,3.042,-840.20587,25.60528,1315.86975
367,3.05,-845.35669,27.38746,1315.40735
368,3.058,-851.76825,28.36936,1314.31812
369,3.067,-858.26953,28.44493,1313.3197
370,3.075,-864.39813,28.97445,1312.23901
371,3.083,-870.22809,31.24635,1310.70239
372,3.092,-876.27631,32.36436,1309.2146
373,3.1,-883.13116,33.20403,1308.74097
374,3.108,-888.14703,33.77185,1307.77441
375,3.117,-895.08734,37.00161,1307.24536
376,3.125,-901.25775,38.11417,1306.47205
377,3.133,-908.53149,39.19244,1305.34338
378,3.142,-914.33179,41.06984,1304.76343
379,3.15,-920.19092,42.50147,1303.04663
380,3.158,-927.36957,43.68484,1303.15039
381,3.167,-934.21918,45.82831,1303.50696
382,3.175,-942.40277,47.97117,1303.1051
383,3.183,-947.6662,48.74635,1303.29504
384,3.192,-954.89935,50.88832,1303.68225
385,3.2,-961.26697,52.25968,1304.21594
386,3.208,-968.84369,53.01235,1305.33435
387,3.217,-974.61047,53.0954,1306.68408
388,3.225,-981.53308,55.27883,1308.08411
389,3.233,-987.44037,56.35432,1309.41492
390,3.242,-994.79089,57.90731,1310.37256
391,3.25,-1001.79077,59.15593,1311.19592
392,3.258,-1008.4118,59.68513,1312.75879
393,3.267,-1015.13367,60.49823,1313.72913
394,3.275,-1021.93408,61.16335,1314.41077
395,3.283,-1029.95605,62.32336,1315.04382
396,3.292,-1036.48682,63.95586,1316.42395
397,3.3,-1043.5769,64.53189,1316.37524
398,3.308,-1050.02075,65.29066,1316.6084
399,3.317,-1057.40674,66.26653,1316.42188
400,3.325,-1063.97351,66.4896,1317.64795
401,3.333,-1071.77454,67.25311,1316.95264
402,3.342,-1078.01794,67.25037,1317.35474
403,3.35,-1085.25647,68.21948,1316.75232
404,3.358,-1092.22388,68.82745,1316.68103
405,3.367,-1098.71399,69.55437,1316.51489
406,3.375,-1105.10425,70.43871,1316.89941
407,3.383,-1111.71118,70.61242,1316.49902
408,3.392,-1117.21729,70.56013,1316.39063
409,3.4,-1125.05444,70.79272,1316.97498
410,3.408,-1129.91833,71.43713,1317.0166
411,3.417,-1135.25403,72.28908,1317.49414
412,3.425,-1141.46704,72.76054,1318.03223
413,3.433,-1147.92505,73.56573,1318.27673
414,3.442,-1153.59058,73.6754,1318.74487
415,3.45,-1160.48511,74.57166,1318.89246
416,3.458,-1165.33984,74.60645,1319.86792
417,3.467,-1171.0636,75.13173,1319.677
418,3.475,-1177.27173,75.12221,1319.84155
419,3.483,-1182.88123,76.16907,1319.58105
420,3.492,-1188.70605,76.3729,1319.15466
421,3.5,-1194.12134,76.29367,1318.89124
422,3.508,-1200.26526,76.48426,1318.65076
423,3.517,-1206.00659,76.80623,1318.47046
424,3.525,-1212.23096,76.90894,1317.76013
425,3.533,-1217.50073,77.27809,1317.79504
426,3.542,-1224.00867,77.20268,1317.87256
427,3.55,-1228.83862,77.37347,1317.90417
428,3.558,-1234.74451,77.49831,1317.02832
429,3.567,-1240.32764,78.04678,1316.4281
430,3.575,-1246.68738,78.89125,1316.68945
431,3.583,-1251.88489,79.28195,1316.37573
432,3.592,-1256.09314,78.02785,1316.38159
433,3.6,-1262.02649,78.7871,1315.87769
434,3.608,-1268.69751,78.95287,1315.98962
435,3.617,-1273.53149,78.51556,1315.01355
436,3.625,-1278.20642,78.89153,1315.67383
437,3.633,-1283.14453,78.47804,1315.0946
438,3.642,-1289.16589,78.41029,1314.29089
439,3.65,-1295.61499,79.24509,1314.1344
440,3.658,-1300.13269,78.91059,1313.23462
441,3.667,-1304.58167,76.91113,1312.65234
442,3.675,-1310.25903,77.45319,1312.42188
443,3.683,-1315.91431,77.71491,1312.03149
444,3.692,-1320.88135,76.80724,1311.6416
445,3.7,-1325.41003,76.07675,1310.94495
446,3.708,-1331.50732,75.93292,1310.56384
447,3.717,-1337.73413,75.06747,1310.00488
448,3.725,-1342.4696,74.52513,1309.50781
449,3.733,-1347.20227,73.86149,1309.82495
450,3.742,-1352.54712,72.7579,1309.5603
451,3.75,-1358.74048,72.9143,1309.50757
452,3.758,-1363.50513,72.01804,1310.40063
453,3.767,-1369.08679,71.20049,1310.24609
454,3.775,-1375.15771,69.37672,1310.52869
455,3.783,-1380.95898,69.50637,1311.39075
456,3.792,-1386.10034,67.90253,1312.93091
457,3.8,-1391.32935,67.18324,1314.29407
458,3.808,-1396.91357,66.68828,1316.82007
459,3.817,-1403.68945,65.91016,1316.45374
460,3.825,-1409.32739,65.4185,1318.18982
461,3.833,-1413.0896,63.87352,1318.92993
462,3.842,-1418.45959,63.00438,1319.73621
463,3.85,-1423.48877,62.20102,1320.29272
