Frame#,Time,L.Thumb.M2.x,L.Thumb.M2.y,L.Thumb.M2.z,L.Finger3.M2.x,L.Finger3.M2.y,L.Finger3.M2.z
44,0.358,1421.29211,79.95846,1238.7594,1294.13843,208.37724,1189.45337
45,0.367,1416.1073,77.77385,1239.33606,1289.87146,208.12534,1189.28491
46,0.375,1409.87659,76.82197,1239.54065,1285.06934,206.07135,1189.17212
47,0.383,1404.74329,74.01636,1240.19873,1279.55444,204.92241,1190.16492
48,0.392,1398.48401,72.41333,1239.61694,1274.66309,204.14064,1190.63367
49,0.4,1394.21826,71.58258,1240.96265,1269.55103,202.543,1191.02368
50,0.408,1388.26135,69.69407,1241.50317,1264.68726,202.35103,1190.50757
51,0.417,1382.50574,67.87529,1241.2804,1259.75122,199.21643,1190.6958
52,0.425,1377.38538,66.33886,1241.63257,1254.94446,199.72766,1190.02319
53,0.433,1372.21533,64.57758,1242.05408,1249.32495,197.40688,1189.92456
54,0.442,1366.45691,63.02892,1242.66125,1245.26538,196.52208,1190.5072
55,0.45,1360.87927,62.44477,1242.34167,1239.81726,195.69237,1190.99597
56,0.458,1356.15173,60.63599,1242.02625,1234.87708,194.9608,1191.27026
57,0.467,1350.30408,59.30391,1242.74805,1231.31653,194.4212,1191.43127
58,0.475,1344.52527,58.13219,1242.90332,1225.5094,192.37854,1190.65527
59,0.483,1340.10413,55.94862,1242.68909,1220.21912,193.11961,1190.5304
60,0.492,1333.94922,55.67027,1242.98523,1215.5719,191.34996,1191.54358
61,0.5,1328.30383,54.25342,1242.84351,1211.28516,191.87349,1190.64954
62,0.508,1322.62976,53.23571,1243.06787,1207.79041,190.78503,1191.21655
63,0.517,1316.14526,52.00359,1242.54077,1202.89038,189.1337,1191.453
64,0.525,1310.84973,50.08292,1243.10583,1197.979,189.44507,1191.06897
65,0.533,1304.89807,49.85877,1243.13074,1193.37024,188.14804,1190.77954
66,0.542,1300.25793,48.94688,1242.66406,1187.18762,188.34933,1190.25232
67,0.55,1293.73462,48.21058,1242.60413,1183.55725,187.82063,1190.19104
68,0.558,1288.03027,47.32092,1242.01892,1177.56177,186.80501,1189.45007
69,0.567,1282.50085,46.80947,1241.74585,1172.82153,186.68204,1188.85181
70,0.575,1277.44409,46.84232,1242.43787,1167.31067,185.60541,1188.53381
71,0.583,1270.63794,46.45655,1242.08142,1162.12561,184.93407,1188.60315
72,0.592,1264.60339,45.88049,1241.09021,1157.07898,185.20528,1187.72693
73,0.6,1258.71094,45.48227,1241.03955,1151.86194,185.24774,1186.60693
74,0.608,1252.32922,45.19099,1239.80774,1145.3656,185.56142,1186.90735
75,0.617,1245.4375,45.84004,1240.05762,1139.86829,185.68927,1186.46558
76,0.625,1239.92822,44.92299,1239.17566,1133.22424,184.8316,1185.9021
77,0.633,1233.50745,45.01035,1238.36377,1128.21155,185.73164,1186.39063
78,0.642,1226.3241,44.1179,1237.67444,1120.55542,185.10292,1185.66858
79,0.65,1220.28638,45.60122,1237.77954,1115.31824,185.17781,1184.69739
80,0.658,1213.66016,46.06731,1236.34729,1109.51392,185.76295,1183.94165
81,0.667,1206.8866,45.74257,1235.36743,1103.07458,186.10677,1183.33875
82,0.675,1200.18848,46.82653,1235.28857,1097.71472,186.7045,1181.83154
83,0.683,1194.04089,47.11186,1233.65857,1088.93689,185.80406,1180.73938
84,0.692,1186.49011,47.69888,1232.45825,1083.19836,187.0054,1179.37573
85,0.7,1180.93054,47.59394,1231.10291,1078.20581,187.89485,1178.70105
86,0.708,1174.0719,49.43408,1230.61377,1070.13696,187.36148,1177.80127
87,0.717,1166.92651,50.11462,1229.35901,1063.53967,188.09648,1176.52844
88,0.725,1161.59631,50.74632,1227.67676,1056.83215,188.77811,1174.92334
89,0.733,1154.34827,52.16616,1225.58972,1051.06934,189.73959,1173.87231
90,0.742,1147.6084,53.19605,1225.20984,1044.04077,191.49753,1172.81775
91,0.75,1140.88098,53.38791,1223.55615,1036.04272,190.9817,1171.34595
92,0.758,1133.2616,53.99326,1222.3877,1030.19092,192.82448,1169.91199
93,0.767,1126.80334,56.58452,1221.4856,1022.29462,193.00035,1169.33972
94,0.775,1118.3197,57.13728,1220.41907,1015.05634,194.08945,1167.59583
95,0.783,1112.67981,57.53152,1219.45483,1008.78253,195.23923,1166.0199
96,0.792,1106.12366,58.16145,1218.54175,1001.57623,194.9762,1165.59509
97,0.8,1098.75354,59.80689,1217.76611,993.77283,197.28178,1164.89075
98,0.808,1091.41321,60.04184,1218.17249,985.84052,198.13527,1164.90417
99,0.817,1084.33191,60.65609,1218.45728,977.50507,199.31641,1164.74426
100,0.825,1077.51904,63.02957,1218.38965,971.45111,200.4827,1165.6748
101,0.833,1070.75549,62.81554,1218.81738,962.79498,199.42303,1165.6637
102,0.842,1063.88135,63.35596,1219.79993,956.92023,201.32605,1166.30322
103,0.85,1056.47107,64.83385,1220.80774,947.39911,200.59489,1167.10962
104,0.858,1049.9917,64.21808,1222.2229,940.81439,203.95331,1168.27112
105,0.867,1042.68079,64.95803,1223.21729,932.18433,202.94077,1169.33972
106,0.875,1034.84985,67.02271,1223.58997,924.82727,204.99828,1170.69385
107,0.883,1028.27222,68.39405,1223.67554,916.10565,204.77986,1171.12598
108,0.892,1020.58276,68.69019,1224.63586,909.16357,206.79947,1172.6355
109,0.9,1012.96234,69.72336,1225.60852,900.54022,206.62508,1173.74854
110,0.908,1006.02289,70.56953,1226.50891,893.3493,209.03737,1174.28613
111,0.917,998.34491,71.9747,1227.2644,885.69855,209.40016,1175.17944
112,0.925,991.75494,74.51183,1227.40527,877.50452,209.82599,1176.52759
113,0.933,984.37268,75.20616,1228.43176,869.71661,212.11462,1176.65808
114,0.942,977.0351,75.73357,1228.60718,861.50165,211.43564,1176.27808
115,0.95,969.34265,77.90984,1229.08203,853.84808,211.98792,1177.9353
116,0.958,962.39673,78.84067,1229.19849,846.90552,214.88727,1177.78137
117,0.967,953.73651,81.03905,1230.19495,837.51337,214.37602,1177.47729
118,0.975,946.99127,82.24835,1230.42798,829.88684,216.08348,1177.85754
119,0.983,940.65442,83.00274,1231.69836,821.5564,215.50688,1177.91028
120,0.992,933.47461,83.78668,1231.29883,813.26819,216.2995,1178.92065
121,1,925.86786,85.93086,1232.58398,804.24799,215.62175,1178.04175
122,1.008,920.10657,86.66388,1232.67615,796.72296,217.85716,1178.25916
123,1.017,913.55554,87.93772,1233.10181,788.35974,218.55074,1177.88281
124,1.025,907.64093,87.37779,1234.64246,778.85693,218.52991,1178.04395
125,1.033,900.46466,89.56689,1235.40601,771.1889,218.13344,1178.28174
126,1.042,893.67023,90.189,1235.34802,761.76074,218.66872,1178.83838
127,1.05,887.18292,91.49617,1236.02881,754.21869,218.23737,1178.11218
128,1.058,881.71112,92.22932,1235.45203,746.47705,218.19887,1178.25635
129,1.067,872.8714,93.1597,1236.276,737.20197,217.24075,1178.55408
130,1.075,867.19873,94.39841,1236.81982,730.91425,218.7298,1178.55237
131,1.083,860.625,95.11106,1236.5708,722.61292,217.52792,1178.5575
132,1.092,855.11462,96.41214,1236.30835,715.47131,218.73698,1179.03528
133,1.1,847.59485,95.9186,1237.7937,707.02686,218.57576,1179.26453
134,1.108,840.85736,97.61073,1237.08618,700.41711,220.10449,1179.4751
135,1.117,835.1297,97.40189,1237.53931,692.49207,220.27527,1180.17419
136,1.125,828.67896,97.57931,1238.26465,685.13849,219.95648,1179.13245
137,1.133,822.3891,98.0997,1237.70593,678.72266,220.71199,1179.43164
138,1.142,815.91107,97.93269,1238.56189,670.66321,219.36473,1179.48218
139,1.15,809.42035,99.30151,1237.83203,665.32465,221.09085,1178.81445
140,1.158,803.03705,98.81255,1237.54626,657.69928,219.06416,1178.27844
141,1.167,796.46759,99.17554,1237.5321,650.92676,220.03975,1178.68665
142,1.175,790.24652,99.39243,1237.59375,644.659,219.50864,1178.14722
143,1.183,784.50842,99.64604,1237.49756,636.87366,219.21542,1177.86926
144,1.192,779.30347,98.94939,1235.38989,630.66864,218.89444,1177.41101
145,1.2,772.14392,98.89306,1236.82373,623.87701,218.85248,1177.59155
146,1.208,765.41547,98.07811,1236.09473,618.01251,219.42024,1177.72876
147,1.217,759.23883,98.06574,1234.15637,611.41522,218.69864,1177.80566
148,1.225,753.41864,97.29575,1234.20984,604.32837,218.09216,1176.55786
149,1.233,747.46948,96.72021,1234.52917,598.55231,218.17375,1176.86731
150,1.242,740.44427,96.67342,1233.54382,591.79419,216.72931,1175.73901
151,1.25,734.8783,96.05361,1233.58276,587.36633,216.12419,1175.1936
152,1.258,729.81116,93.59975,1233.60559,581.5592,215.63855,1174.85522
153,1.267,722.83063,92.77038,1232.13708,574.45746,214.82278,1174.29211
154,1.275,716.89136,92.66964,1230.79834,569.52087,215.04727,1173.95752
155,1.283,710.19281,90.86109,1229.84131,562.82532,214.04358,1173.68066
156,1.292,705.27673,89.27307,1229.13635,556.91589,213.85837,1173.47937
157,1.3,699.04132,89.10592,1228.64966,551.63019,212.34528,1173.43188
158,1.308,692.98529,87.23058,1227.66785,545.91919,211.10104,1172.92004
159,1.317,685.83868,86.44878,1227.24634,540.71558,210.98056,1172.00525
160,1.325,680.41217,83.64063,1225.6499,534.13776,209.46785,1171.646
161,1.333,675.61725,82.10748,1224.28076,529.14142,208.29308,1171.38623
162,1.342,669.37817,80.68121,1224.17615,524.29346,206.13464,1170.89624
163,1.35,661.75409,77.64089,1222.66699,518.15955,205.78413,1170.92224
164,1.358,656.49402,77.68839,1222.25452,513.05988,205.05606,1170.2677
165,1.367,649.60382,76.14798,1222.29163,507.66473,203.24898,1170.14856
166,1.375,643.11877,74.03064,1221.16431,501.97031,202.20259,1170.29944
167,1.383,636.54535,72.0687,1221.21106,496.70264,201.56786,1170.51978
168,1.392,631.44141,69.31196,1220.90674,491.12308,200.5627,1170.91577
169,1.4,625.24841,70.03702,1221.80164,486.80817,198.00652,1171.49707
170,1.408,617.32214,68.92074,1224.1991,479.79077,196.17577,1172.70581
171,1.417,611.48053,67.23744,1224.92395,474.63071,195.43904,1174.2533
172,1.425,602.51788,67.8585,1225.91797,468.38016,194.66173,1175.18652
173,1.433,596.69287,65.83581,1226.6416,462.12979,193.61952,1176.58411
174,1.442,591.26917,62.92029,1227.29285,456.33661,192.86034,1178.755
175,1.45,584.29712,61.30498,1228.80542,449.98779,190.69246,1180.43005
176,1.458,576.89319,60.80637,1230.052,443.84128,189.7637,1181.00635
177,1.467,571.02716,59.75058,1230.06555,437.27701,188.89163,1183.0542
178,1.475,562.49237,57.62189,1231.46753,430.57407,186.90703,1184.21509
179,1.483,556.41913,54.8282,1232.16724,424.31567,185.50537,1185.2467
180,1.492,550.88373,54.28366,1232.09497,419.27695,185.51358,1185.79858
181,1.5,544.92371,53.52501,1232.50525,413.69418,183.65092,1187.07153
182,1.508,537.3653,51.34919,1232.56116,407.63089,181.76596,1188.05505
183,1.517,532.40558,49.08025,1233.2395,402.89438,181.95573,1189.21484
184,1.525,525.96429,47.54045,1233.68274,397.81421,180.33713,1189.47192
185,1.533,520.68463,44.68705,1233.80798,393.59918,180.12158,1189.349
186,1.542,512.97736,43.18117,1233.76025,388.90591,179.23306,1190.24487
187,1.55,507.16476,42.51984,1234.94653,384.61575,179.02808,1190.61194
188,1.558,501.40097,42.24809,1235.98389,379.08853,178.17888,1190.86877
189,1.567,495.43436,39.44467,1236.14661,374.91205,177.59955,1191.44458
190,1.575,491.13568,37.59349,1236.80078,369.90729,176.1591,1191.00024
191,1.583,484.68918,35.98081,1236.48999,365.11789,177.38089,1191.28259
192,1.592,478.25159,35.49628,1237.51416,359.51175,176.60518,1190.85083
193,1.6,471.88733,35.02996,1236.75867,354.49765,175.82037,1192.0271
194,1.608,466.08926,33.51459,1237.18457,349.78625,174.2173,1190.35486
195,1.617,461.18582,31.34058,1238.03589,345.14868,173.82216,1190.41113
196,1.625,455.52039,30.80969,1239.39014,339.56067,172.42549,1190.55701
197,1.633,449.52475,30.52233,1239.5387,335.89597,172.14716,1190.70996
198,1.642,443.35623,29.54219,1239.77979,330.99588,172.11005,1190.62598
199,1.65,437.80716,28.38348,1239.66663,326.42206,171.74168,1190.6062
200,1.658,430.43954,27.20832,1238.8075,321.59958,170.82524,1191.03992
201,1.667,425.14484,28.02536,1239.62866,316.92816,170.81586,1191.05383
202,1.675,419.24133,26.69381,1240.04456,312.14734,169.54613,1191.23853
203,1.683,414.06958,25.13191,1240.56677,306.68976,170.55586,1191.13928
204,1.692,408.91995,23.0497,1240.88684,302.19318,169.21796,1190.8678
205,1.7,400.8183,23.24508,1240.32556,296.64761,168.19836,1190.302
206,1.708,395.83426,22.87101,1239.59888,292.18433,168.86369,1190.07275
207,1.717,389.4053,22.92095,1240.38159,287.15091,167.57242,1190.6897
208,1.725,383.73575,22.08111,1240.42664,282.49182,166.86143,1189.9021
209,1.733,376.38074,21.21043,1240.21179,277.80783,167.08052,1189.54956
210,1.742,371.586,20.22802,1239.5741,272.71478,167.30887,1189.7644
211,1.75,364.38156,21.90575,1239.19092,266.30298,167.19981,1189.3855
212,1.758,359.19785,20.07884,1238.74597,262.15994,166.95816,1188.62268
213,1.767,352.80676,19.24197,1238.4292,255.83615,166.75835,1188.08118
214,1.775,346.15604,20.04385,1238.17029,249.35216,166.68607,1187.21594
215,1.783,339.11798,20.047,1237.79443,243.98232,166.99712,1187.17578
216,1.792,333.63144,19.61145,1237.18762,239.16063,166.4751,1186.08606
217,1.8,327.55289,20.86567,1236.80713,232.26892,166.59096,1185.64502
218,1.808,320.02509,19.96981,1235.79541,226.95621,167.11017,1184.86084
219,1.817,313.38687,20.67263,1235.44067,222.39449,166.07173,1184.27295
220,1.825,307.58173,19.22207,1235.07251,215.44783,168.68086,1182.93262
221,1.833,301.20224,20.46325,1234.26575,210.63327,167.74295,1182.77295
222,1.842,293.32697,21.36991,1232.7196,203.85287,168.95035,1182.03162
223,1.85,287.31985,23.05028,1232.43628,196.58644,168.53401,1181.55713
224,1.858,280.93292,22.97311,1230.77344,190.67815,169.45993,1179.97571
225,1.867,274.00989,24.6263,1228.71228,183.53365,170.95271,1179.47754
226,1.875,267.86447,25.16928,1228.20215,177.70499,170.55351,1177.01245
227,1.883,261.30286,26.13034,1226.62488,171.49437,172.6673,1176.56104
228,1.892,253.6483,25.80349,1225.57507,164.21022,172.85985,1175.02454
229,1.9,246.3582,27.00906,1223.25623,157.94077,174.58186,1173.84656
230,1.908,240.89719,29.85168,1221.99854,152.68044,174.20821,1172.93665
231,1.917,232.94258,30.26561,1220.92493,144.54108,176.68216,1170.59241
232,1.925,226.46228,31.15274,1218.21838,139.02573,176.49692,1169.92871
233,1.933,220.80774,31.79776,1217.59863,131.27231,178.4659,1167.95056
234,1.942,212.57039,33.43502,1215.99377,124.44695,178.47096,1167.13855
235,1.95,205.83273,32.93763,1214.57532,117.10015,179.9705,1166.44897
236,1.958,198.13913,36.2382,1212.57458,110.46516,181.08514,1164.32031
237,1.967,191.22554,37.9054,1211.51465,103.08124,182.38295,1163.36157
238,1.975,184.91978,37.17677,1210.59912,95.21748,183.92906,1163.02979
239,1.983,176.31529,39.29302,1210.74902,88.46835,185.24445,1161.89233
240,1.992,169.23717,41.73313,1210.3595,80.64171,186.76428,1160.72949
241,2,162.74684,40.98618,1210.65564,72.71584,186.77776,1161.42126
242,2.008,155.45068,43.09393,1210.79224,64.51606,189.27269,1161.6217
243,2.017,147.31641,45.30208,1211.54309,58.1402,190.01225,1162.38342
244,2.025,140.89673,45.27446,1211.09912,47.97498,190.76227,1162.43176
245,2.033,132.97807,45.16018,1212.27148,41.01004,193.19489,1162.9231
246,2.042,126.39711,47.45838,1211.76074,32.72723,193.02068,1164.15417
247,2.05,119.02538,48.1363,1213.06543,23.46032,193.69914,1164.08472
248,2.058,111.19438,47.75067,1213.27698,16.13304,195.20804,1164.80603
249,2.067,103.32045,49.48136,1213.97876,7.04691,196.56256,1166.17334
250,2.075,95.63232,52.29934,1214.48889,-0.68425,197.76735,1166.38525
251,2.083,89.3053,52.00658,1216.22498,-10.00407,199.06946,1167.49963
252,2.092,80.68282,54.82506,1216.75171,-17.19252,200.73354,1168.76074
253,2.1,73.10796,55.35985,1216.66016,-25.33401,201.25298,1169.13464
254,2.108,66.02589,55.82379,1217.35022,-34.33476,202.83069,1170.71912
255,2.117,58.53225,57.44405,1217.7301,-41.50051,204.06139,1171.02869
256,2.125,50.59818,58.9255,1217.45154,-50.48594,205.33569,1171.52515
257,2.133,44.21285,60.09795,1218.45386,-59.19033,206.84888,1171.82397
258,2.142,36.2162,62.43935,1218.66602,-66.40711,205.70068,1171.91235
259,2.15,29.79151,63.7951,1219.43042,-75.1266,208.45023,1172.20288
260,2.158,21.34105,66.14991,1220.09802,-83.62237,207.74124,1172.22888
261,2.167,15.54891,65.61333,1220.88831,-92.34599,209.81703,1172.77625
262,2.175,8.35219,67.91618,1221.30237,-100.81793,210.38875,1172.93335
263,2.183,-0.19867,68.13672,1221.58032,-109.96507,212.54832,1173.28845
264,2.192,-7.10924,68.85498,1221.78516,-118.13804,210.97725,1172.18933
265,2.2,-11.73672,72.12795,1223.42761,-127.25559,213.92473,1173.07605
266,2.208,-19.87141,73.8598,1224.44104,-135.6279,213.06938,1173.01392
267,2.217,-25.0236,74.81042,1224.31421,-144.71556,214.08292,1173.24573
268,2.225,-33.52536,76.30476,1224.81738,-153.18327,213.58546,1173.17773
269,2.233,-40.97086,77.81567,1225.09106,-162.50381,214.81621,1172.91455
270,2.242,-46.13326,76.72334,1226.37329,-169.19354,214.50439,1172.88477
271,2.25,-54.57427,80.37656,1226.53174,-178.14244,215.9398,1173.55139
272,2.258,-59.87207,80.00245,1227.27991,-186.38815,215.5488,1174.63562
273,2.267,-66.32803,81.94134,1227.58154,-193.73674,215.17528,1174.3374
274,2.275,-74.34251,83.99419,1226.57764,-202.63245,217.8672,1175.49524
275,2.283,-80.77772,81.61488,1227.47144,-208.98151,216.30515,1174.81519
276,2.292,-86.45682,85.15639,1228.00476,-218.59859,217.84637,1175.02087
277,2.3,-95.44775,85.99915,1228.32471,-224.81668,217.20941,1175.03943
278,2.308,-101.34834,86.00948,1227.79089,-234.20081,217.47531,1175.16382
279,2.317,-108.02232,85.89915,1227.98511,-239.14914,218.17288,1175.22595
280,2.325,-114.065,87.12315,1228.87817,-247.4865,218.47714,1175.0293
281,2.333,-121.03365,87.27311,1227.95715,-255.0235,217.61215,1175.44019
282,2.342,-127.1444,89.1412,1228.57898,-262.95547,217.95207,1174.65857
283,2.35,-132.85077,87.62259,1228.19641,-269.98352,218.05565,1173.72778
284,2.358,-141.25545,91.14164,1228.18994,-277.4241,218.04001,1174.00684
285,2.367,-148.01466,88.4533,1228.42908,-284.90152,218.68587,1172.98914
286,2.375,-155.30591,89.98215,1227.46997,-291.53583,218.32045,1173.1228
287,2.383,-161.10789,89.39824,1227.08228,-299.20795,217.65689,1171.50244
288,2.392,-168.76611,91.14391,1227.64807,-305.98584,217.1436,1171.68176
289,2.4,-173.91502,90.1521,1225.80798,-313.26303,217.34663,1170.8313
290,2.408,-181.62355,90.14339,1226.68103,-318.55344,216.9045,1170.85999
291,2.417,-187.89278,89.19289,1225.17883,-325.19598,217.25117,1170.86072
292,2.425,-194.77614,88.19443,1224.6792,-333.83179,216.0994,1169.01428
293,2.433,-201.91231,88.52351,1224.31104,-340.47305,215.28226,1168.78638
294,2.442,-208.16447,87.11835,1223.02649,-346.48694,215.19859,1168.03296
295,2.45,-213.38383,85.14919,1221.96008,-352.4339,213.67578,1166.86694
296,2.458,-220.55406,84.76764,1221.54614,-358.77731,214.0997,1166.47485
297,2.467,-228.19502,82.5854,1220.56238,-366.05191,212.75385,1165.67664
298,2.475,-233.90498,83.31876,1219.27002,-372.99298,211.9548,1165.23145
299,2.483,-241.09502,82.1983,1219.40039,-377.97708,210.75648,1164.49426
300,2.492,-247.16856,78.72948,1218.27344,-385.27753,210.20404,1163.36499
301,2.5,-252.17932,78.67703,1218.09058,-391.59308,208.83139,1163.06494
302,2.508,-258.68661,78.18459,1215.89063,-397.47055,207.57935,1162.20349
303,2.517,-266.61606,74.49276,1215.39648,-403.36749,207.78717,1162.16431
304,2.525,-272.64328,71.70074,1214.78857,-410.00137,205.18135,1161.30701
305,2.533,-280.12204,72.35289,1213.5575,-415.98981,204.68066,1161.44604
306,2.542,-286.86392,72.49702,1212.55481,-421.29346,202.93018,1161.12146
307,2.55,-293.74002,69.16344,1212.65906,-427.37296,201.39987,1160.72974
308,2.558,-300.42145,66.30581,1211.56238,-433.54062,200.46721,1161.93506
309,2.567,-307.11389,63.9477,1212.22473,-438.76682,197.95081,1161.66614
310,2.575,-312.79041,63.02752,1211.84595,-444.85013,196.78824,1161.48169
311,2.583,-318.75336,61.52,1214.03442,-450.36444,195.8654,1161.86462
312,2.592,-325.07806,58.72652,1214.66504,-456.65146,194.19891,1164.06262
313,2.6,-333.84601,57.04458,1214.42664,-460.95847,193.16301,1165.62854
314,2.608,-341.84338,58.14356,1215.5907,-467.60687,190.61221,1166.56702
315,2.617,-348.96835,59.27919,1220.00989,-472.12924,189.89285,1168.4563
316,2.625,-354.87109,55.80501,1219.28748,-477.95688,189.04929,1170.81726
317,2.633,-361.53247,53.16247,1219.77881,-483.26404,188.02728,1172.90796
318,2.642,-366.43692,53.95485,1220.85791,-490.10233,186.29253,1174.23694
319,2.65,-373.14801,50.96338,1221.56042,-495.81216,185.61842,1175.25537
320,2.658,-379.90472,47.56182,1222.11389,-502.00195,183.8996,1176.30273
321,2.667,-385.66412,47.61978,1222.52771,-508.70657,183.85393,1178.23486
322,2.675,-391.87192,47.25357,1223.61841,-514.87006,183.53374,1178.74084
323,2.683,-398.74057,43.42422,1224.46423,-520.06421,182.85384,1179.03113
324,2.692,-404.55466,44.44166,1225.30713,-525.34106,181.4442,1179.84045
325,2.7,-410.12973,43.63383,1225.44556,-531.09955,180.77254,1180.41113
326,2.708,-416.82224,40.26633,1225.45593,-536.32825,180.09657,1180.58533
327,2.717,-423.88947,36.11979,1226.8623,-539.10712,179.18758,1181.08008
328,2.725,-428.71204,39.35081,1227.39624,-544.67133,177.14722,1181.37561
329,2.733,-435.79443,35.52281,1228.58704,-549.8089,177.09128,1182.30627
330,2.742,-442.56741,32.14524,1228.60852,-555.44208,177.55679,1182.61377
331,2.75,-447.72116,35.35229,1228.2146,-557.98651,176.69136,1182.6897
332,2.758,-453.87488,32.196,1228.73218,-563.62506,174.81401,1182.73267
333,2.767,-458.68884,33.76131,1228.04285,-569.94519,174.82556,1182.79993
334,2.775,-465.43546,30.36318,1228.54688,-574.97534,174.70479,1183.84058
335,2.783,-469.42529,24.61925,1229.37732,-580.49457,174.82495,1183.33459
336,2.792,-474.02829,27.46741,1230.12219,-584.39728,174.06856,1183.88281
337,2.8,-481.05634,24.30838,1230.47339,-589.95148,172.13625,1184.2063
338,2.808,-485.93661,27.92432,1231.13354,-594.51434,172.37903,1184.26526
339,2.817,-493.11227,25.40736,1231.82532,-599.45471,172.25203,1184.31531
340,2.825,-497.76239,26.73899,1231.90906,-605.20209,172.194,1183.82751
341,2.833,-504.99237,24.39959,1232.29163,-610.50092,171.12347,1183.51465
342,2.842,-509.58975,27.16875,1232.97937,-613.67908,170.36594,1183.66479
343,2.85,-516.86841,23.55711,1232.04626,-618.81732,169.76314,1183.90796
344,2.858,-521.53107,26.51617,1231.79248,-624.32239,169.92607,1184.35132
345,2.867,-528.84985,23.21938,1230.84778,-630.08301,169.54721,1183.39246
346,2.875,-532.73773,24.67739,1231.19983,-632.91486,169.40698,1183.12903
347,2.883,-538.00031,20.38398,1231.95142,-638.02454,168.7935,1183.19165
348,2.892,-543.88458,24.85048,1232.27734,-643.53864,168.22548,1183.34094
349,2.9,-550.30743,21.78513,1232.70947,-649.31934,168.77397,1182.61072
350,2.908,-556.6228,17.02572,1230.12,-652.914,168.32343,1182.02771
351,2.917,-561.68909,18.67631,1231.2616,-658.98889,167.90608,1181.57458
352,2.925,-567.11566,22.2616,1230.27258,-663.86365,168.14079,1180.46326
353,2.933,-574.42957,19.07183,1230.65857,-669.46442,168.42252,1180.64319
354,2.942,-579.03967,21.89966,1230.76477,-675.08667,168.69177,1180.26306
