Frame#,Time,R.Thigh.Front.x,R.Thigh.Front.y,R.Thigh.Front.z
199,1.65,393.03198,122.65315,1034.42419
200,1.658,387.86038,121.42622,1034.37561
201,1.667,379.98062,121.99935,1033.72852
202,1.675,378.48923,121.25525,1034.93433
203,1.683,373.26959,119.5001,1035.00452
204,1.692,368.32614,119.44022,1035.34888
205,1.7,362.82712,118.61436,1035.44666
206,1.708,358.74924,117.629,1035.57886
207,1.717,355.11487,117.46362,1036.27808
208,1.725,349.32217,114.9687,1035.00488
209,1.733,345.71524,114.41779,1034.53833
210,1.742,340.84348,114.47218,1035.02869
211,1.75,334.21164,113.10825,1035.57947
212,1.758,330.82791,113.35604,1035.2666
213,1.767,325.33032,112.75053,1035.23755
214,1.775,321.35422,113.00256,1034.47046
215,1.783,315.61432,112.4371,1034.29712
216,1.792,310.29663,112.33952,1034.40625
217,1.8,306.05252,112.38255,1034.35352
218,1.808,299.06183,111.6326,1033.87134
219,1.817,293.65039,112.49026,1033.10352
220,1.825,289.95654,111.39381,1033.06897
221,1.833,283.85117,112.21007,1033.03162
222,1.842,277.91,113.90421,1031.28149
223,1.85,272.68146,112.84096,1031.51843
224,1.858,265.69714,114.2559,1030.5564
225,1.867,259.95901,114.42425,1030.55493
226,1.875,253.47734,115.25777,1028.65674
227,1.883,246.33443,115.53475,1028.00061
228,1.892,240.25705,116.41847,1026.01672
229,1.9,234.19814,116.75842,1024.40137
230,1.908,227.67409,118.12659,1023.57642
231,1.917,220.89243,119.50844,1022.45319
232,1.925,213.36426,121.55389,1020.75793
233,1.933,207.79533,121.06655,1018.98621
234,1.942,198.56128,122.23786,1017.17767
235,1.95,192.42001,123.83788,1016.64642
236,1.958,184.67027,124.77179,1014.70605
237,1.967,177.20839,126.52566,1013.59174
238,1.975,168.81842,127.46563,1012.32098
239,1.983,161.45905,128.4599,1011.89685
240,1.992,153.49823,129.87035,1009.49194
241,2,145.62364,130.83255,1009.8374
242,2.008,136.85312,132.21072,1009.56989
243,2.017,128.48964,133.19595,1009.29187
244,2.025,119.05228,135.41649,1009.89856
245,2.033,110.67555,136.49208,1010.08478
246,2.042,102.47848,137.46893,1011.14594
247,2.05,92.63143,138.66808,1011.43701
248,2.058,83.6945,139.86749,1012.04004
249,2.067,75.05731,140.63326,1013.35217
250,2.075,67.73307,142.88095,1014.01428
251,2.083,59.10087,144.26253,1014.69537
252,2.092,49.92918,144.57713,1015.03448
253,2.1,41.39991,148.2639,1015.27136
254,2.108,32.55156,149.19174,1016.06122
255,2.117,24.07935,149.64073,1015.72241
256,2.125,15.89087,151.34029,1015.77869
257,2.133,6.93335,153.14983,1016.16833
258,2.142,-1.12676,154.41966,1016.71539
259,2.15,-8.62599,155.69829,1016.51135
260,2.158,-19.79748,156.0831,1016.08087
261,2.167,-28.86456,159.2695,1017.05756
262,2.175,-38.84983,160.13129,1015.78821
263,2.183,-44.6502,159.59911,1015.95038
264,2.192,-54.60021,162.3027,1015.98602
265,2.2,-63.13994,162.85089,1016.08002
266,2.208,-73.24769,164.61827,1015.67242
267,2.217,-81.85867,165.43036,1014.88922
268,2.225,-90.15651,165.95093,1015.20062
269,2.233,-98.58328,168.96077,1015.16364
270,2.242,-107.65264,167.23164,1014.53412
271,2.25,-115.41486,170.20674,1014.17297
272,2.258,-123.75501,170.55315,1014.59161
273,2.267,-132.47876,170.75751,1015.00208
274,2.275,-139.92204,170.94888,1015.51892
275,2.283,-148.48994,172.32205,1013.98779
276,2.292,-154.17628,171.33824,1014.96924
277,2.3,-166.27937,172.67902,1014.18414
278,2.308,-170.38249,172.59297,1014.69318
279,2.317,-179.38881,172.33351,1014.22473
280,2.325,-189.8199,173.42421,1015.03845
281,2.333,-196.20866,172.7487,1015.15155
282,2.342,-205.09555,174.769,1014.29572
283,2.35,-210.88539,173.28561,1013.0957
284,2.358,-216.43549,172.83389,1011.71393
285,2.367,-226.10033,173.41418,1011.48822
286,2.375,-232.78696,173.21254,1012.19434
287,2.383,-238.03915,172.4502,1012.00385
288,2.392,-247.23386,174.44453,1008.71106
289,2.4,-253.98471,172.85051,1009.44232
290,2.408,-259.40866,172.18787,1008.65381
291,2.417,-268.07635,173.4957,1008.13318
292,2.425,-274.70871,173.1375,1008.521
293,2.433,-281.28537,171.93802,1007.53113
294,2.442,-286.49457,170.96214,1006.03485
295,2.45,-295.8475,170.2417,1004.46552
296,2.458,-300.48285,171.81978,1004.42059
297,2.467,-307.5256,169.6805,1004.9079
298,2.475,-313.27197,169.07164,1002.24097
299,2.483,-319.12799,168.0451,1001.37354
300,2.492,-325.7756,165.3468,1001.69415
301,2.5,-332.49329,164.0535,1001.94177
302,2.508,-338.73318,164.72879,1001.41339
303,2.517,-345.65756,162.25774,999.659
304,2.525,-352.93613,160.86293,999.19971
305,2.533,-358.6239,161.48784,999.61243
306,2.542,-365.26743,158.36081,998.43024
307,2.55,-371.16168,156.11833,998.72235
308,2.558,-376.36108,156.39742,998.3374
309,2.567,-383.3418,154.75436,998.25452
310,2.575,-389.13181,153.98033,997.96118
311,2.583,-394.82062,151.97153,998.4278
312,2.592,-401.72366,149.79919,1001.14923
313,2.6,-408.71259,148.47626,1003.19672
314,2.608,-413.22574,147.44347,1003.34015
315,2.617,-415.72873,144.76886,1006.12164
316,2.625,-421.94492,142.2742,1008.34979
317,2.633,-427.83606,140.80345,1010.37714
318,2.642,-433.64951,138.50255,1013.18518
319,2.65,-439.77408,136.9836,1014.15399
320,2.658,-448.51752,136.30547,1018.37012
321,2.667,-450.60385,135.62845,1019.37085
322,2.675,-453.55972,132.50122,1019.63605
323,2.683,-459.00412,131.99393,1020.06439
324,2.692,-464.4826,132.85701,1021.31
325,2.7,-469.81366,131.27116,1022.284
326,2.708,-473.69098,130.17044,1022.29065
327,2.717,-476.71298,130.79543,1021.36816
328,2.725,-481.86142,132.1915,1021.31171
329,2.733,-487.62128,130.43497,1021.32855
330,2.742,-489.9024,129.9966,1021.58441
331,2.75,-494.1767,129.40651,1024.7533
332,2.758,-499.83972,128.87607,1024.54211
333,2.767,-504.08917,128.85445,1025.41687
334,2.775,-507.49777,126.13081,1025.48511
335,2.783,-512.76959,125.85151,1025.07617
336,2.792,-518.09198,124.94867,1025.44946
337,2.8,-521.36786,124.80444,1026.53906
338,2.808,-527.19751,123.02515,1027.6416
339,2.817,-531.89862,123.05993,1028.03296
340,2.825,-538.61591,122.26633,1028.28259
341,2.833,-540.48425,121.01621,1028.38843
342,2.842,-546.03497,119.54095,1028.67065
343,2.85,-550.1864,119.97874,1028.8252
344,2.858,-556.81531,118.22561,1029.61682
345,2.867,-558.90149,118.15575,1029.70532
346,2.875,-564.29803,117.16701,1029.54553
347,2.883,-569.02173,117.65623,1028.80408
348,2.892,-575.42896,116.77194,1027.52539
349,2.9,-582.01349,116.90788,1027.1936
350,2.908,-583.33502,116.6957,1027.10303
351,2.917,-591.6756,115.46578,1027.61804
352,2.925,-596.21667,115.91319,1028.62683
353,2.933,-601.97235,114.503,1028.21716
354,2.942,-604.74182,114.25207,1028.10278
355,2.95,-610.0589,112.33629,1027.578
356,2.958,-617.30505,114.97362,1027.82178
357,2.967,-620.42358,114.25606,1026.58154
358,2.975,-627.59601,113.65079,1025.87854
359,2.983,-632.60071,114.38232,1025.97498
360,2.992,-638.90112,112.24809,1026.18652
361,3,-644.45007,114.30087,1026.29321
362,3.008,-650.73309,115.49062,1025.17603
363,3.017,-655.34283,114.3685,1024.9928
364,3.025,-659.95752,114.8511,1024.00574
365,3.033,-669.74408,116.38914,1022.37982
366,3.042,-674.23181,116.22339,1021.62445
367,3.05,-678.94531,116.5212,1021.23456
368,3.058,-686.18079,118.19582,1020.25769
369,3.067,-690.84442,118.89071,1019.39435
370,3.075,-697.28241,120.22382,1017.9035
371,3.083,-704.61346,121.07327,1017.35742
372,3.092,-708.55768,121.69198,1016.07751
373,3.1,-716.31824,122.34495,1013.85767
374,3.108,-725.06818,122.98586,1013.26971
375,3.117,-730.78082,125.81908,1011.69464
376,3.125,-739.8916,127.68477,1010.1322
377,3.133,-745.3847,128.95667,1009.15692
378,3.142,-750.5199,130.54507,1007.05823
379,3.15,-756.9325,130.60732,1006.58069
380,3.158,-765.63422,133.63013,1005.80304
381,3.167,-775.50439,135.40221,1003.07599
382,3.175,-780.34991,134.42621,1001.8739
383,3.183,-788.24066,137.91635,1002.21472
384,3.192,-797.40082,137.03612,1003.60339
385,3.2,-803.72876,139.9054,1003.54492
386,3.208,-814.80365,141.14043,1004.0799
387,3.217,-820.94055,142.73145,1004.75177
388,3.225,-832.08557,143.67479,1006.38739
389,3.233,-838.1582,146.81108,1006.86249
390,3.242,-844.00238,147.47581,1007.57593
391,3.25,-857.27472,150.04347,1009.04602
392,3.258,-861.40192,150.54189,1008.35327
393,3.267,-870.39581,152.60609,1009.80554
394,3.275,-879.44055,154.39693,1010.41473
395,3.283,-884.8363,157.75197,1009.97498
396,3.292,-894.01721,156.88474,1010.89099
397,3.3,-903.66602,160.76021,1011.57294
398,3.308,-910.48175,161.21658,1011.52838
399,3.317,-918.35486,162.70511,1012.00543
400,3.325,-927.88721,165.49344,1011.80096
401,3.333,-935.46899,167.84917,1013.35815
402,3.342,-943.32715,169.16013,1012.19696
403,3.35,-951.75146,171.68062,1012.31744
404,3.358,-959.28534,171.81744,1012.46576
405,3.367,-968.47296,176.10861,1012.03369
406,3.375,-977.24725,176.35959,1011.68036
407,3.383,-984.06616,178.5374,1012.33887
408,3.392,-990.9884,180.15695,1011.65869
409,3.4,-1001.23975,182.43748,1011.91968
410,3.408,-1007.94098,183.43622,1012.19318
411,3.417,-1016.19501,185.40337,1011.42236
412,3.425,-1025.38818,186.20856,1011.95782
413,3.433,-1032.22693,186.0737,1011.54004
414,3.442,-1039.64148,190.73071,1013.23602
415,3.45,-1047.27734,189.57867,1011.67871
416,3.458,-1055.86829,189.84441,1012.79065
417,3.467,-1062.44019,191.66492,1012.79651
418,3.475,-1069.19788,192.78729,1012.02417
419,3.483,-1076.01514,192.19528,1011.04266
420,3.492,-1083.52356,191.9201,1010.40613
421,3.5,-1090.87207,195.08357,1011.20154
422,3.508,-1096.37952,194.41075,1010.25677
423,3.517,-1103.40771,196.73053,1011.03333
424,3.525,-1110.97559,195.40718,1010.55219
425,3.533,-1117.1156,196.30733,1009.7868
426,3.542,-1125.72888,196.03242,1009.42426
427,3.55,-1131.01379,197.69949,1007.98285
428,3.558,-1137.95557,197.49861,1007.00531
429,3.567,-1139.8717,197.8192,1008.20929
430,3.575,-1147.19995,197.8688,1007.56415
431,3.583,-1153.19861,199.00128,1006.74701
432,3.592,-1160.45837,198.34277,1006.88373
433,3.6,-1165.43811,195.99124,1006.72772
434,3.608,-1171.43286,195.92386,1006.53088
435,3.617,-1178.61316,195.46083,1006.42377
436,3.625,-1180.91553,192.94469,1003.94659
437,3.633,-1186.6239,194.36385,1004.37476
438,3.642,-1194.28088,195.4841,1002.93628
439,3.65,-1197.64404,192.16008,1003.62909
440,3.658,-1203.7926,191.27614,1003.49689
441,3.667,-1207.95483,188.05118,999.84497
442,3.675,-1211.43005,189.58116,1000.70966
443,3.683,-1215.69983,188.26241,999.29816
444,3.692,-1223.24194,187.25922,1000.47247
445,3.7,-1226.25513,186.94223,1000.39398
446,3.708,-1231.17847,187.04935,999.06244
447,3.717,-1235.90674,185.33559,998.94592
448,3.725,-1241.2157,184.16241,998.32642
449,3.733,-1245.90393,182.61661,995.02753
450,3.742,-1249.35132,182.11711,998.59729
451,3.75,-1249.89465,177.33047,996.2522
452,3.758,-1255.88843,177.34389,997.43042
453,3.767,-1255.92065,174.73328,996.6087
454,3.775,-1270.69995,177.42461,998.24548
455,3.783,-1269.94543,177.6844,1000.09113
456,3.792,-1273.53271,172.35156,1000.06506
457,3.8,-1280.48535,172.20612,1001.16309
458,3.808,-1281.2522,169.03932,1004.55737
459,3.817,-1285.53296,166.79762,1005.01666
460,3.825,-1293.12842,166.4238,1007.05176
461,3.833,-1295.36487,164.07072,1009.7865
462,3.842,-1295.36487,164.07072,1009.7865
463,3.85,-1306.05542,161.54387,1012.94897
