Frame#,Time,L.Clavicle.x,L.Clavicle.y,L.Clavicle.z,R.Scapula.x,R.Scapula.y,R.Scapula.z
77,0.633,1147.45959,-32.96426,1537.26697,963.79266,-43.48687,1376.16833
78,0.642,1142.03162,-32.79483,1537.32874,958.22681,-40.68355,1376.02686
79,0.65,1135.67566,-32.93322,1536.51563,950.0061,-42.92687,1373.27124
80,0.658,1129.02747,-31.496,1535.31714,944.46576,-39.84757,1375.18115
81,0.667,1123.38879,-31.82693,1534.44543,936.83069,-44.58775,1372.21155
82,0.675,1117.56897,-32.18369,1533.75732,931.22784,-41.25979,1371.54517
83,0.683,1111.24548,-32.2742,1533.21875,924.43317,-41.82901,1371.58801
84,0.692,1102.90881,-30.6381,1531.31213,919.03265,-40.0517,1370.28638
85,0.7,1098.02771,-29.96704,1530.97058,913.29108,-38.24178,1368.87048
86,0.708,1090.25659,-28.75361,1529.33826,904.51447,-39.77703,1366.63086
87,0.717,1084.9967,-28.8211,1528.87451,899.59882,-37.77156,1366.8573
88,0.725,1077.54675,-27.67266,1526.62,891.66559,-39.31785,1365.43127
89,0.733,1071.17957,-27.72846,1525.9585,886.09399,-36.71444,1364.52429
90,0.742,1064.95911,-26.3658,1525.27051,880.0603,-36.37637,1363.08691
91,0.75,1058.91296,-25.20045,1524.95361,873.93903,-35.32821,1363.14746
92,0.758,1052.25806,-23.57575,1524.16748,868.54327,-32.69514,1362.74194
93,0.767,1043.75708,-23.61575,1523.47839,859.73651,-35.17277,1359.47546
94,0.775,1037.60486,-22.62082,1522.6416,853.83179,-31.81147,1360.04504
95,0.783,1031.85889,-20.57091,1522.0282,848.49249,-30.52579,1358.30847
96,0.792,1025.80786,-20.16126,1521.10144,841.21936,-30.7002,1359.73425
97,0.8,1019.27496,-18.42232,1521.83105,836.16284,-29.37907,1359.65186
98,0.808,1012.73682,-18.07375,1521.37415,828.75507,-28.11071,1360.06042
99,0.817,1005.20569,-16.16689,1522.20544,820.13928,-26.80838,1361.09668
100,0.825,998.8938,-14.97615,1523.35583,814.1571,-25.62296,1360.40698
101,0.833,992.36768,-12.95874,1523.56018,805.05194,-24.12967,1361.15149
102,0.842,984.98145,-11.42586,1523.479,799.26691,-22.92533,1362.72925
103,0.85,978.70575,-11.3939,1525.52625,792.50708,-23.57759,1364.02197
104,0.858,971.98187,-9.82981,1525.7179,785.55164,-20.56134,1365.32239
105,0.867,966.13861,-8.95922,1527.50635,777.3335,-22.22702,1364.78162
106,0.875,957.40302,-8.41393,1527.76196,772.10718,-19.22574,1366.95105
107,0.883,950.94794,-6.69521,1529.65857,764.51868,-17.83757,1368.23987
108,0.892,943.63763,-4.9874,1530.64673,756.64056,-17.7792,1368.5365
109,0.9,937.77966,-5.88864,1530.59009,750.8418,-16.56388,1369.94141
110,0.908,930.22327,-4.53507,1530.7926,743.37354,-15.83087,1371.50024
111,0.917,923.29608,-2.9385,1533.07227,737.60059,-14.18673,1372.25159
112,0.925,917.62103,-3.16167,1534.62476,729.22491,-14.90321,1373.7887
113,0.933,911.09241,-2.88436,1534.17126,723.88544,-12.23074,1373.29797
114,0.942,903.77374,-1.02227,1534.47766,717.28485,-10.69971,1375.59558
115,0.95,896.87958,0.1244,1534.54187,708.55103,-10.3548,1375.44141
116,0.958,890.3067,0.22005,1534.70081,701.56708,-11.4858,1375.87939
117,0.967,884.15814,1.51749,1533.99902,694.13428,-9.21681,1377.38745
118,0.975,875.09863,2.52311,1533.9043,686.16821,-10.23662,1377.10095
119,0.983,869.71716,1.37666,1534.07788,681.43372,-8.32186,1377.98401
120,0.992,863.55334,2.64409,1534.07703,671.51288,-9.77193,1378.07336
121,1,856.66028,3.29982,1534.14465,665.81152,-9.70615,1377.74817
122,1.008,849.48859,2.81676,1533.97009,659.57318,-7.71072,1378.03394
123,1.017,842.70679,3.61576,1534.82593,653.43463,-8.19066,1378.8573
124,1.025,836.25189,6.35938,1535.59558,645.29266,-7.46907,1378.33997
125,1.033,829.76636,5.09204,1534.82214,639.25226,-6.61462,1379.24451
126,1.042,821.48346,5.2731,1534.46484,633.58453,-6.32644,1379.41467
127,1.05,815.83508,5.85783,1536.08716,628.00031,-6.5014,1379.77356
128,1.058,809.11334,5.70612,1535.75684,619.46942,-6.21009,1380.14368
129,1.067,802.0885,6.46311,1535.41809,614.53125,-4.93567,1379.95398
130,1.075,795.05151,7.49489,1535.89124,608.06189,-5.57952,1379.35229
131,1.083,790.50909,7.38297,1537.44983,602.2121,-5.04234,1378.65002
132,1.092,783.51416,8.30321,1538.44922,596.04022,-5.26661,1379.60608
133,1.1,777.59137,7.39161,1538.28442,589.09357,-5.4085,1380.23865
134,1.108,771.95905,8.29166,1538.16101,582.87292,-5.8431,1379.66382
135,1.117,765.24609,8.19414,1538.07446,577.15533,-5.31814,1379.21326
136,1.125,758.74603,8.95974,1537.55908,571.38049,-5.60769,1379.83972
137,1.133,752.24298,7.8705,1537.71082,564.88245,-4.98207,1379.05823
138,1.142,746.5744,9.41392,1537.80139,557.18066,-6.29914,1379.87146
139,1.15,741.06372,7.83854,1536.25757,550.92511,-6.51908,1379.70483
140,1.158,734.97552,7.58285,1535.90503,545.43463,-7.08098,1379.02612
141,1.167,729.09943,8.05357,1534.6698,538.43243,-6.77463,1379.42615
142,1.175,723.94257,7.85955,1534.40649,531.34546,-8.2901,1379.72766
143,1.183,716.3205,8.52527,1533.84656,525.58972,-6.45293,1379.77844
144,1.192,711.05865,6.68632,1532.68079,519.33862,-8.27859,1379.20544
145,1.2,705.15179,6.75134,1533.55176,512.7243,-8.30394,1379.03955
146,1.208,698.99707,6.61354,1532.47522,507.37225,-7.5454,1379.15588
147,1.217,693.23511,6.05811,1531.6842,499.87589,-7.96146,1379.3219
148,1.225,687.12573,7.18302,1531.80688,493.94275,-8.96126,1379.02527
149,1.233,681.36761,5.49934,1530.98035,488.60437,-8.13286,1379.28564
150,1.242,676.07977,4.23597,1530.37048,481.16901,-9.40013,1380.18481
151,1.25,668.53912,4.28667,1530.8363,473.93024,-10.84637,1378.00537
152,1.258,662.89429,3.94246,1528.24475,468.71906,-10.67505,1377.61218
153,1.267,658.29303,2.9719,1528.11694,463.22949,-10.22224,1377.50513
154,1.275,651.56293,2.42856,1527.50684,457.17593,-13.86509,1377.13904
155,1.283,645.32599,1.12019,1527.30127,452.5163,-13.18105,1376.63782
156,1.292,639.80115,-0.81397,1526.76782,444.70425,-15.04544,1377.3291
157,1.3,635.06165,-2.29625,1526.60974,437.91446,-15.45567,1376.61011
158,1.308,627.97253,-3.04657,1525.39978,432.89935,-15.35044,1376.41479
159,1.317,621.56531,-2.59243,1523.55188,426.23004,-16.98329,1375.81396
160,1.325,615.64484,-4.71072,1523.90015,421.14752,-15.74017,1376.22021
161,1.333,610.26263,-6.24537,1523.73511,416.11212,-15.86876,1373.44019
162,1.342,604.2829,-8.4844,1522.66077,409.04678,-17.88565,1374.17932
163,1.35,598.28241,-9.25408,1522.71362,402.16684,-18.51405,1373.18811
164,1.358,593.0874,-10.25251,1522.4668,396.98413,-19.96128,1373.27869
165,1.367,587.36798,-12.01424,1521.96985,391.35077,-22.16269,1373.26489
166,1.375,580.91083,-13.00011,1522.20923,385.33133,-24.14436,1373.01343
167,1.383,575.15112,-15.1016,1522.047,379.11005,-24.35498,1374.974
168,1.392,568.48132,-15.93432,1523.09875,372.67612,-26.0143,1374.17151
169,1.4,562.91589,-17.40955,1523.6792,365.04214,-26.63106,1376.50378
170,1.408,556.75732,-19.6011,1524.53564,359.06027,-27.02134,1377.66821
171,1.417,549.16815,-21.58847,1525.09045,352.31424,-30.43205,1379.79199
172,1.425,543.31219,-23.46984,1526.12427,344.52109,-31.88169,1380.23645
173,1.433,537.08899,-24.85686,1526.55127,337.64999,-33.53453,1382.0354
174,1.442,530.82733,-25.75316,1527.11267,332.48361,-33.72651,1381.95703
175,1.45,524.0459,-27.68837,1528.68188,326.06003,-35.30413,1383.37976
176,1.458,517.40503,-29.11572,1530.5896,320.06802,-36.39571,1384.97766
177,1.467,511.38608,-31.00622,1531.64331,313.72653,-36.40409,1386.80884
178,1.475,504.70703,-30.74428,1532.4707,307.6214,-38.80927,1387.36963
179,1.483,499.66556,-33.74305,1533.62573,301.96579,-40.10619,1388.95911
180,1.492,493.41898,-33.9143,1535.07751,295.45377,-41.76442,1388.69971
181,1.5,487.43805,-35.14703,1535.4137,289.28177,-42.09033,1388.80188
182,1.508,479.46066,-35.54089,1535.71082,283.09595,-44.22161,1389.76929
183,1.517,473.91046,-37.65049,1536.51025,275.56522,-44.14051,1390.32275
184,1.525,467.62976,-38.99714,1536.15723,268.81775,-45.56252,1390.6615
185,1.533,460.84937,-38.7032,1537.18079,263.16586,-46.54631,1391.03357
186,1.542,453.75363,-39.64268,1536.05676,255.62956,-46.7024,1391.70056
187,1.55,448.47705,-41.07477,1535.96057,248.48721,-47.5827,1391.724
188,1.558,441.39532,-41.48721,1536.89014,241.27589,-47.62591,1392.27185
189,1.567,434.24805,-42.22755,1535.55188,235.30418,-49.85369,1392.5083
190,1.575,428.22833,-44.17915,1536.11328,227.5273,-50.167,1392.89685
191,1.583,422.82883,-45.53895,1535.97632,221.25684,-51.15694,1392.91956
192,1.592,416.01822,-45.07925,1536.81775,215.79655,-51.2113,1392.83679
193,1.6,409.51291,-46.40842,1535.9834,209.36154,-51.10659,1392.81006
194,1.608,402.12073,-45.33473,1535.94104,201.57974,-52.01974,1392.45642
195,1.617,395.48999,-46.39483,1536.72156,195.8409,-52.25523,1392.64832
196,1.625,389.90179,-48.04095,1537.15527,188.46817,-51.98422,1392.11584
197,1.633,383.26779,-48.8611,1536.65747,182.96313,-51.90578,1393.18225
198,1.642,375.71228,-48.02532,1537.13647,176.4817,-52.46655,1392.96545
199,1.65,369.29147,-49.95295,1537.37134,170.09055,-53.17576,1392.47253
200,1.658,363.28564,-49.11673,1537.84229,164.53159,-52.98791,1392.1803
201,1.667,356.73593,-50.22408,1537.73474,157.85948,-53.10387,1392.21338
202,1.675,349.82291,-50.60339,1538.04834,151.84885,-53.70443,1391.7854
203,1.683,343.11322,-50.14985,1537.96057,145.49007,-53.62192,1391.75659
204,1.692,336.52731,-50.35266,1537.77026,138.60512,-53.49002,1391.45593
205,1.7,330.73361,-51.37754,1537.45813,131.38902,-54.21946,1391.01025
206,1.708,325.00299,-50.32015,1537.19824,125.42532,-53.11541,1390.18408
207,1.717,317.67068,-52.37576,1536.67297,118.91891,-53.76951,1390.07727
208,1.725,309.87357,-50.60904,1535.52087,112.54807,-53.69968,1390.85461
209,1.733,304.37668,-52.02541,1535.9989,106.1375,-53.55614,1390.05957
210,1.742,298.29099,-51.46903,1535.80579,99.25266,-53.47618,1390.23877
211,1.75,291.33826,-51.46719,1534.74744,92.85734,-54.96925,1388.44641
212,1.758,284.08264,-52.39252,1534.88696,87.35017,-54.12587,1387.60535
213,1.767,277.62122,-51.04921,1534.90308,80.35361,-53.70309,1388.37036
214,1.775,271.45651,-52.22392,1534.82336,73.71445,-53.8445,1387.31274
215,1.783,263.6069,-49.94516,1533.68921,65.69536,-54.39393,1386.88037
216,1.792,257.79642,-51.85535,1533.25317,59.75674,-52.94321,1386.00732
217,1.8,250.63248,-49.24844,1531.62048,52.81757,-52.86439,1385.36572
218,1.808,244.5517,-50.16293,1531.43921,46.92453,-51.31229,1384.89526
219,1.817,236.60667,-48.80668,1530.1803,40.86197,-53.63256,1384.39819
220,1.825,230.60971,-48.09083,1530.24939,32.60878,-51.32687,1382.65527
221,1.833,224.09096,-49.18546,1529.40942,26.35333,-51.3861,1381.91895
222,1.842,218.59758,-46.83046,1528.48657,20.86387,-50.55027,1381.27649
223,1.85,210.29308,-47.53381,1526.98145,13.33177,-49.5434,1380.3241
224,1.858,203.92012,-47.14599,1527.04175,6.60888,-49.32068,1378.48975
225,1.867,198.42415,-46.69375,1525.6521,1.00882,-48.87941,1377.43994
226,1.875,190.7032,-45.30406,1524.66882,-5.97106,-47.22668,1376.48486
227,1.883,183.54335,-41.92822,1523.7937,-12.14535,-46.76172,1375.60083
228,1.892,177.97737,-42.87228,1523.06238,-18.24819,-45.57171,1374.02466
229,1.9,171.29527,-41.58293,1522.12671,-24.85192,-45.31227,1371.97876
230,1.908,164.23219,-42.14151,1520.75696,-30.66316,-42.48013,1371.8186
231,1.917,156.96675,-40.12038,1520.13977,-36.86142,-42.86993,1369.59766
232,1.925,151.73309,-39.56758,1519.64746,-42.42738,-41.6237,1368.45093
233,1.933,145.06728,-37.49954,1518.14124,-50.57877,-39.535,1366.46802
234,1.942,137.6765,-35.00972,1516.86682,-56.62883,-38.55357,1366.38513
235,1.95,131.44038,-35.18951,1515.01709,-62.90962,-37.89821,1364.1521
236,1.958,125.01856,-33.71564,1514.51831,-67.98397,-36.34903,1363.50293
237,1.967,118.78349,-32.58203,1514.54065,-76.74619,-35.35173,1362.16772
238,1.975,112.36687,-31.39611,1514.35815,-82.96894,-35.2227,1361.62366
239,1.983,103.94901,-29.91567,1513.89368,-89.14401,-32.43264,1362.71912
240,1.992,98.44418,-28.65216,1513.828,-96.80032,-28.93763,1362.97766
241,2,90.76488,-27.79403,1513.64832,-104.30495,-28.26944,1362.96582
242,2.008,83.59991,-25.32578,1514.07446,-111.89511,-28.55164,1363.31165
243,2.017,76.44646,-24.01792,1514.11621,-119.37399,-27.22165,1365.71472
244,2.025,70.56401,-23.29381,1514.51172,-125.67799,-23.41745,1366.81323
245,2.033,62.5807,-21.24725,1514.80847,-133.59163,-24.2531,1367.32739
246,2.042,56.05204,-20.16736,1515.78906,-141.73575,-23.16676,1368.82947
247,2.05,48.86443,-20.70731,1517.50122,-147.70491,-20.89309,1369.67493
248,2.058,41.7711,-17.87516,1518.6709,-155.84758,-20.49574,1370.20422
249,2.067,35.7387,-18.97342,1519.74695,-162.37619,-19.86581,1370.2135
250,2.075,27.75707,-17.85931,1520.86169,-169.04074,-17.90526,1371.77576
251,2.083,20.82425,-15.27053,1520.77759,-175.7813,-17.60398,1372.67053
252,2.092,14.32568,-13.99243,1520.92041,-182.39439,-16.74374,1372.65112
253,2.1,7.99326,-13.68986,1521.89465,-189.94873,-15.48183,1374.73279
254,2.108,-0.8333,-12.25869,1522.89014,-195.51192,-15.26805,1374.68286
255,2.117,-6.5818,-12.84097,1523.76648,-203.73369,-13.51229,1374.70313
256,2.125,-13.42787,-11.64501,1524.2074,-209.37717,-13.00951,1375.74963
257,2.133,-20.68727,-12.08585,1523.43604,-217.98074,-11.5217,1376.67126
258,2.142,-27.8363,-8.69907,1523.98352,-225.56023,-11.59101,1376.67285
259,2.15,-34.51368,-9.42993,1525.28455,-233.24454,-12.01846,1377.04651
260,2.158,-41.83858,-7.68459,1523.81116,-238.75357,-11.19967,1377.03357
261,2.167,-49.42244,-7.22812,1523.64026,-246.63943,-10.78489,1376.54504
262,2.175,-55.55455,-7.41083,1523.27856,-253.82912,-9.29006,1377.14697
263,2.183,-63.64883,-5.77116,1523.81714,-260.99619,-8.34977,1378.255
264,2.192,-70.92159,-6.36554,1523.98462,-267.36758,-9.4652,1378.25391
265,2.2,-77.17725,-5.62641,1524.7312,-275.18219,-8.07714,1377.3783
266,2.208,-86.23952,-4.08724,1524.99023,-281.7179,-8.59572,1377.20605
267,2.217,-92.0499,-4.00275,1524.87122,-289.27069,-9.10346,1377.0675
268,2.225,-98.18434,-3.95701,1525.5094,-295.72083,-8.11227,1377.15723
269,2.233,-107.10509,-3.75939,1527.3855,-301.86566,-9.10011,1376.83521
270,2.242,-113.58853,-1.237,1526.96521,-308.83417,-8.93714,1377.39502
271,2.25,-119.80984,-2.37653,1527.3197,-314.50967,-8.32598,1376.51184
272,2.258,-126.56136,-0.64328,1529.24805,-321.19641,-7.8305,1376.68042
273,2.267,-135.25957,0.5637,1528.48853,-328.09106,-7.58942,1376.43323
274,2.275,-141.79633,-0.73813,1528.30676,-334.40646,-8.60349,1376.27649
275,2.283,-148.04823,0.30943,1528.88733,-340.27487,-9.78422,1375.75464
276,2.292,-155.3969,-0.44276,1529.83728,-347.13794,-6.08138,1374.42981
277,2.3,-162.77557,0.73563,1529.47388,-353.12491,-8.84711,1374.09619
278,2.308,-169.25592,0.58714,1528.88232,-360.31689,-8.1751,1374.13989
279,2.317,-176.06421,0.87311,1529.81921,-366.82788,-7.66531,1373.84912
280,2.325,-183.73364,0.86198,1530.73462,-372.98517,-8.04566,1373.93567
281,2.333,-190.28757,1.15606,1529.7052,-380.77045,-7.88121,1373.3064
282,2.342,-197.39458,0.71199,1528.63232,-386.27643,-8.6147,1372.31335
283,2.35,-203.09903,0.8935,1528.8811,-394.32944,-7.92224,1372.96594
284,2.358,-211.46255,0.15326,1528.96521,-401.15387,-7.42947,1371.94775
285,2.367,-218.76566,1.64192,1528.54675,-407.94849,-7.58173,1371.38708
286,2.375,-224.69746,0.1154,1527.78064,-414.15726,-5.8963,1370.78992
287,2.383,-231.17586,-1.16195,1527.6875,-420.2981,-9.30729,1370.43591
288,2.392,-237.4283,-0.41478,1527.27917,-426.71341,-9.08846,1369.526
289,2.4,-246.49474,-0.56561,1527.35474,-434.50314,-9.0281,1369.21143
290,2.408,-253.26585,0.47431,1526.95288,-441.22131,-10.71775,1368.14917
291,2.417,-258.76028,-1.81591,1526.00024,-448.23828,-10.21418,1367.18713
292,2.425,-265.81216,-2.45869,1524.62024,-455.32785,-10.56487,1367.04211
293,2.433,-272.62277,-2.94695,1524.34888,-462.10382,-10.43174,1365.58069
294,2.442,-278.46591,-2.15792,1523.76807,-467.12357,-11.80367,1365.48059
295,2.45,-287.50037,-3.01943,1522.09741,-474.75928,-11.12192,1364.61597
296,2.458,-292.4671,-2.462,1522.0553,-481.10397,-11.21467,1363.55566
297,2.467,-299.30655,-4.68101,1522.02649,-487.77103,-13.29062,1364.02466
298,2.475,-306.35886,-3.9727,1521.88721,-494.23877,-15.05386,1362.61121
299,2.483,-313.13962,-5.60925,1520.64453,-501.7056,-14.89045,1361.88635
300,2.492,-320.38672,-9.71007,1519.9281,-507.84351,-17.20184,1361.20068
301,2.5,-326.53613,-8.26972,1519.40833,-514.64606,-17.39348,1360.29236
302,2.508,-334.44693,-10.09926,1519.09961,-520.97565,-17.96445,1359.37561
303,2.517,-340.92551,-11.40663,1518.11938,-527.5437,-19.97347,1358.3418
304,2.525,-347.01114,-12.64358,1517.70569,-533.77301,-20.74553,1357.11328
305,2.533,-353.97192,-13.95332,1517.24316,-541.09436,-21.91751,1357.24341
306,2.542,-360.04636,-15.00844,1517.46411,-546.57367,-23.60013,1356.03589
307,2.55,-366.92746,-17.97154,1516.99597,-552.50476,-24.74603,1356.05298
308,2.558,-372.75919,-20.27783,1518.14246,-559.29089,-25.45336,1356.25183
309,2.567,-379.49329,-21.42106,1518.48962,-565.44891,-25.66747,1356.51025
310,2.575,-386.67151,-23.27303,1519.52698,-572.73297,-28.22705,1358.87109
311,2.583,-392.81268,-23.79753,1519.3302,-579.86914,-28.5091,1359.32446
312,2.592,-400.05927,-27.45226,1520.77307,-587.87531,-31.2017,1360.81934
313,2.6,-406.23676,-28.18633,1522.14441,-595.21606,-30.81173,1361.87915
314,2.608,-413.53229,-31.59962,1523.60291,-601.61597,-33.29375,1363.25952
315,2.617,-418.93982,-30.85915,1523.85974,-608.15869,-34.13761,1364.11609
316,2.625,-424.97314,-32.5201,1524.78296,-614.21564,-35.91354,1366.13342
317,2.633,-432.20767,-33.54867,1525.92114,-621.33514,-36.29551,1366.948
318,2.642,-439.06668,-36.02145,1526.16016,-627.87933,-38.7963,1368.18591
319,2.65,-444.04883,-36.71577,1527.36353,-633.45587,-39.17104,1369.89575
320,2.658,-451.00345,-37.99655,1528.41943,-640.62524,-41.12487,1370.11536
321,2.667,-458.04184,-40.05334,1528.49561,-647.2821,-41.11996,1370.81506
322,2.675,-462.93857,-40.4951,1528.43115,-653.83844,-43.90828,1371.26062
323,2.683,-470.14069,-42.29768,1528.63245,-661.31305,-43.37651,1372.50098
324,2.692,-476.58121,-42.08907,1529.40784,-666.85797,-45.41276,1373.69153
325,2.7,-483.30322,-43.93891,1529.19788,-674.33191,-46.15072,1373.15674
326,2.708,-489.76453,-44.8855,1528.69849,-680.75592,-45.95771,1374.41931
327,2.717,-494.94077,-43.72464,1529.96387,-687.91425,-47.56755,1375.13782
328,2.725,-502.20227,-46.45079,1529.76709,-694.27478,-47.50493,1374.49097
329,2.733,-509.25613,-47.76695,1530.51184,-701.51251,-47.02166,1376.0083
330,2.742,-514.92657,-47.26095,1530.06274,-708.66174,-49.06056,1375.88599
331,2.75,-522.27551,-50.40317,1530.64111,-713.94885,-48.79702,1375.75354
332,2.758,-526.96869,-49.8669,1531.63,-721.28882,-48.50801,1376.16443
333,2.767,-533.72339,-50.20168,1530.02039,-726.62384,-50.46034,1376.27942
334,2.775,-540.48492,-52.85759,1530.43457,-732.30188,-50.61514,1375.93701
335,2.783,-547.32275,-52.73766,1531.48535,-739.33984,-49.81465,1376.22498
336,2.792,-554.87659,-52.9234,1531.66223,-744.59076,-51.96717,1374.84204
337,2.8,-560.90271,-52.14124,1531.9657,-751.60242,-51.6531,1375.55542
338,2.808,-567.95367,-53.03669,1532.05652,-757.35986,-51.21301,1374.97498
339,2.817,-573.88019,-53.10562,1532.1167,-762.9967,-51.42648,1375.18005
340,2.825,-580.67065,-53.01503,1531.67615,-768.5481,-52.69138,1374.29065
341,2.833,-586.91187,-53.01765,1532.47046,-774.23669,-52.85559,1374.42151
