Frame#,Time,R.Wrist.x,R.Wrist.y,R.Wrist.z,R.Thumb.M1.x,R.Thumb.M1.y,R.Thumb.M1.z,R.Thumb.M2.x,R.Thumb.M2.y,R.Thumb.M2.z,R.Thumb.M3.x,R.Thumb.M3.y,R.Thumb.M3.z,R.Finger3.M1.x,R.Finger3.M1.y,R.Finger3.M1.z,R.Finger3.M2.x,R.Finger3.M2.y,R.Finger3.M2.z,R.Finger3.M3.x,R.Finger3.M3.y,R.Finger3.M3.z
1,0,198.00784,-41.21766,606.97296,187.17036,4.39016,641.81256,207.84207,43.27212,650.1554,239.72147,92.67461,636.64191,268.41772,-18.54856,601.12061,290.66214,39.39441,579.02094,283.40549,82.05196,563.10193
2,0.008,199.33681,-42.84781,606.61536,187.71872,3.68916,640.78601,209.11563,41.00167,650.43475,242.41129,89.86436,638.77167,270.16476,-20.0853,600.94177,289.38046,38.68091,579.38989,277.87756,83.11621,564.23126
3,0.017,199.91466,-43.10374,605.87378,188.4782,1.16525,640.1933,209.64899,38.67414,649.73907,244.4292,88.94953,639.61469,270.10553,-21.85859,600.9472,289.39825,38.84187,580.67822,276.18472,83.79191,568.03363
4,0.025,200.03897,-43.84039,605.29791,187.98056,0.41733,639.70105,209.87096,38.61393,648.99347,246.04276,87.45058,638.46417,270.70432,-23.67098,601.72113,289.24664,37.86412,580.79169,274.34766,81.75205,570.47168
5,0.033,198.81833,-43.01591,605.20508,187.31868,1.11346,639.80518,210.32162,39.08625,648.36328,248.50415,85.24194,635.78186,270.71179,-26.21619,602.40179,291.0719,34.74033,583.14307,275.60266,78.10828,570.96014
6,0.042,198.81833,-43.01591,605.20508,187.52377,1.84073,639.87164,211.35193,39.75519,646.30713,252.30161,83.56248,633.68402,269.96683,-28.52715,603.70117,292.12646,32.33323,584.34735,278.35797,76.67313,571.31738
7,0.05,198.19591,-42.29123,605.39941,187.42772,6.77829,636.34222,213.09192,41.77866,645.01062,258.75269,79.87245,628.52063,267.75427,-32.3103,606.14417,294.78894,26.69398,585.30994,283.16974,70.75772,570.97266
8,0.058,196.75958,-40.97955,606.42841,187.65918,7.664,636.33167,217.48422,40.22266,643.32556,262.24979,79.85068,624.39789,267.21643,-34.53054,607.2666,297.59927,23.16197,585.36035,289.59158,65.28111,566.50854
9,0.067,196.3965,-40.20539,606.90741,187.80432,9.79905,635.66663,218.46367,43.75868,640.68488,266.01871,77.34519,620.17584,264.90738,-35.51361,609.3905,300.56155,16.58629,586.27679,297.28711,60.08344,564.14661
10,0.075,194.32788,-39.7986,608.59918,188.16461,14.54366,633.68347,219.97546,45.44069,637.42212,269.67874,76.26051,614.099,263.67267,-36.95251,611.82043,302.71469,12.20397,585.65991,304.00641,50.64002,561.97223
