Frame#,Time,L.Shank.x,L.Shank.y,L.Shank.z,L.Ankle.x,L.Ankle.y,L.Ankle.z,L.Ankle.Medial.x,L.Ankle.Medial.y,L.Ankle.Medial.z
1,0,332.82608,353.61279,273.90607,213.70291,377.40463,88.23676,242.99074,283.39554,97.94538
2,0.008,332.67419,353.24646,273.715,213.91586,377.05704,88.10931,243.20006,283.82663,97.58773
3,0.017,332.66788,353.03854,273.73288,213.81572,376.88791,87.95026,242.88591,283.73828,97.23943
4,0.025,332.56256,352.6008,273.39755,213.70856,376.64932,87.62565,242.77069,283.42987,97.03369
5,0.033,332.64484,352.23639,273.05078,213.53128,375.29996,85.94674,242.51346,283.36877,96.6563
6,0.042,332.66174,351.86658,272.53848,213.62645,374.76163,85.85393,242.45351,282.46912,96.20682
7,0.05,332.70041,351.25159,272.18976,213.75923,374.58353,85.77465,243.41054,282.10724,95.90486
8,0.058,333.59927,350.34506,272.32471,213.90912,373.91568,85.66368,243.4046,281.07913,95.61391
9,0.067,333.50897,349.94888,272.02884,214.5472,373.42816,86.18604,243.18843,280.35599,95.53584
10,0.075,333.57104,349.55014,271.93307,214.19977,372.63174,86.33255,242.02576,278.77805,95.66332
11,0.083,333.57889,348.35043,271.94736,214.30757,372.34482,86.29511,242.056,278.7049,95.2657
12,0.092,334.12042,347.80917,271.81754,214.77835,372.2836,86.8027,242.30902,278.60327,95.12207
13,0.1,334.49969,347.6333,271.58322,214.77835,372.2836,86.8027,242.63568,278.31161,95.06127
14,0.108,334.43314,346.62228,271.3837,215.13115,371.92197,87.08884,242.30283,277.69086,95.12057
15,0.117,334.43314,346.62228,271.3837,215.87363,371.18787,87.0284,242.30826,277.43762,94.8781
16,0.125,335.00058,346.17349,271.22531,215.89307,371.2984,86.96823,242.35283,277.30499,95.17152
17,0.133,335.19885,345.74857,271.29031,216.20384,371.71573,87.16494,242.30826,277.43762,94.8781
18,0.142,335.37735,345.52783,271.18878,216.26683,372.11804,88.10329,242.42815,277.40436,95.01236
19,0.15,335.55756,346.09528,271.34824,216.28625,372.22855,88.04317,242.45667,277.52896,95.13003
20,0.158,335.73514,346.69458,271.38522,216.29309,372.34421,87.98285,242.68114,278.26511,95.28352
21,0.167,335.65427,347.10159,271.63516,216.26215,372.62106,88.03201,242.35448,278.55676,95.34431
