Frame#,Time,R.Heel.x,R.Heel.y,R.Heel.z,R.Toe.x,R.Toe.y,R.Toe.z,R.MedFoot.x,R.MedFoot.y,R.MedFoot.z
1,0,2193.97485,41.60461,44.83891,1969.85413,67.07307,34.42895,2041.74817,25.70462,70.93182
2,0.008,2194.63843,42.21523,45.09675,1969.85413,67.07307,34.42895,2041.68884,25.78821,71.01984
3,0.017,2194.63843,42.21523,45.09675,1969.79919,66.88598,34.81285,2041.88818,25.85611,70.99586
4,0.025,2194.76904,42.32189,45.13041,1969.75549,66.75183,34.74938,2041.59253,25.86477,71.15646
5,0.033,2193.86865,44.00688,44.93007,1970.1095,67.06487,34.79314,2042.32263,26.17025,71.04227
6,0.042,2193.9873,43.91326,44.73371,1970.20447,67.18299,34.51377,2042.72705,26.73381,71.00311
7,0.05,2193.96753,43.96306,44.65836,1970.12341,67.23309,34.41109,2042.79553,26.63451,71.14014
8,0.058,2194.19214,43.93939,44.54935,1970.3429,67.28415,34.41862,2043.80688,26.87197,70.95409
9,0.067,2194.19214,43.93939,44.54935,1970.3429,67.28415,34.41862,2043.74854,26.93318,71.0234
10,0.075,2194.34033,43.96947,44.55025,1970.86963,67.08272,34.18528,2043.85706,27.15151,71.21777
11,0.083,2194.34033,43.96947,44.55025,1970.69763,66.81957,34.52365,2043.75854,27.47006,71.63292
12,0.092,2194.48608,43.83772,44.49124,1970.66284,66.55518,34.15039,2043.88538,26.49691,70.81211
13,0.1,2194.43579,43.8209,44.56594,1970.66638,66.75346,33.96798,2043.55273,27.00283,71.06654
14,0.108,2194.48608,43.83772,44.49124,1970.88867,67.11348,34.19696,2044.66797,27.18208,70.87973
15,0.117,2194.43579,43.8209,44.56594,1970.81885,67.00498,34.17647,2045.14368,27.35085,70.27473
16,0.125,2195.73047,42.38004,45.61674,1970.42993,67.43009,34.34571,2044.83789,27.40645,70.15292
17,0.133,2195.87378,42.22196,45.7245,1970.69739,66.81333,34.30209,2045.08337,27.33181,70.22854
18,0.142,2195.79736,42.06562,45.66492,1970.57861,67.12319,34.08796,2044.6731,27.33879,70.09174
19,0.15,2195.93384,42.07736,45.73916,1970.57861,67.12319,34.08796,2044.82581,27.40398,69.70823
20,0.158,2195.8606,41.9662,45.67918,1970.75647,67.19778,34.07758,2046.35559,25.60315,69.37315
21,0.167,2195.97095,42.01282,45.7707,1970.77295,66.90585,34.24671,2045.12048,27.35964,70.10636
22,0.175,2195.93774,41.83805,45.73504,1970.60779,67.7311,34.28953,2044.94116,27.37025,70.04218
23,0.183,2195.79272,41.94636,46.02105,1970.75647,67.19778,34.07758,2044.79065,27.29139,69.99803
24,0.192,2195.72656,41.92368,46.15981,1970.66125,67.18822,34.08352,2044.65662,27.41373,69.69411
25,0.2,2195.61865,41.82434,46.18806,1970.77295,66.90585,34.24671,2044.2063,27.14608,69.82433
26,0.208,2195.48682,41.76794,46.19506,1970.78625,67.21941,34.14485,2043.71387,26.72698,69.64465
27,0.217,2195.41309,41.72272,46.35441,1970.82593,67.18169,34.068,2043.5282,26.3446,69.32359
28,0.225,2195.50464,41.54045,46.48297,1970.82593,67.18169,34.068,2043.1499,25.93235,69.48597
29,0.233,2195.50464,41.54045,46.48297,1970.72205,67.46201,33.86597,2043.05518,25.9469,69.36993
30,0.242,2195.52979,41.65105,46.6514,1970.82593,67.18169,34.068,2043.65735,25.71202,68.89551
31,0.25,2195.48486,41.67996,46.88465,1970.79553,66.80795,34.16413,2043.11951,25.94388,69.14862
32,0.258,2195.36377,41.63283,46.90447,1970.80444,67.09193,33.89882,2043.22571,25.58623,69.31556
33,0.267,2195.28857,41.65351,47.16108,1970.89392,67.01899,33.8448,2042.9834,26.03975,69.4664
34,0.275,2194.96826,40.75661,48.41988,1971.04749,66.70089,34.02619,2042.36218,25.30725,69.72453
35,0.283,2198.50415,43.86636,49.30556,1970.99463,67.02946,33.8532,2042.67029,25.585,70.08294
36,0.292,2199.36646,42.79153,49.91476,1970.89392,67.01899,33.8448,2042.49438,25.58611,69.76843
37,0.3,2199.09766,42.59497,50.23942,1970.89392,67.01899,33.8448,2042.38293,25.64924,70.19331
38,0.308,2196.99683,42.51266,51.72814,1970.89392,67.01899,33.8448,2042.28345,25.69824,70.16542
39,0.317,2196.76294,43.13993,52.96975,1970.80444,67.09193,33.89882,2042.48145,25.78821,70.48246
40,0.325,2196.58154,41.86774,54.67583,1970.80444,67.09193,33.89882,2041.87866,25.40854,70.51243
41,0.333,2196.27295,41.67009,55.62762,1970.62,67.02018,33.9037,2041.51904,25.67517,71.1547
42,0.342,2196.08228,41.35675,56.51052,1970.62,67.02018,33.9037,2040.1012,26.70602,71.43768
43,0.35,2195.53052,41.10732,59.2122,1970.49524,67.02606,33.92937,2039.29907,26.82784,71.93777
44,0.358,2194.80054,40.93025,61.85531,1970.23267,67.04397,33.8978,2038.85059,26.53254,72.94744
45,0.367,2194.01294,40.38176,63.37472,1969.91699,67.06754,33.60014,2038.0188,25.93088,73.69373
46,0.375,2192.95239,39.55826,66.47475,1969.82068,67.20992,33.68176,2037.62085,25.89202,73.97581
47,0.383,2191.7395,39.58823,69.56648,1969.82068,67.20992,33.68176,2035.83093,26.44962,75.22655
48,0.392,2191.30933,38.36983,73.54471,1969.6084,67.28514,33.69519,2034.6239,27.56437,76.16627
49,0.4,2189.85229,39.11631,76.86891,1969.52686,67.43833,33.58658,2033.44507,27.95472,76.78587
50,0.408,2188.22852,38.57701,80.85639,1968.72546,66.80552,32.70137,2031.96997,28.13938,77.6862
51,0.417,2186.81909,39.72826,85.80357,1968.32556,67.02293,32.67757,2030.44348,28.47388,78.58375
52,0.425,2184.45483,40.30448,90.34859,1967.62036,66.90166,32.88132,2029.47363,28.92797,79.82164
53,0.433,2182.63745,39.58768,95.25048,1966.9137,67.14446,32.59608,2026.17236,30.66053,82.28187
54,0.442,2179.9751,39.48493,100.47494,1966.74487,67.37708,32.34079,2025.0863,29.90581,83.1172
55,0.45,2177.18652,39.09946,105.43917,1966.51135,67.9925,32.07751,2023.65198,30.61015,84.17716
56,0.458,2173.73462,39.35615,112.57852,1966.53735,67.98906,32.0952,2021.48108,31.32021,84.95477
57,0.467,2169.92798,39.43834,118.29086,1966.01306,67.34599,31.45309,2017.08398,32.80599,85.7222
58,0.475,2165.0564,40.06914,125.02719,1965.62781,67.9654,30.99845,2015.01257,33.66599,87.74454
59,0.483,2159.87183,41.13367,131.94708,1965.21448,68.01157,30.64321,2011.57727,34.32846,89.31393
60,0.492,2155.61108,41.40764,140.19487,1964.5979,67.77739,30.47896,2008.37207,35.47803,90.07561
61,0.5,2148.38013,42.5103,148.09811,1964.77673,67.70929,30.34702,2003.68054,36.00523,91.5955
62,0.508,2141.4541,42.18867,156.01662,1965.41162,67.74306,30.58047,1998.93799,37.64087,94.28094
63,0.517,2134.28467,43.04964,164.53079,1964.04822,67.56503,30.50517,1995.23096,37.97853,96.09071
64,0.525,2126.34375,42.46564,172.855,1961.82239,67.55504,31.61457,1989.32507,39.08287,98.82579
65,0.533,2117.07178,42.91866,180.66847,1959.54358,68.39977,32.53688,1983.7616,38.81721,102.08841
66,0.542,2109.24634,41.22089,189.93028,1955.74268,69.2786,32.9516,1977.49182,39.61292,105.20168
67,0.55,2099.62573,41.78519,197.24713,1951.85828,70.45625,34.04548,1970.68762,39.06903,109.86351
68,0.558,2089.76758,42.03727,205.07581,1947.01978,71.077,36.18979,1963.03992,38.87,113.41662
69,0.567,2079.34814,38.29835,212.60704,1942.59399,71.61591,38.61469,1956.01147,37.94355,118.54254
70,0.575,2068.05103,36.58508,218.85846,1934.92139,73.24216,42.61998,1947.4801,36.16099,122.7607
71,0.583,2056.12036,31.29135,223.2776,1926.77332,75.47401,47.27659,1935.59338,38.4006,126.93426
72,0.592,2043.81055,27.93492,227.54755,1916.44153,80.11392,52.02527,1923.62317,40.1885,129.31247
73,0.6,2031.13525,23.65668,230.04553,1906.83484,84.77596,56.99722,1911.48767,39.48228,132.44492
74,0.608,2018.92322,20.59764,231.70966,1894.53015,89.00555,61.04224,1898.73267,39.8683,134.75233
75,0.617,2005.04211,16.76316,232.89221,1881.1145,90.89458,63.13756,1884.87073,39.75354,136.83188
76,0.625,1991.76245,14.86025,232.82762,1866.0321,91.65181,64.78517,1870.66858,39.60891,137.6684
77,0.633,1977.63538,13.10407,232.14058,1848.82153,92.59391,66.62202,1855.74207,38.53429,137.70154
78,0.642,1963.72998,11.34182,229.67935,1833.69666,89.31976,65.30645,1840.52417,37.85601,137.3562
79,0.65,1948.8949,9.16153,226.62759,1815.14624,86.05413,63.91689,1822.87866,35.80737,136.47089
80,0.658,1933.40576,10.86106,223.44478,1794.30725,86.17809,64.74592,1804.19202,35.33652,137.64648
81,0.667,1917.1991,10.90872,219.13324,1773.84973,84.29842,63.57748,1787.35718,32.85856,134.92805
82,0.675,1901.42212,10.5664,213.35434,1751.15967,81.70048,62.20082,1768.27612,31.06905,133.9772
83,0.683,1884.96423,10.71961,207.01865,1730.09387,79.15792,60.62526,1749.77966,29.02298,132.26305
84,0.692,1867.86523,11.43857,199.46954,1706.17554,76.80756,58.90453,1729.46313,28.53317,130.31485
85,0.7,1849.87268,11.86855,191.47667,1683.08997,75.72781,57.36968,1710.41187,27.72269,127.61247
86,0.708,1832.68164,12.71665,184.15836,1658.41296,74.12711,55.7899,1688.06885,26.06774,124.77075
87,0.717,1813.82996,12.95471,174.56999,1633.854,72.93917,54.27097,1667.86865,26.56314,121.53505
88,0.725,1793.69385,14.28515,165.20352,1608.09424,71.79668,53.24432,1646.57019,27.10533,119.02417
89,0.733,1773.71875,15.74275,154.70587,1583.33569,72.20241,51.62488,1623.50391,26.37873,116.78245
90,0.742,1754.52173,15.1213,144.74086,1558.94531,72.807,50.88813,1602.69983,26.13802,112.92398
91,0.75,1732.72961,17.08682,135.70003,1533.4729,74.38689,50.04283,1579.2395,26.43093,109.00687
92,0.758,1710.42566,17.38137,123.94252,1506.99133,75.74032,50.29869,1555.30713,27.12439,106.93596
93,0.767,1688.76489,18.03717,115.64616,1481.11499,77.04837,49.52107,1532.82153,27.96909,103.6429
94,0.775,1667.14795,20.64334,106.21609,1455.49548,80.4521,49.94563,1509.90979,29.74502,100.52264
95,0.783,1641.36633,21.34638,97.04181,1430.03955,81.38,50.45966,1486.26416,30.67124,98.52903
96,0.792,1618.73584,22.38087,89.1994,1404.47083,83.34057,50.35444,1461.77185,31.59917,96.4548
97,0.8,1591.91992,21.19638,79.94703,1380.33081,84.96928,51.42332,1438.80603,34.15758,95.3159
98,0.808,1568.75415,22.69297,75.4045,1354.82629,85.99272,53.18324,1416.02795,36.48337,94.6233
99,0.817,1546.83826,25.06427,69.25493,1330.41516,88.10851,55.63318,1393.37073,36.47672,93.48806
100,0.825,1523.58289,26.2671,63.43746,1306.22778,88.5559,58.9407,1371.21912,37.14303,94.29018
101,0.833,1500.19092,27.9619,59.08611,1283.5343,90.13583,63.18577,1349.63086,39.0132,96.17382
102,0.842,1477.66699,30.44785,55.70306,1262.01184,91.02086,67.97982,1329.57678,39.38699,98.1391
103,0.85,1456.93689,32.60383,52.34353,1239.68323,91.20655,73.8416,1310.37524,40.18459,101.05233
104,0.858,1440.00208,35.45106,48.89905,1220.37964,92.27911,79.63042,1291.53381,41.14378,102.80853
105,0.867,1420.10168,36.44489,47.46854,1201.78882,92.47065,85.00438,1275.00159,41.22039,106.06463
106,0.875,1402.28979,38.02235,45.99683,1184.88562,92.11294,90.36443,1258.26978,41.42632,108.69028
107,0.883,1384.15344,39.47548,43.92197,1169.13806,92.9747,94.65204,1243.55212,42.46939,110.9277
108,0.892,1371.09216,40.48397,44.12675,1155.646,92.9399,98.77018,1230.23462,42.74734,112.99529
109,0.9,1356.77942,41.63136,44.05163,1142.46204,92.95625,102.09724,1217.62866,42.60662,115.9213
110,0.908,1345.00623,40.68806,42.62805,1130.7334,92.69241,104.34127,1206.06116,41.15983,116.99301
111,0.917,1333.77075,40.50222,42.19042,1119.7428,90.52641,106.43378,1195.77856,41.50786,116.78127
112,0.925,1322.64331,41.32265,41.27687,1110.06311,89.34286,107.36569,1186.36914,40.55826,116.67839
113,0.933,1314.78113,39.44175,40.42414,1101.95605,88.6038,107.51927,1178.0658,38.23419,117.40748
114,0.942,1307.75073,37.25911,39.42176,1094.47864,85.34942,106.5515,1171.19983,37.15338,116.36514
115,0.95,1301.04211,36.85358,38.2878,1088.0188,83.31441,104.43152,1165.04297,35.21852,115.01862
116,0.958,1296.88562,34.64165,37.68843,1082.2395,81.57151,102.69955,1159.61536,32.36383,113.52663
117,0.967,1292.83838,33.81923,36.90606,1077.00879,77.8493,99.09338,1154.3136,31.02777,110.62113
118,0.975,1290.64673,32.75046,36.54656,1073.48755,75.46397,95.82294,1150.41455,28.94771,108.34594
119,0.983,1288.86292,32.23437,37.35709,1069.83276,71.78532,91.54622,1148.06677,25.60682,104.15692
120,0.992,1288.18994,31.17695,37.82483,1067.74438,67.62669,84.89606,1145.25867,21.66025,99.51313
121,1,1287.54675,33.02798,37.54923,1065.46643,62.9962,78.12452,1143.16516,20.81121,96.99689
122,1.008,1285.40332,34.98774,38.38282,1062.77405,59.67167,70.55449,1139.59937,19.96888,93.14569
123,1.017,1283.36914,36.43116,40.01762,1060.38806,58.42345,66.89115,1137.09717,19.95489,91.06519
124,1.025,1281.94653,37.41053,40.65119,1057.97473,59.73152,64.38432,1135.31885,20.49873,89.14728
125,1.033,1281.43738,35.71422,42.17098,1055.94849,61.71795,60.94794,1133.63147,21.98329,87.40077
126,1.042,1280.65906,35.86979,42.87243,1055.55005,63.71431,57.73692,1131.79211,23.78627,85.99563
127,1.05,1279.68677,36.94877,43.13065,1055.75024,68.13117,54.33362,1130.5896,26.38982,84.04494
128,1.058,1278.70068,36.80297,43.83078,1056.53589,72.42194,52.27018,1128.59766,29.06397,82.73689
129,1.067,1278.1532,38.93486,45.1412,1055.75281,75.65696,49.6991,1127.33167,30.70218,81.87712
130,1.075,1277.95215,38.43219,45.02827,1054.40576,78.60931,46.88016,1125.9762,32.45083,81.10593
131,1.083,1277.23755,38.04105,45.07494,1052.98047,80.87057,44.48343,1124.59265,33.9454,79.63012
132,1.092,1276.75208,38.16294,45.86813,1051.98633,79.64288,42.41338,1123.60864,32.35951,78.71598
133,1.1,1276.67603,38.19907,46.27665,1052.00854,77.28204,41.37547,1123.3894,30.9383,77.71225
134,1.108,1276.43347,38.79113,46.28174,1051.36279,74.50431,40.37204,1122.58337,30.31891,76.64841
135,1.117,1275.97437,38.22029,46.4031,1051.29102,74.35128,40.45537,1122.63135,29.95903,76.13643
136,1.125,1275.97437,38.22029,46.4031,1051.1394,74.48186,39.8874,1122.30994,29.16692,75.76871
137,1.133,1275.9137,38.37054,46.40175,1049.7865,74.80718,38.71094,1121.94153,29.01867,75.59002
138,1.142,1275.84265,38.22713,46.56205,1050.12146,74.02945,38.01036,1121.88147,28.84072,75.19575
139,1.15,1275.50781,37.74533,46.75188,1050.22021,73.80992,38.0876,1121.64136,28.55932,74.92151
140,1.158,1275.34229,37.71579,46.89422,1050.22961,73.72026,38.63971,1121.59656,28.51597,74.71187
141,1.167,1275.17065,38.07922,47.08777,1050.16992,73.87436,37.98523,1121.48633,28.34242,74.42065
142,1.175,1275.26758,38.18086,47.16278,1049.9408,73.89921,37.7565,1121.41772,28.24723,74.31017
143,1.183,1273.17395,40.56247,46.59869,1049.76697,74.05953,37.7825,1121.74719,27.78885,74.00777
144,1.192,1273.91028,39.36576,46.80777,1049.47913,74.29864,37.80339,1121.41577,28.10205,73.97781
145,1.2,1275.20471,38.22231,47.6556,1049.47363,74.33591,37.64828,1121.63879,27.84394,73.72255
146,1.208,1274.98071,38.03786,47.66266,1049.34583,74.46252,37.61414,1121.43176,27.85675,73.44809
147,1.217,1272.71582,40.20464,46.49242,1049.2157,74.6093,37.49786,1121.33203,27.73929,73.05946
148,1.225,1272.54895,40.09221,46.65722,1049.2157,74.6093,37.49786,1121.33203,27.73929,73.05946
149,1.233,1273.40955,39.43784,47.34446,1049.2157,74.6093,37.49786,1121.33203,27.73929,73.05946
150,1.242,1272.54895,40.09221,46.65722,1049.2157,74.6093,37.49786,1121.29529,27.74839,72.90796
151,1.25,1273.68115,38.38424,47.46783,1049.18823,74.68013,37.4692,1121.19556,27.75392,72.88826
152,1.258,1274.49512,37.30726,48.10583,1049.21716,74.6427,37.53011,1121.18347,27.69493,72.85047
153,1.267,1274.51196,37.47226,48.28552,1049.21716,74.6427,37.53011,1121.29053,27.72045,72.71999
154,1.275,1274.44812,37.2908,48.30082,1049.21716,74.6427,37.53011,1120.91138,27.55841,72.59467
155,1.283,1274.5072,37.12905,48.2682,1049.21716,74.6427,37.53011,1120.83301,27.50483,72.61317
156,1.292,1272.42456,35.05186,48.10234,1049.21716,74.6427,37.53011,1120.66675,27.37663,72.4623
157,1.3,1274.41907,36.58183,48.66359,1049.21716,74.6427,37.53011,1120.48401,27.31702,72.47376
158,1.308,1274.4718,35.93483,48.28942,1049.21716,74.6427,37.53011,1120.547,27.06501,72.45805
159,1.317,1275.75647,36.79585,47.64791,1049.21716,74.6427,37.53011,1120.44495,27.05825,72.44891
160,1.325,1274.07227,35.56232,48.21294,1049.24524,74.57649,37.55564,1120.59045,26.98697,72.22375
161,1.333,1273.74829,35.24188,48.40107,1049.24524,74.57649,37.55564,1120.59045,26.98697,72.22375
162,1.342,1273.81226,34.92503,48.48416,1049.24524,74.57649,37.55564,1120.6925,26.99373,72.23288
163,1.35,1273.81226,34.92503,48.48416,1049.24573,74.61562,37.5836,1120.97229,27.01655,72.10612
164,1.358,1274.16541,34.82801,48.6384,1049.39502,74.61837,37.3385,1120.60583,26.78704,72.08554
165,1.367,1274.42603,34.79422,48.63448,1049.37219,74.57881,37.32425,1120.63989,26.27544,71.74355
166,1.375,1274.08118,34.46672,48.76843,1049.21899,74.3638,37.26826,1120.77393,26.72381,71.96678
167,1.383,1274.08118,34.46672,48.76843,1049.39502,74.61837,37.3385,1120.93518,26.55657,71.8013
168,1.392,1273.87244,34.7368,48.76284,1049.57971,74.66352,37.36766,1120.96387,26.80636,71.96461
169,1.4,1273.96558,34.56157,48.88064,1049.57971,74.66352,37.36766,1120.96387,26.80636,71.96461
170,1.408,1273.96558,34.56157,48.88064,1049.39502,74.61837,37.3385,1120.99683,26.09654,71.73819
171,1.417,1274.17249,34.34238,48.89377,1049.54956,74.51117,37.37411,1120.65491,25.54996,71.79214
172,1.425,1274.17249,34.34238,48.89377,1049.71484,74.54254,37.38887,1120.27747,25.5181,72.01038
173,1.433,1274.17249,34.34238,48.89377,1049.84241,74.71013,37.26523,1120.86572,25.34074,71.78035
174,1.442,1274.17249,34.34238,48.89377,1049.97766,74.58917,37.28644,1123.2395,24.6722,71.49341
175,1.45,1274.14697,34.20422,48.95819,1049.76746,74.54513,37.80757,1120.50549,26.54044,71.14115
176,1.458,1274.41113,33.95859,49.28821,1050.00427,74.2344,37.25992,1122.00598,24.75675,71.18747
177,1.467,1274.16809,34.07519,49.00399,1049.70654,74.41241,37.46893,1121.80237,24.86356,71.47404
178,1.475,1274.08398,34.03823,49.15152,1050.10107,74.12357,37.50237,1121.16418,25.15953,71.53422
179,1.483,1274.43079,33.90104,49.47488,1049.72253,74.53164,37.83516,1121.34753,24.9555,71.82925
180,1.492,1274.18213,33.42455,49.1791,1049.98071,74.32673,37.83498,1121.29321,25.07883,71.50577
181,1.5,1274.31421,33.79277,49.67195,1050.07312,74.4648,37.68821,1121.10291,25.86575,71.66468
