Frame#,Time,L.Biceps.Lateral.x,L.Biceps.Lateral.y,L.Biceps.Lateral.z,L.Elbow.x,L.Elbow.y,L.Elbow.z,L.Elbow.Medial.x,L.Elbow.Medial.y,L.Elbow.Medial.z
1,0,2153.29248,-239.54915,1294.61511,2195.75537,-272.11731,1127.28711,2223.18652,-186.14285,1102.39539
2,0.008,2149.27002,-238.57581,1296.05383,2191.85742,-270.65125,1127.94617,2219.93774,-184.99948,1103.68408
3,0.017,2144.39209,-238.60759,1294.95203,2188.71826,-269.35898,1128.1084,2216.44409,-184.76915,1103.61072
4,0.025,2141.14063,-238.31871,1296.54016,2185.8042,-270.19299,1128.37439,2213.125,-183.20496,1104.26526
5,0.033,2135.5481,-236.41316,1297.10193,2182.78809,-270.49261,1128.77161,2209.32031,-183.63634,1105.22131
6,0.042,2131.75122,-236.09346,1295.19592,2177.9895,-268.31998,1129.36072,2205.88477,-182.80145,1105.53625
7,0.05,2127.75244,-235.74599,1296.17053,2175.08691,-268.39423,1128.75061,2201.99829,-182.00986,1106.4541
8,0.058,2121.92822,-235.36615,1295.5564,2169.37646,-266.52362,1129.03687,2198.54712,-181.50945,1106.27197
9,0.067,2118.17578,-235.39886,1296.09497,2166.59985,-266.31564,1128.88904,2194.59229,-180.97289,1106.33057
10,0.075,2113.01953,-233.98459,1294.97461,2162.9502,-266.80478,1129.55371,2190.82153,-180.27046,1107.02258
11,0.083,2108.39941,-234.35464,1294.89111,2157.6228,-265.50275,1128.88684,2186.55176,-180.64067,1106.06421
12,0.092,2101.84521,-235.18901,1294.5741,2153.03101,-264.79477,1127.66748,2181.33618,-179.57034,1106.49854
13,0.1,2098.56055,-235.23738,1294.60571,2147.37036,-263.96402,1127.2511,2176.63525,-180.06332,1105.71021
14,0.108,2092.62305,-232.43271,1293.42407,2143.70752,-264.59781,1127.45618,2172.27075,-179.85693,1105.46838
15,0.117,2087.92334,-234.45416,1292.61548,2137.86499,-262.63757,1126.43396,2167.3645,-179.50224,1105.18066
16,0.125,2081.87085,-234.07854,1291.6499,2134.14868,-264.1492,1126.18433,2162.40869,-179.85544,1104.70154
17,0.133,2077.17871,-234.11545,1290.4054,2129.1709,-264.58655,1125.70313,2157.3728,-179.03531,1104.39172
18,0.142,2071.97852,-235.78214,1290.39746,2122.41724,-263.84396,1123.2384,2152.40063,-179.1001,1103.20618
19,0.15,2065.16528,-236.09149,1287.87769,2118.05078,-264.11444,1123.15308,2146.67358,-178.94148,1103.11743
20,0.158,2061.00269,-237.39615,1288.40723,2111.62866,-263.60831,1122.18542,2141.30005,-179.57251,1101.94324
21,0.167,2055.41479,-237.40015,1288.05481,2106.73218,-265.01541,1119.93164,2135.68774,-179.83769,1101.01416
22,0.175,2049.27002,-238.09323,1285.96252,2101.3645,-266.78055,1119.56079,2129.70483,-179.91664,1100.09839
23,0.183,2044.53394,-239.03514,1284.46021,2094.77808,-265.39124,1117.7373,2124.604,-179.98196,1099.41833
24,0.192,2036.71606,-239.84702,1283.15515,2089.61499,-268.55936,1116.36011,2118.93311,-180.80099,1098.2356
25,0.2,2031.82202,-240.11588,1282.73694,2083.38013,-267.12491,1115.25623,2113.08423,-181.8672,1096.979
26,0.208,2026.75549,-240.80545,1282.24524,2078.81738,-269.16751,1114.46313,2107.55469,-182.4232,1096.41284
27,0.217,2019.72888,-242.48419,1279.92517,2071.18652,-267.77475,1113.57837,2101.71582,-182.50917,1095.08008
28,0.225,2014.62341,-244.60788,1277.83594,2065.79272,-270.28845,1112.00684,2096.26318,-184.88551,1093.90479
29,0.233,2006.31543,-244.10965,1276.50476,2060.02515,-270.21408,1109.84448,2090.05151,-185.64958,1092.57275
30,0.242,2001.24146,-246.20259,1275.28137,2052.94751,-271.06146,1109.74463,2083.65503,-187.09239,1090.89648
31,0.25,1993.60559,-246.97939,1272.67273,2047.82288,-272.24994,1107.84473,2077.14429,-188.55637,1089.4845
32,0.258,1988.64514,-247.62305,1271.20605,2040.63525,-273.0842,1105.8678,2071.61548,-188.93309,1089.09973
33,0.267,1982.77063,-250.53102,1270.82837,2034.07446,-275.69763,1103.79822,2064.70068,-189.96318,1087.69934
34,0.275,1976.08362,-249.16794,1269.49512,2026.69995,-275.01877,1102.62085,2059.1272,-190.44235,1086.24915
35,0.283,1969.71619,-252.23917,1269.00818,2021.70203,-277.55267,1101.79968,2052.24512,-191.09744,1085.06567
36,0.292,1963.00537,-251.32306,1266.25232,2015.51086,-277.74503,1100.40198,2045.94556,-192.43185,1083.96484
37,0.3,1958.24915,-253.68665,1265.6134,2008.51794,-278.7291,1099.69043,2039.40491,-193.45779,1081.91052
38,0.308,1952.75281,-257.26285,1264.49744,2003.62073,-281.23318,1098.26477,2033.07593,-194.1176,1080.70203
39,0.317,1945.91956,-256.35965,1263.59949,1996.20422,-279.67383,1097.37378,2025.91724,-196.01604,1079.72571
40,0.325,1939.71033,-258.65903,1262.24036,1991.12366,-281.97849,1096.67078,2019.2782,-197.10129,1078.85925
41,0.333,1934.41736,-260.40591,1260.62927,1983.21472,-285.09915,1093.79089,2012.84937,-198.49187,1076.41541
42,0.342,1927.39319,-261.82474,1259.08228,1977.42432,-286.12186,1093.20581,2006.5708,-201.06926,1075.97559
43,0.35,1920.44543,-265.15405,1258.9574,1971.24133,-287.15665,1091.91504,1999.10498,-201.00165,1074.63269
44,0.358,1914.99756,-265.53918,1257.91101,1964.08289,-288.32324,1091.1167,1991.9679,-203.08595,1073.73328
45,0.367,1906.71252,-267.72446,1257.58337,1957.15356,-289.13864,1089.84058,1985.07275,-204.02203,1072.5271
46,0.375,1901.76489,-268.71918,1257.25208,1950.53442,-290.95471,1089.71704,1978.41528,-205.78349,1072.62976
47,0.383,1892.19104,-269.61902,1255.41565,1942.91309,-293.99637,1089.87585,1970.71924,-207.74011,1072.2135
48,0.392,1887.34387,-271.50064,1255.64722,1936.5957,-295.39178,1089.71802,1963.99438,-208.76321,1071.854
49,0.4,1879.73486,-275.13336,1256.76172,1928.46375,-295.82541,1089.79785,1956.05884,-210.01018,1072.27539
50,0.408,1872.83691,-275.6008,1257.73169,1922.56189,-297.90552,1090.58521,1949.06653,-211.13675,1072.79297
51,0.417,1867.12817,-277.78412,1258.27209,1915.70032,-299.51825,1091.55896,1941.66663,-213.5285,1073.19592
52,0.425,1859.49353,-280.37775,1259.52673,1908.54443,-301.64215,1093.08508,1934.97131,-215.4814,1074.03125
53,0.433,1853.48132,-281.21173,1260.74817,1902.83313,-305.07388,1093.32141,1928.13135,-217.88533,1074.72119
