Frame#,Time,L.Heel.x,L.Heel.y,L.Heel.z
1,0,1864.51074,350.78543,870.19574
2,0.008,1857.02319,350.93393,870.64417
3,0.017,1847.26172,350.94376,870.54791
4,0.025,1843.52185,347.26031,869.85474
5,0.033,1833.68335,347.83435,869.38965
6,0.042,1825.36548,350.22693,869.24744
7,0.05,1821.67798,346.84512,870.10693
8,0.058,1815.19849,345.92123,872.14459
9,0.067,1808.09705,344.44333,872.38464
10,0.075,1801.96155,343.64267,874.30304
11,0.083,1795.97083,343.67145,871.12006
12,0.092,1788.36047,340.97974,874.88025
13,0.1,1784.12732,339.4675,876.66534
14,0.108,1777.01257,339.24426,873.21313
15,0.117,1770.27673,337.63547,872.52118
16,0.125,1764.43921,336.90701,872.43433
17,0.133,1760.15076,335.35889,871.50732
18,0.142,1753.14392,334.92139,872.40704
19,0.15,1747.2627,333.26367,872.76727
20,0.158,1741.35205,332.54395,872.75391
21,0.167,1735.17175,330.52109,874.21436
22,0.175,1729.44788,329.03937,874.95013
23,0.183,1723.13293,328.48682,873.49792
24,0.192,1720.45947,326.16891,872.90955
25,0.2,1712.44971,326.80096,872.90143
26,0.208,1707.87744,322.72958,872.12921
27,0.217,1701.18115,324.15005,872.03131
28,0.225,1697.02917,321.63666,871.6864
29,0.233,1690.99341,324.82639,870.94659
30,0.242,1685.5354,319.83234,870.15137
31,0.25,1681.20728,317.01218,869.61517
32,0.258,1673.41357,317.97214,869.51398
33,0.267,1669.00037,313.70236,869.83118
34,0.275,1662.33362,315.73956,869.45148
35,0.283,1659.47742,313.57645,868.75134
36,0.292,1651.64758,315.01297,868.29584
37,0.3,1648.84595,312.00497,868.54596
38,0.308,1644.849,307.84576,865.96576
39,0.317,1637.7395,308.91318,866.04077
40,0.325,1634.53149,307.02167,866.87146
41,0.333,1631.5293,304.84048,866.99805
42,0.342,1625.73218,306.97775,867.151
43,0.35,1623.26709,304.99829,867.57068
44,0.358,1617.99487,303.23758,867.87988
45,0.367,1612.81262,304.72949,868.64594
46,0.375,1608.55896,301.55829,870.50049
47,0.383,1602.05579,303.66815,870.86847
48,0.392,1599.40283,301.24231,870.9187
49,0.4,1597.00317,298.62341,870.62006
50,0.408,1589.39368,299.2742,870.57172
51,0.417,1587.39636,298.11874,870.60968
52,0.425,1584.81201,296.00751,869.18878
53,0.433,1578.19873,296.08826,869.58484
54,0.442,1574.6012,294.2533,869.75385
55,0.45,1574.6012,294.2533,869.75385
56,0.458,1566.57043,296.37085,870.95343
57,0.467,1563.80554,292.8739,868.8775
58,0.475,1560.37964,294.18295,868.71582
59,0.483,1555.90771,293.35294,867.17114
60,0.492,1553.69897,291.61511,866.95416
61,0.5,1549.68555,291.57968,866.9043
62,0.508,1545.53735,291.73044,867.10657
63,0.517,1542.16162,290.12115,866.53491
64,0.525,1539.30078,290.94513,865.00775
65,0.533,1536.00061,290.70438,861.79468
66,0.542,1534.63416,290.2305,861.64636
67,0.55,1532.91296,289.47995,859.9754
68,0.558,1527.7666,291.1871,858.99847
69,0.567,1526.49194,290.36752,859.00848
70,0.575,1520.9408,289.7485,856.73059
71,0.583,1519.78503,288.16919,856.09253
72,0.592,1516.15442,288.98459,855.71545
73,0.6,1513.49194,287.45654,853.6684
74,0.608,1508.22522,288.23206,853.66254
75,0.617,1506.14026,287.81436,853.0661
76,0.625,1504.60474,287.27591,850.58899
77,0.633,1500.84167,287.60944,849.38202
78,0.642,1496.77856,287.85617,848.88922
79,0.65,1493.20288,288.23419,848.67181
80,0.658,1488.87744,287.55865,847.73828
81,0.667,1486.85962,286.85529,846.29529
82,0.675,1482.03247,286.83948,846.5105
83,0.683,1477.6969,285.72415,844.69598
84,0.692,1473.38538,286.29245,845.86316
85,0.7,1470.28772,286.68585,844.48969
86,0.708,1467.22656,287.45007,844.6781
87,0.717,1461.44214,287.18857,844.11395
88,0.725,1455.17627,285.33041,842.91547
89,0.733,1451.44885,286.62408,842.16742
90,0.742,1447.37134,285.37347,841.78912
91,0.75,1441.71277,284.93469,841.7348
92,0.758,1436.21619,287.07364,842.08264
93,0.767,1433.26111,287.48093,842.47388
94,0.775,1427.2146,288.06116,840.28656
95,0.783,1421.34338,287.04413,842.54218
96,0.792,1415.70972,285.14188,839.39355
97,0.8,1408.79846,286.88101,839.09851
98,0.808,1403.16846,286.47372,841.23151
99,0.817,1397.8219,288.27063,839.11957
100,0.825,1390.35132,286.22653,837.52094
101,0.833,1383.3999,288.08398,837.92352
102,0.842,1377.44604,287.50995,838.75165
103,0.85,1370.19641,287.5838,837.44568
104,0.858,1363.29248,286.55795,836.45087
105,0.867,1356.07849,286.966,835.67145
106,0.875,1349.48401,288.38043,835.44458
107,0.883,1339.78735,286.86227,835.45142
108,0.892,1336.05725,287.55341,835.47546
109,0.9,1324.99414,285.66864,834.35303
110,0.908,1318.76501,287.31906,834.40454
111,0.917,1309.33325,287.13773,835.29675
112,0.925,1302.80261,288.16739,834.71826
113,0.933,1295.75916,290.00082,837.44568
114,0.942,1285.90503,288.59848,837.62122
115,0.95,1276.91895,288.31219,836.42487
116,0.958,1268.46741,289.48224,838.17889
117,0.967,1259.41248,287.8707,839.86652
118,0.975,1253.27393,288.81549,840.61761
119,0.983,1242.56226,289.23749,842.96558
120,0.992,1233.25476,290.00519,845.01135
121,1,1225.64209,288.90228,846.60779
122,1.008,1216.90869,289.00168,846.91266
123,1.017,1207.15088,288.68878,849.6463
124,1.025,1200.81616,289.80463,851.56171
125,1.033,1189.71277,291.0036,853.02448
126,1.042,1181.20215,288.78577,854.93744
127,1.05,1173.55249,291.33624,857.15515
128,1.058,1163.34399,290.20624,856.9491
129,1.067,1154.51636,291.35239,858.3609
130,1.075,1146.98242,290.71326,860.09485
131,1.083,1137.83386,292.36038,861.35187
132,1.092,1128.74963,291.02646,862.45508
133,1.1,1119.18433,289.30142,863.34308
134,1.108,1112.4021,290.72052,864.47742
135,1.117,1103.78979,289.37723,865.3681
136,1.125,1094.27295,288.95047,864.84796
137,1.133,1087.39282,288.09259,865.12103
138,1.142,1079.07104,288.88507,867.08044
