Frame#,Time,L.Radius.x,L.Radius.y,L.Radius.z
100,0.825,1542.09937,8.84435,1350.70813
101,0.833,1536.12634,9.80824,1349.55798
102,0.842,1531.51025,11.06243,1348.62634
103,0.85,1525.80994,11.7181,1348.16492
104,0.858,1520.40332,11.66005,1346.78906
105,0.867,1514.1709,13.20006,1345.03027
106,0.875,1508.48694,13.72562,1343.88
107,0.883,1502.89075,14.91258,1342.46179
108,0.892,1497.72559,16.85158,1342.54932
109,0.9,1491.35339,18.41046,1343.42383
110,0.908,1484.97742,18.64214,1342.76501
111,0.917,1477.49219,18.93254,1343.97498
112,0.925,1470.76221,19.61843,1344.13794
113,0.933,1463.59961,20.44473,1344.91125
114,0.942,1457.31982,20.1545,1345.56042
115,0.95,1450.36035,19.86272,1346.15369
116,0.958,1443.93604,20.5459,1346.96484
117,0.967,1436.75964,21.18362,1348.55103
118,0.975,1431.00537,20.74155,1348.93823
119,0.983,1424.63745,21.88556,1349.69946
120,0.992,1418.24255,22.71953,1350.36353
121,1,1411.71021,23.3073,1350.67896
122,1.008,1405.3241,24.18759,1351.37341
123,1.017,1399.92883,24.78989,1352.61755
124,1.025,1393.4209,24.80993,1352.22839
125,1.033,1388.08362,25.02231,1352.46338
126,1.042,1380.56079,25.89859,1353.41748
127,1.05,1375.13525,27.08379,1353.47913
128,1.058,1370.09705,28.59106,1354.59106
129,1.067,1363.89001,28.8973,1355.00806
130,1.075,1357.60083,29.56187,1355.13464
131,1.083,1351.91797,28.69521,1355.33386
132,1.092,1345.64709,29.96918,1356.13623
133,1.1,1340.51453,30.36456,1356.1272
134,1.108,1335.0094,31.11904,1356.68127
135,1.117,1329.70203,30.72673,1358.05139
136,1.125,1322.45825,31.03069,1358.84424
137,1.133,1316.16638,31.25376,1358.02429
138,1.142,1311.74646,31.35599,1358.8291
139,1.15,1307.11377,32.32309,1360.17493
140,1.158,1301.17004,33.59881,1360.07947
141,1.167,1295.82629,32.71823,1360.62427
142,1.175,1290.35071,34.07637,1360.89771
143,1.183,1285.2395,33.96601,1360.28003
144,1.192,1279.64868,34.15756,1360.81409
145,1.2,1273.29785,34.37205,1361.49158
146,1.208,1268.80115,34.92591,1361.04285
147,1.217,1263.70068,35.03472,1361.24829
148,1.225,1256.71973,35.76567,1360.9165
149,1.233,1251.31958,35.37732,1361.22852
150,1.242,1246.47473,35.34234,1361.05005
151,1.25,1240.16492,35.36514,1361.45276
152,1.258,1234.41895,35.12103,1360.88354
153,1.267,1228.82825,35.45544,1361.29102
154,1.275,1223.39807,36.27866,1361.17419
155,1.283,1217.14514,35.53645,1360.67371
156,1.292,1210.44397,35.3609,1360.31128
157,1.3,1205.00269,34.29005,1359.85339
158,1.308,1197.93835,34.97849,1359.896
159,1.317,1192.77747,32.92271,1359.74365
160,1.325,1185.52637,33.64423,1358.13696
161,1.333,1180.98669,32.28199,1358.62231
162,1.342,1173.73486,32.86084,1358.47571
163,1.35,1168.94617,30.72202,1357.12427
164,1.358,1161.98376,30.78967,1356.85327
165,1.367,1155.95361,28.97993,1355.88586
166,1.375,1148.84888,29.0183,1354.60059
167,1.383,1142.85449,27.15189,1354.14282
168,1.392,1134.96973,25.47854,1352.91748
169,1.4,1129.04639,24.87708,1352.40686
170,1.408,1123.41333,22.96119,1350.31287
171,1.417,1116.31006,22.48721,1350.11731
172,1.425,1110.55176,20.25681,1348.92908
173,1.433,1104.43823,18.25562,1347.94739
174,1.442,1098.74353,17.03357,1346.93408
175,1.45,1090.12537,15.59444,1345.24414
176,1.458,1085.39197,13.85614,1345.03442
177,1.467,1078.40918,10.66963,1343.93896
178,1.475,1072.32312,9.17871,1344.19373
179,1.483,1064.94385,7.89326,1345.42969
180,1.492,1058.6438,5.74363,1345.79419
181,1.5,1053.66492,4.29116,1346.39478
182,1.508,1046.96375,3.55267,1347.20361
183,1.517,1040.06775,0.61865,1348.4491
184,1.525,1033.92114,0.00644,1349.625
185,1.533,1026.88464,-0.66163,1351.51367
186,1.542,1021.23206,-3.98721,1352.15173
187,1.55,1013.61298,-3.57546,1353.17896
188,1.558,1008.46216,-6.07778,1354.43994
189,1.567,1002.79474,-7.47385,1355.01648
190,1.575,996.33429,-10.49728,1355.99597
191,1.583,988.96643,-11.05403,1356.81738
192,1.592,982.74683,-14.12837,1357.22876
193,1.6,976.1673,-16.48157,1359.18604
194,1.608,967.99121,-16.96017,1358.96484
195,1.617,962.65552,-19.03483,1358.521
196,1.625,955.51373,-21.57602,1359.89001
197,1.633,949.01495,-24.2878,1359.67236
198,1.642,940.8147,-24.45616,1359.54016
199,1.65,934.86041,-26.29848,1361.0343
200,1.658,928.26495,-26.24522,1362.00757
201,1.667,921.69061,-29.13828,1361.76587
202,1.675,915.74408,-30.88083,1360.78296
203,1.683,909.45361,-30.98459,1361.83191
204,1.692,903.5166,-32.77795,1362.90015
205,1.7,896.26917,-34.94964,1363.15845
206,1.708,888.37964,-35.00094,1362.06543
207,1.717,882.93298,-36.53973,1363.35022
208,1.725,877.61591,-38.44258,1363.73291
209,1.733,871.10022,-38.82014,1363.49011
210,1.742,864.4411,-39.792,1362.79834
211,1.75,859.02289,-41.36976,1363.83044
212,1.758,852.51239,-42.23406,1364.48792
213,1.767,846.70575,-43.68684,1364.43152
214,1.775,840.22131,-44.76823,1364.56006
215,1.783,831.97717,-45.19981,1364.69983
216,1.792,826.07233,-46.43394,1364.45947
217,1.8,819.49554,-47.85605,1363.43811
218,1.808,813.599,-47.56527,1364.01233
219,1.817,807.11505,-48.60747,1364.45593
220,1.825,800.31964,-49.67533,1363.70752
221,1.833,794.54327,-49.87636,1362.75134
222,1.842,787.81116,-49.8302,1363.96472
223,1.85,780.97919,-51.22812,1363.54089
224,1.858,775.54633,-51.45702,1362.72839
225,1.867,768.33167,-52.51408,1363.12097
226,1.875,761.28308,-52.65305,1362.68042
227,1.883,756.15894,-52.57089,1361.73657
228,1.892,749.52429,-50.84448,1361.36011
229,1.9,744.01978,-52.64997,1360.85864
230,1.908,736.59094,-52.47441,1360.72522
231,1.917,728.39575,-52.3681,1359.55176
232,1.925,722.65106,-51.69773,1359.96924
233,1.933,716.61108,-51.69121,1358.44824
234,1.942,711.0567,-51.14063,1357.98865
235,1.95,704.40924,-52.27345,1356.80444
236,1.958,698.49792,-51.04846,1355.98254
237,1.967,692.4519,-50.04671,1355.46436
238,1.975,686.88788,-50.25581,1354.74951
239,1.983,679.63312,-50.14198,1352.83826
240,1.992,675.19025,-48.23169,1352.30798
241,2,666.98047,-46.77676,1350.90369
242,2.008,661.6189,-46.32482,1349.69458
243,2.017,655.46973,-45.16442,1348.53076
244,2.025,648.87695,-44.37079,1346.20117
245,2.033,642.93158,-43.70497,1345.21448
246,2.042,636.70386,-42.8567,1343.46179
247,2.05,630.36755,-39.15989,1342.44031
248,2.058,625.1814,-39.1791,1340.21533
249,2.067,617.97723,-38.94331,1340.13257
250,2.075,611.55316,-36.70455,1338.97778
251,2.083,604.87292,-34.00378,1339.19067
252,2.092,596.74066,-35.12856,1338.97913
253,2.1,591.01105,-33.1991,1338.95581
254,2.108,584.06232,-31.27193,1338.55566
255,2.117,576.18451,-30.97472,1340.03992
256,2.125,569.51843,-31.30935,1340.4165
257,2.133,560.56177,-30.62197,1341.51489
258,2.142,553.62177,-29.35975,1342.42688
259,2.15,547.3327,-29.07815,1342.55774
260,2.158,539.63452,-27.58194,1344.82288
261,2.167,533.79938,-27.38829,1345.56958
262,2.175,527.82111,-27.50862,1345.86218
263,2.183,519.82513,-27.50163,1346.88159
264,2.192,513.77063,-25.65537,1346.58899
265,2.2,506.09872,-24.5762,1347.22717
266,2.208,499.65073,-25.63381,1347.77905
267,2.217,493.89569,-23.14733,1349.27808
268,2.225,486.62894,-22.04084,1349.66687
269,2.233,480.56979,-21.91419,1349.08167
270,2.242,474.6174,-19.82425,1349.80078
271,2.25,467.71387,-19.62015,1350.38611
272,2.258,461.60712,-18.73233,1351.19897
273,2.267,455.33301,-17.7817,1351.95483
274,2.275,449.21832,-17.875,1353.21191
275,2.283,443.27158,-15.58959,1354.21118
276,2.292,436.88962,-15.25384,1354.30005
277,2.3,430.37674,-14.49096,1355.19556
278,2.308,424.49216,-12.83934,1356.01978
279,2.317,418.3306,-12.66818,1355.66443
280,2.325,413.11588,-12.52886,1356.15198
281,2.333,405.99655,-11.7581,1358.07349
282,2.342,401.22025,-13.38559,1357.65833
283,2.35,395.92499,-11.10701,1358.17554
284,2.358,390.59189,-9.49096,1358.25122
285,2.367,384.2998,-8.26912,1358.90955
286,2.375,378.11703,-8.27014,1359.41833
287,2.383,371.74567,-8.20028,1359.23816
288,2.392,366.77435,-7.23117,1358.86377
289,2.4,360.35056,-7.15355,1359.7478
290,2.408,354.86905,-6.92479,1360.31409
291,2.417,348.39752,-7.19142,1359.47546
292,2.425,342.62326,-6.36798,1359.078
293,2.433,336.85574,-7.99972,1359.56067
294,2.442,330.92911,-6.14368,1359.43921
295,2.45,324.23431,-7.81007,1359.93274
296,2.458,318.46909,-7.18675,1358.98633
297,2.467,311.25919,-6.50637,1359.08264
298,2.475,306.50458,-8.15092,1358.79504
299,2.483,299.02841,-8.41103,1358.70703
300,2.492,292.46347,-7.70233,1357.59888
301,2.5,286.70654,-8.606,1356.77917
302,2.508,280.43066,-8.83607,1356.22693
303,2.517,274.57822,-10.18201,1356.09998
304,2.525,267.88379,-8.99562,1355.13538
305,2.533,260.8989,-10.64688,1354.85278
306,2.542,253.6239,-11.17803,1354.17957
307,2.55,248.01823,-13.12287,1353.29736
308,2.558,241.42169,-16.12059,1352.49341
309,2.567,235.63026,-14.06218,1351.67651
310,2.575,228.59976,-16.28049,1349.19495
311,2.583,221.45021,-17.44327,1347.51855
312,2.592,214.82866,-18.58843,1346.32764
313,2.6,208.99614,-21.36914,1345.09485
314,2.608,203.15959,-22.10334,1344.3501
315,2.617,196.37291,-23.29516,1343.2157
316,2.625,188.69676,-25.31392,1341.97168
317,2.633,182.21977,-26.81987,1340.59973
318,2.642,176.05684,-29.55455,1339.92859
319,2.65,169.96938,-30.71908,1340.00732
320,2.658,162.43752,-33.13596,1339.05505
321,2.667,155.93393,-35.81367,1340.84839
322,2.675,150.1792,-36.17388,1341.08521
323,2.683,144.00909,-36.8019,1342.30713
324,2.692,138.59508,-38.50953,1342.99341
325,2.7,130.91211,-40.08655,1344.94116
326,2.708,125.27521,-40.89643,1344.9834
327,2.717,119.54883,-42.29168,1346.31128
328,2.725,113.22116,-43.25129,1348.15173
329,2.733,107.15529,-45.90361,1349.24658
330,2.742,100.32355,-46.57333,1348.72961
331,2.75,93.74299,-46.79742,1349.93176
332,2.758,87.62007,-49.87039,1350.71826
333,2.767,79.3504,-49.86445,1351.39429
334,2.775,73.99733,-51.89024,1353.63501
335,2.783,67.02973,-52.18821,1352.8811
336,2.792,60.33016,-54.74187,1352.2832
337,2.8,54.85272,-55.67974,1352.83447
338,2.808,47.42579,-56.68378,1353.33191
339,2.817,41.08469,-57.95989,1353.30359
340,2.825,33.6227,-60.6363,1354.03992
341,2.833,27.9886,-61.9771,1354.81799
342,2.842,21.54395,-61.62167,1355.34631
343,2.85,15.30718,-63.51582,1356.74731
344,2.858,8.90608,-64.17709,1356.31189
345,2.867,2.02547,-64.6823,1356.14038
346,2.875,-3.94858,-65.46413,1355.73157
347,2.883,-9.45043,-66.60947,1356.5592
348,2.892,-15.36228,-65.49216,1356.23645
349,2.9,-21.13296,-67.11398,1357.12415
350,2.908,-28.21036,-68.2764,1357.2804
351,2.917,-33.54991,-68.29245,1357.58923
352,2.925,-39.89951,-69.66316,1357.4552
353,2.933,-46.08202,-69.39079,1358.1073
354,2.942,-52.76382,-69.42094,1358.58154
355,2.95,-59.04037,-70.31996,1358.23413
356,2.958,-65.2242,-71.60335,1358.51147
357,2.967,-71.32192,-71.45383,1358.81262
358,2.975,-77.03959,-72.69179,1358.18518
359,2.983,-83.25531,-73.26858,1358.6698
360,2.992,-90.08573,-71.92501,1357.69983
361,3,-95.70817,-74.44862,1357.66675
362,3.008,-102.17168,-73.88048,1357.94226
363,3.017,-108.5081,-74.58137,1357.68201
364,3.025,-114.46773,-73.74847,1357.43945
365,3.033,-120.91198,-73.33769,1357.20044
366,3.042,-127.92336,-75.29678,1355.96497
367,3.05,-133.82489,-73.02366,1356.37549
368,3.058,-139.94778,-72.70223,1356.68555
369,3.067,-146.24579,-71.84442,1355.70117
370,3.075,-152.65753,-74.4036,1355.63098
371,3.083,-159.03848,-70.71352,1354.69971
372,3.092,-164.83141,-72.60734,1354.59631
373,3.1,-171.63124,-70.33627,1353.29712
374,3.108,-177.78287,-69.13093,1352.12695
375,3.117,-183.59715,-69.56423,1351.72278
376,3.125,-190.1474,-68.41004,1350.93079
377,3.133,-197.26494,-67.91431,1349.64197
378,3.142,-202.23584,-67.87955,1348.82031
379,3.15,-210.33873,-66.14137,1347.80835
380,3.158,-215.19539,-64.20426,1345.40796
381,3.167,-221.66058,-65.38058,1344.10315
382,3.175,-228.14037,-62.60887,1343.16431
383,3.183,-233.58418,-62.4161,1341.88147
384,3.192,-241.31799,-61.65439,1339.9386
385,3.2,-246.27596,-59.28636,1338.63916
386,3.208,-254.52122,-58.70658,1337.50464
387,3.217,-259.95389,-56.34411,1336.31006
388,3.225,-266.65106,-54.44117,1334.677
389,3.233,-273.0704,-54.65431,1333.95154
390,3.242,-279.50174,-52.90098,1333.76331
391,3.25,-288.1178,-52.61088,1333.2052
392,3.258,-293.42764,-50.43739,1332.64783
393,3.267,-302.1362,-50.78015,1333.16602
394,3.275,-308.94949,-47.70641,1333.26184
395,3.283,-317.19913,-48.38141,1334.40417
396,3.292,-323.33905,-44.03827,1335.37659
397,3.3,-331.25641,-46.76459,1334.96252
398,3.308,-338.69284,-43.48598,1336.02405
399,3.317,-346.81839,-45.26081,1335.78223
400,3.325,-352.9068,-42.22327,1336.77112
401,3.333,-358.93405,-41.02237,1337.6377
402,3.342,-366.034,-40.14475,1337.91333
403,3.35,-372.15152,-37.54359,1339.29675
404,3.358,-379.53418,-38.16172,1339.57349
405,3.367,-384.77954,-34.99161,1339.90686
406,3.375,-391.89075,-37.07792,1339.97485
407,3.383,-398.37424,-32.88263,1340.61682
408,3.392,-402.97299,-31.86913,1340.64771
409,3.4,-410.99597,-31.90224,1340.6001
410,3.408,-417.11682,-29.31066,1341.14343
411,3.417,-423.13416,-28.63685,1341.5802
412,3.425,-429.85931,-28.93751,1342.97534
413,3.433,-434.66501,-25.28996,1342.84753
414,3.442,-441.66724,-27.3902,1343.01794
415,3.45,-447.65375,-24.31174,1344.1449
416,3.458,-452.53964,-19.45923,1346.55322
417,3.467,-459.72433,-22.83561,1345.66382
418,3.475,-464.09839,-19.90191,1347.62756
419,3.483,-468.18097,-17.68179,1347.66357
420,3.492,-476.37421,-19.70071,1347.40576
421,3.5,-480.12909,-17.43189,1347.56116
422,3.508,-484.45352,-14.90461,1348.35754
423,3.517,-491.254,-15.85024,1348.32947
424,3.525,-497.25079,-14.49257,1348.2561
425,3.533,-500.46265,-13.27524,1349.02917
426,3.542,-505.336,-10.32637,1348.94275
427,3.55,-513.16418,-12.70447,1349.93469
428,3.558,-517.2356,-8.85427,1351.16187
429,3.567,-522.3714,-5.42265,1353.10559
430,3.575,-529.68225,-8.08243,1352.38049
431,3.583,-533.90515,-6.83919,1351.05151
432,3.592,-538.9845,-3.18812,1350.71533
433,3.6,-546.45935,-5.72387,1350.79089
434,3.608,-551.79095,-2.67097,1351.8335
435,3.617,-556.0238,-0.51771,1351.90833
436,3.625,-565.18604,-3.4341,1351.00195
437,3.633,-570.31549,-1.01534,1352.53491
438,3.642,-576.33929,-4.44596,1349.78735
439,3.65,-581.08313,-1.70763,1349.65857
440,3.658,-587.20819,-1.37519,1349.38892
441,3.667,-594.04413,-1.75198,1349.28906
442,3.675,-599.23602,2.20786,1349.86951
443,3.683,-606.25812,-1.00488,1348.64929
444,3.692,-612.16248,2.2117,1348.16113
445,3.7,-618.89746,-2.13113,1346.33313
446,3.708,-624.08038,0.16771,1346.98511
447,3.717,-630.59198,-2.71662,1345.44495
448,3.725,-636.26508,-0.45352,1345.25208
449,3.733,-643.31628,-3.56284,1343.79846
450,3.742,-649.3291,-0.65887,1342.89526
451,3.75,-656.29413,-4.62206,1341.49841
452,3.758,-660.75421,-1.75748,1341.27405
453,3.767,-669.06409,-5.66191,1339.9104
454,3.775,-675.66498,-9.03108,1338.57983
455,3.783,-682.48932,-6.15855,1338.64587
456,3.792,-687.97015,-9.61362,1337.51038
457,3.8,-692.92596,-8.21647,1336.21594
458,3.808,-701.39624,-11.52815,1334.78052
459,3.817,-706.94342,-10.21702,1335.13074
460,3.825,-714.11707,-12.96944,1333.8905
461,3.833,-720.61078,-16.5386,1333.99292
462,3.842,-726.2099,-13.67714,1334.99451
463,3.85,-733.22467,-17.82434,1335.73999
464,3.858,-740.2774,-21.22316,1336.05249
465,3.867,-745.28217,-18.79163,1338.02832
466,3.875,-753.02429,-19.87553,1337.34705
467,3.883,-758.39264,-19.27924,1339.05688
468,3.892,-766.16827,-23.28063,1338.88269
469,3.9,-771.23566,-20.39936,1338.96411
470,3.908,-777.54865,-21.72395,1340.10388
471,3.917,-783.97064,-21.63031,1341.09631
472,3.925,-790.83002,-24.71254,1341.20703
473,3.933,-796.46729,-21.91737,1342.22852
