Frame#,Time,R.Wrist.x,R.Wrist.y,R.Wrist.z,R.Thumb.M3.x,R.Thumb.M3.y,R.Thumb.M3.z,R.Finger3.M3.x,R.Finger3.M3.y,R.Finger3.M3.z
38,0.308,1752.56641,83.84496,1325.31873,1795.64111,352.04865,1316.81628,1813.87573,-32.34936,1339.41272
39,0.317,1749.31799,83.796,1326.92615,1788.19214,348.96915,1317.6178,1808.83215,-34.96154,1339.49805
40,0.325,1743.6759,78.37627,1328.78027,1785.50391,347.86502,1318.86121,1802.60596,-35.53438,1341.70544
41,0.333,1735.64807,78.40255,1328.67114,1779.17358,347.47003,1320.18188,1795.95398,-37.98757,1342.41602
42,0.342,1730.10522,75.38333,1329.90479,1773.05518,344.51712,1322.11523,1790.31726,-41.54686,1342.98621
43,0.35,1723.7395,76.55877,1331.89209,1767.53418,342.38788,1321.98486,1783.45239,-40.52794,1346.04089
44,0.358,1718.51978,72.90687,1332.81934,1760.31433,339.96567,1324.61938,1778.06543,-43.69734,1345.8606
45,0.367,1713.75562,70.65689,1335.11377,1756.44946,338.71225,1325.62671,1773.08923,-46.81805,1349.27576
46,0.375,1705.54016,69.57116,1334.974,1751.26868,337.31815,1327.87915,1765.4906,-46.50574,1350.01538
47,0.383,1701.43152,67.54939,1335.91504,1743.76514,334.59375,1328.75476,1759.28003,-50.30458,1351.76147
48,0.392,1696.35596,63.96383,1338.38831,1740.14697,332.90894,1329.79016,1754.83704,-52.8623,1353.15918
49,0.4,1688.45032,64.09931,1339.18347,1734.16028,331.19705,1330.87927,1747.10266,-51.96692,1353.07678
50,0.408,1683.37378,62.30053,1340.5199,1728.92932,328.03552,1332.13208,1741.70886,-55.6925,1353.15894
51,0.417,1675.4176,61.68835,1341.30688,1725.77649,326.99963,1333.34082,1732.88037,-56.03994,1355.33276
52,0.425,1671.98181,59.28378,1340.92896,1719.95544,325.57632,1335.11426,1727.5575,-59.06656,1355.01233
53,0.433,1662.94238,58.90408,1340.55579,1713.96289,323.60355,1334.30212,1719.46912,-58.46845,1354.71887
54,0.442,1658.93213,56.76906,1341.93164,1710.92578,322.71719,1334.42944,1714.04675,-62.49084,1354.60986
55,0.45,1651.55786,55.66528,1342.05176,1705.67371,320.86627,1336.25598,1706.60815,-61.56335,1356.53735
56,0.458,1647.2124,53.54969,1343.36731,1698.27417,319.17191,1335.48779,1700.74707,-64.46066,1356.01233
57,0.467,1640.5426,54.76908,1343.6499,1696.79993,318.99609,1335.45056,1693.94141,-66.10393,1355.3363
58,0.475,1635.67639,52.02708,1342.2804,1691.32214,318.3508,1336.25342,1688.49683,-67.07652,1354.83472
59,0.483,1628.90369,50.7628,1342.10791,1685.46008,316.98883,1336.29932,1682.84961,-69.91165,1354.92737
60,0.492,1622.6582,50.11825,1342.11218,1680.77185,315.1413,1337.51489,1675.59485,-69.09887,1355.14111
61,0.5,1617.33325,50.18398,1342.30664,1675.28821,314.05463,1336.37378,1668.81787,-70.41922,1356.38196
62,0.508,1612.03699,48.77595,1343.29639,1670.19226,312.9213,1336.27942,1663.22742,-71.76257,1355.44678
63,0.517,1605.92688,49.3039,1342.2019,1664.81604,312.17172,1337.65796,1658.08398,-74.39217,1355.75745
64,0.525,1601.51086,48.25224,1342.07031,1659.57483,311.42548,1336.50403,1650.6311,-73.4468,1356.39099
65,0.533,1595.13782,45.77751,1342.92908,1657.43384,311.42233,1337.65857,1644.71887,-74.29983,1355.77319
66,0.542,1590.78552,46.89229,1343.19421,1652.43713,309.05219,1337.03894,1639.02319,-75.32712,1357.12207
67,0.55,1584.14612,44.48082,1343.47339,1646.02319,309.35971,1337.80847,1633.91028,-77.90602,1356.9248
68,0.558,1579.24109,45.02994,1343.98499,1641.95117,307.05817,1338.69128,1627.53979,-76.37153,1357.01123
69,0.567,1575.39404,44.42595,1344.5564,1635.78394,307.39944,1336.9032,1623.19299,-78.38251,1356.66235
70,0.575,1567.8009,43.52272,1344.44141,1634.24951,307.28558,1337.37329,1615.11182,-78.22597,1357.84851
71,0.583,1563.08545,43.20158,1344.9635,1629.45276,305.38333,1337.4292,1609.61731,-78.56921,1357.7572
72,0.592,1556.20557,41.61784,1343.47241,1622.55396,304.83844,1338.34961,1603.8877,-80.38673,1357.47864
73,0.6,1552.23059,42.08751,1344.09717,1618.58484,302.99036,1338.25012,1597.6073,-81.04681,1356.89099
74,0.608,1545.30176,40.05728,1344.25244,1612.04016,303.31625,1336.64355,1591.56384,-81.80504,1357.89587
75,0.617,1538.01233,40.77272,1343.65833,1608.26575,301.78302,1336.35388,1584.16772,-80.68398,1358.47424
76,0.625,1537.00208,40.50065,1342.95972,1605.91772,302.30307,1336.81628,1580.13611,-83.30717,1358.12585
77,0.633,1528.86328,40.77242,1342.04712,1599.35095,302.42075,1337.05005,1572.76953,-82.13366,1357.46143
78,0.642,1524.52612,39.58738,1341.58521,1594.29163,300.26859,1336.94275,1567.20166,-84.82092,1356.81433
79,0.65,1518.33459,39.37064,1340.87366,1588.59412,300.0892,1335.59924,1560.72559,-84.03208,1355.69153
80,0.658,1513.05603,39.72377,1340.90002,1584.58496,298.81277,1335.13916,1556.22583,-86.31175,1354.99011
81,0.667,1507.81287,38.51259,1340.98779,1579.83484,299.12924,1336.04211,1549.44922,-84.66702,1354.74048
82,0.675,1500.38354,37.9581,1339.8623,1575.5874,298.7489,1335.81079,1542.08008,-84.0899,1356.41809
83,0.683,1496.17932,37.53309,1341.50391,1569.74451,298.72208,1335.06995,1538.27161,-86.30643,1354.72021
84,0.692,1490.21814,38.79645,1341.1261,1565.0885,297.68567,1335.14685,1531.1228,-85.51716,1355.07202
85,0.7,1485.22876,37.62477,1339.7085,1560.25073,297.89008,1334.16003,1525.66968,-85.28266,1354.57971
86,0.708,1478.52893,37.61393,1339.69043,1554.4696,297.03809,1334.47656,1520.73633,-85.95976,1354.052
87,0.717,1472.43518,37.04297,1338.55444,1547.98279,296.82748,1333.01428,1515.0083,-86.4456,1353.48853
88,0.725,1467.90405,36.62569,1337.61401,1543.59326,296.49026,1332.60962,1509.42261,-86.75254,1352.33191
89,0.733,1461.01514,37.88628,1337.54675,1538.13281,296.57977,1331.80725,1503.01086,-85.63114,1351.62158
90,0.742,1456.21814,37.62436,1337.87073,1532.89661,296.28757,1332.07556,1499.04309,-87.54556,1351.52222
91,0.75,1450.62183,37.00941,1336.8916,1527.49438,296.47507,1330.70728,1492.36646,-85.80129,1351.89185
92,0.758,1445.32532,37.60121,1336.58789,1521.72595,296.13464,1330.93237,1487.93677,-83.87737,1351.19116
93,0.767,1439.31104,38.18897,1335.46008,1515.03198,296.75439,1329.71106,1483.51636,-85.71653,1349.54822
94,0.775,1433.30066,36.4939,1335.54651,1509.11438,297.1825,1328.22852,1476.16077,-84.94073,1350.08044
95,0.783,1427.57629,37.77942,1334.20728,1504.36816,297.42892,1327.63293,1469.63489,-83.56508,1349.81677
96,0.792,1422.60803,36.40809,1332.92139,1497.77954,297.65262,1327.28223,1465.62341,-85.39245,1348.5929
97,0.8,1417.25671,37.64236,1333.66296,1493.09839,296.73203,1326.76025,1459.10681,-83.57898,1347.77625
98,0.808,1411.81067,39.79832,1331.9259,1485.64587,297.9704,1325.26184,1454.97937,-86.06685,1345.66785
99,0.817,1407.03052,38.05842,1331.42371,1481.16833,298.97852,1322.74023,1448.92847,-84.64049,1344.66016
100,0.825,1400.94177,40.48712,1330.73877,1475.69287,299.43646,1322.34534,1442.45471,-83.10032,1344.60632
101,0.833,1394.22522,40.11544,1330.91223,1470.56042,300.30838,1321.41199,1439.25403,-84.8472,1343.22803
102,0.842,1390.47791,38.65154,1329.09717,1463.93127,300.99594,1320.39819,1433.48621,-81.82739,1342.35034
103,0.85,1384.8009,40.92276,1327.80981,1457.56763,300.96536,1319.62292,1426.57043,-81.30605,1342.61414
104,0.858,1378.92981,40.90068,1326.58521,1452.12329,302.25125,1318.52356,1423.17285,-82.57771,1340.4375
105,0.867,1374.06982,42.8443,1326.72412,1446.20605,301.47769,1317.26672,1416.93152,-80.22935,1339.38879
106,0.875,1367.90283,42.8861,1324.98145,1439.55542,302.89026,1316.61877,1410.0271,-79.34822,1339.98962
107,0.883,1360.52026,43.64299,1324.32678,1433.94067,304.97412,1315.29126,1405.77136,-80.44079,1338.14771
108,0.892,1354.75122,44.24195,1325.70459,1427.50598,304.70728,1314.72559,1399.29321,-78.95608,1337.38562
109,0.9,1348.24927,44.41051,1325.75476,1421.88477,306.65924,1313.57544,1392.58191,-77.84298,1338.08484
110,0.908,1341.87219,44.63374,1326.18689,1415.70459,307.80386,1313.93347,1386.73523,-78.49956,1337.6554
111,0.917,1336.06702,46.06721,1325.97302,1409.49731,307.38892,1313.16309,1381.30151,-77.53526,1339.18042
112,0.925,1328.99316,47.18724,1325.50354,1404.51953,308.36209,1314.07751,1374.62354,-75.24375,1339.57593
113,0.933,1322.89014,48.94406,1327.38184,1397.52576,309.80508,1314.66199,1367.02625,-75.42444,1340.49207
114,0.942,1315.25586,48.75245,1327.5697,1391.64026,310.08234,1315.37769,1360.59875,-73.58468,1340.34436
115,0.95,1308.30725,51.4306,1328.67676,1385.7887,311.35361,1315.82556,1354.44995,-73.02559,1340.62219
116,0.958,1303.59949,51.46549,1330.41821,1379.11047,310.45004,1317.40723,1347.40491,-71.85542,1342.56042
117,0.967,1296.0177,51.87681,1330.6322,1373.41174,311.23651,1317.69263,1339.33777,-70.59497,1344.04785
118,0.975,1289.43042,52.95042,1332.06287,1366.45728,312.79901,1319.06042,1332.13562,-70.35804,1344.83398
119,0.983,1284.71875,54.57142,1332.34265,1360.36206,313.44254,1319.15942,1327.00964,-69.73452,1344.52869
120,0.992,1275.54041,54.36156,1334.42664,1354.04626,312.37665,1321.2572,1320.8606,-70.77859,1346.48169
121,1,1268.70007,54.83917,1334.06091,1348.0531,313.13257,1321.45886,1314.68835,-69.17628,1347.18811
122,1.008,1263.67114,54.92163,1335.86157,1340.99902,314.42786,1321.67407,1308.52307,-67.40801,1347.60486
123,1.017,1257.43652,54.15685,1336.12146,1334.28857,315.57059,1322.89014,1302.36047,-68.00729,1348.073
124,1.025,1251.49121,55.06581,1337.05981,1326.8811,315.01724,1324.27063,1296.15637,-68.08443,1348.73083
125,1.033,1244.9762,55.93799,1337.35205,1321.62036,315.90128,1323.87061,1290.05151,-67.93475,1349.61438
126,1.042,1239.40002,55.26162,1338.44739,1313.48462,316.52243,1324.83008,1286.27856,-67.9336,1349.45886
127,1.05,1233.10938,55.59969,1337.7052,1306.75928,316.90411,1325.18616,1281.51831,-67.86449,1349.89282
128,1.058,1227.64771,56.04776,1338.24268,1299.52368,317.94119,1325.09521,1274.95605,-66.13246,1350.75903
129,1.067,1221.91724,56.47316,1338.3916,1291.99451,316.93115,1326.8418,1269.88245,-67.61243,1351.27002
130,1.075,1216.38086,55.82357,1338.43555,1285.92322,317.55762,1326.36108,1263.09937,-66.17641,1351.72961
131,1.083,1209.61157,55.89355,1338.99695,1278.04614,318.04898,1326.1731,1259.31165,-65.74432,1352.21704
132,1.092,1204.66333,56.53141,1339.21509,1271.20874,318.30774,1326.42346,1253.16016,-66.54383,1351.26257
133,1.1,1197.42212,54.42089,1337.8512,1263.64233,318.23801,1326.76489,1247.35107,-65.57831,1351.98108
134,1.108,1191.38977,56.15189,1338.68372,1257.47852,318.63031,1326.36267,1241.6001,-65.86063,1352.34473
135,1.117,1185.91138,55.93943,1339.39905,1249.29346,318.68634,1328.00317,1237.32629,-66.12917,1352.32312
136,1.125,1180.4635,55.58833,1340.03198,1243.25366,319.59421,1326.95825,1231.81567,-66.1601,1352.44678
137,1.133,1174.97119,54.16099,1338.34912,1236.74866,319.28036,1328.39917,1225.75854,-65.75215,1352.97656
138,1.142,1170.30701,55.35033,1339.17322,1230.16309,319.93921,1328.81262,1220.81055,-66.62854,1353.7699
139,1.15,1164.05774,53.95262,1338.96631,1224.48645,317.89801,1328.3241,1216.21411,-65.65358,1353.90869
140,1.158,1158.46594,55.64534,1340.35681,1215.9375,318.79312,1329.58276,1210.08398,-64.84484,1353.64661
141,1.167,1151.48523,53.53447,1339.92566,1210.4397,319.15634,1329.50037,1204.44336,-65.29952,1353.81323
142,1.175,1146.42554,53.71127,1340.02856,1204.21497,318.94193,1330.00208,1201.60657,-65.80041,1353.89636
143,1.183,1142.37939,54.623,1341.04126,1196.78601,318.86005,1330.59546,1195.62341,-66.29725,1354.86169
144,1.192,1134.96033,53.22418,1340.27209,1190.30493,318.80609,1330.38281,1191.75525,-66.83278,1354.67932
145,1.2,1131.21228,53.445,1340.72473,1183.88025,319.87796,1331.54431,1185.34839,-65.94413,1354.93616
146,1.208,1125.11572,53.28433,1340.63953,1176.87134,318.4057,1330.51282,1181.17981,-66.51404,1354.0188
147,1.217,1119.27576,52.75869,1340.42224,1170.29285,318.7962,1330.73145,1176.23352,-65.89097,1355.50525
148,1.225,1113.28821,51.72004,1339.65308,1164.54688,319.02609,1330.63391,1169.82654,-64.74641,1355.2229
149,1.233,1108.37903,53.01586,1340.34814,1158.35144,319.04367,1330.77051,1164.79944,-67.15004,1354.30334
150,1.242,1102.26611,51.74803,1340.08716,1149.91125,319.23929,1330.57629,1159.74329,-66.55597,1354.98413
151,1.25,1097.35303,51.15113,1339.50476,1144.11206,318.36273,1330.55457,1155.11438,-67.70302,1354.25391
152,1.258,1090.82288,50.49157,1339.62927,1138.59387,318.0733,1330.47827,1149.77649,-66.93488,1354.44531
153,1.267,1084.89526,49.666,1338.85144,1130.70764,317.05731,1330.37268,1144.28894,-66.87158,1354.15918
154,1.275,1079.29456,49.48989,1338.11487,1124.37,316.823,1330.11121,1137.54797,-68.00317,1353.8302
155,1.283,1073.56543,49.4648,1339.22034,1118.14026,317.08521,1329.40039,1133.38599,-68.60382,1353.56299
156,1.292,1066.57947,49.5049,1338.17041,1111.61682,316.16547,1330.12073,1126.4834,-68.09982,1352.43762
157,1.3,1061.00696,48.19751,1337.97217,1105.03625,315.94632,1328.3573,1121.75476,-69.0257,1353.18896
158,1.308,1055.55029,47.48502,1337.78528,1098.97058,315.7966,1328.22937,1114.90234,-68.07755,1352.7124
159,1.317,1048.729,46.62112,1337.68359,1092.771,314.61273,1328.27173,1109.39453,-69.71179,1351.49268
160,1.325,1042.20728,45.85146,1336.79578,1085.52979,313.26273,1327.74915,1102.82532,-70.18726,1351.95068
161,1.333,1037.25061,45.92365,1336.5127,1079.80481,312.99643,1327.40845,1098.55688,-71.53415,1350.83105
162,1.342,1029.93384,44.08404,1336.41431,1074.44788,312.30789,1327.16736,1091.28198,-71.10819,1350.65161
163,1.35,1024.49841,44.49888,1335.92358,1067.13989,311.19296,1325.82556,1084.76001,-71.77946,1349.48145
164,1.358,1017.53076,42.62476,1334.26147,1061.28101,310.5307,1325.95837,1078.59167,-72.83208,1349.64124
165,1.367,1011.61346,42.49311,1334.77234,1055.29822,310.13556,1325.48425,1072.04517,-73.24592,1348.19067
166,1.375,1005.47919,40.98478,1333.94543,1048.64612,308.63611,1324.86133,1065.09485,-75.52468,1347.82336
167,1.383,997.95929,40.70687,1334.14355,1042.67798,308.51541,1323.11499,1058.88025,-76.99194,1347.02429
168,1.392,992.0174,39.03244,1332.6272,1036.11658,306.41614,1322.06348,1052.01782,-77.12713,1345.67712
169,1.4,985.30927,36.78348,1331.93481,1031.10229,305.8334,1321.48499,1045.83875,-78.53654,1345.74072
170,1.408,979.69147,38.14058,1330.02014,1024.27405,303.5704,1320.43567,1040.7384,-79.34366,1345.36597
171,1.417,971.89221,35.19301,1329.39294,1018.2605,303.51889,1319.87329,1032.79199,-80.54748,1344.30835
172,1.425,967.56744,35.40758,1329.57324,1012.48688,301.64468,1318.54834,1026.84741,-82.09005,1342.92944
173,1.433,959.68195,32.57408,1328.97998,1006.44373,299.09973,1318.2843,1020.05682,-84.75903,1341.26282
174,1.442,952.70154,30.66858,1327.60999,999.98389,298.9491,1317.09937,1012.37598,-86.08717,1340.44849
175,1.45,948.42407,31.16896,1326.62781,994.05078,296.87564,1316.29504,1006.41962,-88.07703,1339.54517
176,1.458,941.24774,27.77343,1326.02832,989.9397,295.25912,1315.66113,1000.39795,-88.10745,1339.53015
177,1.467,932.71881,26.94061,1326.00134,983.56195,293.48737,1314.9375,993.12177,-90.75394,1338.79211
178,1.475,928.28113,24.86176,1326.19409,975.57581,290.73346,1315.22888,987.30164,-93.24107,1338.07947
179,1.483,921.44006,22.4471,1327.06348,970.72772,290.24402,1315.42493,981.24146,-94.98109,1338.08875
180,1.492,914.20331,21.32189,1326.68701,963.39954,287.17807,1315.08655,973.50385,-96.33753,1338.41846
181,1.5,908.55524,18.85946,1328.19421,956.30981,286.15768,1316.90015,968.00183,-97.55103,1339.77417
182,1.508,902.91913,17.91525,1329.0575,948.87115,285.40079,1317.62329,961.54559,-99.39815,1339.99011
183,1.517,894.9635,16.49459,1330.56897,943.34296,283.79425,1320.11719,954.52087,-101.54922,1341.59839
184,1.525,889.07635,14.24422,1331.4845,934.69525,280.6091,1320.08069,949.453,-102.70396,1343.70837
185,1.533,883.48639,12.53664,1333.32007,928.91437,279.75806,1321.52869,943.36841,-104.67856,1345.3468
186,1.542,876.20801,10.92658,1334.4939,921.51544,278.44952,1324.58765,936.66193,-106.64426,1346.96204
187,1.55,870.1557,8.39655,1337.20422,915.36176,276.64731,1325.02124,930.3418,-108.12737,1348.18469
188,1.558,865.07764,7.73878,1337.84985,907.46002,274.48297,1327.08264,923.26245,-109.83562,1349.32593
189,1.567,857.42084,5.7833,1339.92236,903.13196,272.70834,1329.03174,917.59863,-111.42084,1351.21289
190,1.575,850.19128,2.8981,1340.43945,897.13385,270.13083,1330.56519,911.99554,-113.34074,1353.5061
191,1.583,845.32813,2.54718,1343.10071,889.77124,268.33981,1331.00977,904.8692,-114.76218,1353.89832
192,1.592,838.15173,-0.16024,1343.49011,884.52283,267.19608,1332.48291,896.84326,-116.09941,1355.17639
193,1.6,830.9989,-1.25295,1344.67761,879.29688,265.31454,1334.21204,890.96997,-117.7843,1355.47192
194,1.608,825.47852,-1.69994,1345.22974,874.28174,265.35748,1334.54663,883.3233,-120.0827,1356.47253
195,1.617,818.24896,-2.97925,1345.14136,869.15845,262.65497,1334.5094,875.49597,-120.74287,1357.10205
196,1.625,811.0705,-5.28741,1345.60876,862.92737,260.85464,1335.28418,868.55078,-123.01337,1356.35632
197,1.633,803.98944,-4.24665,1344.78259,857.65802,259.69858,1334.33252,861.34875,-123.64712,1357.22131
198,1.642,797.66473,-6.95484,1345.40698,852.37244,259.40213,1335.89978,854.01355,-124.35292,1357.56226
199,1.65,790.8858,-7.15827,1345.15527,847.0191,257.75293,1336.62085,847.06262,-125.74819,1357.05591
200,1.658,785.72705,-9.06107,1344.54407,841.32068,256.75037,1336.00513,839.58185,-128.42235,1358.047
201,1.667,777.52094,-10.24364,1344.89368,834.01794,255.63445,1335.52783,832.92706,-129.46629,1356.82056
202,1.675,771.23932,-9.93539,1345.15369,829.84454,254.08459,1335.42981,824.28986,-130.42992,1356.84741
203,1.683,764.92358,-10.20817,1344.25073,824.75262,253.46347,1336.19214,817.99121,-131.20078,1357.2384
204,1.692,758.63098,-11.89641,1344.55322,818.60156,252.38324,1335.62952,810.83557,-131.67752,1357.86194
205,1.7,751.80884,-11.77999,1345.32361,813.36707,252.57976,1335.58374,803.98212,-132.63019,1357.68896
206,1.708,745.9613,-12.97671,1345.89392,809.12451,250.49318,1335.93604,797.89246,-134.6024,1357.57056
207,1.717,739.68146,-12.50833,1345.58691,804.79254,249.94789,1335.69568,791.89349,-134.19016,1358.34766
208,1.725,733.5426,-13.98984,1345.1604,798.77069,249.20074,1336.54895,784.56641,-134.7054,1357.927
209,1.733,727.71649,-12.39725,1344.97949,791.20148,248.77469,1337.23877,777.12854,-136.67894,1357.73474
210,1.742,721.2572,-14.20949,1345.07166,786.74689,247.26714,1337.01538,771.9386,-136.89211,1357.47009
211,1.75,715.07245,-15.31278,1345.21082,782.63745,246.65077,1337.19312,764.13483,-136.65652,1358.92822
212,1.758,709.12939,-15.94742,1345.66028,777.80542,244.67561,1337.19214,757.25031,-137.60478,1358.08557
213,1.767,702.98535,-16.89968,1344.63696,772.34924,246.88419,1338.28992,750.18005,-137.89754,1358.86072
214,1.775,697.3045,-16.57964,1345.89758,767.49878,244.75693,1337.68872,742.60413,-139.7337,1358.76965
215,1.783,690.65356,-17.24707,1345.47876,762.68494,242.91965,1337.61926,736.63873,-138.72881,1359.01038
216,1.792,685.28522,-16.78694,1345.60974,758.00043,241.35782,1337.47546,729.28607,-140.13976,1358.66479
217,1.8,677.97906,-17.4448,1345.12231,753.36169,241.92957,1337.96204,722.07196,-140.93709,1358.53186
218,1.808,671.95618,-17.24528,1345.20471,747.4425,241.2081,1336.93982,716.02472,-140.85976,1358.27576
219,1.817,664.86072,-18.36392,1345.26245,742.94623,240.1779,1336.74878,709.66632,-142.34563,1357.82349
220,1.825,659.8501,-18.09125,1344.73767,735.9342,240.40601,1337.25671,703.82892,-142.20053,1357.26245
221,1.833,652.82916,-18.27668,1344.60754,730.31989,241.19164,1337.11157,696.67609,-142.08195,1356.65552
222,1.842,647.64142,-18.49027,1343.53381,725.73413,240.30368,1336.21082,690.44189,-142.22881,1357.16443
223,1.85,640.12909,-19.53714,1343.2561,719.86804,238.71884,1336.2168,683.31946,-142.38612,1356.03113
224,1.858,633.81909,-19.52207,1343.04663,715.31885,239.91431,1335.84143,676.93323,-143.81413,1357.10559
225,1.867,628.52252,-19.86793,1342.46313,708.43854,238.88261,1335.3717,669.88367,-143.31026,1355.81726
226,1.875,621.72003,-19.66718,1342.06458,702.45117,239.4724,1335.49573,663.96783,-142.90506,1355.02246
227,1.883,614.9613,-19.16254,1341.8866,696.22449,239.02531,1335.15698,657.21533,-142.22278,1354.63916
228,1.892,608.21625,-19.28395,1340.22656,691.95856,238.36783,1334.60962,650.62329,-143.40602,1354.60681
229,1.9,602.56085,-17.89619,1339.72656,684.59564,237.85417,1333.91577,643.50952,-143.17424,1353.10303
230,1.908,595.85681,-19.36307,1338.80786,677.62378,239.15381,1332.53772,636.88867,-143.23315,1353.11584
231,1.917,590.03186,-19.28094,1338.5365,671.85437,238.40593,1331.37488,630.82037,-142.1853,1352.57739
232,1.925,582.60553,-19.64915,1337.77686,665.5907,239.98676,1331.05359,624.57111,-142.77151,1352.04871
233,1.933,577.13965,-18.3144,1336.74121,659.44745,237.79292,1330.15576,618.22253,-142.58023,1350.99414
234,1.942,569.86719,-18.88507,1335.87866,653.19678,239.9326,1329.84924,611.6507,-142.31094,1350.09473
235,1.95,564.13885,-18.08789,1334.99451,646.02783,238.25562,1328.28235,605.53192,-142.30289,1349.45337
236,1.958,556.97205,-18.43013,1334.02954,640.18042,241.1534,1327.43201,599.24414,-141.36043,1349.07361
237,1.967,551.74921,-16.60247,1332.75134,634.25287,239.45686,1324.76062,592.56067,-140.76886,1347.1571
238,1.975,545.07245,-17.15969,1332.07288,625.86816,241.21915,1324.93787,585.61304,-139.5777,1346.0918
239,1.983,539.67902,-16.22555,1331.58875,620.44562,241.14108,1322.70667,580.20966,-139.07982,1345.22437
240,1.992,532.42761,-15.88386,1330.07117,615.08948,242.44496,1322.4093,574.25366,-138.96619,1344.19189
241,2,526.49908,-15.53082,1328.82532,607.18121,243.22191,1320.28931,568.21545,-137.51677,1342.3269
