Frame#,Time,R.Biceps.Lateral.x,R.Biceps.Lateral.y,R.Biceps.Lateral.z
143,1.183,1238.07495,127.47508,1416.76709
144,1.192,1232.51563,127.17684,1416.53271
145,1.2,1226.61572,128.18416,1417.06934
146,1.208,1220.84937,126.90359,1417.05042
147,1.217,1215.09778,127.92021,1416.97998
148,1.225,1209.03516,128.23109,1417.26782
149,1.233,1202.71301,127.34663,1417.51514
150,1.242,1196.2843,128.31886,1417.20947
151,1.25,1191.33496,126.32109,1417.39709
152,1.258,1184.53369,127.67039,1416.96558
153,1.267,1179.28552,126.72363,1416.83069
154,1.275,1172.50708,125.83388,1416.44873
155,1.283,1166.39832,125.10427,1416.23657
156,1.292,1160.17029,126.36359,1415.91516
157,1.3,1154.00244,125.27461,1415.51404
158,1.308,1147.32751,125.27981,1415.36292
159,1.317,1140.76233,124.65757,1414.64929
160,1.325,1134.50928,123.56204,1414.45813
161,1.333,1128.64246,122.96984,1414.25098
162,1.342,1122.76233,122.45704,1413.50452
163,1.35,1116.10767,122.04975,1413.1416
164,1.358,1109.84863,122.23148,1412.68091
165,1.367,1103.85107,120.22141,1410.67224
166,1.375,1097.80518,118.6599,1410.45117
167,1.383,1092.02429,117.87614,1410.06689
168,1.392,1085.58069,116.79796,1409.15918
169,1.4,1080.05005,114.14867,1407.61951
170,1.408,1074.26929,114.66824,1408.19275
171,1.417,1067.27393,112.55706,1406.39917
172,1.425,1062.13623,110.74736,1406.5625
173,1.433,1056.00085,108.81757,1404.92639
174,1.442,1048.09985,108.37256,1403.58862
175,1.45,1041.70056,105.60938,1402.55505
176,1.458,1035.90564,104.3082,1402.20276
177,1.467,1029.79175,101.71485,1401.70117
178,1.475,1023.64789,100.07098,1402.08252
179,1.483,1016.87091,99.27666,1404.17346
180,1.492,1010.43805,96.56345,1404.06018
181,1.5,1002.73602,93.96355,1404.57971
182,1.508,996.14221,94.15521,1405.90649
183,1.517,990.19836,92.22631,1407.32568
184,1.525,984.56567,90.34856,1408.40186
185,1.533,977.47894,88.95305,1409.74548
186,1.542,971.7998,87.14598,1411.13745
187,1.55,965.19006,85.87303,1412.74536
188,1.558,959.25861,83.63683,1413.81262
189,1.567,952.31079,81.60106,1415.44397
190,1.575,946.34778,79.94704,1416.01477
191,1.583,939.77081,78.92715,1416.55066
192,1.592,933.8623,76.26665,1418.06433
193,1.6,927.45898,73.60907,1418.84595
194,1.608,920.31647,72.86227,1418.35754
195,1.617,913.63965,72.07497,1419.1073
196,1.625,907.91791,69.39165,1420.34998
197,1.633,901.77997,67.01515,1420.54065
198,1.642,894.62732,67.10763,1420.56201
199,1.65,888.84784,65.23231,1420.87988
200,1.658,881.69592,64.60118,1421.40283
201,1.667,875.76514,63.14462,1421.02466
202,1.675,869.27881,62.19833,1421.29541
203,1.683,863.46912,59.58804,1421.40295
204,1.692,857.19739,59.79768,1421.84338
205,1.7,851.36957,58.0929,1421.69458
206,1.708,844.80371,56.91399,1421.99731
207,1.717,839.05115,56.1343,1422.21411
208,1.725,832.4491,56.04121,1422.26831
209,1.733,826.74146,54.3985,1422.76257
210,1.742,820.72693,53.07519,1422.73364
211,1.75,814.07654,52.22633,1423.43347
212,1.758,808.51727,51.47582,1423.15442
213,1.767,802.93073,50.27319,1423.59009
214,1.775,797.63043,50.57409,1423.49744
215,1.783,791.56787,50.16879,1424.10339
216,1.792,785.34875,49.2141,1423.23877
217,1.8,778.15338,48.82338,1423.49878
218,1.808,772.62946,46.64957,1423.27551
219,1.817,766.34705,47.12973,1422.80542
220,1.825,760.2218,45.47905,1423.14148
221,1.833,754.54456,45.19393,1422.32092
222,1.842,748.32629,43.95859,1422.66309
223,1.85,741.91797,43.87477,1422.43604
224,1.858,735.86029,44.25884,1421.76428
225,1.867,728.9856,44.51815,1420.97656
226,1.875,722.70465,43.19736,1420.93298
227,1.883,716.0274,43.60869,1421.07446
228,1.892,709.79578,44.0764,1420.54285
229,1.9,703.13293,43.80732,1419.86011
230,1.908,697.73041,43.64595,1418.98999
231,1.917,690.47034,43.62284,1417.86304
232,1.925,684.92688,43.06811,1417.25903
233,1.933,678.57135,43.10964,1415.91711
234,1.942,672.24475,43.88048,1415.66736
235,1.95,665.87415,43.77684,1414.50684
236,1.958,659.95618,45.0186,1413.74023
237,1.967,653.81195,46.1117,1412.55774
238,1.975,646.09125,47.50856,1410.96204
239,1.983,640.93152,46.13071,1410.40356
240,1.992,634.56073,47.56304,1409.03699
241,2,627.52997,48.98664,1407.85925
242,2.008,621.2757,50.16691,1406.60767
243,2.017,614.58948,50.96921,1405.98523
244,2.025,608.17859,51.27752,1404.36316
245,2.033,602.44177,52.66019,1402.60559
246,2.042,596.39832,54.07323,1401.57947
247,2.05,589.87524,54.55977,1400.96045
248,2.058,584.00562,55.43169,1399.85254
249,2.067,577.38757,56.64244,1398.50049
250,2.075,570.33569,58.39427,1397.71118
251,2.083,563.61945,60.40351,1397.74207
252,2.092,556.7821,61.16917,1398.5542
253,2.1,549.86536,60.98317,1398.14429
254,2.108,543.5285,63.16887,1398.67957
255,2.117,536.04272,64.4013,1398.40808
256,2.125,528.34619,65.03235,1399.58838
257,2.133,522.41193,65.63367,1400.44177
258,2.142,515.54108,67.38985,1401.29395
259,2.15,509.60205,67.08345,1402.13171
260,2.158,501.50452,68.42078,1403.39087
261,2.167,494.81964,69.97265,1404.453
262,2.175,488.52795,71.01224,1404.1593
263,2.183,482.13235,70.57138,1404.72583
264,2.192,475.29068,71.20131,1406.69629
265,2.2,468.75323,71.94951,1407.1012
266,2.208,461.24771,72.92735,1407.46045
267,2.217,454.62308,73.63392,1407.36584
268,2.225,447.74823,74.65973,1408.10168
269,2.233,441.15585,75.56706,1408.48877
270,2.242,434.16473,75.77536,1410.10437
271,2.25,427.84399,75.95081,1410.00659
272,2.258,420.28055,77.21248,1410.66736
273,2.267,414.11313,78.65526,1410.28857
274,2.275,407.57339,78.77154,1411.0885
275,2.283,400.81134,79.56135,1411.45837
276,2.292,394.23322,80.06982,1412.16467
277,2.3,387.17947,80.41375,1412.85242
278,2.308,381.20389,80.06625,1413.672
279,2.317,374.53943,81.30647,1413.6123
280,2.325,368.51498,81.56774,1414.59619
281,2.333,361.93066,81.28968,1414.35596
282,2.342,355.98065,82.70065,1414.67285
283,2.35,349.677,82.32146,1415.2229
284,2.358,344.21494,83.89273,1415.42285
285,2.367,337.34738,83.74692,1415.80505
286,2.375,330.92743,83.4118,1416.16992
287,2.383,324.23703,83.10769,1417.22729
288,2.392,319.01099,84.1827,1417.2074
289,2.4,311.86731,84.39764,1417.37573
290,2.408,305.62866,85.97012,1416.54541
291,2.417,299.87869,84.46787,1416.18494
292,2.425,293.81201,84.14715,1417.14661
293,2.433,287.14633,83.20718,1416.59399
294,2.442,280.44775,84.94723,1416.71069
295,2.45,273.89786,84.1383,1415.57166
296,2.458,268.56284,85.15636,1415.38806
297,2.467,261.7442,84.23831,1414.87512
298,2.475,254.65216,83.97762,1415.63782
299,2.483,248.78845,83.7612,1415.68665
300,2.492,242.35777,84.19565,1414.80432
301,2.5,236.02489,82.94745,1414.03113
302,2.508,229.3416,81.98333,1413.35889
303,2.517,223.1873,81.41533,1413.55627
304,2.525,217.40788,80.86921,1412.90857
305,2.533,210.74355,79.39309,1411.92822
306,2.542,204.54948,78.44827,1411.02185
307,2.55,198.5584,78.23996,1410.09814
308,2.558,192.14671,77.44232,1409.1239
309,2.567,185.6089,76.3044,1408.22192
310,2.575,179.55606,75.12345,1407.70264
311,2.583,173.4118,73.77209,1406.17578
312,2.592,167.08717,72.82765,1405.06946
313,2.6,161.09346,70.45827,1404.67896
314,2.608,154.86151,69.1963,1403.38135
315,2.617,148.23431,67.32566,1402.31519
316,2.625,142.77394,66.61129,1400.9718
317,2.633,136.23743,64.70071,1401.00647
318,2.642,130.70775,62.82497,1400.16187
319,2.65,124.20151,60.72915,1399.66211
320,2.658,117.0771,58.972,1400.36853
321,2.667,110.85773,57.6343,1401.23877
322,2.675,104.21725,56.539,1402.09558
323,2.683,98.30842,55.68776,1402.83594
324,2.692,91.86562,53.9172,1404.198
325,2.7,85.71452,52.83776,1405.40466
326,2.708,79.35726,50.79799,1405.81348
327,2.717,73.481,50.09779,1407.08362
328,2.725,66.28032,48.99908,1408.96509
329,2.733,60.74262,46.99959,1409.72766
330,2.742,54.45457,45.10249,1410.12537
331,2.75,48.39058,43.52208,1411.79675
332,2.758,41.99072,43.10767,1412.46484
333,2.767,35.61808,41.14346,1412.88025
334,2.775,29.50579,39.93135,1413.63159
335,2.783,22.72136,37.53129,1413.83533
336,2.792,16.78157,37.0494,1414.85583
337,2.8,10.36336,35.68052,1414.98096
338,2.808,3.1848,34.41552,1415.53918
339,2.817,-3.12401,34.2712,1415.78918
340,2.825,-8.82565,33.95322,1416.13074
341,2.833,-15.66234,31.56827,1415.46362
342,2.842,-21.87777,30.00209,1415.76025
343,2.85,-27.65275,30.6112,1416.20215
344,2.858,-33.6486,29.58351,1416.32092
345,2.867,-40.25175,28.20763,1417.22119
346,2.875,-46.27467,27.3986,1417.67883
347,2.883,-51.55323,27.57164,1417.86755
348,2.892,-58.08608,26.86326,1417.72314
349,2.9,-63.68533,26.41149,1417.93384
350,2.908,-70.10365,25.20946,1417.97729
351,2.917,-75.55674,25.61787,1418.38416
352,2.925,-82.2049,25.40074,1418.45935
353,2.933,-87.62022,24.36487,1418.75256
354,2.942,-93.61089,24.09908,1418.59424
355,2.95,-99.96906,23.36998,1417.95911
356,2.958,-105.7909,23.37229,1418.55164
357,2.967,-111.36048,23.16546,1418.77771
358,2.975,-117.70541,21.94355,1419.13599
359,2.983,-123.77402,22.33868,1418.651
360,2.992,-130.29688,22.2691,1418.11475
361,3,-136.38429,22.22782,1417.45911
362,3.008,-141.89922,22.34783,1417.87842
363,3.017,-148.29944,21.65213,1417.19897
364,3.025,-154.27509,22.15958,1416.6283
365,3.033,-161.22467,20.95719,1416.34387
366,3.042,-166.4556,22.46569,1415.96594
367,3.05,-172.97993,21.33446,1415.67847
368,3.058,-179.62378,21.78648,1415.01624
369,3.067,-186.39096,22.20061,1414.01111
370,3.075,-191.15576,23.41292,1414.21021
371,3.083,-198.0733,22.64377,1413.77063
372,3.092,-204.18164,25.17436,1412.04712
373,3.1,-210.77989,24.4742,1411.4718
374,3.108,-216.74467,25.3596,1411.29016
375,3.117,-223.13074,27.01911,1409.98547
376,3.125,-230.09404,26.50271,1408.41882
377,3.133,-235.42044,28.03226,1408.04675
378,3.142,-242.35049,28.25349,1406.78943
379,3.15,-247.94434,29.49792,1405.62292
380,3.158,-253.82669,30.33894,1404.69714
381,3.167,-260.99188,30.21595,1403.01099
382,3.175,-267.59317,31.57887,1401.90515
383,3.183,-273.47531,33.24781,1401.01257
384,3.192,-279.82001,35.44466,1399.56604
385,3.2,-286.51773,35.0836,1398.32764
386,3.208,-291.91367,38.71246,1397.28699
387,3.217,-297.46909,38.63082,1395.05237
388,3.225,-305.21527,40.13994,1394.43848
389,3.233,-311.01709,41.34796,1393.85535
390,3.242,-318.71765,43.96825,1393.53333
391,3.25,-324.70651,44.65696,1392.61023
392,3.258,-332.25943,44.93977,1392.50366
393,3.267,-338.72455,47.07912,1393.14209
394,3.275,-345.34091,48.41098,1393.80457
395,3.283,-352.42065,49.38198,1394.00366
396,3.292,-359.39197,51.02299,1393.45227
397,3.3,-366.10596,51.85967,1394.73145
398,3.308,-372.78046,53.64449,1394.7489
399,3.317,-379.64603,54.29808,1395.52502
400,3.325,-386.51822,55.12523,1396.7301
401,3.333,-392.87695,57.41529,1397.14355
402,3.342,-399.33237,57.72901,1397.93091
403,3.35,-405.56412,60.36856,1398.36572
404,3.358,-412.11163,60.13323,1399.82556
405,3.367,-419.42194,62.25372,1400.08521
406,3.375,-424.87784,63.33157,1399.90637
407,3.383,-432.91681,64.31487,1400.8656
408,3.392,-439.30276,65.28045,1400.98254
409,3.4,-445.21152,65.36502,1401.34119
410,3.408,-451.71201,68.00551,1401.60156
411,3.417,-458.5137,67.47284,1402.47217
412,3.425,-465.0712,70.23315,1403.01233
413,3.433,-471.31616,70.15597,1403.14209
414,3.442,-477.89865,71.78827,1403.51685
415,3.45,-484.30176,73.80711,1403.44519
416,3.458,-491.65796,72.66862,1405.23413
417,3.467,-496.95502,75.88028,1404.89966
418,3.475,-502.87143,76.00932,1404.89941
419,3.483,-509.21307,76.78176,1405.2832
420,3.492,-514.99078,78.70117,1405.07141
421,3.5,-521.89001,77.53406,1406.80652
422,3.508,-526.33466,80.16694,1407.20691
423,3.517,-531.89929,79.91416,1408.18469
424,3.525,-538.79456,80.84179,1408.75073
425,3.533,-544.57983,83.12941,1408.77283
426,3.542,-550.63159,83.62535,1408.73889
427,3.55,-556.85382,82.98779,1410.31519
428,3.558,-562.85114,86.04201,1410.453
429,3.567,-568.90771,85.98361,1410.00037
430,3.575,-573.67749,85.93139,1410.18042
431,3.583,-580.06787,88.39708,1410.56531
432,3.592,-586.46735,86.63015,1410.66943
433,3.6,-593.28992,88.37087,1410.49573
434,3.608,-599.07892,88.70488,1410.94666
435,3.617,-603.97003,89.92494,1411.29456
436,3.625,-610.77081,88.763,1409.9552
437,3.633,-616.58691,89.78707,1410.26001
438,3.642,-623.71423,90.76402,1409.88562
439,3.65,-628.82819,90.66541,1409.52649
440,3.658,-635.26025,91.22472,1409.95996
441,3.667,-641.75183,90.60671,1408.79797
442,3.675,-647.42047,90.73303,1408.02502
443,3.683,-652.78461,90.50245,1408.00647
444,3.692,-659.62341,91.17326,1407.09668
445,3.7,-665.83081,91.08764,1406.47693
446,3.708,-671.86969,90.17035,1405.29932
447,3.717,-678.0918,90.41463,1405.05176
448,3.725,-684.01068,89.28903,1404.52527
449,3.733,-689.61328,88.58366,1403.41663
450,3.742,-696.47485,89.25446,1402.70703
451,3.75,-702.09875,89.0088,1401.98596
452,3.758,-708.42767,87.55568,1400.77673
453,3.767,-714.63953,87.73874,1400.2981
454,3.775,-720.73401,87.09048,1399.24744
455,3.783,-727.36829,84.85228,1398.79114
456,3.792,-732.15259,84.99026,1397.33154
457,3.8,-738.94788,83.17265,1396.23523
458,3.808,-745.02283,82.04083,1396.47546
459,3.817,-751.52045,79.75439,1395.70129
460,3.825,-755.92596,79.6367,1395.59644
461,3.833,-763.35046,78.41085,1395.65857
462,3.842,-769.77826,78.60693,1396.69568
463,3.85,-776.96301,77.03285,1397.00598
464,3.858,-782.45544,75.9631,1397.82312
465,3.867,-789.19464,76.29786,1399.33911
466,3.875,-795.62134,74.43448,1399.63855
467,3.883,-801.32263,73.36145,1400.33276
468,3.892,-807.48639,73.09774,1400.66797
469,3.9,-812.97406,71.64317,1401.55347
470,3.908,-818.88135,71.705,1402.74878
471,3.917,-826.71301,70.82631,1404.44507
472,3.925,-832.08875,70.5594,1404.96558
473,3.933,-838.96814,69.34097,1404.78882
