Frame#,Time,L.Shank.x,L.Shank.y,L.Shank.z
52,0.425,1582.45142,345.44815,858.25146
53,0.433,1579.58093,346.23581,859.05389
54,0.442,1575.51428,345.33917,858.82513
55,0.45,1571.06641,344.60971,858.57343
56,0.458,1568.62744,344.42239,858.4942
57,0.467,1566.18237,344.05566,857.97656
58,0.475,1559.92822,342.86124,857.46301
59,0.483,1557.89197,341.88684,857.8819
60,0.492,1554.13184,341.69574,856.03583
61,0.5,1551.4696,341.14676,855.86658
62,0.508,1548.98499,342.13864,853.9967
63,0.517,1545.51306,338.88235,853.97986
64,0.525,1542.70215,339.77682,853.74884
65,0.533,1538.83313,340.28714,851.99908
66,0.542,1536.72046,338.81946,851.17639
67,0.55,1534.68042,337.94553,850.44464
68,0.558,1528.79089,338.77573,850.40405
69,0.567,1527.66138,338.40463,849.35419
70,0.575,1526.29736,338.56564,847.66901
71,0.583,1521.75867,338.87503,846.00854
72,0.592,1517.79285,336.72943,844.76154
73,0.6,1515.99646,336.40073,844.51129
74,0.608,1510.69482,336.97461,844.97473
75,0.617,1510.22107,337.78091,843.92084
76,0.625,1506.92395,335.92099,841.93469
77,0.633,1500.98572,336.883,841.38409
78,0.642,1499.07886,336.01852,840.20264
79,0.65,1496.7887,335.03287,839.77545
80,0.658,1492.80969,337.31985,839.85718
81,0.667,1490.09741,336.79678,838.34247
82,0.675,1485.1759,334.76797,837.3573
83,0.683,1482.04065,335.76437,835.85529
84,0.692,1479.09619,334.76917,835.5022
85,0.7,1472.8999,335.6745,835.18127
86,0.708,1471.9364,334.94531,834.26013
87,0.717,1465.46814,336.09952,834.16644
88,0.725,1461.80493,334.61966,834.27466
89,0.733,1457.43274,335.45862,834.01306
90,0.742,1453.88184,335.42343,833.1604
91,0.75,1447.5946,336.08548,833.03357
92,0.758,1444.11023,334.98907,832.25073
93,0.767,1437.97607,335.88184,831.78394
94,0.775,1433.39673,333.89188,831.09735
95,0.783,1427.42151,335.08246,829.96112
96,0.792,1421.24329,336.72369,829.96741
97,0.8,1416.01782,333.75256,829.8277
98,0.808,1409.6095,335.41449,829.26038
99,0.817,1403.67786,336.71652,828.95819
100,0.825,1396.31445,334.41382,828.45514
101,0.833,1390.05505,334.9588,827.95453
102,0.842,1382.57104,334.69809,827.11884
103,0.85,1376.65271,336.03967,827.1579
104,0.858,1368.34644,336.38229,825.99561
105,0.867,1360.80188,335.88199,825.16589
106,0.875,1355.63098,336.48383,825.12805
107,0.883,1345.15405,334.90735,824.97247
108,0.892,1339.86804,335.81363,824.3772
109,0.9,1331.4342,334.66321,824.08032
110,0.908,1324.00781,336.24664,824.73242
111,0.917,1313.28088,335.94421,825.35382
112,0.925,1305.85217,337.3689,825.40588
113,0.933,1298.79675,335.81128,825.09698
114,0.942,1290.74524,337.00201,825.17914
115,0.95,1280.32361,335.90936,825.4726
116,0.958,1271.70215,338.2117,828.56
117,0.967,1263.39343,337.5448,829.487
118,0.975,1254.65027,338.04916,829.56329
119,0.983,1246.2135,337.6051,832.42584
120,0.992,1237.93494,338.92712,833.14099
121,1,1227.24585,338.6524,835.24518
122,1.008,1219.43567,339.78662,837.45844
123,1.017,1210.4408,338.27264,838.50623
124,1.025,1201.48279,337.77029,839.91785
125,1.033,1193.25098,338.87823,842.37024
126,1.042,1183.50439,337.53067,843.45801
127,1.05,1175.23999,340.07941,844.80658
128,1.058,1165.1886,338.55426,845.30969
129,1.067,1157.78601,339.71677,846.96753
130,1.075,1148.04041,338.71429,848.70728
131,1.083,1140.74829,340.01205,849.73907
132,1.092,1130.19312,339.2699,850.67059
133,1.1,1121.80469,338.85049,850.99805
134,1.108,1113.33582,339.60349,852.50006
135,1.117,1104.77991,339.06708,852.46423
136,1.125,1096.58594,339.74875,854.61005
137,1.133,1088.01282,338.38583,854.31079
138,1.142,1078.59167,337.42477,855.40179
139,1.15,1071.54382,338.44177,855.36224
140,1.158,1062.90112,336.38461,856.58789
141,1.167,1053.05298,335.86194,856.79047
142,1.175,1045.28113,336.29822,857.86768
143,1.183,1037.92444,334.79559,858.67285
144,1.192,1029.21448,333.37039,860.0578
145,1.2,1022.1814,333.82938,860.66229
146,1.208,1014.21979,330.91019,860.44885
147,1.217,1006.72925,332.67136,861.38708
148,1.225,998.27472,330.92294,862.86261
149,1.233,989.5014,329.44931,863.00116
150,1.242,983.78424,328.87766,863.60846
151,1.25,975.73718,326.68365,863.60406
152,1.258,967.57391,324.41028,863.83557
153,1.267,960.68158,326.31177,864.51227
154,1.275,953.8158,323.46854,864.99011
155,1.283,946.63965,321.97241,864.54578
156,1.292,939.55939,322.64218,864.91992
157,1.3,932.44025,319.88388,865.03857
158,1.308,925.90955,319.36661,865.3811
159,1.317,918.53326,318.67981,864.49567
160,1.325,911.75983,315.85373,864.27942
161,1.333,905.45905,316.89297,864.56677
162,1.342,899.15967,314.21014,863.5755
163,1.35,892.11414,313.08484,863.31799
164,1.358,885.57831,313.2655,862.71088
165,1.367,878.58649,310.31735,863.41846
166,1.375,872.64789,308.30954,862.62274
167,1.383,866.69177,308.69318,861.85193
168,1.392,858.97687,305.57489,860.91376
169,1.4,853.24976,304.47061,861.74219
170,1.408,847.29956,303.97238,859.97791
171,1.417,840.49536,301.84018,858.69171
172,1.425,834.21021,302.41302,857.80597
173,1.433,828.6684,300.47787,857.31885
174,1.442,822.98523,297.74081,855.96405
175,1.45,817.32642,297.03027,855.67725
176,1.458,810.25793,295.72,854.15363
177,1.467,804.89563,294.11261,853.70215
178,1.475,799.2135,292.67691,853.12262
179,1.483,793.34552,291.65045,852.33289
180,1.492,788.79858,291.77499,852.11658
181,1.5,783.89948,289.7124,851.66107
182,1.508,777.83942,289.48849,852.06433
183,1.517,773.89008,287.88098,852.77539
184,1.525,767.91156,287.93927,851.71069
185,1.533,765.5058,286.93848,851.76379
186,1.542,759.74261,286.19901,851.70428
187,1.55,756.5332,284.60919,852.83331
188,1.558,750.77368,282.63013,852.93402
189,1.567,747.7038,282.03522,853.57172
190,1.575,742.23267,281.05249,853.05402
191,1.583,738.03302,280.96365,853.7619
192,1.592,735.03021,279.83408,853.81329
193,1.6,728.90424,279.87378,854.60455
194,1.608,726.73059,279.23831,854.47339
195,1.617,721.26563,278.66913,855.25977
196,1.625,718.05804,278.10678,854.65417
197,1.633,713.46338,278.28336,854.99695
198,1.642,709.80688,275.91144,855.24341
199,1.65,705.70734,277.422,855.2041
200,1.658,702.9801,277.24564,854.78131
201,1.667,698.06409,275.73987,855.20349
202,1.675,695.43958,275.42044,853.61761
203,1.683,690.82416,276.04245,852.88916
204,1.692,687.41406,275.34503,853.23895
205,1.7,683.54462,275.00552,852.84979
206,1.708,681.37683,274.94537,852.45789
207,1.717,676.95703,275.17258,851.71088
208,1.725,673.88031,275.15933,851.25989
209,1.733,669.59192,275.42749,851.4043
210,1.742,667.51385,274.43329,849.73962
211,1.75,663.66608,275.13388,848.78381
212,1.758,658.70239,275.57925,849.63715
213,1.767,656.49323,275.01526,848.1897
214,1.775,652.38788,275.0983,847.1076
215,1.783,648.68549,273.23984,847.15698
216,1.792,645.12439,274.00238,845.95056
217,1.8,642.3537,275.69846,846.48071
218,1.808,637.73328,275.69781,846.82178
219,1.817,633.64331,274.1239,844.99335
220,1.825,630.95392,276.21011,845.87775
221,1.833,625.75128,276.9884,844.99799
222,1.842,621.76733,275.87842,844.82001
223,1.85,617.25842,276.14853,844.58356
224,1.858,611.52667,274.87192,844.22736
225,1.867,607.43921,275.62567,843.69037
226,1.875,603.12317,275.99362,843.51941
227,1.883,597.77985,274.40469,842.95538
228,1.892,593.34052,276.53809,842.94122
229,1.9,589.0426,274.96033,842.88776
230,1.908,583.7124,275.12064,841.25293
231,1.917,577.57483,275.4299,841.23932
232,1.925,571.70435,275.08316,841.32996
233,1.933,565.93207,274.96014,840.21698
234,1.942,559.87213,275.51239,838.68243
235,1.95,553.79218,274.09619,838.00378
236,1.958,547.69287,275.58896,838.12653
237,1.967,541.01123,274.59,836.96442
238,1.975,534.39587,276.00046,835.99628
239,1.983,528.37152,275.57916,835.87579
240,1.992,520.3725,276.93372,835.53717
241,2,513.09308,276.17279,834.85504
242,2.008,506.01825,277.02667,833.74463
243,2.017,498.26456,276.84558,833.65942
244,2.025,490.42612,276.42041,833.12457
245,2.033,483.12109,276.95963,832.13287
246,2.042,473.2709,276.20981,831.52612
247,2.05,465.85843,276.86389,831.60443
248,2.058,458.54199,277.6192,831.76752
249,2.067,449.20569,277.61746,830.87134
250,2.075,440.48547,279.23798,830.93512
251,2.083,432.74667,280.40652,831.32678
252,2.092,423.22516,279.50565,830.50256
253,2.1,413.03864,276.8692,829.92615
254,2.108,404.03909,277.38953,830.07043
255,2.117,396.93259,280.79105,831.7699
256,2.125,386.34238,278.55035,831.79486
257,2.133,377.6203,280.62595,832.14148
258,2.142,368.58331,279.61346,832.81573
259,2.15,359.92081,280.99518,835.04987
260,2.158,350.81219,281.35172,836.04718
261,2.167,340.24503,282.23953,838.71259
262,2.175,332.54025,280.73083,838.6048
263,2.183,322.52286,284.38171,841.95886
264,2.192,314.59717,283.93307,842.82239
265,2.2,304.96658,285.06754,845.72705
266,2.208,295.24738,285.50821,847.00549
267,2.217,285.61954,284.80289,848.78845
268,2.225,277.54178,286.75302,851.79529
269,2.233,267.42767,288.25854,851.55127
270,2.242,258.45428,288.58057,849.93042
271,2.25,250.12605,287.62967,853.8595
272,2.258,241.33463,288.99658,855.65674
273,2.267,233.12878,290.10834,856.2403
274,2.275,223.7766,291.44727,857.39026
275,2.283,214.48711,291.39304,858.00421
276,2.292,205.69461,291.50369,860.23761
277,2.3,197.91304,292.45306,860.08801
278,2.308,189.67149,292.33588,860.61633
279,2.317,180.87508,291.54254,861.48389
280,2.325,171.48685,291.06989,862.44208
281,2.333,164.69708,290.06165,862.5777
282,2.342,157.40187,291.37067,864.46936
283,2.35,147.87961,292.0788,863.81726
284,2.358,139.46222,291.82449,864.58948
285,2.367,131.83771,291.42758,865.46033
286,2.375,123.54449,291.71594,866.2561
287,2.383,117.35731,290.85898,866.30096
288,2.392,108.24098,291.74649,865.2533
289,2.4,101.2291,290.40588,867.06018
290,2.408,93.21239,289.57599,868.26959
291,2.417,86.42122,289.3125,868.04266
292,2.425,79.09844,289.27228,868.09717
293,2.433,72.74442,287.52411,868.35767
294,2.442,65.12665,287.9968,868.17676
295,2.45,58.03692,287.09174,868.13654
296,2.458,50.82216,287.76505,867.67151
297,2.467,44.37428,285.97714,868.45978
298,2.475,38.3356,285.832,868.27502
299,2.483,31.67926,284.5061,867.24036
300,2.492,26.04932,283.50354,866.86914
301,2.5,19.0558,283.91599,866.77112
302,2.508,12.47464,282.63132,866.05072
303,2.517,7.2284,282.43036,866.21075
304,2.525,0.73489,282.13266,865.521
305,2.533,-4.28758,280.70477,864.74231
306,2.542,-10.05573,279.08722,864.7677
307,2.55,-18.0466,279.32434,860.9353
308,2.558,-23.37766,278.02704,860.29297
309,2.567,-29.0321,277.84683,859.48572
310,2.575,-33.88671,276.66815,860.29352
311,2.583,-39.64337,275.91483,859.14148
312,2.592,-44.9023,274.43039,858.22241
313,2.6,-50.3681,274.56113,857.06635
314,2.608,-55.29494,274.2915,855.17542
315,2.617,-60.50871,271.21564,853.72467
316,2.625,-65.6959,272.32596,852.81006
317,2.633,-70.77037,271.50223,851.21832
318,2.642,-75.63993,270.84848,850.50641
319,2.65,-80.49725,269.28195,849.2688
320,2.658,-85.7106,269.74142,847.83496
321,2.667,-89.57286,269.78387,847.29364
322,2.675,-94.14998,269.24841,846.77466
323,2.683,-97.59692,269.23398,845.86682
324,2.692,-102.21852,268.42511,846.23041
325,2.7,-105.77419,268.25473,845.36462
326,2.708,-109.27001,267.7323,844.81396
327,2.717,-113.06429,267.13718,844.77704
328,2.725,-116.5933,267.51678,844.30029
329,2.733,-120.61319,265.36969,844.82916
330,2.742,-123.44321,266.88379,844.8891
331,2.75,-128.20113,265.9104,844.97247
332,2.758,-131.40042,265.96063,845.12451
333,2.767,-135.28842,264.71756,844.88269
334,2.775,-139.03098,265.13397,844.52393
335,2.783,-142.67673,264.31488,844.19012
336,2.792,-146.42696,263.72168,843.97278
337,2.8,-148.7995,264.64078,843.87823
338,2.808,-153.24088,263.62817,844.11829
339,2.817,-157.11075,264.44965,843.52039
340,2.825,-160.51697,263.51297,843.33734
341,2.833,-163.55313,262.68542,842.30621
342,2.842,-166.89261,264.73325,842.94183
343,2.85,-171.62166,263.74692,842.43915
344,2.858,-173.77094,264.41336,842.34973
345,2.867,-177.93912,264.75186,841.94037
346,2.875,-181.63261,263.55283,841.7428
347,2.883,-184.00499,264.81137,840.92615
348,2.892,-189.06786,263.53122,840.24506
349,2.9,-191.41908,264.04431,840.31439
350,2.908,-195.34534,264.51306,840.0614
351,2.917,-199.16441,264.77493,839.76764
352,2.925,-203.62041,264.35394,838.96356
353,2.933,-207.04649,264.16583,838.27106
354,2.942,-211.13239,265.88675,838.87012
355,2.95,-214.00154,266.13464,837.53314
356,2.958,-218.53587,265.70593,837.64142
357,2.967,-221.62415,265.47852,837.59503
358,2.975,-226.94873,265.68887,837.42578
359,2.983,-231.03984,266.47281,836.78711
360,2.992,-234.67802,265.63242,835.92871
361,3,-239.56859,266.75082,836.21185
362,3.008,-244.19113,266.86963,836.01202
363,3.017,-248.30727,267.03589,836.0802
364,3.025,-253.43733,268.1564,835.7226
365,3.033,-256.89249,267.63214,834.71039
366,3.042,-261.86893,268.24475,834.76404
367,3.05,-266.78943,268.35571,834.63098
368,3.058,-270.03339,267.17639,834.77844
369,3.067,-275.26895,268.63641,834.89575
370,3.075,-281.86267,268.52603,834.48389
371,3.083,-288.12958,269.84647,833.25464
372,3.092,-294.80365,268.38934,832.78094
373,3.1,-300.97296,268.80063,832.62927
374,3.108,-306.18472,269.7084,831.86829
375,3.117,-313.53546,270.01169,831.06964
376,3.125,-320.12198,270.61636,829.72742
377,3.133,-326.39853,270.00452,829.35297
378,3.142,-332.6514,270.40723,828.62793
379,3.15,-339.26962,271.6709,827.52588
380,3.158,-346.12961,272.83658,826.59155
381,3.167,-352.58313,272.30872,826.59979
382,3.175,-358.72202,273.31073,824.38806
383,3.183,-365.48172,271.08234,822.1394
384,3.192,-374.21689,272.48441,825.78522
385,3.2,-380.98495,272.39075,825.30212
386,3.208,-388.17667,273.73126,826.14331
387,3.217,-394.77966,274.69751,824.41583
388,3.225,-403.82007,275.66269,823.72424
389,3.233,-411.63742,276.02509,823.28418
390,3.242,-420.70029,276.58405,822.53247
391,3.25,-427.99063,276.70914,822.41895
392,3.258,-436.68961,277.72403,822.79376
393,3.267,-445.93994,278.47217,822.36285
394,3.275,-452.58838,278.63113,822.026
395,3.283,-461.76251,280.37421,823.24011
396,3.292,-470.2485,280.73172,823.73792
397,3.3,-479.01321,281.29156,824.00922
398,3.308,-488.08743,282.26743,824.39532
399,3.317,-495.05099,283.77008,825.78119
400,3.325,-505.32507,286.26199,827.48779
401,3.333,-514.61908,287.14539,828.79315
402,3.342,-521.39282,287.12344,829.49371
403,3.35,-530.83069,288.3916,830.60645
404,3.358,-540.53204,289.45703,831.37653
405,3.367,-548.11298,289.427,833.90454
406,3.375,-557.87555,291.155,835.45184
407,3.383,-566.20624,291.26224,835.86871
408,3.392,-573.98981,294.19943,837.02374
409,3.4,-583.6568,296.04175,838.1189
410,3.408,-591.36218,295.73837,840.03656
411,3.417,-601.01544,296.95792,840.4375
412,3.425,-608.35107,297.1701,840.05511
413,3.433,-618.33118,298.38263,841.20782
414,3.442,-627.90106,299.67007,841.84094
415,3.45,-635.961,299.56384,842.52563
416,3.458,-645.57428,300.42892,842.91418
417,3.467,-652.55109,300.31573,842.94818
418,3.475,-662.62769,301.00928,843.42853
419,3.483,-669.51624,301.29846,844.10944
420,3.492,-679.02216,301.87231,845.22424
421,3.5,-688.61572,301.93594,846.41394
422,3.508,-696.66211,302.58865,846.93445
423,3.517,-705.73981,302.63989,847.88458
424,3.525,-712.25696,302.67169,849.06262
425,3.533,-721.86694,302.26746,849.73157
426,3.542,-730.02008,302.19388,849.8465
427,3.55,-735.88135,303.20737,849.87732
428,3.558,-744.85382,303.33157,853.0329
429,3.567,-753.62927,303.33914,853.10822
430,3.575,-761.53223,302.02066,854.2901
431,3.583,-769.06482,302.68607,855.12122
432,3.592,-775.83905,302.41656,854.90546
433,3.6,-783.07965,301.44949,855.93243
434,3.608,-790.52216,301.85324,855.82178
435,3.617,-798.44812,301.7959,855.96222
436,3.625,-805.86383,301.77951,856.17102
437,3.633,-812.66779,300.73401,856.34253
438,3.642,-821.51831,301.56143,857.20099
439,3.65,-827.83069,301.09207,857.11255
440,3.658,-834.49658,300.52881,856.57391
441,3.667,-841.11066,299.99719,856.59967
442,3.675,-848.6806,299.75211,856.50372
443,3.683,-854.85815,299.50601,856.46887
444,3.692,-862.16681,298.841,856.0993
445,3.7,-868.38611,298.90833,856.2359
446,3.708,-874.7395,298.25394,854.84857
447,3.717,-880.36652,297.40527,854.8537
448,3.725,-886.93549,297.55502,853.79321
449,3.733,-891.66589,297.04492,852.89722
450,3.742,-897.80847,297.70422,852.8562
451,3.75,-905.12378,296.92386,851.61835
452,3.758,-910.10156,297.51093,851.60437
453,3.767,-917.04321,297.04904,851.22809
454,3.775,-921.59473,295.78275,849.19611
455,3.783,-926.5603,296.04434,847.82782
456,3.792,-931.95612,296.51511,847.99188
457,3.8,-938.4328,296.68292,847.06427
458,3.808,-941.83673,294.36014,845.63531
459,3.817,-948.25275,294.78378,844.80914
460,3.825,-951.60278,295.07932,844.36853
461,3.833,-957.3703,295.11172,843.54858
462,3.842,-961.18542,293.97348,841.97357
463,3.85,-966.67761,294.23657,840.56372
464,3.858,-969.53052,294.18265,840.42157
465,3.867,-974.96655,295.07434,840.48663
466,3.875,-977.8147,294.98877,839.69537
467,3.883,-982.15387,295.04572,839.07153
468,3.892,-985.90314,295.47552,839.2738
469,3.9,-989.41089,295.37973,839.05243
470,3.908,-993.77393,295.00385,838.14557
471,3.917,-997.67889,295.83658,837.84155
472,3.925,-1000.15112,294.92477,838.10419
473,3.933,-1004.61145,295.78604,837.12061
