Frame#,Time,R.ASIS.x,R.ASIS.y,R.ASIS.z
98,0.808,1558.99304,342.77264,1026.53687
99,0.817,1553.34021,344.04807,1026.11609
100,0.825,1546.87561,346.17426,1025.79663
101,0.833,1540.66919,346.27744,1023.12891
102,0.842,1534.87061,345.05524,1022.797
103,0.85,1528.94189,346.2374,1022.09949
104,0.858,1522.17566,347.02499,1021.15112
105,0.867,1515.12561,346.54095,1018.99609
106,0.875,1508.67932,348.48474,1016.65936
107,0.883,1503.16907,349.92773,1015.82343
108,0.892,1493.36035,348.74402,1015.16718
109,0.9,1485.84131,350.17532,1014.7962
110,0.908,1479.89539,351.89288,1014.05151
111,0.917,1470.69189,350.90982,1013.71265
112,0.925,1463.24438,352.69415,1013.35516
113,0.933,1456.65295,354.30673,1013.48798
114,0.942,1447.29834,353.28986,1012.69165
115,0.95,1440.69519,354.67239,1013.64392
116,0.958,1431.57703,354.45929,1014.91577
117,0.967,1424.10718,355.67227,1016.61621
118,0.975,1415.77539,356.3512,1016.25977
119,0.983,1407.84192,356.32327,1016.91486
120,0.992,1402.06909,357.71811,1017.16174
121,1,1392.42505,356.45828,1017.08801
122,1.008,1385.27283,358.35254,1017.9422
123,1.017,1377.41931,359.30005,1019.07996
124,1.025,1368.31982,359.37973,1021.15179
125,1.033,1362.48462,361.05634,1021.04584
126,1.042,1352.91077,360.38,1020.81464
127,1.05,1345.08008,362.61414,1020.74475
128,1.058,1339.43262,364.24713,1021.26288
129,1.067,1329.03772,362.923,1020.9826
130,1.075,1321.45679,364.54721,1020.66638
131,1.083,1312.98071,363.86649,1020.3186
132,1.092,1306.20947,365.21527,1020.75586
133,1.1,1298.54541,366.2681,1021.84442
134,1.108,1290.32617,366.27811,1020.90808
135,1.117,1280.97644,367.17065,1021.36908
136,1.125,1272.80774,367.54483,1021.74622
137,1.133,1264.93848,368.36798,1022.31964
138,1.142,1257.02563,367.46515,1022.29193
139,1.15,1249.11511,368.03622,1022.60278
140,1.158,1240.46765,366.90768,1022.1759
141,1.167,1232.08862,367.4404,1022.46387
142,1.175,1224.62903,366.4743,1021.98004
143,1.183,1217.28516,367.07669,1021.61816
144,1.192,1208.93433,366.15482,1022.44513
145,1.2,1202.5863,368.67896,1022.59412
146,1.208,1193.52551,366.05103,1023.22382
147,1.217,1186.30566,367.77945,1023.65906
148,1.225,1177.86926,367.44931,1023.27191
149,1.233,1171.42505,367.87219,1023.72021
150,1.242,1163.98718,367.45062,1023.08459
151,1.25,1158.56055,366.95886,1023.23242
152,1.258,1149.92493,366.39023,1022.13293
153,1.267,1143.23376,366.66614,1022.01007
154,1.275,1135.94043,365.93625,1022.11493
155,1.283,1129.41858,364.88416,1022.11877
156,1.292,1123.41284,364.91959,1021.5061
157,1.3,1116.25952,364.45761,1020.45557
158,1.308,1109.35193,363.07983,1020.79828
159,1.317,1102.58154,363.48761,1020.12372
160,1.325,1095.68079,361.36887,1019.79224
161,1.333,1090.21484,361.80496,1019.84735
162,1.342,1081.58142,360.21713,1018.36432
163,1.35,1076.61633,360.98642,1018.0556
164,1.358,1069.35962,358.62946,1017.3656
165,1.367,1063.75342,358.95041,1017.23773
166,1.375,1057.31006,356.32837,1015.80194
167,1.383,1050.10205,354.17487,1015.24896
168,1.392,1045.19763,353.22836,1013.84912
169,1.4,1038.60217,351.46057,1012.98547
170,1.408,1033.44873,351.94589,1011.8847
171,1.417,1026.09912,349.35812,1010.9187
172,1.425,1021.46619,349.34836,1010.62097
173,1.433,1014.38214,347.27188,1009.60779
174,1.442,1008.22839,346.36322,1008.40106
175,1.45,1002.67401,345.63535,1007.53491
176,1.458,994.68744,343.53979,1007.06348
177,1.467,990.91644,342.15109,1007.25842
178,1.475,984.17194,339.00235,1007.22632
179,1.483,977.21057,337.79117,1007.09967
180,1.492,971.98981,336.93265,1007.62354
181,1.5,965.89905,334.04684,1008.021
182,1.508,960.39459,334.22104,1010.3681
183,1.517,954.71643,331.29074,1011.62903
184,1.525,948.44342,328.76773,1013.14856
185,1.533,943.55109,327.23172,1014.65045
186,1.542,937.17938,325.1597,1017.22809
187,1.55,932.37152,324.01901,1019.23224
188,1.558,926.98157,322.38205,1021.34033
189,1.567,921.46729,319.78268,1022.29407
190,1.575,916.43463,319.25208,1023.8421
191,1.583,911.61316,316.11078,1025.07397
192,1.592,906.5282,315.46799,1026.21838
193,1.6,901.20514,314.46857,1027.51074
194,1.608,896.81372,313.37329,1028.83228
195,1.617,892.2359,311.53842,1029.06909
196,1.625,887.65887,311.36719,1029.46069
197,1.633,882.72205,309.22931,1029.83423
198,1.642,878.49707,308.44891,1030.0415
199,1.65,873.5213,306.64392,1029.16064
200,1.658,870.07141,305.4845,1030.51575
201,1.667,866.26703,303.17523,1029.77576
202,1.675,861.17688,302.78931,1030.75342
203,1.683,857.59119,301.62527,1030.98328
204,1.692,853.9953,301.5163,1031.14319
205,1.7,850.93951,300.89542,1031.849
206,1.708,845.58087,299.26822,1031.65527
207,1.717,842.12897,298.44839,1032.36963
208,1.725,837.63031,297.48425,1032.96167
209,1.733,833.36377,296.82635,1033.30725
210,1.742,829.40833,295.60172,1033.88586
211,1.75,824.24231,294.51883,1032.39734
212,1.758,820.72717,295.02271,1032.73022
213,1.767,815.68195,292.8165,1033.86682
214,1.775,811.51904,292.68802,1033.79468
215,1.783,809.16528,291.27451,1033.81213
216,1.792,804.40613,290.53818,1033.53857
217,1.8,800.14252,291.63779,1035.09485
218,1.808,795.05957,290.23056,1034.87073
219,1.817,791.42383,289.84589,1035.0531
220,1.825,785.97906,287.94772,1034.58545
221,1.833,782.26263,287.43054,1034.28162
222,1.842,778.36633,287.65796,1034.54932
223,1.85,773.60358,287.38715,1034.37976
224,1.858,769.22479,286.45459,1034.29663
225,1.867,764.12,286.32391,1034.22656
226,1.875,758.87952,286.89194,1033.51147
227,1.883,754.12445,285.65094,1032.91394
228,1.892,749.45306,285.14386,1032.29602
229,1.9,744.83716,286.39667,1032.65356
230,1.908,738.86499,285.16254,1032.1731
231,1.917,733.77551,285.36362,1031.66797
232,1.925,727.94397,286.29871,1030.7251
233,1.933,721.9884,285.61087,1030.66553
234,1.942,716.52002,285.87238,1030.28809
235,1.95,711.78784,285.91959,1028.00598
236,1.958,705.14911,285.73434,1027.21399
237,1.967,699.34058,286.25494,1026.68835
238,1.975,693.47565,286.67072,1025.30713
239,1.983,685.96545,287.37714,1024.88672
240,1.992,680.52789,288.4227,1023.01508
241,2,673.55292,289.08252,1021.83356
242,2.008,666.87994,287.80301,1021.47302
243,2.017,661.13971,289.27206,1019.13043
244,2.025,652.29724,290.34421,1017.66425
245,2.033,647.06598,291.61652,1016.47009
246,2.042,637.93109,292.15308,1014.49591
247,2.05,632.25928,293.40344,1013.54749
248,2.058,625.11884,293.29346,1012.97821
249,2.067,616.55591,296.17456,1010.98199
250,2.075,609.97662,295.96954,1009.36987
251,2.083,600.909,296.32962,1008.05115
252,2.092,593.00323,297.08078,1007.0144
253,2.1,584.2829,298.68906,1007.72705
254,2.108,576.45587,299.21521,1006.59082
255,2.117,568.26337,301.27924,1006.59509
256,2.125,558.6825,300.68945,1006.66199
257,2.133,550.80872,300.90894,1007.74817
258,2.142,541.81354,302.87357,1008.64392
259,2.15,532.6994,304.43744,1008.37756
260,2.158,523.1438,305.59177,1009.10278
261,2.167,514.90466,305.60745,1010.30768
262,2.175,506.08109,305.84189,1012.04645
263,2.183,497.48544,308.59879,1012.68762
264,2.192,489.31677,308.68848,1013.08179
265,2.2,481.48575,309.06931,1013.84369
266,2.208,473.1456,310.72754,1014.2923
267,2.217,464.50177,310.15424,1014.08594
268,2.225,456.86063,311.44254,1015.18591
269,2.233,448.22592,314.03793,1015.99841
270,2.242,440.01044,314.01648,1017.00336
271,2.25,433.20886,314.48184,1016.74243
272,2.258,424.51877,315.22733,1017.04706
273,2.267,415.39798,315.12115,1017.21741
274,2.275,406.7948,316.74042,1017.45306
275,2.283,398.16125,318.45087,1017.14172
276,2.292,391.75623,318.59869,1018.38239
277,2.3,383.3855,318.91031,1018.07501
278,2.308,375.0296,319.565,1018.11261
279,2.317,366.75626,318.97302,1017.87451
280,2.325,358.02853,319.88751,1018.84784
281,2.333,350.68326,321.24069,1019.55518
282,2.342,342.74573,321.07257,1019.86871
283,2.35,334.25998,320.89954,1019.00848
284,2.358,325.34464,321.12592,1019.12646
285,2.367,319.41223,321.69025,1020.15997
286,2.375,311.66534,321.21994,1019.81476
287,2.383,304.29877,320.91479,1020.54541
288,2.392,296.84784,321.79199,1020.67535
289,2.4,288.97903,321.27936,1020.58936
290,2.408,281.88153,321.75635,1020.15814
291,2.417,275.32407,322.48077,1020.22217
292,2.425,267.36777,321.25803,1020.16443
293,2.433,261.52365,321.12949,1020.15808
294,2.442,254.47528,322.38248,1019.04932
295,2.45,248.46678,320.13663,1019.10541
296,2.458,240.07924,320.47052,1018.70978
297,2.467,234.64465,319.99097,1018.80756
298,2.475,227.02568,320.07556,1018.75244
299,2.483,221.85896,319.36774,1017.69031
300,2.492,214.96803,319.17996,1016.52765
301,2.5,208.3968,319.17593,1017.13037
302,2.508,203.17447,318.18546,1016.36731
303,2.517,196.11398,317.89136,1016.44751
304,2.525,190.38373,316.52454,1015.28064
305,2.533,184.35588,316.04831,1014.37134
306,2.542,178.24774,315.47015,1014.08228
307,2.55,172.1256,314.7796,1013.13477
308,2.558,166.36234,313.60312,1012.80292
309,2.567,160.88177,312.07568,1012.12347
310,2.575,155.6505,311.28406,1011.13226
311,2.583,150.24318,311.30374,1010.97504
312,2.592,144.50296,311.11716,1009.8186
313,2.6,138.31978,308.64862,1008.07404
314,2.608,133.42311,307.6767,1007.0061
315,2.617,127.36302,307.01984,1007.10339
316,2.625,121.97158,305.64429,1006.41827
317,2.633,117.18575,304.97418,1005.00415
318,2.642,110.52818,302.23273,1005.22046
319,2.65,104.94371,301.74149,1004.72363
320,2.658,100.33311,300.41638,1004.89581
321,2.667,94.86184,299.50244,1004.82129
322,2.675,89.02038,297.7359,1005.20081
323,2.683,83.85967,295.9277,1007.31995
324,2.692,79.39084,293.13953,1008.11981
325,2.7,74.15723,292.29343,1009.19464
326,2.708,68.52196,291.17624,1011.82764
327,2.717,63.7751,288.49734,1013.65619
328,2.725,58.63395,287.84912,1015.58801
329,2.733,53.20509,286.55316,1017.38446
330,2.742,48.90104,285.00409,1018.71387
331,2.75,44.27613,283.85736,1020.03625
332,2.758,38.99218,282.42197,1022.3457
333,2.767,34.34835,281.2724,1023.34583
334,2.775,30.3842,280.56796,1023.61664
335,2.783,25.2184,279.55737,1024.69641
336,2.792,19.9096,279.10791,1025.56677
337,2.8,15.35417,278.20154,1026.19568
338,2.808,10.16157,276.10858,1026.89502
339,2.817,5.84946,277.36368,1027.71521
340,2.825,0.36697,274.94238,1027.46472
341,2.833,-2.97306,274.82532,1028.02576
342,2.842,-8.11503,274.483,1028.25952
343,2.85,-12.34073,274.81674,1028.32178
344,2.858,-16.82754,273.26273,1029.70081
345,2.867,-20.16644,271.91422,1029.56665
346,2.875,-24.2552,271.06912,1030.42822
347,2.883,-28.98928,271.01563,1030.55249
348,2.892,-33.23657,270.04443,1030.75378
349,2.9,-37.99201,270.6727,1030.83667
350,2.908,-42.88042,269.96924,1031.8064
351,2.917,-47.58745,269.19681,1031.89673
352,2.925,-51.33266,267.61017,1031.90369
353,2.933,-54.75201,266.56693,1032.2876
354,2.942,-60.1367,267.10672,1032.73547
355,2.95,-64.90952,267.20639,1033.78723
356,2.958,-69.32388,267.2695,1033.58179
357,2.967,-74.07845,266.42795,1033.76501
358,2.975,-78.5658,266.77579,1033.64392
359,2.983,-83.05466,265.49243,1033.1825
360,2.992,-87.28514,266.40228,1032.95605
361,3,-91.65623,266.13641,1033.08862
362,3.008,-97.08338,266.80615,1033.09827
363,3.017,-101.86091,265.60629,1032.93616
364,3.025,-106.30025,264.43228,1032.59595
365,3.033,-110.41722,263.67123,1032.81287
366,3.042,-115.39998,263.27936,1032.43774
367,3.05,-120.5681,265.1781,1032.7677
368,3.058,-126.41395,264.13016,1032.23303
369,3.067,-131.17522,264.81454,1031.01123
370,3.075,-137.31102,263.80609,1030.67236
371,3.083,-141.36797,264.49231,1030.75134
372,3.092,-147.31873,264.14252,1030.17188
373,3.1,-152.47504,264.86884,1029.27539
374,3.108,-157.33374,263.68622,1028.90002
375,3.117,-163.60847,265.06143,1027.24011
376,3.125,-169.26869,265.95761,1026.755
377,3.133,-175.23932,266.26099,1026.4342
378,3.142,-180.62463,267.81161,1024.8833
379,3.15,-186.89134,267.57669,1023.88977
380,3.158,-193.00578,267.72675,1023.03857
381,3.167,-199.32889,268.93802,1021.95398
382,3.175,-205.8159,270.30234,1020.53503
383,3.183,-211.83574,270.03525,1019.4978
384,3.192,-218.25974,272.00436,1018.14703
385,3.2,-224.76834,272.88385,1016.51862
386,3.208,-231.96364,274.65338,1015.1087
387,3.217,-237.88892,274.80576,1013.78864
388,3.225,-244.60352,275.62854,1012.17474
389,3.233,-252.06866,276.40955,1010.01361
390,3.242,-259.72931,278.21432,1009.16229
391,3.25,-266.24005,280.08829,1008.47211
392,3.258,-274.76605,280.46359,1007.61353
393,3.267,-282.33209,282.41614,1006.10303
394,3.275,-290.65564,282.63708,1006.27344
395,3.283,-300.81317,286.85397,1007.11993
396,3.292,-308.77008,285.67603,1006.77222
397,3.3,-316.89603,289.2775,1007.40887
398,3.308,-324.40823,289.68695,1007.94495
399,3.317,-332.01996,290.4978,1008.12506
400,3.325,-339.85056,292.1601,1008.72113
401,3.333,-348.11859,293.15756,1008.67157
402,3.342,-354.65082,294.87314,1009.64966
403,3.35,-362.4072,295.87189,1009.87549
404,3.358,-369.55283,297.71643,1011.53668
405,3.367,-376.91858,297.30353,1011.45886
406,3.375,-384.47412,301.40173,1011.81067
407,3.383,-391.56738,302.14407,1011.99292
408,3.392,-399.13602,303.46985,1011.83496
409,3.4,-411.35513,305.91049,1012.3457
410,3.408,-418.43634,306.8028,1013.09967
411,3.417,-426.80762,308.27512,1012.85645
412,3.425,-435.63843,311.34293,1013.3252
413,3.433,-442.94562,311.0766,1013.32336
414,3.442,-453.28326,311.53375,1013.18231
415,3.45,-460.01297,313.13461,1013.36688
416,3.458,-469.43127,314.81619,1013.79578
417,3.467,-478.94995,315.4436,1013.94373
418,3.475,-485.70215,317.77902,1014.39215
419,3.483,-494.91525,318.47891,1014.65271
420,3.492,-504.05215,318.98911,1014.64539
421,3.5,-511.54904,319.77698,1015.14008
422,3.508,-521.01074,320.61575,1015.75116
423,3.517,-528.17188,322.89664,1016.13904
424,3.525,-536.90948,321.60971,1016.68402
425,3.533,-543.3844,323.63696,1016.72467
426,3.542,-551.10303,324.61255,1017.31488
427,3.55,-558.74457,325.2681,1017.18854
428,3.558,-565.19763,325.74567,1017.55908
429,3.567,-573.3833,327.09381,1017.26782
430,3.575,-580.75928,326.87616,1017.30084
431,3.583,-587.67853,327.42969,1018.2912
432,3.592,-595.42725,328.39706,1017.48975
433,3.6,-602.64813,329.14355,1017.44434
434,3.608,-608.14691,329.62994,1017.12244
435,3.617,-615.48883,331.37524,1017.38147
436,3.625,-622.53931,330.56665,1016.78271
437,3.633,-631.23291,330.40741,1016.34174
438,3.642,-637.31561,330.77206,1016.67572
439,3.65,-643.60138,331.11627,1016.13672
440,3.658,-651.18262,331.02649,1015.26276
441,3.667,-657.13416,330.82922,1015.40253
442,3.675,-663.39758,330.52478,1014.59882
443,3.683,-671.4621,331.04724,1013.78778
444,3.692,-677.69061,330.28522,1013.78027
445,3.7,-683.80139,330.4772,1012.56323
446,3.708,-689.67578,330.32047,1012.70618
447,3.717,-695.52911,329.81519,1011.2876
448,3.725,-701.51172,329.69186,1010.63135
449,3.733,-708.24841,330.05087,1010.00189
450,3.742,-712.58356,329.22311,1010.31219
451,3.75,-718.98938,328.46182,1008.39783
452,3.758,-725.21332,327.86365,1007.90649
453,3.767,-730.60974,327.8595,1007.06781
454,3.775,-736.80975,327.64468,1006.86444
455,3.783,-741.10535,326.88135,1005.69165
456,3.792,-746.80029,325.75323,1005.34033
457,3.8,-751.49518,324.3381,1004.17175
458,3.808,-757.888,324.19489,1004.30499
459,3.817,-763.54443,323.96478,1003.3504
460,3.825,-767.34558,322.77316,1002.50281
461,3.833,-773.29016,321.42139,1002.52667
462,3.842,-777.8479,320.42422,1003.30737
463,3.85,-784.60193,320.67416,1002.94843
464,3.858,-791.13531,318.75479,1004.20978
465,3.867,-796.87494,317.1839,1005.04663
466,3.875,-800.03345,316.06003,1007.03381
467,3.883,-805.7381,316.09241,1008.67682
468,3.892,-811.93445,314.54553,1009.38544
469,3.9,-816.73688,312.97543,1011.23511
470,3.908,-820.15967,311.80835,1013.12744
471,3.917,-826.62994,311.82568,1014.78906
472,3.925,-830.3161,311.24887,1014.24341
473,3.933,-836.06494,310.15268,1015.52771
