Frame#,Time,R.Thigh.Front.x,R.Thigh.Front.y,R.Thigh.Front.z
47,0.383,1811.40149,313.22183,1021.21423
48,0.392,1806.276,310.69577,1022.34705
49,0.4,1803.4386,309.72281,1024.62964
50,0.408,1797.54126,308.07321,1025.60754
51,0.417,1793.18115,305.63867,1026.60388
52,0.425,1788.10974,303.75513,1026.97522
53,0.433,1784.03186,302.21899,1027.99622
54,0.442,1778.96033,300.69299,1028.24622
55,0.45,1775.61267,299.22244,1028.98804
56,0.458,1770.76843,298.29156,1028.72485
57,0.467,1766.9519,296.63626,1028.38025
58,0.475,1762.70496,294.76059,1029.47717
59,0.483,1758.31677,293.36115,1029.92627
60,0.492,1753.94495,292.7338,1030.08923
61,0.5,1749.83057,291.77316,1030.30737
62,0.508,1744.80847,289.65405,1030.27722
63,0.517,1741.29053,288.8779,1030.70569
64,0.525,1736.93921,287.68283,1031.33008
65,0.533,1732.71545,286.52814,1031.24658
66,0.542,1727.76379,284.45889,1032.43237
67,0.55,1723.53259,284.16513,1033.01685
68,0.558,1721.06299,283.13989,1033.2262
69,0.567,1716.65173,283.14749,1032.80652
70,0.575,1711.18445,281.24677,1033.40503
71,0.583,1706.92493,279.90521,1033.18311
72,0.592,1702.96143,279.52591,1033.16846
73,0.6,1698.4519,278.33261,1033.18103
74,0.608,1693.61462,277.52686,1033.80554
75,0.617,1690.02856,276.28284,1033.24121
76,0.625,1685.34314,275.54004,1033.85571
77,0.633,1680.46045,274.66821,1033.3064
78,0.642,1677.15027,273.33691,1033.17969
79,0.65,1671.99475,273.57574,1032.77661
80,0.658,1667.75513,272.80042,1032.74048
81,0.667,1662.89392,271.13882,1032.79114
82,0.675,1658.75122,271.30975,1032.74512
83,0.683,1654.65845,269.39337,1032.93555
84,0.692,1650.63098,269.00192,1033.08948
85,0.7,1645.45251,269.11954,1032.36121
86,0.708,1640.10852,268.59357,1031.89331
87,0.717,1636.21118,268.19336,1031.71594
88,0.725,1631.49878,268.24255,1031.88538
89,0.733,1627.05542,266.96436,1031.24084
90,0.742,1622.13623,267.20926,1030.6095
91,0.75,1617.01929,266.36292,1030.05432
92,0.758,1611.82556,266.12198,1030.19629
93,0.767,1606.74731,266.40778,1030.15588
94,0.775,1602.35596,265.60992,1028.37695
95,0.783,1596.28003,266.37796,1028.25085
96,0.792,1590.39819,267.31354,1028.04431
97,0.8,1586.1875,267.11566,1026.78296
98,0.808,1580.75024,267.20377,1026.28809
99,0.817,1574.51819,267.55087,1024.88745
100,0.825,1568.39587,268.4003,1024.04053
101,0.833,1562.47363,268.93451,1022.96033
102,0.842,1556.38647,269.23361,1022.65845
103,0.85,1550.70422,270.36014,1020.84467
104,0.858,1545.10229,270.73248,1019.42792
105,0.867,1538.67871,271.7179,1018.85382
106,0.875,1531.50891,272.60129,1016.67902
107,0.883,1525.37769,273.43393,1016.13794
108,0.892,1518.38721,274.53195,1014.03113
109,0.9,1511.56226,275.86847,1013.83264
110,0.908,1503.81104,276.57428,1012.61707
111,0.917,1498.82556,278.48309,1013.414
112,0.925,1491.5636,279.45279,1013.04242
113,0.933,1484.17334,279.71799,1013.20093
114,0.942,1475.18713,279.69025,1013.74176
115,0.95,1467.89185,280.02213,1013.35522
116,0.958,1460.80188,281.54251,1013.94342
117,0.967,1451.8728,281.07092,1014.39099
118,0.975,1444.17822,282.31573,1015.28864
119,0.983,1435.47583,281.8587,1015.81104
120,0.992,1428.06274,283.42252,1016.70184
121,1,1420.50024,283.80573,1017.00751
122,1.008,1412.51465,284.39627,1017.95398
123,1.017,1405.69971,285.05713,1018.54242
124,1.025,1396.82898,286.19757,1019.47272
125,1.033,1388.94446,286.79318,1019.54462
126,1.042,1382.54102,287.15417,1019.27002
127,1.05,1373.39417,287.99759,1019.47845
128,1.058,1366.43555,289.39215,1019.49994
129,1.067,1358.62231,289.62064,1019.80884
130,1.075,1350.47522,289.9754,1020.37061
131,1.083,1343.1947,291.13266,1019.65869
132,1.092,1334.01367,291.59836,1020.10864
133,1.1,1326.75244,291.74835,1019.99707
134,1.108,1318.23425,293.01422,1019.34509
135,1.117,1309.74915,293.80109,1019.11725
136,1.125,1302.0188,294.1684,1018.81299
137,1.133,1293.6488,295.09464,1019.31897
138,1.142,1285.99902,294.22107,1019.26245
139,1.15,1279.42029,295.16864,1019.36481
140,1.158,1270.72644,295.09732,1019.28729
141,1.167,1260.70386,294.27164,1019.66443
142,1.175,1252.81934,294.6947,1019.53973
143,1.183,1242.54639,292.90076,1021.37836
144,1.192,1235.17383,293.00568,1021.17499
145,1.2,1227.33179,292.63901,1021.18286
146,1.208,1229.89771,296.14471,1018.34979
147,1.217,1221.96643,296.55365,1018.56738
148,1.225,1214.57666,296.48184,1017.52692
149,1.233,1208.24744,296.33917,1017.96564
150,1.242,1199.82227,295.93246,1018.08612
151,1.25,1194.03345,295.28555,1018.02533
152,1.258,1188.37134,296.60959,1016.99554
153,1.267,1179.8468,296.94077,1016.8623
154,1.275,1176.33655,296.789,1016.85199
155,1.283,1169.43469,296.52353,1015.66681
156,1.292,1162.07556,295.88162,1015.95941
157,1.3,1155.25452,294.83957,1015.61053
158,1.308,1148.33179,293.96359,1014.73364
159,1.317,1143.0271,294.72415,1014.96027
160,1.325,1135.02576,292.53186,1015.19861
161,1.333,1128.56506,291.83759,1013.80597
162,1.342,1121.64734,292.51407,1013.04889
163,1.35,1117.55408,290.71698,1012.8335
164,1.358,1110.44714,289.37875,1012.88562
165,1.367,1102.23291,287.85187,1011.40131
166,1.375,1095.51611,286.10712,1011.18945
167,1.383,1089.32556,286.05588,1010.1972
168,1.392,1084.28198,284.82458,1009.31726
169,1.4,1078.02271,283.91556,1008.40399
170,1.408,1071.85815,283.02002,1007.6394
171,1.417,1065.4624,281.74142,1006.46558
172,1.425,1060.06323,280.83856,1004.78705
173,1.433,1052.39124,279.20523,1003.89142
174,1.442,1047.99854,277.73563,1003.89026
175,1.45,1040.75171,275.72876,1002.60938
176,1.458,1035.79797,275.54507,1002.26459
177,1.467,1029.45081,274.10556,1001.95563
178,1.475,1023.04291,271.72818,1001.50861
179,1.483,1016.19885,269.71344,1000.41766
180,1.492,1012.836,269.14587,1001.50128
181,1.5,1006.45245,267.17477,1003.2981
182,1.508,999.76849,264.06061,1003.5365
183,1.517,992.97546,262.62674,1007.14453
184,1.525,987.56525,260.42609,1007.92944
185,1.533,981.36475,258.91745,1010.6438
186,1.542,975.12341,256.43109,1011.50854
187,1.55,968.7962,254.37309,1015.3277
188,1.558,963.0946,251.79427,1016.18048
189,1.567,957.17236,249.19696,1018.06628
190,1.575,951.35461,247.73921,1020.57373
191,1.583,946.20227,246.9044,1022.13605
192,1.592,941.05334,244.83768,1023.54169
193,1.6,936.50031,242.94022,1024.47485
194,1.608,931.12543,241.81273,1025.20703
195,1.617,926.3631,240.55225,1026.73779
196,1.625,922.604,238.73956,1026.80615
197,1.633,918.96912,236.56577,1027.44116
198,1.642,914.599,236.06239,1027.56091
199,1.65,909.5528,236.37479,1028.02576
200,1.658,903.87543,234.18227,1028.51367
201,1.667,901.55444,234.05119,1028.46826
202,1.675,896.62408,232.62302,1027.38306
203,1.683,891.20795,230.97455,1028.33472
204,1.692,886.11755,229.42043,1028.25574
205,1.7,883.71906,228.68103,1029.07788
206,1.708,877.99335,227.16704,1028.93091
207,1.717,873.73883,224.86485,1029.57983
208,1.725,867.94525,224.22804,1030.09375
209,1.733,863.07758,223.5072,1030.60901
210,1.742,858.88666,222.34167,1030.83606
211,1.75,854.49927,221.29018,1032.0304
212,1.758,849.29279,220.653,1031.24854
213,1.767,844.17554,219.59338,1032.43823
214,1.775,840.07294,218.69897,1031.8855
215,1.783,835.84412,218.13867,1031.47534
216,1.792,830.33221,215.48756,1032.34021
217,1.8,827.64532,216.01503,1032.56189
218,1.808,822.90533,214.40833,1032.65637
219,1.817,816.17615,215.2328,1032.35388
220,1.825,813.07379,214.85364,1032.901
221,1.833,809.07806,213.39119,1032.65991
222,1.842,803.1037,213.99324,1031.89124
223,1.85,798.13214,212.19856,1032.30701
224,1.858,794.47083,211.83913,1032.05579
225,1.867,789.25531,210.6611,1032.20728
226,1.875,784.0553,210.33379,1031.66467
227,1.883,778.95508,210.32436,1031.78198
228,1.892,774.39313,209.30811,1030.33813
229,1.9,768.89154,209.50342,1030.75256
230,1.908,763.55212,209.75191,1031.88794
231,1.917,758.03809,209.93048,1030.31799
232,1.925,752.36481,210.30603,1029.0304
233,1.933,746.06665,208.83749,1028.38879
234,1.942,741.54828,209.80284,1028.53589
235,1.95,735.17456,210.52078,1027.43872
236,1.958,729.00153,210.67258,1026.86365
237,1.967,722.27203,210.27684,1026.34839
238,1.975,716.44897,211.3441,1025.38611
239,1.983,710.2417,211.13811,1023.35767
240,1.992,702.31024,212.04315,1021.84717
241,2,695.68835,212.44041,1020.59332
242,2.008,690.78082,213.28554,1019.17603
243,2.017,684.33746,213.13524,1017.57623
244,2.025,677.65405,213.42122,1017.1701
245,2.033,670.0506,215.76804,1015.97253
246,2.042,661.79559,216.27499,1014.02136
247,2.05,655.11743,217.67142,1013.17358
248,2.058,649.90039,218.65239,1011.05957
249,2.067,642.20721,218.35092,1010.06873
250,2.075,633.66046,219.85057,1008.3205
251,2.083,624.1994,221.731,1007.98761
252,2.092,619.31775,221.69965,1006.5741
253,2.1,610.90546,223.23849,1005.70801
254,2.108,602.74536,224.71529,1004.9259
255,2.117,593.77789,225.54306,1005.57886
256,2.125,584.84155,226.35002,1005.93164
257,2.133,576.646,227.4837,1006.32117
258,2.142,567.90277,229.26236,1006.68158
259,2.15,560.00653,229.20152,1006.87201
260,2.158,551.94922,229.97481,1007.98639
261,2.167,544.31683,230.23192,1008.68628
262,2.175,533.44788,232.60414,1009.95251
263,2.183,526.03821,232.14117,1010.62158
264,2.192,518.96796,233.82227,1011.84418
265,2.2,510.91156,235.02469,1011.83551
266,2.208,503.34677,236.04611,1012.49872
267,2.217,494.13162,236.7124,1013.18823
268,2.225,485.5574,238.84242,1013.09302
269,2.233,477.26395,239.60782,1014.18896
270,2.242,470.69159,239.53856,1014.14539
271,2.25,461.69559,240.96281,1014.02869
272,2.258,455.09869,241.12984,1014.69775
273,2.267,447.25089,242.99524,1014.07819
274,2.275,438.28174,243.67674,1015.44556
275,2.283,430.22333,243.02686,1014.63586
276,2.292,421.33704,245.41121,1014.68201
277,2.3,414.4216,246.11528,1014.81006
278,2.308,407.5585,246.42812,1014.68878
279,2.317,399.39502,247.49419,1015.34625
280,2.325,391.09634,247.14461,1015.25635
281,2.333,381.91235,247.52704,1015.62732
282,2.342,375.68442,248.01471,1015.57269
283,2.35,367.60312,248.30286,1015.93457
284,2.358,359.90472,248.02762,1015.7113
285,2.367,351.43936,249.35959,1016.46326
286,2.375,345.66174,248.69724,1016.83588
287,2.383,337.76114,249.79378,1015.99908
288,2.392,330.15643,249.299,1016.32092
289,2.4,321.664,249.73413,1016.09143
290,2.408,315.91425,249.17535,1015.34229
291,2.417,309.34674,248.94357,1015.74603
292,2.425,301.78012,249.8773,1015.81061
293,2.433,295.13773,249.70647,1014.97937
294,2.442,289.03265,249.58986,1015.3241
295,2.45,282.47855,250.08212,1014.72308
296,2.458,276.72723,249.41524,1014.52307
297,2.467,271.35168,248.62572,1014.56763
298,2.475,262.48193,249.43706,1014.06049
299,2.483,257.97748,249.65135,1013.32782
300,2.492,252.30214,249.09135,1012.94623
301,2.5,244.87267,247.98975,1012.39856
302,2.508,238.23058,247.59384,1012.11273
303,2.517,232.75517,247.44058,1012.58875
304,2.525,227.25415,246.3045,1011.41827
305,2.533,219.30676,245.21278,1011.23334
306,2.542,214.37061,244.04477,1010.70453
307,2.55,209.33348,243.94157,1009.62659
308,2.558,203.57782,242.6378,1008.86304
309,2.567,195.3443,240.73819,1007.92609
310,2.575,192.15935,240.55853,1007.60693
311,2.583,185.81885,238.93762,1006.35126
312,2.592,177.92545,238.81329,1005.22437
313,2.6,175.14108,238.02797,1004.91022
314,2.608,167.74881,235.64012,1003.76465
315,2.617,161.31999,235.71837,1002.81799
316,2.625,158.15956,234.97369,1001.91132
317,2.633,150.9447,232.93134,1001.44299
318,2.642,144.65457,231.25307,1000.27203
319,2.65,138.91475,230.5932,1000.19122
320,2.658,133.78561,228.58672,1000.17047
321,2.667,127.17937,227.00809,1000.44495
322,2.675,122.62643,224.83531,1000.68939
323,2.683,117.1992,223.53394,1002.21643
324,2.692,111.59915,220.95576,1003.02985
325,2.7,104.63292,219.83066,1004.94775
326,2.708,97.83796,218.16309,1006.79517
327,2.717,94.74518,214.62791,1009.48553
328,2.725,89.09864,213.75127,1011.08319
329,2.733,82.81451,211.63136,1013.3493
330,2.742,75.67736,210.85698,1014.86383
331,2.75,70.30276,209.83415,1016.38324
332,2.758,65.80371,207.9032,1019.09924
333,2.767,61.03948,206.71429,1020.16742
334,2.775,56.6822,205.13605,1020.77185
335,2.783,51.62191,203.16122,1021.29694
336,2.792,45.12964,203.37909,1022.45496
337,2.8,42.08175,202.10815,1022.93121
338,2.808,38.0145,201.5934,1023.07251
339,2.817,34.01619,200.8015,1024.18958
340,2.825,29.87835,199.89815,1024.48303
341,2.833,23.78185,200.72185,1024.39185
342,2.842,19.80717,199.79095,1025.37708
343,2.85,15.94913,198.91827,1025.48889
344,2.858,12.71382,197.46466,1025.73535
345,2.867,5.90916,197.38121,1026.8158
346,2.875,2.12426,196.05212,1027.21619
347,2.883,-3.55122,195.21207,1027.81958
348,2.892,-7.0274,195.22922,1027.86084
349,2.9,-13.28982,194.92683,1028.9491
350,2.908,-18.29775,194.15279,1028.87842
351,2.917,-17.69236,191.58861,1030.70386
352,2.925,-24.92856,191.17587,1031.16296
353,2.933,-32.11911,191.27742,1031.17688
354,2.942,-37.86412,192.0724,1031.11792
355,2.95,-43.50192,191.3253,1031.33337
356,2.958,-44.95574,189.57916,1031.4364
357,2.967,-50.23198,189.72865,1030.80688
358,2.975,-55.87254,188.76057,1030.44739
359,2.983,-59.97032,188.50075,1030.05737
360,2.992,-65.2323,188.42259,1030.95288
361,3,-68.7865,188.13091,1030.86572
362,3.008,-74.36218,188.04863,1030.39258
363,3.017,-78.66153,187.50806,1031.06018
364,3.025,-85.15949,187.25198,1030.49548
365,3.033,-88.53362,186.61073,1030.59558
366,3.042,-93.84216,187.32675,1029.85193
367,3.05,-98.62645,186.5732,1029.81494
368,3.058,-104.71824,186.0155,1029.44629
369,3.067,-108.77716,186.59488,1028.8186
370,3.075,-116.95088,187.19781,1029.02747
371,3.083,-122.67285,187.83186,1028.65222
372,3.092,-127.19564,186.87175,1027.69702
373,3.1,-132.14349,187.17154,1027.5282
374,3.108,-139.25006,187.94727,1026.35547
375,3.117,-144.617,187.6234,1025.73938
376,3.125,-150.7249,188.1312,1025.15417
377,3.133,-156.27089,188.2126,1023.80176
378,3.142,-162.14673,188.58775,1023.26221
379,3.15,-166.9052,188.88896,1021.36572
380,3.158,-175.39137,190.81583,1021.07037
381,3.167,-179.54347,190.79788,1020.17975
382,3.175,-187.97833,192.53282,1018.97577
383,3.183,-192.57527,193.23473,1017.37732
384,3.192,-199.70912,193.43399,1016.34723
385,3.2,-205.98314,195.62161,1014.61865
386,3.208,-211.67262,196.23227,1013.6319
387,3.217,-220.02196,198.04515,1012.41687
388,3.225,-225.56779,198.64189,1011.98193
389,3.233,-232.74301,199.94061,1009.90674
390,3.242,-239.00288,200.97443,1008.10486
391,3.25,-246.72597,202.48299,1007.07159
392,3.258,-253.82314,202.91904,1006.00916
393,3.267,-263.0441,206.40097,1005.43341
394,3.275,-269.70065,206.00128,1005.64221
395,3.283,-277.86346,208.1107,1005.17474
396,3.292,-286.39926,209.4993,1005.09888
397,3.3,-295.10611,211.46698,1005.40009
398,3.308,-301.94418,211.7549,1006.20764
399,3.317,-309.95706,212.77695,1005.57611
400,3.325,-318.04346,214.88808,1007.05621
401,3.333,-324.47974,217.08702,1007.64069
402,3.342,-332.62503,218.55368,1007.74792
403,3.35,-340.37375,220.18663,1008.29919
404,3.358,-349.58319,221.21112,1009.47626
405,3.367,-355.74127,221.88698,1009.32037
406,3.375,-365.00311,224.58246,1010.28131
407,3.383,-372.3187,226.09265,1010.83179
408,3.392,-380.18982,227.88248,1010.91412
409,3.4,-387.14349,228.39177,1010.66296
410,3.408,-396.74625,230.44676,1012.02295
411,3.417,-402.8425,231.56558,1012.13312
412,3.425,-411.51886,233.63155,1011.36102
413,3.433,-420.03348,235.03769,1011.82208
414,3.442,-426.95654,236.51772,1012.02838
415,3.45,-435.38568,238.59393,1012.48126
416,3.458,-441.75775,239.43408,1011.02179
417,3.467,-452.39594,241.87671,1011.05872
418,3.475,-458.10648,241.00099,1011.9231
419,3.483,-467.2005,243.75034,1010.68488
420,3.492,-472.79199,244.08983,1011.38025
421,3.5,-484.10965,245.52426,1009.76984
422,3.508,-489.74661,247.83829,1011.35645
423,3.517,-497.29346,248.22864,1011.15979
424,3.525,-503.1611,249.71368,1012.17255
425,3.533,-509.31882,249.1897,1011.82941
426,3.542,-517.02612,249.62027,1012.79987
427,3.55,-521.80341,251.76483,1013.48114
428,3.558,-529.80743,250.80295,1012.88135
429,3.567,-535.08258,250.55368,1013.6217
430,3.575,-548.7182,252.79668,1013.97357
431,3.583,-555.65643,253.89743,1012.62561
432,3.592,-562.53223,255.15372,1013.05719
433,3.6,-569.16754,255.07237,1012.88318
434,3.608,-575.15369,255.80531,1013.27026
435,3.617,-583.49219,256.44632,1013.46973
436,3.625,-588.63525,258.59659,1013.62549
437,3.633,-596.56494,258.99545,1011.89282
438,3.642,-603.33984,260.02164,1011.69104
439,3.65,-609.97101,259.30115,1010.66656
440,3.658,-616.25922,258.90646,1010.16534
441,3.667,-623.71204,258.27814,1010.47345
442,3.675,-629.28931,258.06192,1010.14801
443,3.683,-635.36621,257.85974,1010.70673
444,3.692,-641.79333,259.74881,1009.83441
445,3.7,-649.09045,257.12759,1007.9765
446,3.708,-654.83636,257.25943,1008.18896
447,3.717,-660.88403,257.47379,1007.57715
448,3.725,-665.78778,258.96646,1007.15448
449,3.733,-671.93481,257.97452,1007.48425
450,3.742,-677.52887,256.93201,1005.86444
451,3.75,-685.02686,256.74692,1003.88141
452,3.758,-689.76306,256.50089,1003.57562
453,3.767,-696.50635,255.02518,1003.60553
454,3.775,-700.72437,254.58307,1002.6972
455,3.783,-707.06152,254.81232,1002.15942
456,3.792,-712.9173,254.58267,1000.6087
457,3.8,-719.90057,253.64464,1000.10114
458,3.808,-723.01373,252.1514,999.26093
459,3.817,-730.43475,250.2281,999.5083
460,3.825,-734.07263,250.1227,998.63342
461,3.833,-739.91821,248.55992,997.83295
462,3.842,-747.9798,248.19498,997.11005
463,3.85,-756.17004,247.99692,997.5907
464,3.858,-762.78857,245.83627,998.20667
465,3.867,-763.80676,244.61865,1000.37781
466,3.875,-769.23267,242.11086,1002.1095
467,3.883,-775.36432,241.98631,1004.03894
468,3.892,-783.22937,239.11523,1006.18713
469,3.9,-788.01141,236.88425,1007.14874
470,3.908,-792.32782,237.34395,1008.40826
471,3.917,-798.9444,235.33803,1011.09265
472,3.925,-803.64539,235.07491,1012.19537
473,3.933,-810.71039,233.02908,1012.57739
