Frame#,Time,L.Elbow.Medial.x,L.Elbow.Medial.y,L.Elbow.Medial.z
191,1.583,981.45349,174.00717,1346.63843
192,1.592,975.99084,171.74847,1347.72852
193,1.6,968.68774,169.47635,1348.16455
194,1.608,963.14545,167.69586,1348.54773
195,1.617,956.86151,165.47986,1350.07434
196,1.625,950.6153,164.41272,1350.29358
197,1.633,944.70117,161.68643,1349.34827
198,1.642,939.19928,160.17477,1350.75037
199,1.65,933.20453,159.04913,1351.11267
200,1.658,927.05206,158.35635,1351.6886
201,1.667,920.73804,156.46523,1352.11267
202,1.675,915.08246,155.24098,1352.40417
203,1.683,909.77582,153.23242,1352.84363
204,1.692,904.19006,153.09303,1352.80176
205,1.7,898.28467,152.35225,1353.43079
206,1.708,892.40271,150.91113,1353.76294
207,1.717,887.42419,149.58252,1354.0155
208,1.725,881.63708,148.31923,1354.12134
209,1.733,875.90924,147.27847,1354.43909
210,1.742,869.96466,146.02754,1354.77734
211,1.75,864.96326,144.22755,1355.43579
212,1.758,859.30957,144.19661,1355.56055
213,1.767,854.5932,142.49533,1354.85901
214,1.775,848.51404,141.26097,1355.52515
215,1.783,843.2995,140.3201,1355.32874
216,1.792,838.14624,138.88788,1355.38245
217,1.8,831.28406,139.34033,1355.84863
218,1.808,825.3736,138.15686,1355.15857
219,1.817,819.49524,136.17517,1354.48779
220,1.825,813.74841,135.82179,1355.15552
221,1.833,807.77588,135.15608,1354.00769
222,1.842,803.04596,134.50224,1354.62769
223,1.85,796.57544,133.86578,1354.09424
224,1.858,790.26105,133.40521,1353.65686
225,1.867,784.76636,132.02727,1353.87769
226,1.875,777.729,134.06088,1352.60278
227,1.883,772.6134,132.08179,1352.19519
228,1.892,766.70636,133.20512,1352.61206
229,1.9,758.84875,132.56496,1351.89746
230,1.908,752.5777,132.41724,1350.90857
231,1.917,746.79541,132.19122,1350.59949
232,1.925,740.40131,132.47968,1349.02881
233,1.933,733.59973,133.11406,1347.67725
234,1.942,727.42938,132.75471,1346.92529
235,1.95,721.26563,133.27394,1346.33093
236,1.958,713.97144,133.61261,1345.3866
237,1.967,708.34558,134.54482,1345.11462
238,1.975,701.39209,136.24725,1343.4967
239,1.983,695.60352,136.41965,1342.34888
240,1.992,688.95734,136.99173,1340.36682
241,2,682.69672,138.0611,1339.52173
242,2.008,676.48071,138.65323,1338.22815
243,2.017,668.33344,140.00667,1335.8728
244,2.025,662.35022,140.79066,1334.43323
245,2.033,656.92285,141.17455,1333.85864
246,2.042,650.32037,143.73058,1332.08093
247,2.05,642.65686,144.26321,1330.52637
248,2.058,637.18152,144.80937,1328.99304
249,2.067,631.71851,146.73309,1328.2041
250,2.075,623.73004,147.59563,1326.7804
251,2.083,616.68817,149.17543,1326.04053
252,2.092,610.44397,150.25732,1326.1521
253,2.1,603.65997,150.70976,1326.46875
254,2.108,597.08655,152.25974,1326.33228
255,2.117,588.9176,152.74049,1327.02368
256,2.125,582.67328,152.92053,1327.73169
257,2.133,576.50677,154.69524,1328.57312
258,2.142,569.64868,154.89653,1329.75342
259,2.15,562.84143,156.0103,1329.87683
260,2.158,555.70099,155.59158,1329.89307
261,2.167,549.15564,157.4129,1332.01404
262,2.175,543.06415,158.03148,1331.93018
263,2.183,535.552,157.32156,1332.78564
264,2.192,528.23834,159.82391,1334.39624
265,2.2,522.66583,160.12007,1334.68005
266,2.208,514.71997,160.40085,1334.55701
267,2.217,505.26279,162.15685,1335.20496
268,2.225,500.87787,162.14111,1335.29431
269,2.233,494.22171,164.21696,1336.51672
270,2.242,485.59454,164.25537,1336.77686
271,2.25,479.03488,164.75548,1338.25342
272,2.258,471.29269,166.70305,1338.81091
273,2.267,464.98093,166.69572,1338.89673
274,2.275,457.01791,168.84735,1338.93872
275,2.283,451.55722,169.13158,1339.8418
276,2.292,443.73718,169.5573,1340.83423
277,2.3,437.32333,171.57318,1340.83289
278,2.308,430.65335,170.6803,1342.16711
279,2.317,423.6712,172.7196,1343.62463
280,2.325,417.34473,172.1214,1344.07715
281,2.333,410.12811,173.237,1344.43677
282,2.342,403.7796,172.91161,1344.32727
283,2.35,398.40823,175.412,1344.63831
284,2.358,391.85367,174.42442,1345.24951
285,2.367,383.63724,175.15521,1346.86194
286,2.375,379.70386,175.93889,1347.0083
287,2.383,371.63016,177.67674,1346.10327
288,2.392,364.79358,176.46097,1346.65637
289,2.4,359.62256,177.70248,1345.92786
290,2.408,351.29321,177.72496,1347.01587
291,2.417,346.19028,176.66312,1347.36279
292,2.425,339.66788,178.17052,1346.51221
293,2.433,333.08301,178.3349,1346.57361
294,2.442,326.74545,177.51765,1346.33655
295,2.45,321.45142,179.23648,1347.16467
296,2.458,314.02029,178.10004,1346.22046
297,2.467,306.61023,178.61768,1345.82275
298,2.475,301.47174,177.40797,1345.22668
299,2.483,295.43051,177.40437,1345.2627
300,2.492,287.77072,178.14944,1344.7605
301,2.5,282.11639,176.63498,1345.38403
302,2.508,275.88757,175.92885,1344.83069
303,2.517,269.07965,176.2169,1344.1748
304,2.525,262.52066,175.24493,1342.94116
305,2.533,257.76459,173.78539,1342.36853
306,2.542,250.42012,173.44791,1340.99536
307,2.55,244.086,171.81577,1341.08887
308,2.558,238.63702,170.5649,1340.51196
309,2.567,231.32239,171.14098,1338.98486
310,2.575,225.81779,168.20404,1338.1781
311,2.583,219.72673,167.35561,1337.73645
312,2.592,214.11954,166.48447,1335.66272
313,2.6,208.3316,164.72202,1335.19006
314,2.608,203.19923,162.80023,1333.70947
315,2.617,196.01468,160.43912,1332.05505
316,2.625,190.00917,158.7133,1330.8269
317,2.633,184.83484,157.08481,1329.77161
318,2.642,178.49663,155.38553,1329.52771
319,2.65,172.8941,154.09744,1329.30164
320,2.658,165.4263,150.90158,1330.42188
321,2.667,159.91708,149.85307,1329.45581
322,2.675,153.24954,148.72902,1331.43042
323,2.683,147.03445,147.83884,1331.27356
324,2.692,138.64087,148.30296,1332.78125
325,2.7,133.05806,144.89229,1333.85535
326,2.708,127.58869,143.42812,1334.38477
327,2.717,120.24651,142.25139,1336.95984
328,2.725,113.28446,142.12677,1338.05322
329,2.733,107.05856,141.3688,1338.17065
330,2.742,101.83195,139.79192,1339.80505
331,2.75,96.08798,137.75026,1341.21741
332,2.758,88.786,136.33846,1341.58972
333,2.767,82.93252,133.71059,1341.73486
334,2.775,77.23931,133.57526,1342.42957
335,2.783,70.08815,132.35931,1342.92163
336,2.792,64.4959,130.08325,1343.52734
337,2.8,58.38329,130.03886,1343.57825
338,2.808,50.83644,127.02505,1344.01563
339,2.817,46.17334,126.83945,1344.63818
340,2.825,40.20872,125.02753,1344.61499
341,2.833,34.05933,123.90018,1345.87231
342,2.842,28.94733,122.13603,1345.81873
343,2.85,22.06581,123.36448,1345.4447
344,2.858,15.39424,120.98812,1346.83362
345,2.867,10.43976,119.05952,1347.20142
346,2.875,3.20326,120.09097,1347.35364
347,2.883,-1.51957,118.47375,1347.10645
348,2.892,-7.55845,116.68507,1347.39099
349,2.9,-12.59024,116.75988,1348.45227
350,2.908,-18.05947,116.16468,1348.41296
351,2.917,-24.04972,117.26366,1348.02405
352,2.925,-29.5577,115.21484,1347.83459
353,2.933,-34.05621,114.39321,1348.35095
354,2.942,-41.22942,113.25265,1347.83679
355,2.95,-45.43029,113.80236,1349.2406
356,2.958,-51.62187,113.61373,1349.25598
357,2.967,-58.51873,113.61784,1348.37378
358,2.975,-63.9036,111.2557,1347.40613
359,2.983,-69.3018,111.78841,1347.64734
360,2.992,-75.91329,112.00718,1347.60229
361,3,-81.17886,110.94603,1347.78174
362,3.008,-87.20635,110.28159,1347.73486
363,3.017,-92.72301,109.45358,1348.40576
364,3.025,-98.41589,108.62524,1347.92896
365,3.033,-106.27834,110.01467,1347.01611
366,3.042,-110.84735,109.78008,1346.23572
367,3.05,-117.84696,109.59967,1345.02063
368,3.058,-122.69374,110.86951,1344.33167
369,3.067,-129.24609,109.56039,1344.78296
370,3.075,-134.44666,109.73962,1343.98352
371,3.083,-141.44463,109.74268,1341.87427
372,3.092,-149.01186,111.02021,1341.7793
373,3.1,-153.94588,110.8051,1341.54272
374,3.108,-160.21814,112.19431,1341.41284
375,3.117,-165.69366,112.51838,1339.8252
376,3.125,-173.32259,114.3472,1339.1615
377,3.133,-179.6188,114.63546,1337.61646
378,3.142,-186.41664,116.06252,1335.97437
379,3.15,-190.89638,117.35672,1335.60315
380,3.158,-198.72128,117.04024,1334.52698
381,3.167,-205.05896,119.0675,1332.29041
382,3.175,-211.50052,119.25178,1332.14355
383,3.183,-217.23488,119.20029,1329.0929
384,3.192,-222.79436,121.65292,1328.39612
385,3.2,-230.73401,123.69991,1326.99768
386,3.208,-235.85284,125.36416,1325.2677
387,3.217,-241.09689,125.72659,1324.05115
388,3.225,-248.28177,126.88806,1323.00671
389,3.233,-256.09421,127.95776,1322.38586
390,3.242,-262.18201,130.70378,1320.81177
391,3.25,-267.00818,130.77231,1319.23657
392,3.258,-275.59991,132.05261,1319.76746
393,3.267,-282.08643,133.11578,1320.39771
394,3.275,-288.09073,135.92744,1319.81262
395,3.283,-293.51913,134.83446,1320.30457
396,3.292,-301.73193,136.87845,1320.7478
397,3.3,-308.5097,137.90628,1322.23792
398,3.308,-314.25729,138.13608,1322.18457
399,3.317,-320.09857,139.44255,1322.43188
400,3.325,-328.78693,140.05579,1324.33545
401,3.333,-335.24039,141.80206,1324.54272
402,3.342,-340.28271,142.72163,1325.38538
403,3.35,-348.8873,144.08281,1326.76794
404,3.358,-354.56335,145.19164,1326.59021
405,3.367,-361.74304,145.90892,1326.39941
406,3.375,-367.57623,148.17975,1326.94812
407,3.383,-375.92072,149.41742,1328.22803
408,3.392,-381.8877,151.90269,1328.93433
409,3.4,-387.8519,153.05135,1329.30493
410,3.408,-397.00696,154.05759,1329.40186
411,3.417,-402.11365,155.55463,1329.43652
412,3.425,-409.64069,155.67476,1330.37915
413,3.433,-417.84479,160.07703,1331.36938
414,3.442,-424.4313,156.97827,1330.71423
415,3.45,-429.7269,161.07397,1331.7666
416,3.458,-435.31232,161.94743,1332.12573
417,3.467,-444.87802,163.24744,1333.14124
418,3.475,-449.72141,164.50395,1333.47986
419,3.483,-455.78589,165.69624,1334.23828
420,3.492,-461.36893,165.55122,1334.55359
421,3.5,-467.56677,169.7054,1336.61914
422,3.508,-475.71005,168.68089,1335.87854
423,3.517,-481.49307,172.15001,1337.13379
424,3.525,-488.02774,170.79298,1337.11523
425,3.533,-493.60422,173.09282,1337.98303
426,3.542,-498.7384,173.69611,1336.27942
427,3.55,-507.87485,174.71182,1337.70227
428,3.558,-511.38733,175.89278,1338.10181
429,3.567,-519.47754,177.88101,1338.92395
430,3.575,-525.72461,177.59984,1337.9353
431,3.583,-531.14905,180.68863,1338.88293
432,3.592,-537.44684,178.12636,1339.12268
433,3.6,-544.49554,183.06238,1339.65991
434,3.608,-551.0929,179.55812,1337.56616
435,3.617,-559.04163,184.20349,1338.76904
436,3.625,-564.35229,183.7326,1339.44165
437,3.633,-570.92938,184.09773,1339.92773
438,3.642,-575.62604,185.46315,1340.11133
439,3.65,-582.85321,183.25708,1338.73877
440,3.658,-589.79883,186.72014,1338.21228
441,3.667,-595.0257,183.95409,1336.82629
442,3.675,-600.44617,184.02802,1337.45776
443,3.683,-607.17792,184.42909,1337.96313
444,3.692,-612.27087,185.12859,1336.38806
445,3.7,-618.73248,181.69922,1334.75781
446,3.708,-624.98157,185.19762,1335.30664
447,3.717,-631.5343,182.38699,1334.91248
448,3.725,-636.35602,183.82986,1334.14478
449,3.733,-644.55518,180.86665,1331.63721
450,3.742,-648.91602,182.38046,1332.13501
451,3.75,-654.97083,180.91664,1331.97595
452,3.758,-660.57971,182.90831,1331.94067
453,3.767,-667.7713,179.49196,1328.45129
454,3.775,-672.29645,181.2527,1328.87
455,3.783,-678.97412,178.00632,1327.79309
456,3.792,-683.06659,178.18849,1327.80481
457,3.8,-689.24237,174.09523,1324.51428
458,3.808,-695.40155,174.16772,1325.02222
459,3.817,-701.97119,173.8044,1325.3103
460,3.825,-709.16656,170.82704,1325.67078
461,3.833,-714.02979,172.96648,1325.80029
462,3.842,-719.60437,167.93875,1324.98157
463,3.85,-728.10986,167.83263,1325.30603
464,3.858,-732.87561,167.34506,1325.64148
465,3.867,-740.79248,166.55666,1327.7821
466,3.875,-745.8905,167.25681,1328.12329
467,3.883,-753.8631,164.0759,1327.47156
468,3.892,-759.28851,166.58356,1328.80945
469,3.9,-765.31641,163.12253,1330.16602
470,3.908,-770.74182,164.61057,1331.61523
471,3.917,-777.84778,162.2016,1332.36963
472,3.925,-783.65369,164.01482,1333.40588
473,3.933,-790.81378,161.95763,1333.2406
