Frame#,Time,L.Clavicle.x,L.Clavicle.y,L.Clavicle.z,R.Scapula.x,R.Scapula.y,R.Scapula.z
41,0.333,1821.14807,158.02467,1527.75073,1645.09375,142.84149,1357.70239
42,0.342,1815.88733,156.85371,1529.2356,1639.57251,138.00008,1358.02148
43,0.35,1809.38733,154.02528,1530.01953,1636.70813,135.21883,1359.01099
44,0.358,1805.2699,152.04265,1531.27197,1627.80945,136.66321,1361.36523
45,0.367,1799.3927,152.18851,1533.51929,1624.41675,134.17061,1362.32312
46,0.375,1794.10083,149.52768,1534.35583,1620.36353,127.51202,1365.03955
47,0.383,1788.42236,146.9099,1536.12781,1611.68274,130.79692,1364.80151
48,0.392,1782.97681,147.17609,1536.69495,1607.27197,127.48066,1366.17334
49,0.4,1776.69556,144.21257,1537.01843,1599.23706,128.84975,1368.3512
50,0.408,1772.05811,141.5668,1538.47644,1594.4624,124.39826,1368.84033
51,0.417,1765.64819,141.05423,1537.31006,1588.72168,124.13345,1369.47583
52,0.425,1761.88477,138.18719,1537.79663,1587.46252,116.12144,1369.89221
53,0.433,1755.82532,138.17903,1537.77576,1579.17737,119.39933,1371.39453
54,0.442,1750.91602,136.28685,1538.5658,1570.95654,119.33537,1372.2561
55,0.45,1745.4043,133.96242,1538.13049,1563.96484,120.44009,1374.53198
56,0.458,1740.3999,132.93105,1537.93042,1558.57935,118.08336,1374.56384
57,0.467,1736.07019,131.91829,1538.31067,1553.26575,118.99562,1373.86292
58,0.475,1729.68884,130.64789,1538.13965,1547.22559,115.8303,1375.97253
59,0.483,1724.02148,130.66895,1537.86316,1541.31128,117.10221,1375.86011
60,0.492,1719.4115,128.43304,1537.65649,1535.85693,114.72562,1376.22168
61,0.5,1713.7229,128.45456,1538.10938,1530.28418,115.35068,1375.66785
62,0.508,1707.70984,127.43227,1537.97791,1524.67346,111.72672,1377.53076
63,0.517,1702.40991,125.09499,1537.91797,1520.30542,114.36936,1377.17737
64,0.525,1697.72144,124.35167,1538.18237,1514.23865,110.94337,1377.37317
65,0.533,1692.06726,125.06123,1538.94617,1509.28601,106.45875,1376.68799
66,0.542,1687.56396,122.74894,1539.11841,1502.61096,108.69492,1376.08716
67,0.55,1681.37012,122.34458,1539.12695,1498.34521,104.80769,1375.21667
68,0.558,1674.74512,123.02747,1539.88953,1491.86816,106.68475,1375.58057
69,0.567,1670.35205,121.01501,1539.80371,1488.83948,105.4362,1374.89526
70,0.575,1665.19873,119.96834,1539.19275,1478.78064,104.28223,1372.62073
71,0.583,1659.95056,118.80195,1539.67651,1479.45715,103.85706,1373.64648
72,0.592,1654.17712,118.59027,1540.69482,1472.33191,106.35331,1375.96753
73,0.6,1648.51294,118.12102,1539.34937,1467.53174,101.15684,1375.19849
74,0.608,1643.97363,117.25735,1539.19812,1461.60559,103.91727,1374.78381
75,0.617,1638.45972,116.69119,1539.44958,1458.09497,101.16512,1374.17407
76,0.625,1633.37109,116.76385,1539.14697,1451.40198,102.26649,1374.08411
77,0.633,1628.03259,116.19598,1538.68787,1449.03516,101.73248,1374.78076
78,0.642,1622.44666,114.6968,1537.9707,1437.86194,98.94163,1375.74072
79,0.65,1617.20251,116.04071,1538.01599,1433.09753,102.53758,1375.91809
80,0.658,1612.27747,114.05453,1537.24731,1429.98169,101.74882,1375.59155
81,0.667,1606.32104,113.23397,1536.88831,1422.41748,100.78024,1375.23059
82,0.675,1601.44836,114.70432,1537.1311,1419.72156,99.58731,1374.52148
83,0.683,1596.0459,113.58489,1536.35547,1411.78821,98.74897,1373.11121
84,0.692,1590.97632,113.58573,1535.67883,1404.64587,100.04476,1371.25562
85,0.7,1585.0238,113.7365,1535.09131,1401.49719,99.75089,1372.56616
86,0.708,1579.23181,113.62421,1534.71375,1393.14661,98.36272,1372.03625
87,0.717,1574.39111,113.23361,1533.83179,1388.9502,98.27454,1373.08362
88,0.725,1568.19836,112.70682,1533.72949,1383.62061,99.9196,1372.84399
89,0.733,1563.74072,112.89873,1532.74573,1376.25623,98.4474,1370.83728
90,0.742,1558.27087,113.46841,1532.44397,1372.79358,100.30244,1370.96692
91,0.75,1551.93616,112.75095,1531.13391,1367.33276,99.06059,1369.51404
92,0.758,1546.10632,112.87027,1531.8667,1360.06482,99.85317,1369.00549
93,0.767,1541.11804,112.62737,1530.31396,1355.80542,100.6654,1368.71362
94,0.775,1536.14258,113.27039,1530.58716,1352.46521,102.11198,1367.87988
95,0.783,1530.2533,113.24681,1528.95435,1342.24023,99.04117,1365.39539
96,0.792,1524.396,114.20347,1527.6571,1339.51074,97.34672,1365.04907
97,0.8,1520.27185,113.95676,1526.40918,1334.35596,101.99162,1365.01172
98,0.808,1514.64868,114.30222,1525.8833,1327.93958,101.68367,1364.32349
99,0.817,1507.7804,114.89737,1524.83008,1322.39526,102.66166,1363.74707
100,0.825,1503.67993,114.94752,1523.55859,1318.15173,103.37782,1363.19788
101,0.833,1498.71021,115.02404,1523.61194,1311.29529,103.90867,1362.10095
102,0.842,1493.48328,116.66065,1522.76624,1304.4668,104.87147,1361.27722
103,0.85,1487.36963,117.36517,1521.87549,1300.76221,103.52928,1360.46301
104,0.858,1482.55261,119.33083,1520.81006,1295.09692,105.37701,1361.24707
105,0.867,1476.70239,119.89287,1519.1532,1288.94617,104.95537,1360.11707
106,0.875,1472.27844,119.35095,1519.33862,1283.64954,108.65772,1361.1709
107,0.883,1466.85864,120.79901,1518.53394,1280.67542,107.37089,1360.55383
108,0.892,1459.71069,120.93849,1518.98413,1274.42078,109.98224,1359.8551
109,0.9,1454.06799,122.84005,1517.94482,1267.43213,109.23138,1359.15222
110,0.908,1449.20508,123.78832,1518.15259,1258.77222,110.48862,1359.74634
111,0.917,1443.15845,124.84964,1518.94971,1253.9071,114.41038,1363.69458
112,0.925,1436.25391,126.55899,1518.84082,1245.11731,112.91874,1362.60425
113,0.933,1431.10791,126.89143,1519.09961,1238.80103,115.27546,1363.00183
114,0.942,1425.33105,127.31915,1519.08667,1233.18933,113.21609,1364.99158
115,0.95,1418.48547,128.43146,1519.12451,1224.77576,113.73832,1364.67407
116,0.958,1412.0011,129.38562,1518.8291,1219.56677,114.85835,1366.81189
117,0.967,1405.1991,130.14595,1520.75916,1212.79211,114.24722,1367.43164
118,0.975,1399.21179,130.18481,1521.70398,1206.14795,116.28477,1366.92603
119,0.983,1392.99023,131.59854,1523.10388,1199.8949,119.07089,1370.05872
120,0.992,1386.15942,132.15707,1524.2522,1193.91699,116.64348,1370.40894
121,1,1381.22742,133.12915,1525.26746,1189.20996,117.04935,1369.95544
122,1.008,1375.25281,133.47916,1526.1239,1183.97424,118.92204,1369.98682
123,1.017,1368.57361,133.40627,1527.4884,1176.88147,118.63292,1371.43188
124,1.025,1362.48572,132.81483,1527.84033,1170.72437,121.50922,1373.58496
125,1.033,1355.62488,134.24474,1529.09998,1165.89453,121.61673,1373.84167
126,1.042,1349.47559,134.48885,1528.77075,1160.19495,119.39403,1373.15955
127,1.05,1343.88074,134.49605,1528.6228,1152.02039,120.64342,1373.61511
128,1.058,1337.89661,134.33867,1529.14929,1144.60266,120.47803,1373.98865
129,1.067,1331.14819,134.67596,1529.14978,1138.38818,122.39922,1374.33496
130,1.075,1325.43384,135.47664,1529.03333,1132.08435,124.05644,1376.15955
131,1.083,1319.61133,134.78925,1528.03345,1126.61157,122.07035,1376.74536
132,1.092,1312.33801,135.92174,1528.68811,1119.50037,123.15482,1377.25256
133,1.1,1306.09021,135.4731,1528.48193,1112.87,120.87914,1376.75061
134,1.108,1300.39001,135.47415,1528.29443,1106.82837,122.6341,1376.80884
135,1.117,1293.99963,135.8456,1529.04358,1099.39539,121.24079,1376.98486
136,1.125,1287.10901,135.07243,1529.7229,1094.6626,121.69157,1376.23511
137,1.133,1281.19238,134.95912,1529.29956,1088.60193,119.29423,1375.97644
138,1.142,1275.40784,134.61211,1529.18738,1082.62427,121.4411,1376.56458
139,1.15,1269.36401,134.2123,1530.49426,1075.53357,122.07206,1379.31934
140,1.158,1262.44482,134.59555,1531.26172,1072.92603,119.47421,1377.02063
141,1.167,1256.87354,134.71724,1531.52466,1066.9563,121.65617,1378.73022
142,1.175,1250.71887,135.54564,1531.80396,1059.85034,118.95296,1378.15125
143,1.183,1245.52966,134.54944,1532.64807,1055.22913,119.18614,1377.95386
144,1.192,1238.03394,133.89572,1532.82617,1048.38306,117.57625,1378.13306
145,1.2,1232.18152,134.05502,1532.63037,1042.54309,119.97085,1376.95544
146,1.208,1226.3457,133.45317,1533.22437,1037.84167,118.49799,1376.79565
147,1.217,1220.87537,134.39651,1533.60059,1032.31763,117.64413,1377.30969
148,1.225,1214.39771,133.73267,1533.98035,1026.73145,119.31218,1376.54272
149,1.233,1208.23462,133.79684,1533.94604,1018.68335,116.72997,1376.84192
150,1.242,1202.47986,133.32332,1533.96582,1013.99451,117.16606,1376.3175
151,1.25,1196.20581,132.90175,1533.21387,1007.3421,116.00352,1376.92822
152,1.258,1190.34985,132.97078,1532.73376,1001.55609,117.69705,1377.17566
153,1.267,1183.56738,132.68965,1532.75024,995.12085,114.202,1375.64868
154,1.275,1177.54773,132.10027,1532.39697,988.53015,116.38971,1376.14783
155,1.283,1171.93384,131.0575,1532.50488,982.27264,114.2995,1375.56775
156,1.292,1165.86768,130.52505,1532.14258,976.31366,115.63934,1376.57678
157,1.3,1160.15076,129.83926,1531.74207,970.36957,113.17144,1375.31006
158,1.308,1154.4104,129.0459,1531.67395,964.92126,112.46524,1375.33411
159,1.317,1147.93286,128.3558,1531.02588,959.3559,111.47816,1375.59607
160,1.325,1140.61768,127.81583,1530.89978,951.29327,111.46556,1374.72986
161,1.333,1134.81641,127.06062,1530.57727,946.12708,109.66077,1373.48499
162,1.342,1128.48621,127.17373,1530.12366,939.69043,109.25696,1372.52051
163,1.35,1123.13562,126.77853,1529.27197,934.33728,107.64427,1372.41504
164,1.358,1116.6864,125.19784,1528.33594,926.39868,108.25599,1371.15247
165,1.367,1111.09631,124.03889,1526.97949,920.7702,106.89211,1371.21838
166,1.375,1103.8739,122.53808,1526.40698,914.55939,104.84689,1370.27026
167,1.383,1097.67578,121.96114,1525.37146,909.58325,105.82001,1369.44458
168,1.392,1092.46411,120.10364,1525.27417,900.67181,103.99806,1369.70471
169,1.4,1085.97021,120.20049,1524.53442,895.80688,103.0924,1369.25623
170,1.408,1080.7146,117.76836,1523.62317,889.87109,103.45628,1368.92749
171,1.417,1072.71448,117.00018,1523.06091,883.55243,100.03099,1367.12622
172,1.425,1067.12317,115.69366,1520.86255,878.87921,100.39314,1367.52478
173,1.433,1061.05371,114.27731,1519.81372,870.02899,97.12444,1365.60327
174,1.442,1055.5459,113.26997,1519.48096,865.33862,95.73581,1365.32617
175,1.45,1048.93225,110.78957,1518.83716,859.23572,96.05146,1364.93726
176,1.458,1042.8252,109.98096,1517.95972,850.94482,93.1948,1363.8949
177,1.467,1036.34436,107.98677,1518.11365,844.92651,92.88309,1364.04883
178,1.475,1030.17615,105.38107,1518.20203,839.86255,91.99629,1365.16394
179,1.483,1023.04822,103.72601,1518.98572,831.12347,88.8196,1365.10754
180,1.492,1016.7193,100.45399,1519.89063,825.20197,85.21463,1366.08472
181,1.5,1010.69989,99.88963,1520.16797,818.81165,85.02685,1366.84216
182,1.508,1004.38654,97.65218,1521.15735,811.6853,83.30713,1368.23645
183,1.517,996.59619,96.33341,1523.10901,804.44446,82.39336,1369.9353
184,1.525,991.17584,94.34213,1524.03271,799.24878,79.46256,1370.82288
185,1.533,984.61774,93.02363,1525.04016,791.82605,78.78868,1371.22571
186,1.542,978.01501,90.35509,1526.44299,785.46082,76.26061,1372.95789
187,1.55,972.00684,88.07561,1528.79688,779.48187,74.00927,1374.95984
188,1.558,965.21002,88.22392,1530.17871,773.82373,74.50568,1376.20691
189,1.567,959.13373,86.68694,1531.98474,766.62408,72.01288,1376.28845
190,1.575,951.97638,82.96687,1533.10632,761.16919,67.73733,1377.00269
191,1.583,945.40918,81.89881,1534.77747,755.82465,70.49375,1379.36328
192,1.592,940.44537,80.80106,1535.38452,750.02106,66.38203,1379.49731
193,1.6,933.22052,79.08572,1535.96228,742.62329,65.38086,1380.86353
194,1.608,927.37927,77.44125,1536.34314,736.36115,63.4997,1381.20264
195,1.617,921.20435,74.81081,1535.94739,730.10529,63.54662,1382.6134
196,1.625,914.91913,75.28043,1536.34106,721.52618,61.39231,1382.18555
197,1.633,908.52075,73.4099,1536.16101,716.08923,60.45575,1384.25146
198,1.642,902.77179,71.94983,1536.17395,710.12469,59.52501,1384.09106
199,1.65,896.11279,71.09806,1535.87708,702.91772,56.49821,1384.35559
200,1.658,890.51868,69.93566,1536.26343,696.75537,56.46045,1384.03455
201,1.667,884.86377,67.85246,1536.3717,690.22211,56.39924,1385.04871
202,1.675,877.65277,68.14799,1535.80493,684.44781,54.71945,1384.7605
203,1.683,870.94818,67.0634,1535.84265,677.04083,55.69097,1384.99292
204,1.692,865.05328,66.18364,1536.19373,670.66199,52.84254,1385.40015
205,1.7,858.95239,65.15774,1535.49841,665.22394,52.23026,1384.68835
206,1.708,852.88599,64.77655,1536.57422,659.7597,52.76759,1383.74536
207,1.717,845.0882,62.65468,1536.32166,652.80096,52.54905,1383.83337
208,1.725,839.59503,61.84217,1536.92517,646.07245,52.59303,1383.93604
209,1.733,833.69202,60.61691,1536.94617,640.79205,51.5785,1384.95313
210,1.742,827.4635,58.8736,1537.91809,635.74725,51.02125,1384.8313
211,1.75,820.87122,60.06253,1537.93262,629.70209,51.14387,1383.56226
212,1.758,814.03107,59.13561,1538.80847,624.30273,50.90496,1383.7605
213,1.767,808.93811,59.00032,1539.03906,617.43829,48.86144,1384.15173
214,1.775,802.72772,58.3997,1539.22827,611.53217,50.34551,1383.95886
215,1.783,796.68909,56.80153,1539.20496,605.25842,49.82495,1382.76794
216,1.792,789.76251,56.62106,1539.6438,600.32587,50.47409,1383.57251
217,1.8,783.65924,56.17349,1539.60144,594.03345,48.19639,1382.45032
218,1.808,777.03485,54.72238,1539.35327,589.1015,50.00131,1382.13184
219,1.817,771.52338,55.31678,1539.26343,582.90485,48.9004,1381.6001
220,1.825,766.35742,54.52279,1539.4646,576.04297,48.29715,1383.20081
221,1.833,759.35297,54.55646,1538.86121,569.65302,47.6728,1382.23572
222,1.842,752.47949,54.19955,1538.74402,564.00696,47.93043,1381.77234
223,1.85,746.78296,52.72004,1538.30542,558.25159,48.51841,1381.09473
224,1.858,740.30933,53.2172,1537.79321,550.79645,47.16495,1379.64526
225,1.867,734.9024,51.7861,1537.22559,544.5578,47.97072,1380.25269
226,1.875,728.1626,53.04613,1535.09119,538.9563,48.37296,1379.53906
227,1.883,721.67236,53.05398,1535.97107,532.85571,48.58809,1379.08936
228,1.892,714.97742,51.94757,1534.62207,525.60394,47.67053,1378.11597
229,1.9,709.23407,52.0222,1534.229,519.50317,48.42739,1378.41943
230,1.908,702.22772,53.09678,1533.97034,513.84698,48.34232,1377.46753
231,1.917,696.07794,53.26243,1532.66736,506.88562,49.51796,1377.88599
232,1.925,690.44183,53.10097,1532.1875,499.88321,48.88217,1376.95374
233,1.933,684.26239,53.72614,1531.46899,492.96179,50.37694,1376.21008
234,1.942,677.7384,53.69263,1530.48035,486.58322,49.77535,1373.41626
235,1.95,670.04999,53.68478,1528.35657,479.84326,49.65334,1373.49512
236,1.958,663.45392,53.58273,1528.32288,473.24603,51.24342,1372.30908
237,1.967,657.60016,55.16188,1527.00891,467.26566,51.68497,1370.92334
238,1.975,651.83319,56.62666,1526.35559,461.66074,51.62352,1369.9231
239,1.983,645.46161,56.46402,1525.10864,455.18558,51.71849,1369.1311
240,1.992,637.54572,57.20076,1523.82642,448.5368,51.63482,1367.63501
241,2,631.69604,56.71318,1522.14978,442.37646,52.46897,1366.21033
242,2.008,626.69202,58.22333,1521.31909,436.62204,54.90088,1366.08679
243,2.017,619.22839,59.94409,1520.49194,430.32877,54.22078,1363.92493
244,2.025,613.49219,59.31176,1519.91516,423.06024,55.34431,1362.56775
245,2.033,606.21179,61.90282,1519.04663,417.05988,56.97107,1361.62732
246,2.042,600.86218,61.90924,1518.1571,411.51883,58.05187,1361.50342
247,2.05,594.80042,63.49979,1516.97058,406.06024,58.73787,1359.88965
248,2.058,587.47083,64.18154,1515.30249,399.81949,60.25016,1358.29126
249,2.067,581.64777,64.7952,1515.36987,392.48911,58.76947,1357.28503
250,2.075,574.66608,67.02248,1514.65625,387.03333,61.50782,1356.77856
251,2.083,569.21387,68.62279,1514.05579,380.39044,63.49142,1356.56689
252,2.092,561.97711,68.92712,1514.00232,372.27899,63.6757,1356.0376
253,2.1,554.75085,71.07831,1514.61218,366.78488,65.69472,1357.6073
254,2.108,548.7558,71.46189,1514.90979,357.74515,67.82944,1359.09961
255,2.117,542.099,72.34885,1515.09241,352.039,67.89631,1358.87646
256,2.125,534.54889,73.61795,1516.09229,344.37497,67.67233,1360.65283
257,2.133,528.91083,74.24376,1516.66736,337.74847,71.17149,1360.96741
258,2.142,521.4314,75.39066,1516.70776,331.67267,71.88669,1361.58203
259,2.15,514.44031,78.16278,1518.13245,323.20486,71.3439,1362.67603
260,2.158,509.34897,77.51987,1519.21704,317.21204,71.81293,1363.59998
261,2.167,501.082,78.62807,1520.42456,311.05539,71.68609,1365.73047
262,2.175,495.04141,79.64953,1521.24792,303.21097,72.27197,1365.72083
263,2.183,487.86835,80.34357,1522.06213,297.16214,73.85205,1365.5481
264,2.192,482.07721,81.6308,1524.42017,291.42361,75.17917,1367.59521
265,2.2,474.2739,80.75774,1525.29468,284.8364,76.23268,1368.20898
266,2.208,467.91431,83.60488,1524.64868,277.73431,76.3983,1368.36816
267,2.217,462.65994,81.85086,1525.52625,272.28394,76.63436,1369.79834
268,2.225,454.22659,83.61089,1525.88464,264.13547,78.38613,1370.01404
269,2.233,448.00543,83.0567,1526.29675,257.51953,77.99739,1370.01807
270,2.242,441.56326,85.59338,1526.08093,250.84312,76.62238,1371.62061
271,2.25,434.34665,84.11109,1526.62219,243.80675,78.71804,1372.01221
272,2.258,427.62692,84.93979,1527.48499,236.76579,79.95029,1371.27002
273,2.267,421.14166,84.79005,1527.36072,230.29755,80.90162,1373.177
274,2.275,413.80975,87.51677,1526.7511,222.87672,80.27557,1373.15271
275,2.283,407.85825,86.0107,1527.57703,216.91051,79.75181,1372.76196
276,2.292,400.90579,86.55724,1529.11609,210.58527,80.07607,1373.20703
277,2.3,394.27454,87.26447,1529.32642,202.97337,80.53963,1372.82751
278,2.308,388.38876,87.71155,1529.77759,196.22614,80.91195,1373.23877
279,2.317,381.08405,87.68522,1530.24158,191.24219,81.1047,1373.36035
280,2.325,373.44064,89.30273,1530.65234,185.76816,81.72452,1374.13
281,2.333,368.19131,88.89455,1530.86511,177.05707,79.49003,1374.28711
282,2.342,360.45206,89.52721,1531.54297,171.30266,79.22452,1373.84961
283,2.35,354.53653,88.18893,1532.0741,165.63341,78.93062,1373.77209
284,2.358,347.38889,90.14624,1533.83411,160.2462,79.07566,1373.29993
285,2.367,341.22308,88.57663,1533.41589,154.48109,79.46209,1372.91968
286,2.375,333.9212,88.62296,1533.50488,147.35735,78.93108,1373.92822
287,2.383,327.41254,89.59003,1534.34106,142.00763,78.1403,1373.45239
288,2.392,322.45114,89.6177,1534.61072,136.4874,78.79448,1373.17542
289,2.4,314.69562,89.35358,1534.97742,129.76411,78.87298,1373.12817
290,2.408,307.97095,89.43268,1534.2666,123.00059,77.6451,1372.64014
291,2.417,302.70325,89.88239,1533.88867,117.29891,78.70753,1372.81116
292,2.425,295.9317,89.16142,1534.20007,109.85405,77.88506,1372.36768
293,2.433,289.0592,89.3884,1533.60657,104.71706,78.21176,1372.00208
294,2.442,282.77072,87.76948,1533.94507,98.41872,77.17445,1371.36841
295,2.45,276.20016,90.27666,1533.45886,92.03796,76.42788,1370.83167
296,2.458,269.34644,88.25806,1533.48877,86.56207,76.60416,1370.271
297,2.467,263.54205,87.66323,1533.28748,79.36283,76.70592,1370.7865
298,2.475,256.87192,87.97828,1533.18005,73.3265,75.62932,1370.2738
299,2.483,250.73131,87.5415,1532.59692,66.27772,75.42702,1369.60339
300,2.492,244.68027,86.25549,1532.39075,60.11773,76.05202,1369.64465
301,2.5,236.3255,86.71207,1531.92358,52.85128,74.40925,1368.07471
302,2.508,231.34088,85.71372,1531.0835,47.30784,74.1911,1367.67712
303,2.517,225.40645,85.42751,1529.97681,41.72159,73.54192,1366.76013
304,2.525,219.40773,83.68462,1530.19568,35.65696,72.97168,1366.45898
305,2.533,212.62752,81.83098,1529.92041,29.47127,73.06211,1365.57227
306,2.542,205.31328,83.08857,1528.5083,21.72527,71.77028,1364.88062
307,2.55,200.25264,82.57101,1528.02161,15.89695,72.88316,1364.06531
308,2.558,194.56857,81.09456,1526.32971,9.22261,71.39164,1364.37939
309,2.567,187.84241,79.55156,1526.27124,3.27951,71.20143,1363.54822
310,2.575,181.55931,77.25508,1525.58093,-3.99604,68.4222,1361.58643
311,2.583,174.44583,79.02776,1523.40845,-9.52268,68.04259,1361.24597
312,2.592,168.80951,76.89902,1523.14587,-15.26848,67.53009,1360.7981
313,2.6,163.47165,75.02415,1521.87524,-21.31007,65.39523,1359.66345
314,2.608,157.31503,73.51115,1520.72595,-26.11598,65.76296,1358.26099
315,2.617,150.76556,72.94704,1519.41809,-34.50521,63.79359,1358.16541
316,2.625,145.29581,69.37419,1519.26172,-41.14754,63.66652,1357.68982
317,2.633,138.52209,69.78856,1518.44373,-47.5696,62.65738,1357.40918
318,2.642,132.27725,68.90895,1517.56323,-53.88564,60.39436,1356.83508
319,2.65,126.46371,65.65634,1517.20251,-59.87455,59.67586,1357.14795
320,2.658,120.33212,64.8418,1518.51099,-65.86269,57.94683,1357.72681
321,2.667,113.34575,63.33953,1518.90381,-72.16104,56.07949,1359.00842
322,2.675,106.2476,60.56994,1519.82227,-78.26406,55.65585,1358.42334
323,2.683,101.02146,57.72235,1520.70911,-86.16504,53.77169,1360.54187
324,2.692,93.94867,57.14542,1521.42188,-91.86656,52.84127,1361.13354
325,2.7,88.78995,55.54212,1521.76685,-98.21186,50.07368,1363.10376
326,2.708,82.17203,53.09512,1523.39197,-105.20518,47.69614,1362.93933
327,2.717,75.09489,53.0126,1524.41663,-111.53951,47.33937,1364.84143
328,2.725,70.28072,49.57112,1525.92639,-117.49345,45.80946,1366.27808
329,2.733,62.04307,49.4392,1527.30981,-124.11317,45.33574,1367.36682
330,2.742,56.90128,49.34584,1528.33643,-129.32957,43.92908,1368.29211
331,2.75,50.60349,47.44338,1528.96924,-136.37405,43.6258,1370.48486
332,2.758,44.97062,46.58764,1529.69031,-142.89986,40.79459,1370.52917
333,2.767,39.01408,43.51858,1531.67639,-149.43831,38.65446,1371.75024
334,2.775,33.59259,42.76885,1532.20837,-155.31638,38.12162,1371.94714
335,2.783,26.3109,42.00259,1531.81799,-161.41049,36.48446,1373.74658
336,2.792,20.71977,38.89161,1532.23547,-167.45628,35.60614,1373.55261
337,2.8,13.17424,39.40236,1532.78918,-173.4352,34.21341,1374.45264
338,2.808,7.42901,38.72549,1532.54077,-180.189,32.61584,1374.72229
339,2.817,1.92908,36.67592,1532.50781,-187.41202,33.28287,1375.51123
340,2.825,-5.0334,37.17281,1532.90161,-193.33284,31.70188,1375.86658
341,2.833,-9.98003,36.73006,1533.37561,-200.39458,30.86461,1376.54944
342,2.842,-16.84994,36.09009,1532.83167,-205.68842,30.10326,1376.50269
343,2.85,-23.07096,35.27075,1533.61426,-211.85551,30.33093,1376.4812
344,2.858,-29.8112,34.12752,1533.27002,-218.45349,28.53691,1375.54309
345,2.867,-35.63171,33.13024,1532.98083,-224.96422,28.33015,1377.18689
346,2.875,-42.3497,31.86277,1533.05249,-230.44092,28.27706,1376.68591
347,2.883,-47.60408,32.08855,1533.36365,-236.20587,27.78055,1376.52502
348,2.892,-54.46556,30.64586,1534.23059,-242.93378,28.12942,1376.83936
349,2.9,-60.03131,29.39658,1534.2113,-248.5125,26.78485,1375.47754
350,2.908,-65.89509,30.11498,1534.15662,-253.16339,27.37478,1376.6073
351,2.917,-72.33635,29.50194,1535.79932,-260.10007,27.30924,1375.8728
352,2.925,-79.17658,29.71238,1534.52429,-265.79791,26.18994,1375.64441
353,2.933,-84.79248,28.62625,1535.36646,-270.79825,26.46911,1375.16748
354,2.942,-91.79442,28.41681,1536.55566,-276.05383,25.48839,1373.84241
355,2.95,-97.16741,29.46507,1537.20593,-282.3309,25.00129,1374.3114
