Frame#,Time,Top.Head.x,Top.Head.y,Top.Head.z,Front.Head.x,Front.Head.y,Front.Head.z,Rear.Head.x,Rear.Head.y,Rear.Head.z,Jaw.x,Jaw.y,Jaw.z
1,0,-294.02563,50.21835,1219.52539,-159.37782,43.46061,1172.89429,-360.01263,54.08939,1099.11694,-135.21176,26.96176,1019.95825
2,0.008,-293.94641,49.83999,1219.69434,-159.19064,43.21013,1172.68164,-359.81314,53.39697,1098.98596,-135.21176,26.96176,1019.95825
3,0.017,-293.94641,49.83999,1219.69434,-159.19064,43.21013,1172.68164,-359.81314,53.39697,1098.98596,-135.23639,27.7269,1019.82867
4,0.025,-293.94641,49.83999,1219.69434,-159.19064,43.21013,1172.68164,-359.86484,53.21973,1098.89026,-134.86563,27.16978,1019.91809
5,0.033,-293.75214,49.91071,1219.70068,-159.11192,43.15357,1172.69019,-359.81314,53.39697,1098.98596,-135.04781,26.97901,1019.87317
6,0.042,-293.42719,49.95727,1219.6062,-159.11192,43.15357,1172.69019,-359.85339,53.60687,1099.11987,-134.81627,27.25095,1019.6745
7,0.05,-293.21127,49.95081,1219.71021,-159.09633,43.32888,1172.47839,-359.85339,53.60687,1099.11987,-134.81627,27.25095,1019.6745
8,0.058,-292.80972,49.89554,1219.88013,-159.09633,43.32888,1172.47839,-359.85339,53.60687,1099.11987,-135.00359,28.01741,1019.61469
9,0.067,-292.80972,49.89554,1219.88013,-159.02708,43.36515,1172.4115,-359.81314,53.39697,1098.98596,-134.81627,27.25095,1019.6745
10,0.075,-292.71286,49.87042,1220.08167,-158.79385,43.1751,1172.44128,-359.85339,53.60687,1099.11987,-134.81627,27.25095,1019.6745
11,0.083,-292.37909,50.39516,1219.9563,-158.79385,43.1751,1172.44128,-359.85339,53.60687,1099.11987,-134.84958,26.93867,1019.40723
12,0.092,-292.24869,50.46056,1219.91406,-158.26628,43.1047,1172.34814,-359.85339,53.60687,1099.11987,-134.81627,27.25095,1019.6745
13,0.1,-292.24869,50.46056,1219.91406,-158.50458,43.30693,1172.13501,-359.68076,53.56373,1099.26135,-134.96986,27.68076,1019.75726
14,0.108,-292.24869,50.46056,1219.91406,-158.50458,43.30693,1172.13501,-359.89868,53.98215,1099.1499,-134.96986,27.68076,1019.75726
15,0.117,-292.32687,50.38633,1220.0166,-158.26628,43.1047,1172.34814,-359.89868,53.98215,1099.1499,-134.96986,27.68076,1019.75726
16,0.125,-292.24869,50.46056,1219.91406,-158.26628,43.1047,1172.34814,-359.85339,53.60687,1099.11987,-134.94838,27.92542,1019.54321
17,0.133,-292.24869,50.46056,1219.91406,-158.50458,43.30693,1172.13501,-359.68076,53.56373,1099.26135,-134.94838,27.92542,1019.54321
18,0.142,-292.32214,50.69879,1219.89941,-158.26628,43.1047,1172.34814,-359.72604,53.939,1099.29138,-134.77376,28.29684,1019.53815
19,0.15,-292.37506,50.96254,1219.88135,-158.73778,43.49698,1172.10522,-359.89868,53.98215,1099.1499,-134.77376,28.29684,1019.53815
20,0.158,-292.51117,51.03722,1219.76929,-159.05159,43.74446,1172.25708,-359.89868,53.98215,1099.1499,-134.77376,28.29684,1019.53815
21,0.167,-292.68716,51.03798,1219.78857,-158.91016,44.17855,1172.22913,-359.85339,53.60687,1099.11987,-135.13033,28.35869,1019.51886
22,0.175,-292.63834,51.14955,1219.60132,-159.06584,44.64074,1171.9751,-359.85941,53.80536,1098.99536,-134.77063,28.69087,1019.62341
23,0.183,-293.09033,51.20828,1219.48389,-158.9335,45.14713,1172.32483,-359.85941,53.80536,1098.99536,-134.77063,28.69087,1019.62341
24,0.192,-292.89365,51.20052,1219.47424,-159.29185,44.55062,1172.2572,-359.85941,53.80536,1098.99536,-134.77063,28.69087,1019.62341
25,0.2,-293.19376,51.25249,1219.48767,-159.1564,45.44,1172.14868,-359.97336,53.91261,1098.96228,-134.7946,29.30254,1019.62701
26,0.208,-293.46588,51.48824,1219.4696,-159.21945,45.18489,1172.33984,-359.97336,53.91261,1098.96228,-134.84319,28.90746,1019.69757
27,0.217,-293.46588,51.48824,1219.4696,-159.32951,45.64011,1172.30774,-359.97336,53.91261,1098.96228,-134.95638,29.30704,1019.72833
28,0.225,-293.70459,51.71581,1219.3855,-159.40358,45.77717,1172.1864,-360.2691,54.1727,1098.97986,-135.42249,29.57445,1019.83563
29,0.233,-293.70459,51.71581,1219.3855,-159.43901,45.96853,1172.25708,-360.2691,54.1727,1098.97986,-135.42249,29.57445,1019.83563
30,0.242,-293.88141,51.70398,1219.23767,-159.6042,46.20687,1172.69409,-360.2691,54.1727,1098.97986,-135.11514,29.4311,1020.09869
31,0.25,-293.88141,51.70398,1219.23767,-159.6042,46.20687,1172.69409,-360.56479,54.43342,1098.99768,-135.11514,29.4311,1020.09869
32,0.258,-294.19135,51.96371,1219.36572,-160.10524,46.54707,1172.86292,-360.59195,54.71508,1098.73071,-135.44115,29.47883,1020.10571
33,0.267,-294.2135,52.07518,1219.32251,-160.20128,46.60676,1172.86084,-360.64166,54.56972,1098.63806,-135.4903,29.30444,1019.98279
34,0.275,-294.19296,52.17844,1219.14258,-160.22867,46.39713,1172.92285,-360.9928,54.39076,1098.35767,-135.4903,29.30444,1019.98279
35,0.283,-294.19296,52.17844,1219.14258,-160.33867,46.02747,1172.99683,-360.9928,54.39076,1098.35767,-135.4903,29.30444,1019.98279
36,0.292,-294.4837,52.02414,1219.29309,-160.33867,46.02747,1172.99683,-361.15997,54.43967,1098.20032,-135.4903,29.30444,1019.98279
37,0.3,-294.6055,52.09266,1219.20313,-160.4174,45.99237,1173.06799,-361.41803,54.45301,1098.1322,-135.4576,29.66127,1020.26379
38,0.308,-294.68744,52.09278,1219.24902,-160.50479,46.00485,1173.10254,-361.15997,54.43967,1098.20032,-135.4576,29.66127,1020.26379
39,0.317,-294.69156,52.07278,1219.15625,-160.50479,46.00485,1173.10254,-360.92719,54.46142,1098.16565,-135.27132,29.90369,1020.32617
40,0.325,-294.85614,52.11619,1219.03296,-160.55972,45.6899,1173.24207,-360.92719,54.46142,1098.16565,-135.27132,29.90369,1020.32617
41,0.333,-295.06042,51.78992,1219.17395,-160.76411,45.126,1173.17798,-361.41803,54.45301,1098.1322,-135.27132,29.90369,1020.32617
42,0.342,-295.31699,51.8156,1219.15967,-160.76411,45.126,1173.17798,-361.41803,54.45301,1098.1322,-135.27132,29.90369,1020.32617
43,0.35,-295.71472,51.66896,1219.20911,-160.76411,45.126,1173.17798,-361.41803,54.45301,1098.1322,-135.27132,29.90369,1020.32617
44,0.358,-295.93649,51.81104,1219.17615,-160.76411,45.126,1173.17798,-361.41803,54.45301,1098.1322,-135.27132,29.90369,1020.32617
45,0.367,-295.78842,51.89754,1219.15198,-160.99724,45.31651,1173.14819,-361.41803,54.45301,1098.1322,-135.27132,29.90369,1020.32617
46,0.375,-295.86929,51.8309,1219.24133,-160.97362,45.52817,1173.28015,-361.41803,54.45301,1098.1322,-135.27132,29.90369,1020.32617
47,0.383,-295.81894,52.04237,1219.11792,-160.79279,45.88041,1173.21228,-361.41803,54.45301,1098.1322,-135.12831,29.78129,1020.56525
48,0.392,-295.5842,52.22374,1219.01099,-161.03491,45.58195,1173.53674,-361.41803,54.45301,1098.1322,-135.22885,29.6935,1020.34113
49,0.4,-295.71445,52.13892,1219.2323,-160.74802,46.22884,1173.44592,-361.64487,54.55225,1098.17786,-135.45757,29.33097,1020.38489
50,0.408,-295.59167,52.29927,1219.1803,-160.73874,46.23027,1173.42188,-361.55609,54.45594,1098.21594,-135.22585,28.61272,1020.22693
51,0.417,-295.59167,52.29927,1219.1803,-160.74802,46.22884,1173.44592,-361.55609,54.45594,1098.21594,-135.22585,28.61272,1020.22693
52,0.425,-295.49945,52.43272,1219.19312,-160.74802,46.22884,1173.44592,-361.55609,54.45594,1098.21594,-135.2003,28.58255,1020.18207
53,0.433,-295.59167,52.29927,1219.1803,-160.83046,46.14597,1173.60095,-361.55609,54.45594,1098.21594,-135.2003,28.58255,1020.18207
54,0.442,-295.59167,52.29927,1219.1803,-161.03491,45.58195,1173.53674,-361.55609,54.45594,1098.21594,-135.2003,28.58255,1020.18207
55,0.45,-295.59167,52.29927,1219.1803,-160.83046,46.14597,1173.60095,-361.55609,54.45594,1098.21594,-135.2003,28.58255,1020.18207
56,0.458,-295.59167,52.29927,1219.1803,-160.91566,45.76365,1173.36523,-361.41803,54.45301,1098.1322,-135.15509,28.67715,1020.08356
57,0.467,-295.59167,52.29927,1219.1803,-160.9525,45.66476,1173.38184,-361.41803,54.45301,1098.1322,-135.23676,28.82882,1020.15997
