Frame#,Time,L.Thigh.x,L.Thigh.y,L.Thigh.z,L.Knee.x,L.Knee.y,L.Knee.z,L.Knee.Medial.x,L.Knee.Medial.y,L.Knee.Medial.z
1,0,41.34784,285.88489,468.04321,186.58028,292.17944,437.67368,220.93091,161.0424,441.47144
2,0.008,41.30059,286.2099,468.17014,186.73517,292.36526,437.73105,220.85762,161.27528,441.34781
3,0.017,41.72933,286.38477,468.15222,186.67319,292.75308,437.76987,220.85762,161.27528,441.34781
4,0.025,41.72933,286.38477,468.15222,186.67319,292.75308,437.76987,220.77444,161.25279,441.4584
5,0.033,41.5553,286.71375,468.20673,186.48126,292.84531,437.53708,220.85762,161.27528,441.34781
6,0.042,41.30059,286.2099,468.17014,186.42644,293.01187,437.59723,220.85762,161.27528,441.34781
7,0.05,41.17383,286.21399,468.09775,186.42644,293.01187,437.59723,220.85762,161.27528,441.34781
8,0.058,40.95197,286.31717,468.23123,186.42644,293.01187,437.59723,220.85762,161.27528,441.34781
9,0.067,40.81677,286.46295,468.35049,186.48598,292.82996,437.66434,220.85762,161.27528,441.34781
10,0.075,40.99137,286.68466,468.34387,186.26608,293.07623,437.7063,220.85762,161.27528,441.34781
11,0.083,41.19827,286.96265,468.45941,186.42218,293.00391,437.40695,220.79659,161.54465,441.42722
12,0.092,40.96701,287.03162,468.32867,186.42218,293.00391,437.40695,220.70485,161.91455,441.40121
13,0.1,41.19827,286.96265,468.45941,186.26608,293.07623,437.7063,220.62166,161.89207,441.51184
14,0.108,40.7601,286.75366,468.2131,186.26608,293.07623,437.7063,220.70485,161.91455,441.40121
15,0.117,40.64499,286.70303,468.14594,186.26608,293.07623,437.7063,220.70485,161.91455,441.40121
16,0.125,40.604,286.79092,468.07901,186.26181,293.0683,437.51602,220.70485,161.91455,441.40121
17,0.133,40.5791,286.7663,468.24512,186.42644,293.01187,437.59723,220.78973,162.08794,441.42279
18,0.142,40.84552,287.21533,468.2869,186.26608,293.07623,437.7063,220.70485,161.91455,441.40121
