Frame#,Time,R.Heel.x,R.Heel.y,R.Heel.z,R.Toe.x,R.Toe.y,R.Toe.z,R.MedFoot.x,R.MedFoot.y,R.MedFoot.z
1,0,35.82014,-42.06517,49.77757,231.91243,-92.20134,41.5648,182.00351,-45.48755,69.85007
2,0.008,35.91187,-42.05951,49.89167,231.93715,-92.40916,41.49604,181.82603,-45.54137,69.82111
3,0.017,36.09794,-41.81462,49.89563,231.98775,-92.49521,41.72195,182.00351,-45.48755,69.85007
4,0.025,36.01056,-41.83418,50.09481,231.98775,-92.49521,41.72195,182.00351,-45.48755,69.85007
5,0.033,36.00083,-41.8865,49.96837,231.81827,-92.34336,41.56207,182.00351,-45.48755,69.85007
6,0.042,35.81462,-41.94807,49.99951,231.88654,-92.40869,41.50414,182.00351,-45.48755,69.85007
7,0.05,35.66058,-41.96315,49.73203,231.93715,-92.40916,41.49604,182.00351,-45.48755,69.85007
8,0.058,35.92175,-42.19052,49.98301,231.93715,-92.40916,41.49604,182.00351,-45.48755,69.85007
9,0.067,35.69464,-41.8678,49.96873,231.81827,-92.34336,41.56207,182.00351,-45.48755,69.85007
10,0.075,35.65664,-41.82209,49.96928,231.81827,-92.34336,41.56207,181.82603,-45.54137,69.82111
11,0.083,35.95433,-41.69688,49.87056,231.89818,-92.27425,41.49452,182.00351,-45.48755,69.85007
12,0.092,35.95433,-41.69688,49.87056,231.97392,-92.32246,41.43481,182.00351,-45.48755,69.85007
13,0.1,35.95433,-41.69688,49.87056,231.93715,-92.40916,41.49604,182.00351,-45.48755,69.85007
14,0.108,35.69464,-41.8678,49.96873,231.82991,-92.20892,41.55245,182.00351,-45.48755,69.85007
15,0.117,35.8837,-42.23971,49.89465,231.82991,-92.20892,41.55245,182.00351,-45.48755,69.85007
16,0.125,35.79189,-41.97923,49.86089,231.82991,-92.20892,41.55245,182.00351,-45.48755,69.85007
17,0.133,35.79189,-41.97923,49.86089,231.92407,-92.06689,41.55518,182.00351,-45.48755,69.85007
18,0.142,35.84835,-41.56352,49.98532,231.82991,-92.20892,41.55245,182.00351,-45.48755,69.85007
19,0.15,36.05405,-41.55705,49.72165,231.81827,-92.34336,41.56207,182.00526,-45.24741,69.48209
20,0.158,35.87642,-41.56096,49.7594,231.81827,-92.34336,41.56207,182.00526,-45.24741,69.48209
21,0.167,35.64273,-41.85142,49.70111,231.71098,-92.04592,41.6486,182.00351,-45.48755,69.85007
