Frame#,Time,L.Heel.x,L.Heel.y,L.Heel.z,L.Toe.x,L.Toe.y,L.Toe.z,L.MedFoot.x,L.MedFoot.y,L.MedFoot.z
1,0,51.53527,134.49661,46.425,254.83345,149.82381,42.48007,201.90036,119.99997,69.21645
2,0.008,52.05251,135.0105,46.44426,254.83345,149.82381,42.48007,201.99513,119.60914,68.86618
3,0.017,52.18752,135.16742,46.32484,254.83345,149.82381,42.48007,201.90036,119.99997,69.21645
4,0.025,52.01593,135.05795,46.45889,254.83345,149.82381,42.48007,201.92551,119.90762,69.1612
5,0.033,52.01593,135.05795,46.45889,254.68378,149.9527,42.57591,201.99146,119.85409,68.9907
6,0.042,51.88091,134.90105,46.57832,254.83345,149.82381,42.48007,201.99146,119.85409,68.9907
7,0.05,51.88091,134.90105,46.57832,254.83345,149.82381,42.48007,201.97313,120.01011,69.0145
8,0.058,51.88091,134.90105,46.57832,254.79704,150.01218,42.49673,201.92551,119.90762,69.1612
9,0.067,51.68232,134.66898,46.54998,254.68378,149.9527,42.57591,201.90036,119.99997,69.21645
10,0.075,51.88091,134.90105,46.57832,254.68378,149.9527,42.57591,201.90718,120.06366,69.18501
11,0.083,52.01593,135.05795,46.45889,254.68378,149.9527,42.57591,201.90036,119.99997,69.21645
12,0.092,52.01593,135.05795,46.45889,254.68378,149.9527,42.57591,201.90718,120.06366,69.18501
13,0.1,52.18752,135.16742,46.32484,254.68378,149.9527,42.57591,201.97313,120.01011,69.0145
14,0.108,52.1852,135.04338,46.37566,254.68378,149.9527,42.57591,201.88202,120.15601,69.24025
15,0.117,51.70686,134.60606,46.29095,254.64737,150.14108,42.59258,201.88202,120.15601,69.24025
16,0.125,51.53527,134.49661,46.425,254.64737,150.14108,42.59258,201.90036,119.99997,69.21645
17,0.133,51.88091,134.90105,46.57832,254.666,149.95053,42.68254,201.88202,120.15601,69.24025
18,0.142,52.01593,135.05795,46.45889,254.68378,149.9527,42.57591,201.90036,119.99997,69.21645
19,0.15,52.01593,135.05795,46.45889,254.68378,149.9527,42.57591,201.88202,120.15601,69.24025
20,0.158,52.01593,135.05795,46.45889,254.68378,149.9527,42.57591,201.68254,120.24615,69.34644
21,0.167,51.88091,134.90105,46.57832,254.64737,150.14108,42.59258,201.65739,120.33852,69.40169
22,0.175,51.88091,134.90105,46.57832,254.68378,149.9527,42.57591,201.70903,120.23391,69.2243
23,0.183,51.88091,134.90105,46.57832,254.666,149.95053,42.68254,201.88573,119.911,69.11572
24,0.192,51.88091,134.90105,46.57832,254.64737,150.14108,42.59258,201.90718,120.06366,69.18501
25,0.2,52.01593,135.05795,46.45889,254.68378,149.9527,42.57591,201.88202,120.15601,69.24025
26,0.208,51.87568,135.01884,46.63715,254.64737,150.14108,42.59258,201.86685,120.35551,69.20972
27,0.217,52.01593,135.05795,46.45889,254.64737,150.14108,42.59258,201.88202,120.15601,69.24025
28,0.225,51.88091,134.90105,46.57832,254.68378,149.9527,42.57591,201.68254,120.24615,69.34644
29,0.233,51.60107,134.69797,46.6178,254.68378,149.9527,42.57591,201.88202,120.15601,69.24025
30,0.242,51.60107,134.69797,46.6178,254.83345,149.82381,42.48007,201.88202,120.15601,69.24025
31,0.25,51.88091,134.90105,46.57832,254.64737,150.14108,42.59258,201.88202,120.15601,69.24025
32,0.258,52.01593,135.05795,46.45889,254.62753,150.16014,42.68919,201.88202,120.15601,69.24025
33,0.267,52.01593,135.05795,46.45889,254.68378,149.9527,42.57591,201.88202,120.15601,69.24025
34,0.275,51.87568,135.01884,46.63715,254.83345,149.82381,42.48007,201.90718,120.06366,69.18501
35,0.283,51.74066,134.86194,46.75658,254.68378,149.9527,42.57591,201.88202,120.15601,69.24025
36,0.292,51.74066,134.86194,46.75658,254.68378,149.9527,42.57591,201.88573,119.911,69.11572
37,0.3,51.53527,134.49661,46.425,254.53328,149.98634,42.46173,201.99146,119.85409,68.9907
38,0.308,51.74132,134.73708,46.43954,254.68378,149.9527,42.57591,201.65739,120.33852,69.40169
39,0.317,52.01593,135.05795,46.45889,254.83345,149.82381,42.48007,201.90036,119.99997,69.21645
40,0.325,51.87568,135.01884,46.63715,254.81567,149.82164,42.5867,201.90036,119.99997,69.21645
41,0.333,52.01593,135.05795,46.45889,254.68378,149.9527,42.57591,201.90036,119.99997,69.21645
42,0.342,52.01593,135.05795,46.45889,254.68378,149.9527,42.57591,201.90036,119.99997,69.21645
43,0.35,51.88091,134.90105,46.57832,254.68378,149.9527,42.57591,201.67574,120.18244,69.37787
44,0.358,51.39503,134.4575,46.60326,254.68378,149.9527,42.57591,201.99146,119.85409,68.9907
45,0.367,51.53527,134.49661,46.425,254.68378,149.9527,42.57591,201.90036,119.99997,69.21645
46,0.375,52.01593,135.05795,46.45889,254.666,149.95053,42.68254,201.99146,119.85409,68.9907
47,0.383,52.01593,135.05795,46.45889,254.79704,150.01218,42.49673,201.90036,119.99997,69.21645
48,0.392,52.01593,135.05795,46.45889,254.666,149.95053,42.68254,201.99146,119.85409,68.9907
49,0.4,52.01593,135.05795,46.45889,254.68378,149.9527,42.57591,202.0166,119.76176,68.93546
50,0.408,51.88091,134.90105,46.57832,254.83345,149.82381,42.48007,201.99146,119.85409,68.9907
51,0.417,51.68232,134.66898,46.54998,254.83345,149.82381,42.48007,201.97313,120.01011,69.0145
52,0.425,51.53527,134.49661,46.425,254.83345,149.82381,42.48007,201.99513,119.60914,68.86618
53,0.433,51.87403,134.76997,46.37094,254.68378,149.9527,42.57591,201.87889,119.84731,69.14715
54,0.442,52.01593,135.05795,46.45889,254.68378,149.9527,42.57591,201.96999,119.70146,68.92142
55,0.45,52.18752,135.16742,46.32484,254.83345,149.82381,42.48007,201.92551,119.90762,69.1612
56,0.458,52.01593,135.05795,46.45889,254.83345,149.82381,42.48007,201.92551,119.90762,69.1612
57,0.467,51.88091,134.90105,46.57832,254.83345,149.82381,42.48007,201.99513,119.60914,68.86618
58,0.475,51.53527,134.49661,46.425,254.83345,149.82381,42.48007,201.99513,119.60914,68.86618
59,0.483,51.68232,134.66898,46.54998,254.83345,149.82381,42.48007,201.99146,119.85409,68.9907
60,0.492,51.88091,134.90105,46.57832,254.83345,149.82381,42.48007,201.99146,119.85409,68.9907
61,0.5,52.18752,135.16742,46.32484,254.83345,149.82381,42.48007,202.0166,119.76176,68.93546
62,0.508,52.01593,135.05795,46.45889,254.83345,149.82381,42.48007,201.96999,119.70146,68.92142
63,0.517,52.01593,135.05795,46.45889,254.83345,149.82381,42.48007,201.99146,119.85409,68.9907
64,0.525,51.88091,134.90105,46.57832,254.68378,149.9527,42.57591,201.99513,119.60914,68.86618
65,0.533,51.68232,134.66898,46.54998,254.68378,149.9527,42.57591,201.99146,119.85409,68.9907
66,0.542,51.70686,134.60606,46.29095,254.68378,149.9527,42.57591,201.99146,119.85409,68.9907
67,0.55,51.88091,134.90105,46.57832,254.68298,149.86249,42.37696,201.99146,119.85409,68.9907
68,0.558,52.01593,135.05795,46.45889,254.83345,149.82381,42.48007,201.99146,119.85409,68.9907
69,0.567,52.18752,135.16742,46.32484,254.68378,149.9527,42.57591,201.96999,119.70146,68.92142
70,0.575,52.01593,135.05795,46.45889,254.68378,149.9527,42.57591,201.88202,120.15601,69.24025
71,0.583,52.05251,135.0105,46.44426,254.68378,149.9527,42.57591,201.96999,119.70146,68.92142
72,0.592,51.53527,134.49661,46.425,254.68378,149.9527,42.57591,201.90036,119.99997,69.21645
73,0.6,51.53527,134.49661,46.425,254.83345,149.82381,42.48007,201.90036,119.99997,69.21645
74,0.608,51.88091,134.90105,46.57832,254.83345,149.82381,42.48007,201.87889,119.84731,69.14715
75,0.617,51.88091,134.90105,46.57832,254.68378,149.9527,42.57591,201.99146,119.85409,68.9907
76,0.625,52.01593,135.05795,46.45889,254.68378,149.9527,42.57591,201.90036,119.99997,69.21645
77,0.633,52.14865,135.09082,46.39029,254.68378,149.9527,42.57591,201.99146,119.85409,68.9907
78,0.642,51.88091,134.90105,46.57832,254.68378,149.9527,42.57591,201.99146,119.85409,68.9907
79,0.65,51.88091,134.90105,46.57832,254.68378,149.9527,42.57591,201.99146,119.85409,68.9907
80,0.658,51.68232,134.66898,46.54998,254.68378,149.9527,42.57591,201.86058,120.00334,69.17095
81,0.667,51.53527,134.49661,46.425,254.666,149.95053,42.68254,201.99513,119.60914,68.86618
82,0.675,52.05251,135.0105,46.44426,254.68378,149.9527,42.57591,201.97313,120.01011,69.0145
83,0.683,52.01593,135.05795,46.45889,254.64737,150.14108,42.59258,201.99146,119.85409,68.9907
84,0.692,52.18752,135.16742,46.32484,254.68378,149.9527,42.57591,201.86058,120.00334,69.17095
85,0.7,52.01593,135.05795,46.45889,254.68378,149.9527,42.57591,201.97313,120.01011,69.0145
86,0.708,51.88091,134.90105,46.57832,254.68378,149.9527,42.57591,201.99146,119.85409,68.9907
87,0.717,51.53527,134.49661,46.425,254.68378,149.9527,42.57591,201.92551,119.90762,69.1612
88,0.725,51.54207,134.62988,46.72824,254.68378,149.9527,42.57591,201.87889,119.84731,69.14715
89,0.733,51.88091,134.90105,46.57832,254.68378,149.9527,42.57591,201.96999,119.70146,68.92142
90,0.742,52.01593,135.05795,46.45889,254.68378,149.9527,42.57591,201.90036,119.99997,69.21645
91,0.75,52.01593,135.05795,46.45889,254.68378,149.9527,42.57591,201.96999,119.70146,68.92142
92,0.758,52.01593,135.05795,46.45889,254.68378,149.9527,42.57591,201.99146,119.85409,68.9907
93,0.767,51.88091,134.90105,46.57832,254.68378,149.9527,42.57591,201.99146,119.85409,68.9907
94,0.775,51.60107,134.69797,46.6178,254.68378,149.9527,42.57591,201.99146,119.85409,68.9907
95,0.783,51.74066,134.86194,46.75658,254.68378,149.9527,42.57591,201.96999,119.70146,68.92142
96,0.792,51.88091,134.90105,46.57832,254.68378,149.9527,42.57591,201.96999,119.70146,68.92142
97,0.8,52.01593,135.05795,46.45889,254.68378,149.9527,42.57591,201.96999,119.70146,68.92142
98,0.808,51.87568,135.01884,46.63715,254.68378,149.9527,42.57591,201.99146,119.85409,68.9907
99,0.817,51.87568,135.01884,46.63715,254.68378,149.9527,42.57591,201.99146,119.85409,68.9907
100,0.825,51.74066,134.86194,46.75658,254.83345,149.82381,42.48007,201.96999,119.70146,68.92142
101,0.833,51.53527,134.49661,46.425,254.68378,149.9527,42.57591,202.0166,119.76176,68.93546
102,0.842,51.39503,134.4575,46.60326,254.68378,149.9527,42.57591,201.99513,119.60914,68.86618
103,0.85,51.88091,134.90105,46.57832,254.68378,149.9527,42.57591,201.99513,119.60914,68.86618
104,0.858,52.01593,135.05795,46.45889,254.68378,149.9527,42.57591,201.99513,119.60914,68.86618
105,0.867,52.01593,135.05795,46.45889,254.83345,149.82381,42.48007,202.0166,119.76176,68.93546
106,0.875,52.01593,135.05795,46.45889,254.68298,149.86249,42.37696,201.99513,119.60914,68.86618
107,0.883,51.88091,134.90105,46.57832,254.68298,149.86249,42.37696,201.96999,119.70146,68.92142
108,0.892,51.68232,134.66898,46.54998,254.68378,149.9527,42.57591,201.99513,119.60914,68.86618
109,0.9,51.39503,134.4575,46.60326,254.68378,149.9527,42.57591,201.96999,119.70146,68.92142
110,0.908,51.74132,134.73708,46.43954,254.83345,149.82381,42.48007,201.99146,119.85409,68.9907
111,0.917,52.01593,135.05795,46.45889,254.83345,149.82381,42.48007,201.99146,119.85409,68.9907
112,0.925,52.01593,135.05795,46.45889,254.83345,149.82381,42.48007,201.96999,119.70146,68.92142
113,0.933,52.01593,135.05795,46.45889,254.83345,149.82381,42.48007,202.0166,119.76176,68.93546
114,0.942,52.01593,135.05795,46.45889,254.68298,149.86249,42.37696,201.99146,119.85409,68.9907
115,0.95,51.74132,134.73708,46.43954,254.53328,149.98634,42.46173,201.99146,119.85409,68.9907
116,0.958,51.68232,134.66898,46.54998,254.68378,149.9527,42.57591,201.99146,119.85409,68.9907
117,0.967,51.88091,134.90105,46.57832,254.81567,149.82164,42.5867,201.99146,119.85409,68.9907
118,0.975,52.01593,135.05795,46.45889,254.83345,149.82381,42.48007,201.99146,119.85409,68.9907
119,0.983,52.01593,135.05795,46.45889,254.83345,149.82381,42.48007,201.99146,119.85409,68.9907
120,0.992,52.18752,135.16742,46.32484,254.83345,149.82381,42.48007,202.0166,119.76176,68.93546
121,1,52.01593,135.05795,46.45889,254.68298,149.86249,42.37696,201.99146,119.85409,68.9907
122,1.008,51.88091,134.90105,46.57832,254.83345,149.82381,42.48007,201.99146,119.85409,68.9907
123,1.017,51.88091,134.90105,46.57832,254.90361,149.84818,42.41248,201.99146,119.85409,68.9907
124,1.025,51.88091,134.90105,46.57832,254.68298,149.86249,42.37696,202.0166,119.76176,68.93546
125,1.033,51.88091,134.90105,46.57832,254.68378,149.9527,42.57591,202.0166,119.76176,68.93546
126,1.042,52.01593,135.05795,46.45889,254.68378,149.9527,42.57591,201.99146,119.85409,68.9907
127,1.05,52.01593,135.05795,46.45889,254.83345,149.82381,42.48007,201.96999,119.70146,68.92142
128,1.058,52.18752,135.16742,46.32484,254.83345,149.82381,42.48007,201.96999,119.70146,68.92142
129,1.067,52.05251,135.0105,46.44426,254.83345,149.82381,42.48007,201.96999,119.70146,68.92142
130,1.075,51.70686,134.60606,46.29095,254.53328,149.98634,42.46173,201.99146,119.85409,68.9907
131,1.083,51.68232,134.66898,46.54998,254.53328,149.98634,42.46173,201.99146,119.85409,68.9907
132,1.092,52.01593,135.05795,46.45889,254.68378,149.9527,42.57591,201.96999,119.70146,68.92142
133,1.1,52.01593,135.05795,46.45889,254.83345,149.82381,42.48007,201.99513,119.60914,68.86618
134,1.108,52.01593,135.05795,46.45889,254.68378,149.9527,42.57591,201.96999,119.70146,68.92142
135,1.117,51.88091,134.90105,46.57832,254.68378,149.9527,42.57591,201.99146,119.85409,68.9907
136,1.125,51.88091,134.90105,46.57832,254.68378,149.9527,42.57591,202.0166,119.76176,68.93546
137,1.133,51.68232,134.66898,46.54998,254.53328,149.98634,42.46173,202.0166,119.76176,68.93546
138,1.142,51.88091,134.90105,46.57832,254.53328,149.98634,42.46173,202.0166,119.76176,68.93546
139,1.15,51.88091,134.90105,46.57832,254.666,149.95053,42.68254,201.99146,119.85409,68.9907
140,1.158,51.88091,134.90105,46.57832,254.68378,149.9527,42.57591,202.0166,119.76176,68.93546
141,1.167,52.01593,135.05795,46.45889,254.62753,150.16014,42.68919,201.99146,119.85409,68.9907
142,1.175,52.01593,135.05795,46.45889,254.68378,149.9527,42.57591,201.99146,119.85409,68.9907
143,1.183,51.74066,134.86194,46.75658,254.666,149.95053,42.68254,201.96999,119.70146,68.92142
144,1.192,51.68232,134.66898,46.54998,254.68378,149.9527,42.57591,201.8847,119.83566,69.08395
145,1.2,51.53527,134.49661,46.425,254.68378,149.9527,42.57591,201.97313,120.01011,69.0145
146,1.208,51.88091,134.90105,46.57832,254.64737,150.14108,42.59258,201.99146,119.85409,68.9907
147,1.217,52.01593,135.05795,46.45889,254.666,149.95053,42.68254,201.97313,120.01011,69.0145
148,1.225,52.01593,135.05795,46.45889,254.68378,149.9527,42.57591,201.95168,119.85748,68.94521
149,1.233,51.88091,134.90105,46.57832,254.62753,150.16014,42.68919,202.0166,119.76176,68.93546
150,1.242,51.73379,134.73087,46.54921,254.68378,149.9527,42.57591,201.97313,120.01011,69.0145
151,1.25,51.54207,134.62988,46.72824,254.62753,150.16014,42.68919,201.71225,120.03574,69.08978
152,1.258,51.74066,134.86194,46.75658,254.64737,150.14108,42.59258,201.96999,119.70146,68.92142
153,1.267,51.88091,134.90105,46.57832,254.68378,149.9527,42.57591,201.71225,120.03574,69.08978
154,1.275,51.74066,134.86194,46.75658,254.68378,149.9527,42.57591,201.99828,119.91779,68.95926
155,1.283,52.01593,135.05795,46.45889,254.83345,149.82381,42.48007,201.99146,119.85409,68.9907
156,1.292,52.01593,135.05795,46.45889,254.68378,149.9527,42.57591,201.99828,119.91779,68.95926
157,1.3,51.88091,134.90105,46.57832,254.83345,149.82381,42.48007,202.0166,119.76176,68.93546
158,1.308,51.74066,134.86194,46.75658,254.53328,149.98634,42.46173,201.99146,119.85409,68.9907
159,1.317,51.39503,134.4575,46.60326,254.53328,149.98634,42.46173,201.97313,120.01011,69.0145
160,1.325,51.74066,134.86194,46.75658,254.83345,149.82381,42.48007,201.99146,119.85409,68.9907
161,1.333,51.87568,135.01884,46.63715,254.64658,150.05086,42.39361,201.99146,119.85409,68.9907
162,1.342,52.01593,135.05795,46.45889,254.49686,150.17474,42.47838,201.97313,120.01011,69.0145
163,1.35,52.01593,135.05795,46.45889,254.68378,149.9527,42.57591,201.99146,119.85409,68.9907
164,1.358,51.87568,135.01884,46.63715,254.68378,149.9527,42.57591,201.97313,120.01011,69.0145
165,1.367,51.88091,134.90105,46.57832,254.62753,150.16014,42.68919,201.97313,120.01011,69.0145
166,1.375,51.88091,134.90105,46.57832,254.83345,149.82381,42.48007,202.0166,119.76176,68.93546
167,1.383,51.88091,134.90105,46.57832,254.83345,149.82381,42.48007,201.99146,119.85409,68.9907
168,1.392,51.87568,135.01884,46.63715,254.68378,149.9527,42.57591,201.99146,119.85409,68.9907
169,1.4,52.01593,135.05795,46.45889,254.68378,149.9527,42.57591,201.97313,120.01011,69.0145
170,1.408,51.87568,135.01884,46.63715,254.68378,149.9527,42.57591,201.99513,119.60914,68.86618
171,1.417,51.87568,135.01884,46.63715,254.49686,150.17474,42.47838,201.97313,120.01011,69.0145
172,1.425,51.74066,134.86194,46.75658,254.64737,150.14108,42.59258,201.97313,120.01011,69.0145
173,1.433,51.53527,134.49661,46.425,254.83345,149.82381,42.48007,202.0166,119.76176,68.93546
174,1.442,51.70686,134.60606,46.29095,254.53328,149.98634,42.46173,201.71225,120.03574,69.08978
175,1.45,52.01593,135.05795,46.45889,254.5155,149.98418,42.56836,201.99146,119.85409,68.9907
176,1.458,51.87568,135.01884,46.63715,254.95059,150.04155,42.48914,201.97682,119.76516,68.88998
177,1.467,52.01593,135.05795,46.45889,254.95059,150.04155,42.48914,201.99513,119.60914,68.86618
178,1.475,52.01593,135.05795,46.45889,254.53328,149.98634,42.46173,201.97313,120.01011,69.0145
179,1.483,51.66799,134.52953,46.35641,254.49686,150.17474,42.47838,201.71225,120.03574,69.08978
180,1.492,51.68232,134.66898,46.54998,254.5155,149.98418,42.56836,201.71225,120.03574,69.08978
181,1.5,51.88091,134.90105,46.57832,254.68298,149.86249,42.37696,201.99828,119.91779,68.95926
182,1.508,52.01593,135.05795,46.45889,254.68298,149.86249,42.37696,201.99146,119.85409,68.9907
183,1.517,52.01593,135.05795,46.45889,254.68298,149.86249,42.37696,201.99146,119.85409,68.9907
184,1.525,52.01593,135.05795,46.45889,254.53328,149.98634,42.46173,201.99146,119.85409,68.9907
185,1.533,52.01593,135.05795,46.45889,254.53328,149.98634,42.46173,202.0166,119.76176,68.93546
186,1.542,52.05251,135.0105,46.44426,254.68378,149.9527,42.57591,202.0166,119.76176,68.93546
187,1.55,51.53527,134.49661,46.425,254.68378,149.9527,42.57591,201.99513,119.60914,68.86618
188,1.558,51.53527,134.49661,46.425,254.83345,149.82381,42.48007,201.99513,119.60914,68.86618
