Frame#,Time,R.Wrist.x,R.Wrist.y,R.Wrist.z,R.Thumb.M1.x,R.Thumb.M1.y,R.Thumb.M1.z,R.Thumb.M2.x,R.Thumb.M2.y,R.Thumb.M2.z,R.Thumb.M3.x,R.Thumb.M3.y,R.Thumb.M3.z,R.Finger3.M1.x,R.Finger3.M1.y,R.Finger3.M1.z,R.Finger3.M2.x,R.Finger3.M2.y,R.Finger3.M2.z,R.Finger3.M3.x,R.Finger3.M3.y,R.Finger3.M3.z
1,0,1.88087,-108.8035,625.12225,-3.89468,-58.90104,631.34827,4.98485,-20.03173,621.09796,19.78384,14.94367,597.65649,69.71161,-69.33929,606.46741,82.13625,-26.57798,570.98248,83.73815,-0.70944,539.0307
2,0.008,1.88087,-108.8035,625.12225,-4.08754,-59.09343,631.50909,5.18585,-20.09634,620.97815,19.78384,14.94367,597.65649,69.71161,-69.33929,606.46741,82.15065,-26.72307,571.20435,83.73815,-0.70944,539.0307
3,0.017,1.94138,-108.84283,624.96698,-5.12126,-58.66189,629.84888,4.77996,-20.08548,619.42072,19.78384,14.94367,597.65649,69.91525,-69.41742,606.35193,82.33389,-26.3759,571.34076,83.55521,-0.79696,539.12506
4,0.025,1.88087,-108.8035,625.12225,-5.12126,-58.66189,629.84888,4.77996,-20.08548,619.42072,19.78384,14.94367,597.65649,69.71161,-69.33929,606.46741,82.33389,-26.3759,571.34076,83.73815,-0.70944,539.0307
5,0.033,1.94138,-108.84283,624.96698,-4.97507,-58.46223,629.72131,4.85552,-19.86811,619.45074,19.78384,14.94367,597.65649,69.71161,-69.33929,606.46741,82.15065,-26.72307,571.20435,83.55521,-0.79696,539.12506
6,0.042,1.94138,-108.84283,624.96698,-5.12126,-58.66189,629.84888,4.54985,-19.89456,619.2265,19.78384,14.94367,597.65649,69.71161,-69.33929,606.46741,82.13625,-26.57798,570.98248,83.73815,-0.70944,539.0307
7,0.05,1.94138,-108.84283,624.96698,-4.86781,-58.39936,629.53088,5.04816,-20.30922,619.23419,19.78384,14.94367,597.65649,69.71161,-69.33929,606.46741,82.3195,-26.23082,571.11896,83.73815,-0.70944,539.0307
8,0.058,1.94138,-108.84283,624.96698,-3.74552,-58.84192,631.10449,5.43505,-19.85548,620.75336,19.70414,15.09378,597.46515,70.14148,-69.17515,606.04224,82.3195,-26.23082,571.11896,83.73815,-0.70944,539.0307
9,0.067,1.94138,-108.84283,624.96698,-4.86781,-58.39936,629.53088,4.54985,-19.89456,619.2265,19.69536,15.04374,597.18207,70.00395,-69.26078,606.1861,82.3195,-26.23082,571.11896,83.96201,-0.37944,539.06598
10,0.075,1.88087,-108.8035,625.12225,-3.74552,-58.84192,631.10449,4.9539,-19.56322,618.2785,19.65951,14.85315,597.2785,70.23025,-69.01862,605.8764,82.3195,-26.23082,571.11896,83.96201,-0.37944,539.06598
