Frame#,Time,C7.x,C7.y,C7.z,R.Shoulder.x,R.Shoulder.y,R.Shoulder.z,L.Shoulder.x,L.Shoulder.y,L.Shoulder.z
1,0,-95.3892,26.55874,1096.96985,-47.12241,-141.30559,1044.53149,-45.3453,198.67754,1064.85071
2,0.008,-95.3892,26.55874,1096.96985,-46.94456,-141.50531,1044.29797,-45.52227,198.52412,1064.95874
3,0.017,-95.46923,26.122,1097.02649,-47.02494,-141.4227,1044.1665,-45.73895,198.69313,1064.91333
4,0.025,-95.46923,26.122,1097.02649,-46.84431,-141.37645,1043.99255,-45.67566,198.53369,1064.97839
5,0.033,-95.46923,26.122,1097.02649,-46.592,-141.57323,1044.15723,-45.61283,198.48795,1065.02893
6,0.042,-95.46923,26.122,1097.02649,-46.67237,-141.49062,1044.02563,-45.61283,198.48795,1065.02893
7,0.05,-95.42133,26.3055,1096.86121,-46.84993,-141.55403,1043.97888,-45.61283,198.48795,1065.02893
8,0.058,-95.46923,26.122,1097.02649,-46.67237,-141.49062,1044.02563,-45.61283,198.48795,1065.02893
9,0.067,-95.6138,25.94484,1096.72571,-46.91778,-141.84698,1044.10645,-45.36914,197.96143,1064.99451
10,0.075,-95.6138,25.94484,1096.72571,-47.24033,-142.06686,1044.08008,-45.20589,197.92296,1065.01331
11,0.083,-95.54788,26.0827,1096.48047,-47.45692,-142.05046,1044.34399,-45.00813,197.90486,1064.99622
12,0.092,-95.6138,25.94484,1096.72571,-47.75309,-141.95644,1044.33972,-45.00813,197.90486,1064.99622
13,0.1,-95.6138,25.94484,1096.72571,-48.01178,-141.83385,1044.27283,-44.8564,197.88963,1065.14111
14,0.108,-95.54788,26.0827,1096.48047,-48.01178,-141.83385,1044.27283,-44.47537,197.81122,1065.09583
15,0.117,-95.54788,26.0827,1096.48047,-47.96624,-142.02014,1044.297,-44.47537,197.81122,1065.09583
16,0.125,-95.48023,26.40979,1096.60449,-47.93141,-141.91643,1044.40442,-44.40867,197.81378,1065.21936
17,0.133,-95.48023,26.40979,1096.60449,-48.35192,-141.75403,1044.51453,-44.65241,198.3403,1065.25378
18,0.142,-95.48023,26.40979,1096.60449,-48.38579,-141.77138,1044.65735,-44.09192,198.72626,1065.36829
19,0.15,-95.54788,26.0827,1096.48047,-48.47041,-142.02094,1044.70471,-44.25708,198.56738,1065.5304
20,0.158,-95.39144,26.84132,1096.92432,-48.47041,-142.02094,1044.70471,-44.65393,198.71046,1065.51038
21,0.167,-95.48023,26.40979,1096.60449,-48.46132,-141.88538,1044.72314,-44.88835,198.51437,1065.50684
22,0.175,-95.54317,26.22267,1096.99072,-48.46132,-141.88538,1044.72314,-45.10012,198.41615,1065.17542
23,0.183,-95.6138,25.94484,1096.72571,-48.46132,-141.88538,1044.72314,-45.10012,198.41615,1065.17542
24,0.192,-95.48023,26.40979,1096.60449,-48.22078,-141.85095,1044.85425,-45.10012,198.41615,1065.17542
25,0.2,-95.48023,26.40979,1096.60449,-48.14524,-141.73695,1044.78857,-45.18515,198.43396,1065.1543
26,0.208,-95.48023,26.40979,1096.60449,-48.2355,-141.49719,1044.86328,-45.25183,198.43138,1065.03064
27,0.217,-95.54788,26.0827,1096.48047,-48.2355,-141.49719,1044.86328,-45.25183,198.43138,1065.03064
28,0.225,-95.46923,26.122,1097.02649,-47.50581,-141.61011,1044.9054,-45.25183,198.43138,1065.03064
29,0.233,-95.44082,26.3001,1097.11682,-47.40405,-141.68666,1045.02576,-45.28199,198.51808,1064.91565
30,0.242,-95.3892,26.55874,1096.96985,-47.23248,-141.78944,1044.93799,-44.83583,198.39822,1064.94714
31,0.25,-95.44082,26.3001,1097.11682,-47.08746,-141.63295,1044.91772,-44.46162,198.57579,1064.70239
32,0.258,-95.3892,26.55874,1096.96985,-47.09515,-141.62848,1045.04871,-43.77498,197.96194,1064.57983
33,0.267,-95.34791,26.89385,1097.25012,-47.09515,-141.62848,1045.04871,-43.57115,198.3275,1064.90906
34,0.275,-95.3892,26.55874,1096.96985,-47.09515,-141.62848,1045.04871,-43.57115,198.3275,1064.90906
35,0.283,-95.34791,26.89385,1097.25012,-47.25903,-141.53015,1045.00549,-43.57115,198.3275,1064.90906
36,0.292,-95.58054,27.05352,1096.77075,-47.55904,-141.64114,1045.12292,-43.08581,198.50613,1064.65674
37,0.3,-95.58679,27.335,1096.6814,-47.55904,-141.64114,1045.12292,-43.06245,198.48099,1064.5083
38,0.308,-95.39144,26.84132,1096.92432,-47.6945,-141.71074,1045.21692,-43.35268,199.24129,1064.80322
39,0.317,-95.39771,27.12275,1096.83496,-47.69511,-141.53882,1045.42371,-43.37601,199.26642,1064.95166
40,0.325,-95.58679,27.335,1096.6814,-48.23854,-141.21576,1045.28674,-43.37601,199.26642,1064.95166
41,0.333,-95.58679,27.335,1096.6814,-48.28777,-141.43935,1045.23743,-42.86078,199.29185,1065.23621
42,0.342,-95.58679,27.335,1096.6814,-48.89915,-141.28389,1045.29895,-42.86078,199.29185,1065.23621
43,0.35,-96.28272,27.48721,1096.74146,-48.71547,-141.38057,1045.35254,-42.92253,199.36931,1065.53699
44,0.358,-95.58679,27.335,1096.6814,-49.28291,-141.44424,1045.51001,-42.92253,199.36931,1065.53699
45,0.367,-96.28272,27.48721,1096.74146,-49.28291,-141.44424,1045.51001,-42.92253,199.36931,1065.53699
46,0.375,-96.28272,27.48721,1096.74146,-49.26493,-140.70758,1045.42859,-43.21022,199.43819,1065.60828
47,0.383,-96.28272,27.48721,1096.74146,-49.26493,-140.70758,1045.42859,-43.23929,199.63954,1065.61975
48,0.392,-96.9787,27.64182,1096.80176,-49.15776,-140.65883,1045.48938,-43.23929,199.63954,1065.61975
49,0.4,-96.28272,27.48721,1096.74146,-49.39042,-140.3219,1045.78113,-43.2571,199.67216,1065.86877
50,0.408,-96.97261,27.36051,1096.89111,-49.26552,-140.53568,1045.63525,-43.39442,199.37166,1065.52441
51,0.417,-97.31306,27.90988,1096.84351,-49.15715,-140.83072,1045.28259,-43.21022,199.43819,1065.60828
52,0.425,-97.08646,29.44812,1096.89844,-49.15715,-140.83072,1045.28259,-43.25065,199.5455,1065.38513
53,0.433,-96.40142,29.08858,1096.68689,-48.92545,-141.1743,1045.41382,-43.40443,199.33772,1065.22131
54,0.442,-96.40115,28.87633,1096.76941,-49.07372,-141.48311,1045.16736,-43.59082,199.18442,1065.28735
55,0.45,-95.7969,28.45018,1096.01294,-49.1805,-141.57515,1045.05957,-43.40443,199.33772,1065.22131
56,0.458,-95.69547,26.58405,1096.95654,-48.87911,-141.61501,1044.96631,-43.30927,199.26897,1065.07532
57,0.467,-95.58054,27.05352,1096.77075,-48.87911,-141.61501,1044.96631,-43.04499,199.22534,1065.15234
58,0.475,-95.58054,27.05352,1096.77075,-48.87911,-141.61501,1044.96631,-42.86797,198.69655,1064.99438
59,0.483,-95.58054,27.05352,1096.77075,-49.02872,-141.75009,1044.90698,-42.52417,198.63498,1065.0127
60,0.492,-95.58054,27.05352,1096.77075,-49.26224,-141.9473,1044.9707,-42.38337,198.67386,1064.82458
61,0.5,-95.39144,26.84132,1096.92432,-49.26224,-141.9473,1044.9707,-42.09918,198.63574,1064.552
62,0.508,-95.39144,26.84132,1096.92432,-48.84509,-141.84676,1044.96057,-42.00964,198.8912,1064.7533
63,0.517,-95.39144,26.84132,1096.92432,-48.84509,-141.84676,1044.96057,-41.94289,198.89375,1064.87695
64,0.525,-95.39144,26.84132,1096.92432,-49.07864,-142.04396,1045.02441,-41.82695,198.84106,1064.9259
65,0.533,-95.39144,26.84132,1096.92432,-49.26224,-141.9473,1044.9707,-41.62466,198.78833,1064.78821
66,0.542,-95.39144,26.84132,1096.92432,-49.26224,-141.9473,1044.9707,-41.19662,198.49377,1064.66406
67,0.55,-95.39144,26.84132,1096.92432,-49.12428,-142.15985,1044.95801,-41.81688,198.87491,1065.229
68,0.558,-95.39144,26.84132,1096.92432,-49.12428,-142.15985,1044.95801,-41.81688,198.87491,1065.229
