Frame#,Time,R.Wrist.x,R.Wrist.y,R.Wrist.z,R.Thumb.M1.x,R.Thumb.M1.y,R.Thumb.M1.z,R.Thumb.M2.x,R.Thumb.M2.y,R.Thumb.M2.z,R.Thumb.M3.x,R.Thumb.M3.y,R.Thumb.M3.z,R.Finger3.M1.x,R.Finger3.M1.y,R.Finger3.M1.z,R.Finger3.M2.x,R.Finger3.M2.y,R.Finger3.M2.z,R.Finger3.M3.x,R.Finger3.M3.y,R.Finger3.M3.z
1,0,248.74475,-213.56708,959.49567,212.27539,-192.47845,993.57837,193.03152,-152.46284,1009.35321,192.09232,-109.89227,1028.79004,266.98154,-132.20375,954.63861,257.16913,-76.32321,929.08368,242.96661,-31.42275,910.28363
2,0.008,248.65073,-213.11725,959.513,211.19479,-191.20779,991.54425,190.94495,-152.08824,1006.91644,190.56905,-107.28442,1025.13757,267.18594,-131.94154,953.44971,256.10916,-76.11597,925.48981,242.24748,-32.10881,907.26849
3,0.017,248.65073,-213.11725,959.513,210.60732,-190.37444,991.27777,189.20074,-151.03864,1004.96039,188.29883,-107.70136,1023.13287,267.03702,-131.50937,952.47272,255.66092,-76.92712,923.92889,241.46825,-33.25147,903.16699
4,0.025,247.70107,-212.77621,959.83313,210.14998,-189.91013,990.3327,188.56703,-150.11613,1003.875,185.20287,-107.02794,1021.51343,267.6698,-131.46672,952.14429,256.35175,-77.14885,923.19336,241.4147,-33.7536,902.75702
5,0.033,247.04074,-213.17215,959.96112,209.18352,-189.6254,990.27448,188.06621,-149.87428,1003.33453,184.64294,-106.4371,1021.30078,267.47824,-131.60475,952.64075,259.31366,-78.66447,922.56818,242.14877,-33.19193,902.6825
6,0.042,246.6824,-213.3781,960.06982,208.30869,-190.01436,990.67737,188.19254,-150.06712,1003.70166,185.30447,-107.26343,1022.36493,267.31339,-131.77679,953.5274,259.74176,-78.4192,923.90033,246.32442,-31.83611,903.65631
7,0.05,246.49211,-213.21439,959.93695,208.11401,-190.06668,990.95831,188.17818,-150.44379,1004.6839,187.17555,-107.73859,1024.64392,268.25211,-132.76875,954.24091,261.23456,-76.8242,926.90656,248.79793,-30.20148,908.0061
8,0.058,246.131,-213.22804,960.12054,208.18767,-189.97121,991.17877,189.26564,-151.62819,1007.05994,188.35692,-108.30494,1028.10291,268.33896,-133.45447,954.95551,263.55753,-76.93204,930.24841,253.48451,-28.80208,913.15454
9,0.067,246.38387,-213.66928,960.56842,210.47995,-191.07985,991.88239,191.14735,-151.62749,1010.2478,190.41756,-110.81756,1031.2356,270.06256,-133.31389,957.61414,265.15057,-76.12424,934.37439,257.74408,-29.34777,918.92859
10,0.075,246.69196,-214.09851,960.99567,209.42329,-191.0464,994.2486,191.93898,-152.68896,1012.09296,194.88623,-112.14014,1035.09729,269.90393,-134.02217,960.14227,267.88455,-75.67937,938.50604,260.84869,-28.42645,924.10724
11,0.083,246.58931,-214.11667,961.23975,209.49738,-191.39514,995.30841,192.8495,-154.84889,1013.91486,196.62088,-114.76292,1038.12061,270.14917,-134.84111,960.8432,269.3342,-76.11037,942.87921,265.29611,-26.74786,933.3075
12,0.092,247.23651,-214.54494,961.65753,209.84123,-193.56172,996.23883,193.35652,-156.17702,1016.34875,197.39116,-116.42883,1042.3595,271.21994,-134.88132,964.08398,270.57587,-76.68732,947.39044,266.37076,-26.89388,935.9469
13,0.1,247.23128,-215.1115,962.81476,212.83446,-195.80652,996.95099,195.41417,-157.47255,1018.66083,200.1927,-119.35944,1046.05786,271.14606,-135.87436,964.56445,272.63715,-76.77879,951.82819,266.99658,-28.1977,939.0238
14,0.108,247.86356,-215.75192,963.74597,213.85834,-197.31659,998.07983,196.84473,-159.04195,1021.04791,201.48293,-120.85057,1047.95703,270.87439,-137.47037,966.50775,271.49908,-76.76845,954.98083,267.37115,-26.28624,947.31134
15,0.117,249.12569,-216.1322,964.78937,214.55199,-197.86058,998.85449,198.03433,-159.99257,1022.92731,202.69046,-122.58408,1050.33118,270.94724,-137.62523,967.32715,270.79129,-76.53078,958.08533,267.44055,-26.89043,950.65222
