Frame#,Time,R.Heel.x,R.Heel.y,R.Heel.z,R.Toe.x,R.Toe.y,R.Toe.z,R.MedFoot.x,R.MedFoot.y,R.MedFoot.z
1,0,182.44545,-66.00626,55.61076,389.07965,-156.01918,42.11761,332.73331,-91.98811,79.43945
2,0.008,182.44545,-66.00626,55.61076,388.97003,-155.91257,42.39968,332.73331,-91.98811,79.43945
3,0.017,182.25964,-65.83461,55.58976,388.49826,-155.62404,42.0112,332.76096,-91.93082,79.54383
4,0.025,182.35753,-66.04824,55.65172,388.65341,-155.78903,41.88895,332.93741,-91.93598,80.22826
5,0.033,182.44545,-66.00626,55.61076,388.97003,-155.91257,42.39968,332.70178,-91.72089,79.53843
6,0.042,182.44545,-66.00626,55.61076,388.91293,-155.94223,42.04157,332.68097,-91.73045,79.6385
7,0.05,182.44545,-66.00626,55.61076,388.92477,-155.77406,42.17253,332.68097,-91.73045,79.6385
8,0.058,182.37189,-65.87579,55.64719,388.79892,-155.71565,42.22605,332.70178,-91.72089,79.53843
9,0.067,182.39622,-65.95894,55.74557,388.82401,-155.80539,42.38189,332.77737,-91.73906,79.50026
10,0.075,182.44545,-66.00626,55.61076,388.95789,-155.85985,42.32969,332.70178,-91.72089,79.53843
11,0.083,182.44545,-66.00626,55.61076,388.99899,-155.79822,42.39191,332.68097,-91.73045,79.6385
12,0.092,182.25964,-65.83461,55.58976,388.67416,-155.71896,42.13822,332.68097,-91.73045,79.6385
13,0.1,182.25964,-65.83461,55.58976,388.65289,-155.60844,42.20826,332.68097,-91.73045,79.6385
14,0.108,182.39622,-65.95894,55.74557,388.67416,-155.71896,42.13822,332.68097,-91.73045,79.6385
15,0.117,182.44545,-66.00626,55.61076,388.82019,-155.82616,42.15601,332.68097,-91.73045,79.6385
16,0.125,182.44545,-66.00626,55.61076,389.14505,-155.90538,42.40969,332.68097,-91.73045,79.6385
17,0.133,182.25964,-65.83461,55.58976,388.84387,-155.63322,42.51414,332.70178,-91.72089,79.53843
18,0.142,182.25964,-65.83461,55.58976,388.84387,-155.63322,42.51414,332.68097,-91.73045,79.6385
19,0.15,182.37189,-65.87579,55.64719,388.99899,-155.79822,42.39191,332.68097,-91.73045,79.6385
20,0.158,182.37189,-65.87579,55.64719,388.86511,-155.74376,42.44411,332.68097,-91.73045,79.6385
21,0.167,182.37189,-65.87579,55.64719,388.9697,-155.69165,42.46064,332.68097,-91.73045,79.6385
22,0.175,182.37189,-65.87579,55.64719,388.65289,-155.60844,42.20826,332.68097,-91.73045,79.6385
23,0.183,182.44545,-66.00626,55.61076,388.79892,-155.71565,42.22605,332.8663,-91.74543,80.22773
24,0.192,182.37189,-65.87579,55.64719,389.01117,-155.85094,42.4619,332.68097,-91.73045,79.6385
25,0.2,182.37189,-65.87579,55.64719,388.99899,-155.79822,42.39191,332.76096,-91.93082,79.54383
26,0.208,182.44545,-66.00626,55.61076,388.99899,-155.79822,42.39191,332.74011,-91.94038,79.64391
27,0.217,182.37949,-66.02628,55.60388,388.67416,-155.71896,42.13822,332.70178,-91.72089,79.53843
28,0.225,182.37189,-65.87579,55.64719,388.65289,-155.60844,42.20826,332.74832,-92.09981,79.56154
29,0.233,182.37189,-65.87579,55.64719,389.14505,-155.90538,42.40969,332.76096,-91.93082,79.54383
30,0.242,182.37189,-65.87579,55.64719,389.14505,-155.90538,42.40969,332.76096,-91.93082,79.54383
31,0.25,182.44545,-66.00626,55.61076,388.50266,-155.72046,42.16997,332.76096,-91.93082,79.54383
32,0.258,182.37189,-65.87579,55.64719,388.65289,-155.60844,42.20826,332.76096,-91.93082,79.54383
33,0.267,182.49174,-66.06744,55.66131,388.95407,-155.88062,42.10379,332.70178,-91.72089,79.53843
34,0.275,182.37189,-65.87579,55.64719,389.01117,-155.85094,42.4619,332.73331,-91.98811,79.43945
35,0.283,182.37189,-65.87579,55.64719,389.10391,-155.96701,42.34748,332.76096,-91.93082,79.54383
36,0.292,182.44545,-66.00626,55.61076,388.51953,-155.73456,41.94116,332.67413,-91.77818,79.43404
37,0.3,182.20378,-66.09097,55.59921,388.65289,-155.60844,42.20826,332.70178,-91.72089,79.53843
38,0.308,182.37189,-65.87579,55.64719,388.77905,-155.88779,42.09378,332.74356,-91.70192,79.33825
39,0.317,182.37189,-65.87579,55.64719,388.98984,-156.0296,41.95057,332.67413,-91.77818,79.43404
40,0.325,182.33319,-65.96508,55.55334,388.77905,-155.88779,42.09378,332.74356,-91.70192,79.33825
41,0.333,182.16524,-65.81496,55.49848,388.68918,-155.64886,42.31708,332.67413,-91.77818,79.43404
42,0.342,182.10939,-66.07132,55.50794,388.84433,-155.81386,42.19485,332.67413,-91.77818,79.43404
43,0.35,182.23878,-65.94544,55.46206,388.87018,-155.87459,42.27285,332.67413,-91.77818,79.43404
