Frame#,Time,L.Thigh.x,L.Thigh.y,L.Thigh.z,L.Knee.x,L.Knee.y,L.Knee.z,L.Knee.Medial.x,L.Knee.Medial.y,L.Knee.Medial.z
1,0,1118.23718,-169.07155,632.20508,1087.21423,-151.58145,485.24405,1067.28406,-34.05138,481.91223
2,0.008,1115.0282,-169.3597,632.6557,1083.4032,-151.34566,486.47986,1062.94177,-35.03896,482.76825
3,0.017,1111.92688,-169.23018,632.99689,1078.84827,-150.58488,486.75934,1057.30603,-32.76612,483.03964
4,0.025,1108.44397,-169.86052,633.18579,1074.27771,-150.49583,487.40112,1053.88965,-33.77387,483.81433
5,0.033,1104.93066,-169.70975,633.23334,1069.81763,-150.67731,488.3981,1050.30078,-35.30776,484.70456
6,0.042,1101.99866,-170.65224,633.55884,1065.81177,-150.85709,488.90527,1045.32422,-32.70283,486.69876
7,0.05,1098.09009,-171.02357,633.79236,1061.03528,-150.41467,489.18811,1041.90222,-33.06462,486.89264
8,0.058,1094.79187,-170.88348,634.008,1057.18201,-150.06227,489.68964,1036.98901,-34.13325,486.95377
9,0.067,1091.41003,-171.62433,634.44769,1051.974,-149.71747,490.17618,1033.35852,-33.05523,487.81604
10,0.075,1087.90198,-171.40855,633.82813,1047.93542,-150.10416,490.49509,1030.24438,-32.4898,489.04205
11,0.083,1084.68713,-172.26952,634.10522,1044.32214,-149.16272,490.76328,1026.2937,-32.77005,489.90726
12,0.092,1080.97888,-172.06854,634.6084,1040.56665,-148.66872,491.22586,1021.30823,-31.99422,490.62274
13,0.1,1077.62305,-171.99312,633.87042,1036.63269,-148.605,491.52234,1019.15033,-32.14318,490.91904
14,0.108,1074.98865,-171.73804,633.49744,1032.98572,-147.85387,491.55286,1015.73688,-31.73075,491.12668
15,0.117,1071.74304,-171.39697,633.34851,1028.91406,-147.86322,491.7598,1011.3855,-32.43628,491.59781
16,0.125,1069.4801,-170.83928,633.17072,1026.65234,-147.52893,491.67969,1008.6814,-32.08899,491.47531
17,0.133,1066.14709,-170.65259,632.85431,1021.66931,-146.84457,491.10461,1005.60681,-31.78633,492.065
18,0.142,1064.06177,-170.92393,632.17517,1019.05835,-146.7058,491.30441,1001.66656,-30.73928,492.10318
19,0.15,1060.66101,-170.87521,631.45123,1015.97894,-147.19597,491.16669,998.09766,-30.77163,492.42953
20,0.158,1058.71045,-170.82472,630.40399,1011.9245,-147.21835,490.58844,995.68561,-31.01643,492.31961
21,0.167,1055.96204,-170.53299,630.01886,1009.76648,-146.6163,490.99118,991.86877,-30.16558,491.77063
22,0.175,1053.60779,-170.89624,629.79938,1005.88751,-146.62302,490.42877,988.16779,-30.50603,491.88974
23,0.183,1050.13074,-171.08864,629.3327,1002.73993,-146.56534,489.92654,985.16229,-31.17573,492.00327
24,0.192,1047.96826,-171.22873,628.96753,1000.45258,-146.44452,489.24692,982.19781,-31.07676,491.00171
25,0.2,1044.91858,-171.2881,628.01324,996.05023,-146.98842,489.54681,979.25104,-31.11925,491.28317
26,0.208,1041.52185,-171.40672,627.47266,993.35944,-147.56003,489.33624,975.5116,-31.5815,491.14883
27,0.217,1038.04492,-170.82191,626.8725,989.53455,-146.57368,488.62433,972.18372,-31.60802,490.48386
28,0.225,1033.67175,-172.02345,626.83252,985.56641,-147.06186,487.85745,968.3772,-31.94659,490.31555
29,0.233,1030.64648,-171.70538,626.31342,982.26953,-146.88033,487.16397,964.85895,-32.18516,488.72073
