Frame#,Time,R.Thigh.x,R.Thigh.y,R.Thigh.z,R.Thigh.Front.x,R.Thigh.Front.y,R.Thigh.Front.z,R.Knee.x,R.Knee.y,R.Knee.z,R.Knee.Medial.x,R.Knee.Medial.y,R.Knee.Medial.z
1,0,204.24251,-129.20306,493.38495,344.40045,-49.76571,491.17975,348.59689,-111.98976,421.12567,365.6539,13.37776,408.89487
2,0.008,204.40558,-128.9626,493.08575,344.19412,-49.78579,490.98819,348.62231,-111.82291,421.10217,365.3147,13.38867,408.58136
3,0.017,204.22688,-128.92487,493.17496,344.06992,-49.7169,490.96695,348.67401,-111.75005,421.02115,365.25323,13.59688,408.43268
4,0.025,204.15071,-128.98476,493.42957,343.89551,-49.42439,490.84579,348.67401,-111.75005,421.02115,365.17691,13.89725,408.33881
5,0.033,203.87228,-128.92905,493.51212,343.82281,-49.55367,490.80539,348.3042,-111.75377,421.22202,364.8916,13.50944,408.07202
6,0.042,203.95322,-128.88307,493.79422,343.70892,-49.59995,490.83005,348.19449,-111.73441,421.32486,364.8916,13.50944,408.07202
7,0.05,203.83398,-129.03186,493.84821,343.76498,-49.62499,490.93222,348.07791,-111.62592,421.29022,364.8916,13.50944,408.07202
8,0.058,203.88705,-128.84125,494.04291,343.6019,-49.51567,490.8454,348.07791,-111.62592,421.29022,364.8916,13.50944,408.07202
9,0.067,203.78113,-128.614,494.42346,343.6019,-49.51567,490.8454,348.07791,-111.62592,421.29022,364.96793,13.20908,408.16589
10,0.075,203.81544,-128.82613,494.55304,343.57703,-49.64188,491.0054,348.17044,-111.69382,421.40613,365.02942,13.00087,408.31461
11,0.083,203.81544,-128.82613,494.55304,343.68503,-49.73783,491.15985,348.20105,-111.88409,421.56418,365.02942,13.00087,408.31461
12,0.092,203.82869,-129.01436,494.68594,343.70963,-49.79571,491.27444,348.22,-111.93803,421.74994,365.02942,13.00087,408.31461
13,0.1,204.15463,-129.11696,494.85294,343.70963,-49.79571,491.27444,348.24875,-112.12166,421.91522,365.61813,13.06281,409.01596
14,0.108,204.10295,-129.05962,495.00894,343.70834,-49.98075,491.44193,348.13254,-112.25086,421.87579,365.9657,12.74132,409.36621
15,0.117,203.56915,-129.06259,494.87299,343.62784,-50.13321,491.45953,348.13254,-112.25086,421.87579,365.9657,12.74132,409.36621
16,0.125,203.67487,-128.98802,494.75522,343.86151,-49.90616,491.5946,348.24875,-112.12166,421.91522,365.9657,12.74132,409.36621
17,0.133,203.82869,-129.01436,494.68594,343.82156,-50.17176,491.57959,348.24875,-112.12166,421.91522,366.17673,13.02162,409.49567
18,0.142,203.82869,-129.01436,494.68594,344.11737,-50.29321,491.68655,348.41745,-112.15905,421.86298,366.0976,12.92272,409.66245
19,0.15,203.81544,-128.82613,494.55304,343.91257,-50.34941,491.62033,348.24875,-112.12166,421.91522,366.17673,13.02162,409.49567
20,0.158,203.89389,-128.88501,494.32648,343.88904,-49.77191,491.54968,348.24875,-112.12166,421.91522,366.0976,12.92272,409.66245
21,0.167,203.90836,-128.96205,493.97284,343.88904,-49.77191,491.54968,348.27411,-111.9548,421.89172,366.11725,13.28436,409.35373
22,0.175,203.83398,-129.03186,493.84821,343.78107,-49.85146,491.48233,348.24536,-111.77117,421.72644,365.82922,13.34314,409.14548
23,0.183,203.61879,-129.06967,493.80582,343.70963,-49.79571,491.27444,348.12878,-111.66269,421.69177,365.20895,13.6522,409.10889
24,0.192,203.7028,-128.93323,493.79834,343.57059,-49.88169,491.32413,348.10983,-111.60873,421.50604,365.0166,13.69315,408.70642
25,0.2,203.61879,-129.06967,493.80582,343.53433,-49.77206,491.14664,348.10983,-111.60873,421.50604,364.81644,13.82681,408.67197
