Frame#,Time,L.Shank.x,L.Shank.y,L.Shank.z,L.Ankle.x,L.Ankle.y,L.Ankle.z,L.Ankle.Medial.x,L.Ankle.Medial.y,L.Ankle.Medial.z
1,0,311.49896,187.71729,306.17413,221.72781,158.86275,68.85443,281.3891,75.49304,88.63217
2,0.008,311.14551,188.3546,306.00458,221.72781,158.86275,68.85443,281.07098,76.29881,88.6167
3,0.017,310.88461,189.00536,306.04617,221.60696,158.90707,68.82897,281.18329,76.46649,88.90227
4,0.025,310.91922,189.30887,305.70413,221.60696,158.90707,68.82897,280.88544,76.54063,89.38286
5,0.033,310.94907,189.93057,306.17215,221.6512,159.494,69.04198,280.93118,76.97239,89.57584
6,0.042,311.03467,190.13196,306.10458,221.6512,159.494,69.04198,280.63736,76.98463,89.60954
7,0.05,310.86896,190.33882,306.19492,221.6512,159.494,69.04198,281.08652,77.07008,89.69292
8,0.058,310.92188,190.35037,306.05093,221.56075,159.4436,69.34309,280.79272,77.08232,89.72663
9,0.067,310.86896,190.33882,306.19492,221.27049,159.65829,69.58212,281.08652,77.07008,89.69292
10,0.075,311.06406,190.37389,306.22937,221.27049,159.65829,69.58212,280.77658,77.68207,89.79941
11,0.083,311.02267,190.35115,306.3985,221.15645,159.53096,69.91061,280.67786,77.2577,89.78865
12,0.092,311.58792,190.21025,306.48816,221.10214,159.54126,70.06921,280.92233,77.2743,90.02795
13,0.1,311.42511,190.16135,306.29907,221.35278,159.51775,70.01565,280.62851,77.28656,90.06165
14,0.108,311.6868,190.0506,306.96069,221.35278,159.51775,70.01565,280.69711,77.42263,90.19421
15,0.117,311.68054,190.04529,307.10443,221.06581,159.35016,70.19568,281.18188,77.31984,90.16453
16,0.125,312.013,190.17467,307.13644,221.02901,159.59229,70.44186,281.40338,77.4513,90.28139
17,0.133,312.12262,190.00397,306.92413,221.41237,159.52496,70.51057,281.02362,77.97949,90.43169
18,0.142,312.27203,189.85771,307.01266,221.41237,159.52496,70.51057,281.02362,77.97949,90.43169
19,0.15,313.04913,189.49908,306.75565,221.41237,159.52496,70.51057,281.20831,77.88802,90.32589
