Frame#,Time,R.Biceps.Lateral.x,R.Biceps.Lateral.y,R.Biceps.Lateral.z,R.Elbow.x,R.Elbow.y,R.Elbow.z,R.Elbow.Medial.x,R.Elbow.Medial.y,R.Elbow.Medial.z
1,0,49.955,-130.3425,1118.86572,218.97281,-83.97635,1156.7124,241.63515,-53.56569,1080.40942
2,0.008,49.3034,-131.45143,1119.59985,219.12253,-85.32549,1157.38538,241.87828,-54.47862,1081.46729
3,0.017,49.06272,-131.95944,1120.31897,218.11436,-86.29922,1159.04187,241.66965,-56.1785,1082.39233
4,0.025,48.85178,-132.31311,1120.81006,217.81511,-87.4949,1160.31213,241.65952,-58.00456,1083.47522
5,0.033,48.82694,-132.41835,1121.06177,218.26303,-88.48335,1161.28796,241.99245,-59.10705,1084.37292
6,0.042,48.59917,-132.98376,1121.63696,217.0753,-89.95798,1162.5929,242.06981,-60.63924,1086.37427
7,0.05,48.23104,-133.36029,1122.15662,217.25407,-91.22161,1163.32556,242.18665,-62.43238,1087.42542
8,0.058,47.96065,-133.96451,1123.04199,216.48015,-91.98339,1165.12842,242.06091,-64.5855,1087.97668
9,0.067,47.26158,-134.47128,1123.29749,215.96118,-93.30376,1166.03552,241.49406,-65.60985,1089.20422
10,0.075,46.75614,-134.45772,1123.70007,216.70782,-94.35979,1166.9281,242.48126,-67.1783,1089.92224
11,0.083,46.56806,-135.21811,1124.48291,215.83365,-96.69045,1168.25513,243.10056,-69.35599,1091.47644
12,0.092,46.1945,-135.68103,1125.03943,215.63573,-97.33678,1168.80688,243.09683,-70.48383,1092.89612
13,0.1,45.64096,-135.83566,1125.96289,213.8222,-99.57507,1170.04626,242.67342,-72.68439,1093.29602
14,0.108,44.51408,-136.67847,1126.45325,214.2039,-100.18035,1171.42834,242.59654,-73.15976,1094.08276
15,0.117,44.38275,-137.10985,1127.19189,214.20163,-101.89529,1172.18274,242.47269,-74.23631,1095.34753
16,0.125,43.92899,-136.86807,1127.2749,213.53445,-102.181,1173.32678,242.94725,-75.60691,1096.69214
17,0.133,43.46503,-136.93915,1128.48901,212.95691,-102.93719,1174.42786,242.39647,-77.56922,1098.18433
18,0.142,43.20534,-137.07951,1129.07825,212.89336,-104.10915,1175.37415,242.30223,-79.689,1098.8822
19,0.15,43.0921,-137.3253,1129.7439,212.48927,-105.53864,1177.0719,242.88518,-80.95103,1100.14746
20,0.158,42.42944,-137.51292,1129.94763,211.74944,-106.11243,1177.88904,242.67212,-82.70705,1101.38867
21,0.167,42.04743,-138.30603,1131.10168,211.25732,-108.08933,1179.00964,242.25241,-84.32673,1102.44336
22,0.175,41.87711,-138.58301,1131.73425,211.11974,-108.65553,1179.95483,242.17325,-86.09945,1103.29907
23,0.183,41.24168,-139.09058,1133.04492,210.58609,-109.6949,1181.02759,242.01195,-87.47352,1104.51807
24,0.192,40.58047,-140.1526,1133.75818,211.31876,-111.05461,1182.24683,241.71169,-88.52419,1105.32642
25,0.2,39.65268,-138.10725,1134.62048,210.39082,-113.00561,1183.82507,241.73572,-89.77657,1106.77039
26,0.208,39.75834,-138.63609,1134.9209,209.91223,-113.65254,1184.61401,241.60614,-92.37568,1108.42651
27,0.217,39.14688,-139.28171,1136.44836,208.54344,-116.75647,1185.97107,241.24275,-93.01555,1109.93726
28,0.225,39.09154,-139.25073,1137.06262,209.12247,-117.3566,1187.60559,241.9184,-94.5317,1111.42944
29,0.233,39.09198,-139.05618,1137.4729,208.79027,-118.93977,1188.42603,241.83047,-96.46435,1113.01721
30,0.242,38.42678,-140.26485,1138.82495,207.69005,-119.70445,1189.82922,241.59709,-98.73535,1114.74194
31,0.25,38.88456,-140.46588,1139.48914,207.57785,-121.33686,1191.18164,242.33615,-100.66365,1116.00134
32,0.258,38.38345,-140.23312,1140.61401,206.96774,-122.81076,1192.61658,242.37222,-102.4052,1117.62085
33,0.267,37.95224,-140.03285,1141.03149,207.33546,-123.94881,1194.24414,242.55116,-103.86187,1118.44104
34,0.275,37.14404,-140.12505,1142.19995,206.63663,-125.31308,1195.68347,243.02509,-105.7938,1120.47986
35,0.283,37.26507,-140.62231,1142.85144,206.1528,-126.01695,1196.66211,243.17952,-106.1655,1122.07703
36,0.292,37.07213,-141.3607,1144.13135,205.99136,-126.97281,1197.85815,242.39354,-108.42335,1123.88147
37,0.3,36.81793,-140.89435,1144.67444,205.25484,-128.25238,1200.25403,242.13985,-109.59888,1124.64661
38,0.308,36.90274,-141.23981,1145.15198,204.76881,-129.2509,1200.95276,242.40909,-110.57278,1126.5376
