Frame#,Time,R.Heel.x,R.Heel.y,R.Heel.z,R.Toe.x,R.Toe.y,R.Toe.z,R.MedFoot.x,R.MedFoot.y,R.MedFoot.z
1,0,225.14221,-64.60319,36.46784,424.00134,-112.63652,47.35145,366.9801,-65.59471,72.01215
2,0.008,225.13882,-64.43968,36.33905,424.241,-112.85004,47.21925,366.9801,-65.59471,72.01215
3,0.017,225.13882,-64.43968,36.33905,424.00134,-112.63652,47.35145,366.9801,-65.59471,72.01215
4,0.025,224.98352,-64.27586,36.48749,424.00134,-112.63652,47.35145,366.9801,-65.59471,72.01215
5,0.033,225.76082,-64.49619,36.27995,424.00134,-112.63652,47.35145,366.9801,-65.59471,72.01215
6,0.042,224.98352,-64.27586,36.48749,424.00134,-112.63652,47.35145,366.9801,-65.59471,72.01215
7,0.05,225.13882,-64.43968,36.33905,424.00134,-112.63652,47.35145,366.9801,-65.59471,72.01215
8,0.058,225.13882,-64.43968,36.33905,423.7724,-112.85229,47.2178,366.9801,-65.59471,72.01215
9,0.067,225.13882,-64.43968,36.33905,423.83002,-112.75091,47.50027,366.9801,-65.59471,72.01215
10,0.075,225.13882,-64.43968,36.33905,424.00134,-112.63652,47.35145,366.9801,-65.59471,72.01215
11,0.083,225.76082,-64.49619,36.27995,423.76169,-112.42323,47.48376,366.9801,-65.59471,72.01215
12,0.092,225.13882,-64.43968,36.33905,423.83002,-112.75091,47.50027,366.9801,-65.59471,72.01215
13,0.1,225.13882,-64.43968,36.33905,423.83002,-112.75091,47.50027,366.83743,-65.67976,72.09312
14,0.108,225.13882,-64.43968,36.33905,423.76923,-112.97268,47.52558,366.83743,-65.67976,72.09312
15,0.117,225.72264,-64.39188,36.26494,424.00134,-112.63652,47.35145,366.9801,-65.59471,72.01215
16,0.125,225.13882,-64.43968,36.33905,423.76923,-112.97268,47.52558,366.83743,-65.67976,72.09312
17,0.133,225.13882,-64.43968,36.33905,424.00134,-112.63652,47.35145,366.9801,-65.59471,72.01215
18,0.142,225.72264,-64.39188,36.26494,423.76923,-112.97268,47.52558,366.83743,-65.67976,72.09312
19,0.15,225.13882,-64.43968,36.33905,424.00134,-112.63652,47.35145,366.9801,-65.59471,72.01215
20,0.158,225.13882,-64.43968,36.33905,423.76923,-112.97268,47.52558,366.9801,-65.59471,72.01215
21,0.167,225.22542,-64.73961,35.90629,423.76923,-112.97268,47.52558,366.9801,-65.59471,72.01215
22,0.175,225.13882,-64.43968,36.33905,423.76923,-112.97268,47.52558,366.83743,-65.67976,72.09312
23,0.183,225.13882,-64.43968,36.33905,423.76923,-112.97268,47.52558,366.9801,-65.59471,72.01215
24,0.192,225.72264,-64.39188,36.26494,423.06644,-112.97646,47.52365,366.9801,-65.59471,72.01215
25,0.2,225.00008,-64.40748,36.1658,423.59787,-113.08702,47.67437,366.83743,-65.67976,72.09312
26,0.208,225.13882,-64.43968,36.33905,423.76923,-112.97268,47.52558,366.9801,-65.59471,72.01215
27,0.217,225.00008,-64.40748,36.1658,423.52957,-112.75942,47.65789,366.9801,-65.59471,72.01215
28,0.225,225.13882,-64.43968,36.33905,423.76923,-112.97268,47.52558,366.9801,-65.59471,72.01215
29,0.233,225.13882,-64.43968,36.33905,423.76923,-112.97268,47.52558,366.9801,-65.59471,72.01215
30,0.242,225.72264,-64.39188,36.26494,423.76923,-112.97268,47.52558,366.9801,-65.59471,72.01215
31,0.25,225.13882,-64.43968,36.33905,423.59787,-113.08702,47.67437,366.9801,-65.59471,72.01215
32,0.258,225.13882,-64.43968,36.33905,423.76923,-112.97268,47.52558,366.9801,-65.59471,72.01215
33,0.267,225.13882,-64.43968,36.33905,423.59787,-113.08702,47.67437,366.9801,-65.59471,72.01215
34,0.275,225.13882,-64.43968,36.33905,423.76923,-112.97268,47.52558,366.9801,-65.59471,72.01215
35,0.283,225.00008,-64.40748,36.1658,423.59787,-113.08702,47.67437,366.9801,-65.59471,72.01215
36,0.292,225.13882,-64.43968,36.33905,423.59787,-113.08702,47.67437,366.83743,-65.67976,72.09312
37,0.3,225.00008,-64.40748,36.1658,423.59787,-113.08702,47.67437,366.83743,-65.67976,72.09312
38,0.308,225.00008,-64.40748,36.1658,423.76923,-112.97268,47.52558,366.83743,-65.67976,72.09312
39,0.317,225.13882,-64.43968,36.33905,423.59787,-113.08702,47.67437,366.9801,-65.59471,72.01215
40,0.325,225.13882,-64.43968,36.33905,423.59787,-113.08702,47.67437,366.9801,-65.59471,72.01215
41,0.333,225.00008,-64.40748,36.1658,423.36896,-113.30268,47.54071,366.9801,-65.59471,72.01215
42,0.342,225.13882,-64.43968,36.33905,423.35825,-112.87375,47.80666,366.83743,-65.67976,72.09312
43,0.35,225.13882,-64.43968,36.33905,423.59787,-113.08702,47.67437,366.9801,-65.59471,72.01215
44,0.358,225.00008,-64.40748,36.1658,423.83755,-113.30053,47.54219,366.9801,-65.59471,72.01215
45,0.367,225.13882,-64.43968,36.33905,423.76923,-112.97268,47.52558,366.9801,-65.59471,72.01215
46,0.375,225.22542,-64.73961,35.90629,423.42825,-112.84367,47.39357,366.83743,-65.67976,72.09312
47,0.383,225.36415,-64.7718,36.07954,424.00134,-112.63652,47.35145,366.9801,-65.59471,72.01215
48,0.392,225.13882,-64.43968,36.33905,423.59787,-113.08702,47.67437,366.9801,-65.59471,72.01215
49,0.4,225.00008,-64.40748,36.1658,423.83002,-112.75091,47.50027,366.9801,-65.59471,72.01215
50,0.408,225.00008,-64.40748,36.1658,424.00134,-112.63652,47.35145,366.83743,-65.67976,72.09312
51,0.417,225.13882,-64.43968,36.33905,424.00134,-112.63652,47.35145,366.83743,-65.67976,72.09312
52,0.425,225.72264,-64.39188,36.26494,423.12726,-112.75471,47.49834,366.83743,-65.67976,72.09312
53,0.433,225.00008,-64.40748,36.1658,423.83002,-112.75091,47.50027,366.9801,-65.59471,72.01215
54,0.442,225.13882,-64.43968,36.33905,423.83002,-112.75091,47.50027,366.9801,-65.59471,72.01215
55,0.45,225.13882,-64.43968,36.33905,424.00134,-112.63652,47.35145,366.83743,-65.67976,72.09312
56,0.458,225.13882,-64.43968,36.33905,423.83002,-112.75091,47.50027,366.9801,-65.59471,72.01215
57,0.467,225.13882,-64.43968,36.33905,424.00134,-112.63652,47.35145,366.9801,-65.59471,72.01215
58,0.475,225.13882,-64.43968,36.33905,424.68839,-111.99043,47.75313,366.83743,-65.67976,72.09312
59,0.483,225.00008,-64.40748,36.1658,424.00134,-112.63652,47.35145,366.9801,-65.59471,72.01215
60,0.492,225.13882,-64.43968,36.33905,424.0697,-112.96445,47.36808,366.83743,-65.67976,72.09312
61,0.5,225.13882,-64.43968,36.33905,423.76169,-112.42323,47.48376,366.83743,-65.67976,72.09312
62,0.508,225.13882,-64.43968,36.33905,424.00134,-112.63652,47.35145,366.83743,-65.67976,72.09312
63,0.517,225.13882,-64.43968,36.33905,424.00134,-112.63652,47.35145,366.9801,-65.59471,72.01215
64,0.525,225.13882,-64.43968,36.33905,423.83002,-112.75091,47.50027,366.9801,-65.59471,72.01215
65,0.533,225.13882,-64.43968,36.33905,424.00134,-112.63652,47.35145,366.9801,-65.59471,72.01215
66,0.542,225.13882,-64.43968,36.33905,423.83002,-112.75091,47.50027,366.9801,-65.59471,72.01215
67,0.55,225.13882,-64.43968,36.33905,424.00134,-112.63652,47.35145,366.9801,-65.59471,72.01215
68,0.558,225.72264,-64.39188,36.26494,424.00134,-112.63652,47.35145,366.83743,-65.67976,72.09312
69,0.567,224.98352,-64.27586,36.48749,424.00134,-112.63652,47.35145,366.83743,-65.67976,72.09312
70,0.575,225.36415,-64.7718,36.07954,424.00134,-112.63652,47.35145,366.9801,-65.59471,72.01215
71,0.583,225.13882,-64.43968,36.33905,424.00134,-112.63652,47.35145,366.83743,-65.67976,72.09312
72,0.592,225.13882,-64.43968,36.33905,424.00134,-112.63652,47.35145,366.75961,-65.65662,72.38626
73,0.6,225.13882,-64.43968,36.33905,423.83002,-112.75091,47.50027,366.9801,-65.59471,72.01215
74,0.608,225.72264,-64.39188,36.26494,424.00134,-112.63652,47.35145,366.9801,-65.59471,72.01215
75,0.617,225.13882,-64.43968,36.33905,423.59787,-113.08702,47.67437,366.83743,-65.67976,72.09312
76,0.625,225.13882,-64.43968,36.33905,424.0697,-112.96445,47.36808,366.9801,-65.59471,72.01215
77,0.633,225.13882,-64.43968,36.33905,423.59787,-113.08702,47.67437,366.83743,-65.67976,72.09312
78,0.642,225.13882,-64.43968,36.33905,423.83755,-113.30053,47.54219,366.83743,-65.67976,72.09312
79,0.65,225.13882,-64.43968,36.33905,423.59787,-113.08702,47.67437,366.9801,-65.59471,72.01215
80,0.658,225.13882,-64.43968,36.33905,423.59787,-113.08702,47.67437,366.83743,-65.67976,72.09312
81,0.667,225.13882,-64.43968,36.33905,423.59787,-113.08702,47.67437,366.83743,-65.67976,72.09312
82,0.675,225.13882,-64.43968,36.33905,423.83755,-113.30053,47.54219,366.9801,-65.59471,72.01215
83,0.683,225.13882,-64.43968,36.33905,423.83755,-113.30053,47.54219,366.9801,-65.59471,72.01215
84,0.692,225.36415,-64.7718,36.07954,423.59787,-113.08702,47.67437,366.83743,-65.67976,72.09312
85,0.7,225.00008,-64.40748,36.1658,423.59787,-113.08702,47.67437,366.9801,-65.59471,72.01215
86,0.708,225.13882,-64.43968,36.33905,423.59787,-113.08702,47.67437,366.83743,-65.67976,72.09312
87,0.717,225.13882,-64.43968,36.33905,423.59787,-113.08702,47.67437,366.9801,-65.59471,72.01215
88,0.725,225.13882,-64.43968,36.33905,423.59787,-113.08702,47.67437,366.83743,-65.67976,72.09312
89,0.733,225.13882,-64.43968,36.33905,423.83755,-113.30053,47.54219,366.83743,-65.67976,72.09312
90,0.742,225.00008,-64.40748,36.1658,423.76923,-112.97268,47.52558,366.9801,-65.59471,72.01215
91,0.75,225.13882,-64.43968,36.33905,423.76923,-112.97268,47.52558,366.83743,-65.67976,72.09312
92,0.758,225.13882,-64.43968,36.33905,423.83755,-113.30053,47.54219,366.83743,-65.67976,72.09312
93,0.767,225.13882,-64.43968,36.33905,423.59787,-113.08702,47.67437,366.9801,-65.59471,72.01215
94,0.775,225.13882,-64.43968,36.33905,423.59787,-113.08702,47.67437,366.9801,-65.59471,72.01215
95,0.783,225.00008,-64.40748,36.1658,423.76923,-112.97268,47.52558,366.9801,-65.59471,72.01215
96,0.792,225.13882,-64.43968,36.33905,424.45624,-112.32683,47.92728,366.83743,-65.67976,72.09312
97,0.8,225.13882,-64.43968,36.33905,423.36896,-113.30268,47.54071,366.9801,-65.59471,72.01215
98,0.808,225.13882,-64.43968,36.33905,424.00888,-113.18617,47.39338,366.9801,-65.59471,72.01215
99,0.817,225.00008,-64.40748,36.1658,423.76923,-112.97268,47.52558,366.83743,-65.67976,72.09312
100,0.825,225.00008,-64.40748,36.1658,423.52957,-112.75942,47.65789,366.83743,-65.67976,72.09312
101,0.833,225.13882,-64.43968,36.33905,423.76923,-112.97268,47.52558,366.83743,-65.67976,72.09312
102,0.842,225.13882,-64.43968,36.33905,423.35825,-112.87375,47.80666,366.83743,-65.67976,72.09312
103,0.85,225.13882,-64.43968,36.33905,423.35825,-112.87375,47.80666,366.9801,-65.59471,72.01215
104,0.858,225.00008,-64.40748,36.1658,423.76923,-112.97268,47.52558,366.83743,-65.67976,72.09312
105,0.867,225.00008,-64.40748,36.1658,423.76923,-112.97268,47.52558,366.83743,-65.67976,72.09312
106,0.875,225.13882,-64.43968,36.33905,423.59787,-113.08702,47.67437,366.61694,-65.74174,72.46722
107,0.883,225.13882,-64.43968,36.33905,424.0697,-112.96445,47.36808,366.83743,-65.67976,72.09312
108,0.892,225.00008,-64.40748,36.1658,424.00134,-112.63652,47.35145,366.83743,-65.67976,72.09312
109,0.9,225.00008,-64.40748,36.1658,423.83002,-112.75091,47.50027,366.83743,-65.67976,72.09312
110,0.908,225.13882,-64.43968,36.33905,423.76923,-112.97268,47.52558,366.83743,-65.67976,72.09312
111,0.917,225.00008,-64.40748,36.1658,423.35825,-112.87375,47.80666,366.9801,-65.59471,72.01215
112,0.925,225.00008,-64.40748,36.1658,424.0697,-112.96445,47.36808,366.83743,-65.67976,72.09312
113,0.933,225.13882,-64.43968,36.33905,423.83002,-112.75091,47.50027,366.61694,-65.74174,72.46722
114,0.942,225.00008,-64.40748,36.1658,423.12726,-112.75471,47.49834,366.83743,-65.67976,72.09312
115,0.95,224.98352,-64.27586,36.48749,423.83002,-112.75091,47.50027,366.83743,-65.67976,72.09312
116,0.958,225.13882,-64.43968,36.33905,423.76923,-112.97268,47.52558,366.83743,-65.67976,72.09312
117,0.967,225.13882,-64.43968,36.33905,423.83002,-112.75091,47.50027,366.9801,-65.59471,72.01215
118,0.975,225.36415,-64.7718,36.07954,423.76923,-112.97268,47.52558,366.83743,-65.67976,72.09312
119,0.983,225.36415,-64.7718,36.07954,423.35825,-112.87375,47.80666,366.83743,-65.67976,72.09312
120,0.992,225.13882,-64.43968,36.33905,423.83002,-112.75091,47.50027,366.83743,-65.67976,72.09312
121,1,225.13882,-64.43968,36.33905,423.83002,-112.75091,47.50027,366.61694,-65.74174,72.46722
122,1.008,225.00008,-64.40748,36.1658,423.59787,-113.08702,47.67437,366.83743,-65.67976,72.09312
123,1.017,225.00008,-64.40748,36.1658,423.35825,-112.87375,47.80666,366.83743,-65.67976,72.09312
124,1.025,225.13882,-64.43968,36.33905,423.83755,-113.30053,47.54219,366.83743,-65.67976,72.09312
125,1.033,225.00008,-64.40748,36.1658,423.83002,-112.75091,47.50027,366.61694,-65.74174,72.46722
