Frame#,Time,R.Thigh.x,R.Thigh.y,R.Thigh.z,R.Thigh.Front.x,R.Thigh.Front.y,R.Thigh.Front.z,R.Knee.x,R.Knee.y,R.Knee.z,R.Knee.Medial.x,R.Knee.Medial.y,R.Knee.Medial.z
1,0,354.58847,-139.27824,570.5307,396.36688,-56.34246,495.02008,347.19156,-117.1946,446.30246,335.69363,-20.08669,446.56165
2,0.008,354.64664,-139.28944,570.38031,396.36688,-56.34246,495.02008,346.89218,-117.00143,446.06317,335.69363,-20.08669,446.56165
3,0.017,354.58847,-139.27824,570.5307,396.36688,-56.34246,495.02008,346.64914,-116.89037,446.16809,335.69363,-20.08669,446.56165
4,0.025,354.58847,-139.27824,570.5307,395.9386,-55.63751,494.61292,346.89218,-117.00143,446.06317,336.57883,-19.56197,446.45007
5,0.033,354.58847,-139.27824,570.5307,396.36688,-56.34246,495.02008,346.89218,-117.00143,446.06317,336.57883,-19.56197,446.45007
6,0.042,354.58847,-139.27824,570.5307,395.9386,-55.63751,494.61292,346.64914,-116.89037,446.16809,336.57883,-19.56197,446.45007
7,0.05,354.58847,-139.27824,570.5307,395.9386,-55.63751,494.61292,346.64914,-116.89037,446.16809,335.69363,-20.08669,446.56165
8,0.058,354.45294,-139.38689,570.48596,395.9386,-55.63751,494.61292,346.89218,-117.00143,446.06317,335.69363,-20.08669,446.56165
9,0.067,354.33029,-139.23219,570.51031,395.9386,-55.63751,494.61292,346.64914,-116.89037,446.16809,335.69363,-20.08669,446.56165
10,0.075,354.31943,-139.25218,570.63104,395.9386,-55.63751,494.61292,346.89218,-117.00143,446.06317,335.69363,-20.08669,446.56165
11,0.083,354.30817,-139.51367,570.55566,395.9386,-55.63751,494.61292,346.29605,-116.65847,446.05316,335.69363,-20.08669,446.56165
12,0.092,354.45294,-139.38689,570.48596,395.9386,-55.63751,494.61292,346.64914,-116.89037,446.16809,335.69363,-20.08669,446.56165
13,0.1,354.45294,-139.38689,570.48596,395.9386,-55.63751,494.61292,346.53906,-116.76961,445.94824,335.69363,-20.08669,446.56165
14,0.108,353.95587,-139.23499,570.74829,396.36688,-56.34246,495.02008,346.29605,-116.65847,446.05316,335.69363,-20.08669,446.56165
15,0.117,354.18582,-139.37013,570.70502,395.9386,-55.63751,494.61292,346.53906,-116.76961,445.94824,335.69363,-20.08669,446.56165
16,0.125,354.03479,-139.18817,570.64722,395.67645,-55.82055,494.45728,346.53906,-116.76961,445.94824,335.69363,-20.08669,446.56165
17,0.133,353.95587,-139.23499,570.74829,395.67645,-55.82055,494.45728,346.29605,-116.65847,446.05316,335.69363,-20.08669,446.56165
18,0.142,354.03479,-139.18817,570.64722,395.67645,-55.82055,494.45728,346.29605,-116.65847,446.05316,335.69363,-20.08669,446.56165
19,0.15,353.60339,-139.27809,570.86591,395.67645,-55.82055,494.45728,346.29605,-116.65847,446.05316,335.69363,-20.08669,446.56165
20,0.158,353.71057,-139.28175,570.74249,395.28146,-55.60631,494.56708,346.07596,-116.93877,446.18741,335.69363,-20.08669,446.56165
21,0.167,353.71057,-139.28175,570.74249,395.67645,-55.82055,494.45728,346.07596,-116.93877,446.18741,335.69363,-20.08669,446.56165
22,0.175,353.60339,-139.27809,570.86591,395.67645,-55.82055,494.45728,345.85797,-116.24596,446.07642,335.48477,-19.58034,446.6973
23,0.183,353.60339,-139.27809,570.86591,395.2319,-55.95104,494.20905,345.66214,-116.47184,446.08575,334.51294,-20.36035,446.17657
24,0.192,353.47476,-139.21082,570.73029,395.28146,-55.60631,494.56708,345.66214,-116.47184,446.08575,334.3042,-19.85382,446.31229
25,0.2,353.30997,-139.18431,570.78149,395.2319,-55.95104,494.20905,345.66214,-116.47184,446.08575,334.51294,-20.36035,446.17657
26,0.208,353.25992,-139.02388,570.70892,395.28146,-55.60631,494.56708,345.85797,-116.24596,446.07642,334.51294,-20.36035,446.17657
27,0.217,353.47476,-139.21082,570.73029,394.41711,-55.69497,494.24976,345.85797,-116.24596,446.07642,334.51294,-20.36035,446.17657
28,0.225,352.66129,-139.36035,570.83173,395.2319,-55.95104,494.20905,345.66214,-116.47184,446.08575,334.51294,-20.36035,446.17657
29,0.233,352.82611,-139.38687,570.78052,395.60101,-56.09457,494.77359,345.5705,-116.3601,446.25168,334.3042,-19.85382,446.31229
30,0.242,352.66129,-139.36035,570.83173,395.15149,-55.37703,494.73575,345.5705,-116.3601,446.25168,334.51294,-20.36035,446.17657
31,0.25,352.66129,-139.36035,570.83173,395.28146,-55.60631,494.56708,345.47516,-116.69712,446.13867,334.51294,-20.36035,446.17657
32,0.258,352.64255,-139.06113,570.70129,395.15149,-55.37703,494.73575,345.38348,-116.5854,446.3046,334.51294,-20.36035,446.17657
33,0.267,352.75983,-139.23878,570.85974,394.41711,-55.69497,494.24976,345.38348,-116.5854,446.3046,334.51294,-20.36035,446.17657
34,0.275,352.66129,-139.36035,570.83173,394.28711,-55.46563,494.41846,345.66214,-116.47184,446.08575,334.51294,-20.36035,446.17657
35,0.283,352.19415,-139.46623,570.89081,395.28146,-55.60631,494.56708,345.47516,-116.69712,446.13867,334.3042,-19.85382,446.31229
36,0.292,352.19415,-139.46623,570.89081,394.21173,-55.7397,494.73483,345.21677,-116.98079,446.08221,334.3042,-19.85382,446.31229
37,0.3,352.19415,-139.46623,570.89081,395.4711,-55.86535,494.94226,345.38348,-116.5854,446.3046,334.3042,-19.85382,446.31229
38,0.308,352.19415,-139.46623,570.89081,395.15149,-55.37703,494.73575,345.12509,-116.86907,446.24817,334.51294,-20.36035,446.17657
39,0.317,352.19415,-139.46623,570.89081,394.21173,-55.7397,494.73483,345.47516,-116.69712,446.13867,334.51294,-20.36035,446.17657
40,0.325,351.82449,-139.39671,570.81903,394.13797,-55.31046,494.63907,345.12509,-116.86907,446.24817,334.3042,-19.85382,446.31229
41,0.333,351.82449,-139.39671,570.81903,393.39703,-55.48402,494.77585,345.12509,-116.86907,446.24817,334.3042,-19.85382,446.31229
42,0.342,351.80573,-139.09752,570.68866,393.76959,-55.37699,494.9368,345.38348,-116.5854,446.3046,334.51294,-20.36035,446.17657
43,0.35,351.80573,-139.09752,570.68866,394.28711,-55.46563,494.41846,345.38348,-116.5854,446.3046,334.3042,-19.85382,446.31229
44,0.358,351.80573,-139.09752,570.68866,393.86255,-55.56187,494.8504,345.12509,-116.86907,446.24817,334.3042,-19.85382,446.31229
45,0.367,351.82449,-139.39671,570.81903,393.93796,-55.28779,494.534,345.12509,-116.86907,446.24817,334.51294,-20.36035,446.17657
46,0.375,351.80573,-139.09752,570.68866,393.93796,-55.28779,494.534,345.12509,-116.86907,446.24817,334.3042,-19.85382,446.31229
47,0.383,351.82449,-139.39671,570.81903,393.76959,-55.37699,494.9368,345.19424,-116.45641,446.43213,334.3042,-19.85382,446.31229
48,0.392,351.80573,-139.09752,570.68866,393.93796,-55.28779,494.534,345.38348,-116.5854,446.3046,334.3042,-19.85382,446.31229
49,0.4,351.80573,-139.09752,570.68866,393.76959,-55.37699,494.9368,345.12509,-116.86907,446.24817,334.3042,-19.85382,446.31229
50,0.408,351.91489,-138.81854,570.75409,393.86255,-55.56187,494.8504,345.19424,-116.45641,446.43213,334.3042,-19.85382,446.31229
51,0.417,351.60318,-138.89725,570.65106,392.95468,-55.12113,494.97769,345.19424,-116.45641,446.43213,334.3042,-19.85382,446.31229
52,0.425,351.62338,-139.01398,570.62537,393.76959,-55.37699,494.9368,345.19424,-116.45641,446.43213,334.3042,-19.85382,446.31229
53,0.433,351.60318,-138.89725,570.65106,393.76959,-55.37699,494.9368,344.93585,-116.74013,446.37567,334.3042,-19.85382,446.31229
54,0.442,351.73254,-138.73499,570.6908,393.76959,-55.37699,494.9368,344.69788,-116.94238,446.50412,334.3042,-19.85382,446.31229
55,0.45,351.60318,-138.89725,570.65106,393.76959,-55.37699,494.9368,345.19424,-116.45641,446.43213,334.3042,-19.85382,446.31229
56,0.458,351.73254,-138.73499,570.6908,393.76959,-55.37699,494.9368,345.19424,-116.45641,446.43213,334.3042,-19.85382,446.31229
57,0.467,351.73254,-138.73499,570.6908,393.76959,-55.37699,494.9368,344.9563,-116.65871,446.56061,334.3042,-19.85382,446.31229
58,0.475,351.73254,-138.73499,570.6908,393.93796,-55.28779,494.534,345.19424,-116.45641,446.43213,334.3042,-19.85382,446.31229
59,0.483,351.71234,-138.61827,570.71643,392.95468,-55.12113,494.97769,345.38123,-116.2311,446.37924,334.3042,-19.85382,446.31229
60,0.492,351.73254,-138.73499,570.6908,393.76959,-55.37699,494.9368,345.19424,-116.45641,446.43213,334.3042,-19.85382,446.31229
61,0.5,351.71234,-138.61827,570.71643,393.76959,-55.37699,494.9368,345.19424,-116.45641,446.43213,334.3042,-19.85382,446.31229
62,0.508,351.71234,-138.61827,570.71643,392.95468,-55.12113,494.97769,344.9563,-116.65871,446.56061,334.3042,-19.85382,446.31229
63,0.517,351.71234,-138.61827,570.71643,392.97379,-54.87671,494.7955,344.9563,-116.65871,446.56061,334.3042,-19.85382,446.31229
64,0.525,351.71234,-138.61827,570.71643,392.95468,-55.12113,494.97769,344.9563,-116.65871,446.56061,334.3042,-19.85382,446.31229
65,0.533,351.71234,-138.61827,570.71643,393.80673,-55.11847,495.20529,344.69788,-116.94238,446.50412,334.3042,-19.85382,446.31229
66,0.542,351.52664,-138.78937,570.67163,393.76959,-55.37699,494.9368,344.9563,-116.65871,446.56061,334.3042,-19.85382,446.31229
67,0.55,351.52664,-138.78937,570.67163,392.95468,-55.12113,494.97769,344.9563,-116.65871,446.56061,334.3042,-19.85382,446.31229
68,0.558,351.23987,-138.5448,570.77667,393.76959,-55.37699,494.9368,344.9563,-116.65871,446.56061,334.3042,-19.85382,446.31229
69,0.567,351.31934,-138.59456,570.71686,392.95468,-55.12113,494.97769,344.9563,-116.65871,446.56061,333.93015,-19.46839,446.64313
70,0.575,351.07419,-138.68507,570.80286,392.95468,-55.12113,494.97769,344.9563,-116.65871,446.56061,334.3042,-19.85382,446.31229
71,0.583,351.00104,-138.65999,570.9129,392.58447,-54.7351,495.26703,344.69788,-116.94238,446.50412,333.93015,-19.46839,446.64313
72,0.592,351.15366,-138.73483,570.74298,392.95468,-55.12113,494.97769,344.69788,-116.94238,446.50412,333.93015,-19.46839,446.64313
73,0.6,351.07419,-138.68507,570.80286,392.95468,-55.12113,494.97769,344.9563,-116.65871,446.56061,333.93015,-19.46839,446.64313
74,0.608,351.09442,-138.8018,570.77716,392.95468,-55.12113,494.97769,344.69788,-116.94238,446.50412,333.93015,-19.46839,446.64313
75,0.617,351.00104,-138.65999,570.9129,392.95468,-55.12113,494.97769,344.69788,-116.94238,446.50412,333.93015,-19.46839,446.64313
76,0.625,351.00104,-138.65999,570.9129,392.95468,-55.12113,494.97769,344.69788,-116.94238,446.50412,333.93015,-19.46839,446.64313
77,0.633,351.08051,-138.70975,570.85309,392.95468,-55.12113,494.97769,344.69788,-116.94238,446.50412,333.93015,-19.46839,446.64313
78,0.642,351.00104,-138.65999,570.9129,392.95468,-55.12113,494.97769,344.69788,-116.94238,446.50412,333.93015,-19.46839,446.64313
79,0.65,351.07419,-138.68507,570.80286,392.95468,-55.12113,494.97769,344.69788,-116.94238,446.50412,333.93015,-19.46839,446.64313
80,0.658,350.83356,-138.59393,570.97272,392.95468,-55.12113,494.97769,344.69788,-116.94238,446.50412,333.93015,-19.46839,446.64313
81,0.667,351.00104,-138.65999,570.9129,392.67917,-55.39293,495.01624,344.69788,-116.94238,446.50412,333.93015,-19.46839,446.64313
82,0.675,351.00104,-138.65999,570.9129,392.95468,-55.12113,494.97769,344.58621,-117.10921,446.68512,333.93015,-19.46839,446.64313
83,0.683,351.0947,-138.70834,570.96552,392.52164,-55.50965,495.3179,344.58621,-117.10921,446.68512,333.93015,-19.46839,446.64313
84,0.692,350.84775,-138.59251,571.08521,392.67917,-55.39293,495.01624,344.58621,-117.10921,446.68512,333.93015,-19.46839,446.64313
85,0.7,350.84775,-138.59251,571.08521,393.49417,-55.6488,494.97537,344.58621,-117.10921,446.68512,333.93015,-19.46839,446.64313
86,0.708,350.66791,-138.73428,570.99884,392.67917,-55.39293,495.01624,344.58621,-117.10921,446.68512,333.93015,-19.46839,446.64313
87,0.717,350.84775,-138.59251,571.08521,392.67917,-55.39293,495.01624,344.69788,-116.94238,446.50412,333.93015,-19.46839,446.64313
88,0.725,350.84775,-138.59251,571.08521,392.67917,-55.39293,495.01624,344.58621,-117.10921,446.68512,333.93015,-19.46839,446.64313
89,0.733,350.66837,-138.74548,571.12396,392.67917,-55.39293,495.01624,344.58621,-117.10921,446.68512,333.93015,-19.46839,446.64313
90,0.742,350.66837,-138.74548,571.12396,393.49417,-55.6488,494.97537,344.58621,-117.10921,446.68512,333.93015,-19.46839,446.64313
91,0.75,350.84775,-138.59251,571.08521,392.67917,-55.39293,495.01624,344.58621,-117.10921,446.68512,333.93015,-19.46839,446.64313
92,0.758,350.84775,-138.59251,571.08521,392.95468,-55.12113,494.97769,344.62872,-117.10599,446.89539,333.93015,-19.46839,446.64313
93,0.767,350.66837,-138.74548,571.12396,392.67917,-55.39293,495.01624,344.58621,-117.10921,446.68512,333.93015,-19.46839,446.64313
94,0.775,350.66837,-138.74548,571.12396,392.67917,-55.39293,495.01624,344.58621,-117.10921,446.68512,333.93015,-19.46839,446.64313
95,0.783,350.44919,-138.75909,571.14563,392.52164,-55.50965,495.3179,344.58621,-117.10921,446.68512,333.93015,-19.46839,446.64313
96,0.792,350.84775,-138.59251,571.08521,392.67917,-55.39293,495.01624,344.62872,-117.10599,446.89539,333.93015,-19.46839,446.64313
97,0.8,350.66837,-138.74548,571.12396,392.67917,-55.39293,495.01624,344.58621,-117.10921,446.68512,333.93015,-19.46839,446.64313
98,0.808,350.66837,-138.74548,571.12396,392.67917,-55.39293,495.01624,344.58621,-117.10921,446.68512,333.93015,-19.46839,446.64313
99,0.817,350.66837,-138.74548,571.12396,392.52164,-55.50965,495.3179,344.58621,-117.10921,446.68512,333.93015,-19.46839,446.64313
100,0.825,350.6286,-138.60612,571.10687,392.95468,-55.12113,494.97769,344.89087,-116.7692,446.72601,333.93015,-19.46839,446.64313
101,0.833,350.84775,-138.59251,571.08521,392.30896,-55.00696,495.30557,344.58621,-117.10921,446.68512,333.93015,-19.46839,446.64313
102,0.842,350.2724,-138.84128,571.09552,392.52164,-55.50965,495.3179,344.58621,-117.10921,446.68512,333.93015,-19.46839,446.64313
103,0.85,350.44919,-138.75909,571.14563,392.30896,-55.00696,495.30557,344.58621,-117.10921,446.68512,333.93015,-19.46839,446.64313
104,0.858,350.44919,-138.75909,571.14563,392.67917,-55.39293,495.01624,344.58621,-117.10921,446.68512,333.93015,-19.46839,446.64313
105,0.867,350.44919,-138.75909,571.14563,392.67917,-55.39293,495.01624,344.58621,-117.10921,446.68512,333.93015,-19.46839,446.64313
106,0.875,350.06635,-138.73886,570.93091,392.52164,-55.50965,495.3179,344.69788,-116.94238,446.50412,333.93015,-19.46839,446.64313
107,0.883,350.27194,-138.83008,570.9704,392.52164,-55.50965,495.3179,344.69788,-116.94238,446.50412,333.61655,-19.53747,446.99109
108,0.892,350.44876,-138.74789,571.02057,392.1514,-55.12366,495.60715,344.58621,-117.10921,446.68512,333.61655,-19.53747,446.99109
109,0.9,350.06635,-138.73886,570.93091,392.52164,-55.50965,495.3179,344.58621,-117.10921,446.68512,333.93015,-19.46839,446.64313
110,0.908,350.24313,-138.65669,570.98108,392.52164,-55.50965,495.3179,344.58621,-117.10921,446.68512,333.93015,-19.46839,446.64313
111,0.917,350.06635,-138.73886,570.93091,392.52164,-55.50965,495.3179,344.69788,-116.94238,446.50412,333.93015,-19.46839,446.64313
112,0.925,349.909,-138.82622,570.87286,392.52164,-55.50965,495.3179,344.58621,-117.10921,446.68512,333.61655,-19.53747,446.99109
113,0.933,350.06635,-138.73886,570.93091,392.52164,-55.50965,495.3179,344.69788,-116.94238,446.50412,333.61655,-19.53747,446.99109
114,0.942,349.909,-138.82622,570.87286,392.1514,-55.12366,495.60715,344.69788,-116.94238,446.50412,333.93015,-19.46839,446.64313
115,0.95,350.08728,-138.7444,570.92236,392.1514,-55.12366,495.60715,344.69788,-116.94238,446.50412,333.61655,-19.53747,446.99109
116,0.958,350.06635,-138.73886,570.93091,392.52164,-55.50965,495.3179,344.58621,-117.10921,446.68512,333.61655,-19.53747,446.99109
117,0.967,350.1629,-139.10895,570.90497,392.1514,-55.12366,495.60715,344.69788,-116.94238,446.50412,333.61655,-19.53747,446.99109
118,0.975,350.00555,-139.19629,570.84692,392.52164,-55.50965,495.3179,344.69788,-116.94238,446.50412,333.61655,-19.53747,446.99109
119,0.983,350.00555,-139.19629,570.84692,392.52164,-55.50965,495.3179,344.69788,-116.94238,446.50412,333.99075,-19.92292,446.66025
120,0.992,349.909,-138.82622,570.87286,392.52164,-55.50965,495.3179,344.69788,-116.94238,446.50412,333.61655,-19.53747,446.99109
121,1,349.79999,-139.10507,570.80743,392.1514,-55.12366,495.60715,344.69788,-116.94238,446.50412,333.61655,-19.53747,446.99109
