Frame#,Time,R.Biceps.Lateral.x,R.Biceps.Lateral.y,R.Biceps.Lateral.z,R.Elbow.x,R.Elbow.y,R.Elbow.z,R.Elbow.Medial.x,R.Elbow.Medial.y,R.Elbow.Medial.z
1,0,392.60886,-252.27107,1305.09705,450.95157,-366.93878,1237.35889,425.73257,-338.01932,1163.99402
2,0.008,392.60886,-252.27107,1305.09705,450.77856,-366.79965,1237.53101,425.73257,-338.01932,1163.99402
3,0.017,392.60886,-252.27107,1305.09705,450.77856,-366.79965,1237.53101,425.73257,-338.01932,1163.99402
4,0.025,392.60886,-252.27107,1305.09705,450.72513,-366.99664,1237.33447,425.73257,-338.01932,1163.99402
5,0.033,392.60886,-252.27107,1305.09705,450.72513,-366.99664,1237.33447,425.73257,-338.01932,1163.99402
6,0.042,392.60886,-252.27107,1305.09705,450.72513,-366.99664,1237.33447,425.73257,-338.01932,1163.99402
7,0.05,392.41833,-252.2211,1305.17566,450.4906,-367.24741,1237.35718,425.73257,-338.01932,1163.99402
8,0.058,392.09702,-252.34326,1305.01172,450.25397,-367.27194,1237.37085,424.99023,-338.04337,1164.20947
9,0.067,392.09702,-252.34326,1305.01172,450.25397,-367.27194,1237.37085,424.0368,-338.33682,1163.97156
10,0.075,392.09702,-252.34326,1305.01172,450.14426,-367.20364,1237.46436,424.0368,-338.33682,1163.97156
11,0.083,392.09702,-252.34326,1305.01172,450.14426,-367.20364,1237.46436,424.0368,-338.33682,1163.97156
12,0.092,391.61374,-252.1442,1305.18042,449.9216,-367.28287,1237.41614,424.0368,-338.33682,1163.97156
13,0.1,391.39319,-252.37666,1305.17944,449.68475,-367.38922,1237.63684,424.0368,-338.33682,1163.97156
14,0.108,391.39319,-252.37666,1305.17944,449.68475,-367.38922,1237.63684,424.0368,-338.33682,1163.97156
15,0.117,391.49246,-252.4921,1305.28467,449.68475,-367.38922,1237.63684,424.0368,-338.33682,1163.97156
16,0.125,390.76111,-252.36441,1305.05176,449.58945,-367.48428,1237.54944,424.0368,-338.33682,1163.97156
17,0.133,390.88467,-252.32091,1305.33545,449.53241,-367.38058,1237.27283,424.0368,-338.33682,1163.97156
18,0.142,390.86038,-252.47986,1305.15698,449.05548,-367.11218,1237.33423,424.0368,-338.33682,1163.97156
19,0.15,390.86038,-252.47986,1305.15698,449.05548,-367.11218,1237.33423,424.0368,-338.33682,1163.97156
20,0.158,390.88467,-252.32091,1305.33545,448.86682,-367.21167,1237.25793,424.0368,-338.33682,1163.97156
21,0.167,390.71454,-252.42552,1305.2356,448.49139,-367.19818,1237.25513,424.0368,-338.33682,1163.97156
22,0.175,390.58374,-252.33376,1305.23071,448.49139,-367.19818,1237.25513,424.0368,-338.33682,1163.97156
23,0.183,390.4379,-252.27939,1305.30933,448.12744,-367.37634,1236.8175,423.89868,-338.3732,1163.48877
24,0.192,390.608,-252.17477,1305.40918,448.12744,-367.37634,1236.8175,423.89868,-338.3732,1163.48877
25,0.2,390.4379,-252.27939,1305.30933,448.12744,-367.37634,1236.8175,423.89868,-338.3732,1163.48877
26,0.208,390.4379,-252.27939,1305.30933,447.94614,-367.38226,1236.84216,423.89868,-338.3732,1163.48877
27,0.217,390.4379,-252.27939,1305.30933,447.94614,-367.38226,1236.84216,423.89868,-338.3732,1163.48877
28,0.225,390.4379,-252.27939,1305.30933,447.94614,-367.38226,1236.84216,423.66284,-338.17941,1163.3208
29,0.233,390.4379,-252.27939,1305.30933,447.71078,-367.45059,1236.80798,423.66284,-338.17941,1163.3208
30,0.242,389.93967,-252.08554,1305.30493,447.71078,-367.45059,1236.80798,423.66284,-338.17941,1163.3208
31,0.25,389.67004,-252.12161,1305.29468,447.71078,-367.45059,1236.80798,423.20132,-337.96091,1163.51294
32,0.258,389.39212,-251.55766,1305.29102,447.71078,-367.45059,1236.80798,423.20132,-337.96091,1163.51294
33,0.267,389.11337,-251.65343,1305.21387,447.71078,-367.45059,1236.80798,423.20132,-337.96091,1163.51294
34,0.275,389.39212,-251.55766,1305.29102,447.71078,-367.45059,1236.80798,422.68585,-338.49701,1163.29895
35,0.283,389.11337,-251.65343,1305.21387,447.71078,-367.45059,1236.80798,422.68585,-338.49701,1163.29895
36,0.292,389.11337,-251.65343,1305.21387,447.71078,-367.45059,1236.80798,423.20132,-337.96091,1163.51294
37,0.3,389.11337,-251.65343,1305.21387,447.71078,-367.45059,1236.80798,423.20132,-337.96091,1163.51294
38,0.308,389.11337,-251.65343,1305.21387,447.71078,-367.45059,1236.80798,422.6521,-337.23413,1163.59326
39,0.317,388.97379,-251.57117,1305.51563,447.71078,-367.45059,1236.80798,422.6521,-337.23413,1163.59326
40,0.325,388.97379,-251.57117,1305.51563,447.58365,-367.3942,1236.89148,422.6521,-337.23413,1163.59326
41,0.333,388.79462,-251.01208,1305.38428,447.58365,-367.3942,1236.89148,422.6521,-337.23413,1163.59326
42,0.342,388.79703,-251.39774,1305.39514,447.34708,-367.41888,1236.9054,422.6521,-337.23413,1163.59326
43,0.35,388.79703,-251.39774,1305.39514,447.20816,-367.22455,1237.07153,422.6521,-337.23413,1163.59326
44,0.358,388.79703,-251.39774,1305.39514,447.23737,-367.35071,1236.99902,422.13663,-337.76996,1163.37927
