Frame#,Time,Top.Head.x,Top.Head.y,Top.Head.z,Front.Head.x,Front.Head.y,Front.Head.z,Rear.Head.x,Rear.Head.y,Rear.Head.z,Jaw.x,Jaw.y,Jaw.z
1,0,304.39029,-27.04062,1707.74097,414.30002,-47.32907,1616.22485,195.01286,-6.36596,1621.16516,407.42825,-45.8582,1467.28772
2,0.008,304.00217,-27.70582,1707.93433,414.16162,-47.59372,1616.27686,195.16367,-6.55716,1621.03455,407.42825,-45.8582,1467.28772
3,0.017,304.27155,-28.16014,1707.44031,414.20071,-48.03105,1616.47119,194.97426,-6.27106,1620.84387,407.5434,-46.05082,1467.00757
4,0.025,304.43134,-28.22673,1706.80176,414.35928,-48.79945,1616.18152,195.07108,-6.25763,1620.79517,407.5434,-46.05082,1467.00757
5,0.033,304.47617,-28.59597,1706.69507,414.00397,-48.58642,1616.33032,195.15363,-6.44756,1620.58606,407.5434,-46.05082,1467.00757
6,0.042,304.47006,-29.02189,1706.20007,414.33722,-48.76073,1616.09009,195.16295,-6.52335,1620.27808,407.69083,-45.961,1466.65295
7,0.05,305.1416,-30.04504,1706.02124,414.33722,-48.76073,1616.09009,195.49611,-6.57314,1619.76843,408.14355,-45.97479,1466.51233
8,0.058,305.27783,-30.04088,1705.91309,414.42862,-48.62883,1615.81616,195.48935,-6.20825,1619.44629,408.14355,-45.97479,1466.51233
9,0.067,305.27783,-30.04088,1705.91309,414.14087,-48.98701,1615.06018,195.48935,-6.20825,1619.44629,407.98135,-46.09205,1466.27551
10,0.075,305.27783,-30.04088,1705.91309,413.97781,-48.83392,1614.67944,195.47289,-6.52324,1619.65149,408.08163,-46.16817,1466.073
11,0.083,305.02933,-30.07659,1705.3645,413.63428,-48.98427,1614.28552,195.47289,-6.52324,1619.65149,407.82645,-45.97126,1465.42175
12,0.092,305.37299,-30.17288,1705.68298,413.63431,-48.86549,1614.02417,195.51257,-6.25814,1619.56323,407.41757,-45.63527,1464.54993
13,0.1,305.02933,-30.07659,1705.3645,413.70593,-48.5733,1613.71216,195.49611,-6.57314,1619.76843,406.52844,-45.18058,1464.24695
14,0.108,305.08636,-29.83601,1705.09009,413.54654,-48.37588,1613.5658,195.49611,-6.57314,1619.76843,406.14908,-45.29394,1464.07166
15,0.117,305.08636,-29.83601,1705.09009,413.56494,-48.45778,1613.46326,195.49611,-6.57314,1619.76843,406.14908,-45.29394,1464.07166
16,0.125,305.08636,-29.83601,1705.09009,413.56494,-48.45778,1613.46326,195.09787,-6.98041,1620.06079,406.14908,-45.29394,1464.07166
17,0.133,305.08636,-29.83601,1705.09009,413.54779,-48.37949,1613.25806,195.02382,-6.85444,1620.40198,404.42725,-45.43055,1462.35706
18,0.142,305.08636,-29.83601,1705.09009,413.54779,-48.37949,1613.25806,195.00099,-6.9938,1620.1095,405.51129,-44.81163,1461.09595
19,0.15,304.66989,-30.0454,1704.87549,413.33023,-48.46902,1613.26904,194.56647,-6.87345,1620.2605,406.58145,-44.23265,1462.4834
20,0.158,304.46588,-30.14456,1704.77185,412.93173,-48.81421,1613.28943,193.83636,-7.52202,1620.54663,404.78503,-44.71154,1461.57422
21,0.167,304.00577,-30.176,1704.97852,413.03763,-48.20116,1613.50452,193.65973,-7.82001,1620.34448,402.87515,-45.3992,1461.60059
22,0.175,303.88403,-30.18489,1705.09033,412.73792,-48.08276,1613.63416,193.7701,-8.22229,1620.03101,403.08392,-43.84997,1463.79895
23,0.183,303.38708,-30.06468,1705.31592,411.23456,-47.18785,1613.66907,193.34564,-8.62412,1619.75305,403.1767,-43.19399,1463.42517
24,0.192,302.95859,-29.9751,1705.17664,411.25351,-47.0627,1613.80127,192.89862,-9.49604,1619.70483,402.10043,-43.92447,1463.58459
25,0.2,301.55847,-29.30725,1705.0603,410.97202,-47.36929,1613.98865,192.30124,-9.73488,1619.90576,400.22684,-43.09551,1461.77539
26,0.208,300.58942,-28.74836,1705.38147,410.30975,-47.45931,1613.69666,191.09657,-9.0246,1619.6825,401.36768,-43.16224,1463.30884
27,0.217,299.82364,-29.06936,1705.19788,409.41592,-46.54631,1613.53479,190.51772,-9.11143,1619.35779,401.36948,-43.74683,1463.55481
28,0.225,299.64328,-29.24657,1704.71265,409.15747,-47.43409,1613.85425,190.34396,-9.10059,1619.37415,399.98737,-42.58332,1463.03906
29,0.233,298.94604,-29.93322,1704.62329,408.92258,-47.49636,1613.82446,189.74747,-9.30069,1619.20801,399.39362,-42.64623,1463.03174
30,0.242,298.77713,-30.01644,1704.53687,408.72549,-48.01076,1613.81592,189.4234,-9.38175,1619.05908,399.39362,-42.64623,1463.03174
31,0.25,297.57095,-30.19341,1705.04492,408.60162,-48.26706,1613.58923,189.11122,-9.36206,1619.21582,398.31085,-42.85191,1463.53687
32,0.258,297.57095,-30.19341,1705.04492,407.01019,-47.00574,1613.36304,188.58818,-9.8488,1618.87842,397.93326,-43.3271,1463.49695
33,0.267,296.83447,-30.49779,1705.16858,406.8634,-47.09782,1613.24829,187.62347,-10.45397,1618.87854,396.89322,-42.66803,1463.22827
34,0.275,296.62552,-31.03985,1704.70264,406.16049,-47.21778,1613.47229,187.55408,-10.4271,1618.81299,396.65787,-43.79851,1463.53906
35,0.283,296.1004,-30.60935,1704.56616,405.82608,-47.62015,1613.06836,186.10854,-10.45414,1619.19653,396.73077,-44.61589,1463.66602
36,0.292,295.78867,-30.82271,1705.20056,405.5426,-47.58043,1613.40369,185.78339,-10.77935,1619.29419,396.55655,-44.56261,1463.84973
37,0.3,295.00296,-30.97381,1705.24402,404.72495,-48.03988,1613.50879,185.57932,-10.79296,1618.60291,395.56107,-43.75998,1463.90674
38,0.308,294.64246,-30.98211,1705.38257,403.62344,-47.91083,1614.50928,184.85957,-10.74379,1618.44531,395.39224,-43.66929,1463.77979
39,0.317,293.8212,-31.44025,1704.93884,402.79376,-48.41177,1614.33203,184.33295,-10.76849,1618.50854,395.11343,-44.41994,1463.95386
40,0.325,293.14728,-31.4897,1705.35876,402.79376,-48.41177,1614.33203,183.9733,-10.93535,1618.38403,394.87958,-44.42838,1464.35449
41,0.333,292.04715,-32.7618,1705.34631,402.34351,-48.31645,1614.48682,183.79585,-10.87698,1618.28198,394.48163,-44.6564,1464.25623
42,0.342,291.39078,-32.44375,1705.42554,401.76147,-48.12322,1614.896,183.22539,-11.17245,1618.34521,394.54196,-44.80457,1464.48914
43,0.35,290.91818,-32.13476,1704.95459,401.28592,-48.16574,1615.15515,182.98239,-11.31,1617.87622,394.09036,-44.73932,1464.83789
44,0.358,290.39325,-31.84167,1704.92456,400.9104,-48.99498,1616.05872,181.80652,-11.08025,1617.45081,393.95892,-44.40683,1465.45972
45,0.367,289.78079,-31.92768,1705.22302,400.77103,-49.1878,1616.06238,182.12619,-11.13929,1617.23901,393.95892,-44.40683,1465.45972
46,0.375,289.02756,-32.13045,1705.11658,400.77103,-49.1878,1616.06238,181.19003,-11.03787,1616.6189,393.95892,-44.40683,1465.45972
47,0.383,288.75403,-32.29085,1704.97913,400.5029,-49.43987,1615.82202,181.20316,-10.95857,1616.45203,393.95892,-44.40683,1465.45972
48,0.392,288.05566,-31.86485,1704.63989,400.30463,-49.91879,1615.67358,181.21921,-10.64411,1616.24756,394.09344,-45.87303,1465.53113
49,0.4,287.68222,-31.78228,1704.31262,399.98358,-49.41463,1614.67188,181.2195,-10.5936,1616.14368,394.07654,-46.08784,1465.23584
50,0.408,287.73203,-31.81852,1703.39111,399.88239,-50.37233,1615.1698,180.89627,-11.10892,1615.85217,393.6235,-45.91503,1464.28906
51,0.417,287.73203,-31.81852,1703.39111,399.72723,-49.42398,1614.18799,180.89627,-11.10892,1615.85217,393.15244,-46.14307,1464.10388
52,0.425,287.48105,-31.60512,1703.17578,399.46353,-49.27736,1613.75854,179.91721,-11.6169,1615.74719,393.19458,-46.39584,1463.91101
53,0.433,287.52841,-31.59564,1703.04614,398.56366,-48.99942,1613.11023,179.88297,-10.95089,1614.77112,393.19458,-46.39584,1463.91101
54,0.442,287.87482,-32.69151,1701.7146,398.90115,-49.6838,1611.92188,179.56203,-11.09445,1614.60657,393.19458,-46.39584,1463.91101
55,0.45,287.65878,-32.47691,1701.17322,397.80496,-49.44313,1611.45972,179.13934,-11.02007,1614.47595,393.43143,-46.24515,1463.5033
56,0.458,287.59006,-31.97669,1700.74707,397.58078,-49.47245,1611.24158,179.02365,-11.08476,1614.30469,393.47678,-46.64538,1462.677
57,0.467,287.59006,-31.97669,1700.74707,396.56155,-49.32035,1611.06934,178.35301,-10.77685,1614.27197,392.56464,-46.86385,1461.99207
58,0.475,287.11249,-32.4047,1700.71338,396.46774,-49.30521,1610.91553,177.73378,-11.76033,1614.22144,391.8894,-46.97696,1461.88867
59,0.483,287.16129,-32.21046,1700.24011,396.15015,-48.89643,1610.11792,177.45465,-12.14804,1613.99414,391.72693,-47.09476,1461.65198
60,0.492,286.93311,-31.92772,1699.9967,395.89346,-49.23961,1609.87732,176.71095,-11.84017,1613.7981,390.62601,-45.81646,1461.00452
61,0.5,286.62326,-31.92262,1699.90515,395.79584,-49.14243,1609.75952,176.55342,-12.05105,1613.39917,390.26385,-45.1651,1460.27478
62,0.508,285.32498,-31.54306,1699.79028,395.48752,-48.43761,1609.66602,176.08769,-12.48199,1613.27649,388.65305,-45.35787,1460.44873
63,0.517,284.55789,-31.27431,1699.53943,394.98703,-48.72349,1609.44482,175.55891,-12.61522,1613.26172,388.45126,-45.7413,1459.86365
64,0.525,283.15997,-30.88439,1699.52637,393.7244,-48.6269,1609.23596,175.24428,-12.83109,1613.03931,388.45126,-45.7413,1459.86365
65,0.533,282.60956,-30.76429,1699.04944,392.52011,-47.79313,1608.72388,173.32469,-13.07077,1612.80359,386.93167,-45.38331,1460.01038
66,0.542,281.94586,-31.5962,1699.22681,391.47565,-47.49269,1609.16394,172.20462,-12.05241,1612.60767,386.93167,-45.38331,1460.01038
67,0.55,280.96127,-31.87893,1699.04382,391.34592,-47.44268,1609.12878,171.33971,-13.19617,1612.36011,385.267,-45.93716,1459.95544
68,0.558,280.53024,-31.72374,1698.80933,390.42761,-47.76492,1609.30603,170.7533,-13.89486,1612.07288,384.65994,-46.02925,1459.40796
69,0.567,278.78119,-32.31757,1698.28345,390.12704,-47.69849,1609.18494,170.01134,-12.60915,1611.53333,384.25992,-45.39573,1459.37219
70,0.575,277.71072,-31.92048,1698.68835,388.88272,-47.26765,1608.98962,169.03859,-13.03298,1611.44409,383.06238,-45.31158,1458.85168
71,0.583,276.86081,-31.01166,1698.72864,387.13986,-46.93312,1608.60571,167.68742,-12.95255,1611.25488,382.82761,-45.43595,1458.74414
72,0.592,275.60294,-30.75089,1698.71826,386.93301,-46.90661,1608.33826,166.98854,-13.2756,1610.87036,382.32965,-45.68234,1459.21301
73,0.6,275.05368,-31.01058,1698.42737,385.7193,-47.37814,1608.67358,166.09833,-13.55235,1610.39807,381.2637,-45.50404,1458.93628
74,0.608,273.86099,-31.71968,1698.0437,385.11517,-47.2562,1608.61926,165.19589,-14.19677,1610.03503,379.97623,-45.60928,1458.94104
75,0.617,273.20914,-31.92301,1698.03198,384.46866,-47.28671,1608.55896,164.41721,-14.18913,1609.93347,379.58154,-45.63543,1458.31543
76,0.625,271.79636,-32.74748,1697.81641,383.39795,-47.94948,1608.37573,163.3302,-13.64087,1609.85986,378.59439,-46.00404,1457.94971
77,0.633,271.60852,-32.84657,1697.44177,382.64148,-47.96469,1608.22009,162.39989,-13.73895,1609.66785,378.5242,-46.33051,1457.52722
78,0.642,271.31488,-32.9446,1697.04919,381.77359,-48.38768,1608.17651,161.6049,-13.85257,1609.53137,377.98294,-46.37357,1457.44238
79,0.65,270.18274,-33.33795,1696.99219,381.00714,-49.15686,1608.44128,160.9995,-14.07397,1609.31921,377.52161,-46.45769,1457.30042
80,0.658,268.93265,-33.41634,1697.03259,379.51788,-49.29103,1608.21509,160.80191,-14.03989,1609.26465,377.07187,-46.5691,1457.35522
81,0.667,268.05594,-33.71729,1696.68884,379.08783,-49.21479,1608.23303,160.58737,-14.27916,1609.1322,375.91495,-47.7264,1457.48279
82,0.675,266.97656,-34.23535,1696.34314,378.68832,-49.69979,1608.30969,158.29941,-16.0491,1608.58862,375.98285,-47.21186,1457.52515
83,0.683,266.26288,-34.07998,1695.83105,378.02231,-50.4562,1608.13489,157.84813,-15.85033,1608.47791,375.59045,-47.06888,1457.39075
84,0.692,265.35873,-34.08839,1695.80444,377.3002,-50.71237,1608.18665,157.52663,-16.63707,1608.03381,374.89752,-46.85443,1457.35059
85,0.7,264.49506,-34.0601,1695.40479,376.43411,-51.15258,1608.06555,156.85696,-16.4454,1607.85242,373.57111,-48.3175,1457.88684
86,0.708,263.01279,-34.87872,1695.36597,376.05249,-51.74991,1607.66333,155.81433,-16.6059,1607.98486,373.57111,-48.3175,1457.88684
87,0.717,262.53336,-34.80769,1695.52124,374.42569,-50.2207,1606.91821,154.97131,-17.28836,1607.72839,373.69458,-47.49584,1457.69519
88,0.725,261.59912,-35.66482,1695.39539,374.04901,-49.86427,1606.91785,153.80753,-19.2982,1607.73328,372.45084,-48.89619,1458.66504
89,0.733,260.74728,-36.40994,1695.49426,373.40448,-50.15185,1606.8623,152.38847,-18.5837,1606.68127,372.45084,-48.89619,1458.66504
90,0.742,260.11963,-36.28389,1695.38196,372.73074,-50.32846,1606.30847,152.32195,-18.54529,1606.6217,372.12961,-49.17125,1458.45947
91,0.75,259.38779,-36.58751,1694.4165,372.0441,-50.80191,1606.25671,152.27377,-18.81442,1606.45398,371.65375,-49.35366,1458.47412
92,0.758,259.0863,-37.00469,1694.23181,371.746,-51.39578,1606.31372,151.93481,-19.14083,1606.26819,371.19595,-48.6356,1458.34033
93,0.767,258.64651,-37.76905,1694.10815,370.35623,-51.75441,1605.87524,151.01563,-19.66923,1605.65454,371.06381,-49.18429,1458.82166
94,0.775,258.55786,-37.95995,1693.91504,369.36127,-52.30353,1605.50549,149.86649,-21.04656,1606.05005,370.70657,-49.22153,1458.974
95,0.783,257.94519,-38.66817,1693.87683,368.90735,-52.77659,1605.73059,148.69467,-21.30187,1605.55298,370.31726,-49.24936,1458.97461
96,0.792,256.80286,-39.80223,1693.80908,368.52814,-52.89332,1605.69275,148.1759,-21.40806,1605.0625,369.76669,-49.93765,1458.40698
97,0.8,256.62015,-39.92853,1693.83777,368.55109,-52.7621,1605.50757,147.88461,-21.38384,1604.95874,368.98434,-50.32663,1458.30542
98,0.808,256.26147,-40.04776,1693.74475,368.2464,-53.16346,1605.72766,147.55168,-21.51752,1604.91809,368.5947,-50.35434,1458.30591
99,0.817,255.61783,-40.60149,1693.81567,368.2464,-53.16346,1605.72766,147.4183,-22.84976,1604.56152,368.5947,-50.35434,1458.30591
100,0.825,254.74446,-40.42274,1693.57874,367.24173,-53.86543,1605.04736,147.1655,-23.12699,1604.31067,368.01035,-50.39552,1458.30688
101,0.833,254.09235,-40.05339,1693.44922,366.62119,-53.7883,1604.9469,146.67654,-23.68985,1604.13123,367.55655,-50.55659,1458.33972
102,0.842,253.76019,-40.3358,1693.03931,365.8316,-53.9853,1605.34338,146.17096,-23.85338,1603.95129,367.55655,-50.55659,1458.33972
103,0.85,253.23488,-40.43938,1693.35291,364.61502,-53.89431,1605.50574,145.6059,-24.04445,1603.77686,367.05896,-51.07297,1459.06018
104,0.858,251.34634,-39.2846,1692.68579,364.18262,-53.98841,1605.63757,144.40169,-24.21335,1603.52979,365.75314,-51.40622,1459.15588
105,0.867,250.67342,-39.27058,1692.49829,363.84457,-54.64059,1605.40881,143.8867,-24.10475,1603.26086,365.42462,-51.63448,1459.02173
106,0.875,250.44173,-39.74584,1692.3197,363.30579,-54.37999,1606.0033,142.55841,-25.44386,1602.9137,364.97095,-51.79595,1459.05469
107,0.883,249.50693,-40.38007,1692.44421,363.16116,-54.33606,1606.16284,141.88554,-25.64738,1602.8927,365.26245,-52.80774,1459.59741
108,0.892,248.15128,-40.55628,1692.90552,362.64871,-54.56096,1606.375,141.81616,-25.67195,1602.96277,364.94214,-53.63879,1460.00549
109,0.9,247.40997,-41.55114,1692.75342,362.41135,-55.00383,1606.67603,141.47363,-25.61241,1602.69421,364.93115,-54.25706,1459.89417
110,0.908,247.38283,-41.74554,1693.00781,361.16928,-56.13007,1606.91821,141.43781,-26.22003,1603.00476,363.76288,-54.25274,1460.49658
111,0.917,247.38283,-41.74554,1693.00781,360.78445,-56.23048,1606.99426,140.68155,-25.96194,1602.96411,363.66489,-54.37015,1461.30493
112,0.925,246.99529,-41.66399,1693.11304,360.16278,-56.15168,1606.89355,140.57076,-25.92338,1602.91931,362.98138,-54.47352,1461.52307
113,0.933,246.65173,-41.99212,1693.34924,359.12045,-56.32218,1607.41077,139.78203,-26.7545,1602.5918,362.98138,-54.47352,1461.52307
114,0.942,245.4157,-42.43961,1692.77295,358.86078,-56.79579,1607.66663,139.59833,-26.98013,1602.48389,362.72299,-54.44849,1461.45874
115,0.95,245.24126,-42.90624,1692.8512,358.86078,-56.79579,1607.66663,139.58908,-27.24721,1602.49219,362.39069,-54.80305,1461.55652
116,0.958,245.18359,-42.76347,1692.81555,358.41272,-58.28185,1607.90808,138.91084,-28.29819,1602.4364,361.78149,-55.18442,1461.5874
117,0.967,245.03952,-43.63577,1693.19263,357.9259,-58.22259,1607.88037,138.84911,-28.39355,1602.67102,361.77512,-55.6231,1461.87915
118,0.975,244.99236,-43.79486,1693.0625,358.17279,-58.84806,1608.1626,138.3916,-28.39328,1602.45532,361.16589,-55.7191,1460.8833
119,0.983,244.20612,-44.38768,1693.52295,357.95612,-58.89408,1608.26685,138.01811,-29.08594,1602.4054,360.61649,-55.78382,1461.29529
120,0.992,243.70085,-45.24093,1693.02026,357.65543,-59.27253,1608.54419,137.47569,-29.19875,1602.92236,360.12256,-55.94424,1461.32312
121,1,244.00107,-45.7422,1692.91846,357.59052,-59.59204,1608.73865,137.42215,-29.62066,1602.76013,360.12256,-55.94424,1461.32312
122,1.008,243.83098,-45.6205,1693.35608,357.2793,-59.3375,1608.95471,137.42285,-29.70046,1602.73193,359.81143,-55.90464,1461.29053
123,1.017,244.00798,-46.39365,1694.14526,357.59052,-59.59204,1608.73865,137.16702,-29.78251,1602.89819,358.33701,-56.06912,1460.66113
124,1.025,243.8792,-46.46163,1694.40137,357.2793,-59.3375,1608.95471,137.17674,-29.95306,1602.79688,358.17267,-55.86758,1460.39587
125,1.033,243.56375,-45.98508,1694.51025,356.99966,-59.60847,1608.86926,137.19943,-30.10278,1602.94531,357.37152,-56.22891,1460.30322
126,1.042,243.97795,-46.73636,1694.53015,357.03946,-59.42183,1608.9812,137.28688,-30.12279,1602.95935,357.37152,-56.22891,1460.30322
127,1.05,244.06374,-46.75907,1694.64636,356.99966,-59.60847,1608.86926,137.33414,-29.95856,1603.24609,356.81857,-56.09774,1460.1626
128,1.058,244.16254,-47.02273,1694.66504,356.86508,-59.57338,1608.98157,137.30916,-30.26487,1603.48792,356.54214,-56.03197,1460.09229
129,1.067,244.14539,-46.95416,1694.79822,356.86508,-59.57338,1608.98157,137.30916,-30.26487,1603.48792,357.9274,-54.09117,1460.17749
