Frame#,Time,R.Clavicle.x,R.Clavicle.y,R.Clavicle.z,L.Clavicle.x,L.Clavicle.y,L.Clavicle.z,R.Scapula.x,R.Scapula.y,R.Scapula.z,L.Scapula.x,L.Scapula.y,L.Scapula.z,R.Scap.Inf.x,R.Scap.Inf.y,R.Scap.Inf.z
1,0,263.0155,-130.10611,1431.61304,290.82458,79.55275,1430.30054,123.6643,-95.7822,1402.74854,138.70596,78.56004,1406.13989,104.87475,-116.67894,1303.021
2,0.008,262.95886,-129.83591,1431.58167,290.82458,79.55275,1430.30054,123.70947,-95.6781,1402.83191,138.84048,78.55929,1406.13257,104.78093,-116.51344,1303.06384
3,0.017,262.64832,-130.07561,1431.88037,290.82458,79.55275,1430.30054,123.6643,-95.7822,1402.74854,138.84048,78.55929,1406.13257,104.78093,-116.51344,1303.06384
4,0.025,262.64832,-130.07561,1431.88037,290.82458,79.55275,1430.30054,123.8806,-95.48592,1402.72498,138.88144,78.79965,1406.4198,104.78093,-116.51344,1303.06384
5,0.033,262.47687,-129.58131,1431.84326,290.82458,79.55275,1430.30054,123.83542,-95.59003,1402.64148,138.88144,78.79965,1406.4198,104.78093,-116.51344,1303.06384
6,0.042,262.51843,-129.31223,1431.32727,290.82458,79.55275,1430.30054,123.8806,-95.48592,1402.72498,139.54292,78.60701,1406.44067,104.53231,-116.21051,1303.01208
7,0.05,262.51215,-129.18346,1430.99866,290.82458,79.55275,1430.30054,123.71683,-95.2797,1402.52124,138.70891,79.19003,1406.82983,104.32489,-115.87552,1302.6593
8,0.058,262.48044,-129.39786,1430.51025,291.22858,80.36169,1430.32581,123.67164,-95.38382,1402.43774,138.70891,79.19003,1406.82983,104.02804,-115.14882,1302.38074
9,0.067,262.21973,-129.35878,1429.52563,290.85461,80.53261,1430.35156,123.50054,-95.57596,1402.54468,138.49937,79.11114,1406.68555,104.02804,-115.14882,1302.38074
10,0.075,262.02512,-129.30618,1429.20703,290.19064,80.25446,1429.90662,123.50054,-95.57596,1402.54468,138.40524,79.01479,1406.98132,104.02804,-115.14882,1302.38074
11,0.083,261.75986,-129.32088,1429.22571,290.32169,79.70902,1429.83508,123.22508,-95.35591,1402.31226,138.49937,79.11114,1406.68555,103.8837,-114.97665,1302.36902
12,0.092,261.56644,-129.05276,1428.96741,290.3436,80.11623,1429.68286,122.8125,-95.15668,1402.22705,138.40524,79.01479,1406.98132,103.69492,-114.06574,1302.33887
13,0.1,261.39496,-129.19699,1428.82397,290.10797,79.08531,1429.25659,122.67511,-95.23856,1402.20923,138.36488,79.11197,1406.69299,103.64436,-113.64586,1302.20532
14,0.108,260.7688,-129.14838,1428.75854,289.82959,79.27318,1429.11145,122.11713,-95.57776,1401.61377,138.26357,79.12558,1406.59485,103.40518,-113.89314,1302.12244
15,0.117,260.46808,-129.27182,1428.71082,289.03363,79.60371,1429.49646,122.11713,-95.57776,1401.61377,138.26357,79.12558,1406.59485,102.76443,-113.99641,1301.88062
16,0.125,260.46808,-129.27182,1428.71082,289.03363,79.60371,1429.49646,121.89529,-95.68218,1401.50171,138.18253,79.15796,1406.54565,101.52979,-113.82916,1302.0415
17,0.133,259.79239,-129.40672,1428.51331,288.58453,79.14381,1429.63281,121.60698,-95.81458,1401.36072,138.18729,79.1011,1406.64124,101.06458,-115.65121,1302.10522
18,0.142,259.77094,-129.52536,1428.40637,287.77808,80.07292,1429.64136,121.09154,-95.81834,1401.31958,137.9772,79.15382,1406.56677,100.46782,-115.48901,1301.87549
19,0.15,259.59744,-129.58443,1428.33264,287.91104,79.48209,1429.59668,120.94219,-95.77458,1401.12866,137.2379,79.10654,1406.5094,100.31317,-115.46774,1301.96606
20,0.158,259.59744,-129.58443,1428.33264,287.54605,80.28482,1430.06567,120.34864,-95.96034,1400.98083,136.42432,79.00735,1406.18555,100.25755,-115.46619,1301.84265
21,0.167,259.59744,-129.58443,1428.33264,287.33871,80.15991,1429.82947,120.65529,-96.08476,1400.93311,135.80125,78.09503,1406.89929,100.09605,-115.5928,1301.78601
22,0.175,259.33255,-129.91319,1428.43347,286.7067,80.37174,1429.84473,119.78154,-95.97199,1401.08618,134.58641,77.70638,1406.74841,99.89799,-115.66802,1301.79822
23,0.183,259.14853,-130.01009,1428.34253,286.05298,80.80699,1430.34155,119.78154,-95.97199,1401.08618,134.05679,76.88601,1406.53894,99.89799,-115.66802,1301.79822
24,0.192,259.20547,-130.28043,1428.37402,285.91745,80.83498,1430.5542,119.43429,-96.56312,1401.41064,133.56442,76.64763,1406.45215,100.09012,-116.28302,1301.41687
25,0.2,259.20547,-130.28043,1428.37402,285.91745,80.83498,1430.5542,119.21995,-96.80024,1401.46143,133.42952,76.64908,1406.46106,100.06215,-116.7997,1301.34998
26,0.208,259.20547,-130.28043,1428.37402,285.59238,80.77137,1430.34058,118.79078,-97.20049,1401.27576,133.42952,76.64908,1406.46106,99.98914,-117.0705,1301.09399
27,0.217,258.75143,-130.83847,1428.54236,284.71405,80.69825,1429.60974,118.34557,-97.37273,1401.07251,133.42952,76.64908,1406.46106,99.7962,-117.23843,1300.87488
28,0.225,257.28131,-130.59459,1428.33765,284.71405,80.69825,1429.60974,118.10465,-97.53449,1400.81055,133.37309,76.4204,1406.36316,99.316,-117.94752,1300.81396
29,0.233,257.12555,-131.08449,1428.35193,284.19571,80.0578,1430.06079,117.56973,-98.2648,1400.55029,132.98657,75.98747,1405.86511,99.07574,-118.32658,1300.35388
30,0.242,256.62259,-131.12904,1428.35925,283.72943,80.05315,1430.09216,117.52711,-98.36808,1400.33789,132.85161,75.98906,1405.87415,99.07258,-118.60368,1300.3446
31,0.25,256.62259,-131.12904,1428.35925,282.44611,79.59459,1429.35803,117.12453,-98.39499,1399.98535,132.6658,76.26473,1405.73999,99.05314,-118.74674,1300.20825
32,0.258,255.93079,-131.11307,1428.82434,282.00137,79.50816,1429.27478,117.12453,-98.39499,1399.98535,132.66664,76.05476,1405.78638,98.85527,-118.82201,1300.22046
33,0.267,255.95175,-131.1983,1428.66687,281.56909,79.10514,1429.44592,116.90776,-97.88928,1399.77283,130.88153,76.67596,1405.33008,98.60359,-119.04189,1300.08887
34,0.275,255.584,-131.62032,1428.76538,280.76917,79.06818,1429.68689,115.93278,-97.74212,1399.51233,130.5972,76.42191,1405.34729,97.78208,-119.63023,1299.98718
35,0.283,255.0939,-131.39198,1428.36121,280.42181,79.25423,1429.63806,115.60352,-97.97609,1399.43335,128.97246,75.28269,1404.76807,96.94753,-119.40483,1299.63257
36,0.292,255.00102,-131.45386,1428.26929,280.21512,78.81312,1429.64136,115.55537,-98.22797,1399.40942,128.06354,75.1108,1404.90271,96.14208,-118.94017,1299.3844
37,0.3,255.05833,-131.72432,1428.30078,279.90961,79.02978,1429.6134,115.20113,-98.47329,1399.17224,128.21188,74.82713,1404.61536,95.78312,-119.14238,1299.34045
38,0.308,254.37679,-132.27867,1428.25452,279.56259,79.17264,1429.52271,115.20113,-98.47329,1399.17224,128.11386,74.89482,1404.7937,95.19012,-119.071,1299.26086
39,0.317,254.19455,-132.35518,1428.13989,279.56259,79.17264,1429.52271,114.41614,-98.40488,1398.64734,127.79891,75.20811,1404.41589,95.16431,-118.51797,1299.11609
40,0.325,253.96706,-132.48238,1428.38635,278.1207,74.89361,1428.76111,113.59022,-98.91763,1398.55615,127.75896,74.85724,1404.3241,95.07128,-118.09412,1299.12708
41,0.333,253.48166,-132.4969,1428.44336,277.84177,75.08155,1428.61609,113.48674,-98.93145,1398.62378,127.85088,74.65681,1403.84265,94.73614,-117.7975,1298.83728
42,0.342,252.94398,-132.30643,1428.37122,277.84177,75.08155,1428.61609,112.9156,-99.02512,1398.50525,127.85088,74.65681,1403.84265,94.46719,-117.59133,1298.67053
43,0.35,252.79359,-132.47539,1428.45068,277.84177,75.08155,1428.61609,112.65696,-99.12096,1398.44177,127.69614,74.5929,1403.61426,94.46578,-117.71835,1298.54956
44,0.358,252.79359,-132.47539,1428.45068,279.19,79.33365,1429.495,112.56506,-99.45517,1398.14001,127.65221,74.58025,1403.51013,94.46578,-117.71835,1298.54956
45,0.367,252.64322,-132.64447,1428.53015,279.19,79.33365,1429.495,112.56506,-99.45517,1398.14001,127.44286,74.50308,1403.36572,94.34261,-117.86532,1298.45618
46,0.375,252.08922,-132.77753,1428.40308,279.19,79.33365,1429.495,112.22569,-99.30882,1398.13159,127.44286,74.50308,1403.36572,94.2921,-117.73438,1298.34546
47,0.383,252.08922,-132.77753,1428.40308,279.19,79.33365,1429.495,112.22569,-99.30882,1398.13159,127.46851,74.56266,1403.26355,94.06866,-117.68902,1298.15698
48,0.392,251.61345,-133.20534,1428.14648,279.19,79.33365,1429.495,111.88625,-99.1627,1398.12305,126.98121,74.812,1403.06409,94.06866,-117.68902,1298.15698
49,0.4,251.58878,-133.07213,1427.95435,278.75369,79.13177,1428.12085,111.68496,-99.34052,1397.99121,126.88905,74.81708,1403.06287,93.40714,-117.55271,1298.25354
50,0.408,250.96147,-132.86868,1427.83008,278.02792,78.64727,1427.81335,111.13214,-98.53259,1397.45972,126.35429,74.72601,1402.54626,92.67548,-117.99953,1297.84436
51,0.417,250.89211,-132.93639,1427.72437,277.36118,78.16882,1427.68481,111.05807,-98.89406,1397.24292,126.30595,74.56862,1402.45886,92.09987,-118.97863,1297.34009
52,0.425,250.66928,-132.98366,1427.6803,276.36389,76.83604,1427.11987,110.79242,-99.06577,1396.9967,125.60942,74.74024,1402.11511,91.62437,-119.00334,1296.94104
53,0.433,250.40372,-132.99878,1427.69922,275.98453,76.35239,1427.68665,110.29221,-99.52792,1396.66638,125.54027,74.84779,1401.8761,91.22833,-118.85455,1296.76111
54,0.442,249.62978,-132.93321,1427.48999,275.83832,76.53236,1427.3894,110.06371,-99.61759,1396.21875,125.0021,75.36433,1401.63379,90.84417,-119.65577,1296.25232
55,0.45,248.76418,-133.34494,1426.83618,275.17957,76.72607,1427.23779,109.76442,-99.68774,1396.05896,124.92085,75.56928,1401.44348,90.39947,-119.11829,1295.84924
56,0.458,247.82138,-133.30524,1426.12439,274.55093,76.74458,1427.00903,109.42004,-100.40926,1395.65613,123.74557,74.63038,1400.8916,90.09808,-120.34026,1295.76563
57,0.467,247.26515,-133.11562,1425.83093,274.25189,76.5966,1426.11731,109.20932,-100.26323,1395.44678,123.64459,74.64333,1400.79407,90.15713,-120.29162,1295.21057
58,0.475,246.58389,-133.00166,1425.52319,273.38321,75.79424,1425.32764,107.56467,-99.85655,1394.66846,123.04259,73.90261,1400.73181,89.9332,-120.20264,1294.74976
59,0.483,246.30827,-132.77049,1425.48767,272.97925,76.09409,1425.04358,106.41922,-100.64069,1394.44104,122.40831,73.44743,1400.14709,89.4545,-119.89669,1294.53503
60,0.492,246.23097,-132.90724,1425.46619,272.8345,75.83334,1425.07813,106.34586,-100.66766,1394.32874,120.57882,73.55616,1399.32983,88.98675,-119.93385,1293.91028
61,0.5,245.90129,-133.20131,1425.40112,272.11526,76.06324,1425.27405,106.02511,-101.11217,1393.80811,120.38203,72.8587,1399.15796,88.29833,-120.20728,1293.5094
62,0.508,245.40508,-133.41846,1425.21387,271.32983,76.26218,1424.41504,105.46272,-101.22646,1393.33997,120.13317,73.07711,1399.25952,87.81384,-120.25931,1293.21594
63,0.517,244.91881,-133.43332,1425.27112,271.1066,76.45863,1423.95874,105.12584,-101.42025,1393.34363,119.4587,73.41357,1398.67737,87.90979,-120.47578,1292.56177
64,0.525,244.43977,-133.31413,1425.15857,270.01984,75.20762,1423.27795,104.30358,-101.66547,1392.6593,119.42839,73.00703,1398.88513,87.41153,-121.27756,1292.38708
65,0.533,243.78473,-134.05328,1425.20044,267.51236,70.54975,1422.48181,104.29287,-101.79799,1392.53247,119.3485,72.68893,1398.54224,86.77202,-120.80667,1291.80261
66,0.542,243.38834,-134.26913,1424.90259,267.16629,71.14919,1422.46899,104.27682,-101.99694,1392.34241,117.63508,71.79461,1397.82971,86.52065,-120.63943,1291.48743
