Frame#,Time,R.Heel.x,R.Heel.y,R.Heel.z,R.Toe.x,R.Toe.y,R.Toe.z,R.MedFoot.x,R.MedFoot.y,R.MedFoot.z
1,0,147.56888,-111.75501,57.27129,338.31354,-241.12549,49.35398,308.11539,-180.99974,70.61198
2,0.008,148.15028,-111.29134,56.85454,337.66608,-243.35995,49.45769,308.65768,-181.22647,70.23407
3,0.017,149.20741,-109.79324,56.3497,337.13757,-244.24266,49.24655,308.87378,-181.5419,69.50365
4,0.025,150.20978,-108.50578,56.22527,336.98505,-245.33797,49.01626,308.83575,-182.98163,68.54224
5,0.033,151.63318,-106.91911,55.42554,336.26239,-245.92751,49.05245,309.22772,-183.10832,68.04211
6,0.042,152.60757,-105.13163,55.6505,335.81866,-246.63583,49.26095,310.01401,-183.21452,67.85094
7,0.05,153.21997,-104.43134,55.636,335.59506,-247.23495,49.37853,310.24002,-182.81715,67.46779
8,0.058,154.05109,-103.2627,55.70039,335.7605,-247.24915,49.51541,310.53415,-182.60043,67.13531
9,0.067,154.86058,-102.98544,55.36965,335.68723,-247.07957,50.30945,310.51691,-182.55876,66.87724
10,0.075,155.17162,-102.36243,55.14464,336.18018,-246.45265,51.19972,310.93613,-181.89946,66.75043
11,0.083,155.25839,-102.04449,55.17583,336.11334,-245.64322,52.09632,311.25766,-180.89449,66.11295
12,0.092,155.25839,-102.04449,55.17583,336.70728,-244.83348,52.47793,311.38126,-180.27847,65.93074
13,0.1,155.22031,-102.02266,55.01821,337.25034,-243.54138,52.96807,311.64291,-179.61485,65.85228
14,0.108,154.90895,-102.09695,54.94439,338.03763,-242.35048,53.70953,311.9296,-178.93456,65.84055
15,0.117,154.56729,-102.47634,54.96856,338.56024,-241.51076,54.4773,312.39099,-178.11794,65.76372
16,0.125,154.26968,-102.73723,55.33524,338.69241,-240.47835,55.62111,312.95132,-177.34485,65.4364
17,0.133,154.24977,-102.93543,55.33495,338.98117,-240.23077,56.42873,313.52667,-176.50436,65.64089
18,0.142,153.82909,-103.45559,55.27577,339.42511,-239.78477,56.96673,313.89651,-175.7032,65.36475
19,0.15,153.69023,-103.66877,55.11055,339.95764,-238.82855,57.92847,314.35556,-174.79501,64.71448
20,0.158,153.20708,-104.12686,55.25061,340.40186,-238.04678,58.47437,314.64301,-174.17787,64.77515
21,0.167,153.10333,-104.12302,55.14562,341.08789,-237.41287,58.83587,314.88132,-173.68634,64.50011
22,0.175,152.77263,-104.48021,55.11081,341.39694,-236.56039,59.18613,315.27185,-172.7617,64.06433
23,0.183,152.8192,-104.72583,55.11877,341.25891,-236.13803,59.70424,315.45682,-172.57129,63.83978
24,0.192,152.8192,-104.72583,55.11877,341.23434,-235.63145,59.77037,315.55444,-172.37953,63.98874
25,0.2,152.27191,-105.39161,55.27819,341.68906,-234.73416,60.19206,316.77988,-170.3004,64.28032
26,0.208,152.30693,-105.57967,55.20255,341.81949,-234.44214,60.63801,316.6929,-169.74594,64.53093
27,0.217,152.19678,-105.57743,55.38737,341.68036,-234.06006,60.73905,316.59583,-169.57375,64.61388
