Frame#,Time,R.Shank.x,R.Shank.y,R.Shank.z,R.Ankle.x,R.Ankle.y,R.Ankle.z,R.Ankle.Medial.x,R.Ankle.Medial.y,R.Ankle.Medial.z
1,0,1619.08545,112.83672,283.12949,1717.901,151.78038,63.91586,1687.13757,67.44662,86.76131
2,0.008,1617.5802,111.37687,281.62973,1713.35242,154.81981,63.6222,1687.36011,66.07899,86.27622
3,0.017,1617.12085,110.741,281.41812,1716.45313,151.5334,64.39814,1687.36011,66.07899,86.27622
4,0.025,1614.84314,111.7674,280.78241,1715.92078,150.99803,64.48458,1686.39856,66.65472,84.82738
5,0.033,1612.77051,111.37856,279.92496,1716.24792,151.2139,64.99036,1687.70544,63.69751,86.54858
6,0.042,1610.9436,108.54552,279.82153,1716.6095,151.15474,65.47322,1688.24744,63.09687,87.2841
7,0.05,1608.96826,108.88023,280.44214,1716.30872,150.85823,66.853,1688.24744,63.09687,87.2841
8,0.058,1608.96167,106.42895,279.94876,1715.92603,150.21877,66.63442,1688.24744,63.09687,87.2841
9,0.067,1607.54724,103.49573,280.82242,1715.30042,149.49467,67.25607,1688.23059,63.08308,87.57198
10,0.075,1605.72852,104.53329,280.25067,1715.61121,150.30263,68.57301,1687.4458,62.6378,87.77544
11,0.083,1604.40125,104.98099,280.64487,1715.34009,150.43178,69.042,1687.11841,62.41276,87.9711
12,0.092,1603.08508,108.2392,281.63504,1714.86292,150.66028,69.69293,1685.62463,61.57529,88.15874
13,0.1,1599.17334,102.23846,281.14841,1714.22803,150.05354,69.86066,1685.38147,61.40755,88.36225
14,0.108,1597.69849,103.45829,280.18655,1714.06848,149.54735,70.25276,1684.65674,60.83984,90.54488
15,0.117,1592.90417,103.19328,279.25534,1713.79834,148.9592,72.21529,1683.76392,59.95412,91.2536
16,0.125,1591.33325,103.45123,278.54364,1712.72559,149.24969,72.29713,1684.7207,61.24074,91.64697
17,0.133,1589.92236,101.96774,278.75464,1711.7395,149.35294,73.10323,1682.16309,62.6732,91.3842
18,0.142,1589.30505,101.44317,278.87488,1711.51514,149.50459,75.16208,1681.73096,62.37457,91.74583
19,0.15,1583.80176,102.83638,279.44968,1710.48291,149.47038,77.1459,1681.34448,61.69182,93.92373
20,0.158,1581.7124,101.60168,280.78864,1710.2926,149.97618,79.18598,1679.61169,62.8217,95.34008
21,0.167,1579.18066,102.17738,279.92667,1709.68567,149.64151,80.55372,1679.72021,61.85721,97.56268
22,0.175,1575.46753,101.51295,279.70181,1709.35242,149.94402,81.7668,1677.61719,63.64853,97.56496
23,0.183,1572.49255,102.29641,281.44705,1708.4303,150.68445,84.99477,1676.77148,63.58352,100.00456
24,0.192,1567.37903,100.78497,281.5083,1707.38135,150.85294,87.16409,1675.01147,63.46572,101.68926
25,0.2,1563.87292,100.96248,283.10226,1705.61023,152.02049,90.13583,1672.65662,65.01485,103.58134
26,0.208,1557.25342,106.00386,282.45609,1705.61169,151.14963,93.22302,1670.00964,66.68305,106.04063
27,0.217,1551.18396,100.22197,282.4032,1702.70752,152.42194,96.49976,1667.6261,66.66035,107.97932
28,0.225,1546.2821,101.68358,283.13684,1698.58435,152.7916,100.18038,1665.38855,67.65576,110.79325
29,0.233,1543.63416,101.32677,284.14014,1696.19324,152.28879,106.61319,1659.84985,67.91937,113.8076
30,0.242,1534.53442,100.00319,285.72733,1694.4021,152.58867,110.15385,1657.40027,67.3372,117.8283
31,0.25,1525.81641,102.25863,287.29559,1690.93079,151.6772,116.13219,1650.91772,67.61081,122.24183
32,0.258,1517.9447,100.32512,287.7196,1684.78223,151.58795,121.02131,1646.9624,67.64497,126.84396
33,0.267,1505.42761,105.46173,287.42609,1680.64185,151.38104,126.32535,1640.17834,67.78139,128.95972
34,0.275,1495.84875,101.80991,290.44299,1675.17822,149.79909,131.34393,1633.89868,67.92902,132.9662
35,0.283,1486.37097,104.46245,291.90314,1668.58496,149.04688,137.4711,1625.66296,67.01459,135.9572
36,0.292,1474.22253,105.45705,290.47672,1661.78174,149.44391,143.28969,1618.05701,68.49896,140.53281
37,0.3,1463.11499,104.33014,293.32556,1654.89111,147.2666,148.19102,1610.64099,66.70963,144.6684
38,0.308,1452.27222,103.96529,293.21902,1648.17358,148.08745,154.00534,1603.65674,65.53872,148.5518
39,0.317,1442.04077,103.21959,295.00018,1640.48291,147.64966,160.15092,1595.06421,67.35528,151.80396
40,0.325,1431.20728,101.1852,297.19748,1631.5061,146.83263,166.16328,1586.34192,67.14925,155.30641
41,0.333,1421.18469,99.90118,299.24725,1623.70215,145.51959,173.30025,1576.82251,68.08304,160.85847
42,0.342,1408.37,99.13458,301.6893,1613.81897,145.32855,179.93169,1568.28918,65.10231,165.52612
43,0.35,1397.35217,97.7518,303.39969,1604.04944,144.63582,185.9521,1559.89111,65.21016,170.07089
44,0.358,1385.92798,95.26673,305.9003,1593.32727,142.00848,191.59163,1550.06543,62.95732,176.10011
45,0.367,1372.89893,94.56503,308.80573,1583.37402,139.58762,195.72124,1538.49841,60.75221,178.36163
46,0.375,1361.09778,94.85979,309.26651,1572.92419,138.95061,201.01042,1527.17761,58.64616,182.67847
47,0.383,1347.8042,95.07292,310.36719,1562.03101,135.85558,206.85703,1515.2085,56.42964,184.87459
48,0.392,1335.68457,91.88284,311.24561,1550.45117,132.18254,209.23869,1504.06531,54.53237,187.46283
49,0.4,1323.24744,90.60828,313.46255,1537.92017,129.36702,212.71089,1491.51685,51.71891,191.18069
50,0.408,1311.24841,88.84158,314.46857,1526.08411,123.66494,215.75854,1478.82751,48.48573,193.00807
51,0.417,1297.25256,87.81962,316.34311,1514.02002,120.9482,217.89154,1464.7865,46.59703,192.97311
52,0.425,1285.43909,83.37338,318.69385,1499.82068,116.88453,218.37393,1451.755,40.14332,193.64182
53,0.433,1273.1969,81.93284,319.87106,1487.14539,114.57793,218.99065,1432.75635,47.0896,192.69122
54,0.442,1258.75757,82.11673,320.32336,1474.34473,111.61367,218.37936,1418.98938,44.98291,192.90973
55,0.45,1245.03235,78.07516,321.30618,1458.71521,108.75214,216.72147,1405.54785,37.44172,191.99728
56,0.458,1230.81775,76.27544,323.3114,1444.06995,105.00973,214.99268,1391.01758,35.00714,193.77747
57,0.467,1216.42883,73.83521,323.78806,1429.6416,103.10783,212.99561,1371.73206,36.89481,189.03346
58,0.475,1205.58398,74.73521,324.58969,1413.57532,101.51316,209.13596,1355.55713,36.33332,188.07613
59,0.483,1192.38965,72.13965,324.62112,1397.58472,99.58595,205.26913,1342.48743,27.38837,187.39001
60,0.492,1177.66467,70.39149,324.91,1380.66187,96.7489,199.95979,1323.57849,29.36657,182.99539
61,0.5,1165.02502,68.85023,326.65405,1364.66248,95.69248,196.01825,1305.66138,26.92472,180.64871
62,0.508,1151.18372,68.25777,325.48688,1347.44141,93.58887,190.28209,1292.94604,20.41012,178.79733
63,0.517,1138.38062,67.69764,324.69669,1329.31726,93.12779,183.56384,1275.43018,20.0687,173.81552
64,0.525,1124.97961,66.26155,323.61346,1311.54041,90.12292,176.95589,1258.01941,16.63017,169.3891
65,0.533,1110.7085,64.39714,323.95239,1293.97656,90.32206,170.61412,1242.47131,16.55184,165.05516
66,0.542,1098.27686,62.86281,322.3204,1275.13574,87.54,162.88895,1227.47803,17.09286,159.2859
67,0.55,1084.95251,60.32199,322.64728,1256.67554,86.13779,156.40755,1202.01038,15.07825,154.31682
