Frame#,Time,R.Biceps.Lateral.x,R.Biceps.Lateral.y,R.Biceps.Lateral.z,R.Elbow.x,R.Elbow.y,R.Elbow.z,R.Elbow.Medial.x,R.Elbow.Medial.y,R.Elbow.Medial.z
1,0,28.74718,-203.763,999.50372,206.8506,-229.54747,992.37769,202.13078,-193.57468,922.99731
2,0.008,28.74718,-203.763,999.50372,206.8506,-229.54747,992.37769,202.13078,-193.57468,922.99731
3,0.017,28.61276,-203.74176,999.39075,206.76454,-229.64708,992.41681,202.13078,-193.57468,922.99731
4,0.025,28.61276,-203.74176,999.39075,206.76454,-229.64708,992.41681,202.13078,-193.57468,922.99731
5,0.033,28.56037,-203.9218,999.3147,207.16548,-229.92857,992.67255,202.13078,-193.57468,922.99731
6,0.042,28.74718,-203.763,999.50372,207.16548,-229.92857,992.67255,201.96863,-193.93025,923.19299
7,0.05,28.74718,-203.763,999.50372,207.06284,-230.11847,992.91187,201.96863,-193.93025,923.19299
8,0.058,28.69477,-203.94304,999.42767,207.03244,-230.28571,993.00244,202.22699,-193.7515,923.26331
9,0.067,28.74718,-203.763,999.50372,206.95038,-230.30357,993.03113,202.22699,-193.7515,923.26331
10,0.075,28.74718,-203.763,999.50372,206.90726,-230.11699,992.71338,201.96863,-193.93025,923.19299
11,0.083,28.74718,-203.763,999.50372,206.85649,-230.40292,992.80566,201.96863,-193.93025,923.19299
12,0.092,28.74718,-203.763,999.50372,206.90726,-230.11699,992.71338,201.96863,-193.93025,923.19299
13,0.1,28.74718,-203.763,999.50372,206.85649,-230.40292,992.80566,202.22699,-193.7515,923.26331
14,0.108,28.67134,-203.63013,999.55957,206.85649,-230.40292,992.80566,202.24881,-194.1499,923.27545
15,0.117,28.67134,-203.63013,999.55957,206.85649,-230.40292,992.80566,201.91177,-194.01727,923.48395
16,0.125,28.67134,-203.63013,999.55957,206.90726,-230.11699,992.71338,201.91177,-194.01727,923.48395
17,0.133,28.42605,-203.62315,999.60242,206.61557,-229.98936,992.71838,201.54997,-194.49188,923.56543
18,0.142,28.42605,-203.62315,999.60242,206.61557,-229.98936,992.71838,201.54997,-194.49188,923.56543
19,0.15,28.19716,-203.44557,999.54626,206.38416,-229.85594,992.62659,201.23715,-194.57607,923.57837
20,0.158,28.19716,-203.44557,999.54626,206.44162,-229.36281,992.52502,200.92145,-194.37291,923.51813
21,0.167,27.78843,-203.23218,999.48871,206.23032,-229.31137,992.65039,200.92145,-194.37291,923.51813
22,0.175,27.70661,-203.31949,999.40747,206.09245,-229.15984,992.53503,200.92145,-194.37291,923.51813
23,0.183,27.39521,-203.47664,999.60028,205.91122,-229.01549,992.3446,200.83672,-194.16838,923.56268
24,0.192,27.00317,-203.84448,999.7608,205.70209,-229.56169,993.27417,200.59927,-193.97032,923.39063
25,0.2,27.09853,-203.69641,999.79132,205.70209,-229.56169,993.27417,200.44095,-193.45981,923.17603
26,0.208,26.60376,-204.13329,999.56512,205.41968,-229.58563,993.27905,200.44095,-193.45981,923.17603
27,0.217,26.3297,-204.14316,999.70575,205.41968,-229.58563,993.27905,199.99878,-193.09645,922.86981
28,0.225,26.3297,-204.14316,999.70575,205.41968,-229.58563,993.27905,199.77551,-192.8914,923.0387
29,0.233,26.3297,-204.14316,999.70575,205.2249,-229.78001,993.42456,199.78523,-193.06384,922.96307
30,0.242,26.10364,-204.14003,999.7417,205.53653,-229.36687,992.44366,199.79668,-193.15042,923.18707
31,0.25,26.10364,-204.14003,999.7417,205.33932,-229.33832,992.52417,199.95515,-193.6611,923.40173
32,0.258,26.00977,-204.65749,999.96228,205.1933,-229.71832,992.45404,199.66415,-194.46066,923.67316
33,0.267,26.00977,-204.65749,999.96228,204.90536,-229.84494,992.38391,199.66415,-194.46066,923.67316
34,0.275,26.10364,-204.14003,999.7417,204.87085,-230.29875,992.44409,199.94284,-194.9628,923.37994
35,0.283,26.10364,-204.14003,999.7417,204.87085,-230.29875,992.44409,199.94284,-194.9628,923.37994
36,0.292,26.10364,-204.14003,999.7417,204.87085,-230.29875,992.44409,199.56215,-195.57591,923.30084
37,0.3,25.58316,-203.89233,999.75122,204.29137,-230.57558,992.6474,199.56215,-195.57591,923.30084
38,0.308,25.58316,-203.89233,999.75122,204.29137,-230.57558,992.6474,199.63818,-195.72723,923.56384
