Frame#,Time,L.Heel.x,L.Heel.y,L.Heel.z,L.Toe.x,L.Toe.y,L.Toe.z,L.MedFoot.x,L.MedFoot.y,L.MedFoot.z
1,0,46.08858,143.4579,50.32736,258.89874,229.46382,44.56404,199.64555,180.95467,87.4229
2,0.008,45.85255,143.1026,50.34843,258.75714,229.13249,44.48471,199.64555,180.95467,87.4229
3,0.017,45.85255,143.1026,50.34843,258.90558,229.21594,44.55678,199.64555,180.95467,87.4229
4,0.025,45.85255,143.1026,50.34843,258.75714,229.13249,44.48471,199.73915,180.75986,87.50179
5,0.033,46.08858,143.4579,50.32736,258.89514,229.31985,44.50788,199.74049,180.93065,87.42495
6,0.042,46.08858,143.4579,50.32736,258.75714,229.13249,44.48471,199.64555,180.95467,87.4229
7,0.05,45.85255,143.1026,50.34843,258.75714,229.13249,44.48471,199.64555,180.95467,87.4229
8,0.058,45.85255,143.1026,50.34843,258.85925,229.30066,44.49901,199.64555,180.95467,87.4229
9,0.067,45.85255,143.1026,50.34843,258.76071,229.27647,44.54087,199.64555,180.95467,87.4229
10,0.075,45.85255,143.1026,50.34843,258.75714,229.13249,44.48471,199.64555,180.95467,87.4229
11,0.083,45.9652,143.24875,50.40382,258.75714,229.13249,44.48471,199.64555,180.95467,87.4229
12,0.092,45.85255,143.1026,50.34843,258.85925,229.30066,44.49901,199.64555,180.95467,87.4229
13,0.1,45.85255,143.1026,50.34843,258.75714,229.13249,44.48471,199.73915,180.75986,87.50179
14,0.108,45.9652,143.24875,50.40382,258.75714,229.13249,44.48471,199.64555,180.95467,87.4229
15,0.117,45.9652,143.24875,50.40382,258.75714,229.13249,44.48471,199.64555,180.95467,87.4229
16,0.125,45.85255,143.1026,50.34843,258.75714,229.13249,44.48471,199.64555,180.95467,87.4229
17,0.133,45.85255,143.1026,50.34843,258.75714,229.13249,44.48471,199.64555,180.95467,87.4229
18,0.142,45.85255,143.1026,50.34843,258.75714,229.13249,44.48471,199.74049,180.93065,87.42495
19,0.15,45.9652,143.24875,50.40382,258.89874,229.46382,44.56404,199.64555,180.95467,87.4229
20,0.158,46.08858,143.4579,50.32736,258.89874,229.46382,44.56404,199.64555,180.95467,87.4229
21,0.167,46.09559,143.46146,50.47828,258.89514,229.31985,44.50788,199.64555,180.95467,87.4229
22,0.175,46.02847,143.08018,50.56237,258.75714,229.13249,44.48471,199.64555,180.95467,87.4229
23,0.183,45.88001,142.85336,50.58578,258.673,229.19753,44.56695,199.64555,180.95467,87.4229
24,0.192,45.85255,143.1026,50.34843,258.66943,229.05354,44.51079,199.74049,180.93065,87.42495
25,0.2,46.08858,143.4579,50.32736,258.89514,229.31985,44.50788,199.64555,180.95467,87.4229
26,0.208,46.09559,143.46146,50.47828,258.89514,229.31985,44.50788,199.64555,180.95467,87.4229
27,0.217,45.85955,143.10616,50.49932,258.75714,229.13249,44.48471,199.64555,180.95467,87.4229
28,0.225,45.85255,143.1026,50.34843,258.90201,229.07195,44.50062,199.6442,180.78387,87.49975
29,0.233,45.80534,143.07314,50.43365,258.8074,229.24092,44.53396,199.64555,180.95467,87.4229
30,0.242,46.04137,143.42844,50.41259,258.8074,229.24092,44.53396,199.64555,180.95467,87.4229
31,0.25,45.91798,143.21928,50.48904,258.66943,229.05354,44.51079,199.64555,180.95467,87.4229
32,0.258,45.80534,143.07314,50.43365,258.66943,229.05354,44.51079,199.73915,180.75986,87.50179
33,0.267,45.85255,143.1026,50.34843,258.75714,229.13249,44.48471,199.74049,180.93065,87.42495
34,0.275,46.08858,143.4579,50.32736,258.89514,229.31985,44.50788,199.64555,180.95467,87.4229
35,0.283,45.96647,143.40764,50.29372,258.8074,229.24092,44.53396,199.74049,180.93065,87.42495
36,0.292,46.04137,143.42844,50.41259,258.8074,229.24092,44.53396,199.64555,180.95467,87.4229
37,0.3,45.6639,142.84988,50.60797,258.66943,229.05354,44.51079,199.64555,180.95467,87.4229
38,0.308,45.80534,143.07314,50.43365,258.66943,229.05354,44.51079,199.75703,181.00702,87.40354
39,0.317,46.04137,143.42844,50.41259,258.90598,229.26509,44.4921,199.48747,181.09845,87.38972
40,0.325,46.04137,143.42844,50.41259,258.8074,229.24092,44.53396,199.48747,181.09845,87.38972
41,0.333,46.04137,143.42844,50.41259,258.89514,229.31985,44.50788,199.48747,181.09845,87.38972
42,0.342,45.73046,143.05237,50.3148,258.8143,228.99301,44.5267,199.48747,181.09845,87.38972
43,0.35,45.80534,143.07314,50.43365,258.66943,229.05354,44.51079,199.75703,181.00702,87.40354
44,0.358,45.78027,143.24849,50.103,258.66943,229.05354,44.51079,199.48747,181.09845,87.38972
45,0.367,45.89152,143.3868,50.17486,258.8074,229.24092,44.53396,199.48747,181.09845,87.38972
46,0.375,45.89152,143.3868,50.17486,258.89514,229.31985,44.50788,199.58768,181.07681,87.39495
47,0.383,45.85521,143.26933,50.22184,258.75714,229.13249,44.48471,199.58768,181.07681,87.39495
48,0.392,45.85521,143.26933,50.22184,258.89514,229.31985,44.50788,199.64441,180.99265,87.26688
49,0.4,45.89152,143.3868,50.17486,258.70868,229.12494,44.49792,199.75703,181.00702,87.40354
50,0.408,45.89152,143.3868,50.17486,258.8074,229.24092,44.53396,199.71356,180.94449,87.27024
