Frame#,Time,C7.x,C7.y,C7.z,R.Shoulder.x,R.Shoulder.y,R.Shoulder.z,L.Shoulder.x,L.Shoulder.y,L.Shoulder.z
1,0,-243.78529,92.948,1138.70239,-175.92195,-94.6818,1072.8938,-225.26068,273.509,1064.3407
2,0.008,-244.11937,93.0329,1138.52441,-176.16133,-94.94793,1072.99768,-225.26068,273.509,1064.3407
3,0.017,-243.70273,93.00724,1138.59729,-176.56111,-94.52081,1073.11133,-225.2401,273.44174,1064.14233
4,0.025,-243.16934,93.23689,1138.47119,-176.56111,-94.52081,1073.11133,-225.2401,273.44174,1064.14233
5,0.033,-243.16934,93.23689,1138.47119,-176.74377,-94.41061,1073.08826,-225.2401,273.44174,1064.14233
6,0.042,-243.28725,93.40981,1138.38281,-176.9431,-94.71226,1073.08618,-225.14334,273.32733,1064.078
7,0.05,-243.28725,93.40981,1138.38281,-176.9431,-94.71226,1073.08618,-225.2068,273.54697,1064.00256
8,0.058,-243.04713,93.02346,1138.43555,-177.34662,-94.80439,1073.15137,-225.47679,273.75961,1064.05042
9,0.067,-243.28725,93.40981,1138.38281,-177.34662,-94.80439,1073.15137,-225.37234,273.64688,1063.99414
10,0.075,-243.28725,93.40981,1138.38281,-177.75017,-94.89673,1073.2168,-225.43878,273.65311,1063.88
11,0.083,-243.16505,93.19638,1138.34717,-177.75017,-94.89673,1073.2168,-226.21017,273.72827,1063.84998
12,0.092,-243.28725,93.40981,1138.38281,-177.75017,-94.89673,1073.2168,-226.3199,273.73788,1063.82288
13,0.1,-243.16934,93.23689,1138.47119,-177.75017,-94.89673,1073.2168,-226.44981,273.36484,1063.82861
14,0.108,-243.35158,92.82706,1138.4187,-177.80772,-95.05692,1073.11853,-226.44981,273.36484,1063.82861
15,0.117,-244.02188,92.92479,1138.25879,-178.15491,-95.43498,1073.04028,-226.39616,273.46558,1064.13428
16,0.125,-244.60994,92.49989,1138.7262,-178.09737,-95.27483,1073.13843,-226.71936,273.21057,1064.13074
17,0.133,-244.6801,92.22438,1138.84912,-178.28008,-95.16473,1073.11548,-227.0293,273.32471,1064.22937
18,0.142,-244.6801,92.22438,1138.84912,-178.92094,-95.06843,1073.14917,-227.05859,273.22354,1064.33789
19,0.15,-244.92796,91.6875,1138.72473,-178.87436,-94.9071,1073.25977,-227.04073,272.99225,1064.42236
20,0.158,-244.92796,91.6875,1138.72473,-178.87436,-94.9071,1073.25977,-227.09547,272.89761,1064.76282
21,0.167,-245.24423,91.94418,1138.82336,-179.25578,-94.94051,1073.323,-227.37721,272.12936,1065.31738
22,0.175,-245.37134,92.1106,1138.7467,-179.3643,-95.13818,1073.53918,-226.56276,272.54877,1065.0791
23,0.183,-245.49336,92.32391,1138.78235,-180.22725,-95.15059,1074.0603,-226.56276,272.54877,1065.0791
24,0.192,-245.5332,92.27798,1138.69043,-180.6698,-95.15519,1074.2533,-226.56763,272.33646,1065.19446
25,0.2,-245.65523,92.49128,1138.72607,-181.67314,-94.94937,1074.01196,-226.382,272.19894,1065.29126
26,0.208,-245.65523,92.49128,1138.72607,-182.52751,-94.6745,1074.41016,-225.9888,272.23969,1065.28394
27,0.217,-245.95711,92.67937,1138.59241,-182.93591,-94.94163,1074.78455,-225.8629,272.12628,1065.198
28,0.225,-245.65523,92.49128,1138.72607,-183.41476,-94.74852,1075.26355,-225.70288,272.2175,1065.26941
29,0.233,-245.65523,92.49128,1138.72607,-183.58458,-94.66561,1075.18396,-225.46852,272.2507,1065.16284
30,0.242,-245.81769,92.69381,1138.68811,-183.65067,-94.70407,1075.24707,-225.34174,272.18472,1065.00342
31,0.25,-245.81769,92.69381,1138.68811,-184.24133,-95.04431,1075.47559,-225.34174,272.18472,1065.00342
32,0.258,-245.65523,92.49128,1138.72607,-184.67342,-95.06673,1075.62903,-225.32909,272.11353,1064.77856
33,0.267,-245.81769,92.69381,1138.68811,-184.91751,-95.11308,1075.48804,-225.22601,272.29044,1064.45264
34,0.275,-246.11955,92.88187,1138.55444,-185.31346,-95.26507,1075.40784,-225.28342,272.03442,1064.24377
35,0.283,-246.11955,92.88187,1138.55444,-185.62454,-95.27051,1075.60828,-224.92897,272.63504,1063.90979
36,0.292,-246.11955,92.88187,1138.55444,-185.60762,-95.42426,1075.43347,-224.998,272.31259,1063.61316
37,0.3,-246.11955,92.88187,1138.55444,-186.25136,-94.74007,1075.28491,-225.32413,272.47284,1063.729
38,0.308,-246.21632,92.9108,1138.43542,-186.25136,-94.74007,1075.28491,-225.32413,272.47284,1063.729
39,0.317,-246.24629,92.97105,1138.45251,-187.2979,-94.11531,1075.45789,-225.69432,272.42819,1063.82715
