Frame#,Time,Top.Head.x,Top.Head.y,Top.Head.z,Jaw.x,Jaw.y,Jaw.z
31,0.25,-1225.42554,-7.86141,1554.32666,-1126.41028,-13.99951,1446.3772
32,0.258,-1220.70081,-6.58982,1554.54382,-1122.69897,-7.8626,1448.27563
33,0.267,-1216.13965,-4.45881,1554.57776,-1117.05078,-10.31913,1446.18359
34,0.275,-1210.61096,-3.07495,1554.43152,-1112.29846,-12.28366,1443.81494
35,0.283,-1205.75513,-0.97224,1554.75671,-1107.28394,-6.62482,1446.80762
36,0.292,-1200.86328,0.97247,1555.05493,-1101.2522,-4.66919,1446.87781
37,0.3,-1195.25317,2.06449,1555.33862,-1096.59595,-2.14741,1449.41724
38,0.308,-1190.31775,3.89791,1556.16516,-1090.15039,-6.20482,1447.85144
39,0.317,-1184.85132,5.21785,1557.073,-1085.73889,-0.22577,1448.22949
40,0.325,-1180.24585,7.01389,1557.35571,-1080.16223,-2.52249,1445.97229
41,0.333,-1174.80884,8.93429,1558.01807,-1075.65759,3.24177,1447.02209
42,0.342,-1169.43188,10.5921,1558.65222,-1070.99951,1.33232,1447.10767
43,0.35,-1163.91187,12.35358,1558.90906,-1066.24829,8.32871,1450.66821
44,0.358,-1159.03027,13.35456,1560.43958,-1060.73425,5.77503,1450.29529
45,0.367,-1154.6554,15.5472,1562.27283,-1056.24976,10.22841,1452.10315
46,0.375,-1148.81519,16.42673,1562.5083,-1051.0437,8.63743,1453.19519
47,0.383,-1144.15601,18.75498,1563.25232,-1046.74036,14.15443,1455.28101
48,0.392,-1139.72876,19.61099,1565.14612,-1042.08276,12.25548,1455.3783
49,0.4,-1134.33276,20.8309,1565.28845,-1036.26733,9.52616,1454.52478
50,0.408,-1130.42163,21.95856,1566.73389,-1030.87683,14.51148,1454.98926
51,0.417,-1126.40259,22.91256,1567.88916,-1026.08862,13.193,1456.396
52,0.425,-1122.33545,25.0799,1568.37915,-1020.98163,18.28492,1458.32544
53,0.433,-1116.21521,24.96199,1569.00757,-1016.91199,17.91142,1458.3479
54,0.442,-1110.90222,26.73663,1569.29346,-1014.06018,19.00744,1459.26489
55,0.45,-1106.78503,28.63702,1570.41638,-1008.34308,19.87508,1458.95166
56,0.458,-1101.70276,31.26066,1570.67224,-1003.69495,18.02257,1459.07849
57,0.467,-1096.80322,32.41726,1570.73901,-998.76697,24.67911,1462.55566
58,0.475,-1092.10437,32.0984,1571.07043,-994.27417,23.05984,1462.19531
59,0.483,-1088.01147,32.81745,1571.32971,-988.97864,26.71158,1462.58215
60,0.492,-1082.81787,33.27294,1572.83887,-985.36676,25.02927,1461.34253
61,0.5,-1078.10266,34.8286,1572.90515,-985.15741,27.18101,1460.69604
62,0.508,-1073.00488,36.48619,1573.21252,-975.49945,28.39919,1460.96069
63,0.517,-1068.48401,38.169,1573.57568,-970.85406,26.57664,1461.10974
64,0.525,-1063.0542,37.79737,1572.84949,-965.84387,33.07614,1464.54224
65,0.533,-1058.30127,39.31328,1572.56152,-962.31079,29.54275,1463.64783
66,0.542,-1053.33789,40.5083,1573.08606,-958.03314,27.0449,1463.67761
67,0.55,-1048.20813,40.89933,1573.48022,-952.4245,33.96248,1463.68689
68,0.558,-1043.10242,41.03515,1574.12976,-947.85809,32.19005,1462.1582
69,0.567,-1037.75281,41.87746,1574.10217,-943.30505,31.44515,1462.42114
70,0.575,-1032.72144,43.70059,1574.14343,-938.87067,33.13977,1462.79419
71,0.583,-1029.00024,43.9425,1574.49683,-935.21906,31.07262,1461.6781
72,0.592,-1024.00854,43.89861,1574.57434,-928.4469,36.52657,1463.88684
73,0.6,-1019.43719,45.43721,1574.76306,-923.79614,34.03591,1462.51147
74,0.608,-1014.01495,46.1208,1574.71106,-919.88678,32.5427,1462.06104
75,0.617,-1009.83655,45.87818,1574.07581,-914.34705,37.58789,1463.30261
76,0.625,-1004.74121,46.62357,1574.28223,-910.27216,34.73385,1463.15698
77,0.633,-999.81067,46.22744,1573.34741,-907.40625,32.9748,1461.82544
78,0.642,-993.90039,46.36423,1573.59387,-901.27789,33.25763,1461.604
79,0.65,-992.10059,45.96665,1574.7196,-896.12384,34.85093,1461.84106
80,0.658,-986.2514,46.27574,1574.7467,-892.81287,33.09844,1459.85742
81,0.667,-982.59808,46.8136,1574.11511,-887.57355,33.63869,1459.85925
82,0.675,-976.26099,45.86607,1573.35498,-883.66016,35.25138,1460.13879
83,0.683,-972.85907,46.2185,1572.91162,-880.01208,34.14901,1460.82104
84,0.692,-966.45837,46.20495,1573.20801,-876.00385,30.2975,1458.90247
85,0.7,-963.30182,46.14025,1572.47986,-869.54102,33.50407,1459.07959
86,0.708,-959.33691,45.59487,1572.83105,-865.40826,33.4761,1458.27795
87,0.717,-953.91241,44.64732,1571.82373,-861.87396,31.34147,1457.90479
88,0.725,-949.33746,44.4171,1570.96375,-856.29639,32.55507,1459.10046
89,0.733,-944.89771,44.6396,1570.95728,-851.87866,34.16979,1459.4845
90,0.742,-939.89703,43.94935,1571.32568,-847.66962,32.13437,1457.56396
91,0.75,-934.1214,44.98055,1570.32214,-843.4353,29.15522,1456.17896
92,0.758,-930.14978,42.53804,1569.18262,-839.02264,30.75347,1456.56165
93,0.767,-926.84979,41.15328,1569.18188,-833.98975,31.16793,1455.98364
94,0.775,-921.01385,41.10719,1569.17053,-829.34137,27.87094,1454.6665
95,0.783,-916.27002,40.2005,1568.44934,-825.00677,30.72513,1454.04407
96,0.792,-911.95679,39.88015,1567.17004,-820.90308,27.757,1452.80212
97,0.8,-906.99945,37.86214,1567.56238,-816.01904,28.79987,1453.60657
98,0.808,-903.8924,38.16949,1567.46045,-811.60278,24.67527,1452.37341
99,0.817,-898.05408,36.20495,1565.84338,-807.84064,24.05048,1451.05652
100,0.825,-894.56189,35.35705,1565.0166,-802.93152,25.00936,1450.11462
101,0.833,-888.49701,35.52522,1564.604,-797.55951,24.16324,1449.78223
102,0.842,-885.89764,33.4139,1565.14709,-794.23505,23.16261,1449.54565
103,0.85,-880.73022,31.9755,1564.28772,-789.90338,20.85311,1449.19775
104,0.858,-875.85175,31.00905,1563.27014,-783.83716,20.39892,1448.15259
105,0.867,-872.46484,30.57018,1563.22302,-780.02533,19.03365,1447.10034
106,0.875,-867.40173,27.76399,1562.58545,-775.96381,21.11121,1448.14026
107,0.883,-863.03064,26.90795,1561.20203,-772.35626,17.63596,1447.39563
108,0.892,-859.36682,25.48149,1560.58337,-768.23022,15.76667,1447.09326
109,0.9,-854.75464,23.44127,1560.97534,-763.96527,12.65009,1446.42041
110,0.908,-851.19104,21.85867,1559.92383,-759.70117,9.99987,1443.97888
111,0.917,-847.1347,21.01024,1559.31921,-753.70917,15.01001,1446.05322
112,0.925,-843.55322,18.31891,1559.43701,-749.1701,11.32014,1445.75464
113,0.933,-839.95929,16.49438,1559.03406,-745.01947,9.22804,1445.04382
114,0.942,-835.93713,15.11329,1558.82629,-741.10327,7.02286,1444.89587
115,0.95,-830.14172,13.75354,1558.2876,-738.22906,5.32147,1444.9563
116,0.958,-825.02924,10.78829,1559.32068,-732.56653,3.945,1444.30273
117,0.967,-821.85437,9.44149,1558.69287,-727.00653,1.39238,1444.68726
118,0.975,-817.82965,7.02926,1558.69446,-721.4541,3.06572,1446.07202
119,0.983,-813.49146,5.9021,1559.13562,-718.61658,1.29831,1446.36084
120,0.992,-808.93677,3.7254,1559.73132,-714.04126,-1.13525,1446.85852
121,1,-803.90747,0.70777,1559.58008,-710.11072,-3.9729,1446.54041
122,1.008,-798.03607,0.53515,1559.26233,-705.79834,-7.25567,1446.55884
123,1.017,-794.50482,-3.28346,1561.10291,-701.01367,-10.14604,1446.79419
124,1.025,-790.14697,-5.89787,1562.39795,-696.47437,-13.22992,1448.10168
125,1.033,-785.48627,-8.23852,1562.11572,-690.56305,-12.06154,1449.82532
126,1.042,-779.78613,-10.72302,1562.91284,-687.11145,-14.60141,1450.4679
127,1.05,-775.90399,-11.70424,1564.17688,-682.9104,-17.65923,1449.83569
128,1.058,-770.64178,-14.08884,1565.9585,-677.49304,-17.88095,1451.36035
129,1.067,-765.36841,-14.68069,1566.08545,-673.57935,-19.30614,1451.73828
130,1.075,-762.1651,-16.60753,1566.35071,-669.89044,-22.39146,1451.38867
131,1.083,-757.41333,-19.94702,1568.08435,-666.18549,-23.23457,1452.91443
132,1.092,-752.84985,-21.19393,1569.27698,-659.81146,-24.05843,1453.63013
133,1.1,-750.58838,-22.26984,1569.72314,-656.50549,-27.98678,1455.02393
134,1.108,-745.2334,-25.38321,1570.4989,-652.38739,-27.73251,1456.68909
135,1.117,-740.11206,-27.00211,1571.94629,-648.84998,-30.39833,1456.92053
136,1.125,-737.96594,-28.36811,1572.70886,-643.6571,-30.169,1457.12317
137,1.133,-733.49243,-30.57355,1572.93433,-638.90332,-33.63798,1459.20972
138,1.142,-729.4259,-31.09579,1573.7937,-635.95306,-35.12363,1459.86047
139,1.15,-725.51404,-33.4186,1574.57166,-632.2384,-37.45329,1459.34436
140,1.158,-721.50623,-34.19016,1575.22668,-627.45258,-40.10534,1460.29321
141,1.167,-717.16809,-36.48081,1576.255,-622.89563,-39.08832,1461.07092
142,1.175,-714.6994,-37.8989,1576.20764,-618.87543,-41.02197,1461.21313
143,1.183,-710.03705,-39.70766,1576.52881,-615.01361,-42.4874,1461.98193
144,1.192,-705.93738,-41.44076,1575.49695,-610.48627,-44.28741,1462.15369
145,1.2,-700.35822,-42.96482,1576.21509,-606.72284,-45.54282,1462.06372
146,1.208,-696.54456,-43.11782,1575.9491,-602.73676,-47.47934,1462.5072
147,1.217,-692.99713,-44.66707,1576.06189,-598.776,-48.24281,1462.17578
148,1.225,-689.00507,-45.30937,1577.98218,-593.82947,-49.3287,1461.38269
149,1.233,-685.11578,-47.082,1577.75854,-588.54083,-50.64085,1461.28918
150,1.242,-680.78009,-48.53391,1576.91663,-584.34662,-51.55496,1462.17126
151,1.25,-674.34302,-48.26702,1575.94055,-580.88953,-53.60003,1462.39368
152,1.258,-670.63647,-49.19635,1576.3241,-576.92053,-52.3588,1461.54114
153,1.267,-666.20459,-50.39056,1575.98889,-576.70721,-50.3874,1461.3783
154,1.275,-661.71381,-50.03711,1576.27954,-567.19519,-53.88154,1460.20996
155,1.283,-656.65723,-51.64235,1576.53088,-562.99524,-53.97592,1460.56726
156,1.292,-651.20001,-52.73417,1576.94897,-559.11212,-54.86171,1459.96704
157,1.3,-646.65796,-53.04215,1575.94336,-550.72101,-57.79544,1459.5968
158,1.308,-642.09454,-52.66824,1574.92065,-549.81512,-58.3445,1459.1167
159,1.317,-636.65698,-52.92328,1575.4585,-546.41644,-55.17217,1458.45911
160,1.325,-632.68512,-54.07167,1575.63806,-542.0661,-56.96634,1458.1947
161,1.333,-628.89539,-53.90866,1576.05432,-536.50714,-57.07174,1459.6626
162,1.342,-624.12366,-54.24083,1576.01672,-533.39954,-56.12989,1457.94019
163,1.35,-619.31885,-54.19259,1576.51331,-529.92224,-57.89651,1457.63916
164,1.358,-614.28717,-55.22274,1574.90027,-525.3772,-57.64782,1456.36121
165,1.367,-610.56976,-53.71347,1574.59265,-522.06415,-59.23885,1456.08472
166,1.375,-606.40796,-54.22712,1574.88416,-517.03821,-57.70877,1456.93042
167,1.383,-603.1073,-55.44516,1574.6925,-513.19281,-58.34488,1456.74451
168,1.392,-597.58929,-55.02855,1574.68774,-509.36786,-58.36951,1455.80688
169,1.4,-594.31384,-54.99393,1574.21509,-504.54318,-57.97488,1455.83777
170,1.408,-590.40155,-54.66301,1574.52271,-501.39468,-58.49099,1456.75854
171,1.417,-586.42584,-56.11214,1572.46899,-497.7774,-58.45913,1455.53674
172,1.425,-582.29919,-53.68916,1572.33008,-492.12952,-58.01603,1455.18677
173,1.433,-578.0293,-54.46862,1572.10046,-489.36774,-59.53122,1454.78564
174,1.442,-574.30402,-53.93232,1572.73621,-484.74838,-59.3593,1454.29309
175,1.45,-570.4165,-54.33463,1573.11841,-479.73032,-58.39761,1453.19556
176,1.458,-565.61969,-54.61348,1572.82104,-476.15082,-58.80571,1453.96387
177,1.467,-561.01532,-53.73411,1570.95251,-472.15762,-56.89735,1453.61621
178,1.475,-557.04059,-53.16432,1570.53235,-467.37378,-56.22702,1452.23816
179,1.483,-553.09808,-54.01327,1569.97546,-463.95554,-55.73974,1452.4906
180,1.492,-548.83905,-51.98063,1570.22559,-460.65021,-57.84959,1450.20728
181,1.5,-544.49548,-52.00993,1567.86523,-454.20361,-56.52794,1449.6377
182,1.508,-539.06049,-53.78545,1567.06689,-449.63339,-56.48936,1449.6311
183,1.517,-535.82318,-50.90123,1566.57117,-444.50131,-54.5964,1449.68811
184,1.525,-530.24371,-51.5465,1566.18433,-440.13754,-54.71842,1448.84717
185,1.533,-528.17834,-49.21533,1565.76782,-436.936,-54.7452,1446.90906
186,1.542,-521.27118,-51.16587,1563.6991,-432.65024,-52.90625,1446.67273
187,1.55,-517.31244,-51.50065,1563.19238,-428.60373,-53.09928,1445.3606
188,1.558,-512.87659,-49.31499,1563.27979,-424.50247,-52.53692,1444.97815
189,1.567,-509.09439,-48.14724,1562.41394,-419.29907,-51.55576,1444.51294
190,1.575,-502.78204,-47.21696,1560.61902,-415.15958,-51.45294,1443.68213
191,1.583,-500.75122,-46.33218,1559.98694,-408.82321,-50.87746,1443.22791
192,1.592,-494.62106,-43.7872,1559.22266,-404.97589,-49.57999,1442.15247
193,1.6,-491.50137,-44.0982,1559.11096,-401.2966,-49.95739,1442.18652
194,1.608,-487.07629,-42.33269,1558.6062,-395.4985,-47.9473,1441.49365
195,1.617,-479.68219,-43.5244,1556.89966,-392.16177,-47.83987,1440.46582
196,1.625,-477.95831,-40.77455,1555.9491,-386.51196,-45.04284,1440.89392
197,1.633,-472.78616,-38.6974,1555.75977,-382.81873,-43.79842,1438.93958
198,1.642,-468.91827,-37.74102,1555.97925,-377.85373,-43.399,1439.40149
199,1.65,-464.52618,-36.40019,1554.92249,-372.48999,-42.06816,1438.229
200,1.658,-460.15738,-36.7245,1555.25671,-367.59729,-40.48208,1438.80347
201,1.667,-454.72247,-34.67158,1554.74414,-363.17996,-40.68629,1439.25134
202,1.675,-449.95728,-31.80953,1554.16687,-358.39105,-38.97984,1437.70215
203,1.683,-445.41962,-32.6068,1554.62598,-353.62991,-37.30708,1438.65234
204,1.692,-440.66873,-29.2559,1554.43884,-347.17081,-36.66509,1438.88171
205,1.7,-434.65207,-28.46676,1555.27673,-342.9024,-35.37482,1438.26575
206,1.708,-431.50229,-25.17492,1554.46472,-338.39786,-33.43585,1439.02661
207,1.717,-427.39105,-23.95783,1555.20898,-333.30817,-30.96185,1438.45276
208,1.725,-421.41068,-22.37787,1556.10962,-329.19363,-29.3481,1439.11646
209,1.733,-415.7764,-19.90406,1556.05347,-323.79248,-28.27241,1439.76245
210,1.742,-410.24722,-18.70332,1555.70361,-317.86285,-28.02321,1440.16174
211,1.75,-404.6134,-16.37483,1556.40979,-312.4137,-24.98146,1440.58691
212,1.758,-399.84747,-13.33139,1557.74683,-308.58618,-24.97922,1440.73157
213,1.767,-394.51743,-12.96637,1558.22913,-302.31195,-20.28299,1441.02283
214,1.775,-389.75479,-10.63832,1558.6344,-297.43912,-20.01522,1441.58838
215,1.783,-382.74216,-8.75762,1558.96753,-292.46512,-19.49042,1442.15295
216,1.792,-378.73871,-7.76608,1560.54272,-287.28424,-17.04132,1443.5719
217,1.8,-373.75314,-5.42231,1560.97571,-282.87018,-16.29345,1443.65906
218,1.808,-367.19144,-4.61254,1561.62744,-277.30582,-14.07191,1444.84729
219,1.817,-363.49667,-2.36999,1563.43201,-273.10895,-12.65436,1445.86169
220,1.825,-356.43582,-1.49624,1564.31348,-267.59784,-10.90055,1448.70361
221,1.833,-352.45468,0.26123,1565.46155,-262.32248,-9.79752,1449.37097
222,1.842,-347.4772,0.69666,1565.35425,-257.95847,-8.95529,1450.51501
223,1.85,-343.36929,3.21062,1568.31165,-253.1221,-7.31246,1451.57239
224,1.858,-338.75784,5.37595,1569.92834,-248.63568,-6.31132,1452.36523
225,1.867,-334.72873,4.62103,1569.44629,-243.85287,-3.49856,1453.41699
226,1.875,-330.55902,8.04554,1570.10693,-237.85815,-2.45668,1453.8623
227,1.883,-325.31577,9.00326,1570.81067,-232.78555,-1.98203,1454.72375
228,1.892,-321.52393,9.70367,1571.73352,-228.66879,0.74686,1455.61035
229,1.9,-316.30148,10.78731,1572.36267,-224.55408,0.18344,1455.94226
230,1.908,-313.08221,13.71574,1572.58594,-218.93684,1.46204,1457.18982
231,1.917,-305.76126,14.41637,1573.90515,-213.75815,2.9473,1458.63367
232,1.925,-301.89706,15.01896,1574.33728,-208.64737,4.59706,1457.25537
233,1.933,-297.86963,18.04834,1573.99316,-203.95978,6.12023,1457.48047
234,1.942,-291.63608,18.15709,1573.77136,-199.10867,8.75117,1458.07166
235,1.95,-283.51273,19.15442,1572.45911,-195.21846,8.21627,1457.80627
236,1.958,-282.1044,19.15382,1573.74695,-189.90515,9.54631,1457.74573
237,1.967,-276.82272,22.72094,1574.6001,-184.86816,10.27909,1458.80237
238,1.975,-271.02603,24.23392,1574.58618,-179.59892,11.44667,1459.03308
239,1.983,-265.82263,24.60231,1573.90857,-174.15755,12.28141,1458.453
240,1.992,-260.21417,26.36956,1573.6344,-169.58061,12.91654,1458.19238
241,2,-255.77036,27.03383,1573.21912,-163.46768,16.13599,1456.83997
242,2.008,-248.97977,28.4711,1573.74976,-159.23637,16.24091,1455.73218
243,2.017,-244.45903,29.95629,1572.84839,-154.42535,15.8214,1456.28809
244,2.025,-239.12802,29.69075,1573.49268,-149.61682,18.79054,1455.85193
245,2.033,-232.81042,30.68072,1573.86731,-145.12329,19.18929,1455.06995
246,2.042,-226.91742,31.60656,1573.48938,-139.75339,19.32777,1454.1261
247,2.05,-220.94501,32.22886,1572.57324,-134.29623,19.19111,1454.07764
248,2.058,-217.70041,33.47062,1572.50635,-128.98846,21.00011,1453.58081
249,2.067,-211.64369,35.11419,1572.71216,-124.14981,18.87337,1453.41699
250,2.075,-204.95531,35.56488,1571.69824,-118.96209,21.01327,1452.89246
251,2.083,-200.75658,35.258,1571.38806,-114.1835,21.28286,1452.18445
252,2.092,-193.91476,35.83042,1572.17615,-109.37228,21.87233,1451.7063
253,2.1,-189.47879,35.2602,1571.78259,-104.8986,20.67451,1451.17285
254,2.108,-184.78877,35.82145,1571.35608,-100.90198,21.41112,1450.41357
255,2.117,-179.89752,35.56044,1570.27429,-95.96196,21.48148,1449.7926
256,2.125,-174.82373,35.7062,1569.51025,-90.84447,21.86074,1449.71484
257,2.133,-171.35727,37.32806,1569.75024,-85.28696,23.10388,1450.12915
258,2.142,-167.45978,37.47313,1569.37671,-81.43553,21.45998,1449.11707
259,2.15,-161.14987,37.3442,1570.10156,-76.54237,21.98342,1447.22351
260,2.158,-154.54102,36.54096,1570.25049,-72.1438,21.95547,1448.41821
261,2.167,-149.98721,36.99542,1568.61755,-67.54483,22.64445,1448.29761
262,2.175,-146.4612,36.72727,1568.10779,-62.42509,21.85608,1446.63
263,2.183,-141.01097,37.12329,1567.94556,-57.84776,22.35426,1446.7594
264,2.192,-137.29568,36.80891,1567.51074,-53.4999,21.227,1446.76697
265,2.2,-132.41486,36.82386,1567.55969,-48.35808,22.25546,1445.48511
266,2.208,-128.77739,37.58109,1566.1615,-43.07028,22.73029,1445.01074
267,2.217,-122.88218,36.59777,1565.35034,-37.87676,21.20095,1444.66772
268,2.225,-117.92318,36.45918,1565.33704,-34.54915,21.82338,1444.69641
269,2.233,-113.04938,35.75766,1565.18372,-29.84757,20.98942,1444.43298
270,2.242,-108.62518,35.30608,1564.95801,-25.14272,22.01046,1443.36621
271,2.25,-102.73969,35.37873,1563.83252,-20.13567,21.58297,1442.83997
272,2.258,-97.93756,34.23606,1564.49829,-14.27192,20.11588,1442.90027
273,2.267,-95.21173,34.44444,1563.86377,-10.81546,21.32043,1441.70483
274,2.275,-90.00813,33.11154,1562.95703,-5.54708,20.25894,1441.51599
275,2.283,-84.21546,31.91579,1560.91467,-0.97426,20.45953,1440.97058
276,2.292,-80.68791,31.77448,1560.61646,3.65382,19.92785,1439.21033
277,2.3,-75.42059,29.87865,1559.92285,8.14174,19.11834,1438.37366
278,2.308,-71.30312,31.10822,1559.85754,12.17183,18.01794,1438.55408
279,2.317,-66.23727,30.54568,1560.51807,17.03102,16.40217,1438.56006
280,2.325,-62.13293,27.81099,1558.23108,22.86702,16.55396,1437.04883
281,2.333,-57.02377,27.38121,1557.72034,26.73909,15.8247,1436.63062
282,2.342,-53.01375,27.08226,1557.36719,32.09555,13.4869,1436.33569
283,2.35,-48.97649,25.01062,1556.9834,36.97311,13.94408,1436.19177
284,2.358,-43.29281,24.44102,1557.15833,40.70233,13.20881,1435.97144
285,2.367,-39.1531,22.5927,1556.80286,45.69551,13.15163,1436.37671
286,2.375,-34.76851,20.95179,1555.68787,50.68644,11.45743,1436.96716
287,2.383,-29.75311,20.9114,1555.73206,55.20298,8.57835,1437.24377
288,2.392,-25.89224,18.4715,1556.04614,60.82532,8.26398,1436.94958
289,2.4,-20.98429,19.92826,1556.82739,66.2096,7.30183,1436.17041
290,2.408,-15.39606,15.28285,1556.78137,71.03271,5.65009,1436.54175
291,2.417,-11.14449,14.24156,1557.02698,74.59718,5.98789,1437.31812
292,2.425,-5.80508,13.77089,1556.12573,80.3587,3.93981,1438.23914
293,2.433,-0.05277,13.19934,1557.0752,83.70872,2.91061,1437.70435
294,2.442,3.93946,11.25791,1557.62354,89.77119,1.26907,1437.52576
295,2.45,10.24739,9.80769,1557.76599,94.37585,0.66516,1437.59644
296,2.458,15.6203,7.52652,1558.49756,99.73422,-2.30641,1438.89539
297,2.467,20.32462,4.88212,1558.73145,105.7533,-0.86394,1438.89258
298,2.475,25.97475,5.43599,1559.7467,110.62056,-4.93501,1438.28894
299,2.483,30.41494,4.01845,1560.52515,114.52131,-4.50029,1439.04236
300,2.492,35.7263,3.10693,1561.63586,119.68199,-5.7502,1441.08508
301,2.5,42.7411,1.21184,1563.27686,124.18533,-6.59918,1441.29968
302,2.508,46.63063,-1.5662,1563.56128,129.39102,-10.11878,1441.99255
303,2.517,51.58593,-1.3446,1564.81763,134.8351,-10.25337,1442.99561
304,2.525,57.36067,-3.49917,1565.46204,139.74803,-12.08609,1443.7937
305,2.533,60.66702,-4.27488,1566.50085,144.44804,-12.75717,1444.16931
306,2.542,65.93079,-5.3664,1567.25867,148.98451,-12.28596,1445.30017
307,2.55,71.63572,-7.93619,1568.73096,154.2186,-14.8504,1447.60388
308,2.558,76.23371,-9.32862,1569.67407,158.72791,-17.71429,1447.88318
309,2.567,81.98161,-11.55662,1570.2113,163.66338,-18.0933,1447.95166
310,2.575,85.51746,-12.29734,1570.42358,168.81062,-19.0542,1449.55615
311,2.583,90.57269,-13.77944,1571.8075,173.64688,-22.1857,1449.79333
312,2.592,95.32773,-16.29364,1572.88574,178.40631,-20.63716,1449.62512
313,2.6,100.12819,-17.89596,1573.29626,182.98749,-23.44418,1449.91785
314,2.608,104.52965,-18.7193,1574.01917,186.66695,-25.19,1452.28943
315,2.617,110.18517,-19.9252,1574.25281,191.87567,-24.83572,1452.99976
316,2.625,115.30254,-20.28388,1574.93958,195.60873,-25.7591,1452.10352
317,2.633,120.0639,-22.85218,1574.81079,200.92999,-28.05312,1452.63989
318,2.642,124.87742,-24.18966,1574.54492,205.38258,-27.94503,1453.16528
319,2.65,129.77989,-24.70503,1576.24304,210.1474,-28.64964,1453.47424
320,2.658,133.79428,-26.95763,1576.01038,215.6608,-31.85387,1453.92737
321,2.667,140.10283,-26.69154,1576.3175,220.34404,-30.44795,1453.60474
322,2.675,143.82117,-27.1868,1576.70862,224.77304,-33.46416,1453.59229
323,2.683,147.47485,-28.36712,1575.69873,229.76035,-32.13465,1453.57776
324,2.692,153.45634,-27.2715,1576.91138,234.66093,-34.39012,1454.39551
325,2.7,156.81166,-28.2656,1577.61267,238.7906,-34.0642,1454.54907
326,2.708,163.27849,-29.98602,1577.29919,242.94418,-33.54248,1453.74072
327,2.717,168.13966,-30.33415,1578.13574,248.15376,-35.10778,1453.9032
328,2.725,173.60519,-32.35622,1577.56787,252.80121,-33.97851,1453.36084
329,2.733,178.73488,-31.43745,1577.4071,257.69241,-34.64934,1453.49939
330,2.742,184.29837,-32.92723,1577.7439,263.10947,-35.65191,1453.48535
331,2.75,188.85243,-32.64189,1577.49597,268.00641,-36.05958,1452.54993
332,2.758,193.96349,-31.78288,1576.55457,272.67978,-36.36838,1452.81567
333,2.767,199.72218,-33.13925,1576.44312,276.95071,-36.04604,1452.06116
334,2.775,204.45467,-32.1422,1576.61853,282.38983,-35.66013,1450.48035
335,2.783,209.66138,-32.91522,1575.84912,285.31247,-35.65189,1449.87891
336,2.792,214.10716,-32.02242,1576.36609,290.6991,-35.17061,1448.77808
337,2.8,219.2619,-32.60625,1576.16284,295.30261,-36.29793,1448.70068
338,2.808,223.96175,-32.83067,1575.25586,299.49997,-34.83048,1448.48169
