Frame#,Time,R.Heel.x,R.Heel.y,R.Heel.z
78,0.642,-1110.28125,-301.33435,875.08478
79,0.65,-1107.95886,-301.79874,875.05048
80,0.658,-1105.20081,-301.82407,875.11407
81,0.667,-1102.78308,-302.36093,875.18481
82,0.675,-1098.5509,-301.47104,874.63635
83,0.683,-1095.81982,-302.14111,874.69574
84,0.692,-1093.08838,-301.82831,874.35077
85,0.7,-1091.30139,-302.20407,874.25635
86,0.708,-1086.87561,-302.51157,874.39874
87,0.717,-1083.62146,-303.59042,875.17267
88,0.725,-1080.04468,-303.22552,874.20966
89,0.733,-1077.2616,-303.70905,874.19855
90,0.742,-1074.42493,-304.13782,873.72406
91,0.75,-1070.16724,-305.55109,872.66278
92,0.758,-1066.93909,-305.58145,872.36505
93,0.767,-1063.15894,-306.52521,871.85797
94,0.775,-1059.82849,-307.42227,871.36401
95,0.783,-1055.6488,-307.021,871.46362
96,0.792,-1052.34387,-309.3895,871.13202
97,0.8,-1047.55847,-310.80676,870.76605
98,0.808,-1043.41833,-311.26013,870.57703
99,0.817,-1040.01147,-312.23419,869.70728
100,0.825,-1035.08435,-313.21286,869.09344
101,0.833,-1031.11462,-314.77191,868.39978
102,0.842,-1027.01758,-315.65137,867.21417
103,0.85,-1022.63983,-315.38043,866.7276
104,0.858,-1018.47076,-317.63831,866.69202
105,0.867,-1013.3891,-319.12393,866.22211
106,0.875,-1008.99615,-321.17706,864.63861
107,0.883,-1004.52893,-321.91089,863.67365
108,0.892,-1000.06183,-323.34741,862.98059
109,0.9,-994.92078,-324.37491,862.11212
110,0.908,-990.35297,-326.25323,860.99878
111,0.917,-984.69452,-327.84976,860.87463
112,0.925,-979.40173,-330.22147,860.03638
113,0.933,-973.32684,-332.19168,858.36755
114,0.942,-968.30994,-333.9873,857.54492
115,0.95,-963.60742,-336.14096,856.88062
116,0.958,-957.5697,-337.3139,856.32379
117,0.967,-951.19965,-339.15085,856.69568
118,0.975,-946.47388,-340.84543,856.06415
119,0.983,-940.27435,-342.05429,855.80884
120,0.992,-934.12378,-343.7984,856.41467
121,1,-928.76764,-345.23514,856.2605
122,1.008,-921.6983,-346.56891,856.3031
123,1.017,-915.97754,-348.89291,856.91589
124,1.025,-911.00574,-350.94235,857.00482
125,1.033,-903.8822,-351.4946,857.49683
126,1.042,-897.61444,-353.27853,858.60016
127,1.05,-892.47101,-355.47189,859.08813
128,1.058,-886.3858,-356.53656,859.47015
129,1.067,-879.82007,-358.65656,860.83514
130,1.075,-874.7608,-360.18872,861.2713
131,1.083,-867.87323,-362.5798,862.29517
132,1.092,-861.53558,-363.57458,863.25586
133,1.1,-854.78943,-364.87885,864.4295
134,1.108,-848.86938,-367.78741,864.96838
135,1.117,-842.42279,-369.36612,865.0957
136,1.125,-836.05487,-370.72098,866.21307
137,1.133,-830.09735,-373.50964,866.76007
138,1.142,-823.96307,-374.81677,867.47974
139,1.15,-817.62201,-377.38666,868.34021
140,1.158,-811.45349,-379.35739,869.32837
141,1.167,-805.21704,-381.49203,869.73755
142,1.175,-797.66998,-382.44556,869.6571
143,1.183,-792.5899,-384.98465,870.45825
144,1.192,-786.48358,-387.10974,870.258
145,1.2,-780.80859,-388.92892,870.48785
146,1.208,-774.72125,-391.05341,870.47119
147,1.217,-769.44879,-393.19754,871.10437
148,1.225,-762.8703,-393.04761,871.57275
149,1.233,-756.58618,-395.19611,872.24323
150,1.242,-751.6637,-396.86301,872.17859
151,1.25,-746.38239,-398.77478,872.6991
152,1.258,-739.53644,-399.24527,872.96954
153,1.267,-735.10242,-399.81265,873.12891
154,1.275,-728.92462,-402.1683,873.30402
155,1.283,-724.1701,-403.01697,873.82574
156,1.292,-717.79858,-403.48068,873.57471
157,1.3,-714.36389,-404.17111,874.95575
158,1.308,-708.83911,-405.08163,874.52759
159,1.317,-703.55042,-406.01291,876.18427
160,1.325,-698.00562,-406.13467,876.31335
161,1.333,-693.96533,-406.93042,876.75079
162,1.342,-689.37579,-407.62234,876.70544
163,1.35,-684.68353,-406.76334,876.33649
164,1.358,-680.22479,-407.98318,876.37518
165,1.367,-674.25574,-407.78384,876.87622
166,1.375,-671.01599,-408.53284,875.88123
167,1.383,-665.95447,-408.76413,875.43433
168,1.392,-661.40771,-406.95969,875.29077
169,1.4,-658.48395,-407.68817,875.18683
170,1.408,-654.94141,-408.73154,875.37366
171,1.417,-650.17365,-408.80704,875.10858
172,1.425,-646.12958,-408.87695,874.7171
173,1.433,-643.23889,-409.39603,874.95813
174,1.442,-639.65228,-408.77481,874.23926
175,1.45,-636.94,-409.40274,873.70905
176,1.458,-632.64703,-409.04742,872.22296
177,1.467,-629.14478,-409.38803,871.63629
178,1.475,-626.18091,-409.36499,871.67303
179,1.483,-621.25891,-407.28696,870.63251
180,1.492,-618.59979,-407.27969,870.18799
181,1.5,-615.40002,-405.98062,869.60284
182,1.508,-612.73877,-407.03421,869.72211
183,1.517,-607.77911,-405.83472,867.59912
184,1.525,-606.34302,-406.19061,867.41394
185,1.533,-602.72272,-406.58215,866.88208
186,1.542,-598.50555,-404.79709,865.51367
187,1.55,-595.07294,-404.44534,865.15521
188,1.558,-591.10071,-402.84375,863.3382
189,1.567,-588.0918,-402.76047,863.28778
190,1.575,-585.72382,-401.80969,862.1673
191,1.583,-582.55115,-401.61652,861.74927
192,1.592,-579.73212,-402.16467,861.5553
193,1.6,-575.95984,-400.59415,861.18951
194,1.608,-573.30768,-400.13556,860.52808
195,1.617,-569.63434,-398.44861,859.10516
196,1.625,-566.42908,-397.83237,858.83661
197,1.633,-562.7981,-396.0965,858.90881
198,1.642,-560.67395,-396.28793,858.45654
199,1.65,-557.14178,-394.84091,858.32367
200,1.658,-553.70386,-393.8844,857.86829
201,1.667,-551.47949,-392.17975,857.75702
202,1.675,-547.11261,-390.83432,857.26434
203,1.683,-543.77911,-390.9549,857.58661
204,1.692,-540.05878,-388.82175,857.80157
205,1.7,-536.43274,-386.85928,858.45258
206,1.708,-534.20575,-384.85178,858.42029
207,1.717,-529.92737,-384.88141,859.37476
208,1.725,-527.09521,-382.24695,861.43646
209,1.733,-523.56305,-381.6344,861.35199
210,1.742,-519.19092,-380.71555,862.05756
211,1.75,-516.13934,-378.36862,863.01215
212,1.758,-512.27148,-377.41183,863.42767
213,1.767,-508.98135,-375.36859,863.84381
214,1.775,-504.65512,-372.70554,865.01282
215,1.783,-501.9603,-371.47681,866.79791
216,1.792,-498.02298,-371.04218,868.19891
217,1.8,-493.6987,-367.61734,868.68182
218,1.808,-489.51688,-364.98178,869.89465
219,1.817,-486.13812,-364.66296,870.8645
220,1.825,-482.85709,-363.01978,872.65216
221,1.833,-477.69324,-361.38251,873.63129
222,1.842,-473.98682,-357.61591,874.35272
223,1.85,-470.30081,-356.62573,876.0365
224,1.858,-465.93936,-354.4491,876.45569
225,1.867,-463.37067,-353.08081,877.46808
226,1.875,-458.99622,-350.17108,878.23792
227,1.883,-454.71024,-349.70236,878.77228
228,1.892,-451.56741,-346.02963,879.3504
229,1.9,-447.96826,-343.96463,879.03284
230,1.908,-442.74091,-343.00888,878.98163
231,1.917,-439.61987,-341.63168,880.68457
232,1.925,-435.96826,-340.66168,880.68011
233,1.933,-430.74643,-338.01178,880.87811
234,1.942,-428.13278,-335.85077,881.953
235,1.95,-424.13721,-336.27722,882.43048
236,1.958,-419.91092,-334.13797,881.53467
237,1.967,-415.93228,-332.35687,881.95837
238,1.975,-411.88089,-330.58569,882.21185
239,1.983,-409.03497,-329.85544,882.23492
240,1.992,-405.85474,-329.3551,882.80194
241,2,-400.79584,-326.53354,882.90582
242,2.008,-397.83121,-326.81802,883.19336
243,2.017,-392.95856,-323.62613,883.51013
244,2.025,-389.72263,-323.23535,883.71307
245,2.033,-387.26474,-322.9765,884.19519
246,2.042,-382.87149,-320.84109,884.90417
247,2.05,-378.84155,-320.9122,885.51678
248,2.058,-374.259,-319.93338,885.12439
249,2.067,-372.5062,-318.55344,885.09454
250,2.075,-368.90509,-317.94751,885.35992
251,2.083,-365.22211,-317.97714,885.77625
252,2.092,-361.54956,-317.65677,885.70618
253,2.1,-357.99283,-317.16953,885.33893
254,2.108,-353.94659,-315.67139,885.31311
255,2.117,-351.24268,-315.86014,885.24762
256,2.125,-348.28436,-317.0209,885.7735
257,2.133,-344.31906,-315.29922,885.02765
258,2.142,-340.78149,-314.90955,885.14313
259,2.15,-336.83575,-315.36618,885.56982
260,2.158,-333.4743,-314.95474,885.1297
261,2.167,-329.66138,-315.38348,884.99188
262,2.175,-326.42303,-316.1178,885.07208
263,2.183,-322.61108,-315.00314,884.9071
264,2.192,-318.26978,-314.17593,884.47607
265,2.2,-315.05444,-314.81516,884.27747
266,2.208,-310.79416,-315.42499,883.78772
267,2.217,-306.37604,-315.84848,882.20642
268,2.225,-301.71304,-316.26147,882.10767
269,2.233,-298.20648,-316.37173,881.53931
270,2.242,-293.68753,-316.62634,881.0473
271,2.25,-289.63953,-317.41046,880.56189
272,2.258,-285.66742,-319.47708,880.38934
273,2.267,-279.44827,-317.70499,878.4527
274,2.275,-274.99771,-318.82919,878.38153
275,2.283,-270.49722,-319.79129,877.43964
276,2.292,-265.14105,-319.88702,876.47858
277,2.3,-260.42651,-321.41345,876.60443
278,2.308,-254.8065,-321.86893,874.6521
279,2.317,-249.59445,-322.50424,874.11255
280,2.325,-244.36914,-323.84885,872.94592
281,2.333,-238.77745,-324.96643,872.21997
282,2.342,-232.48441,-325.1792,871.55298
283,2.35,-226.66599,-326.6821,869.26227
284,2.358,-221.2849,-327.32898,867.97693
285,2.367,-214.90256,-328.64526,867.7984
286,2.375,-208.24562,-330.29584,866.56879
287,2.383,-200.88956,-330.17969,865.42871
288,2.392,-195.83356,-331.75519,864.69397
289,2.4,-188.80641,-332.76187,865.0437
290,2.408,-182.32085,-333.84869,864.13226
291,2.417,-175.02847,-334.22699,863.94983
292,2.425,-168.16273,-335.7684,863.69116
293,2.433,-161.10628,-337.67487,864.17969
294,2.442,-153.74315,-338.83188,864.27075
295,2.45,-146.98,-340.31738,863.76105
296,2.458,-139.99669,-340.37286,863.83502
297,2.467,-133.16077,-342.70502,864.80621
298,2.475,-125.23813,-344.2767,865.2027
299,2.483,-118.29826,-345.19775,865.45007
300,2.492,-111.21079,-346.58759,866.04779
301,2.5,-104.51375,-347.80505,866.92365
302,2.508,-95.98872,-349.00522,867.34106
303,2.517,-88.36493,-351.34103,868.00647
304,2.525,-81.26399,-353.39902,868.88147
305,2.533,-73.07075,-353.14133,869.72565
306,2.542,-66.81644,-356.34351,871.80847
307,2.55,-59.1097,-357.59772,871.93988
308,2.558,-51.71088,-358.90286,872.31573
309,2.567,-44.37474,-361.19995,873.22949
310,2.575,-37.49642,-361.74323,874.90088
311,2.583,-29.91699,-364.18579,875.12976
312,2.592,-22.94432,-365.81946,876.29962
313,2.6,-16.00644,-367.17679,876.78497
314,2.608,-8.20404,-369.67978,878.36768
315,2.617,-1.2402,-370.85873,878.71442
316,2.625,6.04238,-372.78894,878.591
317,2.633,13.1144,-374.6019,879.75916
318,2.642,19.77455,-375.93839,880.18781
319,2.65,27.20915,-376.83844,880.75018
320,2.658,34.31878,-379.07593,881.44391
321,2.667,40.99983,-380.66861,882.36328
322,2.675,47.88585,-381.78409,882.60583
323,2.683,53.69334,-382.96124,882.45062
324,2.692,60.22837,-383.91068,883.15894
325,2.7,67.07672,-385.29401,883.66949
326,2.708,72.86018,-386.13031,884.29083
327,2.717,80.1871,-386.81485,884.44415
328,2.725,85.60414,-388.18906,884.62
329,2.733,93.13239,-388.1011,886.20984
330,2.742,97.64738,-389.16583,886.09875
331,2.75,105.41746,-389.00052,886.73309
332,2.758,109.85234,-391.90759,887.30603
333,2.767,116.6412,-390.68942,886.77411
334,2.775,121.69705,-390.38229,887.21545
335,2.783,128.07518,-390.76083,888.16315
336,2.792,133.74908,-391.35934,888.82001
337,2.8,139.58995,-391.40161,887.93219
338,2.808,144.68733,-390.24857,887.08801
339,2.817,149.80403,-391.26395,888.09033
340,2.825,154.38933,-389.83105,887.62933
341,2.833,159.25768,-391.17978,887.73975
342,2.842,165.55592,-390.02655,887.32098
343,2.85,169.9886,-390.9133,887.07935
344,2.858,175.11127,-389.98273,886.84338
345,2.867,180.90807,-389.75375,886.7774
346,2.875,185.70544,-389.98318,885.72394
347,2.883,190.7036,-389.01352,885.5957
348,2.892,194.11809,-388.23233,884.72174
349,2.9,198.86522,-386.28238,883.72437
350,2.908,203.3015,-387.18307,883.34705
351,2.917,208.26582,-385.8092,882.29132
352,2.925,212.28738,-385.27356,881.87531
353,2.933,216.88579,-385.00681,880.88513
354,2.942,221.04359,-383.90253,879.41699
355,2.95,225.41432,-383.34503,879.11206
356,2.958,229.82681,-381.42267,878.51434
357,2.967,233.34285,-380.5386,876.84753
358,2.975,238.14166,-379.47232,875.78357
359,2.983,241.1974,-378.37872,875.65631
360,2.992,245.90273,-377.61893,874.99182
361,3,249.00549,-377.83261,874.09479
362,3.008,253.612,-374.62012,872.18652
363,3.017,257.11978,-373.45349,872.15887
364,3.025,261.28738,-372.32568,872.30212
365,3.033,265.31647,-372.25443,871.64587
366,3.042,268.84384,-371.44131,870.65302
367,3.05,273.33447,-370.17752,869.81586
368,3.058,275.76904,-368.33975,869.49017
369,3.067,279.89478,-367.02243,868.91815
370,3.075,283.44128,-365.07077,868.48096
371,3.083,288.09161,-364.3082,867.79529
372,3.092,290.7959,-362.53308,867.21985
373,3.1,294.98715,-361.68744,866.617
374,3.108,297.53894,-359.22855,865.84265
375,3.117,301.11343,-358.16928,866.31281
376,3.125,304.71991,-357.43802,866.33655
377,3.133,307.87424,-354.72803,866.34601
378,3.142,312.79169,-352.32156,867.17365
379,3.15,315.25476,-351.26041,867.03052
380,3.158,319.73682,-350.92685,868.46362
381,3.167,321.70609,-348.04401,868.46844
382,3.175,324.31772,-345.76758,869.36707
383,3.183,329.23679,-344.14798,870.32147
384,3.192,332.29315,-342.61304,870.51324
385,3.2,336.54932,-341.12479,871.45325
386,3.208,339.76828,-338.41895,871.75726
387,3.217,343.43912,-337.42075,872.26306
388,3.225,347.55402,-335.40189,873.66376
389,3.233,350.29724,-333.60922,875.37524
390,3.242,354.71442,-331.31348,876.49652
391,3.25,357.07254,-329.09232,877.00262
392,3.258,361.29245,-326.49982,878.33948
393,3.267,365.02399,-325.97507,879.19928
394,3.275,367.65375,-323.93887,879.21747
395,3.283,372.10693,-322.3801,880.24976
396,3.292,375.05606,-320.28281,880.32562
397,3.3,379.96497,-318.04544,880.99744
398,3.308,381.94559,-317.46588,881.99438
399,3.317,385.75342,-314.07446,882.258
400,3.325,388.77005,-313.24652,882.67786
401,3.333,393.42126,-310.59042,882.99548
402,3.342,396.04364,-309.60605,882.63959
403,3.35,399.90436,-306.82114,883.09894
404,3.358,402.53424,-305.43045,882.49127
405,3.367,406.16534,-303.28613,883.43811
406,3.375,409.18573,-301.95624,883.37622
407,3.383,413.10904,-299.48441,883.36285
408,3.392,416.45557,-299.14694,883.84052
409,3.4,420.1127,-296.75003,884.45746
410,3.408,422.55356,-295.642,883.70831
411,3.417,426.52869,-294.70337,884.60291
412,3.425,429.40707,-292.24838,884.09369
413,3.433,431.99854,-290.81232,885.50879
414,3.442,436.31766,-291.04639,886.1059
415,3.45,438.85059,-288.7572,886.38818
416,3.458,442.54727,-287.48386,887.00891
417,3.467,444.85098,-286.66449,887.25952
418,3.475,448.17227,-285.11697,887.37927
419,3.483,451.9888,-284.37936,887.88995
420,3.492,454.5307,-283.79526,888.47308
421,3.5,458.14902,-282.8194,888.71802
422,3.508,461.15488,-282.5296,889.36469
423,3.517,464.35574,-282.40884,889.65533
424,3.525,466.85074,-281.39597,889.60492
425,3.533,470.06464,-281.41135,889.31366
426,3.542,473.51804,-281.35547,889.46118
427,3.55,477.6142,-281.04099,889.42596
428,3.558,480.06546,-281.01913,889.99799
429,3.567,483.09662,-281.38107,890.23779
430,3.575,486.30365,-280.82034,890.68915
431,3.583,489.88535,-281.30341,890.62134
432,3.592,494.07074,-283.01184,890.25702
433,3.6,496.83719,-281.52609,890.336
434,3.608,500.77097,-283.07358,890.11615
435,3.617,504.513,-282.76035,889.68555
436,3.625,507.09525,-283.64957,889.9668
437,3.633,511.72745,-284.47998,889.82294
438,3.642,515.86389,-284.84027,889.77515
439,3.65,519.74304,-286.11078,890.1308
440,3.658,522.45251,-285.91858,889.59149
441,3.667,527.60205,-286.54364,888.69928
442,3.675,531.80023,-288.08536,888.69348
443,3.683,535.72614,-289.46518,887.72552
444,3.692,539.91858,-290.33661,888.32281
445,3.7,544.80981,-289.43378,887.59644
446,3.708,549.1922,-290.63348,887.27655
447,3.717,553.79785,-291.98477,885.73993
448,3.725,560.12372,-293.99857,885.78424
449,3.733,563.76935,-294.69626,885.21075
450,3.742,568.95953,-295.22678,884.53265
451,3.75,574.91998,-296.11957,883.58984
452,3.758,579.04907,-297.04117,882.30878
453,3.767,583.69598,-299.33548,881.04736
454,3.775,590.45563,-299.11542,880.1095
455,3.783,594.63776,-300.02533,879.27039
456,3.792,600.56042,-301.49405,879.15973
457,3.8,606.25848,-302.81503,878.15399
458,3.808,612.35504,-304.71075,877.55841
459,3.817,617.87726,-306.28983,876.63751
460,3.825,623.96014,-306.60599,875.73376
461,3.833,629.5011,-308.80804,873.89221
462,3.842,637.07642,-308.99701,874.4986
463,3.85,641.39246,-311.36639,874.36572
464,3.858,648.39771,-312.15805,873.82312
465,3.867,653.81012,-313.42917,874.02887
466,3.875,661.03815,-315.26025,874.27472
467,3.883,668.08649,-316.70474,873.7298
468,3.892,674.3222,-318.5585,873.93048
469,3.9,679.93134,-318.63773,874.43561
470,3.908,686.61029,-321.14618,874.27277
471,3.917,692.75006,-323.17819,874.9187
472,3.925,699.3078,-324.07822,874.89362
473,3.933,706.37714,-326.0397,875.461
474,3.942,712.22321,-327.67114,875.50751
475,3.95,719.51434,-328.26953,876.29773
476,3.958,725.7926,-331.42972,877.22925
477,3.967,732.76965,-333.41547,877.60577
478,3.975,739.27332,-334.62741,878.51886
479,3.983,746.22723,-336.84308,879.63721
480,3.992,752.82849,-339.44345,880.30115
481,4,760.14966,-341.46451,881.91913
482,4.008,766.65503,-344.13419,882.77356
483,4.017,773.56891,-345.07465,883.23206
484,4.025,780.5802,-347.79938,883.92493
485,4.033,786.64532,-349.9024,884.97186
486,4.042,793.87482,-352.18622,886.02484
487,4.05,801.71124,-354.19495,886.10858
488,4.058,807.53253,-356.98907,887.073
489,4.067,814.28613,-358.19461,887.51917
490,4.075,821.7149,-359.72934,887.88074
491,4.083,826.73865,-363.21436,888.36737
492,4.092,835.42218,-363.24734,888.4082
493,4.1,841.93298,-366.02509,889.29449
494,4.108,847.62604,-369.06122,889.91333
495,4.117,854.07031,-370.30371,890.50372
496,4.125,861.54694,-371.577,890.55548
497,4.133,867.37756,-374.24786,890.90887
498,4.142,874.30798,-374.64105,891.4267
499,4.15,881.22668,-376.1214,891.37231
500,4.158,886.24622,-377.91565,892.48163
501,4.167,893.0907,-378.48236,893.13367
502,4.175,898.87933,-379.97827,893.98267
503,4.183,905.69666,-380.27817,894.4563
504,4.192,911.60742,-381.59198,895.61591
505,4.2,917.3252,-383.14355,895.40588
506,4.208,923.44794,-383.84113,896.23718
507,4.217,929.85205,-384.4913,895.95135
508,4.225,933.59222,-385.84814,895.85437
509,4.233,939.73755,-385.23914,896.25574
510,4.242,946.54401,-385.56909,896.22223
511,4.25,951.64709,-386.3873,896.34576
512,4.258,956.41705,-385.47128,896.47754
513,4.267,962.33551,-385.99341,895.82452
514,4.275,968.24377,-386.90015,894.94958
515,4.283,972.41217,-385.79214,894.84027
516,4.292,977.87396,-384.4299,894.21826
517,4.3,983.09314,-385.80142,893.50391
518,4.308,988.11005,-383.92349,894.01617
519,4.317,993.05945,-384.61337,893.29517
520,4.325,998.41327,-383.07797,893.50397
521,4.333,1003.12982,-382.61136,893.07965
522,4.342,1007.62134,-384.02716,892.34991
523,4.35,1011.77051,-382.27374,892.08374
524,4.358,1016.58331,-383.01108,890.92188
525,4.367,1021.26941,-381.55835,889.7818
526,4.375,1025.98499,-381.34613,888.68738
527,4.383,1030.20398,-380.1998,888.83289
528,4.392,1034.82947,-380.24155,887.4339
529,4.4,1037.76111,-377.99744,887.13678
530,4.408,1042.7395,-376.0105,885.99451
531,4.417,1047.05396,-376.03687,885.54199
532,4.425,1051.89233,-376.28409,884.18573
533,4.433,1055.93262,-374.83469,883.98468
534,4.442,1059.61755,-373.38364,882.50372
535,4.45,1064.98022,-373.54333,881.396
536,4.458,1067.90417,-371.272,881.02295
537,4.467,1074.61572,-370.19406,881.02435
538,4.475,1078.89355,-369.776,880.84326
539,4.483,1082.55139,-367.10297,880.33447
540,4.492,1087.63318,-367.94211,880.33362
541,4.5,1090.46814,-367.6922,880.07172
542,4.508,1096.72144,-366.82776,879.26099
543,4.517,1099.11621,-365.44778,878.62292
544,4.525,1103.70862,-362.75323,877.37219
545,4.533,1108.11511,-362.82828,877.90002
546,4.542,1111.27527,-361.06079,877.31793
547,4.55,1117.51917,-360.81625,875.9776
548,4.558,1120.03235,-360.23691,874.97522
549,4.567,1124.49805,-357.75827,875.12573
550,4.575,1129.5542,-358.66388,875.00214
551,4.583,1133.13757,-354.93326,875.54559
552,4.592,1137.0011,-355.10229,876.28778
553,4.6,1142.15149,-354.72406,876.37622
554,4.608,1145.23926,-351.84897,876.52466
555,4.617,1149.28711,-351.81573,876.73193
556,4.625,1153.49426,-351.55295,877.79254
557,4.633,1156.96204,-348.18799,878.25702
558,4.642,1160.83826,-348.04611,879.51361
559,4.65,1165.14917,-346.98126,879.98096
560,4.658,1169.13635,-343.77209,881.15106
561,4.667,1172.85999,-342.72089,882.30219
562,4.675,1175.86328,-343.46011,882.45575
563,4.683,1181.22351,-340.03427,884.48907
564,4.692,1183.68188,-338.3143,884.88062
565,4.7,1185.50562,-336.54712,885.58466
566,4.708,1192.31604,-336.86124,885.68304
567,4.717,1194.95923,-335.15988,886.64178
568,4.725,1197.41284,-332.81754,887.25793
569,4.733,1201.08887,-331.43884,889.07892
570,4.742,1204.38403,-330.22681,889.83331
571,4.75,1208.47546,-328.10349,891.19421
572,4.758,1211.17749,-327.80502,892.10571
573,4.767,1215.49438,-324.8877,891.66724
574,4.775,1216.13074,-323.33484,893.05554
575,4.783,1220.24976,-323.55771,892.89105
576,4.792,1225.29822,-320.80212,893.58118
577,4.8,1227.19995,-320.61957,894.0719
578,4.808,1230.32886,-317.71973,894.55145
579,4.817,1232.6134,-316.42828,894.31854
580,4.825,1234.43311,-315.30594,894.32568
581,4.833,1237.92139,-310.73456,894.83099
582,4.842,1239.39954,-309.82565,894.99487
583,4.85,1242.33948,-309.52869,895.05255
584,4.858,1247.39941,-308.13904,895.2616
585,4.867,1249.18372,-306.78485,895.34167
586,4.875,1250.53345,-306.05228,895.17212
587,4.883,1254.26672,-303.23529,895.88934
588,4.892,1255.90466,-302.36053,895.65125
589,4.9,1257.38867,-301.67288,895.51257
590,4.908,1259.98572,-299.02707,896.03595
591,4.917,1262.28918,-297.75604,895.05493
592,4.925,1263.74841,-295.96725,895.8443
593,4.933,1265.52771,-296.49335,895.13672
594,4.942,1269.11621,-294.6355,896.61719
595,4.95,1271.82544,-294.43219,896.50964
596,4.958,1273.27893,-293.5441,896.41199
597,4.967,1275.46838,-292.42661,898.15198
598,4.975,1277.89539,-290.51999,897.91882
599,4.983,1278.96509,-289.33896,897.3222
600,4.992,1280.8717,-288.1026,897.25378
601,5,1281.92151,-287.03122,898.47211
602,5.008,1284.41614,-286.03149,898.51587
603,5.017,1288.19617,-287.31769,899.06128
604,5.025,1289.00366,-286.06656,898.46454
605,5.033,1291.31506,-285.78067,898.63171
606,5.042,1292.66235,-284.39603,899.84491
607,5.05,1295.11658,-283.78976,899.24518
608,5.058,1298.56519,-285.43307,899.01184
609,5.067,1300.94666,-285.06992,898.7641
610,5.075,1302.00513,-284.27917,898.84619
611,5.083,1304.01599,-284.44928,897.97729
