Frame#,Time,R.Thigh.Front.x,R.Thigh.Front.y,R.Thigh.Front.z
258,2.142,-367.19412,-173.32852,1002.16309
259,2.15,-363.61475,-173.82265,1001.98425
260,2.158,-360.11621,-173.41132,1001.58936
261,2.167,-355.35916,-172.32036,1001.54254
262,2.175,-352.04639,-172.95705,1000.85266
263,2.183,-347.21408,-172.80571,1001.53302
264,2.192,-343.86963,-172.50388,1000.58752
265,2.2,-338.89069,-172.22221,1000.4577
266,2.208,-334.11707,-173.45251,1000.00043
267,2.217,-330.20248,-173.69635,999.74451
268,2.225,-325.98001,-173.30042,999.26843
269,2.233,-321.41779,-173.26033,998.29089
270,2.242,-316.34692,-174.47704,997.62518
271,2.25,-310.48535,-174.5657,998.34882
272,2.258,-305.69363,-175.94829,997.2276
273,2.267,-300.7699,-174.71173,996.22931
274,2.275,-295.98483,-175.80064,995.04053
275,2.283,-290.97369,-177.17075,994.78528
276,2.292,-285.90161,-177.99699,993.0249
277,2.3,-280.68509,-178.21446,992.59637
278,2.308,-274.70807,-179.57573,991.36383
279,2.317,-269.05295,-180.44196,990.5553
280,2.325,-264.41165,-181.29593,990.0144
281,2.333,-257.59338,-182.57637,989.08002
282,2.342,-252.01698,-182.19289,987.64557
283,2.35,-247.35506,-183.9557,987.28912
284,2.358,-240.48199,-185.5891,985.61627
285,2.367,-235.8354,-186.63174,984.7229
286,2.375,-230.03029,-186.96771,983.62103
287,2.383,-223.95648,-189.32275,983.28015
288,2.392,-216.94096,-189.8376,981.91443
289,2.4,-210.72997,-192.15163,981.96429
290,2.408,-205.97153,-192.79877,981.62897
291,2.417,-198.88985,-194.00563,980.98792
292,2.425,-193.50847,-194.86705,980.93768
293,2.433,-187.77962,-196.64275,980.97229
294,2.442,-181.3788,-199.02307,981.34515
295,2.45,-175.71992,-201.05687,981.57532
296,2.458,-168.59187,-202.04948,982.19342
297,2.467,-162.62366,-203.37798,982.76324
298,2.475,-157.106,-206.02263,983.5932
299,2.483,-151.26424,-208.31871,984.29547
300,2.492,-145.73918,-209.29633,984.61243
301,2.5,-140.83694,-210.02119,985.51019
302,2.508,-133.83156,-210.98952,986.66809
303,2.517,-128.81451,-215.44443,987.84595
304,2.525,-122.89461,-217.51299,988.27899
305,2.533,-117.4957,-219.12224,989.30872
306,2.542,-110.52564,-220.92798,990.1051
307,2.55,-105.16911,-222.77667,991.20056
308,2.558,-96.79118,-225.48511,991.8963
309,2.567,-92.72352,-226.00555,992.0885
310,2.575,-85.85155,-228.85568,992.85535
311,2.583,-80.87614,-230.62024,994.53027
312,2.592,-74.01593,-232.25793,994.92206
313,2.6,-68.79887,-232.99805,994.75354
314,2.608,-59.84938,-234.77046,996.30487
315,2.617,-56.59135,-237.98875,996.16638
316,2.625,-47.86608,-239.09775,995.87415
317,2.633,-44.04611,-241.70262,995.98254
318,2.642,-36.25671,-243.65947,997.0191
319,2.65,-32.12757,-244.7675,996.94025
320,2.658,-25.39816,-246.22076,996.1521
321,2.667,-19.45257,-247.16931,996.84021
322,2.675,-12.98985,-248.49469,997.12775
323,2.683,-8.06662,-250.05847,996.6579
324,2.692,-1.51323,-250.99115,996.65686
325,2.7,3.28968,-252.20805,996.29346
326,2.708,7.23693,-255.04915,996.90448
327,2.717,11.3652,-257.80472,997.11273
328,2.725,17.12279,-258.39478,996.76532
329,2.733,22.56997,-260.07089,997.16064
330,2.742,27.52748,-261.04321,997.35046
331,2.75,33.19334,-259.63611,998.05859
332,2.758,38.70296,-260.6055,998.01251
333,2.767,42.68934,-261.91309,998.28857
334,2.775,46.87892,-262.604,998.38135
335,2.783,53.74357,-262.30457,998.87469
336,2.792,57.40797,-262.67123,998.60254
337,2.8,64.05586,-263.44342,998.36682
338,2.808,68.45822,-263.63989,998.38141
339,2.817,72.28854,-264.67682,998.0824
340,2.825,77.63416,-264.84592,999.30573
341,2.833,81.97405,-265.52759,999.45496
342,2.842,86.71484,-264.12213,998.32666
343,2.85,90.54642,-264.5498,998.12726
344,2.858,97.27799,-263.53311,997.39185
345,2.867,101.52338,-263.82535,996.59662
346,2.875,105.87649,-264.36725,996.35657
347,2.883,110.44828,-264.56326,995.83221
348,2.892,114.75409,-261.34818,995.11597
349,2.9,118.9034,-261.49582,994.89478
350,2.908,122.49305,-261.68686,993.30579
351,2.917,127.74306,-262.44348,991.92755
352,2.925,131.63795,-261.65533,992.18628
353,2.933,135.44556,-258.24164,991.05048
354,2.942,140.80264,-259.13239,990.84027
355,2.95,144.12978,-259.2897,989.95764
356,2.958,149.03525,-258.0994,988.42767
357,2.967,153.62308,-256.34564,987.54144
358,2.975,158.42392,-255.94604,986.89392
359,2.983,161.84897,-256.15585,986.15558
360,2.992,167.0724,-252.66954,985.35382
361,3,170.17412,-252.94798,985.01825
362,3.008,174.84886,-251.20767,983.59778
363,3.017,179.01534,-248.401,982.1156
364,3.025,183.03177,-249.16321,981.72888
365,3.033,188.29355,-245.30965,981.45544
366,3.042,192.01736,-244.37909,981.03973
367,3.05,196.71661,-245.01477,980.71484
368,3.058,200.92914,-240.76749,980.02075
369,3.067,204.84334,-239.65268,980.1535
370,3.075,209.75679,-237.83076,978.59796
371,3.083,213.50847,-237.01221,977.57147
372,3.092,218.41208,-234.4106,977.75751
373,3.1,221.95203,-231.85553,976.91296
374,3.108,226.72214,-232.48358,976.5835
375,3.117,231.2233,-227.25383,976.21735
376,3.125,234.84338,-227.52138,976.77545
377,3.133,241.1996,-223.5403,976.23016
378,3.142,243.89737,-224.57037,978.08398
379,3.15,249.89099,-220.08272,979.26691
380,3.158,253.4879,-219.38005,979.00031
381,3.167,260.18503,-214.72372,979.37085
382,3.175,263.70078,-214.70668,980.16949
383,3.183,267.65341,-210.0896,981.77997
384,3.192,274.54443,-208.76755,982.6142
385,3.2,276.63947,-205.88248,983.31219
386,3.208,281.92715,-205.05772,984.2207
387,3.217,288.82687,-201.38266,985.45569
388,3.225,292.90646,-200.37039,986.58148
389,3.233,296.62265,-197.95045,988.37653
390,3.242,299.80493,-195.95462,989.6004
391,3.25,304.40353,-194.6644,990.94189
392,3.258,308.39438,-191.11044,991.54938
393,3.267,312.81653,-190.66551,991.95081
394,3.275,316.13626,-186.61882,992.35791
395,3.283,323.07089,-184.63123,993.00012
396,3.292,325.64963,-181.42897,993.3399
397,3.3,330.9447,-180.64803,994.56445
398,3.308,335.6456,-176.55357,995.74231
399,3.317,339.20996,-176.37787,995.30072
400,3.325,343.17255,-173.85626,994.9939
401,3.333,349.45035,-171.34677,996.86346
402,3.342,351.6048,-169.13104,996.43835
403,3.35,357.19351,-167.11705,996.64258
404,3.358,362.51688,-164.48708,997.48132
405,3.367,364.93674,-163.08089,997.13837
406,3.375,369.43182,-161.61836,997.9447
407,3.383,372.23801,-161.69426,997.82141
408,3.392,375.73776,-158.30669,998.22662
409,3.4,380.05783,-158.62257,998.50873
410,3.408,383.05402,-156.93822,998.76172
411,3.417,385.23926,-153.74905,999.8421
412,3.425,388.40607,-153.94658,1000.508
413,3.433,391.61102,-153.22627,1000.99072
414,3.442,394.7034,-152.05795,1001.45074
415,3.45,398.75458,-150.51701,1002.52838
416,3.458,401.31006,-149.71922,1003.90369
417,3.467,403.9523,-149.28311,1004.57147
418,3.475,407.76044,-147.78239,1005.341
419,3.483,410.95749,-148.02005,1005.88971
420,3.492,414.13748,-145.4632,1006.09131
421,3.5,418.65631,-145.01056,1006.84924
422,3.508,421.99835,-144.83931,1006.73315
423,3.517,424.86572,-144.87802,1006.39673
424,3.525,427.73212,-143.85933,1006.26794
425,3.533,433.11688,-142.26337,1007.11438
426,3.542,436.69519,-142.13229,1006.93945
427,3.55,439.08517,-142.37784,1006.45386
428,3.558,443.23932,-142.38741,1007.23395
429,3.567,447.56021,-142.64066,1007.22443
430,3.575,450.03677,-142.96182,1007.01556
431,3.583,455.85141,-142.67944,1007.83209
432,3.592,458.67014,-143.50032,1007.88306
433,3.6,463.39786,-142.81842,1007.10651
434,3.608,467.7789,-142.20743,1007.19281
435,3.617,471.08951,-143.52579,1006.01508
436,3.625,475.76324,-142.36372,1005.68091
437,3.633,479.76431,-142.61531,1005.18683
438,3.642,483.36368,-143.68562,1005.03796
439,3.65,489.65213,-143.58595,1004.72064
440,3.658,492.78622,-143.54173,1004.58673
441,3.667,496.68533,-144.81061,1003.46667
442,3.675,501.91492,-144.57944,1003.4162
443,3.683,506.93536,-145.75699,1002.49884
444,3.692,511.00732,-147.44446,1001.42926
445,3.7,516.29199,-147.16109,1000.92816
446,3.708,521.27576,-148.10591,1000.51904
447,3.717,524.63434,-149.51585,1000.05042
448,3.725,531.20813,-149.27524,999.68225
449,3.733,535.67365,-151.59207,997.61005
450,3.742,540.65686,-151.43274,997.58588
451,3.75,546.5741,-151.7543,996.88806
452,3.758,551.35162,-152.8504,996.87183
453,3.767,557.66241,-153.34381,995.02161
454,3.775,562.04858,-155.90074,994.27032
455,3.783,566.5318,-158.08063,993.13763
456,3.792,573.6991,-158.07201,992.34973
457,3.8,578.08643,-159.51721,991.95673
458,3.808,582.84222,-162.05655,990.72583
459,3.817,589.11322,-162.56454,989.18713
460,3.825,594.31647,-163.24739,989.04626
461,3.833,600.31842,-165.92879,988.00317
462,3.842,607.34949,-166.48241,987.31189
463,3.85,611.30322,-168.13011,986.43799
464,3.858,617.74042,-168.66219,987.57092
465,3.867,624.49231,-170.27356,988.40186
466,3.875,629.14447,-172.42897,987.7218
467,3.883,635.20782,-174.72401,988.31348
468,3.892,641.43958,-176.30238,988.02698
469,3.9,645.41711,-177.20605,987.51257
470,3.908,653.95679,-178.67384,988.30408
471,3.917,658.6286,-180.65662,988.36859
472,3.925,663.28638,-184.04482,989.1571
473,3.933,670.81329,-184.27632,988.5481
474,3.942,675.74518,-187.7327,989.71594
475,3.95,680.66357,-188.53847,991.31567
476,3.958,685.77112,-191.08769,991.81927
477,3.967,692.39899,-193.11807,992.02661
478,3.975,697.9964,-195.79094,992.54517
479,3.983,704.7547,-198.29057,994.09064
480,3.992,710.52032,-200.2972,994.17554
481,4,714.55969,-203.07886,995.29016
482,4.008,721.08453,-205.07188,997.83313
483,4.017,727.18799,-206.64023,998.5744
484,4.025,732.64532,-209.37253,998.75897
485,4.033,737.32562,-212.21719,999.30621
486,4.042,744.44897,-212.88124,998.43817
487,4.05,750.60431,-216.87766,999.60571
488,4.058,756.87225,-218.02649,999.52142
489,4.067,763.24121,-219.59796,999.77966
490,4.075,769.30896,-221.36873,999.90192
491,4.083,773.58704,-225.19147,1000.06482
492,4.092,781.04938,-228.56224,999.03693
493,4.1,787.79504,-228.83821,1000.26117
494,4.108,792.62439,-230.53386,1001.95087
495,4.117,797.87201,-232.97757,1000.44678
496,4.125,803.89838,-233.6774,1000.66162
497,4.133,808.888,-236.29208,999.90533
498,4.142,813.6264,-237.82906,999.2157
499,4.15,820.72784,-237.82823,999.97064
500,4.158,825.51837,-239.96895,1001.22961
501,4.167,829.2077,-243.35201,1001.07806
502,4.175,835.82983,-244.1633,1001.414
503,4.183,841.89429,-245.39156,1001.79083
504,4.192,845.82385,-247.17619,1001.78833
505,4.2,850.7616,-248.90991,1002.55579
506,4.208,856.50848,-247.20303,1003.35632
507,4.217,859.2157,-248.45871,1003.53033
508,4.225,863.16821,-250.25415,1003.52954
509,4.233,870.84753,-249.69962,1003.32361
510,4.242,874.12421,-250.30457,1002.92334
511,4.25,878.8725,-253.46745,1003.4317
512,4.258,883.37891,-253.38496,1002.51282
513,4.267,889.89001,-253.61794,1002.55316
514,4.275,893.5589,-255.23834,1002.53571
515,4.283,894.78058,-255.91972,1002.85797
516,4.292,901.40112,-255.12651,1002.6391
517,4.3,906.20874,-255.35188,1001.26709
518,4.308,910.45142,-255.25592,1001.27319
519,4.317,915.8808,-256.35352,1001.00275
520,4.325,917.42676,-257.9411,999.70154
521,4.333,925.3808,-255.10298,1000.22504
522,4.342,924.60547,-258.09586,998.00836
523,4.35,929.55725,-256.58395,998.09015
524,4.358,934.46893,-254.75888,997.40497
525,4.367,939.96674,-253.70265,996.41022
526,4.375,944.36176,-252.47041,995.61371
527,4.383,951.37183,-249.66931,995.24823
528,4.392,957.66119,-250.35623,995.4527
529,4.4,957.66119,-250.35623,995.4527
530,4.408,962.88983,-250.80986,993.80176
531,4.417,967.41699,-249.01489,992.98004
532,4.425,973.75439,-249.70038,993.18372
533,4.433,974.10321,-249.05858,992.25177
534,4.442,977.94171,-249.50487,991.36273
535,4.45,984.29517,-247.4525,989.26172
536,4.458,984.29517,-247.4525,989.26172
537,4.467,994.02069,-244.4469,989.4917
538,4.475,996.47998,-243.33147,987.92645
539,4.483,999.41174,-244.57367,986.74518
540,4.492,1005.05597,-241.25284,986.55078
541,4.5,1008.86713,-243.08763,985.84149
542,4.508,1014.1076,-239.82326,986.70569
543,4.517,1015.83081,-240.2892,985.06171
544,4.525,1019.46808,-241.92993,982.90338
545,4.533,1025.09717,-236.69725,983.88831
546,4.542,1029.42236,-237.92355,983.65723
547,4.55,1034.13708,-234.12416,983.79907
548,4.558,1036.12524,-234.48093,983.26685
549,4.567,1043.7478,-231.94145,982.58551
550,4.575,1044.72314,-232.40161,981.0365
551,4.583,1053.66199,-230.39755,982.60626
552,4.592,1055.58472,-228.27074,981.12799
553,4.6,1060.24854,-224.34433,982.38348
554,4.608,1064.9502,-226.73636,981.44977
555,4.617,1069.63013,-222.80446,982.70758
556,4.625,1075.91968,-215.97054,985.01526
557,4.633,1081.37012,-218.27084,984.1416
558,4.642,1084.50061,-215.33893,985.89136
559,4.65,1089.2157,-214.78172,986.15088
560,4.658,1094.3114,-213.48122,986.12073
561,4.667,1097.14404,-209.67216,986.52228
562,4.675,1104.1261,-209.1068,988.22412
563,4.683,1109.11414,-206.43906,988.12463
564,4.692,1112.18701,-205.13722,989.04791
565,4.7,1115.71643,-205.27046,990.33875
566,4.708,1121.21277,-201.21979,991.61908
567,4.717,1124.255,-200.12662,994.43951
568,4.725,1131.20508,-198.4518,994.42651
569,4.733,1133.16443,-197.7244,996.07166
570,4.742,1136.39832,-193.16809,996.18451
571,4.75,1141.47107,-190.44212,997.59552
572,4.758,1144.86243,-189.94502,997.85242
573,4.767,1151.22009,-188.09872,998.14203
574,4.775,1152.84363,-185.81816,998.19818
575,4.783,1157.73633,-182.13625,998.97668
576,4.792,1161.94373,-182.40967,999.88983
577,4.8,1166.93762,-180.41051,999.82788
578,4.808,1169.82874,-178.22247,1001.87115
579,4.817,1174.03882,-174.23795,1001.42145
580,4.825,1179.66748,-173.72206,1002.77069
581,4.833,1180.60449,-174.07587,1002.32361
582,4.842,1185.56702,-170.17093,1002.48389
583,4.85,1186.25659,-170.59344,1003.00238
584,4.858,1193.9502,-164.85413,1002.83459
585,4.867,1196.92603,-165.89334,1003.78058
586,4.875,1196.92603,-165.89334,1003.78058
587,4.883,1202.43579,-161.849,1004.78345
588,4.892,1204.90051,-163.01601,1004.89099
589,4.9,1207.30811,-160.93768,1006.1051
590,4.908,1213.34216,-157.69215,1005.24799
591,4.917,1213.34216,-157.69215,1005.24799
592,4.925,1215.75732,-155.61055,1006.46295
593,4.933,1218.96619,-154.07001,1007.06927
594,4.942,1221.27368,-154.68687,1007.49823
595,4.95,1224.3103,-152.59186,1008.42578
596,4.958,1228.69739,-151.21132,1009.1131
597,4.967,1229.58618,-151.62953,1008.68054
598,4.975,1230.37793,-150.07883,1009.17865
599,4.983,1234.69727,-146.924,1009.53265
600,4.992,1237.89941,-146.47044,1009.09399
601,5,1239.25537,-147.32996,1009.48645
602,5.008,1242.48584,-145.76425,1010.651
603,5.017,1246.96289,-143.6749,1010.52228
604,5.025,1248.61182,-144.52043,1010.07428
605,5.033,1250.27917,-145.33351,1011.16779
