Frame#,Time,R.Shank.x,R.Shank.y,R.Shank.z
91,0.75,-1019.18134,-282.05499,941.91815
92,0.758,-1015.99432,-281.59613,940.83533
93,0.767,-1013.09564,-282.82626,940.97253
94,0.775,-1008.40051,-284.93716,941.48511
95,0.783,-1003.84406,-284.98642,940.74115
96,0.792,-1000.67877,-286.07742,940.31854
97,0.8,-995.45355,-286.96313,939.81104
98,0.808,-990.97839,-287.40228,938.09357
99,0.817,-987.53058,-288.64612,938.0921
100,0.825,-984.45026,-289.13132,937.92041
101,0.833,-979.01776,-292.18277,937.32367
102,0.842,-975.21222,-293.4202,936.86383
103,0.85,-970.79572,-295.02762,935.92413
104,0.858,-964.22565,-294.42465,935.74341
105,0.867,-961.19775,-294.51443,935.10016
106,0.875,-956.2077,-298.23651,932.91119
107,0.883,-952.63818,-299.70584,932.47693
108,0.892,-947.04401,-300.39822,931.84564
109,0.9,-942.28363,-303.76569,930.60474
110,0.908,-937.45825,-304.46747,929.58411
111,0.917,-931.48572,-306.9888,928.83496
112,0.925,-927.44818,-306.77554,927.60492
113,0.933,-921.58252,-309.17734,926.41626
114,0.942,-916.28632,-310.87546,926.18097
115,0.95,-910.82166,-312.65964,925.76233
116,0.958,-904.95862,-314.69153,925.09888
117,0.967,-899.74402,-315.83667,924.90265
118,0.975,-893.82733,-318.19922,924.62195
119,0.983,-888.45105,-318.38687,924.47986
120,0.992,-883.19568,-319.38702,924.51031
121,1,-877.38721,-322.06604,924.8623
122,1.008,-871.86737,-323.22504,925.00049
123,1.017,-865.82703,-325.20679,925.92542
124,1.025,-859.64294,-326.99295,927.23401
125,1.033,-854.89569,-328.91364,927.98547
126,1.042,-849.09729,-329.78217,928.56396
127,1.05,-842.94202,-332.17038,929.5705
128,1.058,-838.05042,-333.11664,930.37012
129,1.067,-831.31396,-333.60925,930.42737
130,1.075,-826.0462,-335.63544,932.35657
131,1.083,-820.17297,-337.17612,933.95734
132,1.092,-813.8114,-340.33691,935.11603
133,1.1,-808.52502,-341.43375,935.3006
134,1.108,-801.7644,-342.75311,936.44373
135,1.117,-795.98651,-344.31805,938.02222
136,1.125,-790.69684,-346.49881,938.91693
137,1.133,-784.8277,-347.09967,939.63196
138,1.142,-778.47992,-350.83337,940.42566
139,1.15,-773.88177,-350.61911,940.50293
140,1.158,-767.16357,-352.04504,941.95538
141,1.167,-761.17102,-354.36737,942.6853
142,1.175,-755.04211,-356.38275,942.2644
143,1.183,-749.59381,-357.9574,943.64594
144,1.192,-743.01776,-359.54865,943.72668
145,1.2,-736.59625,-360.26993,943.90765
146,1.208,-731.37317,-362.02747,944.14648
147,1.217,-725.95569,-363.93411,944.16718
148,1.225,-720.9339,-364.1983,944.38159
149,1.233,-715.04102,-367.12076,945.15582
150,1.242,-709.77203,-366.83582,945.21179
151,1.25,-703.38245,-368.28711,945.66895
152,1.258,-698.34564,-369.578,946.27094
153,1.267,-692.38733,-370.03775,947.00549
154,1.275,-687.47449,-371.70831,947.03442
155,1.283,-681.97968,-371.79639,947.2464
156,1.292,-677.82562,-372.01276,947.51965
157,1.3,-672.22516,-374.3385,947.74786
158,1.308,-667.09247,-373.00168,947.89722
159,1.317,-663.16583,-373.88501,947.79816
160,1.325,-657.7608,-374.05545,948.98523
161,1.333,-652.51367,-374.82321,949.83948
162,1.342,-649.10022,-374.77103,949.95599
163,1.35,-644.40741,-376.11722,949.94977
164,1.358,-639.83887,-376.62949,950.0517
165,1.367,-635.41895,-375.38458,950.04279
166,1.375,-631.50262,-376.5596,949.83093
167,1.383,-628.02698,-376.17627,950.25916
168,1.392,-623.42706,-375.88464,949.56738
169,1.4,-618.80865,-376.24301,949.18744
170,1.408,-614.90558,-377.10672,949.03137
171,1.417,-611.3396,-377.02295,948.56506
172,1.425,-606.89044,-375.33243,948.36975
173,1.433,-603.78766,-376.72299,948.07874
174,1.442,-599.99957,-377.6821,947.32544
175,1.45,-596.49347,-377.24414,947.01202
176,1.458,-592.73022,-376.20319,946.1214
177,1.467,-588.40485,-376.86874,945.58453
178,1.475,-585.41656,-376.24866,944.86243
179,1.483,-580.74829,-376.8735,944.46191
180,1.492,-577.18463,-376.69821,944.02759
181,1.5,-574.14691,-375.49796,942.16669
182,1.508,-570.67889,-376.27884,941.33844
183,1.517,-567.57556,-374.73935,939.87329
184,1.525,-563.62866,-373.50284,939.52277
185,1.533,-560.4751,-375.00848,938.29309
186,1.542,-556.32422,-373.68289,938.07971
187,1.55,-552.62512,-374.20303,937.26208
188,1.558,-549.32721,-373.05478,936.49152
189,1.567,-546.2309,-371.42062,935.20245
190,1.575,-542.98132,-371.47238,934.67529
191,1.583,-540.04669,-370.86188,934.11566
192,1.592,-535.3457,-369.76501,933.48669
193,1.6,-533.46417,-369.09882,932.54456
194,1.608,-528.69873,-368.87842,931.36407
195,1.617,-525.44672,-367.57306,931.20624
196,1.625,-521.64087,-367.90244,930.39673
197,1.633,-517.9093,-366.91296,929.58856
198,1.642,-514.98346,-365.23221,928.68628
199,1.65,-511.94238,-364.45215,928.61029
200,1.658,-507.66443,-362.63113,928.4967
201,1.667,-504.15048,-362.21103,928.13214
202,1.675,-501.05878,-361.48434,927.7699
203,1.683,-497.21967,-360.12402,928.1283
204,1.692,-493.80774,-358.71701,928.70337
205,1.7,-489.77493,-357.12402,928.73755
206,1.708,-486.56241,-356.17026,928.94281
207,1.717,-482.82861,-354.68774,929.81146
208,1.725,-479.1951,-353.19739,930.28033
209,1.733,-475.05103,-352.21045,930.8537
210,1.742,-470.86316,-351.04428,931.34406
211,1.75,-467.56458,-349.98199,931.86475
212,1.758,-462.72055,-348.09644,932.5379
213,1.767,-459.50882,-346.14667,932.91479
214,1.775,-455.16492,-344.64886,934.52722
215,1.783,-451.80258,-342.66751,935.53503
216,1.792,-447.30908,-341.29977,936.2489
217,1.8,-443.85623,-339.18402,937.37622
218,1.808,-439.37869,-338.258,938.5473
219,1.817,-435.01199,-337.02371,939.69318
220,1.825,-431.81094,-334.51895,940.68036
221,1.833,-427.49445,-333.50531,941.57666
222,1.842,-423.44232,-331.21356,942.71002
223,1.85,-419.09445,-329.63297,943.38019
224,1.858,-415.19077,-327.66446,944.0791
225,1.867,-411.46774,-326.21902,946.01111
226,1.875,-407.43747,-324.19104,946.54138
227,1.883,-402.64343,-324.33047,947.4494
228,1.892,-399.50211,-323.05011,947.90228
229,1.9,-394.90799,-320.90631,948.09088
230,1.908,-392.23145,-319.07892,948.51996
231,1.917,-388.1474,-316.47986,948.23773
232,1.925,-383.97803,-315.36871,949.11084
233,1.933,-379.59241,-314.77911,949.13922
234,1.942,-375.48172,-313.65781,950.49695
235,1.95,-371.16632,-311.27274,950.45245
236,1.958,-368.78418,-310.66379,950.45422
237,1.967,-363.57898,-308.6514,950.76111
238,1.975,-359.77151,-307.65927,951.14417
239,1.983,-355.98505,-305.34543,950.91162
240,1.992,-352.71149,-304.60419,950.66406
241,2,-348.66507,-303.28903,951.03748
242,2.008,-344.51776,-302.15942,951.20905
243,2.017,-340.31372,-301.09622,951.34003
244,2.025,-337.39264,-299.56714,952.12164
245,2.033,-333.54721,-299.39148,952.47797
246,2.042,-329.91547,-297.52094,952.69061
247,2.05,-326.30182,-296.78043,952.60406
248,2.058,-322.23529,-295.6933,953.44159
249,2.067,-319.57672,-295.37152,953.40753
250,2.075,-315.68387,-295.64392,953.56348
251,2.083,-311.21021,-294.43414,953.54523
252,2.092,-307.9675,-293.49969,953.58337
253,2.1,-304.2641,-294.12677,953.82831
254,2.108,-301.09244,-293.10468,953.12567
255,2.117,-297.46872,-292.81042,953.44537
256,2.125,-293.84259,-293.39532,953.03687
257,2.133,-289.93594,-292.95462,952.94543
258,2.142,-286.89438,-292.21951,953.08539
259,2.15,-283.25848,-292.95862,952.57959
260,2.158,-279.48401,-292.841,952.48468
261,2.167,-275.25708,-293.19598,951.78247
262,2.175,-271.97372,-293.04279,951.51727
263,2.183,-268.10092,-292.73141,951.35248
264,2.192,-263.27744,-293.3721,951.19525
265,2.2,-259.72,-293.23019,950.16437
266,2.208,-256.07413,-293.46982,949.36359
267,2.217,-251.02174,-292.97217,948.80597
268,2.225,-246.8147,-293.68771,948.24298
269,2.233,-242.4393,-294.5965,947.50323
270,2.242,-237.5034,-294.0423,947.10303
271,2.25,-232.92537,-295.04321,946.74323
272,2.258,-227.78114,-295.67126,945.5672
273,2.267,-222.92918,-295.89331,944.26892
274,2.275,-218.28453,-296.31549,943.52173
275,2.283,-213.62877,-297.50348,942.57642
276,2.292,-208.55608,-297.49103,941.91455
277,2.3,-203.31244,-298.46994,940.62994
278,2.308,-198.32729,-299.58124,939.62244
279,2.317,-192.71783,-299.4975,938.5462
280,2.325,-188.01277,-300.92456,938.08655
281,2.333,-182.20531,-302.19623,937.10608
282,2.342,-175.89914,-302.54593,935.79669
283,2.35,-170.57053,-304.87747,935.58405
284,2.358,-164.11635,-305.01913,933.89709
285,2.367,-158.50008,-306.14423,933.3327
286,2.375,-151.88423,-308.12708,932.01617
287,2.383,-146.05449,-308.28909,931.15704
288,2.392,-139.50093,-310.24539,930.89703
289,2.4,-133.07582,-309.58066,930.77014
290,2.408,-126.27254,-311.70377,930.18011
291,2.417,-119.37839,-311.6712,929.90393
292,2.425,-113.3643,-313.82675,930.14532
293,2.433,-106.38848,-314.35873,930.13989
294,2.442,-100.09753,-315.46237,930.19348
295,2.45,-92.47797,-316.7847,930.93677
296,2.458,-86.607,-317.51514,931.59442
297,2.467,-78.92323,-319.3396,931.94403
298,2.475,-71.97517,-320.54364,933.03705
299,2.483,-65.79483,-322.36255,933.53925
300,2.492,-58.63595,-322.3985,934.53619
301,2.5,-52.21724,-323.66476,935.41241
302,2.508,-44.7522,-325.31262,936.15643
303,2.517,-38.32599,-327.22327,938.05322
304,2.525,-31.22108,-327.59766,938.39819
305,2.533,-24.07207,-329.61829,939.43018
306,2.542,-17.4396,-331.98312,940.92041
307,2.55,-10.83654,-332.2338,941.78223
308,2.558,-3.95249,-334.52985,942.79565
309,2.567,3.74621,-334.92413,944.3316
310,2.575,9.69499,-337.40604,945.61761
311,2.583,17.02147,-338.16931,946.69427
312,2.592,23.20071,-339.75916,948.01373
313,2.6,30.00739,-342.32172,949.19061
314,2.608,37.18235,-342.84311,950.01062
315,2.617,43.11398,-344.45172,950.40527
316,2.625,51.32753,-345.23752,951.63214
317,2.633,56.83165,-347.79315,952.56921
318,2.642,63.48504,-348.56458,953.01843
319,2.65,69.32081,-350.19748,953.85266
320,2.658,76.00871,-352.12973,954.5976
321,2.667,82.68979,-352.41556,955.1925
322,2.675,89.24769,-354.37152,955.9043
323,2.683,95.13451,-354.96399,956.22168
324,2.692,101.32358,-355.71429,957.2821
325,2.7,107.54124,-356.10132,957.70221
326,2.708,113.33362,-356.9245,958.57581
327,2.717,119.24692,-357.23346,958.97931
328,2.725,125.53337,-358.3158,959.35583
329,2.733,131.44191,-358.6622,959.86334
330,2.742,137.05177,-359.36325,960.96167
331,2.75,142.69739,-359.39401,961.33099
332,2.758,148.73872,-359.44666,961.47968
333,2.767,154.57973,-359.25531,961.88843
334,2.775,160.43419,-359.13116,962.38239
335,2.783,165.1329,-360.13818,962.59277
336,2.792,171.13167,-359.43631,962.35944
337,2.8,176.32385,-359.39462,962.81476
338,2.808,181.35651,-359.04123,963.08429
339,2.817,186.39299,-359.03073,962.86017
340,2.825,191.95828,-358.75015,962.77698
341,2.833,196.74217,-358.39136,962.36493
342,2.842,201.55794,-358.37726,962.36169
343,2.85,206.87517,-358.11002,961.73773
344,2.858,210.94551,-357.90921,961.82159
345,2.867,216.14301,-357.14099,961.69189
346,2.875,220.09412,-356.92163,960.85107
347,2.883,225.97711,-355.79492,959.92578
348,2.892,230.12358,-355.97867,959.48431
349,2.9,234.4509,-355.31418,959.1911
350,2.908,238.85269,-354.82721,958.46692
351,2.917,243.79408,-353.97443,957.86523
352,2.925,248.1143,-352.83426,956.37628
353,2.933,252.1476,-352.52948,955.59882
354,2.942,256.63803,-351.51105,954.52856
355,2.95,261.06281,-351.63132,953.90259
356,2.958,264.80374,-350.17325,952.99713
357,2.967,269.14093,-349.16391,952.51392
358,2.975,273.34155,-348.97446,951.14252
359,2.983,277.78625,-347.91562,950.70715
360,2.992,281.46881,-346.93655,950.03998
361,3,285.66632,-345.16376,948.88428
362,3.008,288.82205,-344.23288,947.98035
363,3.017,293.39542,-342.74216,947.54712
364,3.025,298.07697,-341.28665,947.13519
365,3.033,301.21716,-340.97491,946.08215
366,3.042,305.38528,-339.30038,944.77679
367,3.05,308.82867,-339.30734,944.46417
368,3.058,313.27908,-337.60999,943.95612
369,3.067,317.20609,-335.5,943.04181
370,3.075,320.22165,-335.34811,942.53076
371,3.083,324.95273,-333.27182,941.86023
372,3.092,328.61264,-332.30505,941.526
373,3.1,331.97684,-330.77451,940.38538
374,3.108,336.55673,-329.27185,940.33441
375,3.117,340.31952,-328.05896,940.0799
376,3.125,344.14017,-326.53494,939.66681
377,3.133,348.35767,-325.30621,940.3526
378,3.142,351.73029,-322.81381,940.59247
379,3.15,355.95593,-321.12314,940.91339
380,3.158,359.73471,-320.13776,940.89368
381,3.167,363.54297,-318.24072,941.60132
382,3.175,367.33359,-316.57959,942.16046
383,3.183,371.28351,-315.27356,942.38403
384,3.192,375.51346,-313.7749,943.21722
385,3.2,379.92032,-311.52081,943.73358
386,3.208,383.09186,-309.14493,944.12933
387,3.217,386.69977,-308.30237,945.26306
388,3.225,391.48795,-306.20508,945.74817
389,3.233,395.17841,-305.32556,946.97375
390,3.242,398.33862,-303.53836,947.30035
391,3.25,402.76212,-300.51379,948.37042
392,3.258,406.93164,-298.97485,949.32074
393,3.267,410.98059,-298.3508,950.41156
394,3.275,414.50583,-295.89685,950.38287
395,3.283,417.96591,-294.4696,950.79688
396,3.292,421.58347,-292.18573,951.3999
397,3.3,426.76053,-291.39758,952.4671
398,3.308,429.31546,-289.73492,952.36694
399,3.317,432.59473,-287.67752,952.62067
400,3.325,436.03772,-286.51138,953.5069
401,3.333,440.09818,-285.26636,953.31305
402,3.342,443.56445,-284.14597,953.64307
403,3.35,447.26389,-282.08487,953.62292
404,3.358,450.36166,-280.39737,953.62592
405,3.367,453.814,-278.42932,954.29425
406,3.375,457.84402,-277.68777,954.25757
407,3.383,461.12115,-275.92404,954.27423
408,3.392,463.47174,-275.48602,954.51215
409,3.4,467.09943,-273.20435,954.78455
410,3.408,471.34103,-270.70526,955.04224
411,3.417,474.89059,-269.80255,955.63782
412,3.425,479.7027,-267.78534,955.73218
413,3.433,481.66522,-267.71487,956.04437
414,3.442,484.82547,-265.74597,956.33032
415,3.45,488.66751,-264.85745,956.34222
416,3.458,491.72256,-263.89813,956.22614
417,3.467,495.23651,-262.60956,957.5144
418,3.475,498.42871,-260.77164,957.8797
419,3.483,500.80713,-260.6441,958.46088
420,3.492,504.66895,-259.58978,958.61481
421,3.5,507.92566,-258.74823,958.85516
422,3.508,511.15921,-258.57516,958.71484
423,3.517,513.82941,-258.73508,959.51044
424,3.525,516.93976,-257.82654,958.92542
425,3.533,520.72028,-258.05246,959.5011
426,3.542,523.77795,-257.4014,959.703
427,3.55,527.67493,-257.70578,959.21368
428,3.558,530.69879,-257.65088,959.72418
429,3.567,533.21106,-257.87692,960.31354
430,3.575,537.53381,-258.61563,959.58594
431,3.583,540.64203,-259.40491,960.00812
432,3.592,544.43463,-258.90375,959.70264
433,3.6,548.38196,-259.4921,959.43195
434,3.608,551.78888,-260.0983,959.56677
435,3.617,555.12891,-260.90942,958.93744
436,3.625,559.7381,-261.26587,959.00555
437,3.633,563.47467,-261.00641,958.13043
438,3.642,567.68909,-261.56595,957.84338
439,3.65,572.21179,-262.41296,957.47504
440,3.658,575.9505,-264.10339,957.44312
441,3.667,580.32678,-264.79959,956.77124
442,3.675,584.08008,-265.33023,956.34479
443,3.683,589.07654,-266.17166,955.85559
444,3.692,593.24078,-266.53714,955.56897
445,3.7,597.53125,-267.63477,955.33997
446,3.708,602.97345,-269.23276,954.70941
447,3.717,606.8847,-268.22244,953.76984
448,3.725,611.46985,-270.73761,953.37958
449,3.733,616.52307,-271.0943,952.53302
450,3.742,621.49512,-272.56451,952.08026
451,3.75,626.77081,-273.32376,951.22766
452,3.758,631.13794,-274.40942,950.5072
453,3.767,636.76648,-276.22675,950.01886
454,3.775,642.14417,-276.29416,949.07379
455,3.783,647.08484,-278.56009,948.38147
456,3.792,652.49255,-279.44012,946.961
457,3.8,658.66797,-280.8324,946.67682
458,3.808,663.63049,-281.694,945.3689
459,3.817,669.13489,-282.84177,944.64966
460,3.825,675.2973,-284.59549,944.24707
461,3.833,681.69263,-285.47772,943.75897
462,3.842,688.03534,-286.35654,942.88409
463,3.85,693.82794,-288.24591,942.77173
464,3.858,700.01074,-289.33331,942.9823
465,3.867,706.32867,-290.30011,942.81586
466,3.875,712.36926,-291.09479,942.59235
467,3.883,718.94678,-292.32751,942.76141
468,3.892,724.88446,-294.24667,942.52423
469,3.9,730.73706,-294.73172,942.65289
470,3.908,736.49835,-297.18036,943.2207
471,3.917,743.74359,-298.60226,943.68542
472,3.925,749.00214,-300.85782,944.38794
473,3.933,756.17487,-302.29498,944.99719
474,3.942,762.50317,-303.95593,945.36023
475,3.95,767.84308,-305.14047,946.34521
476,3.958,774.21564,-307.50006,947.32654
477,3.967,781.03833,-309.22861,948.33374
478,3.975,787.57721,-310.51776,948.73071
479,3.983,794.51581,-312.2449,950.40741
480,3.992,800.49231,-312.83975,950.72034
481,4,807.24438,-315.39392,951.47662
482,4.008,814.04028,-317.89008,953.68176
483,4.017,819.62958,-319.56775,954.44739
484,4.025,826.82025,-320.50168,954.68866
485,4.033,832.23981,-322.73111,955.79102
486,4.042,839.5213,-325.96765,957.47235
487,4.05,846.02631,-326.88898,957.38416
488,4.058,852.41296,-328.77762,958.0824
489,4.067,858.96448,-330.41995,958.84613
490,4.075,865.87085,-332.44812,960.05695
491,4.083,872.66565,-334.91742,960.0296
492,4.092,878.79108,-336.40634,960.48029
493,4.1,885.58154,-337.54285,960.75629
494,4.108,891.57227,-338.54816,961.10663
495,4.117,898.00989,-340.19141,961.4762
496,4.125,904.20581,-341.08859,962.80103
497,4.133,910.55072,-341.80429,962.8974
498,4.142,916.52185,-343.89703,963.44598
499,4.15,922.75085,-344.69144,964.73248
500,4.158,929.14734,-345.96353,964.87109
501,4.167,935.44427,-346.44754,965.27533
502,4.175,939.90125,-347.6362,965.84369
503,4.183,947.01294,-348.84842,966.73035
504,4.192,951.99677,-349.09183,966.89905
505,4.2,957.7666,-349.82883,967.35345
506,4.208,963.86963,-350.40964,967.80975
507,4.217,968.70264,-349.99173,968.35272
508,4.225,974.70935,-351.05869,969.13153
509,4.233,979.84125,-350.49255,969.21948
510,4.242,985.01019,-350.98874,969.55164
511,4.25,990.42743,-351.59766,969.11469
512,4.258,995.6264,-350.7637,968.87219
513,4.267,1000.42957,-351.49893,968.54871
514,4.275,1005.48718,-351.86084,968.51282
515,4.283,1010.47272,-351.49261,968.28351
516,4.292,1015.06946,-351.03946,968.19525
517,4.3,1020.43756,-350.9295,968.0929
518,4.308,1025.78174,-350.46927,967.45667
519,4.317,1029.86682,-350.63373,966.81897
520,4.325,1034.62305,-350.30325,966.58679
521,4.333,1039.86365,-349.34439,966.00269
522,4.342,1044.09424,-348.55469,965.49054
523,4.35,1048.24475,-347.89984,964.85834
524,4.358,1052.73535,-347.45062,964.19794
525,4.367,1057.22253,-347.27127,963.7713
526,4.375,1061.77771,-346.59964,962.60522
527,4.383,1066.22852,-344.57672,961.54456
528,4.392,1070.599,-344.33209,961.63666
529,4.4,1072.05334,-345.88089,960.61066
530,4.408,1076.83264,-343.17209,959.67444
531,4.417,1082.72156,-343.23157,959.40271
532,4.425,1087.08435,-341.69525,957.55035
533,4.433,1091.89014,-339.49207,957.38989
534,4.442,1095.97241,-340.034,957.12939
535,4.45,1101.03296,-338.31351,956.2995
536,4.458,1105.86084,-336.83411,955.27875
537,4.467,1110.99719,-335.94763,954.08856
538,4.475,1115.83594,-334.42786,953.86511
539,4.483,1120.33374,-332.69345,953.82733
540,4.492,1123.36365,-333.02499,953.84424
541,4.5,1126.93103,-332.52344,952.97638
542,4.508,1130.73889,-329.93814,952.08936
543,4.517,1134.43201,-328.90332,951.60535
544,4.525,1140.11853,-328.66104,951.72247
545,4.533,1143.66138,-327.33771,951.2453
546,4.542,1148.10181,-326.22153,950.30457
547,4.55,1151.97717,-325.5513,950.13403
548,4.558,1156.0481,-324.25009,949.74976
549,4.567,1160.64368,-323.89267,949.37543
550,4.575,1165.01318,-322.83029,949.74359
551,4.583,1169.26135,-320.79166,949.25037
552,4.592,1173.58118,-319.80655,949.81897
553,4.6,1177.30261,-318.72556,950.25867
554,4.608,1181.06616,-317.67886,950.10504
555,4.617,1185.62292,-315.48843,950.27563
556,4.625,1189.75562,-314.62744,951.45892
557,4.633,1193.80872,-313.61417,951.45001
558,4.642,1198.35913,-312.29572,952.16595
559,4.65,1202.68445,-310.16742,953.6272
560,4.658,1206.23315,-309.57285,953.46466
561,4.667,1210.41528,-308.87241,954.07458
562,4.675,1214.52905,-307.09756,955.01727
563,4.683,1218.18811,-304.93491,956.09344
564,4.692,1223.14807,-304.55066,956.30096
565,4.7,1226.2334,-302.94095,956.91925
566,4.708,1229.9303,-301.70685,957.75922
567,4.717,1234.62939,-300.41571,959.59003
568,4.725,1237.76599,-298.65762,959.86975
569,4.733,1241.34424,-296.46777,960.23846
570,4.742,1246.18982,-295.43649,961.3252
571,4.75,1249.61011,-294.75726,961.92834
572,4.758,1252.3363,-292.80167,962.07794
573,4.767,1255.86621,-290.98724,963.40405
574,4.775,1260.20435,-289.86893,963.59863
575,4.783,1262.40039,-288.8017,964.14478
576,4.792,1266.48022,-286.80896,964.68134
577,4.8,1269.27478,-285.3446,965.1557
578,4.808,1272.4436,-284.64954,965.16193
579,4.817,1275.9425,-283.79791,965.56897
580,4.825,1278.5625,-282.06934,965.71887
581,4.833,1281.76257,-280.69357,965.94757
582,4.842,1284.37122,-279.85385,965.43237
583,4.85,1287.65125,-277.67358,965.8576
584,4.858,1290.83777,-276.99396,965.70251
585,4.867,1292.75366,-275.63788,965.70953
586,4.875,1296.69775,-274.9996,965.81653
587,4.883,1298.87988,-273.93365,966.02087
588,4.892,1301.71985,-272.33438,965.58679
589,4.9,1304.53992,-271.35889,965.53802
590,4.908,1306.45593,-269.8183,965.3501
591,4.917,1308.86414,-268.29752,965.48566
592,4.925,1311.30811,-267.9285,965.60071
593,4.933,1314.40222,-265.82947,965.11902
594,4.942,1316.76953,-265.40417,965.61633
595,4.95,1318.37451,-264.13281,965.84058
596,4.958,1320.302,-263.16116,966.35266
597,4.967,1322.96667,-262.94196,966.62927
598,4.975,1325.77637,-261.88974,966.48889
599,4.983,1328.02917,-260.86658,966.17566
600,4.992,1329.93042,-260.27853,966.25104
601,5,1331.9989,-259.6098,967.12079
602,5.008,1333.13367,-259.11691,966.82794
603,5.017,1336.77112,-258.89273,966.49359
604,5.025,1339.03113,-258.88516,966.97491
605,5.033,1341.62183,-258.37964,966.86926
606,5.042,1343.6366,-257.99921,966.23773
607,5.05,1346.97827,-258.10739,966.47345
608,5.058,1348.9303,-257.97437,966.87488
609,5.067,1351.6272,-257.69421,966.93359
610,5.075,1353.53259,-257.21085,966.36591
611,5.083,1356.90063,-257.29761,966.23865
