Frame#,Time,R.Forearm.x,R.Forearm.y,R.Forearm.z
171,1.417,-629.85461,-168.01466,1297.41394
172,1.425,-624.87488,-167.98228,1297.16431
173,1.433,-621.47119,-167.52286,1296.67346
174,1.442,-617.02887,-167.95296,1295.87866
175,1.45,-613.00171,-167.93488,1295.02332
176,1.458,-609.05573,-167.01715,1294.4447
177,1.467,-605.1026,-167.07332,1293.59595
178,1.475,-599.72906,-168.05063,1293.38953
179,1.483,-595.87451,-167.10077,1292.84558
180,1.492,-591.10309,-166.4785,1291.51563
181,1.5,-586.92999,-166.31464,1291.4303
182,1.508,-583.44922,-165.87518,1290.65686
183,1.517,-578.14264,-165.13808,1290.2074
184,1.525,-573.63934,-164.94757,1289.74255
185,1.533,-570.47778,-164.9169,1289.02222
186,1.542,-564.95209,-163.47729,1288.09985
187,1.55,-561.78265,-163.14479,1287.35205
188,1.558,-557.19824,-161.84102,1287.19238
189,1.567,-551.98248,-161.46985,1286.43616
190,1.575,-548.29407,-161.00043,1286.02783
191,1.583,-543.43231,-160.6965,1285.18384
192,1.592,-539.00647,-159.33096,1284.2074
193,1.6,-534.85095,-158.50938,1283.63623
194,1.608,-529.8855,-157.38603,1282.55945
195,1.617,-525.07104,-156.41487,1281.7146
196,1.625,-520.75873,-154.74997,1281.57263
197,1.633,-516.013,-152.86624,1280.19666
198,1.642,-510.7504,-151.93396,1279.44104
199,1.65,-507.45078,-150.15602,1278.96655
200,1.658,-502.83484,-148.92093,1278.87756
201,1.667,-496.99448,-147.6357,1278.91187
202,1.675,-493.17468,-145.11353,1278.47717
203,1.683,-487.15814,-143.85208,1279.15161
204,1.692,-482.71225,-142.98929,1279.89819
205,1.7,-478.27335,-140.97351,1279.87085
206,1.708,-472.76007,-138.64204,1279.86072
207,1.717,-467.15491,-137.38884,1280.06152
208,1.725,-461.46759,-134.00357,1280.35229
209,1.733,-456.81042,-132.66524,1281.2334
210,1.742,-451.5354,-131.65712,1281.66504
211,1.75,-446.28317,-129.62802,1282.72986
212,1.758,-441.60068,-128.15431,1283.71118
213,1.767,-437.59335,-125.16354,1283.64172
214,1.775,-432.47702,-123.74014,1285.10278
215,1.783,-427.2561,-122.14509,1286.78101
216,1.792,-423.6272,-120.59818,1286.98315
217,1.8,-418.50293,-118.85181,1288.42712
218,1.808,-413.05093,-117.45012,1289.63403
219,1.817,-409.09012,-115.37077,1291.3689
220,1.825,-403.29404,-112.92584,1291.85461
221,1.833,-399.08917,-111.58933,1293.11279
222,1.842,-393.92737,-110.62904,1293.8761
223,1.85,-390.26779,-108.67304,1295.12012
224,1.858,-384.19421,-107.37823,1296.04041
225,1.867,-379.36505,-104.45704,1296.58887
226,1.875,-374.51874,-103.18693,1297.35486
227,1.883,-370.5455,-100.66772,1298.64868
228,1.892,-365.90198,-101.3224,1299.38074
229,1.9,-360.73071,-99.0067,1299.71899
230,1.908,-356.15482,-98.01385,1299.81458
231,1.917,-352.134,-96.28468,1300.51428
232,1.925,-346.73807,-94.35948,1300.2832
233,1.933,-342.84207,-94.04221,1301.25281
234,1.942,-337.41629,-92.05367,1301.34729
235,1.95,-333.54871,-91.16123,1301.37109
236,1.958,-328.82733,-90.11138,1301.50403
237,1.967,-324.27148,-89.53683,1301.80579
238,1.975,-318.69339,-88.08255,1302.41272
239,1.983,-315.30823,-87.71797,1302.38379
240,1.992,-311.43115,-85.86483,1301.75439
241,2,-306.32736,-85.76964,1302.36145
242,2.008,-301.46347,-84.60029,1302.24182
243,2.017,-298.52106,-83.4315,1302.578
244,2.025,-293.39835,-83.31855,1302.41321
245,2.033,-288.29453,-81.77071,1303.64832
246,2.042,-284.38867,-81.78123,1302.93262
247,2.05,-280.60416,-80.12904,1303.06873
248,2.058,-275.94345,-80.22945,1304.05408
249,2.067,-271.9245,-78.78592,1303.46545
250,2.075,-267.55994,-79.79037,1304.07275
251,2.083,-263.86905,-78.6454,1304.56226
252,2.092,-259.82892,-78.19176,1304.12317
253,2.1,-254.87093,-78.77988,1304.89722
254,2.108,-250.2709,-77.2384,1303.20093
255,2.117,-246.58308,-76.96839,1303.65515
256,2.125,-240.68002,-77.54271,1302.77454
257,2.133,-236.9807,-76.7462,1302.83484
258,2.142,-233.2892,-76.64317,1302.28589
259,2.15,-227.93082,-75.81964,1302.04016
260,2.158,-222.95341,-77.05782,1302.26025
261,2.167,-218.31725,-75.2179,1301.22046
262,2.175,-213.50555,-76.5259,1301.0343
263,2.183,-208.88647,-75.65315,1300.28528
264,2.192,-204.28062,-76.33574,1300.26843
265,2.2,-198.95757,-77.01207,1299.65112
266,2.208,-194.81155,-75.82076,1299.17383
267,2.217,-190.08247,-76.22371,1298.073
268,2.225,-184.21503,-76.67017,1298.37378
269,2.233,-180.38281,-76.81914,1297.60205
270,2.242,-174.50101,-78.2594,1297.40637
271,2.25,-169.8772,-78.20323,1296.86597
272,2.258,-166.10657,-78.25294,1296.16895
273,2.267,-160.67285,-78.84558,1295.04553
274,2.275,-155.8242,-79.50201,1294.2251
275,2.283,-150.34683,-80.93554,1293.14612
276,2.292,-145.9801,-80.6405,1292.87024
277,2.3,-141.799,-81.58855,1292.25378
278,2.308,-136.3596,-82.81786,1291.17407
279,2.317,-130.80815,-82.90018,1290.37183
280,2.325,-126.02339,-84.7421,1290.6095
281,2.333,-120.28928,-84.55865,1288.8689
282,2.342,-115.30434,-86.406,1288.70544
283,2.35,-111.14312,-88.03216,1288.14282
284,2.358,-104.59942,-88.92818,1287.35974
285,2.367,-100.57321,-89.60625,1286.86096
286,2.375,-95.00336,-91.61418,1286.0249
287,2.383,-89.80119,-91.17944,1285.09985
288,2.392,-84.28056,-93.37396,1285.31445
289,2.4,-79.40307,-94.82716,1284.59009
290,2.408,-74.00083,-96.61839,1284.88806
291,2.417,-69.0261,-96.65173,1284.13794
292,2.425,-63.81173,-99.41718,1284.9021
293,2.433,-57.85557,-99.69563,1285.24524
294,2.442,-53.49241,-101.6248,1285.88098
295,2.45,-48.41245,-103.39524,1286.07043
296,2.458,-43.2243,-105.47887,1286.47681
297,2.467,-37.75524,-106.02832,1287.61304
298,2.475,-32.83973,-107.92579,1288.55725
299,2.483,-28.35229,-109.95525,1289.21167
300,2.492,-22.56086,-112.37702,1290.94373
301,2.5,-17.99091,-112.74572,1292.38489
302,2.508,-13.53519,-115.31145,1292.87439
303,2.517,-8.74221,-116.097,1293.40076
304,2.525,-3.01354,-118.85774,1295.64856
305,2.533,1.64234,-119.83212,1296.20972
306,2.542,6.23968,-122.17576,1297.16882
307,2.55,11.33454,-123.0545,1298.7572
308,2.558,16.83155,-125.21421,1299.83289
309,2.567,20.82438,-125.56451,1300.51953
310,2.575,26.09987,-128.11441,1301.66809
311,2.583,30.72928,-128.90085,1303.07764
312,2.592,36.43729,-130.79958,1303.49646
313,2.6,40.90596,-131.78108,1303.6936
314,2.608,46.67286,-133.71138,1304.27808
315,2.617,50.94206,-134.36841,1305.90735
316,2.625,56.32758,-135.86433,1305.11462
317,2.633,60.59636,-136.90092,1305.61633
318,2.642,66.28519,-137.43456,1305.53235
319,2.65,71.0134,-138.24515,1305.62769
320,2.658,75.65607,-138.22032,1305.89331
321,2.667,81.05934,-140.00836,1306.65088
322,2.675,85.2392,-140.54749,1306.375
323,2.683,91.55446,-141.94897,1306.20691
324,2.692,95.00083,-141.77338,1306.0498
325,2.7,101.14215,-142.49834,1306.09595
326,2.708,105.46571,-143.44432,1306.09692
327,2.717,109.79522,-142.95676,1306.33081
328,2.725,115.32878,-143.21817,1306.52856
329,2.733,119.86691,-144.39244,1306.91418
330,2.742,124.18848,-143.90561,1306.71338
331,2.75,129.70944,-144.66794,1307.24353
332,2.758,133.64345,-144.618,1306.55249
333,2.767,138.76326,-144.89406,1306.8396
334,2.775,141.8217,-144.3864,1306.50513
335,2.783,147.46701,-145.00671,1307.64429
336,2.792,151.41774,-145.31195,1308.50159
337,2.8,155.83449,-144.37796,1307.74487
338,2.808,161.10457,-145.46747,1308.03784
339,2.817,165.07964,-145.42203,1307.40088
340,2.825,168.65352,-144.89174,1307.12305
341,2.833,173.44824,-145.08189,1306.82935
342,2.842,178.21503,-145.2859,1306.69116
343,2.85,181.94359,-144.88913,1306.00208
344,2.858,186.57486,-145.0083,1306.09814
345,2.867,191.408,-144.66444,1305.89661
346,2.875,196.29984,-144.29587,1304.84753
347,2.883,200.39481,-144.59076,1304.50964
348,2.892,204.89595,-143.09187,1303.41968
349,2.9,209.3255,-143.37621,1303.25647
350,2.908,214.41347,-143.10855,1302.13306
351,2.917,218.00151,-142.75589,1302.31274
352,2.925,222.83932,-141.21614,1300.99915
353,2.933,227.23152,-141.03058,1300.63428
354,2.942,232.6084,-141.07211,1299.69775
355,2.95,236.79666,-140.37468,1298.7157
356,2.958,240.65083,-138.71843,1298.08008
357,2.967,244.83679,-137.25777,1296.77856
358,2.975,248.82484,-136.76762,1296.78076
359,2.983,253.71092,-135.6427,1296.00977
360,2.992,259.31219,-136.51698,1295.56604
361,3,263.20853,-134.86761,1294.83374
362,3.008,268.04156,-133.63986,1294.01172
363,3.017,271.96622,-132.10199,1292.81787
364,3.025,276.27972,-129.87706,1292.06702
365,3.033,280.18146,-128.96812,1291.78235
366,3.042,286.23883,-127.47065,1291.53845
367,3.05,290.77017,-126.48882,1290.92834
368,3.058,294.79425,-125.92201,1290.53296
369,3.067,300.22256,-123.85148,1289.42224
370,3.075,304.4617,-121.93454,1288.51208
371,3.083,309.4649,-120.81605,1288.23706
372,3.092,313.77243,-118.87981,1287.90173
373,3.1,319.28778,-117.35881,1287.93115
374,3.108,323.66272,-114.97108,1287.60754
375,3.117,328.90707,-113.5372,1287.88452
376,3.125,333.95038,-110.82487,1287.02173
377,3.133,338.82077,-109.19675,1287.33521
378,3.142,344.72604,-107.53885,1288.42139
379,3.15,349.73337,-104.9904,1288.96863
380,3.158,353.86719,-102.90671,1288.87024
381,3.167,359.27539,-100.77059,1288.83411
382,3.175,365.41086,-99.34523,1290.30115
383,3.183,370.01913,-96.75772,1290.74329
384,3.192,375.02292,-95.59474,1292.14502
385,3.2,380.86575,-93.85915,1291.95569
386,3.208,385.76144,-91.43814,1293.52332
387,3.217,390.39301,-89.90754,1294.46216
388,3.225,394.78577,-87.4231,1294.75732
389,3.233,399.96283,-85.06625,1296.10071
390,3.242,406.38141,-84.27215,1297.07214
391,3.25,410.43515,-80.92107,1298.28442
392,3.258,415.11197,-80.1328,1299.22473
393,3.267,420.33569,-78.49596,1299.16675
394,3.275,424.56506,-76.51697,1300.35889
395,3.283,430.21524,-75.13834,1301.50586
396,3.292,434.46793,-72.81985,1302.17725
397,3.3,438.94623,-70.43139,1301.91187
398,3.308,442.82678,-69.00958,1302.70288
399,3.317,447.96677,-68.09184,1303.88171
400,3.325,452.12027,-65.81608,1304.29541
401,3.333,455.72952,-63.79909,1304.01331
402,3.342,460.20901,-62.00101,1302.58557
403,3.35,465.55383,-61.84667,1304.1145
404,3.358,469.20245,-60.57198,1304.60889
405,3.367,473.43124,-59.50804,1305.0686
406,3.375,478.77301,-58.97091,1305.42981
407,3.383,482.75665,-57.7161,1305.56482
408,3.392,486.9577,-54.90348,1304.19128
409,3.4,490.61407,-54.361,1305.12671
410,3.408,495.33167,-53.54008,1306.13953
411,3.417,499.8595,-51.45282,1306.37305
412,3.425,504.38367,-52.34294,1306.3916
413,3.433,507.77264,-49.37867,1306.05176
414,3.442,512.51776,-49.6623,1306.77747
415,3.45,516.65344,-48.00983,1306.62976
416,3.458,520.6076,-48.32512,1308.00464
417,3.467,524.9079,-47.78106,1308.29614
418,3.475,529.17212,-47.14591,1308.62964
419,3.483,533.60577,-46.87928,1309.38599
420,3.492,537.09082,-43.69997,1308.56726
421,3.5,541.01245,-45.26445,1309.93103
422,3.508,545.63043,-44.69236,1309.84888
423,3.517,549.08252,-44.56658,1310.05286
424,3.525,554.30646,-44.74832,1310.82007
425,3.533,557.95947,-44.40435,1310.29553
426,3.542,562.43494,-44.04633,1310.69861
427,3.55,566.74683,-44.59564,1309.76282
428,3.558,570.29877,-43.79254,1309.83997
429,3.567,574.51715,-43.03194,1309.87561
430,3.575,578.53107,-42.6958,1309.44507
431,3.583,583.11359,-43.96402,1309.02393
432,3.592,587.60529,-42.95535,1308.9408
433,3.6,591.89612,-43.89602,1308.88318
434,3.608,596.52844,-43.60507,1308.40674
435,3.617,600.70026,-44.48362,1308.14063
436,3.625,605.99426,-44.28502,1307.52942
437,3.633,610.04242,-43.42791,1306.66772
438,3.642,614.31903,-42.87822,1306.54443
439,3.65,618.81305,-45.30974,1306.37085
440,3.658,623.78217,-45.09571,1305.40527
441,3.667,627.86212,-46.46596,1305.00769
442,3.675,632.15039,-45.93911,1304.77466
443,3.683,636.31793,-47.03064,1303.83997
444,3.692,641.72076,-47.33574,1303.01514
445,3.7,645.60095,-48.51628,1302.90393
446,3.708,650.57123,-48.68323,1302.85571
447,3.717,655.52863,-49.72728,1301.4762
448,3.725,659.99438,-50.35981,1301.14319
449,3.733,664.05005,-49.07655,1300.03845
450,3.742,669.26868,-52.10064,1299.40771
451,3.75,674.35742,-52.19596,1298.95129
452,3.758,679.02582,-53.11766,1298.37891
453,3.767,684.39166,-55.17325,1298.0708
454,3.775,688.84583,-56.20388,1297.24854
455,3.783,693.46509,-55.14661,1295.48462
456,3.792,698.76788,-58.27724,1295.65784
457,3.8,703.3233,-59.1262,1294.80261
458,3.808,708.63812,-60.80141,1294.62756
459,3.817,713.7644,-62.17874,1293.33862
460,3.825,718.2337,-61.52377,1291.89832
461,3.833,723.55164,-64.43013,1293.45813
462,3.842,729.20807,-65.91254,1292.49072
463,3.85,734.09534,-67.00421,1292.14307
464,3.858,740.42725,-68.74072,1291.9928
465,3.867,744.07233,-69.44956,1291.85571
466,3.875,750.44928,-70.35605,1291.35022
467,3.883,755.13531,-71.68398,1291.75476
468,3.892,760.95209,-74.38832,1292.43494
469,3.9,766.00275,-76.43372,1292.04346
470,3.908,771.08185,-77.98519,1293.74719
471,3.917,776.6604,-79.72201,1294.05212
472,3.925,781.02588,-81.84089,1294.85815
473,3.933,786.42981,-83.31859,1294.92151
474,3.942,790.92084,-85.05431,1295.58093
475,3.95,796.53198,-86.32609,1297.26062
476,3.958,801.22406,-89.49844,1298.5625
477,3.967,806.81384,-91.34071,1299.08911
478,3.975,811.21942,-92.08845,1299.78442
479,3.983,816.60126,-93.37471,1300.1156
480,3.992,821.91052,-96.88524,1302.22449
481,4,827.20795,-98.9986,1303.32715
482,4.008,832.22607,-100.5078,1304.25354
483,4.017,836.72522,-101.4564,1303.80151
484,4.025,842.04327,-104.25652,1305.00842
485,4.033,846.74286,-105.58518,1306.4231
486,4.042,852.1308,-106.00905,1306.60889
487,4.05,856.43481,-108.7683,1307.5188
488,4.058,862.38232,-110.90883,1307.48901
489,4.067,867.17462,-112.23575,1307.28479
490,4.075,871.61969,-112.39893,1307.26416
491,4.083,876.09637,-114.35163,1307.30322
492,4.092,881.71161,-115.65179,1308.92151
493,4.1,885.77966,-117.35225,1308.74292
494,4.108,890.8606,-118.76567,1307.7428
495,4.117,895.43011,-119.60136,1308.12122
496,4.125,901.22589,-119.85538,1308.97913
497,4.133,904.70532,-120.84427,1309.8606
498,4.142,909.76398,-121.4976,1309.43408
499,4.15,914.68494,-122.28804,1309.4198
500,4.158,919.03815,-122.82529,1308.99585
501,4.167,923.91943,-123.93423,1309.30078
502,4.175,928.45441,-124.08843,1309.92041
503,4.183,932.94373,-124.57534,1310.21277
504,4.192,936.66418,-125.34645,1309.98181
505,4.2,942.7536,-125.49303,1310.13062
506,4.208,946.96161,-126.68233,1310.62329
507,4.217,951.12238,-127.35593,1310.48962
508,4.225,954.93768,-127.38235,1310.84863
509,4.233,959.34875,-127.81877,1310.89441
510,4.242,963.83435,-127.8908,1311.13525
511,4.25,968.45734,-129.44217,1311.37378
512,4.258,972.76154,-128.9767,1311.11792
513,4.267,976.46771,-129.6019,1310.95313
514,4.275,980.95563,-129.49707,1310.97485
515,4.283,985.02875,-129.55188,1310.16418
516,4.292,989.38702,-129.78499,1310.01062
517,4.3,993.849,-129.05234,1309.70435
518,4.308,997.7605,-129.77811,1309.64001
519,4.317,1002.29895,-130.22673,1309.52466
520,4.325,1007.20123,-129.79474,1309.04285
521,4.333,1009.92023,-129.02409,1308.11157
522,4.342,1015.10071,-129.2948,1307.41907
523,4.35,1019.18958,-128.9969,1306.96704
524,4.358,1023.62903,-129.03035,1306.26135
525,4.367,1027.55371,-128.30757,1305.55151
526,4.375,1032.55847,-128.31738,1304.8175
527,4.383,1036.26538,-128.12201,1304.24634
528,4.392,1040.19653,-127.95737,1304.18213
529,4.4,1044.72424,-126.51122,1302.95654
530,4.408,1048.76526,-126.33907,1302.54248
531,4.417,1052.96497,-126.86153,1301.87183
532,4.425,1057.17188,-124.8252,1301.3031
533,4.433,1061.15906,-124.57451,1301.28601
534,4.442,1065.13416,-124.51011,1300.59729
535,4.45,1069.11584,-123.26287,1300.07166
536,4.458,1073.19299,-122.62076,1299.78931
537,4.467,1077.33459,-122.41268,1299.17871
538,4.475,1080.35425,-120.41256,1298.38306
539,4.483,1085.59912,-119.92543,1297.93872
540,4.492,1089.09607,-117.98955,1297.31738
541,4.5,1093.44238,-118.01284,1296.34375
542,4.508,1097.6073,-116.83255,1296.0437
543,4.517,1102.14331,-115.07838,1295.67468
544,4.525,1105.93286,-113.20726,1295.41895
545,4.533,1111.36194,-112.61302,1294.89648
546,4.542,1115.06262,-110.9392,1294.31982
547,4.55,1118.99939,-109.35812,1293.30017
548,4.558,1123.46289,-107.62077,1292.71631
549,4.567,1128.03503,-105.8361,1292.02795
550,4.575,1131.33813,-103.84174,1291.68701
551,4.583,1136.4613,-102.00835,1292.32263
552,4.592,1141.94617,-100.63894,1292.32239
553,4.6,1147.20886,-98.80675,1292.22522
554,4.608,1151.50403,-99.29684,1291.57605
555,4.617,1155.90405,-95.24555,1292.83936
556,4.625,1160.94397,-92.43278,1293.04834
557,4.633,1166.25439,-91.3157,1294.01184
558,4.642,1171.93018,-90.03848,1294.13391
559,4.65,1176.03284,-86.93545,1294.05566
560,4.658,1181.07654,-85.20583,1295.00134
561,4.667,1185.66687,-83.47578,1295.64783
562,4.675,1189.18909,-81.69088,1296.63379
563,4.683,1194.79041,-80.25631,1297.39648
564,4.692,1199.88257,-78.65932,1298.6958
565,4.7,1204.73547,-76.65734,1299.84778
566,4.708,1209.21045,-74.54344,1299.66284
567,4.717,1214.35815,-72.62504,1301.70984
568,4.725,1218.96716,-70.54932,1301.85901
569,4.733,1224.4823,-69.95019,1303.07312
570,4.742,1229.00049,-68.01237,1303.54565
571,4.75,1234.16943,-66.18163,1304.62097
572,4.758,1237.88147,-64.00394,1305.36853
573,4.767,1242.36255,-62.29602,1305.60669
574,4.775,1248.20178,-62.13247,1307.48413
575,4.783,1252.4325,-60.2016,1307.4884
576,4.792,1256.76917,-57.90443,1308.09766
577,4.8,1260.58301,-56.95985,1308.6615
578,4.808,1266.0127,-55.14807,1308.56445
579,4.817,1270.75134,-54.43584,1309.44739
580,4.825,1274.57886,-54.5629,1309.04065
581,4.833,1278.75806,-51.40898,1309.51758
582,4.842,1283.172,-50.21988,1310.35779
583,4.85,1287.73181,-49.99561,1310.72815
584,4.858,1291.04163,-48.34969,1310.44385
585,4.867,1295.36047,-46.74186,1310.27576
586,4.875,1300.75354,-47.13112,1311.02734
