Frame#,Time,R.ASIS.x,R.ASIS.y,R.ASIS.z
213,1.767,-532.3385,-320.71628,1021.66937
214,1.775,-526.92383,-319.01892,1023.25177
215,1.783,-523.87543,-317.22287,1024.53113
216,1.792,-519.06158,-315.46112,1024.55127
217,1.8,-514.336,-312.9512,1025.82166
218,1.808,-510.08383,-311.42755,1027.20959
219,1.817,-505.90942,-309.01089,1028.27637
220,1.825,-501.93698,-307.24936,1029.02966
221,1.833,-496.85019,-304.73257,1029.98914
222,1.842,-493.01208,-302.66876,1031.13904
223,1.85,-489.1972,-299.82953,1032.4032
224,1.858,-485.55197,-299.04523,1033.4176
225,1.867,-481.50677,-295.65421,1034.51526
226,1.875,-477.59424,-294.7251,1035.28113
227,1.883,-473.4881,-292.707,1035.5769
228,1.892,-469.22092,-289.66858,1035.84216
229,1.9,-466.50751,-287.83334,1036.20886
230,1.908,-461.94696,-286.78583,1036.52795
231,1.917,-457.41495,-284.1312,1037.10156
232,1.925,-452.86954,-283.78122,1037.42175
233,1.933,-449.17459,-282.17236,1037.7406
234,1.942,-444.57935,-280.48621,1038.37109
235,1.95,-439.84656,-278.21088,1039.24463
236,1.958,-437.33041,-277.46115,1038.67993
237,1.967,-431.74036,-276.22348,1038.81079
238,1.975,-428.04581,-275.04572,1039.06335
239,1.983,-424.18555,-273.73303,1039.50403
240,1.992,-421.18152,-272.49893,1040.80774
241,2,-417.0394,-270.78049,1040.69409
242,2.008,-412.38507,-270.61847,1041.68408
243,2.017,-409.18628,-269.37775,1041.57227
244,2.025,-404.38834,-268.90424,1042.49451
245,2.033,-401.37875,-268.22803,1042.77295
246,2.042,-397.00119,-266.71429,1042.95813
247,2.05,-393.73535,-266.55731,1043.33557
248,2.058,-390.00098,-265.51584,1043.9021
249,2.067,-386.26273,-264.59402,1044.02161
250,2.075,-382.99982,-264.83954,1044.05664
251,2.083,-377.97351,-263.07178,1043.8573
252,2.092,-375.35013,-262.94632,1044.04102
253,2.1,-372.15399,-262.27386,1044.27246
254,2.108,-367.39084,-261.21085,1043.9845
255,2.117,-364.48871,-260.77182,1043.66956
256,2.125,-360.04648,-260.60156,1043.9292
257,2.133,-357.01141,-259.68256,1043.86169
258,2.142,-353.2951,-259.84418,1044.17871
259,2.15,-349.33224,-259.01465,1043.77722
260,2.158,-344.99295,-259.53458,1042.68274
261,2.167,-340.96909,-259.94861,1042.97375
262,2.175,-336.96985,-259.52701,1042.547
263,2.183,-332.20682,-259.36423,1042.57349
264,2.192,-328.3656,-260.37372,1042.86047
265,2.2,-324.05966,-259.77573,1042.21948
266,2.208,-319.04126,-259.95319,1041.80188
267,2.217,-314.4892,-260.62042,1041.36951
268,2.225,-310.22562,-260.18387,1040.50903
269,2.233,-305.439,-260.20294,1040.05811
270,2.242,-301.16443,-261.0751,1039.27612
271,2.25,-296.22354,-261.01773,1038.82581
272,2.258,-291.14798,-262.45831,1038.12415
273,2.267,-286.29654,-262.93155,1037.35583
274,2.275,-280.55963,-263.26968,1036.19727
275,2.283,-275.76837,-263.51166,1035.70325
276,2.292,-271.70862,-264.384,1035.03479
277,2.3,-265.30154,-264.96957,1033.56897
278,2.308,-260.41229,-266.6218,1032.41968
279,2.317,-254.76849,-267.02682,1031.55615
280,2.325,-250.00639,-267.39209,1030.65869
281,2.333,-244.14452,-269.12503,1029.14038
282,2.342,-237.56674,-269.88858,1028.85693
283,2.35,-233.12994,-270.29733,1027.06714
284,2.358,-227.77283,-272.60574,1026.22095
285,2.367,-221.33922,-273.25607,1025.58679
286,2.375,-214.81366,-274.75534,1024.66528
287,2.383,-209.18015,-277.10498,1023.92194
288,2.392,-203.09401,-277.30698,1023.1181
289,2.4,-197.06049,-278.9295,1022.60657
290,2.408,-190.01176,-279.08405,1021.92004
291,2.417,-184.39714,-281.57474,1022.08966
292,2.425,-177.43497,-283.16537,1022.13104
293,2.433,-171.2121,-284.09534,1022.07855
294,2.442,-165.22067,-286.12967,1022.72742
295,2.45,-158.49104,-286.6142,1022.78528
296,2.458,-152.15234,-288.8674,1023.04309
297,2.467,-145.22739,-290.87106,1022.84259
298,2.475,-139.15118,-292.4097,1024.10132
299,2.483,-132.87895,-293.29529,1024.45911
300,2.492,-127.55775,-296.43619,1025.52344
301,2.5,-119.37978,-298.53659,1025.99854
302,2.508,-114.20712,-299.88412,1026.62195
303,2.517,-108.34559,-301.65329,1027.11975
304,2.525,-101.60644,-303.104,1028.14307
305,2.533,-95.95155,-304.30737,1029.39441
306,2.542,-89.28093,-306.74835,1029.81116
307,2.55,-83.04914,-307.80374,1030.72949
308,2.558,-76.71689,-309.9679,1032.00903
309,2.567,-71.11134,-311.38376,1032.36963
310,2.575,-64.31033,-313.79898,1032.96118
311,2.583,-58.12886,-316.17874,1034.32092
312,2.592,-51.64554,-317.85059,1035.04016
313,2.6,-45.31274,-319.89838,1035.49841
314,2.608,-38.81035,-321.20493,1036.05286
315,2.617,-32.24575,-323.72937,1036.31104
316,2.625,-27.1959,-324.93692,1037.01428
317,2.633,-20.37459,-326.27798,1037.49976
318,2.642,-14.79165,-327.87674,1038.03589
319,2.65,-8.56128,-329.05353,1038.58569
320,2.658,-2.24757,-330.35696,1039.03101
321,2.667,4.25365,-331.78009,1039.64465
322,2.675,9.90704,-333.6655,1039.74023
323,2.683,16.7319,-334.95956,1040.10278
324,2.692,21.0076,-335.88095,1040.26086
325,2.7,27.78751,-336.55243,1040.10461
326,2.708,32.7623,-337.87637,1040.71692
327,2.717,39.22974,-338.44901,1041.34509
328,2.725,45.04085,-340.79395,1041.63232
329,2.733,49.97913,-341.25635,1042.52295
330,2.742,55.35799,-342.22876,1042.2627
331,2.75,61.38862,-342.91272,1043.5166
332,2.758,66.84283,-343.7204,1043.57507
333,2.767,72.12148,-344.5004,1044.3855
334,2.775,76.81022,-344.15744,1043.77966
335,2.783,82.51243,-345.27554,1044.20264
336,2.792,88.40065,-345.36398,1044.67676
337,2.8,93.43724,-344.71664,1044.39063
338,2.808,97.98968,-345.05374,1044.34436
339,2.817,103.62977,-345.66016,1044.50684
340,2.825,108.42111,-346.27725,1044.50891
341,2.833,113.0352,-346.73669,1044.58679
342,2.842,118.06861,-345.97018,1043.92798
343,2.85,122.80051,-345.92957,1043.1687
344,2.858,127.5545,-344.7778,1042.81873
345,2.867,131.89432,-345.1322,1042.45764
346,2.875,136.61185,-344.923,1042.19055
347,2.883,141.23227,-344.31665,1041.22534
348,2.892,146.09967,-344.2616,1040.61548
349,2.9,150.35738,-343.30725,1040.08594
350,2.908,155.1588,-342.03586,1039.37512
351,2.917,159.04424,-342.63303,1039.2793
352,2.925,163.74397,-341.56882,1037.67126
353,2.933,167.57692,-340.95395,1037.26379
354,2.942,172.29634,-340.24426,1036.83081
355,2.95,176.57593,-339.35648,1035.70056
356,2.958,180.68272,-338.52185,1034.55017
357,2.967,185.08533,-337.3877,1033.63086
358,2.975,188.89571,-336.44351,1032.79907
359,2.983,193.52992,-335.3425,1032.05127
360,2.992,197.93802,-334.51703,1031.16992
361,3,201.83897,-332.71725,1030.17151
362,3.008,206.20047,-331.88571,1029.48474
363,3.017,210.23099,-330.61398,1029.21252
364,3.025,214.43434,-329.58481,1028.7207
365,3.033,218.17853,-327.23462,1027.776
366,3.042,222.2807,-326.17184,1027.09912
367,3.05,225.87901,-324.39215,1026.51343
368,3.058,230.50243,-322.23312,1026.15942
369,3.067,234.13751,-321.85184,1024.97754
370,3.075,238.59181,-319.90747,1024.2356
371,3.083,242.68562,-318.12836,1024.19299
372,3.092,246.14032,-316.71271,1023.78064
373,3.1,250.53178,-314.22653,1023.13251
374,3.108,253.68443,-313.99631,1023.39221
375,3.117,258.47519,-310.39996,1022.69318
376,3.125,263.56921,-308.68259,1023.08698
377,3.133,266.2645,-306.92142,1023.927
378,3.142,270.91394,-304.74277,1023.38385
379,3.15,275.81879,-301.76581,1024.07629
380,3.158,279.28171,-300.56906,1025.10815
381,3.167,284.13412,-298.63779,1025.57471
382,3.175,287.95013,-296.1369,1026.03369
383,3.183,292.49045,-294.00259,1026.97888
384,3.192,296.44824,-292.15747,1028.12793
385,3.2,301.24054,-289.90082,1028.46545
386,3.208,305.5137,-287.45996,1029.4917
387,3.217,309.62851,-286.17682,1030.73413
388,3.225,314.8974,-283.09885,1031.28186
389,3.233,319.24142,-282.02243,1032.83337
390,3.242,323.42767,-279.88025,1033.32629
391,3.25,327.82486,-278.04083,1033.9967
392,3.258,332.30084,-274.94098,1035.76196
393,3.267,336.10486,-273.33542,1036.15479
394,3.275,339.83496,-270.9436,1036.52502
395,3.283,344.14548,-269.48584,1037.69006
396,3.292,347.40405,-267.26355,1038.33374
397,3.3,351.46292,-264.64407,1038.42749
398,3.308,355.85983,-263.03781,1038.97974
399,3.317,358.5899,-260.34158,1039.0957
400,3.325,362.71204,-258.5173,1039.35583
401,3.333,366.15475,-255.89937,1039.40576
402,3.342,369.9592,-255.38074,1039.73328
403,3.35,373.20316,-253.16649,1039.81396
404,3.358,378.10724,-251.66748,1039.67737
405,3.367,380.79617,-249.72406,1040.37158
406,3.375,385.09711,-248.47321,1040.2926
407,3.383,388.0343,-245.974,1040.35925
408,3.392,392.26715,-244.94449,1040.2843
409,3.4,395.19748,-243.65204,1040.68079
410,3.408,398.82227,-241.12617,1041.82629
411,3.417,402.53308,-240.89616,1041.9989
412,3.425,407.1058,-238.9301,1042.70947
413,3.433,410.4476,-239.48683,1043.26306
414,3.442,414.05865,-237.40308,1043.59338
415,3.45,417.8067,-236.68777,1044.74805
416,3.458,420.51184,-235.74629,1045.5564
417,3.467,425.00858,-234.19765,1045.69763
418,3.475,427.21313,-233.00513,1045.98389
419,3.483,431.00943,-232.34401,1046.85315
420,3.492,434.05829,-232.36549,1047.19373
421,3.5,437.60678,-231.89488,1048.63318
422,3.508,441.04422,-230.00751,1048.33643
423,3.517,444.49445,-230.68408,1048.44885
424,3.525,447.89517,-229.44209,1048.91797
425,3.533,450.84671,-229.83521,1048.47766
426,3.542,453.91736,-229.18909,1049.22949
427,3.55,458.36237,-229.39496,1049.51831
428,3.558,460.83911,-228.6931,1049.45483
429,3.567,464.62625,-228.20856,1049.04822
430,3.575,468.26736,-227.70909,1049.12646
431,3.583,471.6543,-227.97581,1048.50537
432,3.592,476.08707,-228.93724,1048.65442
433,3.6,479.97147,-226.91782,1047.94446
434,3.608,483.57971,-227.97816,1047.99084
435,3.617,487.08621,-228.55106,1048.55115
436,3.625,491.00082,-228.14111,1047.79749
437,3.633,495.00641,-228.55286,1047.14709
438,3.642,499.59943,-229.98894,1047.07422
439,3.65,504.51895,-230.75768,1047.34717
440,3.658,509.15768,-231.93767,1047.29785
441,3.667,512.94073,-232.27039,1047.1322
442,3.675,517.60272,-232.35361,1047.28198
443,3.683,522.08539,-233.10138,1045.40796
444,3.692,527.57935,-233.24664,1045.41931
445,3.7,531.64832,-233.99493,1044.55847
446,3.708,535.65985,-234.40901,1044.24915
447,3.717,540.08276,-236.02707,1043.55334
448,3.725,545.17249,-236.43297,1042.90161
449,3.733,550.47473,-237.3979,1042.26794
450,3.742,555.07343,-237.36993,1040.8938
451,3.75,560.1994,-238.4713,1040.29822
452,3.758,565.1333,-239.76012,1040.01404
453,3.767,570.3269,-241.57629,1038.59729
454,3.775,575.3562,-242.62903,1038.12903
455,3.783,580.18542,-243.36769,1036.50769
456,3.792,586.06268,-244.41858,1035.7749
457,3.8,591.21246,-245.96973,1034.69458
458,3.808,597.27673,-247.12213,1034.55664
459,3.817,602.12897,-248.60315,1033.40222
460,3.825,607.56702,-249.67659,1032.39587
461,3.833,612.33771,-251.11691,1031.66919
462,3.842,619.68457,-252.42688,1031.46313
463,3.85,625.14844,-254.74368,1032.25146
464,3.858,632.01971,-255.92918,1031.4939
465,3.867,637.68622,-257.78876,1030.79309
466,3.875,644.63397,-259.08289,1031.15308
467,3.883,649.79242,-260.22986,1031.32227
468,3.892,654.77203,-262.85983,1030.89014
469,3.9,661.08209,-264.09592,1031.88757
470,3.908,667.05505,-264.8042,1032.30884
471,3.917,672.92651,-268.1395,1031.71973
472,3.925,679.87677,-269.58084,1031.96252
473,3.933,685.09491,-270.27332,1032.44324
474,3.942,690.79999,-274.33572,1033.96155
475,3.95,697.10211,-274.89984,1033.9657
476,3.958,703.07422,-276.84027,1034.71973
477,3.967,709.20001,-279.46097,1035.7085
478,3.975,715.35419,-281.91544,1036.32764
479,3.983,720.98541,-282.87262,1036.99902
480,3.992,727.04504,-285.49408,1037.98547
481,4,733.82208,-288.08157,1038.74829
482,4.008,739.88116,-290.3259,1039.47278
483,4.017,745.4386,-292.7099,1040.42041
484,4.025,751.84943,-295.23865,1041.37952
485,4.033,758.85559,-296.09122,1042.29053
486,4.042,765.14136,-299.28098,1042.79211
487,4.05,770.44342,-300.90039,1042.64343
488,4.058,777.07269,-303.74921,1043.23621
489,4.067,784.33606,-304.73953,1044.13672
490,4.075,790.12341,-307.39035,1044.51355
491,4.083,795.54962,-308.66785,1044.68274
492,4.092,802.67035,-309.61716,1044.44775
493,4.1,809.0033,-313.81583,1045.9834
494,4.108,814.54895,-314.63763,1045.49951
495,4.117,821.2373,-314.62039,1045.70325
496,4.125,826.74261,-317.86407,1046.21399
497,4.133,832.20184,-319.05872,1046.40979
498,4.142,839.62109,-320.79712,1047.23718
499,4.15,844.13794,-322.8623,1047.6814
500,4.158,851.12738,-323.4668,1048.18518
501,4.167,856.33234,-324.18817,1048.35596
502,4.175,861.79962,-325.6228,1048.27039
503,4.183,867.44965,-327.20636,1049.31323
504,4.192,872.74091,-327.52203,1049.6687
505,4.2,878.70428,-329.58365,1050.18262
506,4.208,883.48651,-330.04639,1050.45789
507,4.217,888.92236,-330.12054,1050.14429
508,4.225,893.6062,-331.99673,1049.97766
509,4.233,898.60889,-333.30948,1050.17017
510,4.242,903.78619,-332.28549,1050.26392
511,4.25,908.75854,-333.20609,1049.7804
512,4.258,913.22528,-334.34183,1050.56812
513,4.267,918.84137,-334.20862,1050.44824
514,4.275,923.65051,-334.52136,1049.92834
515,4.283,927.70618,-334.98773,1049.7218
516,4.292,933.40869,-334.03574,1049.34631
517,4.3,937.52936,-335.18289,1049.2218
518,4.308,942.14307,-336.05392,1049.2301
519,4.317,947.74384,-334.65317,1048.25806
520,4.325,951.30511,-334.9642,1047.95764
521,4.333,956.64771,-334.28296,1046.82288
522,4.342,961.12994,-335.099,1046.14819
523,4.35,965.10437,-334.87521,1046.08923
524,4.358,969.52899,-333.68051,1045.98157
525,4.367,973.82996,-333.83704,1045.13599
526,4.375,977.6712,-333.3757,1044.77258
527,4.383,982.8053,-332.09567,1044.47607
528,4.392,986.13562,-331.32401,1043.18982
529,4.4,990.60962,-331.19211,1042.72559
530,4.408,995.5423,-330.30994,1040.83813
531,4.417,999.04608,-330.96451,1040.83716
532,4.425,1004.18359,-329.01321,1040.05029
533,4.433,1008.1236,-329.20074,1039.23499
534,4.442,1012.10052,-327.43307,1038.51038
535,4.45,1016.71271,-327.19424,1038.60303
536,4.458,1020.65015,-326.9332,1037.95007
537,4.467,1025.71167,-325.01218,1036.38696
538,4.475,1029.57092,-323.76016,1035.2229
539,4.483,1034.35352,-322.35379,1035.0979
540,4.492,1038.35474,-322.54572,1034.83191
541,4.5,1041.88879,-322.23459,1034.22998
542,4.508,1046.70996,-320.38382,1033.75
543,4.517,1050.54968,-319.92963,1033.09351
544,4.525,1055.53333,-317.53311,1032.76392
545,4.533,1059.39551,-316.82828,1032.64075
546,4.542,1063.44385,-314.4873,1032.52588
547,4.55,1067.91235,-314.37442,1031.27856
548,4.558,1073.01965,-312.25726,1030.14197
549,4.567,1075.0614,-311.14987,1031.03931
550,4.575,1080.84924,-308.79788,1030.35913
551,4.583,1085.16992,-307.82767,1030.23145
552,4.592,1089.84619,-305.98978,1030.21252
553,4.6,1092.45959,-305.09155,1030.2301
554,4.608,1098.14465,-302.95511,1030.42419
555,4.617,1101.23657,-301.92404,1031.57715
556,4.625,1106.43884,-298.45749,1031.53467
557,4.633,1111.08765,-298.40524,1032.97998
558,4.642,1114.38916,-296.2865,1034.47827
559,4.65,1119.18225,-294.75372,1033.86108
560,4.658,1122.84729,-293.17844,1035.12622
561,4.667,1127.26599,-290.40683,1035.77332
562,4.675,1130.56128,-289.32523,1036.80945
563,4.683,1136.56958,-288.1662,1038.05225
564,4.692,1139.6532,-286.34814,1038.8501
565,4.7,1143.62976,-284.28326,1038.99683
566,4.708,1149.45129,-282.8548,1039.55334
567,4.717,1153.07117,-280.70435,1041.1665
568,4.725,1156.74792,-278.6991,1041.38013
569,4.733,1161.77734,-278.12601,1042.77588
570,4.742,1165.84863,-274.83652,1043.76392
571,4.75,1169.5918,-272.49933,1044.44604
572,4.758,1172.38086,-271.4563,1045.43994
573,4.767,1177.63586,-269.28598,1046.66809
574,4.775,1180.64075,-267.09338,1047.05359
575,4.783,1184.04272,-265.74438,1046.67957
576,4.792,1187.2323,-263.83139,1046.88708
577,4.8,1189.04053,-262.38193,1046.86975
578,4.808,1193.87085,-261.46423,1047.61865
579,4.817,1197.33374,-257.97382,1047.7207
580,4.825,1201.37244,-257.12091,1048.51843
581,4.833,1204.14209,-254.97002,1048.73926
582,4.842,1206.8949,-253.41731,1049.15747
583,4.85,1209.72229,-251.9977,1049.03162
584,4.858,1214.17383,-250.98125,1049.36218
585,4.867,1217.71301,-250.10358,1049.63757
