Frame#,Time,L.Heel.x,L.Heel.y,L.Heel.z
177,1.467,-530.1272,-399.36359,818.0094
178,1.475,-526.09937,-398.83939,817.38245
179,1.483,-523.51489,-398.62881,815.83527
180,1.492,-520.40491,-398.20435,814.70276
181,1.5,-516.9032,-397.02798,813.51221
182,1.508,-513.70398,-397.58386,812.88458
183,1.517,-510.82645,-396.58432,811.79675
184,1.525,-506.52011,-397.8978,811.10779
185,1.533,-503.84784,-396.27225,809.31891
186,1.542,-501.35535,-395.78552,809.05701
187,1.55,-498.4404,-395.32578,807.95288
188,1.558,-494.02679,-396.36768,807.13123
189,1.567,-491.9534,-395.94781,806.4234
190,1.575,-489.43073,-396.37863,805.38763
191,1.583,-485.60107,-393.88202,804.61963
192,1.592,-482.34119,-394.01685,802.98743
193,1.6,-479.73749,-394.16577,801.14026
194,1.608,-477.46555,-394.17172,800.71594
195,1.617,-472.85684,-392.35767,800.29688
196,1.625,-470.21442,-391.31799,800.11157
197,1.633,-467.03564,-392.52264,800.05035
198,1.642,-463.92749,-392.77563,799.36212
199,1.65,-459.62225,-391.48489,798.4281
200,1.658,-458.00598,-392.0408,798.61163
201,1.667,-453.98236,-389.46317,797.95068
202,1.675,-451.29041,-389.05075,797.23419
203,1.683,-448.27954,-389.77896,797.14105
204,1.692,-445.87885,-389.21484,797.38147
205,1.7,-442.32053,-387.15704,797.39581
206,1.708,-438.05344,-386.14841,797.78961
207,1.717,-435.87335,-386.43765,798.22162
208,1.725,-431.69357,-385.28757,798.90094
209,1.733,-429.16498,-384.34116,799.00385
210,1.742,-424.07175,-383.91364,799.18665
211,1.75,-421.52145,-382.24634,800.17395
212,1.758,-418.34808,-381.44202,801.28479
213,1.767,-414.88974,-378.5928,801.43304
214,1.775,-411.08273,-378.72098,802.73138
215,1.783,-407.55933,-377.1485,803.48547
216,1.792,-404.05649,-375.6586,804.46075
217,1.8,-400.40283,-375.04727,805.38019
218,1.808,-395.6279,-373.54282,806.12042
219,1.817,-392.48373,-372.99182,807.5332
220,1.825,-387.40833,-370.01126,807.90704
221,1.833,-385.37286,-368.92743,810.06653
222,1.842,-380.47803,-367.96173,810.7597
223,1.85,-377.57056,-365.71991,811.20422
224,1.858,-372.95975,-364.41876,812.3125
225,1.867,-370.1355,-363.4845,813.46204
226,1.875,-364.88074,-362.72525,814.28864
227,1.883,-361.48895,-360.8768,815.06146
228,1.892,-357.39502,-359.54904,815.47028
229,1.9,-353.84302,-357.27625,816.20459
230,1.908,-350.41495,-355.89645,816.69788
231,1.917,-345.10605,-354.95456,816.98431
232,1.925,-342.39127,-354.50192,817.65503
233,1.933,-337.37213,-353.31586,817.89557
234,1.942,-334.46655,-351.4971,818.33801
235,1.95,-330.45865,-351.03098,818.67926
236,1.958,-327.96164,-349.16824,818.43201
237,1.967,-322.94916,-346.55981,818.23547
238,1.975,-320.43613,-343.88358,817.91077
239,1.983,-315.75171,-343.53903,818.14594
240,1.992,-312.81253,-342.68198,818.62347
241,2,-308.30978,-341.89639,819.16907
242,2.008,-304.47858,-339.94904,819.29712
243,2.017,-301.50989,-339.60419,819.35785
244,2.025,-298.95865,-338.08774,819.58234
245,2.033,-294.18219,-336.56558,820.15759
246,2.042,-289.95975,-335.78574,820.55353
247,2.05,-286.84567,-332.9527,819.94617
248,2.058,-282.9093,-333.16373,820.44098
249,2.067,-280.01404,-331.01801,820.26245
250,2.075,-275.90466,-330.54062,819.96515
251,2.083,-274.10876,-331.03735,819.73798
252,2.092,-269.02206,-330.147,819.85425
253,2.1,-265.21265,-330.08701,819.84045
254,2.108,-263.06622,-330.20245,820.20435
255,2.117,-260.12045,-329.00702,819.76923
256,2.125,-255.41811,-328.10413,819.64545
257,2.133,-253.06583,-329.17419,819.31909
258,2.142,-249.41122,-330.76724,819.24518
259,2.15,-245.99178,-328.98639,818.27795
260,2.158,-242.50565,-329.33359,818.1109
261,2.167,-239.40866,-330.10425,818.48199
262,2.175,-235.69763,-328.71509,818.04303
263,2.183,-231.40181,-329.09546,816.90729
264,2.192,-228.82043,-330.74203,816.7265
265,2.2,-224.27585,-329.2879,816.3446
266,2.208,-221.21246,-329.33847,815.72919
267,2.217,-215.94753,-332.15683,815.27502
268,2.225,-212.36867,-331.35092,814.15436
269,2.233,-209.28378,-331.09775,813.06049
270,2.242,-204.42059,-331.12009,812.40656
271,2.25,-200.85136,-332.9093,810.77747
272,2.258,-196.30234,-331.64169,809.36377
273,2.267,-191.12062,-333.35962,808.89697
274,2.275,-186.73755,-333.57468,808.75537
275,2.283,-182.43156,-333.15933,806.85071
276,2.292,-176.66016,-334.18839,805.52496
277,2.3,-173.04884,-334.88889,805.20233
278,2.308,-166.84196,-335.69693,804.83533
279,2.317,-161.49513,-337.41119,804.1424
280,2.325,-155.96504,-337.77728,802.31702
281,2.333,-151.83955,-338.67303,800.99646
282,2.342,-144.53993,-339.41837,799.64069
283,2.35,-139.64772,-340.09375,798.4469
284,2.358,-132.6846,-341.22137,797.91241
285,2.367,-127.07166,-342.79645,797.68378
286,2.375,-121.07228,-343.31644,796.29749
287,2.383,-113.68356,-344.09595,795.63068
288,2.392,-107.12608,-345.42239,795.43353
289,2.4,-100.0572,-345.37015,794.9845
290,2.408,-93.21885,-346.00003,794.23132
291,2.417,-86.25655,-347.74771,794.38599
292,2.425,-79.36938,-349.33109,794.59821
293,2.433,-71.51377,-348.54056,794.70526
294,2.442,-64.13721,-351.27246,795.27399
295,2.45,-57.65844,-350.20129,796.06354
296,2.458,-48.85371,-351.28287,796.94525
297,2.467,-41.89086,-354.38599,798.3006
298,2.475,-33.72773,-353.63297,798.1507
299,2.483,-26.40879,-355.14444,798.65338
300,2.492,-19.02365,-355.28757,799.76593
301,2.5,-11.22329,-355.79742,801.83331
302,2.508,-2.98663,-357.80814,802.9162
303,2.517,5.1479,-357.26593,804.49207
304,2.525,11.92938,-359.83087,805.65186
305,2.533,21.06972,-361.31299,807.17926
306,2.542,28.03364,-360.74805,809.13483
307,2.55,35.55532,-363.29544,810.11047
308,2.558,43.88104,-363.96774,811.55383
309,2.567,50.86616,-364.89951,813.578
310,2.575,59.18187,-366.3049,814.43579
311,2.583,65.09286,-367.41479,814.37402
312,2.592,72.89905,-366.7435,816.89136
313,2.6,81.4687,-370.67133,818.20465
314,2.608,88.2925,-371.58481,818.91022
315,2.617,95.48804,-372.9256,820.78583
316,2.625,103.64422,-373.55231,822.62958
317,2.633,111.16371,-375.37653,823.59784
318,2.642,118.30345,-377.85211,823.40942
319,2.65,124.09294,-376.9744,824.30865
320,2.658,132.11349,-379.10117,826.38177
321,2.667,140.18539,-379.66647,827.79437
322,2.675,146.2184,-380.6647,827.84027
323,2.683,152.97699,-382.06387,829.68066
324,2.692,159.70908,-382.3717,829.41467
325,2.7,166.44295,-383.24377,831.37799
326,2.708,173.86771,-383.94937,831.68097
327,2.717,180.07986,-384.20908,832.67896
328,2.725,187.54077,-385.58701,833.12506
329,2.733,193.24461,-384.68094,834.72992
330,2.742,199.66081,-385.45001,835.81018
331,2.75,205.0611,-385.25858,835.6908
332,2.758,211.44797,-384.95447,836.64294
333,2.767,217.53493,-384.94339,836.99689
334,2.775,223.42867,-384.95084,837.58453
335,2.783,228.99585,-385.5112,837.73901
336,2.792,235.23381,-385.04565,838.25659
337,2.8,239.28862,-383.10379,839.77094
338,2.808,246.06784,-382.2532,839.48566
339,2.817,251.48119,-382.89752,839.34698
340,2.825,254.57747,-381.90073,839.32294
341,2.833,260.37509,-382.36969,839.59113
342,2.842,265.77383,-381.45764,839.65283
343,2.85,271.43814,-380.11658,839.5733
344,2.858,276.12408,-381.50092,839.24951
345,2.867,281.672,-380.15958,838.35327
346,2.875,286.76282,-378.43591,838.87451
347,2.883,291.93445,-378.13895,837.9339
348,2.892,296.26074,-378.35837,837.34778
349,2.9,300.38995,-376.42371,835.80725
350,2.908,305.44952,-375.85687,835.59723
351,2.917,308.24658,-376.01053,835.16919
352,2.925,314.13412,-375.75497,834.61804
353,2.933,317.95831,-374.43939,833.23132
354,2.942,323.47424,-372.1973,832.62292
355,2.95,326.80081,-373.78815,831.78455
356,2.958,331.08746,-370.89182,829.46301
357,2.967,335.72717,-370.71875,829.22656
358,2.975,338.11755,-369.32605,828.83777
359,2.983,342.61868,-368.8161,827.67395
360,2.992,347.32129,-367.93811,826.84918
361,3,350.63977,-366.80368,826.62372
362,3.008,354.93906,-366.42551,824.59491
363,3.017,358.6424,-365.26849,823.32385
364,3.025,360.99908,-364.09714,822.6355
365,3.033,364.77612,-363.1976,822.32782
366,3.042,369.64148,-362.23062,821.76703
367,3.05,371.8956,-362.35532,820.823
368,3.058,377.04077,-361.22089,820.34613
369,3.067,379.66113,-359.62247,819.30438
370,3.075,383.948,-358.33188,817.94952
371,3.083,387.56705,-357.33569,817.26019
372,3.092,390.42392,-356.1264,816.30847
373,3.1,394.44073,-356.16168,816.15906
374,3.108,397.26752,-356.11942,816.11731
375,3.117,400.3035,-354.18799,815.37622
376,3.125,403.99323,-352.53656,815.58856
377,3.133,407.03903,-351.71924,815.12653
378,3.142,410.77972,-350.25824,814.98834
379,3.15,414.61526,-349.61945,813.67114
380,3.158,416.99951,-347.20465,813.56964
381,3.167,420.23785,-346.83667,814.0896
382,3.175,423.37067,-345.16959,814.55707
383,3.183,426.73434,-342.73389,814.04504
384,3.192,431.18481,-343.15555,815.62115
385,3.2,433.45099,-341.62073,816.11365
386,3.208,437.33466,-339.83942,815.64008
387,3.217,440.57907,-338.68274,816.08508
388,3.225,443.92868,-336.47214,816.46576
389,3.233,447.42804,-336.58383,817.10602
390,3.242,450.19897,-334.26898,817.80798
391,3.25,453.88815,-333.10379,818.07062
392,3.258,457.34018,-331.54834,818.6369
393,3.267,461.02075,-330.85464,820.33221
394,3.275,465.83035,-329.86667,821.08185
395,3.283,466.80396,-326.29947,823.37793
396,3.292,469.51227,-325.10526,823.86005
397,3.3,474.33411,-324.94745,821.60193
398,3.308,479.52704,-325.43024,822.92505
399,3.317,482.93472,-324.31177,823.8186
400,3.325,485.51642,-321.92621,823.18646
401,3.333,488.56323,-319.77036,823.7995
402,3.342,492.99893,-320.31638,824.72687
403,3.35,495.4812,-317.99686,824.02771
404,3.358,499.99603,-317.37396,824.58356
405,3.367,501.61176,-314.79117,824.27917
406,3.375,507.12784,-314.48526,824.41882
407,3.383,509.50372,-312.25177,824.5979
408,3.392,512.07758,-310.63748,824.35468
409,3.4,516.28687,-308.83249,825.03424
410,3.408,519.10431,-308.05695,825.12567
411,3.417,523.19611,-305.35007,825.83875
412,3.425,524.30792,-303.93497,825.26196
413,3.433,528.80566,-302.535,826.17499
414,3.442,532.23431,-302.38391,826.30261
415,3.45,534.7439,-300.5722,826.23126
416,3.458,537.93427,-299.8804,826.2301
417,3.467,540.85358,-298.4263,826.97675
418,3.475,544.12439,-297.49539,827.06372
419,3.483,547.47577,-295.16507,827.71106
420,3.492,548.71472,-294.64862,826.84625
421,3.5,553.67279,-294.24396,827.59491
422,3.508,556.0191,-293.01709,828.01672
423,3.517,559.53613,-294.13934,828.18475
424,3.525,562.00372,-292.883,828.08405
425,3.533,565.36884,-295.03943,828.83282
426,3.542,569.21692,-296.02081,829.66949
427,3.55,570.78326,-294.20856,828.61371
428,3.558,574.46375,-295.54239,829.16254
429,3.567,577.8988,-296.35406,829.57751
430,3.575,580.51807,-295.32489,829.04248
431,3.583,584.9231,-296.70337,829.6239
432,3.592,587.07031,-296.75519,828.39233
433,3.6,590.45856,-298.10364,828.68207
434,3.608,595.11847,-298.23026,828.08124
435,3.617,597.1925,-298.54163,828.01233
436,3.625,601.01233,-300.78885,827.58636
437,3.633,605.2608,-301.10016,827.59528
438,3.642,608.86646,-301.29312,826.37823
439,3.65,611.88123,-302.81619,827.06409
440,3.658,616.92413,-302.7269,825.61676
441,3.667,620.73047,-304.44565,824.92792
442,3.675,624.98016,-305.89572,825.50873
443,3.683,628.31586,-304.9368,824.34546
444,3.692,632.31921,-307.54633,824.31403
445,3.7,636.52045,-307.56863,823.26172
446,3.708,641.26453,-308.87299,822.89398
447,3.717,646.43671,-310.30154,822.85474
448,3.725,651.47083,-311.60892,822.66479
449,3.733,655.43604,-310.63156,819.40558
450,3.742,660.89624,-313.92163,820.86865
451,3.75,666.47943,-315.46802,820.62604
452,3.758,670.64069,-313.858,818.08942
453,3.767,676.74506,-316.36823,818.87213
454,3.775,682.35168,-318.78479,818.48938
455,3.783,686.43896,-317.78842,816.25403
456,3.792,693.08099,-320.41571,816.71075
457,3.8,698.65552,-320.99698,815.42975
458,3.808,705.33447,-323.21686,814.69153
459,3.817,709.88135,-322.98288,814.04926
460,3.825,717.20782,-325.06671,813.22662
461,3.833,722.77881,-325.08167,813.29547
462,3.842,728.70935,-327.51318,812.90967
463,3.85,734.3811,-326.89111,811.36139
464,3.858,741.16949,-328.79889,811.81555
465,3.867,747.59576,-330.14148,812.03644
466,3.875,754.29871,-331.13028,811.85291
467,3.883,760.44788,-332.37991,811.6366
468,3.892,766.33093,-332.05521,811.25812
469,3.9,773.43689,-335.89301,813.00415
470,3.908,780.8606,-337.09586,812.78387
471,3.917,786.73309,-336.72922,813.66406
472,3.925,793.60767,-337.73975,813.5976
473,3.933,800.54645,-340.35391,814.93097
474,3.942,807.94794,-341.00125,815.5415
475,3.95,813.8349,-341.96265,816.08215
476,3.958,821.55798,-343.40787,816.75024
477,3.967,828.46204,-345.14005,818.57367
478,3.975,835.65851,-347.54852,819.83643
479,3.983,842.5199,-347.69272,820.22919
480,3.992,850.00348,-349.09198,821.38293
481,4,855.86267,-351.7594,823.203
482,4.008,863.15619,-352.673,823.22333
483,4.017,870.56024,-353.61646,824.3421
484,4.025,877.12793,-356.44916,825.9892
485,4.033,883.71124,-357.50879,826.10986
486,4.042,890.14343,-359.83652,827.43823
487,4.05,897.36731,-360.51013,828.21027
488,4.058,904.91449,-363.35248,828.74817
489,4.067,910.78247,-365.09497,830.40161
490,4.075,918.92883,-367.26422,833.36853
491,4.083,925.75372,-368.87256,833.6687
492,4.092,932.047,-370.10529,834.6712
493,4.1,939.50464,-373.09372,835.95685
494,4.108,945.75275,-374.66385,836.271
495,4.117,953.08765,-375.89462,836.83344
496,4.125,959.89832,-376.30524,837.64801
497,4.133,965.83197,-379.13644,838.5177
498,4.142,973.6554,-380.47766,839.49628
499,4.15,978.50293,-379.63266,839.74329
500,4.158,986.14606,-381.19028,840.48181
501,4.167,992.75781,-381.67435,841.5318
502,4.175,999.80621,-383.18011,841.44501
503,4.183,1006.42438,-384.5217,842.62213
504,4.192,1012.55756,-385.27707,843.78497
505,4.2,1017.24011,-383.79276,844.0415
506,4.208,1024.3374,-383.14053,843.35876
507,4.217,1029.85962,-383.26361,844.39038
508,4.225,1035.62805,-383.38358,845.16541
509,4.233,1040.91858,-383.54474,845.58453
510,4.242,1046.36084,-382.96521,845.65076
511,4.25,1051.83228,-382.57291,844.63361
512,4.258,1058.9436,-382.67703,845.78436
513,4.267,1064.10352,-383.31717,845.97131
514,4.275,1068.60913,-382.35104,845.71509
515,4.283,1074.5575,-382.71829,845.89404
516,4.292,1080.95203,-384.64084,845.43762
517,4.3,1085.94116,-384.5112,845.4621
518,4.308,1092.60754,-380.55954,845.24072
519,4.317,1096.29199,-379.12375,844.35541
520,4.325,1101.87146,-379.14154,844.20923
521,4.333,1109.7572,-382.8494,844.62439
522,4.342,1114.52283,-383.3421,844.43829
523,4.35,1117.78552,-379.75369,842.88141
524,4.358,1120.51868,-376.56586,841.99347
525,4.367,1124.22351,-374.54541,840.96216
526,4.375,1133.57617,-379.9021,841.95099
527,4.383,1134.54834,-374.59332,839.04437
528,4.392,1134.79663,-368.45389,837.11981
529,4.4,1139.0415,-366.78815,835.91205
530,4.408,1143.49341,-366.50403,835.57013
531,4.417,1147.93884,-364.16974,834.45001
532,4.425,1151.61182,-363.87314,833.55078
533,4.433,1156.05896,-361.5242,832.71503
534,4.442,1159.83423,-360.37485,832.39105
535,4.45,1163.88159,-359.87299,830.19739
536,4.458,1169.47437,-358.90225,829.98126
537,4.467,1173.06616,-357.27368,829.49249
538,4.475,1177.62451,-356.25037,828.16052
539,4.483,1181.47546,-355.30905,827.82318
540,4.492,1185.04321,-353.17529,827.16217
541,4.5,1189.95215,-352.61539,826.68542
542,4.508,1193.44653,-351.4913,826.0766
543,4.517,1198.43164,-350.28076,826.51337
544,4.525,1203.11475,-349.52332,825.54614
545,4.533,1207.29028,-348.01126,824.56354
546,4.542,1210.91833,-347.55875,824.98511
547,4.55,1215.45581,-347.99918,824.909
548,4.558,1220.20508,-346.46884,824.12964
549,4.567,1224.3927,-346.13559,824.33209
550,4.575,1228.47986,-345.40366,824.5199
551,4.583,1232.53918,-343.44687,824.0918
552,4.592,1236.65393,-343.51657,823.30939
553,4.6,1239.61255,-343.17871,823.56714
554,4.608,1244.70825,-341.66663,824.25684
555,4.617,1248.82263,-341.06744,824.83112
556,4.625,1252.72815,-339.74524,825.76514
557,4.633,1255.9563,-338.8905,826.03217
558,4.642,1260.14636,-338.21442,826.3623
559,4.65,1263.84119,-337.14716,826.59088
560,4.658,1268.38855,-335.42767,828.05927
561,4.667,1271.97229,-336.01013,828.34796
562,4.675,1275.50317,-334.98334,829.42151
563,4.683,1278.47498,-333.81635,829.82635
564,4.692,1283.0553,-332.58472,830.48431
565,4.7,1288.42078,-334.96414,831.461
566,4.708,1296.77234,-338.85632,835.9433
567,4.717,1299.79578,-336.89041,837.23474
568,4.725,1301.97192,-334.52222,837.31726
569,4.733,1306.41614,-336.50345,840.16986
570,4.742,1309.20691,-334.10876,840.14471
571,4.75,1309.05115,-330.77997,839.2005
572,4.758,1312.66003,-325.95667,839.21362
573,4.767,1319.57678,-325.36761,839.63867
574,4.775,1316.39526,-323.23938,836.70398
575,4.783,1318.49414,-322.17297,836.72626
576,4.792,1322.77722,-321.86081,837.95642
577,4.8,1326.73877,-321.79846,838.62854
578,4.808,1328.26501,-320.04367,837.68524
579,4.817,1331.16199,-318.57321,838.78754
580,4.825,1333.40027,-317.80951,838.23334
581,4.833,1335.84106,-315.46387,838.34015
582,4.842,1338.53137,-315.62119,838.54059
583,4.85,1341.13599,-315.08197,838.38208
584,4.858,1343.35425,-313.69525,838.11621
585,4.867,1344.38037,-311.33267,837.53851
586,4.875,1348.52283,-311.15433,837.78162
587,4.883,1349.75305,-310.17773,836.73492
588,4.892,1352.60718,-307.57272,836.80164
589,4.9,1353.90442,-307.27505,836.63068
590,4.908,1356.44263,-306.06528,836.71698
591,4.917,1359.59619,-306.6886,837.37457
592,4.925,1360.25208,-303.63971,836.31091
593,4.933,1361.72485,-301.8295,836.48645
594,4.942,1364.89246,-302.01563,835.9632
595,4.95,1365.23999,-299.68799,835.60449
596,4.958,1367.30908,-298.61713,835.69299
597,4.967,1368.99365,-298.15659,835.49866
598,4.975,1372.52039,-298.12161,835.95081
599,4.983,1373.74878,-297.62372,835.86603
600,4.992,1375.74402,-296.65753,835.91278
601,5,1377.05505,-296.02304,836.04071
602,5.008,1379.31812,-296.53375,835.56744
603,5.017,1381.05994,-295.30841,835.88708
604,5.025,1381.86365,-294.50458,835.72998
605,5.033,1384.02917,-295.86954,835.95325
606,5.042,1387.7511,-295.74432,835.80969
607,5.05,1388.40979,-295.45731,834.76611
608,5.058,1390.52393,-295.17993,835.28241
609,5.067,1393.0061,-295.27744,834.22064
610,5.075,1394.69934,-296.29056,834.34784
611,5.083,1396.40491,-295.90747,834.37445
612,5.092,1398.72607,-296.21915,833.97961
