Frame#,Time,L.Thumb.M2.x,L.Thumb.M2.y,L.Thumb.M2.z,L.Finger3.M2.x,L.Finger3.M2.y,L.Finger3.M2.z
109,0.9,-1089.8429,-53.65971,1231.32214,-976.2558,-224.64296,1170.27466
110,0.908,-1085.31677,-56.15707,1230.61462,-971.86102,-225.36272,1169.55835
111,0.917,-1080.50415,-57.65301,1229.48755,-966.15594,-227.65923,1168.03247
112,0.925,-1075.33606,-60.29519,1228.80652,-961.05939,-229.1778,1166.74365
113,0.933,-1070.77246,-62.08913,1228.23792,-956.117,-231.43362,1166.30225
114,0.942,-1066.25317,-64.90196,1227.72473,-950.10345,-233.2343,1165.71729
115,0.95,-1061.38074,-65.88127,1227.81104,-944.88837,-237.24449,1165.18945
116,0.958,-1056.26855,-69.67829,1227.50513,-939.90161,-237.03854,1164.40198
117,0.967,-1051.9104,-71.74778,1226.99976,-934.46655,-239.64,1164.21179
118,0.975,-1046.74561,-74.10303,1227.01282,-928.51605,-241.14288,1164.34521
119,0.983,-1042.52612,-76.48239,1227.32666,-923.41174,-242.53819,1163.552
120,0.992,-1038.0874,-78.24113,1227.94299,-918.55511,-244.34557,1162.91077
121,1,-1033.36719,-80.31117,1228.22217,-913.50458,-246.53534,1163.28833
122,1.008,-1028.38818,-82.0763,1228.51416,-908.21735,-249.66771,1165.43799
123,1.017,-1024.30701,-84.94468,1229.453,-903.3161,-251.58484,1165.50598
124,1.025,-1019.26416,-86.46822,1229.84827,-899.01666,-253.90852,1165.30762
125,1.033,-1015.0412,-88.50842,1230.2561,-893.31659,-256.0047,1166.38977
126,1.042,-1010.8302,-90.32863,1230.92993,-888.90692,-256.12454,1167.12524
127,1.05,-1006.43799,-92.98597,1231.66113,-883.16827,-257.86584,1168.70715
128,1.058,-1001.23071,-95.19825,1232.68677,-879.33844,-261.3078,1168.96179
129,1.067,-996.89954,-97.37641,1233.52429,-873.59033,-261.47577,1170.37939
130,1.075,-992.37335,-100.05033,1234.13953,-869.06226,-263.34299,1169.98743
131,1.083,-987.9826,-101.66127,1234.66333,-864.20837,-266.26395,1171.35425
132,1.092,-984.08087,-104.16959,1235.73877,-859.92371,-268.13269,1174.39148
133,1.1,-979.31897,-106.6769,1236.28577,-855.23895,-269.99713,1174.41101
134,1.108,-975.45264,-108.51528,1236.79712,-850.18835,-272.9761,1175.526
135,1.117,-970.4082,-111.17855,1238.02148,-845.74017,-275.0466,1175.55945
136,1.125,-965.54236,-113.70892,1238.10352,-840.5788,-277.53949,1176.24524
137,1.133,-961.32422,-114.81458,1238.51416,-835.43207,-278.24289,1178.04016
138,1.142,-957.46643,-117.69341,1239.64771,-829.91785,-281.34079,1178.84399
139,1.15,-952.62347,-120.64203,1240.4967,-823.91217,-281.06967,1178.58875
140,1.158,-948.4361,-122.13589,1241.09509,-819.5968,-282.73914,1179.26025
141,1.167,-943.85272,-123.49773,1241.50037,-813.9903,-286.43158,1179.07703
142,1.175,-939.75464,-127.18935,1241.8894,-809.47882,-288.19635,1178.89575
143,1.183,-935.32959,-129.21332,1242.70691,-804.22211,-290.20889,1180.31201
144,1.192,-931.15637,-129.99838,1242.87634,-798.85059,-292.07275,1180.96204
145,1.2,-927.36914,-132.3829,1242.6814,-791.28223,-291.47922,1180.32947
146,1.208,-922.58691,-134.61633,1243.90759,-787.33441,-293.21365,1180.47839
147,1.217,-917.78711,-136.51546,1244.73669,-780.8761,-295.56976,1180.65723
148,1.225,-914.10419,-138.28555,1244.28052,-777.30042,-296.59741,1180.27051
149,1.233,-910.0036,-138.63344,1244.27478,-770.91425,-298.93259,1179.44861
150,1.242,-906.29211,-141.44772,1245.06848,-765.37823,-296.4118,1179.79346
151,1.25,-901.30298,-143.64224,1245.9812,-760.4342,-299.23459,1180.51941
152,1.258,-898.47498,-145.51344,1246.57288,-755.01453,-301.15512,1181.7113
153,1.267,-893.24274,-146.49017,1246.83911,-752.46973,-303.57593,1182.24463
154,1.275,-889.53912,-147.5354,1247.32031,-745.07379,-300.65109,1181.35095
155,1.283,-886.10516,-148.60396,1247.51367,-740.02966,-302.49042,1181.63074
156,1.292,-882.46521,-149.78801,1248.09338,-736.51501,-303.80841,1181.69983
157,1.3,-878.39227,-150.16493,1248.55774,-731.89819,-305.78381,1181.22485
158,1.308,-872.0686,-149.99077,1249.16516,-728.06085,-306.55014,1182.35999
159,1.317,-869.74274,-152.2661,1249.44238,-722.48871,-306.38748,1183.26538
160,1.325,-865.38849,-153.01303,1249.42212,-717.48767,-306.76956,1183.82104
161,1.333,-862.33215,-154.06053,1250.07043,-714.4624,-308.26932,1183.95264
162,1.342,-858.4212,-154.48424,1250.18347,-710.89307,-309.659,1184.30371
163,1.35,-852.99225,-155.90845,1249.93506,-705.28638,-309.48148,1183.57532
164,1.358,-849.35022,-156.36618,1250.09216,-701.08301,-308.62335,1183.98193
165,1.367,-845.48645,-156.44644,1250.37842,-698.65057,-310.29944,1183.74292
166,1.375,-840.85016,-157.2439,1250.81689,-696.28357,-311.44522,1184.2655
167,1.383,-837.42694,-157.74028,1250.5946,-690.47095,-312.31348,1183.30005
168,1.392,-833.8775,-158.15962,1250.92358,-684.75494,-309.79764,1183.297
169,1.4,-830.02374,-158.94188,1250.828,-682.52374,-311.72421,1183.96375
170,1.408,-825.0647,-158.49428,1249.75317,-678.16064,-311.88492,1183.36462
171,1.417,-821.57629,-159.65625,1249.61804,-674.33423,-311.7717,1183.27222
172,1.425,-816.16998,-158.97293,1249.53882,-669.2323,-310.29095,1183.38745
173,1.433,-813.63391,-158.79448,1249.58142,-665.98688,-311.46747,1182.01636
174,1.442,-808.51837,-158.96825,1249.54138,-662.66479,-313.02576,1182.20679
175,1.45,-804.48596,-158.86368,1248.42444,-658.83875,-312.03079,1181.98145
176,1.458,-800.27991,-158.85854,1248.13757,-655.27625,-311.40363,1181.30212
177,1.467,-795.87439,-158.00569,1247.60742,-650.36035,-312.00989,1180.20044
178,1.475,-792.29578,-158.25116,1247.38977,-645.1618,-310.07385,1179.65393
179,1.483,-786.96075,-157.5746,1246.18506,-642.36908,-311.03766,1179.21265
180,1.492,-782.59192,-157.50375,1245.73938,-637.63983,-311.06818,1177.81445
181,1.5,-779.31903,-155.9269,1245.3916,-634.90326,-311.24899,1177.9762
182,1.508,-774.31561,-155.29561,1244.72534,-629.80939,-310.12656,1176.72351
183,1.517,-769.60626,-154.05763,1243.77686,-625.2475,-309.87576,1175.67957
184,1.525,-765.35022,-154.15239,1242.85327,-621.35901,-308.59076,1175.14624
185,1.533,-761.46942,-152.91264,1242.54492,-617.34479,-307.61926,1174.79834
186,1.542,-757.09424,-152.02736,1241.28333,-614.63928,-308.32239,1173.34497
187,1.55,-752.55927,-150.72754,1240.27502,-611.33923,-307.46057,1173.53235
188,1.558,-748.47437,-149.1156,1239.70935,-606.22247,-304.93851,1172.79333
189,1.567,-743.37402,-148.70949,1238.67285,-602.71637,-306.35037,1171.3479
190,1.575,-739.17126,-147.4868,1237.49902,-596.82562,-303.78018,1171.16699
191,1.583,-734.6828,-145.47842,1236.77686,-595.85901,-304.54837,1170.7207
192,1.592,-729.84918,-144.69817,1236.07166,-589.35797,-301.72089,1169.05676
193,1.6,-725.7406,-142.98373,1234.72839,-586.61285,-301.27408,1169.82568
194,1.608,-721.21271,-141.15172,1234.03967,-584.13159,-300.3118,1168.26294
195,1.617,-716.26697,-140.63644,1233.54028,-579.60016,-299.2395,1167.63977
196,1.625,-711.6911,-138.63757,1232.25488,-575.19348,-298.23737,1167.41199
197,1.633,-706.71289,-136.86481,1231.74255,-571.4917,-296.14938,1168.04712
198,1.642,-702.24994,-134.15967,1230.18652,-567.40704,-294.72824,1166.32544
199,1.65,-697.36395,-132.48822,1229.40771,-563.21442,-293.14221,1166.62354
200,1.658,-693.41437,-129.90749,1228.11499,-560.02319,-293.26154,1166.11804
201,1.667,-688.31104,-127.81203,1228.16199,-554.99475,-289.56616,1164.89258
202,1.675,-683.02539,-125.61307,1227.49756,-550.98438,-289.05664,1165.22253
203,1.683,-677.54822,-122.91465,1227.46082,-547.98291,-285.77496,1166.54163
204,1.692,-673.02539,-121.75485,1227.20496,-542.1615,-285.99713,1165.98816
205,1.7,-668.09332,-119.7054,1226.75403,-538.84302,-283.50964,1166.02966
206,1.708,-663.34985,-117.4966,1226.43433,-534.74536,-283.41324,1167.28259
207,1.717,-658.19202,-116.47881,1226.79834,-530.09326,-280.03821,1167.81677
208,1.725,-652.87756,-113.66009,1227.06482,-525.54407,-279.00577,1168.18872
209,1.733,-647.50165,-112.78486,1226.81897,-520.58569,-275.6741,1168.92615
210,1.742,-642.25555,-111.04905,1227.27087,-515.35614,-274.67368,1169.25964
211,1.75,-637.31671,-108.72591,1228.43384,-511.1998,-273.32986,1169.1853
212,1.758,-632.87402,-106.96746,1228.76025,-504.3671,-269.62534,1169.41724
213,1.767,-627.698,-104.73858,1228.91418,-501.18936,-269.40662,1171.3429
214,1.775,-622.37866,-103.10456,1229.98047,-495.71265,-267.20688,1172.01208
215,1.783,-617.86017,-101.13953,1230.41565,-491.19495,-264.10916,1172.3916
216,1.792,-613.17883,-98.01456,1231.4585,-486.34943,-263.24731,1174.08679
217,1.8,-607.75934,-96.76826,1231.9696,-482.55457,-261.40387,1175.33984
218,1.808,-603.0542,-94.0507,1232.59277,-477.95956,-259.73438,1176.74731
219,1.817,-597.77319,-92.84435,1233.3811,-473.82883,-257.66449,1177.55127
220,1.825,-593.12292,-89.27464,1234.59998,-469.92786,-255.85356,1178.79651
221,1.833,-587.67554,-87.88387,1235.05457,-464.83536,-253.44727,1180.69714
222,1.842,-583.03247,-85.77194,1235.82288,-462.60992,-252.10132,1181.146
223,1.85,-577.92065,-82.93248,1236.93457,-457.39456,-249.02563,1182.04871
224,1.858,-572.96759,-81.27694,1237.48926,-453.81268,-248.51604,1183.23328
225,1.867,-568.07367,-79.23751,1238.24426,-449.06458,-245.4171,1183.25195
226,1.875,-563.26202,-77.33,1238.8606,-445.46414,-246.11728,1184.97864
227,1.883,-558.92242,-74.48097,1239.91797,-441.01489,-243.03824,1185.42346
228,1.892,-554.22931,-72.27976,1240.07861,-435.57855,-240.63216,1185.60107
229,1.9,-548.95313,-70.63668,1241.34631,-433.07886,-238.87096,1186.57495
230,1.908,-544.25238,-68.53264,1241.62463,-427.96509,-238.90637,1186.09583
231,1.917,-540.07959,-66.78788,1242.14746,-422.96497,-235.40871,1186.63269
232,1.925,-536.06476,-64.90955,1242.81262,-419.28375,-233.7643,1187.354
233,1.933,-531.51654,-63.87338,1243.29858,-414.96133,-233.44435,1187.15649
234,1.942,-526.67755,-61.21124,1243.50391,-410.67807,-232.43636,1186.85706
235,1.95,-522.53656,-59.26615,1244.16565,-406.202,-229.81,1187.93164
236,1.958,-518.35358,-57.88743,1244.75073,-402.05695,-228.29597,1187.29053
237,1.967,-513.92023,-56.48997,1245.53064,-398.09784,-227.81755,1188.13599
238,1.975,-509.18216,-54.27927,1246.12817,-393.14447,-225.20406,1187.8949
239,1.983,-504.34192,-53.54255,1246.68372,-388.60718,-224.91588,1189.32288
240,1.992,-500.93146,-52.19817,1247.20996,-384.48923,-223.52739,1189.08472
241,2,-496.2272,-50.2415,1248.5238,-380.25079,-223.06378,1189.66455
242,2.008,-491.09067,-50.08481,1248.62854,-375.62988,-221.46684,1189.6947
243,2.017,-487.45352,-48.35578,1248.92517,-372.80151,-220.51534,1190.67078
244,2.025,-482.62869,-46.60943,1249.49573,-368.34042,-220.72183,1191.21313
245,2.033,-478.86804,-46.80794,1250.10095,-364.00714,-217.88301,1191.00989
246,2.042,-473.55414,-44.20706,1250.41882,-359.31284,-219.34518,1192.29907
247,2.05,-468.66898,-44.46642,1251.03918,-356.19437,-217.29523,1192.15002
248,2.058,-465.28021,-42.44667,1251.31567,-352.78403,-217.19978,1191.9519
249,2.067,-460.98648,-41.70543,1251.60083,-349.35672,-216.27982,1191.61841
250,2.075,-456.57886,-40.46144,1251.85632,-344.61392,-215.17079,1192.85376
251,2.083,-452.17981,-39.95404,1251.84863,-341.52084,-214.41583,1193.40918
252,2.092,-448.66913,-39.41171,1252.03406,-338.26672,-214.17596,1193.02197
253,2.1,-444.16165,-37.92291,1251.96741,-333.84515,-213.39001,1193.20959
254,2.108,-438.9968,-37.88524,1252.3335,-330.88327,-213.40324,1192.59375
255,2.117,-435.10376,-37.14451,1252.23474,-325.71844,-212.83282,1193.19092
256,2.125,-430.03299,-36.20476,1252.13049,-321.78506,-212.12857,1192.90686
257,2.133,-425.66745,-35.87994,1251.97046,-317.16373,-211.99815,1192.30884
258,2.142,-421.63019,-36.26681,1251.91162,-313.79709,-212.35652,1192.31897
259,2.15,-416.92316,-35.73495,1251.68628,-309.39664,-212.39771,1192.24426
260,2.158,-412.11969,-35.98581,1251.5365,-305.25446,-211.381,1191.1731
261,2.167,-407.43301,-35.62959,1251.36584,-300.49203,-211.59869,1191.29285
262,2.175,-403.07077,-35.00675,1251.46838,-296.62683,-212.08073,1191.26282
263,2.183,-397.97025,-35.31611,1251.09351,-291.93997,-212.28896,1190.59656
264,2.192,-393.27991,-35.89653,1250.8446,-287.1796,-211.73405,1190.49609
265,2.2,-388.92053,-36.29328,1250.23889,-283.4567,-212.94897,1190.27856
266,2.208,-384.22754,-36.44027,1250.34778,-277.23279,-212.04886,1189.11987
267,2.217,-379.25885,-37.14283,1249.6731,-273.36301,-212.92758,1189.26257
268,2.225,-374.29483,-37.52011,1249.11182,-267.72729,-213.06741,1188.70776
269,2.233,-369.59509,-37.41921,1247.96082,-262.18307,-213.34871,1187.58618
270,2.242,-364.46008,-38.27348,1247.89478,-259.17578,-214.66304,1186.73975
271,2.25,-360.49783,-39.53549,1247.80273,-253.44597,-214.67444,1186.44971
272,2.258,-355.32938,-40.33278,1246.32764,-248.7822,-215.26971,1185.93201
273,2.267,-350.39352,-40.83428,1246.08716,-243.40341,-215.53549,1184.71021
274,2.275,-345.54034,-42.23361,1245.28967,-238.02086,-215.60336,1185.25732
275,2.283,-340.32632,-43.20023,1243.99377,-233.21732,-217.14677,1183.94934
276,2.292,-335.58194,-43.8599,1243.57837,-228.95613,-219.01987,1182.6427
277,2.3,-330.46579,-45.36911,1242.53687,-223.70264,-218.74286,1182.26941
278,2.308,-325.64172,-46.69005,1241.7876,-218.53134,-219.30269,1181.64685
279,2.317,-320.85513,-48.21251,1241.04016,-212.93439,-220.15851,1180.65979
280,2.325,-315.49182,-49.01481,1239.71313,-208.3316,-221.3488,1180.1427
281,2.333,-310.68808,-49.91654,1238.84583,-202.18407,-222.87877,1178.69971
282,2.342,-305.323,-53.20208,1237.68518,-197.45491,-224.81361,1178.36719
283,2.35,-300.03387,-53.32309,1236.86047,-192.26634,-223.42386,1176.0835
284,2.358,-295.18784,-55.29845,1235.95886,-186.48625,-226.43112,1175.85852
285,2.367,-290.14096,-55.9244,1234.77576,-181.01077,-227.60495,1175.09668
286,2.375,-285.2616,-58.09742,1234.30933,-174.83972,-227.58139,1173.57507
287,2.383,-279.96408,-59.67408,1234.18445,-168.47263,-229.65276,1172.77673
288,2.392,-274.05276,-61.53011,1234.23853,-163.92993,-231.75233,1172.80457
289,2.4,-268.75903,-63.21282,1234.12976,-156.64815,-232.87016,1171.62708
290,2.408,-263.92603,-65.12033,1233.84363,-150.42055,-234.32509,1171.65442
291,2.417,-258.35632,-66.47173,1233.59924,-145.44604,-235.87012,1171.89636
292,2.425,-254.04883,-68.65709,1233.67786,-138.75452,-236.61661,1171.19653
293,2.433,-247.9911,-70.0901,1233.63538,-132.97763,-237.26329,1171.87964
294,2.442,-243.00539,-71.85351,1234.09009,-127.05259,-239.51259,1172.46765
295,2.45,-237.87335,-73.64239,1234.41394,-121.33408,-241.7692,1172.17676
296,2.458,-232.7498,-74.39401,1234.46509,-115.58883,-242.47256,1172.35413
297,2.467,-227.62674,-77.84975,1235.17822,-109.59148,-244.78711,1173.13892
298,2.475,-222.14531,-78.52381,1235.64038,-103.74585,-245.80893,1174.02356
299,2.483,-217.45584,-80.20335,1236.07788,-97.93983,-248.65381,1174.32532
300,2.492,-212.08897,-82.16245,1236.46375,-92.6032,-250.04947,1175.57617
301,2.5,-207.028,-84.23438,1237.13257,-87.21137,-251.42938,1176.57263
302,2.508,-202.5063,-86.19492,1237.96167,-80.93854,-253.42619,1177.08203
303,2.517,-196.60561,-88.09458,1238.66699,-75.82365,-254.51207,1177.33374
304,2.525,-192.1938,-89.95693,1239.85498,-70.07425,-257.45895,1179.71057
305,2.533,-186.53947,-91.92202,1240.20435,-64.15967,-257.5062,1179.78052
306,2.542,-181.83769,-94.51859,1241.0874,-59.36841,-259.81332,1180.51965
307,2.55,-176.74385,-95.40078,1241.98621,-52.67857,-262.39691,1182.50037
308,2.558,-171.90572,-97.66798,1243.33435,-48.38528,-264.67365,1183.60632
309,2.567,-166.95198,-100.46716,1243.60608,-41.79592,-265.83795,1184.54578
310,2.575,-161.76965,-101.05597,1244.01526,-36.23795,-267.01981,1185.37488
311,2.583,-156.95186,-104.24834,1245.44653,-31.08207,-268.93082,1185.97668
312,2.592,-151.9106,-106.21503,1245.55579,-24.92186,-270.02582,1186.56262
313,2.6,-146.39761,-108.50423,1246.31848,-18.639,-272.23434,1186.87634
314,2.608,-141.55772,-109.44445,1246.8717,-13.13168,-273.74753,1188.18225
315,2.617,-136.76036,-111.6896,1247.18213,-8.24547,-274.017,1188.69336
316,2.625,-131.71382,-113.78252,1247.84509,-1.43939,-274.85532,1188.56323
317,2.633,-126.65874,-114.89047,1248.45374,3.86468,-277.3414,1190.57825
318,2.642,-121.7782,-117.30502,1249.27979,10.5093,-278.70139,1189.73743
319,2.65,-117.10738,-119.15651,1249.4751,16.14661,-280.14188,1189.73499
320,2.658,-112.7132,-119.80299,1249.86401,21.25323,-281.90051,1190.17419
321,2.667,-108.27616,-121.36945,1250.45923,28.52631,-281.63425,1190.44495
322,2.675,-103.0599,-122.8038,1251.28333,32.76347,-283.20505,1190.95081
323,2.683,-98.23333,-124.8581,1251.76978,40.58398,-283.34921,1190.90796
324,2.692,-93.91158,-126.11752,1252.11597,44.91774,-284.23346,1190.8551
325,2.7,-88.10052,-126.6653,1252.96521,51.70842,-283.47913,1191.32373
