Frame#,Time,R.Wrist.x,R.Wrist.y,R.Wrist.z,R.Thumb.M3.x,R.Thumb.M3.y,R.Thumb.M3.z,R.Finger3.M3.x,R.Finger3.M3.y,R.Finger3.M3.z
228,1.892,-368.03064,93.80393,1309.05054,-430.77219,-193.49016,1295.93286,-424.6647,181.2605,1309.26367
229,1.9,-362.82767,93.50291,1309.06335,-426.06738,-191.17705,1296.5625,-418.99081,182.99512,1309.06116
230,1.908,-357.43439,96.99897,1309.69531,-420.98392,-189.99957,1297.54199,-413.47311,185.61871,1310.18176
231,1.917,-352.86404,96.29037,1309.61829,-417.31812,-188.03743,1297.66382,-407.59015,185.56036,1310.9397
232,1.925,-347.64618,98.00925,1310.14026,-412.83185,-186.90524,1298.06909,-401.41229,186.92143,1310.9115
233,1.933,-342.02707,99.08534,1309.46716,-409.25381,-184.65028,1299.1134,-395.60849,188.49672,1310.81458
234,1.942,-337.47379,100.58487,1309.47668,-404.58221,-183.75032,1299.67151,-389.76132,189.19717,1311.2793
235,1.95,-331.95013,101.39738,1309.35156,-400.19226,-182.83925,1299.23193,-384.61365,190.76927,1310.875
236,1.958,-326.54526,102.94662,1310.2655,-395.27936,-181.39397,1300.22058,-378.5108,192.14803,1310.68384
237,1.967,-321.86075,103.95753,1309.97522,-391.22556,-180.58623,1300.19751,-373.12598,193.09192,1310.28687
238,1.975,-316.84259,104.08385,1309.9519,-387.05722,-178.99033,1300.28162,-367.70679,194.80676,1311.24463
239,1.983,-312.31622,106.28148,1309.49609,-382.51938,-178.89983,1301.14331,-363.34152,195.22707,1310.98743
240,1.992,-307.48047,106.5703,1309.29761,-378.61353,-176.98892,1301.27075,-357.5654,196.17346,1311.94214
241,2,-301.85535,107.93789,1309.38049,-374.36334,-176.17519,1301.4292,-351.52576,197.10184,1311.56787
242,2.008,-296.62543,108.28503,1309.35022,-370.18015,-174.53024,1301.57642,-347.56171,198.88406,1311.0498
243,2.017,-292.63409,109.5409,1309.65991,-366.24011,-174.92648,1302.51685,-342.67807,199.46925,1310.97717
244,2.025,-287.90784,110.79556,1309.56775,-360.96396,-172.03683,1302.66577,-337.19452,199.43703,1310.80896
245,2.033,-282.84906,110.7099,1309.90527,-356.48279,-172.2498,1303.37183,-331.41913,202.40656,1311.64978
246,2.042,-278.0701,110.82957,1310.06091,-352.94589,-171.82501,1303.65112,-326.4397,201.94598,1312.61328
247,2.05,-273.33621,112.57001,1310.29468,-349.47879,-170.0367,1303.20337,-321.94772,203.46283,1312.2804
248,2.058,-268.35696,112.18565,1310.03821,-346.17038,-169.60486,1303.90686,-317.41345,205.12712,1311.80286
249,2.067,-264.37119,112.50308,1309.9386,-340.94174,-168.78546,1304.46985,-313.34781,205.42896,1311.53894
250,2.075,-259.50162,113.02579,1309.18567,-338.01614,-169.06175,1304.74353,-309.09879,205.43188,1312.91431
251,2.083,-255.17467,113.11618,1309.86145,-332.6225,-167.67873,1305.07434,-302.93976,206.37967,1312.78259
252,2.092,-250.25568,113.99789,1309.91748,-329.91397,-166.74484,1305.20996,-297.73163,206.4041,1312.3125
253,2.1,-245.60222,113.77583,1309.19421,-325.69662,-166.3112,1305.20874,-292.75034,206.13756,1312.0564
254,2.108,-241.4483,113.91453,1309.31433,-321.17126,-165.88512,1303.98218,-288.02567,207.06056,1311.70313
255,2.117,-236.37154,115.12202,1309.00513,-317.1824,-166.77126,1304.61475,-282.57922,207.79106,1311.35828
256,2.125,-231.60992,115.81431,1309.3031,-312.36765,-165.05106,1304.51147,-278.73212,207.94875,1311.5885
257,2.133,-227.27315,116.2319,1308.43066,-307.42542,-165.57616,1304.43604,-274.9296,208.70766,1311.2345
258,2.142,-221.90665,116.38231,1307.91321,-303.26309,-165.16756,1303.78748,-270.01471,208.71898,1311.29028
259,2.15,-217.54153,116.44837,1308.08728,-298.11243,-164.7397,1303.88977,-264.56754,209.2491,1310.16748
260,2.158,-212.18687,116.99886,1307.53003,-294.46262,-165.63283,1303.89551,-259.60583,209.02811,1309.92456
261,2.167,-208.12038,117.27114,1307.14587,-289.64893,-165.23953,1303.17261,-255.11746,208.91069,1309.82446
262,2.175,-203.71333,117.62059,1306.48938,-283.90732,-165.42175,1301.98755,-250.23042,209.20045,1309.30042
263,2.183,-199.21983,115.27853,1306.22937,-279.42856,-164.05321,1301.8877,-244.96498,208.22801,1309.026
264,2.192,-194.311,116.788,1306.38733,-274.56128,-164.83562,1302.32715,-240.44319,206.15701,1308.19775
265,2.2,-190.89023,116.29596,1305.79211,-270.09131,-165.6268,1301.87732,-238.25809,207.27202,1307.63477
266,2.208,-184.5921,117.59175,1305.20618,-265.13248,-164.80377,1301.28125,-233.16971,207.5414,1307.63708
267,2.217,-181.2453,115.58679,1304.46179,-259.48242,-165.9857,1300.72729,-228.51344,206.81201,1308.04089
268,2.225,-176.15997,115.01911,1303.92603,-254.88141,-165.36464,1299.81409,-223.84265,207.20895,1307.72546
269,2.233,-171.65948,115.21608,1302.9762,-250.14545,-165.08195,1299.46204,-219.00186,206.86183,1307.88611
270,2.242,-167.75139,115.46336,1302.8822,-245.76373,-166.96114,1299.12427,-214.7787,206.71008,1306.83228
271,2.25,-162.99266,113.67112,1302.42334,-240.29924,-166.91362,1298.01624,-210.36009,206.88803,1305.7627
272,2.258,-157.94945,113.58846,1301.86963,-235.0502,-168.23289,1297.39795,-207.04785,206.41151,1305.52905
273,2.267,-153.68903,113.49607,1301.76709,-229.81015,-168.65239,1296.93127,-201.5589,204.24591,1304.63513
274,2.275,-149.41931,113.9924,1300.95239,-225.48544,-169.08005,1295.75623,-197.94818,203.21295,1304.40234
275,2.283,-145.15964,111.91383,1299.69287,-220.09824,-170.17644,1295.28589,-193.08124,202.81787,1303.44116
276,2.292,-140.10146,112.31297,1299.6427,-215.04678,-171.38931,1294.01318,-189.36526,203.25391,1303.53821
277,2.3,-135.85365,111.53032,1299.68738,-209.86392,-171.77719,1293.22241,-184.92143,201.64023,1302.20239
278,2.308,-130.89642,110.92992,1299.68823,-205.27545,-172.47717,1293.00488,-180.20288,201.64856,1302.03699
279,2.317,-126.4178,109.04535,1298.46497,-199.33701,-174.46884,1291.48572,-176.51274,200.61026,1302.19397
280,2.325,-122.25467,109.3244,1298.20215,-193.85342,-174.7002,1290.80676,-171.97597,198.715,1300.23169
281,2.333,-117.05624,107.74998,1297.39087,-189.30931,-175.99277,1290.02222,-168.32512,197.97858,1300.60645
282,2.342,-112.85133,105.42588,1296.75806,-184.4084,-176.77344,1289.13574,-164.18149,196.99954,1299.75842
283,2.35,-107.186,105.80534,1296.15112,-178.06795,-178.08124,1287.68298,-159.14656,195.76346,1299.52856
284,2.358,-103.40923,104.04431,1295.96729,-172.32162,-179.79218,1287.28711,-154.15242,193.39622,1297.89185
285,2.367,-100.05419,103.47139,1295.53979,-167.84956,-180.89478,1286.38684,-149.80254,193.14743,1297.87598
286,2.375,-93.28896,102.70876,1295.02576,-161.27493,-182.52983,1285.53699,-145.97786,192.08534,1298.07922
287,2.383,-89.684,101.51502,1294.94238,-155.19923,-183.91444,1285.52637,-142.53227,191.68652,1298.08069
288,2.392,-83.78434,99.22021,1294.56409,-150.31087,-186.66237,1284.79822,-135.61563,187.69167,1297.05664
289,2.4,-79.39599,98.4611,1294.5509,-145.34456,-186.89787,1285.35046,-131.72087,186.53778,1297.1366
290,2.408,-73.24584,96.20135,1294.229,-139.04131,-188.916,1284.02991,-126.97257,186.57161,1296.98364
291,2.417,-68.93387,95.38572,1294.77673,-134.26038,-190.64453,1284.24866,-122.05387,186.84137,1297.69812
292,2.425,-62.9558,93.84116,1294.34802,-128.81693,-191.59502,1284.20471,-116.08619,182.07138,1297.79968
293,2.433,-57.94283,92.87388,1295.72363,-123.4243,-192.90987,1284.14282,-110.95045,181.51491,1298.39746
294,2.442,-53.31655,90.88929,1295.60242,-117.24887,-195.07233,1284.32507,-106.56969,180.7424,1298.4104
295,2.45,-48.80496,89.50069,1295.6095,-112.38503,-197.03194,1285.26074,-102.30002,178.52441,1298.62805
296,2.458,-43.66145,87.28376,1296.62549,-107.53105,-198.43581,1285.02002,-96.51118,176.47801,1299.68469
297,2.467,-39.37563,85.81837,1297.53064,-102.28404,-199.29526,1285.82617,-92.16393,174.90527,1300.15173
298,2.475,-34.81328,85.31504,1298.22852,-96.17626,-201.84561,1287.0979,-87.71825,173.66098,1299.9303
299,2.483,-30.47351,83.07394,1299.28711,-92.4395,-204.02069,1288.42517,-82.63542,172.53899,1301.81433
300,2.492,-25.18162,81.73829,1300.98608,-86.91433,-205.7365,1288.76379,-78.66258,168.61186,1303.64319
301,2.5,-20.64436,78.76846,1302.06335,-82.54811,-206.56274,1289.77173,-73.91383,168.55556,1303.73938
302,2.508,-16.63855,78.35197,1302.45032,-77.0501,-208.71878,1290.79297,-69.437,167.30051,1304.1311
303,2.517,-12.00398,76.40928,1303.83398,-72.02396,-210.08107,1291.45129,-64.96477,162.47597,1305.24182
304,2.525,-6.99501,76.1665,1305.57556,-67.00117,-213.73416,1292.35413,-60.97116,162.04123,1307.26648
305,2.533,-2.71094,71.14194,1307.20105,-61.71688,-213.84207,1293.76416,-56.79969,162.71739,1308.44556
306,2.542,2.2668,70.62799,1307.8717,-56.76808,-215.40584,1294.96704,-53.80883,160.00925,1309.57214
307,2.55,5.91033,68.79579,1309.08337,-51.41253,-216.78427,1295.5282,-49.99184,156.62694,1309.98438
308,2.558,10.01682,67.4891,1310.48389,-45.66338,-217.62762,1296.15723,-45.09591,157.33159,1311.09827
309,2.567,15.43999,66.88623,1311.36499,-40.89186,-220.65419,1298.02441,-40.90888,155.00348,1311.27612
310,2.575,20.34572,65.3377,1312.99304,-35.11074,-222.20723,1299.06384,-36.42276,152.48392,1313.44885
311,2.583,22.5415,62.67551,1314.07654,-31.1819,-223.56958,1299.45642,-31.78564,150.10081,1313.94958
312,2.592,27.86939,60.20654,1313.86121,-24.98101,-224.12871,1300.65759,-27.78626,148.94691,1315.2688
313,2.6,32.47436,61.03117,1315.14294,-19.32547,-226.36299,1301.05359,-25.06399,148.84546,1316.19446
314,2.608,37.25228,59.0371,1316.05518,-13.98969,-229.21043,1301.06433,-20.9883,146.54178,1315.40918
315,2.617,40.71064,58.90482,1316.72546,-8.61943,-228.65833,1301.29077,-16.39262,145.10776,1316.78491
316,2.625,45.90107,56.82523,1316.40845,-3.62046,-230.28058,1302.56958,-12.32264,142.99948,1316.78772
317,2.633,49.55024,55.26684,1317.11316,1.65039,-231.52054,1302.89502,-8.06997,143.40816,1318.97388
318,2.642,54.46303,55.34647,1317.79712,8.00159,-233.66504,1303.25488,-3.09432,140.62952,1318.93079
319,2.65,58.35968,52.35635,1318.69128,12.37795,-233.88445,1303.10571,0.31013,138.96811,1318.56628
320,2.658,62.31111,52.5911,1318.60327,17.76274,-235.78862,1303.48462,2.89742,137.7664,1319.19666
321,2.667,67.13595,51.1554,1318.49854,23.77261,-236.24646,1304.18323,8.01673,138.51306,1320.33728
322,2.675,71.39478,49.74038,1318.58093,29.87209,-236.65411,1304.62805,11.93024,137.80522,1319.42603
323,2.683,75.56834,50.67185,1318.87219,35.00451,-237.39183,1304.28906,16.27693,136.26662,1319.84021
324,2.692,80.8307,49.99278,1318.78784,40.07762,-239.23666,1304.91687,21.2608,133.86688,1319.62988
325,2.7,84.23529,48.95475,1319.10876,45.39856,-240.2939,1305.27808,24.34189,133.99048,1320.05945
326,2.708,88.21684,48.9403,1319.47803,50.33503,-240.87956,1305.30115,26.99044,133.26726,1319.83508
327,2.717,93.52931,47.84417,1319.09766,55.63662,-241.13986,1305.29004,32.23994,132.5546,1320.46826
328,2.725,97.85304,47.46605,1319.50464,62.03235,-241.37984,1306.17847,36.12257,132.57176,1321.2312
329,2.733,101.04523,46.7864,1319.8551,66.09154,-242.92587,1306.58508,40.52126,132.30818,1322.9375
330,2.742,105.1264,46.92509,1319.89844,70.82928,-242.95877,1306.68787,43.73523,131.55592,1321.87
331,2.75,109.51577,46.43552,1319.79419,76.64768,-243.11952,1307.09277,46.79082,132.14291,1322.7262
332,2.758,113.23797,46.44032,1319.14465,80.91712,-243.27155,1306.53235,50.63486,130.24673,1323.44629
333,2.767,117.25749,44.73096,1319.67786,86.40577,-243.53339,1306.94287,56.39835,129.12318,1321.88647
334,2.775,121.21819,45.06022,1320.23718,90.37768,-244.51981,1306.80396,57.83283,128.02187,1322.43018
335,2.783,125.28406,44.17354,1320.51477,95.92923,-243.86673,1307.09509,62.84598,128.55666,1322.91858
336,2.792,129.17744,44.51007,1320.44617,100.67742,-245.71873,1307.86401,67.32928,127.65835,1323.34412
337,2.8,132.98428,44.48837,1320.73035,105.23914,-244.59569,1308.30627,69.41751,127.08805,1322.73364
338,2.808,136.44667,44.90035,1321.00342,109.98212,-245.09772,1307.69934,74.31737,127.59306,1323.84729
339,2.817,141.8094,43.84253,1319.9314,114.24874,-245.22467,1307.79443,76.7221,126.37144,1323.74866
340,2.825,145.21693,44.24168,1319.79065,118.6013,-245.45059,1307.4845,82.51994,128.34662,1322.61267
341,2.833,149.21407,45.00703,1319.36316,123.79568,-245.39221,1307.31958,85.32422,127.00695,1322.28064
342,2.842,154.33453,43.93301,1318.8606,128.97891,-245.21344,1306.89502,88.50447,127.38619,1321.76758
343,2.85,157.69138,45.60813,1319.42578,132.24165,-245.07822,1306.93848,93.6082,128.03963,1321.85767
344,2.858,162.0517,44.82286,1318.65955,137.09756,-245.37227,1306.05164,96.51883,128.17294,1320.72656
345,2.867,166.65652,45.42224,1318.12805,142.00786,-244.81558,1305.77808,102.94331,128.37119,1321.45911
346,2.875,171.04694,46.08444,1317.23413,145.83546,-244.43654,1304.58081,104.74576,126.98589,1320.76953
347,2.883,175.13597,45.05349,1315.98938,151.51826,-244.09546,1304.65417,110.43908,130.2789,1321.67456
348,2.892,180.14111,45.60995,1315.9624,154.6909,-243.64839,1303.85815,114.4848,128.00471,1320.19897
349,2.9,184.33093,47.07583,1315.44287,159.19798,-242.78833,1304.23975,120.77769,129.97292,1320.40173
350,2.908,188.29277,48.03597,1314.96252,163.97186,-242.8913,1302.97302,123.14185,128.84477,1318.3855
351,2.917,193.92519,49.23223,1314.09546,169.11346,-242.37827,1302.51282,129.46242,131.0089,1318.18701
352,2.925,197.97066,49.7278,1314.2041,172.98851,-242.43301,1301.27661,131.95412,129.93764,1316.60608
353,2.933,203.88881,49.0419,1312.87683,178.43309,-241.65877,1301.14355,137.31554,132.0278,1316.4834
354,2.942,207.76091,49.00079,1312.44812,182.18666,-240.17953,1300.8219,141.50153,130.56064,1315.4137
355,2.95,211.90825,51.38311,1311.76843,186.58284,-240.26126,1299.58447,146.97626,133.2043,1315.06738
356,2.958,216.45808,52.51411,1310.16504,190.96048,-238.61137,1297.52209,152.01292,132.3972,1312.51697
357,2.967,221.57376,53.21133,1309.53589,193.80327,-238.65433,1297.15698,156.60109,133.78568,1312.58374
358,2.975,225.52644,53.86969,1309.33557,198.87834,-236.19963,1296.99011,162.2971,134.94762,1310.8606
359,2.983,231.35121,54.48996,1308.41675,204.26929,-235.61014,1295.93591,165.80843,135.6776,1310.72229
360,2.992,235.55437,55.27932,1307.64502,207.45958,-234.86777,1295.26038,170.88792,139.88089,1310.81641
361,3,240.69258,57.4481,1306.66187,212.12286,-233.79991,1295.1449,175.55872,139.66367,1309.54602
362,3.008,244.73199,58.07711,1305.5769,216.30983,-232.10062,1293.94861,179.90918,140.50621,1309.26587
363,3.017,250.09035,58.70218,1305.30103,220.23056,-231.99397,1293.44275,186.09166,143.0378,1307.36646
364,3.025,255.45181,60.9203,1304.81384,225.32806,-228.92371,1292.28601,191.2838,141.9496,1305.58606
365,3.033,260.67282,62.62427,1304.2804,229.54037,-228.11086,1292.15369,196.42287,142.80739,1305.62183
366,3.042,265.04532,63.15307,1302.97754,233.80743,-226.1544,1291.84851,200.95093,147.36491,1305.1499
367,3.05,270.68109,64.89337,1302.16772,238.06654,-225.20457,1291.05127,204.92343,148.86562,1303.86975
368,3.058,275.21664,66.07678,1301.27344,242.16328,-222.70444,1289.15222,211.17606,149.11305,1302.83325
369,3.067,279.8237,68.38277,1300.69897,245.86235,-221.80203,1288.25073,217.22516,151.51189,1301.76904
370,3.075,284.87003,70.06786,1299.53455,250.39636,-218.90166,1288.01782,222.71635,153.0191,1300.39319
371,3.083,290.22531,71.76295,1299.0188,255.25797,-217.02104,1287.72986,227.41891,154.80737,1300.44067
372,3.092,295.05396,74.75686,1298.75159,259.15506,-216.37177,1287.24963,232.71201,157.14934,1299.05237
373,3.1,301.01132,76.94039,1298.01294,264.16064,-213.99797,1286.849,237.36095,159.59227,1298.13062
374,3.108,305.62936,77.3647,1297.69189,268.33527,-211.88168,1286.297,243.39101,161.04202,1295.59033
375,3.117,311.18466,79.78771,1296.54175,273.22424,-211.02879,1286.33557,248.04037,163.73642,1295.96741
376,3.125,316.2706,81.74656,1296.21533,279.28168,-207.71269,1286.39148,253.26196,165.07962,1294.71948
377,3.133,321.71881,84.11243,1295.85559,283.28,-206.29903,1287.02026,258.28067,168.0135,1295.55713
378,3.142,327.02936,85.17548,1295.57397,287.93518,-204.81856,1287.09363,263.20413,171.34581,1296.74731
379,3.15,331.60544,86.9931,1296.65234,293.66434,-201.68259,1287.74976,268.83798,171.71434,1296.82666
380,3.158,336.57123,89.74154,1297.6311,299.07117,-199.99019,1287.995,273.80444,174.30615,1296.03223
381,3.167,341.84647,90.81316,1297.42249,303.25018,-198.76031,1288.21973,279.00366,175.9305,1296.7218
382,3.175,347.51959,93.24871,1298.15125,309.27292,-196.95129,1289.55493,283.85883,178.85391,1296.98071
383,3.183,352.8645,96.29253,1298.94385,314.73248,-193.38612,1289.34302,291.18881,176.58789,1298.90674
384,3.192,357.67899,96.81474,1300.4126,319.62265,-193.38274,1291.03821,297.21262,181.00403,1300.41846
385,3.2,362.29449,98.8221,1301.41675,324.90652,-190.57722,1291.08752,302.3844,181.83165,1300.29785
386,3.208,368.04553,101.0732,1302.14392,329.16089,-188.13318,1292.52026,307.14908,184.64621,1300.33777
387,3.217,373.66788,102.91976,1303.57336,333.61841,-185.78809,1292.70947,312.85724,187.14713,1300.93225
388,3.225,378.46356,104.5367,1304.57434,338.89468,-185.16385,1293.95862,317.99277,188.8741,1303.19641
389,3.233,383.26779,106.79771,1305.36108,344.67197,-182.57069,1294.62549,322.43976,191.05318,1303.08203
390,3.242,388.48096,108.65837,1307.09521,348.18082,-179.99405,1295.56775,327.58401,192.70282,1303.36267
391,3.25,393.5835,110.49294,1307.67468,352.75217,-177.9048,1296.54419,332.70486,194.71439,1307.52039
392,3.258,399.0784,112.17896,1308.52148,357.99609,-176.26486,1297.58496,338.70993,197.49828,1307.81409
393,3.267,404.46896,114.57793,1309.76807,362.72437,-174.31274,1297.29187,343.51941,198.40645,1307.6958
394,3.275,409.36481,116.64123,1311.40015,366.66092,-172.51196,1298.19067,349.1452,199.69528,1309.48193
395,3.283,415.22116,118.52869,1311.76575,371.20782,-169.50163,1298.95947,355.85632,202.71558,1309.98035
396,3.292,420.98666,120.17753,1311.89343,375.35596,-168.7516,1299.41968,360.98697,206.39465,1311.35291
397,3.3,425.76276,121.03188,1312.82239,380.15555,-167.04178,1300.31006,366.46375,207.0015,1311.83008
398,3.308,431.40283,122.12399,1313.2063,384.32248,-166.69325,1300.65247,371.02057,207.82935,1312.05261
399,3.317,436.68942,124.40083,1313.7124,388.52426,-163.00467,1299.65295,376.32364,211.1322,1313.8031
400,3.325,441.29456,125.51199,1314.49072,392.75821,-162.1131,1300.94116,381.33881,214.69031,1314.27454
401,3.333,446.90253,127.68169,1315.36938,396.29691,-161.03397,1300.5498,388.33435,213.30945,1314.66199
402,3.342,451.60287,128.77245,1315.06567,400.51627,-156.93724,1301.2771,394.32422,214.62498,1314.86951
403,3.35,456.2326,130.4442,1314.95313,403.60352,-156.49265,1301.59167,399.62,217.78197,1314.7522
404,3.358,461.70651,131.46353,1315.42761,408.74243,-156.38118,1301.89856,404.88794,219.66664,1314.89795
405,3.367,466.04926,132.70384,1315.7605,413.05487,-154.15079,1302.77869,409.91998,219.0816,1315.34509
406,3.375,471.60956,134.08296,1315.62561,416.84775,-153.46362,1303.41077,415.86121,223.6239,1317.40576
407,3.383,476.59271,136.28395,1316.13135,420.83008,-151.03377,1302.89014,421.10724,220.81169,1315.62183
408,3.392,481.55283,136.25224,1315.95532,426.03867,-149.4017,1303.41553,427.12625,224.26669,1315.90833
409,3.4,486.62027,138.2374,1315.86121,429.11691,-148.81813,1303.97583,432.86728,227.24443,1315.95862
410,3.408,490.83304,137.90117,1315.39026,432.89069,-147.11292,1303.84302,437.15793,224.92926,1316.21448
411,3.417,495.4166,138.63966,1316.32727,437.50574,-147.87236,1304.93164,442.48532,228.6125,1316.4425
412,3.425,500.38345,138.79294,1315.823,441.46115,-145.51741,1305.10791,446.88651,227.52968,1317.27832
413,3.433,505.1778,140.73344,1315.76147,445.10123,-144.62376,1305.73621,452.0217,228.80676,1317.37146
414,3.442,510.31824,140.85237,1316.40942,448.78189,-142.75089,1306.0354,458.7666,231.46564,1317.02612
415,3.45,515.15009,141.70685,1317.00696,453.63849,-141.96333,1306.47119,462.74768,230.65625,1317.29187
416,3.458,520.33698,143.50401,1316.96558,457.45828,-140.34578,1307.31653,470.81604,232.0976,1318.63647
417,3.467,525.07294,143.13359,1316.82825,461.51089,-140.14778,1308.23828,474.27448,231.14462,1319.17053
418,3.475,529.95306,144.56755,1316.82422,463.3063,-139.85344,1308.8103,479.37317,235.39655,1319.45178
419,3.483,534.90936,144.6033,1316.79761,468.65591,-139.38231,1309.37769,484.38101,231.99121,1319.26257
420,3.492,539.90216,145.28972,1316.98816,471.77405,-139.28621,1309.35339,489.32959,236.01433,1319.78552
421,3.5,543.88226,146.39677,1317.16553,475.98306,-137.94778,1310.79199,493.30811,234.70941,1320.05725
422,3.508,549.2807,146.60352,1316.55334,478.89978,-136.81421,1310.0332,498.81656,237.08047,1319.82837
423,3.517,552.82587,146.00406,1317.52698,483.03635,-136.0685,1310.0918,502.82516,235.56023,1320.22009
424,3.525,558.84375,148.41995,1316.75256,487.4801,-134.46214,1310.90588,507.98465,239.38194,1319.99561
425,3.533,562.92596,147.67961,1317.23413,491.51715,-133.85875,1310.64465,512.71106,237.33482,1319.64233
426,3.542,567.06934,147.48877,1317.07788,495.44034,-133.6048,1310.89514,517.43896,241.3735,1319.88586
427,3.55,571.87323,148.16426,1317.01733,498.71719,-133.10989,1311.04028,522.80603,237.61197,1319.02625
428,3.558,576.39185,147.69354,1316.64404,503.02493,-133.98587,1311.32507,526.90887,240.26068,1319.33972
429,3.567,581.79083,148.97066,1316.13623,507.33768,-133.15915,1310.96875,531.51727,240.20476,1318.73413
430,3.575,585.31299,148.23997,1316.20935,511.15042,-133.01987,1311.00537,536.63733,238.7926,1319.28101
431,3.583,590.59705,149.69676,1315.84131,515.94666,-132.19147,1310.27502,541.31195,240.92464,1319.09412
432,3.592,595.23413,148.54984,1314.95813,519.56897,-133.30424,1310.43555,546.23309,237.8161,1318.90295
433,3.6,600.13745,148.79335,1315.38672,523.70996,-131.67758,1309.86365,550.59747,240.79059,1319.23279
434,3.608,603.61475,148.23897,1315.33948,528.14911,-133.63185,1310.08679,555.3056,238.98955,1319.02271
435,3.617,608.16797,146.996,1314.75061,532.86151,-132.93077,1309.43445,559.38989,238.03006,1319.34277
436,3.625,612.83911,146.98569,1314.40173,537.40973,-134.09828,1308.70996,564.13806,241.4198,1319.93481
437,3.633,617.48511,146.92534,1314.00623,541.39685,-133.48933,1308.66577,569.18127,238.70818,1318.48132
438,3.642,622.2713,146.08701,1313.94995,546.39288,-134.4756,1309.11023,573.422,236.77905,1317.00183
439,3.65,626.47797,146.38722,1313.60962,550.96661,-134.40312,1307.17737,579.16064,238.30907,1317.1698
440,3.658,630.80676,145.81516,1313.32288,555.65552,-135.34651,1308.11743,583.05774,236.64108,1315.77747
441,3.667,634.88239,145.68869,1313.23926,559.37024,-135.4346,1306.56958,587.31592,234.77721,1315.60583
442,3.675,640.29797,146.42339,1311.70898,564.20618,-136.14668,1306.34082,591.87292,238.77382,1315.76294
443,3.683,643.75476,143.82115,1311.51208,569.61603,-138.0462,1306.61816,597.21179,236.31479,1315.69556
444,3.692,648.80011,145.44008,1310.72302,574.14099,-138.30681,1305.19739,599.82581,235.51738,1314.69556
445,3.7,652.76862,142.41359,1310.91968,578.52643,-139.90295,1304.23035,603.83441,233.3741,1313.92993
446,3.708,656.78369,142.17192,1310.60632,583.25037,-139.14857,1304.61719,607.54675,235.9516,1313.8302
447,3.717,661.53137,141.95097,1309.953,587.38635,-140.37541,1303.99268,612.67572,232.57785,1312.32202
448,3.725,665.98535,141.14877,1309.69238,592.98175,-139.63074,1302.48364,616.79095,232.35515,1312.10144
449,3.733,671.07391,141.03792,1309.42847,598.08807,-141.14728,1301.94666,621.88904,230.81364,1311.276
450,3.742,674.81714,139.24202,1309.00769,602.263,-142.47824,1300.92896,626.07507,232.42104,1312.71448
451,3.75,678.71735,138.90538,1307.58813,606.62213,-144.03439,1301.08752,630.70374,228.75584,1310.13379
452,3.758,683.31995,138.14243,1307.60156,612.70038,-144.18637,1300.16663,634.90143,227.71227,1309.58594
453,3.767,688.29553,137.53549,1306.53662,617.5733,-146.16548,1298.30957,639.98254,225.28745,1308.37048
454,3.775,692.77661,136.36435,1306.13782,621.32007,-147.55656,1298.12329,644.38843,228.2305,1308.4447
455,3.783,697.12512,135.26076,1305.31824,626.69177,-146.62482,1296.69434,647.67334,225.65041,1308.74353
456,3.792,701.83966,133.71428,1305.02393,631.6933,-148.78793,1296.51697,650.58472,225.64893,1307.21338
457,3.8,707.48541,133.06352,1303.45276,636.8924,-149.65231,1295.71802,655.56329,222.00211,1306.27747
458,3.808,711.48865,131.67747,1303.43042,641.87872,-150.96779,1294.3999,659.50262,220.9117,1305.44128
459,3.817,716.55823,130.22916,1302.48035,647.64099,-153.78506,1293.57007,665.11774,222.12341,1304.74817
460,3.825,720.13092,129.64343,1302.88367,652.79907,-155.48102,1293.90723,668.69159,221.56914,1304.82239
461,3.833,725.69598,127.68063,1302.52942,657.69617,-156.73839,1292.21838,674.11194,218.27159,1304.93323
462,3.842,730.40283,127.35674,1302.9751,664.354,-156.58769,1292.48645,679.38446,214.737,1303.89917
463,3.85,735.742,125.04234,1302.65369,669.08282,-158.52617,1293.17712,683.72089,213.38412,1303.28577
464,3.858,741.02942,123.18491,1302.50867,674.52686,-161.49506,1291.98779,689.06201,212.60742,1303.7207
465,3.867,746.51727,122.68965,1303.06763,680.77979,-162.14088,1291.91431,694.58215,212.14992,1303.77209
466,3.875,752.07074,120.7674,1302.71936,685.36853,-163.65485,1291.29553,698.44568,210.6516,1304.0415
467,3.883,756.3219,119.20387,1302.9762,691.09436,-164.98357,1291.13513,704.08899,206.82571,1303.45959
468,3.892,760.69989,117.59273,1302.61731,695.53284,-166.73061,1291.54138,709.33759,203.39513,1303.87817
469,3.9,765.99591,115.6654,1302.70508,701.32446,-168.10919,1292.43323,713.92438,206.52797,1303.87292
470,3.908,770.99628,113.54235,1302.84546,706.90656,-171.32082,1292.96814,719.35284,203.33966,1304.96143
471,3.917,776.07977,112.28403,1303.42383,711.91632,-172.73354,1293.82019,723.09698,202.0269,1305.80359
472,3.925,780.56323,110.59496,1304.18213,717.63861,-174.44714,1293.90039,728.3219,199.5513,1306.45959
473,3.933,785.30695,108.61887,1305.26196,722.31226,-177.36891,1294.49683,732.20959,196.79974,1306.88684
474,3.942,790.36914,106.55679,1305.8689,727.95477,-179.22861,1294.46179,735.3512,195.52937,1307.3512
475,3.95,794.68988,105.15191,1306.20215,733.18976,-180.13501,1295.87622,740.15051,192.64522,1307.81055
