Frame#,Time,L.Shank.x,L.Shank.y,L.Shank.z
74,0.608,-1060.5697,-346.11057,822.02142
75,0.617,-1058.83704,-346.23343,821.51416
76,0.625,-1056.1178,-345.08682,821.82587
77,0.633,-1053.13647,-346.00592,821.64331
78,0.642,-1050.33044,-344.62607,821.29309
79,0.65,-1048.14417,-345.22681,821.75946
80,0.658,-1045.41687,-344.28317,820.67389
81,0.667,-1042.85535,-346.14862,821.93292
82,0.675,-1040.6958,-347.08304,821.92999
83,0.683,-1038.18579,-344.08978,820.39709
84,0.692,-1034.73071,-345.49509,820.51868
85,0.7,-1032.78857,-345.93066,820.47937
86,0.708,-1028.79736,-346.98868,820.95288
87,0.717,-1025.50281,-348.43448,820.93512
88,0.725,-1022.67078,-348.65945,819.69464
89,0.733,-1019.88049,-349.14389,818.77045
90,0.742,-1016.75415,-349.73032,818.55322
91,0.75,-1013.33826,-350.19229,818.57587
92,0.758,-1010.16693,-350.89532,817.83551
93,0.767,-1006.09326,-353.84015,818.04675
94,0.775,-1004.6001,-352.07028,816.15527
95,0.783,-1000.52759,-353.49667,815.5719
96,0.792,-996.98883,-355.31387,814.66522
97,0.8,-994.94623,-356.29483,815.12579
98,0.808,-990.01471,-357.70251,814.77356
99,0.817,-985.09772,-359.78644,813.99097
100,0.825,-982.34558,-360.41025,812.71344
101,0.833,-977.8302,-359.8035,811.72736
102,0.842,-972.2243,-361.0752,812.08716
103,0.85,-968.36566,-362.80688,811.75873
104,0.858,-963.37451,-365.12729,811.23102
105,0.867,-959.24072,-366.78412,810.94739
106,0.875,-954.98792,-367.67056,808.54932
107,0.883,-950.17023,-368.47632,807.95404
108,0.892,-946.07959,-370.54974,808.04681
109,0.9,-939.92444,-372.0459,807.08234
110,0.908,-933.95941,-372.74255,806.0636
111,0.917,-930.99005,-376.29318,804.39398
112,0.925,-925.96332,-377.76108,804.28113
113,0.933,-919.61853,-378.14523,802.80182
114,0.942,-914.25586,-381.96252,802.03534
115,0.95,-909.60986,-381.77383,801.06207
116,0.958,-902.96844,-382.36829,800.36298
117,0.967,-898.1109,-385.43301,800.47229
118,0.975,-891.45428,-387.1958,800.73584
119,0.983,-885.6322,-389.14908,800.63104
120,0.992,-878.78912,-389.58316,800.15887
121,1,-871.55499,-389.34924,800.19788
122,1.008,-867.96686,-393.35059,801.18597
123,1.017,-860.96326,-393.76599,800.86786
124,1.025,-855.1759,-395.57233,801.59973
125,1.033,-848.89453,-397.80215,802.58026
126,1.042,-842.79926,-398.02466,803.01184
127,1.05,-836.09711,-399.50378,804.63348
128,1.058,-828.63623,-400.4277,805.25348
129,1.067,-822.60425,-401.46283,805.6593
130,1.075,-814.71344,-403.05063,807.02252
131,1.083,-808.87744,-403.47165,808.29681
132,1.092,-802.50037,-406.44531,809.78149
133,1.1,-795.54956,-407.18835,810.65887
134,1.108,-788.57068,-408.18555,811.33441
135,1.117,-781.83276,-409.60544,813.2699
136,1.125,-775.07489,-411.8548,813.42896
137,1.133,-768.48462,-413.94168,814.39563
138,1.142,-761.19263,-414.10715,815.15491
139,1.15,-755.34613,-416.28284,816.23901
140,1.158,-749.35004,-417.85266,816.6601
141,1.167,-742.59497,-418.59671,817.62085
142,1.175,-736.35846,-421.81439,817.45636
143,1.183,-729.396,-423.49057,818.87042
144,1.192,-723.93152,-424.99002,819.06708
145,1.2,-717.36157,-426.50595,820.01855
146,1.208,-710.32861,-426.79764,819.97681
147,1.217,-704.59534,-429.14548,820.48163
148,1.225,-698.76062,-431.00784,820.74847
149,1.233,-693.23541,-432.00012,820.74823
150,1.242,-685.62085,-431.99448,820.92456
151,1.25,-680.94891,-434.16101,821.86957
152,1.258,-676.28589,-435.21463,822.89783
153,1.267,-669.93701,-436.78235,822.9906
154,1.275,-662.84045,-436.14578,823.09747
155,1.283,-657.50964,-436.14914,824.43689
156,1.292,-653.10773,-437.34271,824.49048
157,1.3,-647.02057,-437.40424,824.66382
158,1.308,-642.10779,-438.46277,825.49622
159,1.317,-636.72473,-439.53201,825.95703
160,1.325,-631.29712,-441.09042,825.89508
161,1.333,-625.87976,-439.52014,826.48175
162,1.342,-623.40668,-439.7901,826.3905
163,1.35,-616.86084,-440.47717,827.07178
164,1.358,-611.60742,-439.53452,826.98608
165,1.367,-607.76202,-440.52768,827.21667
166,1.375,-603.90686,-439.93292,827.18695
167,1.383,-598.09351,-439.64267,825.78204
168,1.392,-595.21112,-440.71243,826.60919
169,1.4,-590.99915,-440.80301,825.95081
170,1.408,-586.55444,-439.8476,826.05212
171,1.417,-582.36853,-440.24133,825.74805
172,1.425,-578.69647,-440.41397,824.98743
173,1.433,-575.87598,-440.43518,824.65021
174,1.442,-571.42169,-440.01831,823.56848
175,1.45,-567.91028,-440.30392,823.4397
176,1.458,-564.49744,-440.97693,823.11206
177,1.467,-560.35474,-440.05026,822.4848
178,1.475,-556.46564,-439.4834,820.77924
179,1.483,-553.62177,-439.11356,819.716
180,1.492,-550.11798,-440.2468,819.48688
181,1.5,-548.19897,-438.32349,817.80542
182,1.508,-544.30072,-438.10138,817.07745
183,1.517,-541.40631,-438.41495,815.96368
184,1.525,-539.00354,-438.97137,815.65369
185,1.533,-535.30792,-437.20804,814.77649
186,1.542,-532.13062,-437.24606,814.10107
187,1.55,-529.10065,-437.65247,813.14648
188,1.558,-526.07513,-436.39865,812.74554
189,1.567,-523.10571,-436.87933,810.2207
190,1.575,-520.54462,-435.73407,809.53522
191,1.583,-516.9931,-435.02893,809.14594
192,1.592,-514.17474,-433.72479,808.47601
193,1.6,-511.05276,-434.17383,807.7652
194,1.608,-507.81964,-434.23267,807.13837
195,1.617,-505.43112,-433.68073,806.92511
196,1.625,-502.20856,-433.01498,805.97449
197,1.633,-498.08249,-433.45901,806.56439
198,1.642,-496.17194,-433.17441,805.94006
199,1.65,-493.06573,-430.40237,805.18384
200,1.658,-490.15506,-430.43179,804.59613
201,1.667,-487.49594,-431.05695,804.20599
202,1.675,-484.19437,-429.28558,803.65875
203,1.683,-481.00574,-427.90134,803.80731
204,1.692,-478.59253,-428.31735,804.05365
205,1.7,-475.59656,-425.81912,804.57306
206,1.708,-472.34381,-425.32382,804.67401
207,1.717,-469.55621,-424.95535,805.61224
208,1.725,-466.09583,-423.58331,806.55029
209,1.733,-461.74011,-421.92874,806.94263
210,1.742,-459.33755,-421.48587,807.88556
211,1.75,-456.01462,-419.90665,807.92035
212,1.758,-453.18579,-418.02466,809.27026
213,1.767,-449.38461,-417.39816,809.7912
214,1.775,-446.48914,-415.62842,810.6803
215,1.783,-443.05533,-414.37827,812.72156
216,1.792,-438.31348,-411.63092,813.04083
217,1.8,-435.70789,-411.41217,814.18469
218,1.808,-431.94711,-409.70621,815.18469
219,1.817,-428.07816,-408.57135,816.95648
220,1.825,-424.73975,-406.38895,817.61908
221,1.833,-420.81836,-405.33948,818.64172
222,1.842,-417.62344,-403.22983,819.75995
223,1.85,-413.42749,-401.96338,820.51276
224,1.858,-410.02777,-399.9819,821.85547
225,1.867,-405.81107,-398.05191,822.52643
226,1.875,-402.39886,-398.36844,823.20386
227,1.883,-398.69733,-394.61838,823.66174
228,1.892,-395.91776,-393.91696,825.01245
229,1.9,-391.5162,-392.57291,825.30603
230,1.908,-388.60818,-391.21841,826.20215
231,1.917,-385.56357,-389.23224,826.21173
232,1.925,-381.08176,-387.52182,826.23029
233,1.933,-376.91309,-387.25555,826.40015
234,1.942,-373.62988,-384.35406,826.68793
235,1.95,-369.7164,-383.27454,825.89191
236,1.958,-365.72348,-381.55719,826.08112
237,1.967,-361.44162,-380.9751,826.64801
238,1.975,-357.59848,-378.6424,827.49023
239,1.983,-354.99478,-376.81436,827.02045
240,1.992,-351.12781,-375.97775,827.84442
241,2,-347.12509,-375.77444,828.35132
242,2.008,-343.02289,-373.52481,828.5163
243,2.017,-339.51801,-372.00745,828.24207
244,2.025,-336.34512,-369.66983,828.19025
245,2.033,-331.95291,-369.858,828.81903
246,2.042,-328.3765,-368.74658,829.21478
247,2.05,-325.1315,-368.31522,829.02698
248,2.058,-321.51669,-366.63681,829.55249
249,2.067,-318.99561,-366.94208,830.35364
250,2.075,-314.31696,-364.9072,828.97614
251,2.083,-310.86386,-364.46143,829.18555
252,2.092,-307.54059,-364.32034,830.29498
253,2.1,-303.83139,-364.42599,829.41406
254,2.108,-300.16501,-364.12985,829.66162
255,2.117,-297.25092,-364.05209,830.01306
256,2.125,-294.39563,-363.48743,829.66962
257,2.133,-291.21027,-363.40604,829.1817
258,2.142,-287.57083,-363.40576,829.81372
259,2.15,-284.84503,-363.93167,829.67084
260,2.158,-280.40381,-363.52841,829.1767
261,2.167,-276.81158,-362.98746,828.05981
262,2.175,-274.2197,-363.4375,828.0434
263,2.183,-269.89948,-364.14572,828.0553
264,2.192,-267.74197,-363.54785,826.93359
265,2.2,-263.13116,-363.46506,826.3703
266,2.208,-258.69699,-364.43817,826.11737
267,2.217,-255.1833,-364.79486,825.64288
268,2.225,-251.60309,-364.43002,824.80994
269,2.233,-246.33685,-365.73203,824.33636
270,2.242,-243.08337,-365.25555,823.02991
271,2.25,-238.66124,-365.41556,822.88971
272,2.258,-234.34254,-366.56982,820.89685
273,2.267,-229.31555,-367.27087,820.52222
274,2.275,-224.15459,-366.87305,819.41949
275,2.283,-220.19902,-368.33713,818.75952
276,2.292,-215.01268,-369.81842,818.04028
277,2.3,-209.82614,-367.99213,816.84692
278,2.308,-204.74744,-369.79742,816.3598
279,2.317,-199.24644,-371.0004,815.22229
280,2.325,-193.85431,-371.13455,814.47211
281,2.333,-188.73917,-372.83121,813.39044
282,2.342,-181.57001,-373.81921,811.88129
283,2.35,-176.81763,-374.86914,811.25336
284,2.358,-171.29344,-376.4335,810.51801
285,2.367,-164.64345,-376.23727,808.45667
286,2.375,-158.60657,-378.32675,808.19513
287,2.383,-151.2632,-378.06561,807.06665
288,2.392,-145.14279,-380.10324,806.96497
289,2.4,-136.08231,-380.74109,806.24963
290,2.408,-130.38153,-381.74817,806.11713
291,2.417,-123.38034,-381.85855,805.93732
292,2.425,-116.44837,-383.88437,805.61493
293,2.433,-107.94945,-384.14624,805.41699
294,2.442,-101.99677,-386.17557,806.3208
295,2.45,-94.48908,-386.94028,806.58771
296,2.458,-86.31818,-386.83676,805.83948
297,2.467,-79.45545,-387.76083,807.47034
298,2.475,-70.95434,-388.60858,807.55652
299,2.483,-63.46663,-389.79599,807.7345
300,2.492,-55.34519,-390.36697,809.32758
301,2.5,-47.63407,-392.49026,809.85022
302,2.508,-39.9553,-392.70779,811.43787
303,2.517,-31.54416,-395.47772,812.28198
304,2.525,-22.86732,-396.31827,812.77362
305,2.533,-16.15293,-396.37653,813.89532
306,2.542,-7.42268,-397.7674,815.80695
307,2.55,0.62006,-399.89453,816.93243
308,2.558,7.50208,-400.66098,817.95416
309,2.567,15.6646,-402.54413,819.43396
310,2.575,23.46267,-404.3316,821.12994
311,2.583,30.02911,-404.18655,821.9021
312,2.592,38.30077,-406.10141,821.97809
313,2.6,47.24887,-408.26254,823.29175
314,2.608,52.68762,-408.78323,824.04865
315,2.617,62.05323,-410.94424,825.9577
316,2.625,68.89548,-412.15225,827.29077
317,2.633,76.98225,-413.4852,827.4635
318,2.642,83.98395,-416.71582,828.90796
319,2.65,90.9323,-416.93082,830.06433
320,2.658,98.69837,-418.16797,830.70435
321,2.667,104.30981,-417.30478,830.82831
322,2.675,112.635,-420.55887,832.9986
323,2.683,118.85615,-420.6568,832.25208
324,2.692,125.43082,-421.02853,833.6051
325,2.7,132.49542,-421.55005,834.29926
326,2.708,139.93468,-421.98334,835.04071
327,2.717,145.2964,-423.77979,835.9743
328,2.725,153.29425,-424.73727,836.84619
329,2.733,159.15808,-424.10934,837.26141
330,2.742,165.58235,-423.65027,837.9057
331,2.75,172.90416,-423.84833,838.35461
332,2.758,177.41037,-423.99377,838.7027
333,2.767,184.82672,-424.01019,839.14667
334,2.775,190.19798,-424.19302,839.36536
335,2.783,196.00737,-424.03247,839.81836
336,2.792,202.37173,-424.38943,840.1842
337,2.8,207.61642,-423.99503,841.03229
338,2.808,214.3614,-424.13239,841.14618
339,2.817,218.00113,-423.09641,840.4519
340,2.825,224.85925,-424.03772,839.98456
341,2.833,230.24101,-422.81635,840.63812
342,2.842,234.11002,-421.09943,839.9668
343,2.85,241.54173,-422.3407,839.25201
344,2.858,245.33089,-420.24524,838.99628
345,2.867,249.68591,-419.44946,838.74854
346,2.875,255.17668,-420.67908,838.40894
347,2.883,260.05286,-419.53195,838.224
348,2.892,264.82239,-418.87674,837.31659
349,2.9,269.7326,-418.0231,836.98517
350,2.908,273.60019,-417.76483,835.92529
351,2.917,279.46249,-416.7995,834.9776
352,2.925,282.28604,-415.21774,833.60107
353,2.933,286.36874,-414.01224,833.17883
354,2.942,291.67093,-414.74896,832.78516
355,2.95,296.28836,-413.82529,831.30579
356,2.958,299.71893,-413.19788,830.67487
357,2.967,304.24625,-411.9649,830.03259
358,2.975,307.16187,-411.00235,829.37012
359,2.983,312.67938,-410.71655,828.28943
360,2.992,315.89008,-408.74936,827.55066
361,3,320.50403,-408.23868,825.72693
362,3.008,322.86145,-406.52737,824.62659
363,3.017,326.09302,-405.16122,824.11169
364,3.025,329.39166,-404.23883,823.151
365,3.033,334.57263,-403.27435,822.95813
366,3.042,337.25616,-402.06354,821.65143
367,3.05,341.26617,-401.63263,821.84827
368,3.058,344.50574,-400.58255,821.08173
369,3.067,348.18738,-400.22296,821.20905
370,3.075,352.26443,-400.0174,820.80865
371,3.083,355.7428,-398.76563,820.28534
372,3.092,358.57437,-396.70157,819.1889
373,3.1,361.314,-394.62683,817.80017
374,3.108,365.45944,-395.53122,817.34796
375,3.117,368.5878,-393.89026,816.90283
376,3.125,371.59604,-392.85266,816.84222
377,3.133,374.20428,-390.84448,816.12421
378,3.142,376.81555,-389.2139,817.12982
379,3.15,380.52875,-387.98715,817.80157
380,3.158,384.10175,-387.18542,818.07635
381,3.167,387.15851,-385.69394,818.51361
382,3.175,390.59811,-383.84006,818.86572
383,3.183,393.43826,-381.36221,818.98901
384,3.192,396.1398,-380.52972,819.10278
385,3.2,399.84143,-378.966,819.37585
386,3.208,403.06076,-378.41864,821.10577
387,3.217,406.68753,-375.77148,821.30084
388,3.225,409.70245,-374.64053,822.48773
389,3.233,412.80533,-372.8797,822.57227
390,3.242,416.44131,-371.73456,823.33734
391,3.25,419.1051,-370.07861,824.4057
392,3.258,421.76639,-368.30209,824.90179
393,3.267,424.60715,-366.15158,825.54712
394,3.275,429.40149,-366.51276,827.44446
395,3.283,432.19879,-364.78418,828.07532
396,3.292,436.21024,-363.49649,828.76025
397,3.3,438.61533,-360.97665,828.98505
398,3.308,442.22131,-359.68979,829.41351
399,3.317,445.67261,-358.90506,829.96936
400,3.325,448.88022,-357.55948,830.18616
401,3.333,451.91833,-356.53049,829.57819
402,3.342,454.66772,-354.29913,829.5921
403,3.35,458.00354,-352.40927,829.77081
404,3.358,461.77765,-350.72858,830.19836
405,3.367,464.6409,-350.13644,831.2218
406,3.375,468.54465,-347.97772,830.67352
407,3.383,470.92383,-346.09689,830.58264
408,3.392,473.51004,-344.59766,830.69409
409,3.4,476.25772,-343.29321,830.86627
410,3.408,480.64758,-341.50833,831.04962
411,3.417,483.30438,-340.84326,831.66315
412,3.425,486.31268,-337.75653,831.79663
413,3.433,489.81543,-336.9437,831.76892
414,3.442,493.06519,-335.54788,831.56592
415,3.45,496.23187,-334.189,832.03986
416,3.458,498.98846,-332.88293,832.45654
417,3.467,501.95438,-330.58389,832.09229
418,3.475,505.68549,-330.22162,834.39661
419,3.483,508.96411,-329.58374,834.57654
420,3.492,511.63962,-328.4321,834.43597
421,3.5,514.99286,-328.91684,834.2619
422,3.508,517.83295,-328.19019,834.23743
423,3.517,521.09491,-327.34796,834.29053
424,3.525,523.37708,-328.11783,834.76349
425,3.533,526.61584,-327.29922,835.10559
426,3.542,529.49158,-328.07208,835.42822
427,3.55,532.38507,-328.72021,836.04596
428,3.558,535.36426,-328.15274,836.22357
429,3.567,538.36755,-328.2876,836.40552
430,3.575,542.03552,-328.25644,835.95953
431,3.583,545.02338,-329.39893,835.61499
432,3.592,548.5116,-329.50848,835.74756
433,3.6,551.60559,-329.6655,835.59119
434,3.608,555.21033,-330.59106,835.52362
435,3.617,558.86871,-331.75034,835.5036
436,3.625,562.86432,-331.68323,835.37488
437,3.633,565.29669,-332.15454,835.47284
438,3.642,568.37329,-331.96881,834.09259
439,3.65,572.90839,-334.07486,834.08752
440,3.658,576.6095,-335.30872,833.85083
441,3.667,580.83942,-335.94901,833.1792
442,3.675,584.22412,-337.25409,832.83594
443,3.683,589.09888,-338.12183,832.4342
444,3.692,593.34918,-338.88013,832.50244
445,3.7,597.76294,-339.51385,831.88928
446,3.708,602.4118,-340.09637,831.74762
447,3.717,607.12854,-341.34219,831.0119
448,3.725,611.94672,-342.15704,830.32513
449,3.733,616.32764,-343.40372,829.89508
450,3.742,620.85883,-344.87848,829.97845
451,3.75,626.65314,-345.74915,827.57306
452,3.758,631.04071,-347.52859,827.57526
453,3.767,636.63983,-347.9465,826.34918
454,3.775,641.68939,-348.90979,826.68994
455,3.783,648.0061,-350.54279,824.87109
456,3.792,652.74884,-350.83182,824.69183
457,3.8,658.44391,-352.70081,823.91492
458,3.808,665.62787,-353.5405,822.47699
459,3.817,670.80994,-355.4368,821.28448
460,3.825,677.38348,-356.39182,821.28271
461,3.833,683.28735,-358.30466,820.45532
462,3.842,689.48596,-358.85712,819.43469
463,3.85,695.5434,-360.17432,819.30627
464,3.858,702.3891,-360.53592,819.41699
465,3.867,707.86206,-362.86865,820.25702
466,3.875,714.35083,-363.39529,819.89923
467,3.883,722.04578,-364.82526,819.59735
468,3.892,727.86133,-366.47061,819.80493
469,3.9,736.15198,-368.27277,820.02972
470,3.908,741.69476,-369.57339,820.29742
471,3.917,748.73474,-370.22754,819.48474
472,3.925,755.15942,-371.95279,820.25653
473,3.933,762.88409,-372.76947,821.43182
474,3.942,769.89801,-373.58163,821.59796
475,3.95,775.39026,-374.89154,822.02319
476,3.958,782.74603,-377.33881,823.72784
477,3.967,790.99133,-379.93021,824.7627
478,3.975,796.53308,-380.76431,824.96478
479,3.983,804.85516,-381.87943,827.07343
480,3.992,812.11725,-383.91052,827.80408
481,4,819.01959,-384.92319,828.61841
482,4.008,826.06628,-387.07138,829.24316
483,4.017,832.6814,-390.09445,830.93048
484,4.025,839.98523,-390.8493,831.19458
485,4.033,847.43146,-392.45544,832.90918
486,4.042,855.15009,-394.31509,833.3136
487,4.05,861.37238,-396.67163,834.22119
488,4.058,868.00238,-398.67712,835.2677
489,4.067,875.9809,-400.71854,836.41907
490,4.075,882.63776,-402.3504,836.66473
491,4.083,889.23419,-404.47961,836.39526
492,4.092,896.59155,-405.79703,838.99774
493,4.1,903.86682,-406.76892,838.89911
494,4.108,911.37042,-410.24927,839.45007
495,4.117,916.9248,-411.00754,840.15454
496,4.125,924.29376,-413.53687,841.0191
497,4.133,931.54144,-413.4935,841.66864
498,4.142,937.50555,-414.21487,841.54279
499,4.15,944.55139,-415.86966,843.19269
500,4.158,951.81207,-417.11777,843.85431
501,4.167,957.81305,-417.26947,843.36823
502,4.175,963.94238,-417.5163,843.9801
503,4.183,970.35175,-419.17636,845.63275
504,4.192,977.29535,-418.47086,845.6402
505,4.2,982.99573,-418.84143,845.79993
506,4.208,988.94415,-419.62018,846.01428
507,4.217,995.20715,-420.10681,847.36877
508,4.225,1002.4953,-420.08026,847.53479
509,4.233,1006.85547,-420.12943,847.75897
510,4.242,1013.58588,-419.90414,847.55225
511,4.25,1019.01392,-420.09781,847.61017
512,4.258,1024.19519,-420.10239,848.12433
513,4.267,1030.08923,-419.78391,848.10651
514,4.275,1036.44373,-420.19232,848.23218
515,4.283,1040.70435,-419.80609,847.76465
516,4.292,1045.59277,-419.60666,847.28809
517,4.3,1051.85193,-419.8425,847.18921
518,4.308,1056.6615,-418.82819,846.38739
519,4.317,1061.99243,-417.62997,846.05859
520,4.325,1066.74158,-417.14413,845.87152
521,4.333,1071.8833,-416.65747,845.24841
522,4.342,1076.83569,-415.53296,844.44189
523,4.35,1081.77795,-415.73434,844.02716
524,4.358,1085.65967,-413.67206,843.84888
525,4.367,1089.95129,-413.15579,842.8819
526,4.375,1094.27405,-412.30856,842.54987
527,4.383,1099.45129,-411.17349,840.91748
528,4.392,1104.63635,-409.76166,840.14142
529,4.4,1108.30164,-408.86588,839.38885
530,4.408,1113.89478,-407.32648,838.20398
531,4.417,1117.43872,-405.97293,837.96094
532,4.425,1121.95801,-405.7865,836.72949
533,4.433,1127.13049,-405.29974,835.71051
534,4.442,1130.14392,-404.25961,835.26758
535,4.45,1134.49097,-402.78098,834.61047
536,4.458,1139.20044,-400.90308,833.58881
537,4.467,1144.12012,-399.74832,832.97632
538,4.475,1148.54431,-398.65875,832.61932
539,4.483,1152.7605,-397.17621,831.66162
540,4.492,1157.11218,-395.74136,831.88519
541,4.5,1161.91162,-395.82327,831.08063
542,4.508,1166.1936,-393.94708,830.89099
543,4.517,1170.0127,-393.93002,830.46198
544,4.525,1174.297,-393.40933,829.38831
545,4.533,1178.53601,-391.15408,828.82355
546,4.542,1183.90125,-391.68408,829.69531
547,4.55,1187.21362,-389.95499,828.9447
548,4.558,1192.42224,-390.26355,828.48956
549,4.567,1195.43359,-389.76968,828.9538
550,4.575,1199.39197,-387.5907,828.29089
551,4.583,1204.36633,-386.42728,828.14954
552,4.592,1207.8927,-385.3602,829.43286
553,4.6,1211.23376,-385.15494,828.62659
554,4.608,1215.70862,-384.0473,828.96454
555,4.617,1218.73633,-382.51797,830.19971
556,4.625,1222.16394,-382.12137,830.80109
557,4.633,1226.51282,-381.70508,831.45294
558,4.642,1230.29077,-380.51984,832.48456
559,4.65,1233.5127,-378.5918,832.45099
560,4.658,1238.172,-378.70624,833.04938
561,4.667,1241.22729,-377.60886,833.75616
562,4.675,1242.36682,-376.87018,833.29156
563,4.683,1247.75464,-374.61716,834.1192
564,4.692,1253.86597,-372.56964,835.48755
565,4.7,1258.94055,-371.79123,835.54657
566,4.708,1257.17151,-370.88266,837.70343
567,4.717,1261.65649,-371.20456,839.64716
568,4.725,1265.27588,-370.63516,840.14911
569,4.733,1263.12122,-364.90707,839.48083
570,4.742,1266.16309,-363.31595,840.3382
571,4.75,1273.56213,-365.80933,841.52844
572,4.758,1275.4104,-363.05615,841.79236
573,4.767,1279.96057,-361.67636,842.08112
574,4.775,1281.479,-361.11279,842.23462
575,4.783,1284.28955,-360.21661,842.87988
576,4.792,1287.20435,-358.39517,842.86548
577,4.8,1287.87048,-357.67526,843.7901
578,4.808,1290.79346,-355.90607,843.9035
579,4.817,1294.39368,-355.76102,843.74738
580,4.825,1298.14917,-354.28345,843.88751
581,4.833,1299.16956,-353.69675,843.97241
582,4.842,1302.4165,-352.14316,843.72211
583,4.85,1304.05579,-351.00455,843.75702
584,4.858,1306.32227,-349.35919,843.9577
585,4.867,1308.70789,-347.82452,844.17456
586,4.875,1309.34473,-347.02972,844.14893
587,4.883,1311.94727,-345.10699,843.73395
588,4.892,1314.63037,-343.87769,843.95947
589,4.9,1316.18152,-342.82294,843.47382
590,4.908,1318.49084,-341.64532,844.02307
591,4.917,1321.62598,-341.19727,843.81781
592,4.925,1322.75354,-340.64914,843.67065
593,4.933,1325.24963,-338.75476,843.64557
594,4.942,1326.35315,-338.0686,843.30066
595,4.95,1328.58276,-335.97202,843.56622
596,4.958,1330.13843,-334.90515,843.67773
597,4.967,1332.41736,-333.71069,844.26984
598,4.975,1333.63708,-333.41821,844.17926
599,4.983,1335.5332,-332.1524,844.26318
600,4.992,1336.95459,-332.01709,843.82782
601,5,1338.87463,-331.72888,844.5061
602,5.008,1340.89526,-330.88708,844.50281
603,5.017,1342.66687,-331.37711,844.3924
604,5.025,1344.32214,-330.64752,845.03528
605,5.033,1346.28821,-330.24731,844.43207
606,5.042,1348.11755,-330.60385,844.64441
607,5.05,1350.03369,-330.00906,843.88885
608,5.058,1352.30347,-330.6781,844.17889
609,5.067,1354.17847,-330.5018,843.789
610,5.075,1355.39746,-331.51456,842.85565
611,5.083,1357.77905,-330.43387,843.31134
