Frame#,Time,L.Thigh.x,L.Thigh.y,L.Thigh.z,L.Knee.x,L.Knee.y,L.Knee.z,L.Knee.Medial.x,L.Knee.Medial.y,L.Knee.Medial.z
1,0,181.15605,209.70219,672.73657,184.80481,196.47998,519.87836,209.0871,85.21744,508.69153
2,0.008,180.85649,209.60822,672.6496,184.80481,196.47998,519.87836,209.0871,85.21744,508.69153
3,0.017,180.42995,209.62599,672.69342,184.6032,196.58469,519.67554,209.0871,85.21744,508.69153
4,0.025,181.02264,209.85316,672.72076,184.6032,196.58469,519.67554,209.0871,85.21744,508.69153
5,0.033,181.02264,209.85316,672.72076,184.6032,196.58469,519.67554,209.00146,85.54373,508.97665
6,0.042,180.09331,209.88176,672.89185,184.62402,196.51277,519.74475,209.00146,85.54373,508.97665
7,0.05,180.42995,209.62599,672.69342,184.47021,196.64212,519.64484,208.304,85.49854,508.48871
8,0.058,180.42995,209.62599,672.69342,184.48434,196.57576,519.70966,208.07886,85.81575,508.6763
9,0.067,180.42995,209.62599,672.69342,184.39749,196.74005,519.63776,208.07886,85.81575,508.6763
10,0.075,180.09331,209.88176,672.89185,184.38338,196.8064,519.57288,208.304,85.49854,508.48871
11,0.083,179.9252,210.02315,672.81653,184.48434,196.57576,519.70966,208.07886,85.81575,508.6763
12,0.092,179.70691,210.0585,672.68372,184.38338,196.8064,519.57288,207.82845,85.68887,508.38614
13,0.1,179.70691,210.0585,672.68372,184.23976,196.99498,519.6239,208.07886,85.81575,508.6763
14,0.108,179.70691,210.0585,672.68372,184.19667,196.57817,519.48645,208.07886,85.81575,508.6763
15,0.117,179.2847,209.92418,672.84448,183.88654,196.58348,519.55688,208.07886,85.81575,508.6763
16,0.125,179.28957,209.93544,672.82654,183.88654,196.58348,519.55688,207.76239,85.67234,508.48874
17,0.133,179.70691,210.0585,672.68372,184.05305,196.76678,519.53748,207.51196,85.5455,508.19858
18,0.142,179.70691,210.0585,672.68372,184.05305,196.76678,519.53748,207.51196,85.5455,508.19858
19,0.15,179.70691,210.0585,672.68372,184.05305,196.76678,519.53748,207.82845,85.68887,508.38614
20,0.158,179.2847,209.92418,672.84448,183.88654,196.58348,519.55688,207.51196,85.5455,508.19858
21,0.167,179.2847,209.92418,672.84448,183.88654,196.58348,519.55688,207.51196,85.5455,508.19858
22,0.175,179.2847,209.92418,672.84448,183.02606,196.72687,519.44879,207.51196,85.5455,508.19858
23,0.183,179.2847,209.92418,672.84448,183.02606,196.72687,519.44879,207.51196,85.5455,508.19858
24,0.192,178.70451,209.9808,672.85516,182.94856,196.52716,519.29614,207.51196,85.5455,508.19858
25,0.2,178.70451,209.9808,672.85516,183.02606,196.72687,519.44879,207.51196,85.5455,508.19858
26,0.208,178.70451,209.9808,672.85516,182.98906,196.79767,519.38428,207.51196,85.5455,508.19858
27,0.217,178.70451,209.9808,672.85516,182.92732,196.71436,519.18414,207.11563,85.81988,508.23358
28,0.225,178.52638,209.95575,672.92303,183.00482,196.91405,519.33685,207.51196,85.5455,508.19858
29,0.233,178.34151,210.18222,672.81769,182.94856,196.52716,519.29614,207.11563,85.81988,508.23358
30,0.242,178.52638,209.95575,672.92303,182.68947,196.53769,519.44421,207.11563,85.81988,508.23358
31,0.25,178.24382,209.97699,672.93805,182.52147,196.60837,519.3717,207.11563,85.81988,508.23358
32,0.258,178.10226,210.11539,672.92273,182.13676,197.08856,519.06592,207.11563,85.81988,508.23358
33,0.267,177.91742,210.34183,672.81738,182.13676,197.08856,519.06592,207.11563,85.81988,508.23358
34,0.275,177.91742,210.34183,672.81738,182.03098,197.05246,519.23511,207.11563,85.81988,508.23358
35,0.283,177.92467,210.16891,672.87115,182.03098,197.05246,519.23511,207.11563,85.81988,508.23358
36,0.292,177.85785,210.31804,673.052,182.03098,197.05246,519.23511,206.76135,85.63399,508.17844
37,0.3,177.67303,210.54446,672.94666,182.03098,197.05246,519.23511,207.11563,85.81988,508.23358
38,0.308,177.73987,210.39534,672.76587,181.89915,197.02899,519.2868,207.11563,85.81988,508.23358
39,0.317,177.526,210.26048,672.78809,181.73262,196.84579,519.30615,206.76135,85.63399,508.17844
40,0.325,177.07089,210.23201,673.04901,181.77576,197.00238,519.11835,206.76135,85.63399,508.17844
41,0.333,177.07089,210.23201,673.04901,181.77576,197.00238,519.11835,206.76135,85.63399,508.17844
42,0.342,177.14928,210.28125,672.91791,181.77576,197.00238,519.11835,206.85303,85.83987,508.36462
43,0.35,176.91222,210.41527,673.00085,181.60101,196.75092,519.20929,206.39693,85.42091,508.25482
44,0.358,176.75511,210.38733,673.18555,181.2222,196.65787,519.19873,206.48862,85.62679,508.44107
45,0.367,176.75511,210.38733,673.18555,180.83069,196.82623,519.48114,206.48862,85.62679,508.44107
46,0.375,176.6656,210.38779,672.86737,181.0258,197.12245,519.49597,206.39693,85.42091,508.25482
47,0.383,176.39359,210.72409,672.96368,180.78148,197.32669,519.26453,206.48862,85.62679,508.44107
48,0.392,176.23648,210.69614,673.14838,180.71696,196.95297,519.37549,205.53677,85.01614,508.4686
49,0.4,176.5085,210.35983,673.05212,180.61169,196.96387,519.38654,205.2166,84.6843,508.35486
50,0.408,176.5085,210.35983,673.05212,180.5789,196.96834,519.31458,205.17221,84.80306,508.54492
51,0.417,176.5085,210.35983,673.05212,180.4353,196.79189,519.5509,205.17221,84.80306,508.54492
52,0.425,176.23648,210.69614,673.14838,180.17223,196.40182,519.62421,205.17221,84.80306,508.54492
53,0.433,175.86066,210.47256,673.11542,180.14821,196.56331,519.47009,204.71327,84.61344,508.69333
54,0.442,176.5085,210.35983,673.05212,180.35069,196.71358,519.34094,204.71327,84.61344,508.69333
55,0.45,176.25121,210.39665,673.03931,180.35069,196.71358,519.34094,204.71327,84.61344,508.69333
56,0.458,175.7384,210.74861,673.1521,180.36772,196.78188,519.26746,204.71327,84.61344,508.69333
57,0.467,175.14296,210.36633,672.96606,180.19878,196.74411,519.36743,204.48738,85.01833,508.65033
58,0.475,175.14296,210.36633,672.96606,180.01898,196.71823,519.4317,204.13298,84.83234,508.59512
59,0.483,175.41479,210.03009,672.86981,179.75412,196.94234,519.46509,204.13298,84.83234,508.59512
60,0.492,174.80788,210.29712,672.50659,179.82925,196.81969,519.25494,204.13298,84.83234,508.59512
61,0.5,174.57658,210.48178,672.73145,179.77831,197.00029,519.40082,204.13298,84.83234,508.59512
62,0.508,174.39034,210.60425,672.67151,179.80507,196.76173,519.31921,203.51431,84.81287,509.09949
63,0.517,174.43073,210.45271,672.79999,179.6098,196.92197,519.51636,203.51431,84.81287,509.09949
64,0.525,174.39034,210.60425,672.67151,179.42899,196.9549,519.38269,203.51431,84.81287,509.09949
65,0.533,174.39034,210.60425,672.67151,179.28951,196.76373,519.40857,203.51431,84.81287,509.09949
66,0.542,174.04616,210.42776,672.77509,179.28951,196.76373,519.40857,203.51431,84.81287,509.09949
67,0.55,173.92184,210.47717,672.72095,179.28951,196.76373,519.40857,203.51431,84.81287,509.09949
68,0.558,174.26602,210.65366,672.61737,179.28951,196.76373,519.40857,203.51431,84.81287,509.09949
69,0.567,174.26602,210.65366,672.61737,179.41603,196.8719,519.24567,203.05348,85.16242,509.02982
70,0.575,173.93976,210.93108,672.44586,179.26468,196.88251,519.26685,203.05348,85.16242,509.02982
71,0.583,173.93976,210.93108,672.44586,178.73268,196.69011,519.27332,202.49837,85.2685,508.78983
72,0.592,173.31329,210.55882,672.39099,178.73268,196.69011,519.27332,202.49837,85.2685,508.78983
73,0.6,173.31329,210.55882,672.39099,178.59972,196.74763,519.24268,202.49837,85.2685,508.78983
74,0.608,173.32268,210.78967,672.20953,178.59972,196.74763,519.24268,202.49837,85.2685,508.78983
75,0.617,172.85271,210.55507,672.47412,178.59972,196.74763,519.24268,202.49837,85.2685,508.78983
76,0.625,172.85271,210.55507,672.47412,178.59972,196.74763,519.24268,202.49837,85.2685,508.78983
77,0.633,172.73997,210.61293,672.32562,178.30637,197.11421,519.30402,202.49837,85.2685,508.78983
78,0.642,173.07794,210.79131,672.24823,178.45903,197.2529,519.14612,202.14497,85.86968,508.86685
79,0.65,173.07794,210.79131,672.24823,178.26712,197.13658,519.05914,202.27237,85.67364,508.74677
80,0.658,172.73997,210.61293,672.32562,178.02559,197.1682,519.20886,202.14497,85.86968,508.86685
81,0.667,172.55811,210.66193,672.28186,178.02559,197.1682,519.20886,202.14497,85.86968,508.86685
82,0.675,172.55811,210.66193,672.28186,177.76599,197.24036,519.25867,202.14497,85.86968,508.86685
83,0.683,172.63802,210.86304,672.2135,177.59924,197.51741,519.00916,202.14497,85.86968,508.86685
84,0.692,172.63802,210.86304,672.2135,177.62799,197.45116,519.0708,202.14497,85.86968,508.86685
85,0.7,172.30008,210.68465,672.29089,177.78067,197.23434,519.07147,202.14497,85.86968,508.86685
86,0.708,172.202,210.90733,672.25781,177.78067,197.23434,519.07147,201.69397,85.88781,508.60129
87,0.717,172.202,210.90733,672.25781,177.47533,197.31247,519.22864,202.14497,85.86968,508.86685
88,0.725,172.11795,211.09773,672.31934,177.64267,197.44513,518.88354,202.14497,85.86968,508.86685
89,0.733,171.8019,211.32712,672.69574,177.61392,197.51138,518.8219,202.14497,85.86968,508.86685
90,0.742,171.8019,211.32712,672.69574,177.46126,197.37273,518.97974,202.14497,85.86968,508.86685
91,0.75,171.93036,211.16512,672.42847,177.30234,197.40968,518.97552,202.14497,85.86968,508.86685
92,0.758,171.93036,211.16512,672.42847,177.33162,197.52164,518.64941,202.14497,85.86968,508.86685
93,0.767,172.08287,211.65553,672.60785,177.43637,197.90746,518.78442,202.14497,85.86968,508.86685
94,0.775,171.72675,211.52007,672.56006,177.22038,197.83366,518.88953,201.69397,85.88781,508.60129
95,0.783,171.41354,211.32825,672.64514,177.22038,197.83366,518.88953,201.38162,86.00632,508.70529
96,0.792,171.72675,211.52007,672.56006,177.23167,197.71497,519.00824,201.83266,85.98818,508.97086
97,0.8,172.06459,211.69838,672.48273,177.19716,197.89682,518.62427,202.14497,85.86968,508.86685
98,0.808,172.06459,211.69838,672.48273,177.37303,197.97226,518.73175,201.69397,85.88781,508.60129
99,0.817,171.72675,211.52007,672.56006,177.23167,197.71497,519.00824,201.83266,85.98818,508.97086
100,0.825,171.72675,211.52007,672.56006,177.10829,197.68828,518.84003,201.38162,86.00632,508.70529
101,0.833,171.72675,211.52007,672.56006,177.04451,197.75821,518.7821,201.07555,86.26263,508.62875
102,0.842,171.72675,211.52007,672.56006,177.23003,198.00731,518.68127,201.52661,86.24446,508.89435
103,0.85,171.45937,211.84947,672.57495,177.35341,198.034,518.84955,201.07555,86.26263,508.62875
104,0.858,171.72675,211.52007,672.56006,177.26523,198.18999,518.64789,201.07555,86.26263,508.62875
105,0.867,171.72675,211.52007,672.56006,177.26523,198.18999,518.64789,201.07555,86.26263,508.62875
106,0.875,172.06459,211.69838,672.48273,177.26523,198.18999,518.64789,201.58676,86.44716,509.14331
107,0.883,171.79716,212.02779,672.49768,177.26523,198.18999,518.64789,200.7963,86.85987,509.07428
108,0.892,171.45937,211.84947,672.57495,177.26523,198.18999,518.64789,200.7963,86.85987,509.07428
109,0.9,171.72675,211.52007,672.56006,177.28569,198.25804,518.57428,201.38463,86.51897,509.05106
110,0.908,171.65979,211.86279,672.59521,177.26523,198.18999,518.64789,200.16901,87.03694,508.82312
111,0.917,172.0186,212.5643,672.6651,177.41789,198.32854,518.49005,200.16901,87.03694,508.82312
112,0.925,171.73022,212.3705,672.5329,177.43837,198.39656,518.41644,200.65419,87.13448,509.23096
113,0.933,171.39244,212.19221,672.61017,177.17842,198.41737,518.47437,200.16901,87.03694,508.82312
114,0.942,171.39244,212.19221,672.61017,177.17842,198.41737,518.47437,200.16901,87.03694,508.82312
115,0.95,171.32976,212.78873,672.59644,177.11261,198.67418,518.59186,200.16901,87.03694,508.82312
116,0.958,171.46454,212.86656,672.86969,177.08739,198.63246,518.41003,200.65419,87.13448,509.23096
117,0.967,171.32976,212.78873,672.59644,177.11261,198.67418,518.59186,200.65419,87.13448,509.23096
118,0.975,171.40111,212.42012,672.44269,177.02158,198.88925,518.52753,200.16901,87.03694,508.82312
119,0.983,171.78551,213.34352,672.55743,177.02158,198.88925,518.52753,200.16901,87.03694,508.82312
120,0.992,171.78551,213.34352,672.55743,177.17424,199.02774,518.36969,200.16901,87.03694,508.82312
121,1,171.78551,213.34352,672.55743,177.17424,199.02774,518.36969,200.65419,87.13448,509.23096
122,1.008,171.18596,212.91112,672.4837,177.02158,198.88925,518.52753,200.65419,87.13448,509.23096
123,1.017,171.2169,212.89746,672.3678,177.02158,198.88925,518.52753,200.65419,87.13448,509.23096
124,1.025,171.27234,212.7151,672.36725,177.02158,198.88925,518.52753,200.16901,87.03694,508.82312
125,1.033,171.84303,213.26939,672.42273,177.17424,199.02774,518.36969,200.16901,87.03694,508.82312
126,1.042,171.84303,213.26939,672.42273,177.17424,199.02774,518.36969,200.16901,87.03694,508.82312
127,1.05,171.84303,213.26939,672.42273,177.17424,199.02774,518.36969,200.65419,87.13448,509.23096
128,1.058,171.2169,212.89746,672.3678,177.02158,198.88925,518.52753,200.16901,87.03694,508.82312
129,1.067,171.2169,212.89746,672.3678,177.02158,198.88925,518.52753,200.65419,87.13448,509.23096
130,1.075,171.55469,213.07567,672.29053,177.02158,198.88925,518.52753,200.65419,87.13448,509.23096
131,1.083,171.2169,212.89746,672.3678,177.02158,198.88925,518.52753,200.65419,87.13448,509.23096
132,1.092,171.2169,212.89746,672.3678,176.85281,198.91034,518.54169,200.16901,87.03694,508.82312
133,1.1,171.2169,212.89746,672.3678,177.17424,199.02774,518.36969,200.16901,87.03694,508.82312
134,1.108,171.84303,213.26939,672.42273,177.13594,199.23459,518.45068,200.16901,87.03694,508.82312
135,1.117,171.84303,213.26939,672.42273,177.17424,199.02774,518.36969,200.16901,87.03694,508.82312
136,1.125,171.84303,213.26939,672.42273,177.17424,199.02774,518.36969,200.16901,87.03694,508.82312
137,1.133,171.2169,212.89746,672.3678,177.02158,198.88925,518.52753,200.16901,87.03694,508.82312
138,1.142,171.2169,212.89746,672.3678,177.02158,198.88925,518.52753,200.65419,87.13448,509.23096
139,1.15,171.55469,213.07567,672.29053,177.17424,199.02774,518.36969,200.65419,87.13448,509.23096
