Frame#,Time,L.Heel.x,L.Heel.y,L.Heel.z,L.Toe.x,L.Toe.y,L.Toe.z,L.MedFoot.x,L.MedFoot.y,L.MedFoot.z
1,0,64.92649,121.53155,59.18203,289.87,199.1234,44.69064,234.95363,153.14079,72.10284
2,0.008,64.92649,121.53155,59.18203,289.81866,199.07758,44.76503,234.47368,153.08505,71.81253
3,0.017,64.96346,120.92983,59.06719,289.68689,199.26207,44.79636,234.59261,152.94888,71.64382
4,0.025,65.17119,121.08105,58.75851,289.73819,199.30791,44.72196,234.74742,152.93852,71.61839
5,0.033,64.91409,121.5373,58.95446,289.698,199.17818,44.64885,234.34387,152.7937,71.69704
6,0.042,65.16982,121.44326,58.88245,289.82977,198.99368,44.61752,234.47684,152.70067,71.6357
7,0.05,65.16982,121.44326,58.88245,289.81866,199.07758,44.76503,234.46422,152.64859,71.24399
8,0.058,65.18458,121.31257,58.63198,289.83078,199.19963,44.82369,234.31116,152.87259,71.30178
9,0.067,65.06648,121.30101,58.67085,289.70053,199.00758,44.73915,234.40817,152.7928,71.25231
10,0.075,65.16982,121.44326,58.88245,289.88211,199.24545,44.74929,234.40817,152.7928,71.25231
11,0.083,65.17599,121.48647,58.85286,289.82977,198.99368,44.61752,234.52127,152.6577,71.07894
12,0.092,65.0172,121.46552,58.81816,289.87,199.1234,44.69064,234.15376,152.8773,71.28273
13,0.1,65.10456,121.29945,58.51986,289.58243,199.3098,44.52607,234.15376,152.8773,71.28273
14,0.108,64.81243,121.48522,58.71799,289.58243,199.3098,44.52607,234.31116,152.87259,71.30178
15,0.117,64.81243,121.48522,58.71799,289.58243,199.3098,44.52607,234.40817,152.7928,71.25231
16,0.125,64.81243,121.48522,58.71799,289.80716,199.13777,44.38013,234.40817,152.7928,71.25231
17,0.133,64.94334,121.4956,58.67644,289.66455,199.14679,44.48501,234.15376,152.8773,71.28273
18,0.142,64.86172,121.32074,58.57069,289.67841,199.16766,44.29013,234.40817,152.7928,71.25231
19,0.15,64.94334,121.4956,58.67644,289.63895,199.1114,44.3625,234.52127,152.6577,71.07894
20,0.158,64.56854,121.34897,58.90815,289.82019,198.97168,44.24245,234.40817,152.7928,71.25231
21,0.167,64.68947,121.3525,58.87377,289.63895,199.1114,44.3625,234.31116,152.87259,71.30178
22,0.175,64.61391,121.20218,58.77354,289.51901,199.14191,44.54181,234.40817,152.7928,71.25231
23,0.183,64.60931,121.3481,58.76607,289.58688,198.99214,44.29144,234.31116,152.87259,71.30178
24,0.192,64.56854,121.34897,58.90815,289.78278,199.27106,44.33831,234.69162,152.65744,71.0605
25,0.2,64.56466,121.19661,58.83844,289.74899,199.13879,44.26268,234.57852,152.79254,71.23388
26,0.208,64.79057,120.89588,58.82726,289.66629,199.04564,44.23148,234.27353,152.83835,71.45061
27,0.217,64.7532,120.77813,58.77059,289.60806,199.24452,44.39388,234.26685,152.74223,71.10935
28,0.225,64.52728,121.07885,58.78177,289.58243,199.3098,44.52607,234.31116,152.87259,71.30178
29,0.233,64.68559,121.20014,58.80405,289.58243,199.3098,44.52607,234.40817,152.7928,71.25231
30,0.242,64.68559,121.20014,58.80405,289.56784,199.11482,44.32079,234.43896,152.87607,71.28352
31,0.25,64.56466,121.19661,58.83844,289.55576,198.9928,44.26213,234.52127,152.6577,71.07894
32,0.258,64.56808,121.078,58.63969,289.58243,199.3098,44.52607,234.11807,152.93958,71.32359
33,0.267,64.56808,121.078,58.63969,289.58243,199.3098,44.52607,234.31116,152.87259,71.30178
34,0.275,64.66962,120.89236,58.86165,289.59595,199.12248,44.33523,234.37733,152.73271,71.65216
35,0.283,64.78862,120.65755,58.60965,289.57031,199.18774,44.46741,234.03986,152.62633,71.71284
36,0.292,64.63225,120.7746,58.80498,289.53113,199.26396,44.60047,234.17354,152.79391,71.71547
37,0.3,64.56808,121.078,58.63969,289.53113,199.26396,44.60047,234.17354,152.79391,71.71547
38,0.308,64.56808,121.078,58.63969,289.61185,199.34349,44.64926,234.14868,152.79921,71.71773
39,0.317,64.69361,120.93561,58.61276,289.59973,199.22142,44.5906,234.02284,152.58908,71.68625
40,0.325,64.66766,120.65403,58.64405,289.59973,199.22142,44.5906,234.03986,152.62633,71.71284
41,0.333,64.78862,120.65755,58.60965,289.61185,199.34349,44.64926,234.03986,152.62633,71.71284
42,0.342,64.64822,121.08238,58.74738,289.61185,199.34349,44.64926,234.17354,152.79391,71.71547
43,0.35,64.52728,121.07885,58.78177,289.61185,199.34349,44.64926,234.03986,152.62633,71.71284
44,0.358,64.66766,120.65403,58.64405,289.61185,199.34349,44.64926,234.03986,152.62633,71.71284
45,0.367,64.66766,120.65403,58.64405,289.61185,199.34349,44.64926,233.86574,152.6611,71.81196
46,0.375,64.78862,120.65755,58.60965,289.61185,199.34349,44.64926,233.97458,152.834,71.81683
47,0.383,64.5078,121.18312,58.71533,289.7261,199.18584,44.6633,233.90244,152.51662,71.62781
48,0.392,64.47778,121.33884,58.68697,289.7261,199.18584,44.6633,234.06888,152.74193,72.16829
49,0.4,64.82866,120.84688,58.39922,289.68689,199.26207,44.79636,234.04782,152.82091,72.22147
50,0.408,64.74686,120.91197,58.51662,289.75748,199.23318,44.7689,234.06888,152.74193,72.16829
51,0.417,64.69992,120.84893,58.43185,289.56876,199.19208,44.77047,233.97458,152.834,71.81683
52,0.425,64.66357,121.09134,58.5844,289.68689,199.26207,44.79636,234.06888,152.74193,72.16829
53,0.433,64.76369,120.96919,58.43069,289.62006,199.23792,44.69608,234.06888,152.74193,72.16829
54,0.442,64.71941,120.74465,58.4983,289.73819,199.30791,44.72196,234.06888,152.74193,72.16829
55,0.45,64.66933,120.58457,58.41899,289.68689,199.26207,44.79636,233.78932,152.65161,71.80115
56,0.458,64.52481,121.1226,58.32726,289.56876,199.19208,44.77047,233.79861,152.81293,71.91273
57,0.467,64.60494,121.12697,58.43495,289.68689,199.26207,44.79636,233.86574,152.6611,71.81196
58,0.475,64.73367,121.12492,58.40233,289.68689,199.26207,44.79636,234.04782,152.82091,72.22147
59,0.483,64.6198,120.84457,58.32416,289.5365,198.99969,44.74461,234.06888,152.74193,72.16829
60,0.492,64.6198,120.84457,58.32416,289.4707,199.18147,44.8505,233.86574,152.6611,71.81196
61,0.5,64.52481,121.1226,58.32726,289.83078,199.19963,44.82369,233.86574,152.6611,71.81196
62,0.508,64.54465,121.28903,58.30376,289.88211,199.24545,44.74929,233.86574,152.6611,71.81196
63,0.517,64.46452,121.28468,58.19606,289.68689,199.26207,44.79636,233.78932,152.65161,71.80115
64,0.525,64.46452,121.28468,58.19606,289.56052,199.29765,44.72366,233.73145,152.90918,71.69627
65,0.533,64.46452,121.28468,58.19606,289.56052,199.29765,44.72366,233.79855,152.75734,71.59547
66,0.542,64.74955,121.33579,58.0251,289.68689,199.26207,44.79636,233.98189,152.7617,71.88775
67,0.55,64.62083,121.33784,58.05774,289.83078,199.19963,44.82369,233.86574,152.6611,71.81196
68,0.558,64.46452,121.28468,58.19606,289.68689,199.26207,44.79636,233.86574,152.6611,71.81196
69,0.567,64.49901,121.38914,58.11525,289.56052,199.29765,44.72366,233.86574,152.6611,71.81196
70,0.575,64.62083,121.33784,58.05774,289.56876,199.19208,44.77047,233.86574,152.6611,71.81196
71,0.583,64.62083,121.33784,58.05774,289.71265,199.12962,44.79781,233.86574,152.6611,71.81196
72,0.592,64.74955,121.33579,58.0251,289.83078,199.19963,44.82369,233.86574,152.6611,71.81196
73,0.6,64.65533,121.4423,57.97692,289.56052,199.29765,44.72366,233.79855,152.75734,71.59547
74,0.608,64.50771,121.47235,57.91112,289.52032,199.16794,44.65055,233.64066,152.86096,71.46398
75,0.617,64.47323,121.3679,57.99194,289.41299,199.194,44.5746,233.53336,153.02414,71.57748
76,0.625,64.41415,121.50529,57.92461,289.56052,199.29765,44.72366,233.7599,152.76862,71.29011
77,0.633,64.47323,121.3679,57.99194,289.61185,199.34349,44.64926,233.64066,152.86096,71.46398
78,0.642,64.47323,121.3679,57.99194,289.58243,199.3098,44.52607,234.00925,152.76669,71.31866
79,0.65,64.44864,121.60974,57.84379,289.53113,199.26396,44.60047,233.64066,152.86096,71.46398
80,0.658,64.44864,121.60974,57.84379,289.68689,199.26207,44.79636,233.64066,152.86096,71.46398
81,0.667,64.50771,121.47235,57.91112,289.53113,199.26396,44.60047,234.00925,152.76669,71.31866
82,0.675,64.67593,121.27621,57.88597,289.59973,199.18759,44.49555,233.64066,152.86096,71.46398
83,0.683,64.44864,121.60974,57.84379,289.40088,199.07195,44.51593,233.53336,153.02414,71.57748
84,0.692,64.45761,121.6711,57.68683,289.58243,199.3098,44.52607,233.64066,152.86096,71.46398
85,0.7,64.54372,121.49648,57.8964,289.58243,199.3098,44.52607,233.64066,152.86096,71.46398
86,0.708,64.54372,121.49648,57.8964,289.6868,199.41321,44.57425,233.64066,152.86096,71.46398
87,0.717,64.60649,121.43426,57.80719,289.62708,199.12181,44.36454,234.00925,152.76669,71.31866
88,0.725,64.55579,121.57889,57.72417,289.59595,199.12248,44.33523,234.00925,152.76669,71.31866
89,0.733,64.55579,121.57889,57.72417,289.58243,199.3098,44.52607,234.00925,152.76669,71.31866
90,0.742,64.60649,121.43426,57.80719,289.46429,199.23982,44.50019,234.00925,152.76669,71.31866
91,0.75,64.54372,121.49648,57.8964,289.6868,199.41321,44.57425,233.64066,152.86096,71.46398
92,0.758,64.61565,121.75417,57.64248,289.61185,199.34349,44.64926,233.64066,152.86096,71.46398
93,0.767,64.67843,121.69195,57.55326,289.46429,199.23982,44.50019,233.64066,152.86096,71.46398
94,0.775,64.66634,121.60954,57.72549,289.61185,199.34349,44.64926,233.64066,152.86096,71.46398
95,0.783,64.54372,121.49648,57.8964,289.49371,199.27351,44.62338,233.64066,152.86096,71.46398
96,0.792,64.54372,121.49648,57.8964,289.57166,199.21376,44.57616,233.64066,152.86096,71.46398
97,0.8,64.67843,121.69195,57.55326,289.49371,199.27351,44.62338,233.64066,152.86096,71.46398
98,0.808,64.61565,121.75417,57.64248,289.61185,199.34349,44.64926,233.64066,152.86096,71.46398
99,0.817,64.60649,121.43426,57.80719,289.61185,199.34349,44.64926,233.64066,152.86096,71.46398
100,0.825,64.66702,121.16892,57.87889,289.61185,199.34349,44.64926,233.64066,152.86096,71.46398
101,0.833,64.60355,121.67176,57.81471,289.56052,199.29765,44.72366,233.64066,152.86096,71.46398
102,0.842,64.66634,121.60954,57.72549,289.56052,199.29765,44.72366,233.79855,152.75734,71.59547
