Frame#,Time,Top.Head.x,Top.Head.y,Top.Head.z,Front.Head.x,Front.Head.y,Front.Head.z,Rear.Head.x,Rear.Head.y,Rear.Head.z,Jaw.x,Jaw.y,Jaw.z
1,0,279.59863,10.34681,1827.54309,390.14224,40.36381,1727.3269,167.25096,-4.13187,1714.44031,368.177,37.89838,1560.4541
2,0.008,279.59863,10.34681,1827.54309,389.75723,40.17527,1727.23767,166.95804,-4.33361,1714.33521,367.81171,37.32035,1560.26563
3,0.017,279.68765,10.65119,1827.34375,389.36508,41.22248,1727.26526,166.84175,-4.32695,1714.39099,367.49265,37.45889,1560.55054
4,0.025,279.68765,10.65119,1827.34375,388.89911,41.1383,1727.15625,166.21358,-3.87126,1714.26685,367.27679,37.74195,1560.4176
5,0.033,278.78806,10.6948,1827.77087,388.89911,41.1383,1727.15625,165.47992,-3.84088,1714.22205,367.15506,37.63892,1560.3562
6,0.042,278.42035,11.34853,1827.63025,388.89911,41.1383,1727.15625,165.77698,-3.90766,1714.27271,366.97849,37.83994,1560.27881
7,0.05,277.60306,10.557,1827.75537,388.4935,40.60097,1727.49109,165.35719,-3.68124,1714.21118,366.66089,37.86293,1559.97534
8,0.058,277.22021,10.81779,1827.54822,388.34433,41.0074,1727.42822,165.35403,-3.70334,1714.3291,366.383,37.82537,1560.04468
9,0.067,277.21796,11.0741,1827.50891,388.34433,41.0074,1727.42822,165.35403,-3.70334,1714.3291,365.74554,37.90883,1559.99377
10,0.075,276.99887,11.11477,1827.5885,388.34433,41.0074,1727.42822,165.35403,-3.70334,1714.3291,366.1181,37.84254,1560.36316
11,0.083,276.68509,10.76998,1827.30188,388.38513,41.11139,1727.26208,165.26831,-3.67666,1714.25708,365.73471,38.14444,1560.27112
12,0.092,276.66766,11.15914,1827.38953,387.66898,40.89145,1727.73718,165.24352,-3.49479,1714.40747,365.65295,37.95313,1560.10107
13,0.1,276.20273,11.08336,1827.23083,387.10275,40.95357,1727.36511,164.38976,-3.1934,1714.34741,365.24866,38.06052,1560.29211
14,0.108,276.20273,11.08336,1827.23083,386.15411,41.15466,1727.54065,164.23036,-3.19504,1714.48145,365.14957,38.14046,1560.1875
15,0.117,276.20273,11.08336,1827.23083,385.96329,41.17014,1727.552,163.70468,-3.88128,1714.31909,365.17282,38.04531,1560.46619
16,0.125,275.98859,11.08481,1827.2959,385.58313,41.21291,1727.60864,162.76141,-3.91947,1713.99231,364.02734,38.3869,1560.69214
17,0.133,275.42279,10.63552,1827.32349,385.34729,41.18992,1727.7384,162.49995,-4.00513,1713.92261,363.65903,38.32295,1560.51758
18,0.142,275.42279,10.63552,1827.32349,384.91159,41.02133,1727.6333,162.17708,-4.30476,1714.08362,363.44205,38.41724,1560.83154
19,0.15,275.42062,10.34411,1827.29712,384.48706,40.93028,1727.70691,162.32892,-4.29659,1713.81909,363.36972,38.08213,1561.07861
20,0.158,274.6915,10.5959,1827.52588,384.32278,40.81098,1727.5885,162.11334,-4.33456,1713.93689,363.17365,37.84148,1561.10303
21,0.167,274.6915,10.5959,1827.52588,384.32278,40.81098,1727.5885,161.90605,-4.47691,1713.9104,363.05191,37.73818,1561.04175
22,0.175,274.96588,10.39349,1827.23706,383.99341,40.41593,1727.95129,161.38257,-4.33631,1713.96216,362.77402,37.7001,1561.11133
23,0.183,274.38614,10.67638,1827.46851,383.99341,40.41593,1727.95129,161.58459,-3.8358,1713.97717,362.16913,38.12867,1561.10742
24,0.192,274.38614,10.67638,1827.46851,383.88016,40.46695,1727.89465,161.44263,-3.82553,1714.03906,362.16913,38.12867,1561.10742
25,0.2,274.23373,10.85331,1827.55151,383.88016,40.46695,1727.89465,161.03268,-4.53806,1713.927,362.16913,38.12867,1561.10742
26,0.208,273.47333,10.53731,1827.39478,383.88016,40.46695,1727.89465,161.44263,-3.82553,1714.03906,361.6731,38.25667,1561.31104
27,0.217,273.25302,10.27861,1827.41638,383.88016,40.46695,1727.89465,161.25165,-4.06772,1713.93188,361.53854,38.13848,1561.55273
28,0.225,273.02142,10.12506,1827.3667,383.72269,40.42192,1727.9928,160.4953,-4.8252,1713.8894,361.53854,38.13848,1561.55273
29,0.233,272.14792,10.62966,1827.38574,383.42001,40.69681,1728.19775,160.4953,-4.8252,1713.8894,361.62369,38.25142,1561.3114
30,0.242,272.33524,10.55342,1827.11462,383.10696,40.33802,1728.55725,160.34106,-4.97538,1713.77808,361.33252,38.20936,1561.24585
31,0.25,272.03735,10.60186,1827.11694,383.10696,40.33802,1728.55725,159.89821,-4.80852,1713.7063,360.79843,38.17297,1561.52905
32,0.258,271.01804,10.6795,1827.52161,383.2215,40.71524,1728.3822,159.62962,-4.58731,1713.58826,360.87631,38.30777,1561.64087
33,0.267,270.44949,10.23533,1827.39526,381.84393,40.73489,1728.62024,159.62962,-4.58731,1713.58826,360.52386,37.79227,1561.40417
34,0.275,270.29602,10.26167,1827.45654,381.05951,40.32265,1728.61548,159.04865,-4.68115,1713.60205,359.78061,38.0768,1561.15051
35,0.283,270.29602,10.26167,1827.45654,380.65549,40.50531,1728.64502,158.94443,-4.85963,1713.62073,360.01474,38.3162,1561.34631
36,0.292,270.29602,10.26167,1827.45654,380.65549,40.50531,1728.64502,158.64908,-4.85166,1713.72473,359.76205,38.49191,1561.5144
37,0.3,270.16238,10.55555,1827.32239,380.46475,40.37194,1728.52478,158.21878,-5.12813,1713.70032,359.31808,38.6253,1561.30701
