Frame#,Time,R.Clavicle.x,R.Clavicle.y,R.Clavicle.z,L.Clavicle.x,L.Clavicle.y,L.Clavicle.z,R.Scapula.x,R.Scapula.y,R.Scapula.z,L.Scapula.x,L.Scapula.y,L.Scapula.z,R.Scap.Inf.x,R.Scap.Inf.y,R.Scap.Inf.z
1,0,-201.57884,-109.4061,1012.89624,-179.08528,120.95298,1054.73694,-358.89597,-68.87175,984.57874,-342.31631,127.15933,1008.00458,-386.39206,-55.20941,908.74054
2,0.008,-201.62035,-109.39857,1013.32043,-178.87811,120.90517,1054.95776,-358.79477,-69.26606,984.68274,-342.31631,127.15933,1008.00458,-386.32703,-55.10347,908.92639
3,0.017,-201.35147,-109.03091,1013.19989,-178.75252,120.9495,1054.88989,-357.96716,-69.23102,983.85565,-342.47476,127.38747,1008.37115,-386.04303,-55.51176,909.26373
4,0.025,-201.16698,-108.84667,1013.16486,-178.6591,120.85928,1054.69897,-357.06131,-69.27414,983.98962,-342.47476,127.38747,1008.37115,-385.81989,-55.68204,909.3772
5,0.033,-200.76053,-109.01279,1012.8233,-178.53371,120.52717,1055.04871,-357.1076,-69.91283,983.93256,-342.46207,127.53738,1008.48584,-386.04303,-55.51176,909.26373
6,0.042,-200.44901,-108.95255,1012.81458,-178.53371,120.52717,1055.04871,-357.06131,-69.27414,983.98962,-342.24619,127.80145,1008.68756,-385.81989,-55.68204,909.3772
7,0.05,-200.04013,-109.16383,1012.85095,-178.53371,120.52717,1055.04871,-357.06131,-69.27414,983.98962,-342.32397,127.76703,1008.91858,-385.59677,-55.85241,909.49066
8,0.058,-200.04013,-109.16383,1012.85095,-178.41426,120.46991,1055.10059,-357.06131,-69.27414,983.98962,-342.05093,127.64532,1008.88538,-385.81989,-55.68204,909.3772
9,0.067,-200.04013,-109.16383,1012.85095,-178.1888,120.40079,1055.11633,-357.06131,-69.27414,983.98962,-342.21667,127.64756,1008.96252,-385.81989,-55.68204,909.3772
10,0.075,-200.04013,-109.16383,1012.85095,-178.18091,119.9623,1055.21448,-357.38,-69.62568,984.43756,-342.37201,127.0901,1009.21381,-385.59677,-55.85241,909.49066
