Frame#,Time,R.Biceps.Lateral.x,R.Biceps.Lateral.y,R.Biceps.Lateral.z,R.Elbow.x,R.Elbow.y,R.Elbow.z,R.Elbow.Medial.x,R.Elbow.Medial.y,R.Elbow.Medial.z
1,0,272.18365,-229.9805,1296.94641,308.89163,-372.27692,1233.40833,298.78513,-359.01514,1150.93091
2,0.008,272.31824,-230.37431,1296.88074,308.72626,-372.12268,1233.24878,298.96011,-358.71695,1150.68506
3,0.017,272.2504,-230.31198,1296.96448,308.89163,-372.27692,1233.40833,299.44754,-358.3269,1150.64087
4,0.025,271.85617,-229.83727,1296.94934,308.89886,-372.36099,1233.56836,299.40994,-358.26208,1150.71436
5,0.033,272.19971,-229.93112,1297.1145,308.9274,-372.13983,1233.6499,299.44525,-358.19797,1150.77002
6,0.042,272.19971,-229.93112,1297.1145,309.30554,-372.24081,1233.95642,299.46155,-358.41116,1150.98035
7,0.05,272.40652,-229.90308,1297.46936,309.30554,-372.24081,1233.95642,299.8334,-358.34409,1151.22791
8,0.058,272.76144,-229.89847,1297.3623,309.62628,-372.24014,1234.22107,299.90851,-358.26636,1151.36816
9,0.067,272.68274,-229.9088,1297.49219,309.68863,-372.2767,1234.58313,300.40915,-358.18839,1151.72351
10,0.075,272.69336,-230.19238,1297.8186,309.70483,-372.22476,1235.29858,300.97946,-358.39084,1151.61328
11,0.083,272.80142,-230.2444,1297.88879,310.04248,-372.34073,1235.68408,301.07358,-358.3168,1151.90137
12,0.092,272.81781,-230.61447,1298.04407,310.18753,-372.12827,1235.75964,301.26233,-358.46716,1152.5509
13,0.1,272.81781,-230.61447,1298.04407,310.22195,-372.24539,1236.13086,301.26233,-358.46716,1152.5509
14,0.108,272.81781,-230.61447,1298.04407,310.46112,-372.41364,1236.24878,301.58029,-358.61011,1152.55359
15,0.117,272.80182,-230.715,1298.25122,310.66101,-372.50177,1236.61523,301.81323,-358.72281,1153.12354
16,0.125,272.83228,-230.82578,1298.5741,310.66101,-372.50177,1236.61523,301.965,-358.94571,1153.43628
17,0.133,272.80283,-230.73466,1298.5448,310.97879,-372.65393,1236.62561,302.40872,-358.68387,1153.91748
18,0.142,272.83228,-230.82578,1298.5741,311.06027,-372.57935,1236.75586,302.05945,-358.96774,1154.2876
19,0.15,272.83228,-230.82578,1298.5741,311.06027,-372.57935,1236.75586,302.38565,-358.7605,1154.10706
20,0.158,272.83228,-230.82578,1298.5741,311.1062,-372.59671,1236.65942,302.38565,-358.7605,1154.10706
21,0.167,272.7858,-230.8157,1298.45837,310.61508,-372.48438,1236.71179,301.93463,-359.21136,1154.07251
22,0.175,272.92908,-231.20488,1298.33948,310.66101,-372.50177,1236.61523,301.81595,-359.99509,1154.27881
23,0.183,272.47318,-231.71155,1298.72095,310.8855,-372.78165,1236.64783,301.74423,-360.11978,1154.34998
24,0.192,272.55551,-231.78296,1298.35742,310.9545,-372.98361,1236.54126,301.56723,-359.80179,1153.91028
25,0.2,273.03241,-231.42113,1298.30603,310.63675,-372.83148,1236.53088,301.91351,-360.00522,1153.64209
26,0.208,272.57416,-231.78302,1298.17627,310.7262,-372.86911,1236.47375,301.96451,-360.40741,1153.33154
27,0.217,272.15985,-231.74779,1297.96265,310.66135,-372.89139,1236.31372,301.45215,-360.50262,1153.18457
28,0.225,272.28802,-231.90118,1297.96777,310.72412,-373.16693,1236.12207,301.17853,-359.89392,1152.59082
29,0.233,272.07394,-232.00769,1297.94214,310.42294,-373.2616,1235.71118,300.60132,-360.12106,1152.07739
