Frame#,Time,L.Forearm.x,L.Forearm.y,L.Forearm.z,L.Ulna.x,L.Ulna.y,L.Ulna.z,L.Radius.x,L.Radius.y,L.Radius.z
1,0,443.18396,229.10388,1453.63696,526.76477,267.00745,1420.01318,530.22455,176.43729,1428.33252
2,0.008,443.09155,230.60587,1452.71863,527.32001,268.84866,1419.11731,530.39465,178.14648,1426.97559
3,0.017,443.05963,231.3764,1452.49036,526.76617,269.72418,1418.42419,530.67993,179.26215,1425.8252
4,0.025,443.11713,232.52518,1452.06396,526.62329,270.3978,1418.24023,531.77655,181.09785,1425.28796
5,0.033,443.63821,233.59113,1452.05872,526.69788,272.08762,1418.07202,532.09235,181.37314,1424.76208
6,0.042,443.78268,234.38182,1451.65076,526.42902,272.11703,1418.04907,531.97345,181.6516,1424.37878
7,0.05,443.54965,234.82297,1451.73022,525.76544,273.23749,1418.2218,531.97345,181.6516,1424.37878
8,0.058,443.38223,234.77612,1451.96997,526.03027,273.9173,1418.42615,530.98761,183.38237,1423.92261
9,0.067,442.98178,235.19066,1451.68921,525.76312,274.13318,1418.84717,530.67328,183.62372,1424.09912
10,0.075,442.2067,235.88959,1452.15588,524.8233,274.62524,1419.25037,530.64703,183.84793,1424.39795
11,0.083,441.8027,235.66078,1452.35498,524.88013,275.05368,1419.64941,530.14337,183.79874,1425.14429
12,0.092,441.60672,235.80659,1451.72559,524.88013,275.05368,1419.64941,528.97375,183.82246,1425.03369
13,0.1,440.99954,235.20221,1452.06482,524.29126,273.73727,1419.35413,528.30005,183.65445,1425.40344
14,0.108,439.62952,236.10231,1453.06348,523.20398,273.30472,1419.073,527.40912,181.51656,1426.30017
15,0.117,439.35544,235.74609,1452.68945,522.86938,273.01456,1418.77795,525.88165,182.03703,1425.92297
16,0.125,438.93857,235.04276,1452.65149,522.89661,271.56143,1418.95239,526.09625,179.71924,1425.79492
17,0.133,438.6655,234.75363,1452.29871,522.75037,271.33435,1418.90881,526.05292,179.33536,1425.63086
18,0.142,438.2681,234.65253,1452.12292,521.64789,270.75391,1418.62195,524.94672,179.22548,1425.36829
19,0.15,438.22672,233.4464,1451.53772,521.93323,269.49319,1418.40344,523.85059,179.71548,1423.00854
20,0.158,437.95337,232.78491,1451.23767,521.75787,269.45026,1418.47888,523.89233,179.34422,1422.20239
21,0.167,437.68701,232.44739,1450.70313,522.89093,267.396,1417.77563,522.18695,178.28586,1422.16113
22,0.175,438.03052,232.07594,1450.2052,522.86365,267.33392,1417.55298,524.49066,175.56813,1422.1814
23,0.183,438.31357,230.52716,1449.70081,523.10608,266.79727,1417.47485,524.49066,175.56813,1422.1814
24,0.192,438.55783,230.02426,1449.32288,523.10608,266.79727,1417.47485,525.29913,175.17607,1422.04236
25,0.2,438.7316,230.01591,1449.34814,523.49933,266.05624,1417.05762,525.83362,176.55859,1421.76831
26,0.208,439.12241,230.69771,1449.33569,524.16278,266.34708,1416.47424,526.64124,175.23381,1423.44775
27,0.217,439.30771,230.95761,1449.41492,523.91608,267.0285,1415.85986,527.64722,176.6088,1424.09314
28,0.225,439.755,231.61134,1449.44678,523.59332,267.97879,1415.82642,527.64722,176.6088,1424.09314
29,0.233,440.03809,232.3549,1449.75891,523.53906,268.06787,1415.70105,527.66956,177.6432,1425.38354
30,0.242,439.86273,232.91902,1450.16931,523.58063,269.40924,1416.01038,527.47314,177.09036,1426.2926
31,0.25,440.55637,234.02107,1450.40027,523.51807,269.3439,1416.10974,527.51654,177.47371,1426.45667
32,0.258,439.42862,235.7101,1451.34009,523.74976,270.87015,1416.58752,526.42743,179.58423,1426.48462
